"STABLE_ID","LABEL","DEFINITION","PARENT_STABLE_ID","PARENT_LABEL","CATEGORY"
http://purl.obolibrary.org/obo/EUPATH_0038226,Uvulectomy,"Assessed once for infants at NICU discharge or death before 28 days, or at day 28 for those still in the NICU",http://purl.obolibrary.org/obo/EUPATH_0000321,Diagnosis at discharge,Participant
http://purl.obolibrary.org/obo/EUPATH_0031005,Vaccination information source available,"If immunization card was not available, was vaccine data available from another source?",http://purl.obolibrary.org/obo/EUPATH_0010947,Immunization and prevention,Participant
http://purl.obolibrary.org/obo/EUPATH_0031005,Vaccination information source available,Vaccination information source available,http://purl.obolibrary.org/obo/EUPATH_0010947,Immunization and prevention,Participant
http://purl.obolibrary.org/obo/EUPATH_0015653,Vaccines,,http://purl.obolibrary.org/obo/EUPATH_0015646,Proposed way to prevent child from illness,Participant
http://purl.obolibrary.org/obo/EUPATH_0047341,Vaginal bleeding or fluid leakage,,http://purl.obolibrary.org/obo/EUPATH_0042003,Pregnancy symptoms,Participant
http://purl.obolibrary.org/obo/EUPATH_0047340,Vaginal bleeding or fluid leakage,,http://purl.obolibrary.org/obo/EUPATH_0049831,Sought help for pregnancy symptoms,Participant
http://purl.obolibrary.org/obo/EUPATH_0047350,Vaginal bleeding or fluid leakage,,http://purl.obolibrary.org/obo/EUPATH_0049832,Where sought help for pregnancy symptoms,Participant
http://purl.obolibrary.org/obo/EUPATH_0051865,Vaginal dryness,,http://purl.obolibrary.org/obo/EUPATH_0051831,Side effects experienced with FP method,Participant
http://purl.obolibrary.org/obo/EUPATH_0051866,Vaginal dryness,,http://purl.obolibrary.org/obo/EUPATH_0051832,Side effects of FP method worried about,Participant
http://purl.obolibrary.org/obo/EUPATH_0051867,Vaginitis,,http://purl.obolibrary.org/obo/EUPATH_0051394,FP side effects mentioned by provider,Participant
http://purl.obolibrary.org/obo/EUPATH_0051868,Vaginitis,,http://purl.obolibrary.org/obo/EUPATH_0051831,Side effects experienced with FP method,Participant
http://purl.obolibrary.org/obo/EUPATH_0049436,Valid 18 month MUAC-for-age z-score,Indicator that MUAC-for-age z-score at 18 months was thought to be plausible during data cleaning and therefore included in the modified intention to treat (mITT) group.,http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,Participant
http://purl.obolibrary.org/obo/EUPATH_0049435,Valid 18 month head circumference-for-age z-score,Indicator that head circumfirence-for-age z-score at 18 months was thought to be plausible during data cleaning and therefore included in the modified intention to treat (mITT) group.,http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,Participant
http://purl.obolibrary.org/obo/EUPATH_0049433,Valid 18 month length-for-age z-score,Indicator that length-for-age z-score at 18 months was thought to be plausible during data cleaning and therefore included in the modified intention to treat (mITT) group.,http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,Participant
http://purl.obolibrary.org/obo/EUPATH_0049434,Valid 18 month weight-for-age z-score,Indicator that weight-for-age z-score at 18 months was thought to be plausible during data cleaning and therefore included in the modified intention to treat (mITT) group.,http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,Participant
http://purl.obolibrary.org/obo/EUPATH_0022361,Vaso de Leche,Glass of milk,http://purl.obolibrary.org/obo/EUPATH_0022458,Benefits,Participant
http://purl.obolibrary.org/obo/EUPATH_0045107,Vendor of traditional medicines,Vendor of traditional medicines,http://purl.obolibrary.org/obo/EUPATH_0010380,Previously sought care,Participant
http://purl.obolibrary.org/obo/EUPATH_0049211,Verification of birth date,,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Participant
http://purl.obolibrary.org/obo/EUPATH_0031176,Verified Amoxycillin,,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,Participant
http://purl.obolibrary.org/obo/EUPATH_0031177,Verified Ampicillin,,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,Participant
http://purl.obolibrary.org/obo/EUPATH_0031178,Verified Antimalarials,,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,Participant
http://purl.obolibrary.org/obo/EUPATH_0031180,Verified Ceftriaxone,,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,Participant
http://purl.obolibrary.org/obo/EUPATH_0031186,Verified Gentamycin,,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,Participant
http://purl.obolibrary.org/obo/EUPATH_0031188,Verified IV,,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,Participant
http://purl.obolibrary.org/obo/EUPATH_0031189,Verified Metronidazole,,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,Participant
http://purl.obolibrary.org/obo/EUPATH_0031192,Verified ORS,,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,Participant
http://purl.obolibrary.org/obo/EUPATH_0031194,Verified Selexid,,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,Participant
http://purl.obolibrary.org/obo/EUPATH_0031179,Verified azithromycin,,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,Participant
http://purl.obolibrary.org/obo/EUPATH_0031181,Verified cephalosporin,,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,Participant
http://purl.obolibrary.org/obo/EUPATH_0031182,Verified chloramphenicol,,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,Participant
http://purl.obolibrary.org/obo/EUPATH_0031183,Verified ciprofloxacin,,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,Participant
http://purl.obolibrary.org/obo/EUPATH_0031184,Verified cotrimoxazole,,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,Participant
http://purl.obolibrary.org/obo/EUPATH_0031185,Verified erythromycin,,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,Participant
http://purl.obolibrary.org/obo/EUPATH_0031187,Verified homemade fluid,,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,Participant
http://purl.obolibrary.org/obo/EUPATH_0031190,Verified nalidixic acid,,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,Participant
http://purl.obolibrary.org/obo/EUPATH_0031191,Verified none prescribed,,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,Participant
http://purl.obolibrary.org/obo/EUPATH_0031314,Verified other 1 medicine,,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,Participant
http://purl.obolibrary.org/obo/EUPATH_0031315,Verified other 2 medicine,,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,Participant
http://purl.obolibrary.org/obo/EUPATH_0031316,Verified other 3 medicine,,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,Participant
http://purl.obolibrary.org/obo/EUPATH_0031317,Verified other antibiotic,,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,Participant
http://purl.obolibrary.org/obo/EUPATH_0031318,Verified other macrolides,,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,Participant
http://purl.obolibrary.org/obo/EUPATH_0031193,Verified penicillin,,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,Participant
http://purl.obolibrary.org/obo/EUPATH_0031195,Verified zinc,,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,Participant
http://purl.obolibrary.org/obo/EUPATH_0047598,Very satisfied with care,,http://purl.obolibrary.org/obo/EUPATH_0047590,Satisfaction with postnatal care,Participant
http://purl.obolibrary.org/obo/EUPATH_0033268,Very severe case-defining symptoms,,http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,Participant
http://purl.obolibrary.org/obo/EUPATH_0033269,Very severe pneumonia,Only relevant for cases.,http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,Participant
http://purl.obolibrary.org/obo/EUPATH_0015061,Very thirsty,Assessed at enrollment for cases,http://purl.obolibrary.org/obo/EUPATH_0010357,Symptoms since illness began,Participant
http://purl.obolibrary.org/obo/EUPATH_0015074,Very thirsty,Assessed at enrollment for cases,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,Participant
http://purl.obolibrary.org/obo/EUPATH_0015689,Very thirsty,Symptom thirst,http://purl.obolibrary.org/obo/EUPATH_0015684,Symptoms since illness began or during diarrhea,Participant
http://purl.obolibrary.org/obo/EUPATH_0015689,Very thirsty,,http://purl.obolibrary.org/obo/EUPATH_0015684,Symptoms since illness began or during diarrhea,Participant
http://purl.obolibrary.org/obo/EUPATH_0031079,Vesikari axillary temperature,"Axillary temp, defined for the modified Vesikari score",http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,Participant
http://purl.obolibrary.org/obo/EUPATH_0031319,Vesikari maximum loose stools,"Maximum number of loose stools passed in a day, defined for the modified Vesikari Score",http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,Participant
http://purl.obolibrary.org/obo/EUPATH_0031320,Vesikari score,,http://purl.obolibrary.org/obo/EUPATH_0011750,Diarrheal episode severity,Participant
http://purl.obolibrary.org/obo/EUPATH_0031286,Vesikari score integer,"Vesikari score total, calculated from Vesikari score components",http://purl.obolibrary.org/obo/EUPATH_0011750,Diarrheal episode severity,Participant
http://purl.obolibrary.org/obo/EUPATH_0036478,Vesikari score per diarrheal episode standard deviation,,http://purl.obolibrary.org/obo/EUPATH_0020004,Aggregated illness data,Participant
http://purl.obolibrary.org/obo/EUPATH_0053209,Village covered by an intervention,Village covered by an intervention,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Participant
http://purl.obolibrary.org/obo/EUPATH_0024193,Visit family or friends,,http://purl.obolibrary.org/obo/EUPATH_0024198,Reason for travel,Participant
http://purl.obolibrary.org/obo/EUPATH_0021099,Visited other health facility,What other health facility?,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Participant
http://purl.obolibrary.org/obo/EUPATH_0054200,Visits to organization providing services for AGYW in last 12 months count,"How many times in the past 12 months have you visited an organization that provides services specifically for adolescent girls and young women (AGYW) related to HIV / AIDS, including HIV / AIDS prevention services, such as condom distribution, HIV testing, risk reduction counseling, sexually transmitted infection screening, etc.?",http://purl.obolibrary.org/obo/EUPATH_0054343,HIV/AIDS and STIs,Participant
http://purl.obolibrary.org/obo/EUPATH_0054201,Visits to organization providing services for MSM in last 12 months count,"How many times in the past 12 months have you visited an organization that provides services specifically for men who have sex with men (MSM) related to HIV AIDS, including HIV AIDS prevention services, such as condom distribution, HIV testing, risk reduction counseling, sexually transmitted infection screening, etc.?",http://purl.obolibrary.org/obo/EUPATH_0054343,HIV/AIDS and STIs,Participant
http://purl.obolibrary.org/obo/EUPATH_0054202,Visits to organization providing services for sex workers in last 12 months count,"How many times in the past 12 months have you visited an organization that provides services specifically for sex workers (SW) related to HIV / AIDS, including HIV / AIDS prevention services, such as condom distribution, HIV testing, risk reduction counseling, sexually transmitted infection screening, etc.?",http://purl.obolibrary.org/obo/EUPATH_0054343,HIV/AIDS and STIs,Participant
http://purl.obolibrary.org/obo/EUPATH_0047221,Visual disturbances,,http://purl.obolibrary.org/obo/EUPATH_0047014,Knowledge of postpartum warning signs,Participant
http://purl.obolibrary.org/obo/EUPATH_0051024,Vital and pregnancy status,Status at follow-up visit,http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,Participant
http://purl.obolibrary.org/obo/EUPATH_0038398,Vital status,Asked at follow-up after delivery whether the mother passed away during delivery,http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,Participant
http://purl.obolibrary.org/obo/EUPATH_0057564,Vital status at 180 days,Outcome at 180 days,http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,Participant
http://purl.obolibrary.org/obo/EUPATH_0057565,Vital status at 30 days,Outcome at 30 days,http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,Participant
http://purl.obolibrary.org/obo/EUPATH_0057566,Vital status at 90 days,Outcome at 90 days,http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,Participant
http://purl.obolibrary.org/obo/EUPATH_0036087,Vitamin A,,http://purl.obolibrary.org/obo/EUPATH_0036023,Maternal supplementation during pregnancy,Participant
http://purl.obolibrary.org/obo/EUPATH_0050552,Vitamin A dose in last 6 months,"Within the last 6 months, has the participant received a Vitamin A dose",http://purl.obolibrary.org/obo/EUPATH_0010947,Immunization and prevention,Participant
http://purl.obolibrary.org/obo/EUPATH_0036119,Vitamin A supplementation,Participants were supposed to receive vitamin A supplementation at 40 weeks.,http://purl.obolibrary.org/obo/EUPATH_0010947,Immunization and prevention,Participant
http://purl.obolibrary.org/obo/EUPATH_0049241,Volume of dose prepared,Prepare the dose and enter here the dose you prepared (ml),http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Participant
http://purl.obolibrary.org/obo/EUPATH_0049246,Vomit after feeding,Was the child vomiting after every feed?,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Participant
http://purl.obolibrary.org/obo/EUPATH_0038142,"Vomit type, caregiver report",Assessed by parents or caregiver for infants who were brought to the NICU from home or transferred from another facility,http://purl.obolibrary.org/obo/EUPATH_0011878,Symptoms by caregiver report,Participant
http://purl.obolibrary.org/obo/EUPATH_0031116,Vomited,Did the child vomit?,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Participant
http://purl.obolibrary.org/obo/EUPATH_0022242,Vomiting,,http://purl.obolibrary.org/obo/EUPATH_0010356,Symptoms in the last 7 days,Participant
http://purl.obolibrary.org/obo/EUPATH_0022221,Vomiting,,http://purl.obolibrary.org/obo/EUPATH_0022069,Symptoms in the last 30 days,Participant
http://purl.obolibrary.org/obo/EUPATH_0022343,Vomiting,,http://purl.obolibrary.org/obo/EUPATH_0022274,Symptoms on most recent trip,Participant
http://purl.obolibrary.org/obo/EUPATH_0024085,Vomiting,,http://purl.obolibrary.org/obo/EUPATH_0024011,Symptoms in past day,Participant
http://purl.obolibrary.org/obo/EUPATH_0024021,Vomiting,,http://purl.obolibrary.org/obo/EUPATH_0024032,Malaria symptoms knowledge,Participant
http://purl.obolibrary.org/obo/EUPATH_0024092,Vomiting,,http://purl.obolibrary.org/obo/EUPATH_0024095,Symptoms in past two weeks,Participant
http://purl.obolibrary.org/obo/EUPATH_0050179,Vomiting,,http://purl.obolibrary.org/obo/EUPATH_0050101,Symptoms in last 2 months,Participant
http://purl.obolibrary.org/obo/EUPATH_0015186,Vomiting >=3 times per day,Assessed at 60 day follow-up for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0010356,Symptoms in the last 7 days,Participant
http://purl.obolibrary.org/obo/EUPATH_0015060,Vomiting >=3 times per day,Assessed at enrollment for cases,http://purl.obolibrary.org/obo/EUPATH_0010357,Symptoms since illness began,Participant
http://purl.obolibrary.org/obo/EUPATH_0015690,Vomiting >=3 times per day,,http://purl.obolibrary.org/obo/EUPATH_0015684,Symptoms since illness began or during diarrhea,Participant
http://purl.obolibrary.org/obo/EUPATH_0024214,Vomiting and diarrhea,"If the participant had diarrhea in the past 2 weeks, was there also vomiting",http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Participant
http://purl.obolibrary.org/obo/EUPATH_0000165,Vomiting duration,A time measurement datum that measures the duration of having vomiting.,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Participant
http://purl.obolibrary.org/obo/EUPATH_0000165,Vomiting duration,How many days did the child have vomiting?,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Participant
http://purl.obolibrary.org/obo/EUPATH_0033271,Vomiting everything,Only collected for cases. Vomiting everything observed by clinician at admission to inform eligibility status.,http://purl.obolibrary.org/obo/EUPATH_0032053,Severe or very severe pneumonia eligibility,Participant
http://purl.obolibrary.org/obo/EUPATH_0010528,"Vomiting, caregiver report",Assessed by parents or caregiver for infants who were brought to the NICU from home or transferred from another facility,http://purl.obolibrary.org/obo/EUPATH_0011878,Symptoms by caregiver report,Participant
http://purl.obolibrary.org/obo/EUPATH_0010528,"Vomiting, caregiver report",Based on parental recall. Collected for both cases and controls.,http://purl.obolibrary.org/obo/EUPATH_0011878,Symptoms by caregiver report,Participant
http://purl.obolibrary.org/obo/EUPATH_0045106,Walking vendor of conventional medicines,"Walking"" vendor of conventional medicines",http://purl.obolibrary.org/obo/EUPATH_0010380,Previously sought care,Participant
http://purl.obolibrary.org/obo/EUPATH_0051870,Want to become pregnant,,http://purl.obolibrary.org/obo/EUPATH_0051784,Reason for not intending to use FP after birth,Participant
http://purl.obolibrary.org/obo/EUPATH_0047331,Want to delay pregnancy,If it was up to you  would you want to delay getting pregnant again right away?,http://purl.obolibrary.org/obo/EUPATH_0047021,Postpartum family planning,Participant
http://purl.obolibrary.org/obo/EUPATH_0047663,Want to get pregnant right away,,http://purl.obolibrary.org/obo/EUPATH_0047662,Factors contributing to not using FP,Participant
http://purl.obolibrary.org/obo/EUPATH_0051871,Want to wait for menses to return,,http://purl.obolibrary.org/obo/EUPATH_0051785,Reason for not receiving FP method,Participant
http://purl.obolibrary.org/obo/EUPATH_0051872,Want to wait for menses to return,,http://purl.obolibrary.org/obo/EUPATH_0051786,Reason for not receiving FP method chosen during ANC,Participant
http://purl.obolibrary.org/obo/EUPATH_0047873,Wanted more effective method,,http://purl.obolibrary.org/obo/EUPATH_0047867,Reason for discontinuing recent FP method,Participant
http://purl.obolibrary.org/obo/EUPATH_0047901,Wanted more effective method,,http://purl.obolibrary.org/obo/EUPATH_0047895,Reason for discontinuing recent use of LAM,Participant
http://purl.obolibrary.org/obo/EUPATH_0047930,Wanted more effective method,,http://purl.obolibrary.org/obo/EUPATH_0047924,Reason for discontinuing recent use of calendar or rhythm method,Participant
http://purl.obolibrary.org/obo/EUPATH_0047959,Wanted more effective method,,http://purl.obolibrary.org/obo/EUPATH_0047953,Reason for discontinuing recent use of withdrawal,Participant
http://purl.obolibrary.org/obo/EUPATH_0047988,Wanted more effective method,,http://purl.obolibrary.org/obo/EUPATH_0047982,Reason for discontinuing recent use of condoms,Participant
http://purl.obolibrary.org/obo/EUPATH_0049624,Wanted more effective method,,http://purl.obolibrary.org/obo/EUPATH_0049618,Reason for discontinuing recent use of oral contraceptives,Participant
http://purl.obolibrary.org/obo/EUPATH_0049653,Wanted more effective method,,http://purl.obolibrary.org/obo/EUPATH_0049647,Reason for discontinuing recent use of injectables,Participant
http://purl.obolibrary.org/obo/EUPATH_0049682,Wanted more effective method,,http://purl.obolibrary.org/obo/EUPATH_0049676,Reason for discontinuing recent use of implants,Participant
http://purl.obolibrary.org/obo/EUPATH_0049711,Wanted more effective method,,http://purl.obolibrary.org/obo/EUPATH_0049705,Reason for discontinuing recent use of IUD,Participant
http://purl.obolibrary.org/obo/EUPATH_0049740,Wanted more effective method,,http://purl.obolibrary.org/obo/EUPATH_0049734,Reason for discontinuing recent use of emergency pill,Participant
http://purl.obolibrary.org/obo/EUPATH_0049783,Wanted more effective method,,http://purl.obolibrary.org/obo/EUPATH_0049777,Reason for discontinuing recent use of other method,Participant
http://purl.obolibrary.org/obo/EUPATH_0051873,Wanted more effective method,,http://purl.obolibrary.org/obo/EUPATH_0051785,Reason for not receiving FP method,Participant
http://purl.obolibrary.org/obo/EUPATH_0051874,Wanted more effective method,,http://purl.obolibrary.org/obo/EUPATH_0051786,Reason for not receiving FP method chosen during ANC,Participant
http://purl.obolibrary.org/obo/EUPATH_0052004,Wanted more effective method,,http://purl.obolibrary.org/obo/EUPATH_0051980,Reason for discontinuing FP method 2,Participant
http://purl.obolibrary.org/obo/EUPATH_0052018,Wanted more effective method,,http://purl.obolibrary.org/obo/EUPATH_0051981,Reason for discontinuing FP method 3,Participant
http://purl.obolibrary.org/obo/EUPATH_0047870,Wanted to become pregnant,,http://purl.obolibrary.org/obo/EUPATH_0047867,Reason for discontinuing recent FP method,Participant
http://purl.obolibrary.org/obo/EUPATH_0047898,Wanted to become pregnant,,http://purl.obolibrary.org/obo/EUPATH_0047895,Reason for discontinuing recent use of LAM,Participant
http://purl.obolibrary.org/obo/EUPATH_0047927,Wanted to become pregnant,,http://purl.obolibrary.org/obo/EUPATH_0047924,Reason for discontinuing recent use of calendar or rhythm method,Participant
http://purl.obolibrary.org/obo/EUPATH_0047956,Wanted to become pregnant,,http://purl.obolibrary.org/obo/EUPATH_0047953,Reason for discontinuing recent use of withdrawal,Participant
http://purl.obolibrary.org/obo/EUPATH_0047985,Wanted to become pregnant,,http://purl.obolibrary.org/obo/EUPATH_0047982,Reason for discontinuing recent use of condoms,Participant
http://purl.obolibrary.org/obo/EUPATH_0049621,Wanted to become pregnant,,http://purl.obolibrary.org/obo/EUPATH_0049618,Reason for discontinuing recent use of oral contraceptives,Participant
http://purl.obolibrary.org/obo/EUPATH_0049650,Wanted to become pregnant,,http://purl.obolibrary.org/obo/EUPATH_0049647,Reason for discontinuing recent use of injectables,Participant
http://purl.obolibrary.org/obo/EUPATH_0049679,Wanted to become pregnant,,http://purl.obolibrary.org/obo/EUPATH_0049676,Reason for discontinuing recent use of implants,Participant
http://purl.obolibrary.org/obo/EUPATH_0049708,Wanted to become pregnant,,http://purl.obolibrary.org/obo/EUPATH_0049705,Reason for discontinuing recent use of IUD,Participant
http://purl.obolibrary.org/obo/EUPATH_0049737,Wanted to become pregnant,,http://purl.obolibrary.org/obo/EUPATH_0049734,Reason for discontinuing recent use of emergency pill,Participant
http://purl.obolibrary.org/obo/EUPATH_0049780,Wanted to become pregnant,,http://purl.obolibrary.org/obo/EUPATH_0049777,Reason for discontinuing recent use of other method,Participant
http://purl.obolibrary.org/obo/EUPATH_0051877,Wanted to become pregnant,,http://purl.obolibrary.org/obo/EUPATH_0051785,Reason for not receiving FP method,Participant
http://purl.obolibrary.org/obo/EUPATH_0051878,Wanted to become pregnant,,http://purl.obolibrary.org/obo/EUPATH_0051786,Reason for not receiving FP method chosen during ANC,Participant
http://purl.obolibrary.org/obo/EUPATH_0052005,Wanted to become pregnant,,http://purl.obolibrary.org/obo/EUPATH_0051980,Reason for discontinuing FP method 2,Participant
http://purl.obolibrary.org/obo/EUPATH_0052019,Wanted to become pregnant,,http://purl.obolibrary.org/obo/EUPATH_0051981,Reason for discontinuing FP method 3,Participant
http://purl.obolibrary.org/obo/EUPATH_0051879,Wanted to heal first,,http://purl.obolibrary.org/obo/EUPATH_0051785,Reason for not receiving FP method,Participant
http://purl.obolibrary.org/obo/EUPATH_0051880,Wanted to heal first,,http://purl.obolibrary.org/obo/EUPATH_0051786,Reason for not receiving FP method chosen during ANC,Participant
http://purl.obolibrary.org/obo/EUPATH_0051369,Was FP method obtained at birth facility,Was this at the same facility where you gave birth?,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Participant
http://purl.obolibrary.org/obo/EUPATH_0047279,Was baby premature,"Do you think your baby was premature, that is, born too soon?",http://purl.obolibrary.org/obo/ONTONEO_00000225,Obstetric history,Participant
http://purl.obolibrary.org/obo/EUPATH_0051291,Was current method received immediately after delivery,,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Participant
http://purl.obolibrary.org/obo/EUPATH_0064038,Wash hands more frequently,Only answered by one person per household,http://purl.obolibrary.org/obo/EUPATH_0064014,COVID-19 prevention,Participant
http://purl.obolibrary.org/obo/EUPATH_0015654,Washing hands,,http://purl.obolibrary.org/obo/EUPATH_0015646,Proposed way to prevent child from illness,Participant
http://purl.obolibrary.org/obo/EUPATH_0063398,Watch television,Do you watch television at least once a week?,http://purl.obolibrary.org/obo/EUPATH_0063389,Media use,Participant
http://purl.obolibrary.org/obo/EUPATH_0051881,Weakened womb,,http://purl.obolibrary.org/obo/EUPATH_0051832,Side effects of FP method worried about,Participant
http://purl.obolibrary.org/obo/EUPATH_0022229,Weakness,,http://purl.obolibrary.org/obo/EUPATH_0010356,Symptoms in the last 7 days,Participant
http://purl.obolibrary.org/obo/EUPATH_0022208,Weakness,,http://purl.obolibrary.org/obo/EUPATH_0022069,Symptoms in the last 30 days,Participant
http://purl.obolibrary.org/obo/EUPATH_0024025,Weakness or fatigue,,http://purl.obolibrary.org/obo/EUPATH_0024032,Malaria symptoms knowledge,Participant
http://purl.obolibrary.org/obo/EUPATH_0024060,Wear insect repellent,,http://purl.obolibrary.org/obo/EUPATH_0024067,Malaria prevention knowledge,Participant
http://purl.obolibrary.org/obo/EUPATH_0064039,Wear mask outside home,Only answered by one person per household,http://purl.obolibrary.org/obo/EUPATH_0064014,COVID-19 prevention,Participant
http://purl.obolibrary.org/obo/EUPATH_0024191,Wedding,,http://purl.obolibrary.org/obo/EUPATH_0024198,Reason for travel,Participant
http://purl.obolibrary.org/obo/EUPATH_0053211,Week number,Week Number,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Participant
http://purl.obolibrary.org/obo/EUPATH_0031287,Weighed at birth,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,Participant
http://purl.obolibrary.org/obo/EUPATH_0031288,Weighed within a month of birth,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,Participant
http://purl.obolibrary.org/obo/IAO_0000414,Weight,Only assessed during the first observation for each participant.,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,Participant
http://purl.obolibrary.org/obo/IAO_0000414,Weight,Weight in kg,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,Participant
http://purl.obolibrary.org/obo/IAO_0000414,Weight,"Weight in kilograms, to 1 decimal place (nearest 100g)",http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,Participant
http://purl.obolibrary.org/obo/IAO_0000414,Weight,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,Participant
http://purl.obolibrary.org/obo/EUPATH_0051883,Weight change,,http://purl.obolibrary.org/obo/EUPATH_0051394,FP side effects mentioned by provider,Participant
http://purl.obolibrary.org/obo/EUPATH_0051884,Weight change,,http://purl.obolibrary.org/obo/EUPATH_0051831,Side effects experienced with FP method,Participant
http://purl.obolibrary.org/obo/EUPATH_0031289,Weight within a month of birth,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,Participant
http://purl.obolibrary.org/obo/EUPATH_0031329,"Weight, including rehydration",,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,Participant
http://purl.obolibrary.org/obo/EUPATH_0031290,Weight-for-age z-score below -6 or above 5 at enrollment,,http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,Participant
http://purl.obolibrary.org/obo/EUPATH_0031291,Weight-for-age z-score below -6 or above 5 at follow-up,,http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,Participant
http://purl.obolibrary.org/obo/EUPATH_0031330,"Weight-for-age z-score, including rehydration",,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,Participant
http://purl.obolibrary.org/obo/EUPATH_0031292,Weight-for-height z-score below -6 or above 5 at enrollment,,http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,Participant
http://purl.obolibrary.org/obo/EUPATH_0031293,Weight-for-height z-score below -6 or above 5 at follow-up,,http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,Participant
http://purl.obolibrary.org/obo/EUPATH_0047449,Well child visit count,"Not counting healthy mother, healthy baby meetings, since baby's birth, how many times have you taken him/her to see a health care provider for well-child care, that is, not because he/she was sick, but to receive immunizations, vitamin A, or growth monitoring? Include immunization days or campaigns",http://purl.obolibrary.org/obo/EUPATH_0042396,Child observation details,Participant
http://purl.obolibrary.org/obo/EUPATH_0057817,Went to cassava field with,,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Participant
