IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,forceTostring,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
http://purl.obolibrary.org/obo/EUPATH_0057586,Stop ART,base_2017_2019-send::stop_arv,,base_2017_2019-send,Patient stopped anti-retroviral therapy,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Patient stopped anti-retroviral therapy,No = 0; Yes = 1; Unknown = 2,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015720,Study year,base_2017_2019-send::cohort_year,,base_2017_2019-send,Year of observation,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,Year of observation,`2017` = 0; `2018` = 1; `2019` = 3,variable,,,,Guatemala_cohort,,,yes,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057587,Study year and opportunistic infection status,base_2017_2019-send::year_oi,,base_2017_2019-send,Cohort year and whether or not the patient had an OI (opportunistic infection),Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,Cohort year and whether or not the patient had an OI (opportunistic infection),`2017 Non-OIs` = 1; `2018 Non-OIs` = 2; `2017 OIs` = 3; `2018 OIs` = 4; `2019 Non-OIs` = 5; `2019 IOs` = 6,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057589,Test method positive for Cryptococcus,base_2017_2019-send::performance_cr,,base_2017_2019-send,Test method positive for Cryptococcus,Sample,http://purl.obolibrary.org/obo/OGMS_0000056,Lymph microbiology test,Test method positive for Cryptococcus,`Isolator+CSF_Culture+Ag_CSF+Ag_serum` = 1; `CSF_Culture+Ag_CSF+Ag_serum` = 2; `Ag_CSF+Ag_serum` = 3; `CSF_Culture+Ag_serum` = 4; `Isolator+Ag_serum` = 5; Ag_serum = 6; Ag_CSF = 7; Isolator = 8,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057590,Test method positive for Histoplasma capsulatum,base_2017_2019-send::performance_dto_histo,,base_2017_2019-send,Test method positive for Histoplasma capsulatum,Sample,,Histoplasma in any sample,Test method positive for Histoplasma capsulatum,Negative = 0; Ag = 1; `Ag+Culture` = 2; `Ag+PCR` = 3; `Ag+PCR+Culture` = 4; Culture = 5; PCR = 6; `PCR+Culture` = 7; Not_done = 8; Isolator = 9; `Ag+Isolator` = 10; `PCR+Isolator` = 11; `Isolator+Culture` = 12; `Ag+Isolator+Culture` = 13; `PCR+Isolator+Culture` = 14; `Ag+PCR+Isolator` = 15; `Ag+PCR+Isolator+Culture` = 16,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057591,Test method positive for Mycobacterium tuberculosis,base_2017_2019-send::performance_dto_tb,,base_2017_2019-send,Test method positive for TB,Sample,,Mycobacterium in any sample,Test method positive for TB,Negative = 0; Culture = 1; PCR = 2; `PCR+Culture` = 3; `Smear+Culture` = 4; `Smear+PCR+Isolator` = 5; `Smear+PCR+Culture` = 6; Not_Screening = 7; Isolator = 8; Smear = 9; `Culture+Isolator` = 10; `PCR+Isolator` = 11; `PCR+Culture+Isolator` = 12; `Smear+Isolator` = 13; `Smear+PCR` = 14,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057592,Time without antiretroviral therapy,base_2017_2019-send::days_without_arv,,base_2017_2019-send,Time without antiretroviral therapy (days between stopping ARV and returning to the clinic),Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Time without antiretroviral therapy (days between stopping ARV and returning to the clinic),NULL,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057594,Town in Guatemala,base_2017_2019-send::town,,base_2017_2019-send,Town,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,Town,"Unknown = 0; Almolonga = 1; Amatitlan = 2; `Antigua Guatemala` = 3; `Asuncion Mita` = 4; Ayutla = 5; Barberana = 6; Barillas = 7; Cahabon = 8; Camotan = 9; Casillas = 10; Catarina = 11; Champerico = 12; Chiantla = 13; Chicacao = 14; Chiche = 15; Chichicastenango = 16; Chimaltenango = 17; Chinautla = 18; Chiquimula = 19; Chiquimulilla = 20; Chisec = 21; Chuarrancho = 22; Coatepeque = 23; Coban = 24; Colomba = 25; Colotenango = 26; Comapa = 27; `Concepcion Huista` = 28; `Concepcion Tutuapa` = 29; 
Conguaco = 30; Cubulco = 31; Cuilapa = 32; Cuilco = 33; Cuyotenango = 34; Dolores = 35; `El Asintal` = 36; `El Estor` = 37; `El Jicaro` = 38; `El Palmar` = 39; `El Progreso` = 40; `El Quetzal` = 41; `El Rodeo` = 42; `El Tumbador` = 43; Escuintla = 44; Esquipulas = 45; `Esquipulas Palo Gordo` = 46; Estanzuela = 47; Flores = 48; `Flores Costa Cuca` = 49; Fraijanes = 50; `Fray Bartolome de las Casas` = 51; Genova = 52; Guanagazapa = 53; Guastatoya = 54; Guatemala = 55; Guazacapan = 56; Huehuetenango = 57; 
Huite = 58; Ipala = 59; Ixcan = 60; Iztapa = 61; Jacaltenango = 62; Jalapa = 63; Jalpatagua = 64; Jocotan = 65; Jutiapa = 66; `La Democracia` = 67; `La Esperanza` = 68; `La Gomera` = 69; `La Libertad` = 70; `La Reforma` = 71; `La Union` = 72; Livingston = 73; `Los Amates` = 74; Malacatan = 75; Masagua = 76; Mazatenango = 77; `Melchor de Mencos` = 78; Mixco = 79; Momostenango = 80; Monjas = 81; Morales = 82; Morazan = 83; Nahuala = 84; Nebaj = 85; `Nueva Concepcion` = 86; `Nueva Santa Rosa` = 87; 
`Nuevo Progreso` = 88; `Nuevo San Carlos` = 89; Ocos = 90; Olintepeque = 91; Oratorio = 92; Pachalum = 93; Pajapita = 94; Palencia = 95; Palin = 96; Panzos = 97; Parramos = 98; Pastores = 99; Patulul = 100; Patzun = 101; Petapa = 102; Poptun = 103; `Pueblo Nuevo` = 104; `Pueblo Nuevo Viñas` = 105; `Puerto Barrios` = 106; Purulha = 107; Queztaltenango = 108; Rabinal = 109; Raxruha = 110; Retalhuleu = 111; `Rio Bravo` = 112; `Rio Hondo` = 113; Sacapulas = 114; Salama = 115; Salcaja = 116; Samayac = 117; 
`San Agustin Acasaguastlan` = 118; `San Andres` = 119; `San Andres Sajcabaja` = 120; `San Andres Villa Seca` = 121; `San Antonio Ilotenango` = 122; `San Antonio Sacatepequez` = 123; `San Antonio Suchitepequez` = 124; `San Bartolo` = 125; `San Bartolome Milpas Altas` = 126; `San Benito` = 127; `San Bernardino` = 128; `San Carlos Sija` = 129; `San Cristobal Cucho` = 130; `San Cristobal Verapaz` = 131; `San Felipe` = 132; `San Francisco` = 133; `San Francisco Zapotitlan` = 134; `San Gabriel` = 135; 
`San Jacinto` = 136; `San Jerónimo` = 137; `San Jose` = 138; `San Jose Acatempa` = 139; `San Jose del Golfo` = 140; `San Jose Ojetenam` = 141; `San Jose Pinula` = 142; `San Juan Chamelco` = 143; `San Juan Cotzal` = 144; `San Juan Ixcoy` = 145; `San Juan Sacatepequez` = 146; `San Lorenzo` = 147; `San Lucas Sacatepequez` = 148; `San Lucas Toliman` = 149; `San Luis` = 150; `San Luis Jilotepeque` = 151; `San Marcos` = 152; `San Martin Jilotepeque` = 153; `San Miguel Sacatepequez` = 154; `San Miguel Ixtahuacan` = 155; 
`San Miguel Panan` = 156; `San Pablo` = 157; `San Pablo Jocopilas` = 158; `San Pedro Ayampuc` = 159; `San Pedro Carcha` = 160; `San Pedro Jocopilas` = 161; `San Pedro Necta` = 162; `San Pedro Sacatepequez` = 163; `San Rafael Petzal` = 164; `San Rafael Pie de la Cuesta` = 165; `San Sebastian` = 166; `San Sebastian Huehuetenango` = 167; `San Vicente Pacaya` = 168; Sanarate = 169; `Santa Ana` = 170; `Santa Barbara S` = 171; `Santa Catalina la Tinta` = 172; `Santa Catarina Ixtahuacan` = 173; `Santa Catarina Mita` = 174; 
`Santa Catarina Pinula` = 175; `Santa Cruz del Quiche` = 176; `Santa Cruz Mulua` = 177; `Santa Cruz Naranjo` = 178; `Santa Cruz Verapaz` = 179; `Santa Lucia Cotzumalguapa` = 180; `Santa Lucia La Reforma` = 181; `Santa Maria Ixhuatan` = 182; `Santiago Atitlan` = 183; `Santiago Chimaltenango` = 184; `Santiago Sacatepequez` = 185; `Santo Domingo Suchitepequetez` = 186; `Santo Domingo Xenacoj` = 187; `Santo Tomas La Union` = 188; Sayaxche = 189; Senahu = 190; Siquinala = 191; Solola = 192; Sumpango = 193; 
Tacana = 194; Tactic = 195; Tajumulco = 196; Tamahu = 197; Taxisco = 198; `Tecpan Guatemala` = 199; Teculutan = 200; Tejutla = 201; Tiquisate = 202; `Todos Santos Cuchumatan` = 203; Totonicapan = 204; Tucuru = 205; Usumatlan = 206; `Villa Canales` = 207; `Villa Nueva` = 208; Yepocapa = 209; Zacapa = 210; Zaragoza = 211; Zunilito = 212; Gualan = 213; Quetzaltepeque = 214; Comitancillo = 215; Mataquescuintla = 216; `Agua Blanca` = 217; Aguacatan = 218; `Valle Nuevo` = 219; Alotenango = 220; Atescatempa = 221; 
Canilla = 222; Cantel = 223; Chajul = 224; `Ciudad Vieja` = 225; `Concepcion las minas` = 226; Cunen = 227; Acatan = 228; `El Chol` = 229; `San Juan Ostuncalco` = 230; `San Pedro Pinula` = 231; Quezada = 232; Jalpatagua = 233; Sansare = 234; `Tecun Uman` = 235; `Las Cruces` = 236; Moyuta = 237; `San Carlos Alzatate` = 238; Tapachula = 239; Ochuta = 240; `La Blanca` = 241; `San Jose el Idolo` = 242; `San Pedro Yepocapa` = 243; Granados = 244; `San Andres Itzapa` = 245; `Palestina de los Altos` = 246; 
`Santa Rosa de Lima` = 247; `Santa Lucia Utatlan` = 248; Pasaco = 249; Soloma = 250; Tuxtla = 251; Patzite = 252; `Santa Cruz Verapaz` = 253; Yupiltepeque = 254; `San Rafael las Flores` = 255; `Rio Dulce` = 256; `San Gaspar Ixchil` = 257; `Tierra Linda` = 258; `San Miguel Chicaj` = 259; Hidalgo = 260; `San Martin Zapotitlan` = 261; `San Mateo Ixtam` = 262; `San Juan Atitlan` = 263; `Santa Apolonia` = 264; Ixchiguan = 265; Uzumatlan = 266; `El Tejar` = 267; Zunil = 268; `San Juan Ermita` = 269; Uspantan = 270; 
`San Diego` = 271; `San Juan Bautista` = 272; Cabrican = 273; Chahal = 274; Huitan = 275; Jocotenango = 276; Joyabaj = 277; Lanquin = 278; Nenton = 279; `San Andres Semetabaj` = 280; `San Antonio Huista` = 281; `San Antonio la Paz` = 282; `San Cristobal Acasaguastlan` = 283; `San Francisco el Alto` = 284; `San Jose  la Arada` = 285; `San Juan Tecuaco` = 286; `San Miguel  Dueñas` = 287; `San Miguel Petapa` = 288; `San Rafael la Independencia` = 289; `San Raymundo` = 290; `Santa Ana Huista` = 291; 
`Santa  Catarina Barahona` = 292; `Santa Catarina Palopo` = 293; `Santa Clara la Laguna` = 294; `Santa Maria  Chiquimula` = 295; Zapotilan = 296; `Santa Eulalia` = 297",variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,category,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057593,Treated for opportunistic infection,base_2017_2019-send::treatment,,base_2017_2019-send,Was treatment given for the OI,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Was treatment given for the OI,No_OI_No_TTO = 0; No = 1; Yes = 2,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057595,Type of HIV patient,base_2017_2019-send::type_of_patient,,base_2017_2019-send,Type of HIV patient,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Type of HIV patient,Newly_HIV_infection = 0; On_ARV = 1; Return_restart = 2; Unknown = 3,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011928,Urban or rural site,base_2017_2019-send::rural,,base_2017_2019-send,From an urban or rural location,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,From an urban or rural location,Urbano = 0; Rural = 1,variable,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0003286,Urine microbiology test,,,,,Sample,http://purl.obolibrary.org/obo/OGMS_0000056,Laboratory test,,,category,,,,Guatemala_cohort,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0057522,Viral load measurement date,base_2017_2019-send::viral_load_date,,base_2017_2019-send,Date of viral load measurement,Sample,http://purl.obolibrary.org/obo/OBI_0002649,Blood microbiology test,Date of viral load measurement,NULL,variable,,,,Guatemala_cohort,/uL,http://purl.obolibrary.org/obo/UO_0000316,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036031,Virus in blood,,,,,Sample,http://purl.obolibrary.org/obo/OBI_0002649,Blood microbiology test,,,category,,,,Guatemala_cohort,,,,,,,,,
,,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0032002,Bacteria in induced sputum,,,category,,,,Guatemala_cohort,,,,,,,,,
