displayOrder,variable,dataFile,IRI,label,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType
,discparity1,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000194,Discparity,,Entomology,Mosquito parity,http://purl.obolibrary.org/obo/EUPATH_0000324,Total number dissected for parity,NA,variable
,nulliparous3,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000195,Nulliparous,,Entomology,Mosquito parity,http://purl.obolibrary.org/obo/EUPATH_0000324,Total number nulliparous,NA,variable
,nulliparous1,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000195,Nulliparous,,Entomology,Mosquito parity,http://purl.obolibrary.org/obo/EUPATH_0000324,Total number nulliparous,NA,variable
,nulliparous2,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000195,Nulliparous,,Entomology,Mosquito parity,http://purl.obolibrary.org/obo/EUPATH_0000324,Total number nulliparous,NA,variable
,parous3,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000196,Parous,,Entomology,Mosquito parity,http://purl.obolibrary.org/obo/EUPATH_0000324,Total number parous,NA,variable
,parous1,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000196,Parous,,Entomology,Mosquito parity,http://purl.obolibrary.org/obo/EUPATH_0000324,Total number parous,NA,variable
,parous2,CDC LT data through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000196,Parous,,Entomology,Mosquito parity,http://purl.obolibrary.org/obo/EUPATH_0000324,Total number parous,NA,variable
,,,http://purl.obolibrary.org/obo/EUPATH_0020228,CDC light trap,,Observation,Mosquito trap,http://purl.obolibrary.org/obo/EUPATH_0020241,,,category
3,,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,category
5,childbearing,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020059,Child bearing age,Only assessed for women,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,Woman of child bearing age,"1-Yes
0-No",variable
9,,,http://purl.obolibrary.org/obo/OGMS_0000073,Diagnosis,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,category
11,,,http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,
2,,,http://purl.obolibrary.org/obo/EUPATH_0021098,Immediate clinical history,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,category
10,malariacat,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000338,Malaria diagnosis and parasite status,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,variable
16,,,http://purl.obolibrary.org/obo/EUPATH_0020241,Mosquito trap,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,category
17,,,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,category
,uniqueid,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020244,Observation ID,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,variable
13,,,http://purl.obolibrary.org/obo/EUPATH_0021097,Personal vector intervention,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,category
4,,,http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,category
6,pregnant,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0024218,Pregnant,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,Is the woman pregnant,"1-Yes
0-No",variable
8,,,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,category
15,,,http://purl.obolibrary.org/obo/EUPATH_0020255,Sleeping habits,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,
14,,,http://purl.obolibrary.org/obo/EUPATH_0000340,Travel details,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,category
12,,,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,category
7,trimister,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/NCIT_C69121,Trimester,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,Record the trimister that they are in,"1- 1st Trimister
2- 2nd Trimister
3- 3rd Trimister",variable
1,visittype,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000311,Visit type,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,Type of visit,"1- Routine visit (done every 28 days)
2- Non-routine visit(all unsheduled days)",variable
2,ageyrs,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000113,Age at visit (years),,Observation,Observation details,http://purl.obolibrary.org/obo/EUPATH_0000310,,,variable
3,agecat,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020222,Age at visit categorization,,Observation,Observation details,http://purl.obolibrary.org/obo/EUPATH_0000310,,,variable
4,n,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000191,Days since enrollment,,Observation,Observation details,http://purl.obolibrary.org/obo/EUPATH_0000310,,,variable
5,nextvisit,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020122,Next visit date,,Observation,Observation details,http://purl.obolibrary.org/obo/EUPATH_0000310,Date of next scheduled visit,NA,variable
1,date,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000091,Visit date,,Observation,Observation details,http://purl.obolibrary.org/obo/EUPATH_0000310,Date of clinic visit,NA,variable
,,,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Participant,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,,,category
,,,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,,Participant,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,,,category
,cohortid,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000095,Participant ID,,Participant,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Study ID,NA,variable
,,,http://purl.obolibrary.org/obo/EUPATH_0000307,Participant study details,,Participant,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,,,category
,enrolldate,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000151,Enrollment date,Date of Enrollment',Participant,Participant study details,http://purl.obolibrary.org/obo/EUPATH_0000307,Date of Enrollment,NA,variable
,reenrolldate,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000151,Enrollment date,Date of Enrollment',Participant,Participant study details,http://purl.obolibrary.org/obo/EUPATH_0000307,Date of Enrollment,NA,variable
,dow,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000152,Last date observed,,Participant,Participant study details,http://purl.obolibrary.org/obo/EUPATH_0000307,date of withdrawal,NA,variable
,lastdate,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000152,Last date observed,,Participant,Participant study details,http://purl.obolibrary.org/obo/EUPATH_0000307,date of withdrawal,NA,variable
,withdrawnreason,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000208,Reason for withdrawal,,Participant,Participant study details,http://purl.obolibrary.org/obo/EUPATH_0000307,,,variable
,screening,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000219,Timing of enrollment,,Participant,Participant study details,http://purl.obolibrary.org/obo/EUPATH_0000307,,,variable
,itnlastnight,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000216,ITN last night,,Observation,Personal vector intervention,http://purl.obolibrary.org/obo/EUPATH_0021097,Did the study Participant sleep under an ITN last night?,"1-Yes
0-No",variable
,llin,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020257,LLIN last night,,Observation,Personal vector intervention,http://purl.obolibrary.org/obo/EUPATH_0021097,"Did they or someone else report them sleeping under an LLIN 
Last night?","1 - Yes
0 - No              2- Unknown",variable
,observed,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020104,LLIN observed,Interviewer observed a long-lasting insecticide treated net hanging over the sleeping area,Observation,Personal vector intervention,http://purl.obolibrary.org/obo/EUPATH_0021097,Was an LLIN observed hanging above sleeping area,"1 - Yes
0 - No",variable
3,dbp,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0021087,Diastolic blood pressure (mmHg),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,diastolic blood pressure (lower number),NA,variable
4,heartrate,PRISM 2 expanded database through February 28th 2019.dta,http://www.ebi.ac.uk/efo/EFO_0004326,Heart rate (bpm),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Heart Rate,NA,variable
5,resprate,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/CMO_0000289,Respiratory rate (breaths/min),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Respiratory Rate,NA,variable
2,sbp,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0021086,Systolic blood pressure (mmHg),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,systolic blood pressure (upper number),NA,variable
1,temperature,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000110,Temperature (C),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,temperature,NA,variable
4,BScat,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020223,"Asexual Plasmodium categorization, by microscopy",,Sample,Plasmodium,http://purl.obolibrary.org/obo/NCBITaxon_5820,,,variable
3,parasitedensity,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000092,"Asexual Plasmodium parasite density, by microscopy",,Sample,Plasmodium,http://purl.obolibrary.org/obo/NCBITaxon_5820,Parasite density(/ul),NA,variable
2,BSdich,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000048,"Asexual Plasmodium parasites present, by microscopy",,Sample,Plasmodium,http://purl.obolibrary.org/obo/NCBITaxon_5820,,,variable
9,qPCRcat,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020248,"Plasmodium categorization, by PCR",,Sample,Plasmodium,http://purl.obolibrary.org/obo/NCBITaxon_5820,,,variable
8,qpcr,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020166,"Plasmodium density (per uL), by qPCR",,Sample,Plasmodium,http://purl.obolibrary.org/obo/NCBITaxon_5820,qPCR  (/ul),NA,variable
6,gametocytes,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0023018,"Plasmodium gametocyte density (per uL blood), by microscopy",,Sample,Plasmodium,http://purl.obolibrary.org/obo/NCBITaxon_5820,Gametocyte density  (/ul),NA,variable
5,gamdich,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000207,"Plasmodium gametocytes present, by microscopy",,Sample,Plasmodium,http://purl.obolibrary.org/obo/NCBITaxon_5820,,,variable
7,qPCRdich,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0025125,"Plasmodium present, by PCR",,Sample,Plasmodium,http://purl.obolibrary.org/obo/NCBITaxon_5820,,,variable
1,,,http://purl.obolibrary.org/obo/EUPATH_0000423,"Plasmodium species, by microscopy",,Sample,Plasmodium,http://purl.obolibrary.org/obo/NCBITaxon_5820,,,multifilter
,falciparum,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0021028,Plasmodium falciparum,,Sample,"Plasmodium species, by microscopy",http://purl.obolibrary.org/obo/EUPATH_0000423,Parasite species (PF),"1-Yes
0-No",value
,malariae,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0021030,Plasmodium malariae,,Sample,"Plasmodium species, by microscopy",http://purl.obolibrary.org/obo/EUPATH_0000423,Parasite species (PM),"1-Yes
0-No",value
,ovale,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020167,Plasmodium ovale,,Sample,"Plasmodium species, by microscopy",http://purl.obolibrary.org/obo/EUPATH_0000423,Parasite species (PO),"1-Yes
0-No",value
,vivax,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0021029,Plasmodium vivax,,Sample,"Plasmodium species, by microscopy",http://purl.obolibrary.org/obo/EUPATH_0000423,Parasite species (PV),"1-Yes
0-No",value
,unknown,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020200,Unknown species,,Sample,"Plasmodium species, by microscopy",http://purl.obolibrary.org/obo/EUPATH_0000423,Unknown species,"1-Yes
0-No",value
,,,http://purl.obolibrary.org/obo/OGMS_0000056,Laboratory test,,Sample,Sample,http://purl.obolibrary.org/obo/EUPATH_0000609,,,category
,,,http://purl.obolibrary.org/obo/EUPATH_0020239,Membrane feeding,,Sample,Sample,http://purl.obolibrary.org/obo/EUPATH_0000609,,,category
,barcode,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/OBI_0001616,Sample ID,,Sample,Sample,http://purl.obolibrary.org/obo/EUPATH_0000609,Barcode for Samples,NA,variable
,labalgorithm,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/OBI_0100051,Sample type,"A thick smear, filter paper, hemocue, WB qPCR (2 aliquots), and WB RNA Protect (3 aliquots) were always collected. The remaining blood was separated into 2 aliquots of plasma, 2 aliquots of buffy coat, and 1 aliquot of RBC pellet.",Sample,Sample,http://purl.obolibrary.org/obo/EUPATH_0000609,Algorithm for labalatory testing,"1 - Routine ( 2-4 kg)
 2 - Routine ( >= 5 kg,  Yes PBMC, no positive qpcr  ...)
 3 - Routine ( >=5 kg,   Yes PBMC, Yes Positive qpcr, no membrane feeding ….)
 4 - Routine ( >=5 kg,   Yes PBMC, Yes Positive qpcr, Yes membrane feeding.. )
 5 - Routine ( 5-7 kg,    No PBMC, No positive qpcr )
 6 - Routine ( 5-7 kg ,   No PBMC, Yes Positive qpcr, No membrane feeding...)
 7 - Routine ( 5-7 kg ,   No PBMC, Yes Positive qpcr, Yes membrane feeding.. )
 8 - Routine ( >= 8 kg,  No PBMC, No positive qpcr  )
 9 - Routine ( >= 8 kg,  No PBMC, Yes Positive qpcr, No membrane feeding... )
10-Routine  ( >= 8 kg,  No PBMC, Yes Positive qpcr, Yes membrane feeding )                    11 - Non-routine ( 2-4 kg) 
12 - Non-routine ( >= 5 kg, yes malaria previously ..)
13 - Non-routine ( >= 5 kg , no malaria, yes membrane feeding, no parasite culture)
14 - Non-routine ( >= 5 kg, no malaria,   no membrane feeding, yes parasite culture)
15 - Non-routine ( >= 5 kg, no malaria, yes membrane feeding, yes parasite culture)",variable
,cerebral,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020057,Celebral malaria,,Observation,Severe malaria signs,http://purl.obolibrary.org/obo/EUPATH_0020184,Celebral Malaria,"1-Yes
0-No",value
,jaundicec,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020256,Jaundice,,Observation,Severe malaria signs,http://purl.obolibrary.org/obo/EUPATH_0020184,Jaundice,"1-Yes
0-No",value
,multipleconv,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020109,More than 3 convulsions over 24h,,Observation,Severe malaria signs,http://purl.obolibrary.org/obo/EUPATH_0020184,> 3 convulsions over a 24 hour period,"1-Yes
0-No",value
,other,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020142,Other severe disease,,Observation,Severe malaria signs,http://purl.obolibrary.org/obo/EUPATH_0020184,Otherspecify,"1-Yes
0-No",value
,distress,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020252,Respiratory distress,,Observation,Severe malaria signs,http://purl.obolibrary.org/obo/EUPATH_0020184,Respiratory Distress,"1-Yes
0-No",value
,severeanemia,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020182,Severe anemia (Hb <5 mg/dL),,Observation,Severe malaria signs,http://purl.obolibrary.org/obo/EUPATH_0020184,Severe anemia (HB < 5gm/dl),"1-Yes
0-No",value
5,apainduration,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000154,Abdominal pain duration (days),,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,duration of the abdominal pain,NA,variable
6,aduration,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000155,Anorexia duration (days),,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,duration of the anorexia,NA,variable
2,,,http://purl.obolibrary.org/obo/EUPATH_0020254,Complicated malaria signs,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,,,multifilter
7,cduration,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000156,Cough duration (days),,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,duration of the cough,NA,variable
8,dduration,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000157,Diarrhea duration (days),,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,duration of the diarrhea,NA,variable
9,fmduration,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000158,Fatigue duration (days),,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,duration of the fatigue/malaise,NA,variable
10,fduration,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000164,"Fever, subjective duration (days)",,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,duration of the fever,NA,variable
11,hduration,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000159,Headache duration (days),,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,duration of the headache,NA,variable
12,jduration,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000160,Jaundice duration (days),,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,duration of the jaundice,NA,variable
13,djointpains,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000161,Joint pains duration (days),,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,duration of the joint pains,NA,variable
14,mduration,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000162,Muscle aches duration (days),,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,duration of the muscle aches,NA,variable
4,othersigns,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020143,Other severe malaria signs,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Otherspecify,NA,variable
15,sduration,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000163,Seizures duration (days),,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,duration of the seizure,NA,variable
3,,,http://purl.obolibrary.org/obo/EUPATH_0020184,Severe malaria signs,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,,,multifilter
1,,,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,,,multifilter
16,vduration,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000165,Vomiting duration (days),,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,duration of the vomiting,NA,variable
,timetobed,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/NCIT_C64593,Bed time,,Observation,Sleeping habits,http://purl.obolibrary.org/obo/EUPATH_0020255,Approximate time they went to bed,,variable
,timeoutofbed,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020163,Out of bed time,,Observation,Sleeping habits,http://purl.obolibrary.org/obo/EUPATH_0020255,Approximate time they went out of bed,,variable
,sleepingarea,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020169,Sleeping area ID,,Observation,Sleeping habits,http://purl.obolibrary.org/obo/EUPATH_0020255,Sleeping Area (Letter),NA,variable
,roomnumi,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020170,Sleeping room number,,Observation,Sleeping habits,http://purl.obolibrary.org/obo/EUPATH_0020255,Room Number for the individual,NA,variable
,numaland,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0000026,Acres,,Household,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,,,variable
,numalandcat,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0020221,Acres categorization,,Household,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,,,variable
,,,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,,Household,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,,,
,,,http://purl.obolibrary.org/obo/EUPATH_0011683,Food security,,Household,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,,,
,npeople,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0000019,Persons living in house,,Household,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,,,variable
,abdominalpain,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/HP_0002027,Abdominal pain,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,abdominal pain,"1-Yes
0-No
9-Cannot assess",value
,anorexia,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/SYMP_0000523,Anorexia,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,anorexia,"1-Yes
0-No
9-Cannot assess",value
,cough,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/SYMP_0000614,Cough,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,cough,"1-Yes
0-No
9-Cannot assess",value
,diarrhea,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/DOID_13250,Diarrhea,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,diarrhea,"1-Yes
0-No
9-Cannot assess",value
,fatigue,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/SYMP_0019177,Fatigue,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,fatigue/malaise,"1-Yes
0-No
9-Cannot assess",value
,febrile,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000097,Febrile,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,,,variable
,headache,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/HP_0002315,Headache,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,headache,"1-Yes
0-No
9-Cannot assess",value
,jaundice,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/HP_0000952,Jaundice,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,jaundice,"1-Yes
0-No
9-Cannot assess",value
,jointpains,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/SYMP_0000064,Joint pains,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,joint pains,"1-Yes
0-No
9-Cannot assess",value
,muscleaches,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000252,Muscle aches,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,muscle aches,"1-Yes
0-No
9-Cannot assess",value
,seizure,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/SYMP_0000124,Seizures,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,seizure,"1-Yes
0-No
9-Cannot assess",value
,fever,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000100,Subjective fever,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,fever,"1-Yes
0-No
9-Cannot assess",value
,vomiting,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/HP_0002013,Vomiting,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,vomiting,"1-Yes
0-No
9-Cannot assess",value
,travelout,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0020181,Traveled since last clinic visit,,Observation,Travel details,http://purl.obolibrary.org/obo/EUPATH_0000340,Any over night travel since the last clinic visit,NA,variable
,malaria,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000740,Malaria treatment,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,Malaria visit type,"1 - No Malaria diagnosed today
2 - Uncomplicated malaria > 14 days since last episode = AL
3 - Complicated malaria > 14 days since last episode = Quinine or IV artesunate
4 - Uncomplicated Malaria < = 14 days since treatment with AL = Quinine
5 - Complicated Malaria < = 14 days since treatment with AL = Quinine or  IV artesunate
6 - Uncomplicated Malaria < = 14 days since complicated malaria = Quinine + clindamycin
7 - Complicated Malaria < = 14 days since complicated malaria = Quinine + clindamycin
8 - Uncomplicated malaria during the 1st trimester of pregnancy = Quinine
9-  uncomplicated Malaria and < 5kg = Quinine",variable
,med1code,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000059,Non-malaria medication,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,"Medication 1 code, Medication 2 code, Medication 3 code, Medication 4 code, Medication 5 code, Medication 6 code, Medication 7 code, Medication 8 code",NA,variable
,med5code,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000059,Non-malaria medication,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,"Medication 1 code, Medication 2 code, Medication 3 code, Medication 4 code, Medication 5 code, Medication 6 code, Medication 7 code, Medication 8 code",NA,variable
