"IRI","label","displayOrder","variable","dataFile","definition","category","parentLabel","parentIRI","codebookDescription","codebookValues","termType","replaces","unitLabel","unitIRI","is_featured","hidden"
"http://purl.obolibrary.org/obo/EUPATH_0015400","Age (months)","1","age","gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","","Observation","Observation","http://purl.obolibrary.org/obo/EUPATH_0000738","A06.1: Eligibility information. Age (months). 15 is used for missing day in birthdate","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010367","Age group","2","agestratum | agecat","gems1_huas_data.sas7bdat | gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat","","Observation","Observation","http://purl.obolibrary.org/obo/EUPATH_0000738","A01: Eligibility information. Child's age stratum (in months) according to the census. | A06.2: Eligibility information. Age category.","1=0 to 11 months, 2=12 to 23 months, 3=24 to 59 months, 4=60+ months, 5=Interview date missing, 6=Birthdate missing or invalid, 7=<0 months | 0=NOT IN CODEBOOK, 1=0 to 11 months, 2=12 to 23 months, 3=24 to 59 months","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010016","Diarrheal episodes","3","","","","Observation","Observation","http://purl.obolibrary.org/obo/EUPATH_0000738","","","category","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015678","Diarrheal illness knowledge and attitudes","10","","","","Observation","Observation","http://purl.obolibrary.org/obo/EUPATH_0000738","","","category","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015677","Health care attitudes","14","","","","Observation","Observation","http://purl.obolibrary.org/obo/EUPATH_0000738","","","category","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0000308","Hospitalization","7","","","","Observation","Observation","http://purl.obolibrary.org/obo/EUPATH_0000738","","","category","","","","",""
"http://purl.obolibrary.org/obo/OGMS_0000015","Clinical history","5","","","","Participant","Participant","http://purl.obolibrary.org/obo/EUPATH_0000096","","","category","EUPATH_0021098","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0000310","Observation details","8","","","","Observation","Observation","http://purl.obolibrary.org/obo/EUPATH_0000738","","","category","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015482","Parent perception diarrhea types resulting in serious harm or death","11","","","","Observation","Observation","http://purl.obolibrary.org/obo/EUPATH_0000738","","","multifilter","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015471","Parent perception of signs of dehydration","12","","","","Observation","Observation","http://purl.obolibrary.org/obo/EUPATH_0000738","","","multifilter","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015676","Parent perception of using health care facility","13","","","","Observation","Observation","http://purl.obolibrary.org/obo/EUPATH_0000738","","","category","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010006","Previously sought care expenses","9","","","","Observation","Observation","http://purl.obolibrary.org/obo/EUPATH_0000738","","","category","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0000309","Signs and symptoms","4","","","","Observation","Observation","http://purl.obolibrary.org/obo/EUPATH_0000738","","","category","","","","",""
"http://purl.obolibrary.org/obo/OGMS_0000090","Treatment","6","","","","Observation","Observation","http://purl.obolibrary.org/obo/EUPATH_0000738","","","category","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015683","Interview date","2","visit_date | visitdate","gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","","Observation","Observation details","http://purl.obolibrary.org/obo/EUPATH_0000310","2. Date of intervew.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015469","Interview status","1","status","gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","","Observation","Observation details","http://purl.obolibrary.org/obo/EUPATH_0000310","A07: Eligibility information. Status of interview.","1=Conducted, 2=Not conducted","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015484","Blood in stool","1","sd_blood","gems1_huas_data.sas7bdat","","Observation","Parent perception diarrhea types resulting in serious harm or death","http://purl.obolibrary.org/obo/EUPATH_0015482","C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Blood in stool. Select all that apply.","0=No, 1=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015485","Diarrhea and vomiting","5","sd_vomit","gems1_huas_data.sas7bdat","","Observation","Parent perception diarrhea types resulting in serious harm or death","http://purl.obolibrary.org/obo/EUPATH_0015482","C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Diarrhea and vomiting. Select all that apply.","0=No, 1=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015490","Don't know","8","sd_dk","gems1_huas_data.sas7bdat","","Observation","Parent perception diarrhea types resulting in serious harm or death","http://purl.obolibrary.org/obo/EUPATH_0015482","C19.1: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Don't know. Select all that apply.","0=No, 1=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015486","Fever associated with diarrhea","6","sd_fever","gems1_huas_data.sas7bdat","","Observation","Parent perception diarrhea types resulting in serious harm or death","http://purl.obolibrary.org/obo/EUPATH_0015482","C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Fever associated with diarrhea. Select all that apply.","0=No, 1=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015483","Large amount of stools per day","7","sd_lrgperday","gems1_huas_data.sas7bdat","","Observation","Parent perception diarrhea types resulting in serious harm or death","http://purl.obolibrary.org/obo/EUPATH_0015482","C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  A large number or amount of stools per day. Select all that apply.","0=No, 1=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015487","Mucus/pus in stool","2","sd_mucus","gems1_huas_data.sas7bdat","","Observation","Parent perception diarrhea types resulting in serious harm or death","http://purl.obolibrary.org/obo/EUPATH_0015482","C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Mucus/pus in stool. Select all that apply.","0=No, 1=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015488","Presence of dehydration","4","sd_dehydr","gems1_huas_data.sas7bdat","","Observation","Parent perception diarrhea types resulting in serious harm or death","http://purl.obolibrary.org/obo/EUPATH_0015482","C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Presence of dehydration. Select all that apply.","0=No, 1=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015489","Rice watery stool","3","sd_rice","gems1_huas_data.sas7bdat","","Observation","Parent perception diarrhea types resulting in serious harm or death","http://purl.obolibrary.org/obo/EUPATH_0015482","C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Rice watery stool. Select all that apply.","0=No, 1=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015472","Coma/loss of consciousness","1","deh_coma","gems1_huas_data.sas7bdat","","Observation","Parent perception of signs of dehydration","http://purl.obolibrary.org/obo/EUPATH_0015471","C18: Parents perception of illness and use of health care facility. Multifilter: What do you look for to see if a child is dehydrated?  Coma/loss of conciousness. Select all that apply.","0=No, 1=Yes","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015473","Decreased urination","2","deh_decurin","gems1_huas_data.sas7bdat","","Observation","Parent perception of signs of dehydration","http://purl.obolibrary.org/obo/EUPATH_0015471","C18: Parents perception of illness and use of health care facility. Multifilter: What do you look for to see if a child is dehydrated?  Decreased urination. Select all that apply.","0=No, 1=Yes","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015480","Don't know","9","deh_dk","gems1_huas_data.sas7bdat","","Observation","Parent perception of signs of dehydration","http://purl.obolibrary.org/obo/EUPATH_0015471","C18.2: Parents perception of illness and use of health care facility. Multifilter: What do you look for to see if a child is dehydrated?  Don't know. Select all that apply.","0=No, 1=Yes","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015474","Dry mouth","3","deh_dry","gems1_huas_data.sas7bdat","","Observation","Parent perception of signs of dehydration","http://purl.obolibrary.org/obo/EUPATH_0015471","C18: Parents perception of illness and use of health care facility. Multifilter: What do you look for to see if a child is dehydrated?  Dry mouth. Select all that apply.","0=No, 1=Yes","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015475","Lethargy","4","deh_lethrgy","gems1_huas_data.sas7bdat","","Observation","Parent perception of signs of dehydration","http://purl.obolibrary.org/obo/EUPATH_0015471","C18: Parents perception of illness and use of health care facility. Multifilter: What do you look for to see if a child is dehydrated?  Lethargy. Select all that apply.","0=No, 1=Yes","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015481","None of the above","8","deh_none","gems1_huas_data.sas7bdat","","Observation","Parent perception of signs of dehydration","http://purl.obolibrary.org/obo/EUPATH_0015471","C18.3: Parents perception of illness and use of health care facility. Multifilter: What do you look for to see if a child is dehydrated?  None of the above. Select all that apply.","0=No, 1=Yes","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015479","Other","10","deh_othr","gems1_huas_data.sas7bdat","","Observation","Parent perception of signs of dehydration","http://purl.obolibrary.org/obo/EUPATH_0015471","C18.1: Parents perception of illness and use of health care facility. Multifilter: What do you look for to see if a child is dehydrated?  Other, specify. Select all that apply.","0=No, 1=Yes","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015476","Sunken eyes","5","deh_sunkeyes","gems1_huas_data.sas7bdat","","Observation","Parent perception of signs of dehydration","http://purl.obolibrary.org/obo/EUPATH_0015471","C18: Parents perception of illness and use of health care facility. Multifilter: What do you look for to see if a child is dehydrated?  Sunken eyes. Select all that apply.","0=No, 1=Yes","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015477","Thirsty","6","deh_thirst","gems1_huas_data.sas7bdat","","Observation","Parent perception of signs of dehydration","http://purl.obolibrary.org/obo/EUPATH_0015471","C18: Parents perception of illness and use of health care facility. Multifilter: What do you look for to see if a child is dehydrated?  Thirsty. Select all that apply.","0=No, 1=Yes","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015478","Wrinkled skin","7","deh_wrnkskin","gems1_huas_data.sas7bdat","","Observation","Parent perception of signs of dehydration","http://purl.obolibrary.org/obo/EUPATH_0015471","C18: Parents perception of illness and use of health care facility. Multifilter: What do you look for to see if a child is dehydrated?  Wrinkled skin. Select all that apply.","0=No, 1=Yes","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015496","Barriers to physical access to care","1","","","","Observation","Parent perception of using health care facility","http://purl.obolibrary.org/obo/EUPATH_0015676","","","multifilter","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015491","First choice health center when child sick with diarrhea","3","hlthctr1","gems1_huas_data.sas7bdat","","Observation","Parent perception of using health care facility","http://purl.obolibrary.org/obo/EUPATH_0015676","C20.1: Parents perception of illness and use of health care facility. What are the health centers that you use/would use when your child is sick with diarrhea? (Center of first choice code, enter 999 for unknown, 090 if facility was not coded). Specify if hlthctr1=090","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015492","Second choice health center when child sick with diarrhea","6","hlthctr2","gems1_huas_data.sas7bdat","","Observation","Parent perception of using health care facility","http://purl.obolibrary.org/obo/EUPATH_0015676","C20.3: Parents perception of illness and use of health care facility. What are the health centers that you use/would use when your child is sick with diarrhea? (Center of second choice code, enter 999 for unknown, 090 if facility was not coded). Specify if hlthctr2=090","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015493","Third choice health center when child sick with diarrhea","7","hlthctr3","gems1_huas_data.sas7bdat","","Observation","Parent perception of using health care facility","http://purl.obolibrary.org/obo/EUPATH_0015676","C20.5: Parents perception of illness and use of health care facility. What are the health centers that you use/would use when your child is sick with diarrhea? (Center of third choice code, enter 999 for unknown, 090 if facility was not coded). Specify if hlthctr3=090","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015495","Transport time to first choice health center","5","trnsport_time","gems1_huas_data.sas7bdat","","Observation","Parent perception of using health care facility","http://purl.obolibrary.org/obo/EUPATH_0015676","C22: Parents perception of illness and use of health care facility. How long does/would it take to get to your center of first choice (using the transport method indicated in trnsport).","0=NOT IN CODEBOOK, 1=Less than 15 minutes, 2=15 minutes to 30 minutes, 3=30 minutes to 1 hour, 4=1 hour to 4 hours, 5=More than 4 hours, 6=Don't know, NA=NA","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015494","Transport to first choice health center","4","trnsport","gems1_huas_data.sas7bdat","","Observation","Parent perception of using health care facility","http://purl.obolibrary.org/obo/EUPATH_0015676","C21: Parents perception of illness and use of health care facility. How do you/would you usually get to the health center of first choice.","0=NOT IN CODEBOOK, 1=Walk, 2=Commercial transport, 3=Personal transport, 4=Combination of the above, NA=NA","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015506","Who decides whether the child should go to a health center","2","who_decid","gems1_huas_data.sas7bdat","","Observation","Parent perception of using health care facility","http://purl.obolibrary.org/obo/EUPATH_0015676","C24: Parents perception of illness and use of health care facility. If the child is sick, who decides whether the child should go to a health center. Choose only one response.","1=Mother, 10=Other relation by blood or marriage, specify, 2=Father, 3=Sister, 4=Brother, 5=Grandmother, 6=Grandfather, 7=Aunt, 8=Uncle, 9=No relation, NA=NA","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015553","Advised to take child to a hospital/health center","1","advise","gems1_huas_data.sas7bdat","","Observation","Previous diarrheal care","http://purl.obolibrary.org/obo/EUPATH_0010013","E36: Health care utilization. If the child did not receive care at a hospital/health center, were you advised to take him/her to a hospital/health center. Skip if E34=yes. Only complete for children who had diarrhea in the last 2 weeks. If no, go to E38, if yes continue","0=NOT IN CODEBOOK, 1=No, 2=Yes, NA=NA","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015547","Diarrheal day sought care at health center","2","dayseek","gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","","Observation","Previous diarrheal care","http://purl.obolibrary.org/obo/EUPATH_0010013","E32: Health care utilization. On what day of the child's diarrhea did you seek care t the sentinel hospital/health center. Skip if q31_sentinel=2/3/99. Only complete for children who had diarrhea in the last 2 weeks","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010014","Hospital Center","3","","","","Observation","Previous diarrheal care","http://purl.obolibrary.org/obo/EUPATH_0010013","","","category","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015554","Most important reason child not taken to the hospital","4","nohosp","gems1_huas_data.sas7bdat","","Observation","Previous diarrheal care","http://purl.obolibrary.org/obo/EUPATH_0010013","E37: Health care utilization. What was the single most important reason that the child not taken to the hospital. Skip if E36=no. Only complete for children who had diarrhea in the last 2 weeks","0=NOT IN CODEBOOK, 1=Hospital too far from home, 10=Other, specify, 2=Unable to find transport, 3=Cost for travel too high, 4=Could not take time off from work, 5=Local situation (weather, natural, or political reasons), 6=Cost for treatment too high, 7=Other children at home could not be left alone, 8=Did not think child was sick enough, 9=Not happy with care provided at the hospital, NA=NA","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010380","Previously sought care","5","","","","Observation","Previous diarrheal care","http://purl.obolibrary.org/obo/EUPATH_0010013","","","multifilter","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015531","Rank order sought care","6","","","","Observation","Previous diarrheal care","http://purl.obolibrary.org/obo/EUPATH_0010013","","","category","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015520","Reason for not seeking care","7","","","","Observation","Previous diarrheal care","http://purl.obolibrary.org/obo/EUPATH_0010013","","","multifilter","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015709","Seek outside care","5","careseek | seekcare","gems1_huas_data.sas7bdat | gems1_huas_lite_data_kenya | gems1_huas_lite_data_6_sites","","Observation","Previous diarrheal care","http://purl.obolibrary.org/obo/EUPATH_0010013","","0=No, 1=Yes; 0 = NA, 1=No, 2 = Yes","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015548","Sought care on day 1-7 of diarrhea","8","q32_dayseek","gems1_huas_data.sas7bdat","","Observation","Previous diarrheal care","http://purl.obolibrary.org/obo/EUPATH_0010013","E32.1: Health care utilization. Sought care at sentinel health facility on day 0-7 of diarrhea. Skip if q31_sentinel=2/3/99. Only complete for children who had diarrhea in the last 2 weeks","1=Yes, 2=No, 3=No diarrhea","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015679","Where sought diarrheal care in last 2 weeks","9","","","","Observation","Previous diarrheal care","http://purl.obolibrary.org/obo/EUPATH_0010013","","","multifilter","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015098","Bought a remedy or drug","1","seek_remedy","gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","","Observation","Previously sought care","http://purl.obolibrary.org/obo/EUPATH_0010380","E31.12: Health care utilization.","0, 1","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015094","Friend or relative","2","seek_friend","gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","","Observation","Previously sought care","http://purl.obolibrary.org/obo/EUPATH_0010380","E31.12: Health care utilization.","0, 1","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015097","Licensed practitioner","3","seek_licdoc","gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","","Observation","Previously sought care","http://purl.obolibrary.org/obo/EUPATH_0010380","E31.12: Health care utilization.","0, 1","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015701","Other hospital or health center","8","seek_other","gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","","Observation","Previously sought care","http://purl.obolibrary.org/obo/EUPATH_0010380","E31.12: Health care utilization.","0, 1","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015093","Pharmacy","4","seek_pharmacy","gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","","Observation","Previously sought care","http://purl.obolibrary.org/obo/EUPATH_0010380","E31.12: Health care utilization.","0, 1","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015095","Traditional healer","6","seek_healer","gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","","Observation","Previously sought care","http://purl.obolibrary.org/obo/EUPATH_0010380","E31.12: Health care utilization.","0, 1","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015096","Unlicensed practitioner","7","seek_unlicdoc","gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","","Observation","Previously sought care","http://purl.obolibrary.org/obo/EUPATH_0010380","E31.12: Health care utilization.","0, 1","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015582","1st choice hospital or health center, consultation expenses","1","ctr1_consult","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.6: Health care expenses. What are your or your household estimated out-of-pocket expenses for consultation at hospital/center of 1st choice. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015583","1st choice hospital or health center, diagnostic expenses","2","ctr1_diag","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.6: Health care expenses. What are your or your household estimated out-of-pocket expenses for diagnostics at hospital/center of 1st choice. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015584","1st choice hospital or health center, drug expenses","3","ctr1_drug","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.6: Health care expenses. What are your or your household estimated out-of-pocket expenses for drugs at hospital/center of 1st choice. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015585","1st choice hospital or health center, other expenses","5","ctr1_othr","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.6: Health care expenses. What are your or your household estimated out-of-pocket expenses for other charges at hospital/center of 1st choice. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010253","1st choice hospital or health center, medical expenses amount","6","ctr1_total","gems1_huas_data.sas7bdat","","Participant","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.6: Health care expenses. What was the TOTAL of your or your household estimated out-of-pocket expenses at hospital/center of 1st choice. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency. Use the ""Total"" boxes only if the respondent cannot break down the expenses. DO NOT calculate ""total"" from all the columns.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010254","1st choice hospital or health center, transport expenses amount","4","ctr1_trnsprt","gems1_huas_data.sas7bdat","","Participant","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.6: Health care expenses. What are your or your household estimated out-of-pocket expenses for transportation to/from hospital/center of 1st choice. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015586","2nd choice hospital or health center, consultation expenses","7","ctr2_consult","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.7: Health care expenses. What are your or your household estimated out-of-pocket expenses for consultation at hospital/center of 2nd choice. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015587","2nd choice hospital or health center, diagnostic expenses","8","ctr2_diag","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.7: Health care expenses. What are your or your household estimated out-of-pocket expenses for diagnostics at hospital/center of 2nd choice. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015588","2nd choice hospital or health center, drug expenses","9","ctr2_drug","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.7: Health care expenses. What are your or your household estimated out-of-pocket expenses for drugs at hospital/center of 2nd choice. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015589","2nd choice hospital or health center, other expenses","11","ctr2_othr","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.7: Health care expenses. What are your or your household estimated out-of-pocket expenses for other charges at hospital/center of 2nd choice. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010255","2nd choice hospital or health center, medical expenses amount","12","ctr2_total","gems1_huas_data.sas7bdat","","Participant","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.7: Health care expenses. What was the TOTAL of your or your household estimated out-of-pocket expenses at hospital/center of 2nd choice. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency. Use the ""Total"" boxes only if the respondent cannot break down the expenses. DO NOT calculate ""total"" from all the columns.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010256","2nd choice hospital or health center, transport expenses amount","10","ctr2_trnsprt","gems1_huas_data.sas7bdat","","Participant","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.7: Health care expenses. What are your or your household estimated out-of-pocket expenses for transportation to/from hospital/center of 2nd choice. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015590","3rd choice hospital or health center, consultation expenses","13","ctr3_consult","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.8: Health care expenses. What are your or your household estimated out-of-pocket expenses for consultation at hospital/center of 3rd choice. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015591","3rd choice hospital or health center, diagnostic expenses","14","ctr3_diag","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.8: Health care expenses. What are your or your household estimated out-of-pocket expenses for diagnostics at hospital/center of 3rd choice. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015592","3rd choice hospital or health center, drug expenses","15","ctr3_drug","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.8: Health care expenses. What are your or your household estimated out-of-pocket expenses for drugs at hospital/center of 3rd choice. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015593","3rd choice hospital or health center, other expenses","17","ctr3_othr","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.8: Health care expenses. What are your or your household estimated out-of-pocket expenses for other charges at hospital/center of 3rd choice. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010257","3rd choice hospital or health center, medical expenses amount","18","ctr3_total","gems1_huas_data.sas7bdat","","Participant","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.8: Health care expenses. What was the TOTAL of your or your household estimated out-of-pocket expenses at hospital/center of 3rd choice. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency. Use the ""Total"" boxes only if the respondent cannot break down the expenses. DO NOT calculate ""total"" from all the columns.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010258","3rd choice hospital or health center, transport expenses amount","16","ctr3_trnsprt","gems1_huas_data.sas7bdat","","Participant","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.8: Health care expenses. What are your or your household estimated out-of-pocket expenses for transportation to/from hospital/center of 3rd choice. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
