"variable","dataFile","codebookDescription","suggested_IRI","suggested_label","parent_in_ontology","parent_IRI","score"
"f7_fuel_other_spec","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015202","Other antibiotic","Control participant medication at enrollment","http://purl.obolibrary.org/obo/EUPATH_0010389","7.3463726"
"f7_ani_goat","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015024","Goat","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","13.315874"
"f7_ani_goat","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015024","Goat","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","13.315874"
"f7_ani_goat","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015024","Goat","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","13.315874"
"f7_ani_goat","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015184","Blood in stools during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_goat","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015185","Fever during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_goat","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015186","Vomiting 3 or more times per day","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_goat","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015427","Ever breastfed","Breastfeeding summary","http://purl.obolibrary.org/obo/EUPATH_0011690","3.2022216"
"f7_ani_goat","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015184","Blood in stools during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_goat","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015185","Fever during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_goat","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015186","Vomiting 3 or more times per day","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_cow","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015028","Cow","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","13.315874"
"f7_ani_cow","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015028","Cow","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","13.315874"
"f7_ani_cow","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015028","Cow","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","13.315874"
"f7_ani_cow","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015184","Blood in stools during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_cow","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015185","Fever during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_cow","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015186","Vomiting 3 or more times per day","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_cow","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015427","Ever breastfed","Breastfeeding summary","http://purl.obolibrary.org/obo/EUPATH_0011690","3.2022216"
"f7_ani_cow","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015184","Blood in stools during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_cow","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015185","Fever during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_cow","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015186","Vomiting 3 or more times per day","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_donk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015184","Blood in stools during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_donk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015185","Fever during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_donk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015186","Vomiting 3 or more times per day","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_donk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015427","Ever breastfed","Breastfeeding summary","http://purl.obolibrary.org/obo/EUPATH_0011690","3.2022216"
"f7_ani_donk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015184","Blood in stools during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_donk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015185","Fever during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_donk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015186","Vomiting 3 or more times per day","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_donk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015427","Ever breastfed","Breastfeeding summary","http://purl.obolibrary.org/obo/EUPATH_0011690","3.2022216"
"f7_ani_donk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015184","Blood in stools during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_donk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015185","Fever during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_sheep","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015025","Sheep","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","13.315874"
"f7_ani_sheep","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015025","Sheep","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","13.315874"
"f7_ani_sheep","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015025","Sheep","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","13.315874"
"f7_ani_sheep","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015184","Blood in stools during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_sheep","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015185","Fever during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_sheep","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015186","Vomiting 3 or more times per day","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_sheep","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015427","Ever breastfed","Breastfeeding summary","http://purl.obolibrary.org/obo/EUPATH_0011690","3.2022216"
"f7_ani_sheep","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015184","Blood in stools during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_sheep","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015185","Fever during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_sheep","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015186","Vomiting 3 or more times per day","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_rodents","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015029","Rodents","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","13.315874"
"f7_ani_rodents","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015029","Rodents","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","13.315874"
"f7_ani_rodents","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015029","Rodents","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","13.315874"
"f7_ani_rodents","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015184","Blood in stools during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_rodents","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015185","Fever during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_rodents","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015186","Vomiting 3 or more times per day","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_rodents","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015427","Ever breastfed","Breastfeeding summary","http://purl.obolibrary.org/obo/EUPATH_0011690","3.2022216"
"f7_ani_rodents","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015184","Blood in stools during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_rodents","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015185","Fever during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_rodents","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015186","Vomiting 3 or more times per day","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_hors","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015184","Blood in stools during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_hors","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015185","Fever during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_hors","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015186","Vomiting 3 or more times per day","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_hors","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015427","Ever breastfed","Breastfeeding summary","http://purl.obolibrary.org/obo/EUPATH_0011690","3.2022216"
"f7_ani_hors","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015184","Blood in stools during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_hors","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015185","Fever during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_hors","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015186","Vomiting 3 or more times per day","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_hors","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015427","Ever breastfed","Breastfeeding summary","http://purl.obolibrary.org/obo/EUPATH_0011690","3.2022216"
"f7_ani_hors","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015184","Blood in stools during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_hors","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015185","Fever during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_dog","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015026","Dog","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","13.315874"
"f7_ani_dog","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015026","Dog","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","13.315874"
"f7_ani_dog","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015026","Dog","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","13.315874"
"f7_ani_dog","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015184","Blood in stools during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_dog","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015185","Fever during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_dog","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015186","Vomiting 3 or more times per day","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_dog","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015427","Ever breastfed","Breastfeeding summary","http://purl.obolibrary.org/obo/EUPATH_0011690","3.2022216"
"f7_ani_dog","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015184","Blood in stools during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_dog","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015185","Fever during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_dog","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015186","Vomiting 3 or more times per day","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_fowl","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015030","Fowl","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","13.315874"
"f7_ani_fowl","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015030","Fowl","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","13.315874"
"f7_ani_fowl","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015030","Fowl","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","13.315874"
"f7_ani_fowl","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015184","Blood in stools during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_fowl","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015185","Fever during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_fowl","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015186","Vomiting 3 or more times per day","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_fowl","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015427","Ever breastfed","Breastfeeding summary","http://purl.obolibrary.org/obo/EUPATH_0011690","3.2022216"
"f7_ani_fowl","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015184","Blood in stools during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_fowl","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015185","Fever during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_fowl","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015186","Vomiting 3 or more times per day","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_no","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015032","No animals","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","9.167271"
"f7_ani_no","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015032","No animals","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","9.167271"
"f7_ani_no","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015032","No animals","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","9.167271"
"f7_ani_no","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0021070","No/not applicable","Sprayed in the last 12 months","http://purl.obolibrary.org/obo/EUPATH_0000441","6.3049507"
"f7_ani_no","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0024129","No mosquitoes around","Reason for no household bednets","http://purl.obolibrary.org/obo/EUPATH_0024141","6.3049507"
"f7_ani_no","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0024148","No mosquitoes around","Reason for not using a bednet","http://purl.obolibrary.org/obo/EUPATH_0024158","6.3049507"
"f7_ani_no","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0021070","No/not applicable","Sprayed in the last 12 months","http://purl.obolibrary.org/obo/EUPATH_0000441","6.3049507"
"f7_ani_no","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0024129","No mosquitoes around","Reason for no household bednets","http://purl.obolibrary.org/obo/EUPATH_0024141","6.3049507"
"f7_ani_no","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0024148","No mosquitoes around","Reason for not using a bednet","http://purl.obolibrary.org/obo/EUPATH_0024158","6.3049507"
"f7_ani_no","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0021070","No/not applicable","Sprayed in the last 12 months","http://purl.obolibrary.org/obo/EUPATH_0000441","6.3049507"
"f7_ani_cat","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015027","Cat","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","13.315874"
"f7_ani_cat","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015027","Cat","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","13.315874"
"f7_ani_cat","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015027","Cat","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","13.315874"
"f7_ani_cat","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015184","Blood in stools during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_cat","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015185","Fever during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_cat","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015186","Vomiting 3 or more times per day","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_cat","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015427","Ever breastfed","Breastfeeding summary","http://purl.obolibrary.org/obo/EUPATH_0011690","3.2022216"
"f7_ani_cat","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015184","Blood in stools during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_cat","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015185","Fever during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_cat","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015186","Vomiting 3 or more times per day","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_pig","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015184","Blood in stools during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_pig","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015185","Fever during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_pig","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015186","Vomiting 3 or more times per day","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_pig","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015427","Ever breastfed","Breastfeeding summary","http://purl.obolibrary.org/obo/EUPATH_0011690","3.2022216"
"f7_ani_pig","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015184","Blood in stools during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_pig","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015185","Fever during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_pig","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015186","Vomiting 3 or more times per day","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_pig","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015427","Ever breastfed","Breastfeeding summary","http://purl.obolibrary.org/obo/EUPATH_0011690","3.2022216"
"f7_ani_pig","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015184","Blood in stools during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_pig","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015185","Fever during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_other","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015206","Other medicine","Control participant medication at enrollment","http://purl.obolibrary.org/obo/EUPATH_0010389","7.6564264"
"f7_ani_other","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015206","Other medicine","Control participant medication at enrollment","http://purl.obolibrary.org/obo/EUPATH_0010389","7.6564264"
"f7_ani_other","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015206","Other medicine","Control participant medication at enrollment","http://purl.obolibrary.org/obo/EUPATH_0010389","7.6564264"
"f7_ani_other","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015195","Other macrolides","Control participant medication at enrollment","http://purl.obolibrary.org/obo/EUPATH_0010389","7.3463726"
"f7_ani_other","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015202","Other antibiotic","Control participant medication at enrollment","http://purl.obolibrary.org/obo/EUPATH_0010389","7.3463726"
"f7_ani_other","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015195","Other macrolides","Control participant medication at enrollment","http://purl.obolibrary.org/obo/EUPATH_0010389","7.3463726"
"f7_ani_other","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015202","Other antibiotic","Control participant medication at enrollment","http://purl.obolibrary.org/obo/EUPATH_0010389","7.3463726"
"f7_ani_other","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015195","Other macrolides","Control participant medication at enrollment","http://purl.obolibrary.org/obo/EUPATH_0010389","7.3463726"
"f7_ani_other","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015202","Other antibiotic","Control participant medication at enrollment","http://purl.obolibrary.org/obo/EUPATH_0010389","7.3463726"
"f7_ani_other","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015023","Other","Cooking fuel","http://purl.obolibrary.org/obo/EUPATH_0000023","7.2456236"
"f7_ani_spec","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015184","Blood in stools during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_spec","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015185","Fever during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_spec","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015186","Vomiting 3 or more times per day","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_spec","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015427","Ever breastfed","Breastfeeding summary","http://purl.obolibrary.org/obo/EUPATH_0011690","3.2022216"
"f7_ani_spec","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015184","Blood in stools during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_spec","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015185","Fever during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_spec","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015186","Vomiting 3 or more times per day","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_spec","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015427","Ever breastfed","Breastfeeding summary","http://purl.obolibrary.org/obo/EUPATH_0011690","3.2022216"
"f7_ani_spec","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015184","Blood in stools during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_ani_spec","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015185","Fever during last 7 days","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","3.2022216"
"f7_water_house","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0000730","Water availability","Household water","http://purl.obolibrary.org/obo/EUPATH_0000731","7.7833424"
"f7_water_house","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0000730","Water availability","Household water","http://purl.obolibrary.org/obo/EUPATH_0000731","7.7833424"
"f7_water_house","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0000730","Water availability","Household water","http://purl.obolibrary.org/obo/EUPATH_0000731","7.7833424"
"f7_water_house","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0000019","Persons living in house","Socioeconomic factors; Household information","http://purl.obolibrary.org/obo/EUPATH_0000304; http://purl.obolibrary.org/obo/EUPATH_0000087","7.65783"
"f7_water_house","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0000019","Persons living in house","Socioeconomic factors; Household information","http://purl.obolibrary.org/obo/EUPATH_0000304; http://purl.obolibrary.org/obo/EUPATH_0000087","7.65783"
"f7_water_house","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0000019","Persons living in house","Socioeconomic factors; Household information","http://purl.obolibrary.org/obo/EUPATH_0000304; http://purl.obolibrary.org/obo/EUPATH_0000087","7.65783"
"f7_water_house","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0024200","Rest house, guest house, lodge or motel","Overnight lodgings","http://purl.obolibrary.org/obo/EUPATH_0024205","7.2302613"
