colOrder,variable,dataFile,IRI,label,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,notesForOnt,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
249,interview1::int_1_q37,interview1,,Recommend this facility to a friend,,Participant,,Perceptions based on FP experience,,"0=No, 1=Yes, 88=Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
250,interview1::int_1_q38,interview1,,Return to this facility if pregnant again,,Participant,,Perceptions based on FP experience,,"0=No, 1=Yes, 88=Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
,,,,Agreement with FP statements,Please indicate if you agree or disagree with the following statements about family planning (FP) and contraceptives.,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,,yes,,,,,,,,,,,
251,interview1::int_1_q39,interview1,,Use of FP methods can make a woman permanently infertile,,Participant,,Agreement with FP statements,,"0=Disagree, 1=Agree, 2=Sterilization/Permanent Methods, 88 Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
252,interview1::int_1_q40,interview1,,FP methods harm your womb,,Participant,,Agreement with FP statements,,"0=Disagree, 1=Agree, 2=Some family planning methods, 88=Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
253,interview1::int_1_q41,interview1,,FP methods reduce women's sexual urge,,Participant,,Agreement with FP statements,,"0=Disagree, 1=Agree, 2=Some family planning methods, 88=Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
254,interview1::int_1_q42,interview1,,FP methods can cause cancer,,Participant,,Agreement with FP statements,,"0=Disagree, 1=Agree, 2=Some family planning methods, 88=Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
255,interview1::int_1_q43,interview1,,FP methods can give you deformed babies,,Participant,,Agreement with FP statements,,"0=Disagree, 1=Agree, 2=Some family planning methods, 88=Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
256,interview1::int_1_q44,interview1,,FP methods are dangerous to your health,,Participant,,Agreement with FP statements,,"0=Disagree, 1=Agree, 2=Some family planning methods, 88=Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
257,interview1::int_1_q45,interview1,,FP methods cause you to gain weight,,Participant,,Agreement with FP statements,,"0=Disagree, 1=Agree, 2=Some family planning methods, 88=Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
258,interview1::int_1_q46,interview1,,Women who use FP methods become promiscuous,,Participant,,Agreement with FP statements,,"0=Disagree, 1=Agree, 88=Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
259,interview1::int_1_q47,interview1,,Partner should decide whether couple should use FP method,,Participant,,Agreement with FP statements,,"0=Disagree, 1=Agree, 88=Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
260,interview1::int_1_q48,interview1,,Becoming pregnant soon after a delivery is harmful for the health of the mother and baby,,Participant,,Agreement with FP statements,,"0=Disagree, 1=Agree, 88=Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
261,interview1::int_1_q49,interview1,,Partners should discuss FP together,,Participant,,Agreement with FP statements,,"0=Disagree, 1=Agree, 88=Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
262,interview1::int_1_q50,interview1,,Couples who practice FP have a better quality of life than those who do not,,Participant,,Agreement with FP statements,,"0=Disagree, 1=Agree, 88=Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
,,,,Knows about FP methods,Do you know about the following family planning method?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,,yes,,,,,,,,,,,
263,interview1::int_1_q51,interview1,,Sterilization,,Participant,,Knows about FP methods,Do you know about the family planning method of STERILIZATION?,"0=No, 1=Yes",value,,,,,PPFP Choices KenyaPP,,,,,,,,
265,interview1::int_1_q53,interview1,,Contraceptive implants,,Participant,,Knows about FP methods,Do you know about the family planning method of CONTRACEPTIVE IMPLANTS?,"0=No, 1=Yes",value,,,,,PPFP Choices KenyaPP,,,,,,,,
267,interview1::int_1_q55,interview1,,IUDs,,Participant,,Knows about FP methods,Do you know about the family planning method of IUDs?,"0=No, 1=Yes",value,,,,,PPFP Choices KenyaPP,,,,,,,,
269,interview1::int_1_q57,interview1,,Contraceptive injections,,Participant,,Knows about FP methods,Do you know about the family planning method of CONTRACEPTIVE INJECTIONS?,"0=No, 1=Yes",value,,,,,PPFP Choices KenyaPP,,,,,,,,
271,interview1::int_1_q59,interview1,,Contraceptive pills,,Participant,,Knows about FP methods,Do you know about the family planning method of CONTRACEPTIVE PILLS?,"0=No, 1=Yes",value,,,,,PPFP Choices KenyaPP,,,,,,,,
273,interview1::int_1_q61,interview1,,LAM (Lactational Amenorrhea Method),,Participant,,Knows about FP methods,Do you know about the family planning method of LAM (LACTATIONAL AMENORRHEA METHOD)?,"0=No, 1=Yes",value,,,,,PPFP Choices KenyaPP,,,,,,,,
,,,,Effectiveness of FP method,"Do you think that the following FP method is always/almost always effective, usually effective, or sometimes effective?",Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,,yes,,,,,,,,,,,
264,interview1::int_1_q52,interview1,,Sterilization,,Participant,,Effectiveness of FP method,"Do you think that Sterilization is always/almost always effective, usually effective, or sometimes effective?","1 Always/almost always effective, 2=usually effective, 3=sometimes effective, 88=don't know",value,,,,,PPFP Choices KenyaPP,,,,,,,,
266,interview1::int_1_q54,interview1,,Contraceptive implants,,Participant,,Effectiveness of FP method,"Do you think that Contraceptive Implants are always/almost always effective, usually effective, or sometimes effective?","1 Always/almost always effective, 2=usually effective, 3=sometimes effective, 88=don't know",value,,,,,PPFP Choices KenyaPP,,,,,,,,
268,interview1::int_1_q56,interview1,,IUDs,,Participant,,Effectiveness of FP method,"Do you think that IUDs are always/almost always effective, usually effective, or sometimes effective?","1 Always/almost always effective, 2=usually effective, 3=sometimes effective, 88=don't know",value,,,,,PPFP Choices KenyaPP,,,,,,,,
270,interview1::int_1_q58,interview1,,Contraceptive injections,,Participant,,Effectiveness of FP method,"Do you think that IUDs are always/almost always effective, usually effective, or sometimes effective?","1 Always/almost always effective, 2=usually effective, 3=sometimes effective, 88=don't know",value,,,,,PPFP Choices KenyaPP,,,,,,,,
272,interview1::int_1_q60,interview1,,Contraceptive pills,,Participant,,Effectiveness of FP method,"Do you think that contraceptive pills are always/almost always effective, usually effective, or sometimes effective?","1 Always/almost always effective, 2=usually effective, 3=sometimes effective, 88=don't know",value,,,,,PPFP Choices KenyaPP,,,,,,,,
274,interview1::int_1_q62,interview1,,LAM (Lactational Amenorrhea Method),,Participant,,Effectiveness of FP method,"Do you think that LAM is always/almost always effective, usually effective, or sometimes effective?","1 Always/almost always effective, 2=usually effective, 3=sometimes effective, 88=don't know",value,,,,,PPFP Choices KenyaPP,,,,,,,,
275,interview1::int_1_q63,interview1,,Discuss number of children with partner,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,"Throughout your pregnancy, how often did you talk with your husband/father of your baby about the number of children you would like to have?","0=Never, 1=Once, 2=1 - 3 times, 3=More than 3 times, 88=Don't know/Don't remember",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
276,interview1::int_1_q64,interview1,,Who starts FP discussion,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,"In general, who usually starts a discussion about family planning, you or your husband/father of your baby?","1=Me, 2=Husband/father of baby, 88=Don't know/Don't remember",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
277,interview1::int_1_q65,interview1,,Use FP even if partner did not approve,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Could you use a family planning method even if your husband/father of your baby does not want you to?,"0=No, 1=Yes, 88=Don't know/Don't remember",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
278,interview1::int_1_q66,interview1,,Father of baby accompanied you for any visit,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047002,'Antenatal and postnatal care,Has your husband/father of your baby accompanied you for any visit during this pregnancy?,"0=No, 1=Yes, 2=Only this childbirth visit, 99= Refused to Answer",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
279,interview1::ltf_q1,interview1,http://purl.obolibrary.org/obo/EUPATH_0047025,Attempts done,,Participant,,,How many attempts were made by phone to reach this participant?,,variable,,,,,PPFP Choices KenyaPP,,,,,,,,
280,interview1::ltf_q2,interview1,http://purl.obolibrary.org/obo/EUPATH_0047428,'Participant physically traced,,Participant,,,Physically traced?,"0=No, 1=Yes",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
281,interview1::ltf_q2a,interview1,http://purl.obolibrary.org/obo/EUPATH_0047429,Outcome of tracing,,Participant,,,Outcome of tracing,"0=Did not locate subject, 1=Located subject",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
282,interview1::ltf_q3,interview1,http://purl.obolibrary.org/obo/EUPATH_0047022,'Additional strategies to trace participant,,Participant,,,Were additional strategies used to trace this participant?,"0=No, 1=Yes",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
283,interview1::ltf_q3a,interview1,,Additional strategies specified,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,'Administrative information,Describe the additional strategies,,variable,,,,,PPFP Choices KenyaPP,,,,,,,,
284,interview1::ltf_q4,interview1,http://purl.obolibrary.org/obo/EUPATH_0047034,'Lost to follow up,,Participant,,,Is this person lost to follow up?,"0=No, 1=Yes",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
285,interview1::ltf_q4c,interview1,,Last contact visit type,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,'Administrative information,Last contact visit type,"1=ANC Visit 0, 2=Postpartum Visit 1",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
286,interview1::ltf_q4d,interview1,,Reason off the study,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,'Administrative information,Reason off the study,"1=Study staff unable to contact particiant on phone or track to home, 2=Participant withdrew during last interview, 3=Participant withdrew after completing last interview, 4=PI or study staff withdrew particiapnt, 5=Participant died, 6=Participant moved from area, 7=Infant death, 77=Other",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
287,interview1::ltf_q4d_other,interview1,,Other reason off the study specified,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,'Administrative information,Other specify,,variable,,,,,PPFP Choices KenyaPP,,,,,,,,
289,interview1::pp2_appt1,interview1,,Infant still under care,Is the infant you had just given birth to when you completed you interview with me or one of my colleagues still under your care?,Participant,http://purl.obolibrary.org/obo/EUPATH_0042396,'Child observation details,Is the infant you had just given birth to when you completed you interview with me or one of my colleagues still under your care?,"0=No, 1=Yes",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
290,interview1::pp2_appt2,interview1,,Infant cared for by someone else,,Participant,http://purl.obolibrary.org/obo/EUPATH_0042396,'Child observation details,Is the infant being cared for by someone else?,"0=No, 1=Yes",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
291,interview1::pp2_appt3,interview1,,Infant passed away,,Participant,http://purl.obolibrary.org/obo/EUPATH_0042396,'Child observation details,Has the infant passed away?,"0=No, 1=Yes",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
4,interview2::age_of_baby_in_months,interview2,http://purl.obolibrary.org/obo/EUPATH_0042293,'Child age,Age of baby in months,Participant,,,Age of baby in months,,variable,,,,,PPFP Choices KenyaPP,months,,,,,,,
5,interview2::int_2_q3,interview2,http://purl.obolibrary.org/obo/EUPATH_0047688,'Currently using FP method,Are you currently using a family planning method?,Participant,,,Are you currently using a family planning method?,"0=No, 1=Yes, 88=Don't know/Don't remember, 99=Refused to answer",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
,,,http://purl.obolibrary.org/obo/EUPATH_0047689,'Current contraceptive method(s),,Participant,,,,,multifilter,,,,,,,,,,,,,
6,interview2::int_2_q4a___1,interview2,,Combined pill,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047689,'Current contraceptive method(s),,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
7,interview2::int_2_q4a___2,interview2,,Progestin only pill,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047689,'Current contraceptive method(s),,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
8,interview2::int_2_q4a___3,interview2,,Male condom,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047689,'Current contraceptive method(s),,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
9,interview2::int_2_q4a___4,interview2,,Female condom,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047689,'Current contraceptive method(s),,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
10,interview2::int_2_q4a___5,interview2,http://purl.obolibrary.org/obo/EUPATH_0047697,IUD,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
11,interview2::int_2_q4a___6,interview2,http://purl.obolibrary.org/obo/EUPATH_0047695,Injectables,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
12,interview2::int_2_q4a___7,interview2,http://purl.obolibrary.org/obo/EUPATH_0047696,Implants,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
13,interview2::int_2_q4a___8,interview2,http://purl.obolibrary.org/obo/EUPATH_0047690,'LAM or breastfeeding,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
14,interview2::int_2_q4a___9,interview2,,Male sterilization,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047689,'Current contraceptive method(s),,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
15,interview2::int_2_q4a___10,interview2,,Female sterilization,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047689,'Current contraceptive method(s),,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
16,interview2::int_2_q4a___11,interview2,http://purl.obolibrary.org/obo/EUPATH_0047698,Emergency pill,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
17,interview2::int_2_q4a___88,interview2,,Don't know/don't remember,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047689,'Current contraceptive method(s),,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
18,interview2::int_2_q4a___77,interview2,http://purl.obolibrary.org/obo/EUPATH_0047700,Other,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
19,interview2::int_2_q4a___99,interview2,,Refused to answer,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047689,'Current contraceptive method(s),,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
20,interview2::int_2_q4a_other,interview2,,Other current contraceptive method specified,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other method,,variable,,,,,PPFP Choices KenyaPP,,,,,,,,
,,,,How to use breastfeeding to prevent pregnancy,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,,yes,,,,,,,,,,,
21,interview2::int_2_q4b___0,interview2,,Breastfeeding ,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
22,interview2::int_2_q4b___1,interview2,,Infant is <6 months old,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
23,interview2::int_2_q4b___2,interview2,,Menses not returned,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
24,interview2::int_2_q4b___3,interview2,,Exclusively breastfeeding,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
25,interview2::int_2_q4b___77,interview2,,Other,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
26,interview2::int_2_q4b___99,interview2,,Refused to answer,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
28,interview2::int_2_q5,interview2,,Current method received immediately after delivery,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Is this the method you received immediately after delivery before leaving the health facility?,"0=No, 1=Yes, 88=Don't know/Don't remember, 99=Refused to answer",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
29,interview2::int_2_q6a,interview2,,Initiated FP method immediately after delivery,,Participant,,,"Did you initiate a method of family planning immediately after delivery, while still at the facility?","0=No, 1=Yes, 88=Don't know/Don't remember, 99=Refused to answer",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
30,interview2::int_2_q6b,interview2,,FP received immediately after delivery,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,What method did you receive immediately after delivery before leaving the health facility?,"1=Combined pill, 2=Progestine only pill, 3=Male condom, 4=Female condom, 5=IUD, 6=Injectables, 7=Implant, 8=Breastfeeding/LAM, 9 =Male sterilization, 10=Female sterilization, 
11=Emergency contraception, 12=Avoid sex, 13=Use a traditional method, 77=Other, 88=Don't know/Don't remember, 99=Refused to Answer",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
,,,,How to use breastfeeding to prevent pregnancy,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,,,,,,,,,,,,,
32,interview2::int_2_q6c___0,interview2,,Breastfeeding ,,Participant,,How to use breastfeeding to prevent pregnancy,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
33,interview2::int_2_q6c___1,interview2,,Infant is <6 months old,,Participant,,How to use breastfeeding to prevent pregnancy,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
34,interview2::int_2_q6c___2,interview2,,Menses not returned,,Participant,,How to use breastfeeding to prevent pregnancy,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
35,interview2::int_2_q6c___3,interview2,,Exclusively breastfeeding,,Participant,,How to use breastfeeding to prevent pregnancy,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
36,interview2::int_2_q6c___77,interview2,,Other,,Participant,,How to use breastfeeding to prevent pregnancy,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
37,interview2::int_2_q6c___99,interview2,,Refused to answer,,Participant,,How to use breastfeeding to prevent pregnancy,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
39,interview2::int_2_q6d,interview2,,Satisfaction with FP method,"Overall, on a scale of 1 to 5, where 1 is very dissatisfied and 5 is very satisfied, how satisfied are you with the family planning methods you initiated?",Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,"Overall, on a scale of 1 to 5, where 1 is very dissatisfied and 5 is very satisfied, how satisfied are you with the family planning methods you initiated?","1=1, 2=2, 3=3, 4=4, 5=5, 88=Don't know/Don't remember, 99=Refused to answer",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
40,interview2::int_2_q7,interview2,,Experienced side effects with FP method,Have you experienced any side effects with this method?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Have you experienced any side effects with this method?,"0=No, 1=Yes, 88=Don't know/Don't remember, 99=Refused to answer",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
,,,,Side effects experienced with FP method,Which side effects have you experienced with your family planning method?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,,yes,,,,,,,,,,,
41,interview2::int_2_q8___1,interview2,,Changes in menstruation,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
42,interview2::int_2_q8___2,interview2,,Pain at the insertion site,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
43,interview2::int_2_q8___3,interview2,,Infection,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
44,interview2::int_2_q8___4,interview2,,Mood swings,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
45,interview2::int_2_q8___5,interview2,,Weight change,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
46,interview2::int_2_q8___6,interview2,,Headache,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
47,interview2::int_2_q8___7,interview2,,Acne,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
48,interview2::int_2_q8___8,interview2,,Depressed mood,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
49,interview2::int_2_q8___9,interview2,,Vaginitis,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
50,interview2::int_2_q8___10,interview2,,Breast pain,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
51,interview2::int_2_q8___11,interview2,,Cramping,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
52,interview2::int_2_q8___12,interview2,,Painful periods,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
53,interview2::int_2_q8___13,interview2,,Nausea,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
54,interview2::int_2_q8___14,interview2,,Dizziness,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
55,interview2::int_2_q8___15,interview2,,Scarring at insertion site,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
56,interview2::int_2_q8___16,interview2,,Loss of libido,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
57,interview2::int_2_q8___17,interview2,,Interference with sexual activity,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
58,interview2::int_2_q8___18,interview2,,Implant failed insertion,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
59,interview2::int_2_q8___19,interview2,,Implant site issues,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
60,interview2::int_2_q8___20,interview2,,Broken implant,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
61,interview2::int_2_q8___21,interview2,,IUD pain after insertion,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
62,interview2::int_2_q8___22,interview2,,IUD heavy bleeding,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
63,interview2::int_2_q8___23,interview2,,IUD expulsion,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
64,interview2::int_2_q8___24,interview2,,Implant or IUD infection,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
65,interview2::int_2_q8___25,interview2,,Sterilization pain after procedure,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
66,interview2::int_2_q8___77,interview2,,Other,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
67,interview2::int_2_q8___88,interview2,,Don't know/Don't remember,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
68,interview2::int_2_q8___99,interview2,,Refused to answer,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
69,interview2::int_2_q8_other,interview2,,"Other side effects experienced with FP method, specified",,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other specify,,variable,,,,,PPFP Choices KenyaPP,,,,,,,,
70,interview2::int_2_q9,interview2,,FP side effects are an issue,"On a scale of 1 to 5 with 1 being a significant problem and 5 being no problem, have the side effects been an issue or not?",Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,"On a scale of 1 to 5 with 1 being a significant problem and 5 being no problem, have the side effects been an issue or not?","1=1, 2=2, 3=3, 4=4, 5=5, 88=Don't know/Don't remember, 99=Refused to answer",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
71,interview2::int_2_q10a,interview2,,Done anything to manage FP side effects,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Have you done anything to manage the side effects?,"0=No, 1=Yes, 88=Don't know/Don't remember, 99=Refused to answer",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
72,interview2::int_2_q10b,interview2,,Steps taken to manage FP side effects,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,What have you done to manage the side effects?,"2=Went back to the healthcare facility where I received it, 3=Went to the facility where i gave birth to this child, if different facility than where you received the method, 4=Went to a different healthcare facility, 5=Used over the counter medicine , 77=Other, 88=Don't know/don't remember, 99=Refused to answer",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
73,interview2::int_2_q10b_other,interview2,,Other steps taken to manage FP side effects specified,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other specify,,variable,,,,,PPFP Choices KenyaPP,,,,,,,,
74,interview2::int_2_q11,interview2,,FP concerns addressed by provider,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Do you feel your concerns were addressed adequately by your healthcare provider?,"0=No, 1=Yes, 88=Don't know/Don't remember, 99=Refused to answer",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
75,interview2::int_2_q12,interview2,,Feel pressured by provider to continue FP method,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Did you feel pressure to continue using this method from your healthcare provider?,"0 No (La)
1 Yes (Ndio)
88 Don't know/Don't remember (Sijui/Sikumbuki) 99 Refused to answer",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
76,interview2::int_2_q13,interview2,,Recommend chosen FP method to friend,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Would you recommend the family planning method you chose immediately after giving birth to a friend?,"0 No (La)
1 Yes (Ndio)
88 Don't know/Don't remember (Sijui/Sikumbuki) 99 Refused to answer",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
77,interview2::int_2_q14,interview2,,Recommed starting FP method at the time you started,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Would you recommend starting a method at the time you started?,"1 Yes (Ndio)
2 No, I recommend starting earlier (La, napendekeza kuanza mapema)
3 No, I recommend starting later (La, napendekeza kuanza baadaye)
88 Don't know/Don't remember (Sijui/Sikumbuki) 99 Refused to answer (",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
79,interview2::int_2_q15a,interview2,,Still using FP method,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Are you still using this method?,"0 No (La)
1 Yes (Ndio)
88 Don't know/Don't remember (Sijui/Sikumbuki) 99 Refused to answer",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
,,,http://purl.obolibrary.org/obo/EUPATH_0047867,'Reason for discontinuing recent FP method,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,,yes,,,,,,,,,,,
80,interview2::int_2_q15b___1,interview2,http://purl.obolibrary.org/obo/EUPATH_0047870,Wanted to become pregnant,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
81,interview2::int_2_q15b___2,interview2,http://purl.obolibrary.org/obo/EUPATH_0047869,Became pregnant,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
82,interview2::int_2_q15b___3,interview2,http://purl.obolibrary.org/obo/EUPATH_0047868,Infrequent sex,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
83,interview2::int_2_q15b___4,interview2,http://purl.obolibrary.org/obo/EUPATH_0047871,Partner opposed,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
84,interview2::int_2_q15b___5,interview2,http://purl.obolibrary.org/obo/EUPATH_0047873,Wanted more effective method,,Participant,,,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
