colOrder,variable,dataFile,keepDiscard,definition,category,codebookDescription,codebookValues,termType,notesForOnt,notesForProvider,notesForDL,uniqueVar,dataSet,variable_dataFile,type,example,dateTime,formatCode,values,uniqueValueCount,percentMissing,flag
38,ctlrhv_baby_return,raw_cati_tl_remote_home_visit,keep,,,"After the baby left the facility to go home, did anyone have to bring the baby back to a health care facility because of a problem?",1,,,,NA,raw_cati_tl_remote_home_visit::ctlrhv_baby_return,BetterBirth,ctlrhv_baby_return,int,0,NA,NA,0 to 0,1,0,NA
39,ctlrhv_baby_return_7days,raw_cati_tl_remote_home_visit,keep,,,Did this visit to a health care facility occur within 7 days of delivery?,1,,,,NA,raw_cati_tl_remote_home_visit::ctlrhv_baby_return_7days,BetterBirth,ctlrhv_baby_return_7days,lgl,NA,NA,NA,n/a,0,0,NA
40,ctlrhv_mother_return,raw_cati_tl_remote_home_visit,keep,,,"After the mother left the facility, did she have to go back to a health care facility because of a problem?",1,,,,NA,raw_cati_tl_remote_home_visit::ctlrhv_mother_return,BetterBirth,ctlrhv_mother_return,int,0,NA,NA,0 to 0,1,0,NA
41,ctlrhv_mother_return_7days,raw_cati_tl_remote_home_visit,keep,,,Did she have to visit the health care facility within 7 days of delivery?,1,,,,NA,raw_cati_tl_remote_home_visit::ctlrhv_mother_return_7days,BetterBirth,ctlrhv_mother_return_7days,lgl,NA,NA,NA,n/a,0,0,NA
42,ctlrhv_patient_facility_satis,raw_cati_tl_remote_home_visit,keep,,,How satisfied are you with the care you received at this facility?,1,,,,NA,raw_cati_tl_remote_home_visit::ctlrhv_patient_facility_satis,BetterBirth,ctlrhv_patient_facility_satis,int,2,NA,NA,1 to 5,4,0,NA
43,ctlrhv_patient_recommend_fac,raw_cati_tl_remote_home_visit,keep,,,How likely are you to recommend this facility to your friends or family for their delivery?,1,,,,NA,raw_cati_tl_remote_home_visit::ctlrhv_patient_recommend_fac,BetterBirth,ctlrhv_patient_recommend_fac,int,2,NA,NA,1 to 5,4,0,NA
44,ctlrhv_pexp_danger_signs_resp,raw_cati_tl_remote_home_visit,keep,,,"Before you left the hospital, were you told to look for complications for which you should seek medical help? (Listen for respondent to mention any of the acceptable danger signs listed for mother or for baby)",1,,,,NA,raw_cati_tl_remote_home_visit::ctlrhv_pexp_danger_signs_resp,BetterBirth,ctlrhv_pexp_danger_signs_resp,int,0,NA,NA,0 to 2,3,0,NA
45,form_id,raw_cati_tl_remote_home_visit,discard,,,primary key of the Commcare form,NA,,,,NA,raw_cati_tl_remote_home_visit::form_id,BetterBirth,form_id,int,593317,NA,NA,593305 to 593327,23,0,duplicated variable
46,site_id,raw_cati_tl_remote_home_visit,discard,,,foreign key to dim_sites,0,,,,NA,raw_cati_tl_remote_home_visit::site_id,BetterBirth,site_id,int,120,NA,NA,100 to 606,14,0,duplicated variable
47,arm_name,raw_cati_tl_remote_home_visit,keep,,,which arm the site is in (control; intervention),0,,,,NA,raw_cati_tl_remote_home_visit::arm_name,BetterBirth,arm_name,chr,control,NA,NA,"control, intervention",2,0,duplicated variable
48,pair_name,raw_cati_tl_remote_home_visit,keep,,,pair to which the site belongs,NA,,,,NA,raw_cati_tl_remote_home_visit::pair_name,BetterBirth,pair_name,chr,P2-P6,NA,NA,>10 unique values,11,0,duplicated variable
1,username,raw_coach_tl_sbs,discard,,,Commcare user who entered form,NA,,,,NA,raw_coach_tl_sbs::username,BetterBirth,username,int,197,NA,NA,3 to 214,24,0,duplicated variable
2,received,raw_coach_tl_sbs,discard,,,"when the form with data was received; if multiple follow-up streams, this is the latest one",0,,,,NA,raw_coach_tl_sbs::received,BetterBirth,received,chr,12/17/15 6:53,NA,NA,>10 unique values,962,0,duplicated variable
3,otis_sl_survey_date,raw_coach_tl_sbs,keep,,,Observation date,0,,,,NA,raw_coach_tl_sbs::otis_sl_survey_date,BetterBirth,otis_sl_survey_date,chr,12/17/15,date?,%Y-%m-%d,>10 unique values,362,0,duplicated variable
4,otis_sl_aer_thermometer_avail,raw_coach_tl_sbs,keep,,,Thermometer available at time of visit?,1,,,,NA,raw_coach_tl_sbs::otis_sl_aer_thermometer_avail,BetterBirth,otis_sl_aer_thermometer_avail,int,1,NA,NA,0 to 4,4,0,duplicated variable
5,otis_sl_aer_bp_instrument_avail,raw_coach_tl_sbs,keep,,,BP Instrument (cuff or electronic) available at time of visit?,1,,,,NA,raw_coach_tl_sbs::otis_sl_aer_bp_instrument_avail,BetterBirth,otis_sl_aer_bp_instrument_avail,int,1,NA,NA,0 to 4,5,0,duplicated variable
6,otis_sl_aer_stethoscope_avail,raw_coach_tl_sbs,keep,,,Stethoscope available at time of visit?,1,,,,NA,raw_coach_tl_sbs::otis_sl_aer_stethoscope_avail,BetterBirth,otis_sl_aer_stethoscope_avail,int,1,NA,NA,0 to 4,4,0,duplicated variable
7,otis_sl_aer_fetoscope_avail,raw_coach_tl_sbs,keep,,,Fetoscope/doppler available at time of visit?,1,,,,NA,raw_coach_tl_sbs::otis_sl_aer_fetoscope_avail,BetterBirth,otis_sl_aer_fetoscope_avail,int,0,NA,NA,0 to 4,4,0,duplicated variable
8,otis_sl_aer_clean_gloves_avail,raw_coach_tl_sbs,keep,,,Clean gloves available at time of visit?,1,,,,NA,raw_coach_tl_sbs::otis_sl_aer_clean_gloves_avail,BetterBirth,otis_sl_aer_clean_gloves_avail,int,1,NA,NA,0 to 3,4,0,duplicated variable
9,otis_sl_slr_soap_avail,raw_coach_tl_sbs,keep,,,Soap available at time of visit?,1,,,,NA,raw_coach_tl_sbs::otis_sl_slr_soap_avail,BetterBirth,otis_sl_slr_soap_avail,int,1,NA,NA,0 to 4,5,0,duplicated variable
10,otis_sl_slr_clean_water_avail,raw_coach_tl_sbs,keep,,,Clean water available at time of visit?,1,,,,NA,raw_coach_tl_sbs::otis_sl_slr_clean_water_avail,BetterBirth,otis_sl_slr_clean_water_avail,int,1,NA,NA,0 to 4,4,0,duplicated variable
11,otis_sl_slr_clean_gloves_avail,raw_coach_tl_sbs,keep,,,Clean gloves available at time of visit?,1,,,,NA,raw_coach_tl_sbs::otis_sl_slr_clean_gloves_avail,BetterBirth,otis_sl_slr_clean_gloves_avail,int,1,NA,NA,0 to 3,3,0,duplicated variable
12,otis_sl_slr_clean_pads_avail,raw_coach_tl_sbs,keep,,,Clean pads available at time of visit?,1,,,,NA,raw_coach_tl_sbs::otis_sl_slr_clean_pads_avail,BetterBirth,otis_sl_slr_clean_pads_avail,int,1,NA,NA,0 to 4,4,0,duplicated variable
13,otis_sl_slr_clean_towel_avail,raw_coach_tl_sbs,keep,,,Clean towel available at time of visit?,1,,,,NA,raw_coach_tl_sbs::otis_sl_slr_clean_towel_avail,BetterBirth,otis_sl_slr_clean_towel_avail,int,1,NA,NA,0 to 3,3,0,duplicated variable
14,otis_sl_slr_mucus_extract_avail,raw_coach_tl_sbs,keep,,,Mucus Extractor available at time of visit?,1,,,,NA,raw_coach_tl_sbs::otis_sl_slr_mucus_extract_avail,BetterBirth,otis_sl_slr_mucus_extract_avail,int,1,NA,NA,0 to 4,4,0,duplicated variable
15,otis_sl_slr_cord_tie_avail,raw_coach_tl_sbs,keep,,,Cord tie/ clamp available at time of visit?,1,,,,NA,raw_coach_tl_sbs::otis_sl_slr_cord_tie_avail,BetterBirth,otis_sl_slr_cord_tie_avail,int,1,NA,NA,0 to 3,4,0,duplicated variable
16,otis_sl_slr_steril_blade_avail,raw_coach_tl_sbs,keep,,,Sterilized blade/scissor available at time of visit?,1,,,,NA,raw_coach_tl_sbs::otis_sl_slr_steril_blade_avail,BetterBirth,otis_sl_slr_steril_blade_avail,int,1,NA,NA,0 to 4,5,0,duplicated variable
17,otis_sl_slr_neonatal_bag_avail,raw_coach_tl_sbs,keep,,,Neonatal ambu bag & mask available at time of visit?,1,,,,NA,raw_coach_tl_sbs::otis_sl_slr_neonatal_bag_avail,BetterBirth,otis_sl_slr_neonatal_bag_avail,int,1,NA,NA,0 to 4,4,0,duplicated variable
18,otis_sl_slr_thermometer_avail,raw_coach_tl_sbs,keep,,,Thermometer available at time of visit?,1,,,,NA,raw_coach_tl_sbs::otis_sl_slr_thermometer_avail,BetterBirth,otis_sl_slr_thermometer_avail,int,1,NA,NA,0 to 4,4,0,duplicated variable
19,otis_sl_slr_bp_instrument_avail,raw_coach_tl_sbs,keep,,,BP instrument available at time of visit?,1,,,,NA,raw_coach_tl_sbs::otis_sl_slr_bp_instrument_avail,BetterBirth,otis_sl_slr_bp_instrument_avail,int,1,NA,NA,0 to 4,4,0,duplicated variable
20,otis_sl_slr_delivery_tray_avail,raw_coach_tl_sbs,keep,,,Delivery tray at bedside available at time of visit?,1,,,,NA,raw_coach_tl_sbs::otis_sl_slr_delivery_tray_avail,BetterBirth,otis_sl_slr_delivery_tray_avail,int,1,NA,NA,0 to 4,4,0,duplicated variable
21,otis_sl_slr_inj_oxytocin_avail,raw_coach_tl_sbs,keep,,,Inj. Oxytocin at bedside available at time of visit?,1,,,,NA,raw_coach_tl_sbs::otis_sl_slr_inj_oxytocin_avail,BetterBirth,otis_sl_slr_inj_oxytocin_avail,int,0,NA,NA,0 to 4,5,0,duplicated variable
22,otis_sl_slr_baby_scale_avail,raw_coach_tl_sbs,keep,,,Baby scale available at time of visit?,1,,,,NA,raw_coach_tl_sbs::otis_sl_slr_baby_scale_avail,BetterBirth,otis_sl_slr_baby_scale_avail,int,1,NA,NA,0 to 4,4,0,duplicated variable
23,otis_sl_slr_needles_avail,raw_coach_tl_sbs,keep,,,Needles/syringe available at time of visit?,1,,,,NA,raw_coach_tl_sbs::otis_sl_slr_needles_avail,BetterBirth,otis_sl_slr_needles_avail,int,1,NA,NA,0 to 4,4,0,duplicated variable
24,otis_sl_slr_urine_dip_sti_avail,raw_coach_tl_sbs,keep,,,Urine dip sticks available at time of visit?,1,,,,NA,raw_coach_tl_sbs::otis_sl_slr_urine_dip_sti_avail,BetterBirth,otis_sl_slr_urine_dip_sti_avail,int,1,NA,NA,0 to 4,5,0,duplicated variable
25,otis_sl_med_abx_mother_avail,raw_coach_tl_sbs,keep,,,Antibiotics for mother available at time of visit?,1,,,,NA,raw_coach_tl_sbs::otis_sl_med_abx_mother_avail,BetterBirth,otis_sl_med_abx_mother_avail,int,1,NA,NA,0 to 4,5,0,duplicated variable
26,otis_sl_med_abx_baby_avail,raw_coach_tl_sbs,keep,,,Antibiotics for baby available at time of visit?,1,,,,NA,raw_coach_tl_sbs::otis_sl_med_abx_baby_avail,BetterBirth,otis_sl_med_abx_baby_avail,int,1,NA,NA,0 to 4,5,0,duplicated variable
27,otis_sl_med_inj_oxytocin_avail,raw_coach_tl_sbs,keep,,,Inj. Oxytocin available at time of visit?,1,,,,NA,raw_coach_tl_sbs::otis_sl_med_inj_oxytocin_avail,BetterBirth,otis_sl_med_inj_oxytocin_avail,int,0,NA,NA,0 to 4,5,0,duplicated variable
28,otis_sl_med_inj_magnesium_avail,raw_coach_tl_sbs,keep,,,Inj. Magnesium available at time of visit?,1,,,,NA,raw_coach_tl_sbs::otis_sl_med_inj_magnesium_avail,BetterBirth,otis_sl_med_inj_magnesium_avail,int,1,NA,NA,0 to 4,5,0,duplicated variable
29,otis_sl_med_vitamin_k_avail,raw_coach_tl_sbs,keep,,,Vitamin K available at time of visit?,1,,,,NA,raw_coach_tl_sbs::otis_sl_med_vitamin_k_avail,BetterBirth,otis_sl_med_vitamin_k_avail,int,0,NA,NA,0 to 4,5,0,duplicated variable
30,otis_sl_vac_bcg_avail,raw_coach_tl_sbs,keep,,,BCG vaccine available at time of visit?,1,,,,NA,raw_coach_tl_sbs::otis_sl_vac_bcg_avail,BetterBirth,otis_sl_vac_bcg_avail,int,1,NA,NA,0 to 4,4,0,duplicated variable
31,otis_sl_vac_polio_avail,raw_coach_tl_sbs,keep,,,Polio vaccine available at time of visit?,1,,,,NA,raw_coach_tl_sbs::otis_sl_vac_polio_avail,BetterBirth,otis_sl_vac_polio_avail,int,1,NA,NA,0 to 4,4,0,duplicated variable
32,otis_sl_fp_counselling_available,raw_coach_tl_sbs,keep,,,Is family planning counseling available?,1,,,,NA,raw_coach_tl_sbs::otis_sl_fp_counselling_available,BetterBirth,otis_sl_fp_counselling_available,int,1,NA,NA,0 to 1,2,0,duplicated variable
33,coach_tl_fp_lam,raw_coach_tl_sbs,keep,,,Which family planning methods are available? -> Lactation Amenorrhea Method (LAM),0,,,,NA,raw_coach_tl_sbs::coach_tl_fp_lam,BetterBirth,coach_tl_fp_lam,int,0,NA,NA,0 to 1,2,0,duplicated variable
34,coach_tl_fp_iucd,raw_coach_tl_sbs,keep,,,Which family planning methods are available? -> Intrauterine Contraceptive Device (IUCD),0,,,,NA,raw_coach_tl_sbs::coach_tl_fp_iucd,BetterBirth,coach_tl_fp_iucd,int,1,NA,NA,0 to 1,2,0,duplicated variable
35,coach_tl_fp_ocp,raw_coach_tl_sbs,keep,,,Which family planning methods are available? -> Oral Contraceptive (OCP),0,,,,NA,raw_coach_tl_sbs::coach_tl_fp_ocp,BetterBirth,coach_tl_fp_ocp,int,1,NA,NA,0 to 1,2,0,duplicated variable
36,coach_tl_fp_condom,raw_coach_tl_sbs,keep,,,Which family planning methods are available? -> Condom,0,,,,NA,raw_coach_tl_sbs::coach_tl_fp_condom,BetterBirth,coach_tl_fp_condom,int,1,NA,NA,0 to 1,2,0,duplicated variable
37,coach_tl_fp_inject,raw_coach_tl_sbs,keep,,,Which family planning methods are available? -> Injectable Contraceptives,0,,,,NA,raw_coach_tl_sbs::coach_tl_fp_inject,BetterBirth,coach_tl_fp_inject,int,0,NA,NA,0 to 1,2,0,duplicated variable
38,coach_tl_fp_male_steril,raw_coach_tl_sbs,keep,,,Which family planning methods are available? -> Male Sterilization,0,,,,NA,raw_coach_tl_sbs::coach_tl_fp_male_steril,BetterBirth,coach_tl_fp_male_steril,int,1,NA,NA,0 to 1,2,0,duplicated variable
39,coach_tl_fp_female_steril,raw_coach_tl_sbs,keep,,,Which family planning methods are available? -> Female Sterilization,0,,,,NA,raw_coach_tl_sbs::coach_tl_fp_female_steril,BetterBirth,coach_tl_fp_female_steril,int,1,NA,NA,0 to 1,2,0,duplicated variable
40,coach_tl_fp_other,raw_coach_tl_sbs,keep,,,Which family planning methods are available? -> Other,0,,,,NA,raw_coach_tl_sbs::coach_tl_fp_other,BetterBirth,coach_tl_fp_other,int,0,NA,NA,0 to 1,2,0,duplicated variable
41,form_id,raw_coach_tl_sbs,discard,,,primary key of the Commcare form,NA,,,,NA,raw_coach_tl_sbs::form_id,BetterBirth,form_id,int,674726,NA,NA,674130 to 675109,964,0,duplicated variable
42,site_id,raw_coach_tl_sbs,discard,,,foreign key to dim_sites,0,,,,NA,raw_coach_tl_sbs::site_id,BetterBirth,site_id,int,305,NA,NA,101 to 642,60,0,duplicated variable
43,arm_name,raw_coach_tl_sbs,keep,,,which arm the site is in (control; intervention),0,,,,NA,raw_coach_tl_sbs::arm_name,BetterBirth,arm_name,chr,intervention,NA,NA,intervention,1,0,duplicated variable
44,pair_name,raw_coach_tl_sbs,keep,,,pair to which the site belongs,NA,,,,NA,raw_coach_tl_sbs::pair_name,BetterBirth,pair_name,chr,P3-P48,NA,NA,>10 unique values,60,0,duplicated variable
1,case_id,raw_fida_birth_registration,discard,,,primary key for case,0,,,,NA,raw_fida_birth_registration::case_id,BetterBirth,case_id,dbl,12169,NA,NA,1 to 324949,163929,0,duplicated variable
2,username,raw_fida_birth_registration,discard,,,Commcare user who entered form,NA,,,,NA,raw_fida_birth_registration::username,BetterBirth,username,int,143,NA,NA,6 to 215,78,0,duplicated variable
3,received,raw_fida_birth_registration,discard,,,"when the form with data was received; if multiple follow-up streams, this is the latest one",0,,,,NA,raw_fida_birth_registration::received,BetterBirth,received,chr,2/8/16 11:30,NA,NA,>10 unique values,162737,0,duplicated variable
4,sbr_mother_consent_code,raw_fida_birth_registration,keep,,,Mother gave consent to follow up (as per records),1,,,,NA,raw_fida_birth_registration::sbr_mother_consent_code,BetterBirth,sbr_mother_consent_code,int,1,NA,NA,0 to 3,4,0,NA
5,sbr_leadership_consent_code,raw_fida_birth_registration,keep,,,Consent to contact village leadership (as per records),1,,,,NA,raw_fida_birth_registration::sbr_leadership_consent_code,BetterBirth,sbr_leadership_consent_code,int,1,NA,NA,0 to 2,3,0,NA
6,sbr_yearly_register_type,raw_fida_birth_registration,keep,,,From which register did you get the yearly number?,1,,,,NA,raw_fida_birth_registration::sbr_yearly_register_type,BetterBirth,sbr_yearly_register_type,int,1,NA,NA,1 to 2,2,0,NA
7,sbr_monthly_number_known,raw_fida_birth_registration,discard,,,Monthly Number Entered?,1,,,,NA,raw_fida_birth_registration::sbr_monthly_number_known,BetterBirth,sbr_monthly_number_known,int,1,NA,NA,0 to 1,2,0,NA
8,sbr_admission_date,raw_fida_birth_registration,keep,,,Date of Admission,0,,,,NA,raw_fida_birth_registration::sbr_admission_date,BetterBirth,sbr_admission_date,chr,2/5/16,date?,%Y-%m-%d,>10 unique values,766,0,NA
9,sbr_admission_datetime,raw_fida_birth_registration,keep,,,Time of Admission,0,,,,NA,raw_fida_birth_registration::sbr_admission_datetime,BetterBirth,sbr_admission_datetime,chr,2/5/16 22:00,date?,NA,>10 unique values,72150,0,NA
10,sbr_name_husband_known,raw_fida_birth_registration,discard,,,Husband's name entered?,1,,,,NA,raw_fida_birth_registration::sbr_name_husband_known,BetterBirth,sbr_name_husband_known,int,1,NA,NA,0 to 1,2,0,NA
11,sbr_mother_age_known,raw_fida_birth_registration,discard,,,Mother's age entered?,1,,,,NA,raw_fida_birth_registration::sbr_mother_age_known,BetterBirth,sbr_mother_age_known,int,1,NA,NA,0 to 1,2,0,NA
12,sbr_mother_age,raw_fida_birth_registration,keep,,,Mother's age (years),0,,,,NA,raw_fida_birth_registration::sbr_mother_age,BetterBirth,sbr_mother_age,int,21,NA,NA,16 to 56,33,0,NA
13,sbr_mother_referred_in,raw_fida_birth_registration,keep,,,Referred-in:,1,,,,NA,raw_fida_birth_registration::sbr_mother_referred_in,BetterBirth,sbr_mother_referred_in,int,0,NA,NA,0 to 1,2,0,NA
14,sbr_referred_in_facility,raw_fida_birth_registration,discard,,,ALWAYS NULL; facility from where the case was referred,0,,,,NA,raw_fida_birth_registration::sbr_referred_in_facility,BetterBirth,sbr_referred_in_facility,lgl,NA,NA,NA,n/a,0,0,NA
15,sbr_block_name_known,raw_fida_birth_registration,discard,,,Block name entered?,1,,,,NA,raw_fida_birth_registration::sbr_block_name_known,BetterBirth,sbr_block_name_known,int,0,NA,NA,0 to 1,2,0,NA
16,sbr_post_office_known,raw_fida_birth_registration,discard,,,Post Office Entered?,1,,,,NA,raw_fida_birth_registration::sbr_post_office_known,BetterBirth,sbr_post_office_known,int,1,NA,NA,0 to 1,2,0,NA
17,sbr_head_of_family_name_known,raw_fida_birth_registration,discard,,,Head of Family Entered?,1,,,,NA,raw_fida_birth_registration::sbr_head_of_family_name_known,BetterBirth,sbr_head_of_family_name_known,int,0,NA,NA,0 to 1,2,0,NA
18,sbr_mother_phone_provided,raw_fida_birth_registration,discard,,,Mother mobile phone provided?,1,,,,NA,raw_fida_birth_registration::sbr_mother_phone_provided,BetterBirth,sbr_mother_phone_provided,int,0,NA,NA,0 to 1,2,0,NA
19,sbr_husband_phone_provided,raw_fida_birth_registration,discard,,,Husband mobile phone provided?,1,,,,NA,raw_fida_birth_registration::sbr_husband_phone_provided,BetterBirth,sbr_husband_phone_provided,int,0,NA,NA,0 to 1,2,0,NA
20,sbr_home_phone_provided,raw_fida_birth_registration,discard,,,Home phone provided?,1,,,,NA,raw_fida_birth_registration::sbr_home_phone_provided,BetterBirth,sbr_home_phone_provided,int,1,NA,NA,0 to 1,2,0,NA
21,sbr_delivery_type,raw_fida_birth_registration,keep,,,Type of Deliver,1,,,,NA,raw_fida_birth_registration::sbr_delivery_type,BetterBirth,sbr_delivery_type,int,1,NA,NA,1 to 3,3,0,NA
22,sbr_delivery_date,raw_fida_birth_registration,keep,,,Date of Delivery,0,,,,NA,raw_fida_birth_registration::sbr_delivery_date,BetterBirth,sbr_delivery_date,chr,2/5/16,date?,%Y-%m-%d,>10 unique values,766,0.056774579,NA
23,sbr_delivery_datetime,raw_fida_birth_registration,keep,,,Time of Delivery,0,,,,NA,raw_fida_birth_registration::sbr_delivery_datetime,BetterBirth,sbr_delivery_datetime,chr,2/5/16 23:38,date?,NA,>10 unique values,106568,0,NA
24,sbr_referral_type,raw_fida_birth_registration,keep,,,Mother or Baby Referred out,1,,,,NA,raw_fida_birth_registration::sbr_referral_type,BetterBirth,sbr_referral_type,int,0,NA,NA,0 to 4,5,0,NA
25,sbr_number_of_births,raw_fida_birth_registration,keep,,,Number of births (including still births),1,,,,NA,raw_fida_birth_registration::sbr_number_of_births,BetterBirth,sbr_number_of_births,int,1,NA,NA,1 to 3,3,0,NA
26,sbr_gender_single,raw_fida_birth_registration,keep,,,Gender of baby?,1,,,,NA,raw_fida_birth_registration::sbr_gender_single,BetterBirth,sbr_gender_single,int,1,NA,NA,1 to 3,3,0,NA
27,sbr_outcomes_single,raw_fida_birth_registration,keep,,,Birth Outcome,1,,,,NA,raw_fida_birth_registration::sbr_outcomes_single,BetterBirth,sbr_outcomes_single,int,1,NA,NA,1 to 4,4,0,NA
28,sbr_baby_weight_known,raw_fida_birth_registration,discard,,,Baby Weight Known?,1,,,,NA,raw_fida_birth_registration::sbr_baby_weight_known,BetterBirth,sbr_baby_weight_known,int,NA,NA,NA,0 to 1,2,0,NA
29,sbr_baby_weight,raw_fida_birth_registration,keep,,,Baby Weight (in grams)?,0,,,,NA,raw_fida_birth_registration::sbr_baby_weight,BetterBirth,sbr_baby_weight,int,NA,NA,NA,500 to 6500,258,0,NA
30,sbr_num_male_known,raw_fida_birth_registration,discard,,,Number of boys known,1,,,,NA,raw_fida_birth_registration::sbr_num_male_known,BetterBirth,sbr_num_male_known,int,1,NA,NA,0 to 1,2,0,NA
31,sbr_num_male,raw_fida_birth_registration,keep,,,Number of boys,0,,,,NA,raw_fida_birth_registration::sbr_num_male,BetterBirth,sbr_num_male,int,1,NA,NA,0 to 2,3,0,NA
32,sbr_num_female_known,raw_fida_birth_registration,discard,,,Number of girls known,1,,,,NA,raw_fida_birth_registration::sbr_num_female_known,BetterBirth,sbr_num_female_known,int,1,NA,NA,0 to 1,2,0,NA
33,sbr_num_female,raw_fida_birth_registration,keep,,,Number of girls,0,,,,NA,raw_fida_birth_registration::sbr_num_female,BetterBirth,sbr_num_female,int,0,NA,NA,0 to 3,4,0,NA
34,sbr_birth_outc_num_known,raw_fida_birth_registration,discard,,,Number of birth outcomes known?,1,,,,NA,raw_fida_birth_registration::sbr_birth_outc_num_known,BetterBirth,sbr_birth_outc_num_known,int,1,NA,NA,0 to 1,2,0,NA
35,sbr_birth_outc_num_alive,raw_fida_birth_registration,keep,,,Number alive at discharge,0,,,,NA,raw_fida_birth_registration::sbr_birth_outc_num_alive,BetterBirth,sbr_birth_outc_num_alive,int,1,NA,NA,0 to 3,4,0,NA
36,sbr_birth_outc_num_stillborn,raw_fida_birth_registration,keep,,,Number still born:,0,,,,NA,raw_fida_birth_registration::sbr_birth_outc_num_stillborn,BetterBirth,sbr_birth_outc_num_stillborn,int,0,NA,NA,0 to 2,3,0,NA
37,sbr_birth_outc_num_dead_after,raw_fida_birth_registration,keep,,,Number dead after delivery:,0,,,,NA,raw_fida_birth_registration::sbr_birth_outc_num_dead_after,BetterBirth,sbr_birth_outc_num_dead_after,int,0,NA,NA,0 to 2,3,0,NA
38,sbr_maternal_death,raw_fida_birth_registration,keep,,,Maternal Death,1,,,,NA,raw_fida_birth_registration::sbr_maternal_death,BetterBirth,sbr_maternal_death,int,0,NA,NA,0 to 1,2,0,NA
39,sbr_attended_doctor,raw_fida_birth_registration,keep,,,Who attended the birth (check all that apply) -> Doctor,0,,,,NA,raw_fida_birth_registration::sbr_attended_doctor,BetterBirth,sbr_attended_doctor,int,0,NA,NA,0 to 1,2,0,NA
40,sbr_attended_nurse,raw_fida_birth_registration,keep,,,Who attended the birth (check all that apply) -> Nurse,0,,,,NA,raw_fida_birth_registration::sbr_attended_nurse,BetterBirth,sbr_attended_nurse,int,1,NA,NA,0 to 1,2,0,NA
41,sbr_attended_anm,raw_fida_birth_registration,keep,,,Who attended the birth (check all that apply) -> ANM,0,,,,NA,raw_fida_birth_registration::sbr_attended_anm,BetterBirth,sbr_attended_anm,int,0,NA,NA,0 to 1,2,0,NA
42,sbr_attended_others,raw_fida_birth_registration,keep,,,Who attended the birth (check all that apply) -> Others,0,,,,NA,raw_fida_birth_registration::sbr_attended_others,BetterBirth,sbr_attended_others,int,0,NA,NA,0 to 1,2,0,NA
43,sbr_attended_unknown,raw_fida_birth_registration,keep,,,Who attended the birth (check all that apply) -> Unknown,0,,,,NA,raw_fida_birth_registration::sbr_attended_unknown,BetterBirth,sbr_attended_unknown,int,0,NA,NA,0 to 1,2,0,NA
44,sbr_asha_name_known,raw_fida_birth_registration,discard,,,Asha Name Known?,1,,,,NA,raw_fida_birth_registration::sbr_asha_name_known,BetterBirth,sbr_asha_name_known,int,0,NA,NA,0 to 1,2,0,NA
45,sbr_asha_phone_provided,raw_fida_birth_registration,discard,,,ASHA has phone?,1,,,,NA,raw_fida_birth_registration::sbr_asha_phone_provided,BetterBirth,sbr_asha_phone_provided,int,0,NA,NA,0 to 1,2,0,NA
46,sbr_highlight_record,raw_fida_birth_registration,discard,,,Would you like to highlight this record for your team leader?,1,,,,NA,raw_fida_birth_registration::sbr_highlight_record,BetterBirth,sbr_highlight_record,int,0,NA,NA,0 to 1,2,0,NA
47,sbr_highlight_comment,raw_fida_birth_registration,discard,,,ALWAYS NULL; comment made in the SBR,0,,,,NA,raw_fida_birth_registration::sbr_highlight_comment,BetterBirth,sbr_highlight_comment,lgl,NA,NA,NA,n/a,0,0,NA
48,sbr_asha_id,raw_fida_birth_registration,discard,,,unique identifier for ASHAs,0,,,,NA,raw_fida_birth_registration::sbr_asha_id,BetterBirth,sbr_asha_id,int,NA,NA,NA,1 to 30395,30391,0,NA
49,form_id,raw_fida_birth_registration,discard,,,primary key of the Commcare form,NA,,,,NA,raw_fida_birth_registration::form_id,BetterBirth,form_id,dbl,117913,NA,NA,1 to 657038,163929,0,duplicated variable
50,site_id,raw_fida_birth_registration,discard,,,foreign key to dim_sites,0,,,,NA,raw_fida_birth_registration::site_id,BetterBirth,site_id,int,412,NA,NA,100 to 642,120,0,duplicated variable
51,arm_name,raw_fida_birth_registration,keep,,,which arm the site is in (control; intervention),0,,,,NA,raw_fida_birth_registration::arm_name,BetterBirth,arm_name,chr,control,NA,NA,"control, intervention",2,0,duplicated variable
52,pair_name,raw_fida_birth_registration,keep,,,pair to which the site belongs,NA,,,,NA,raw_fida_birth_registration::pair_name,BetterBirth,pair_name,chr,P3-P38,NA,NA,>10 unique values,60,0,duplicated variable
1,case_id,raw_fida_follow_up,discard,,,primary key for case,0,,,,NA,raw_fida_follow_up::case_id,BetterBirth,case_id,int,62369,NA,NA,3339 to 324925,3813,0,duplicated variable
2,username,raw_fida_follow_up,discard,,,Commcare user who entered form,NA,,,,NA,raw_fida_follow_up::username,BetterBirth,username,int,151,NA,NA,6 to 215,77,0,duplicated variable
3,received,raw_fida_follow_up,discard,,,"when the form with data was received; if multiple follow-up streams, this is the latest one",0,,,,NA,raw_fida_follow_up::received,BetterBirth,received,chr,5/7/16 10:03,NA,NA,>10 unique values,4015,0,duplicated variable
4,fida_started_visit,raw_fida_follow_up,keep,,,Able to start home visit?,1,,,,NA,raw_fida_follow_up::fida_started_visit,BetterBirth,fida_started_visit,int,1,NA,NA,0 to 1,2,0,NA
