colOrder,variable,dataFile,IRI,label,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,notesForOnt,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
28,individual_deidentified_forclinepidb::fever_2weeks |endline_individual_cross_sectional_forclinepidb::fever_2weeks,individual_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0021096,Fever in last 2 weeks,Have you had fever in the last 2 weeks?,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Have you had fever in the last 2 weeks?,"0 =No,  1= Yes,  888= Don't know, missing=.",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
22,individual_deidentified_forclinepidb::fever48,individual_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0021090,Fever in last 48 hours,Has this person had a fever in the past 48 hours?,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Has this person had a fever in the past 48 hours?,"0 = No, 1=  Yes ",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
57,individual_deidentified_forclinepidb::heart_meds,individual_deidentified_forclinepidb,,Medicine that affects heart rhythms,Are you currently taking certain medicines that affect heart rhythms?,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Are you currently taking certain medicines that affect heart rhythms?,"0 = No, 1=  Yes ",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
53,individual_deidentified_forclinepidb::long_qt,individual_deidentified_forclinepidb,,Long QT syndrome,Have you ever been told that you have a condition called long QT syndrome?,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Have you ever been told that you have a condition called long QT syndrome?,"0 = No, 1=  Yes,  999  =No response, missing=.",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
62,individual_deidentified_forclinepidb::methadone,individual_deidentified_forclinepidb,,Medicine for pain or drug addiction,Are you currently taking certain medicines to treat pain/drug addiction?-from ta,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Are you currently taking certain medicines to treat pain/drug addiction?-from ta,"0 = No, 1=  Yes ",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
47,individual_deidentified_forclinepidb::not_present,individual_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0022053,Present at visit,Not present-from tablet,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Not present-from tablet,"1= Yes, missing=.",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
38,individual_deidentified_forclinepidb::primary_residence | endline_individual_cross_sectional_forclinepidb::primary_residence,individual_deidentified_forclinepidb,,Usual resident in community,Is this community the usual place you sleep or is your main residence somewhere.,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,Is this community the usual place you sleep or is your main residence somewhere.,"1=  I usually stay somewhere else, 2 = This is the usual place I live, missing=.",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
11,individual_deidentified_forclinepidb::ravc_ea,individual_deidentified_forclinepidb,,Cluster assigned to RAVC,EA assigned to receive RAVC- derived,Community,http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,EA assigned to receive RAVC- derived,EA assigned to receive RAVC- derived,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
41,individual_deidentified_forclinepidb::received_al,individual_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0040005,Received artemether-lumefantrine,Received AL- derived,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Received AL- derived,"1= Yes, missing=.",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
44,individual_deidentified_forclinepidb::received_pq,individual_deidentified_forclinepidb,,Received primaquine,Received PQ-derived,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Received PQ-derived,"1= Yes, missing=.",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
46,individual_deidentified_forclinepidb::refused_al,individual_deidentified_forclinepidb,,Refused artemether-lumefantrine,Refused AL-derived,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Refused AL-derived,"1= Yes, missing=.",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
3,individual_deidentified_forclinepidb::start_date,individual_deidentified_forclinepidb,,Intervention date,Date of intervention- from tablet,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Date of intervention- from tablet,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
61,individual_deidentified_forclinepidb::stomach_meds,individual_deidentified_forclinepidb,,Medicine taken for stomach problem,Are you currently taking certain medicines that treat stomach problems?,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Are you currently taking certain medicines that treat stomach problems?,"0 = No, 1=  Yes , missing=.",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
31,individual_deidentified_forclinepidb::taken_medication,individual_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0000410,Took antimalarial medication,Did you take all the malaria medication as prescribed?,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Did you take all the malaria medication as prescribed?,"0 = No, 1  =Yes,   2 = 888  ",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
39,individual_deidentified_forclinepidb::traveled_recently |endline_individual_cross_sectional_forclinepidb::traveled_recently,individual_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0024014,Slept elsewhere in last 8 weeks,Spent at least 1 night anywhere other than your usual home in the past 8 weeks?,Participant,http://purl.obolibrary.org/obo/OMRSE_00000142,Travel details,Spent at least 1 night anywhere other than your usual home in the past 8 weeks?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
40,individual_deidentified_forclinepidb::usual_resident | endline_individual_cross_sectional_forclinepidb::usual_resident,individual_deidentified_forclinepidb,,Usual resident in household,Are you a usual resident of this household?-from tablet,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,Are you a usual resident of this household?-from tablet,"0 = No, 1=  Yes , missing=.",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
4,individual_deidentified_forclinepidb::week |sdss_index_deidentified_forclinepidb::week,individual_deidentified_forclinepidb,,Week number,Week Number- derived,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Week Number- derived,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
51,individual_deidentified_forclinepidb::weeks_pregnant,individual_deidentified_forclinepidb,,Pregnancy duration,For how many weeks do you believe you have been pregnant?,Participant,http://purl.obolibrary.org/obo/EUPATH_0042004,Pregnancy,For how many weeks do you believe you have been pregnant?,"1 = Less than 14 weeks,  2 = Greater than or equal to 14 weeks, missing=.",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
65,individual_deidentified_forclinepidb::weight,individual_deidentified_forclinepidb,http://purl.obolibrary.org/obo/IAO_0000414,Weight,"Weight in kilograms, to 1 decimal place (nearest 100g)",Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,"Weight in kilograms, to 1 decimal place (nearest 100g)",,variable,,,,,Namibia_RACD_rfMDA_RAVC,kg,http://purl.obolibrary.org/obo/UO_0000009|UO_0000009,,,,,,
23,individual_deidentified_forclinepidb::well_enough |endline_individual_cross_sectional_forclinepidb::well_enough,individual_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0025171,Participant enrolled,Is this person well enough to participate?,Participant,http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,Is this person well enough to participate?,"0 = No, 1=  Yes ",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
36,individual_deidentified_forclinepidb::why_not_sleep_net_other,individual_deidentified_forclinepidb,,Reason to not always sleep under a mosquito net,What are the reasons you don't always sleep under a mosquito net?-from tablet,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,What are the reasons you don't always sleep under a mosquito net?-from tablet,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
34,individual_deidentified_forclinepidb::why_slept_outdoors_other | endline_individual_cross_sectional_forclinepidb::why_slept_outdoors_other ,individual_deidentified_forclinepidb,,Reason to sleep outdoors,Why did you sleep outdoors?- from tablet,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Why did you sleep outdoors?- from tablet,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
3,ravc_data_deidentified::spray_altitude,ravc_data_deidentified,,Altitude,Altitude,Household,http://purl.obolibrary.org/obo/EUPATH_0043212,Geolocation,Spray altitude,,variable,,,,,Namibia_RACD_rfMDA_RAVC,m,http://purl.obolibrary.org/obo/UO_0000008,,,,,,
17,ravc_data_deidentified::in_other_lang,ravc_data_deidentified,,Spraying consent language,Was consent conducted in language other than Silozi or English?,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,Was consent conducted in language other than Silozi or English?,"0 = No, 1 = Yes, . =missing",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
18,ravc_data_deidentified::other_lang,ravc_data_deidentified,,Spraying consent language other ,,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,consenter_present:consent_sign:witness_form:otherlang,"""Silozi"", """"",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
48,ravc_data_deidentified::accept_future,ravc_data_deidentified,,Any reason to accept spraying,Is there anything that would make you decide to accept spraying if the team returns in the future? ,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,consenter_present:refused:accept_future,"0,1",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
49,ravc_data_deidentified::accept_future_what,ravc_data_deidentified,,Reason to accept spraying specified,What would make you decide to accept the spraying if the team returns in the future?,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,consenter_present:refused:accept_future_what,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
36,ravc_data_deidentified::ppt_age,ravc_data_deidentified,,Age of household spraying interviewee,Participant age,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,consenter_present:refused:ppt_age,"37, .",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
37,ravc_data_deidentified::ppt_gender,ravc_data_deidentified,,Gender of household spraying interviewee,Participant gender,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,consenter_present:refused:ppt_gender,""""", ""F""",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
38,ravc_data_deidentified::ppt_occupation,ravc_data_deidentified,,Occupation of household spraying interviewee,What occupations or activities do you do to support yourself and your family with income and food?,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,consenter_present:refused:ppt_occupation,"2,  14 ,  .",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
39,ravc_data_deidentified::ppt_occupation_other,ravc_data_deidentified,,"Occupation of household spraying interviewee, other specified",Please specify which occupation,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,consenter_present:refused:ppt_occupation_other,.,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
35,ravc_data_deidentified::refuser_questionnaire_consent,ravc_data_deidentified,,Consent for refuser questionnaire,We would like to understand why you have declined to have your house sprayed today. Would you be willing to answer a few short questions?,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,consenter_present:refuserq_yn,"1,.",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
25,ravc_data_deidentified::why_not_sprayed_other_method,ravc_data_deidentified,,Other method to avoid being bitten,Specify other method used to avoid being bitten?,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,consenter_present:spraying_history:whynotsprayed_othermethod,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
5,ravc_data_deidentified::start_time,ravc_data_deidentified,,RAVC start date,,Household,http://purl.obolibrary.org/obo/EUPATH_0011995,Household observation details,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
6,ravc_data_deidentified::end_time,ravc_data_deidentified,,RAVC end date,,Household,http://purl.obolibrary.org/obo/EUPATH_0011995,Household observation details,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
21,ravc_data_deidentified::sprayed_last,ravc_data_deidentified,http://purl.obolibrary.org/obo/EUPATH_0044130,When sprayed last,When was your home last sprayed against mosquitoes?,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,When was it last sprayed against mosquitoes?,"1=  Less than one week ago, 2= 1 week to less than 6 months ago, 3 = 6 months to 12 months ago, 888 , 999 = No response",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
20,ravc_data_deidentified::sprayed_mohss_namep,ravc_data_deidentified,http://purl.obolibrary.org/obo/EUPATH_0042007,Who sprayed last,Who sprayed this home? Was it the MoHSS or NAMEP/UNAM (red shirts)?,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,Who sprayed this home?,"1 = MoHSS, 2 = UNAM/NAMEP (red shirts), 999 = No response",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
24,ravc_data_deidentified::why_not_sprayed,ravc_data_deidentified,,Reason not sprayed,Why were all household structures not sprayed against mosquitoes within the last 12 months? ,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,consenter_present:spraying_history:whynotsprayed,""""",  ""4""",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
26,ravc_data_deidentified::why_not_sprayed_other,ravc_data_deidentified,,Reason not sprayed other specified,Why were all household structures not sprayed against mosquitoes within the last 12 months? ,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,Why was this home not sprayed against mosquitoes within the last 12 months?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
31,ravc_data_deidentified::spraynow_whynotsprayed,ravc_data_deidentified,http://purl.obolibrary.org/obo/EUPATH_0044134,Reason not sprayed,spray:now_whynotsprayed,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,spray:now_whynotsprayed," """", ""1"", ""1 6"", ""1 777"", ""6"", ""777""",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
32,ravc_data_deidentified::spraynow_whynotsprayed_other,ravc_data_deidentified,http://purl.obolibrary.org/obo/EUPATH_0029041,Reason not sprayed other specified,,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,spray:now_whynotsprayed_other,"""""",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
15,ravc_data_deidentified::hh_members,ravc_data_deidentified,http://purl.obolibrary.org/obo/EUPATH_0000019,Persons living in house count,Number of usual household residents. How many people sleep here most nights of the week?,Household,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,Number of household members,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
16,ravc_data_deidentified::ravc_consent,ravc_data_deidentified,,RAVC consent,RAVC consent,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,RAVC consent,"0= No,  1 = Yes",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
43,ravc_data_deidentified::ref_why_not_sprayed,ravc_data_deidentified,,Reason to refused spraying,Why are you refusing indoor residual spraying/spraying against mosquitoes today?,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,consenter_present:refused:ref_whynotsprayed,""""", ""10 13"",""12""",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
45,ravc_data_deidentified::ref_whynotsprayed_other,ravc_data_deidentified,,"Reason to refused spraying, other specify",Why were all household structures not sprayed against mosquitoes within the last 12 months? ,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,consenter_present:refused:ref_whynotsprayed_other,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
40,ravc_data_deidentified::ref_home_sprayed,ravc_data_deidentified,,Who sprayed last,Has this home been sprayed against mosquitoes in the past 12 months?,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,consenter_present:refused:ref_home_sprayed,"1, . ",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
42,ravc_data_deidentified::ref_sprayed_mohss_namep,ravc_data_deidentified,,Refused to sprayed in last time,consenter_present:refused:ref_sprayed_last,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,consenter_present:refused:ref_sprayed_last,"2,3,.",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
41,ravc_data_deidentified::ref_sprayed_last,ravc_data_deidentified,,When sprayed last,consenter_present:refused:ref_sprayed_mohss_namep,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,consenter_present:refused:ref_sprayed_mohss_namep,"1,.",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
23,ravc_data_deidentified::hhh_sleeps_structure,ravc_data_deidentified,,Household head sleeps under sprayed structure,Does the household head sleep under a sprayed structure?,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,Does the household head sleep under a sprayed structure?,"0= No,  1 = Yes",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
29,ravc_data_deidentified::spraynr_sleep_structures,ravc_data_deidentified,,Sleeping structures count,Total number of sleeping structures,Household,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,Total number of sleeping structures,"1,2,3,4,5,6,9,.",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
27,ravc_data_deidentified::spray_accuracy,ravc_data_deidentified,,Spray accuracy,Spray accuracy,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,Spray accuracy,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
28,ravc_data_deidentified::spray_card,ravc_data_deidentified,,Spray card available,Spray card available?,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,Spray card available?,"0= Spray card- spraying confirmed, 1 = Spray card- spraying NOT confirmed, 2= No spray card, 3=  Cannot find spray card,  .  =missing",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
14,ravc_data_deidentified::avail_consent,ravc_data_deidentified,,Who is giving consent,Who is available to give spraying consent?,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,Who is available to give spraying consent?,"1= Usual resident, 18+,  2 = Minor head of household",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
47,ravc_data_deidentified::informed_first,ravc_data_deidentified,,Informed about spraying,Were you informed about the spraying before the UNAM team visited?,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,Were you informed about the spraying before the UNAM team visited?,"0 =No,  .  =missing ",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
22,ravc_data_deidentified::structures_sprayed,ravc_data_deidentified,,All sleeping structures sprayed,Were all the sleeping structures sprayed?,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,Were all the sleeping structures sprayed?,"0 =No,  1 =Yes, 888  =Don't know,  999 = No response",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
19,ravc_data_deidentified::home_sprayed,ravc_data_deidentified,http://purl.obolibrary.org/obo/EUPATH_0020250,Home sprayed in last year,Has this home been sprayed against mosquitoes in the past 12 months?,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,Has this home been sprayed against mosquitoes in the past 12 months?,"0 = No, 1 = Yes, 888  ,  .  ",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
13,ravc_data_deidentified::team,ravc_data_deidentified,,Team number,Team,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,Team,"1,3,7,8,9",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
30,ravc_data_deidentified::nr_sleep_structures_sprayed,ravc_data_deidentified,,Sleeping structures sprayed count,Total number of sleeping structures sprayed,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,Total number of sleeping structures sprayed,"1,2,3,4,5,6,9",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
11,ravc_data_deidentified::village | sdss_index_deidentified_forclinepidb::village,ravc_data_deidentified,http://purl.obolibrary.org/obo/EUPATH_0030004,Village code,Village name,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,Village name,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
10,ravc_data_deidentified::villagesearch,ravc_data_deidentified,http://purl.obolibrary.org/obo/ENVO_01000773,Village name,VillageSearch,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,villageSearch,"""Kasheshe"",  ""Lwanyanda"",  ""Nampengu"",  ""Sibbinda""",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
46,ravc_data_deidentified::last_mal,ravc_data_deidentified,,Last time household spraying interviewee was diagnosed with malaria,When was the most recent time you were diagnosed with malaria?,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,When was the most recent time you were diagnosed with malaria?,"3= 1-6 months ago,   .  =missing",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
12,ravc_data_deidentified::village_other,ravc_data_deidentified,,"Village name, other",,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
42,sdss_index_deidentified_forclinepidb::active_case,sdss_index_deidentified_forclinepidb,,Active malaria case,Active malaria case,Participant,http://purl.obolibrary.org/obo/OGMS_0000073,Diagnosis,Active case?-derived,1=Yes,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
29,sdss_index_deidentified_forclinepidb::imported_from,sdss_index_deidentified_forclinepidb,,Imported from outside,Imported from outside Namibia- derived from travel history,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,Country imported from- derived,"0=No, 1=Yes",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
27,sdss_index_deidentified_forclinepidb::travcountry1,sdss_index_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0000445,Country visited,Country travelled to,Participant,http://purl.obolibrary.org/obo/OMRSE_00000142,Travel details,Country travelled to,"1=Namibia, 2=Zambia, 3=Angola",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
24,sdss_index_deidentified_forclinepidb::sleptnet,sdss_index_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0025013,Bednet last night,Did you sleep under your bed net last night?,Participant,http://purl.obolibrary.org/obo/EUPATH_0021097,Personal vector intervention,Did you sleep under your bed net last night?,"0 = No,  1 = Yes,  999 = No response, missing= .  ",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
39,sdss_index_deidentified_forclinepidb::pop_size,sdss_index_deidentified_forclinepidb,,Cluster population size,Enumeration area (cluster) population size,Community,http://purl.obolibrary.org/obo/EUPATH_0035159,Community observation details,EA population size- from EA data,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
38,sdss_index_deidentified_forclinepidb::sq_km,sdss_index_deidentified_forclinepidb,,Cluster area,Enumeration area (cluster) area,Community,http://purl.obolibrary.org/obo/EUPATH_0035159,Community observation details,EA square kilometers- from EA data,,variable,,,,,Namibia_RACD_rfMDA_RAVC,km,,,,,,,
37,sdss_index_deidentified_forclinepidb::sq_m,sdss_index_deidentified_forclinepidb,,Cluster area,Enumeration area (cluster) area,Community,http://purl.obolibrary.org/obo/EUPATH_0035159,Community observation details,EA square meters- from EA data,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
36,sdss_index_deidentified_forclinepidb::ea_subtype,sdss_index_deidentified_forclinepidb,,Cluster subtype,EA (cluster) subtype,Community,http://purl.obolibrary.org/obo/EUPATH_0035159,Community observation details,EA subtype- from EA data,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
6,sdss_index_deidentified_forclinepidb::facility,sdss_index_deidentified_forclinepidb,,Facility name,Facility,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Facility,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
17,sdss_index_deidentified_forclinepidb::first_case_yn,sdss_index_deidentified_forclinepidb,,Index case of intervention,First/original index case of intervention,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,First/original index case of intervention- derived,"0 = No,  1 = Yes, 2 = Not in intervention",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
30,sdss_index_deidentified_forclinepidb::has_gr,sdss_index_deidentified_forclinepidb,,Has GR code,Has GR code- derived,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Has GR code- derived,"0 = No,  1 = Yes",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
32,sdss_index_deidentified_forclinepidb::has_visit_date,sdss_index_deidentified_forclinepidb,,Has visit date,Has visit date-derived,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Has visit date-derived,"0 = No,  1 = Yes",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
28,sdss_index_deidentified_forclinepidb::imported,sdss_index_deidentified_forclinepidb,,Imported malaria case ,Imported from outside Namibia- derived from travel history,Participant,http://purl.obolibrary.org/obo/OMRSE_00000142,Travel detail,Imported from outside Namibia- derived from travel history,"0 = No,  1 = Yes, missing=.",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
16,sdss_index_deidentified_forclinepidb::intcode,sdss_index_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0015457,Study arm,Intervention arm,Participant,,,Intervention arm- derived,""""",  ""RO"", ""RV"", ""TO"",  ""TV""",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
40,sdss_index_deidentified_forclinepidb::int_arm,sdss_index_deidentified_forclinepidb,,intervention code,intervention arm- derived,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,intervention arm- derived," """",   """" ,   ""RO53"",  ""TO10""",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
21,sdss_index_deidentified_forclinepidb::nationality,sdss_index_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0000424,Nationality,Nationality,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,Nationality,"1 = Namibian,  2 = Angolan, 5  =Zambian,   999 = Information not available",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
43,sdss_index_deidentified_forclinepidb::occ_clean,sdss_index_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0000359,Occupation,Occupation (cleaned data),Participant,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,Occupation cleaned,"Other manual labor, Student,  Student,  Other",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
31,sdss_index_deidentified_forclinepidb::outside_studyarea,sdss_index_deidentified_forclinepidb,,Outside study area,Outside study area based on comments & mapping-derived,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Outside study area based on comments & mapping-derived,"1= Yes,  missing= .  ",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
23,sdss_index_deidentified_forclinepidb::ownnet,sdss_index_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0024123,Bednets,Own net?,Participant,http://purl.obolibrary.org/obo/EUPATH_0021097,Personal vector intervention,Own net?,"0 = No,  1= Yes,  999  ,    .  ",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
