"colOrder","variable","dataFile","IRI","label","definition","category","parentIRI","parentLabel","codebookDescription","codebookValues","termType","notesForOnt","repeated","is_temporal","mergeKey","dataSet","unitLabel","unitIRI","is_featured","hidden","scale","defaultDisplayRangeMin","defaultDisplayRangeMax","defaultBinWidth"
"27","2_observations_cross::smear","2_observations_cross","http://purl.obolibrary.org/obo/EUPATH_0021081","Blood smear sample","","Sample","http://purl.obolibrary.org/obo/OBI_0000655","Blood sample","Thick and thin blood smear collected","1, no, Yes
0, no, No
-77, no, Missing","variable","","","","","West Africa ICEMR","","","","","","","",""
"38","3_oservations_passive_case_dete::smear","3_oservations_passive_case_dete","http://purl.obolibrary.org/obo/EUPATH_0021081","Blood smear sample","","Sample","http://purl.obolibrary.org/obo/OBI_0000655","Blood sample","Thick and thin blood smear collected","1, no, Yes
0, no, No
-77, no, Missing","variable","","","","","West Africa ICEMR","","","","","","","",""
"35","2_observations_cross::smrpos1","2_observations_cross","http://purl.obolibrary.org/obo/EUPATH_0027009","Plasmodium, by microscopy","","Sample","","","Blood smear positive Reading1","1, no, Yes
0, no, No
-77, no, Missing on the form","variable","","","","","West Africa ICEMR","","","","","","","",""
"168","3_oservations_passive_case_dete::smrpos1","3_oservations_passive_case_dete","http://purl.obolibrary.org/obo/EUPATH_0027009","Plasmodium, by microscopy","","Sample","","","Blood smear positive Reading1","1, no, Yes
0, no, No
-77, no, Missing on the form","variable","","","","","West Africa ICEMR","","","","","","","",""
"32","3_oservations_passive_case_dete::spenomegaly","3_oservations_passive_case_dete","http://purl.obolibrary.org/obo/HP_0001744","Splenomegaly","","Participant","","","Spenomegaly","1, no, Yes
0, no, No
-77, yes, Missing on the form","value","","yes","","","West Africa ICEMR","","","","","","","",""
"35","1_participants::spleen","1_participants","http://purl.obolibrary.org/obo/EUPATH_0027003","Spleen size","","Participant","http://purl.obolibrary.org/obo/OGMS_0000083","Physical examination","Spleen size","-99, -99, Unknown
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"21","2_observations_cross::spleen","2_observations_cross","http://purl.obolibrary.org/obo/EUPATH_0027003","Spleen size","","Participant","http://purl.obolibrary.org/obo/OGMS_0000083","Physical examination","Spleen size","-99, -99, Unknown
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"43","1_participants::spots","1_participants","http://purl.obolibrary.org/obo/EUPATH_0027006","Filter paper sample count","","Sample","http://purl.obolibrary.org/obo/OBI_0000655","Blood sample","Number of blood spots collected","1, no, One
2, no, Two
-77, no, Missing","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"29","2_observations_cross::spots","2_observations_cross","http://purl.obolibrary.org/obo/EUPATH_0027006","Filter paper sample count","","Sample","http://purl.obolibrary.org/obo/OBI_0000655","Blood sample","Number of blood spots collected","1, no, One
2, no, Two
-77, no, Missing","variable","","","","","West Africa ICEMR","","","","","","","",""
"40","3_oservations_passive_case_dete::spots","3_oservations_passive_case_dete","http://purl.obolibrary.org/obo/EUPATH_0027006","Filter paper sample count","","Sample","http://purl.obolibrary.org/obo/OBI_0000655","Blood sample","Number of blood spots collected","1, no, One
2, no, Two
-77, no, Missing","variable","","","","","West Africa ICEMR","","","","","","","",""
"2","1_participants::study.site","1_participants","http://purl.obolibrary.org/obo/EUPATH_0000054","Study site","","Household","","","","","variable","","yes","","","West Africa ICEMR","","","yes","","","","",""
"2","2_observations_cross::study.site","2_observations_cross","http://purl.obolibrary.org/obo/EUPATH_0000054","Study site","","Household","http://purl.obolibrary.org/obo/GAZ_00000448","Geographic location","","","variable","","","","","West Africa ICEMR","","","","","","","",""
"2","3_oservations_passive_case_dete::study.site","3_oservations_passive_case_dete","http://purl.obolibrary.org/obo/EUPATH_0000054","Study site","","Household","http://purl.obolibrary.org/obo/GAZ_00000448","Geographic location","","","variable","","","","","West Africa ICEMR","","","","","","","",""
"25","3_oservations_passive_case_dete::sys_blood_pressure","3_oservations_passive_case_dete","http://purl.obolibrary.org/obo/EUPATH_0021086","Systolic blood pressure","","Participant","","","Systolic Blood pressure","-77, -77, Missing on the form","variable","","yes","","","West Africa ICEMR","mmHg","","","","","","",""
"31","1_participants::temperature","1_participants","http://purl.obolibrary.org/obo/EUPATH_0000110","Temperature","","Participant","http://purl.obolibrary.org/obo/OGMS_0000083","Physical examination","Temperature (Digital):","-99, -99, Unknown
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"17","2_observations_cross::temperature","2_observations_cross","http://purl.obolibrary.org/obo/EUPATH_0000110","Temperature","","Participant","http://purl.obolibrary.org/obo/OGMS_0000083","Physical examination","Temperature (Digital):","-99, -99, Unknown
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"32","1_participants::temperature_site","1_participants","http://purl.obolibrary.org/obo/EUPATH_0000544","Temperature measurement method","","Participant","http://purl.obolibrary.org/obo/OGMS_0000083","Physical examination","Temperature site","","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"18","2_observations_cross::temperature_site","2_observations_cross","http://purl.obolibrary.org/obo/EUPATH_0000544","Temperature measurement method","","Participant","http://purl.obolibrary.org/obo/OGMS_0000083","Physical examination","Temperature site","","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"48","2_observations_cross::viscrf3_1","2_observations_cross","http://purl.obolibrary.org/obo/OBI_0001508","Study timepoint","","Participant","","","Visit","","variable","","yes","","","West Africa ICEMR","","","yes","","","","",""
"181","3_oservations_passive_case_dete::viscrf3_1","3_oservations_passive_case_dete","http://purl.obolibrary.org/obo/OBI_0001508","Study timepoint","","Participant","","","Visit","1, no, SLIDE ENROLLMENT
0, no, SLIDE PCD
2, no, VISIT 2
3, no, VISIT 3
4, no, VISIT 4
5, no, VISIT 5
6, no, VISIT 6
7, no, VISIT 7
8, no, VISIT 8
9, no, VISIT 9
10, no, VISIT 10","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"10","2_observations_cross::visit","2_observations_cross","http://purl.obolibrary.org/obo/BFO_0000015","Observation type","","Participant","","","Visit","-1, no, SCREENING
4, no, HOUSEHOLD
9, no, FOLLOW UP","variable","","yes","","","West Africa ICEMR","","","yes","","","","",""
"55","2_observations_cross::vol_b2","2_observations_cross","http://purl.obolibrary.org/obo/EUPATH_0027012","EDTA-treated sample plasma volume","","Sample","http://purl.obolibrary.org/obo/OBI_0000655","Blood sample","B_2 Volume of plama in plasma tube","-88, -88, No Tube 2 collected
-77, -77, Missing in the form","variable","","","","","West Africa ICEMR","","","","","","","",""
"56","2_observations_cross::vol_b3","2_observations_cross","http://purl.obolibrary.org/obo/EUPATH_0027013","EDTA-treated sample plasma volume 2","","Sample","http://purl.obolibrary.org/obo/OBI_0000655","Blood sample","B_3 Volume of plama in plasma tube2","-88, -88, No Tube 2 collected
-77, -77, Missing in the form","variable","","","","","West Africa ICEMR","","","","","","","",""
"57","2_observations_cross::vol_b4","2_observations_cross","http://purl.obolibrary.org/obo/EUPATH_0027014","EDTA-treated sample pellet volume","","Sample","http://purl.obolibrary.org/obo/OBI_0000655","Blood sample","b4 Volume in red pellet tubes","-88, -88, No tube
-77, -77, Missing in the form","variable","","","","","West Africa ICEMR","","","","","","","",""
"17","3_oservations_passive_case_dete::vomiting","3_oservations_passive_case_dete","http://purl.obolibrary.org/obo/EUPATH_0024092","Vomiting","","Participant","","","Vomiting","1, no, Yes
0, no, No
-77, yes, Missing on the form","value","","yes","","","West Africa ICEMR","","","","","","","",""
"33","1_participants::weight","1_participants","http://purl.obolibrary.org/obo/IAO_0000414","Weight","","Participant","http://purl.obolibrary.org/obo/EUPATH_0000649","Anthropometry","Weight:","-99, -99, Unknown
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","","","","","","","",""
"19","2_observations_cross::weight","2_observations_cross","http://purl.obolibrary.org/obo/IAO_0000414","Weight","","Participant","http://purl.obolibrary.org/obo/EUPATH_0000649","Anthropometry","Weight:","-99, -99, Unknown
-77, -77, Missing","variable","","yes","","","West Africa ICEMR","","","","","","","",""
