# version-2		
drug	Amodiaquine	Amodiaquine
author	Antonia AL	Antonia AL
author	Antony HA, Das S, Parija SC, Padhi S	Antony HA, Das S, Parija SC, Padhi S
author	Anushree Acharya	Anushree Acharya
author	Apinjoh TO, Mugri RN, Miotto O, Chi HF, Tata RB, Anchang-Kimbi JK, Fon EM, Tangoh DA, Nyingchu RV, Jacob C, Amato R, Djimde A, Kwiatkowski D, Achidi EA, Amambua-Ngwa A	Apinjoh TO, Mugri RN, Miotto O, Chi HF, Tata RB, Anchang-Kimbi JK, Fon EM, Tangoh DA, Nyingchu RV, Jacob C, Amato R, Djimde A, Kwiatkowski D, Achidi EA, Amambua-Ngwa A
author	Aponte S, Guerra ÁP, Álvarez-Larrotta C, Bernal SD, Restrepo C, González C, Yasnot MF, Knudson-Ospina A	Aponte S, Guerra ÁP, Álvarez-Larrotta C, Bernal SD, Restrepo C, González C, Yasnot MF, Knudson-Ospina A
author	Asare KK, Boampong JN, Duah NO, Afoakwah R, Sehgal R, Quashie NB	Asare KK, Boampong JN, Duah NO, Afoakwah R, Sehgal R, Quashie NB
author	Asih PBS	Asih PBS
author	Assoc. Prof. Mallika Imwong	Assoc. Prof. Mallika Imwong
author	Atroosh WM	Atroosh WM
author	Atroosh WM, Al-Mekhlafi HM, Al-Jasari A, Sady H, Dawaki SS, Elyana FN, Al-Areeqi MA, Nasr NA, Abdulsalam AM, Subramaniam LR, Azzani M, Ithoi I, Lau YL, Surin J	Atroosh WM, Al-Mekhlafi HM, Al-Jasari A, Sady H, Dawaki SS, Elyana FN, Al-Areeqi MA, Nasr NA, Abdulsalam AM, Subramaniam LR, Azzani M, Ithoi I, Lau YL, Surin J
author	Awab GR	Awab GR
author	Babiker HA	Babiker HA
author	Bacon DJ	Bacon DJ
author	Bakhiet AMA, Abdelraheem MH, Kheir A, Omer S, Gismelseed L, Abdel-Muhsin AA, Naiem A, Al Hosni A, Al Dhuhli A, Al Rubkhi M, Al-Hamidhi S, Gadalla A, Mukhtar M, Sultan AA, Babiker HA.	Bakhiet AMA, Abdelraheem MH, Kheir A, Omer S, Gismelseed L, Abdel-Muhsin AA, Naiem A, Al Hosni A, Al Dhuhli A, Al Rubkhi M, Al-Hamidhi S, Gadalla A, Mukhtar M, Sultan AA, Babiker HA.
author	Baldeviano GC	Baldeviano GC
author	Balikagala B, Mita T, Ikeda M, Sakurai M, Yatsushiro S, Takahashi N, Tachibana SI, Auma M, Ntege EH, Ito D, Takashima E, Palacpac NM, Egwang TG, Onen JO, Kataoka M, Kimura E, Horii T, Tsuboi T	Balikagala B, Mita T, Ikeda M, Sakurai M, Yatsushiro S, Takahashi N, Tachibana SI, Auma M, Ntege EH, Ito D, Takashima E, Palacpac NM, Egwang TG, Onen JO, Kataoka M, Kimura E, Horii T, Tsuboi T
author	Balikagala B, Sakurai-Yatsushiro M, Tachibana SI, Ikeda M, Yamauchi M, Katuro OT, Ntege EH, Sekihara M, Fukuda N, Takahashi N, Yatsushiro S, Mori T, Hirai M, Opio W, Obwoya PS, Anywar DA, Auma MA, Palacpac NMQ, Tsuboi T, Odongo-Aginya EI, Kimura E, Ogwang M	Balikagala B, Sakurai-Yatsushiro M, Tachibana SI, Ikeda M, Yamauchi M, Katuro OT, Ntege EH, Sekihara M, Fukuda N, Takahashi N, Yatsushiro S, Mori T, Hirai M, Opio W, Obwoya PS, Anywar DA, Auma MA, Palacpac NMQ, Tsuboi T, Odongo-Aginya EI, Kimura E, Ogwang M
author	Baliraine F	Baliraine F
author	Baliraine FN	Baliraine FN
author	Ballif M	Ballif M
author	Balogun ST, Sandabe UK, Bdliya DN, Adedeji WA, Okon KO, Fehintola FA	Balogun ST, Sandabe UK, Bdliya DN, Adedeji WA, Okon KO, Fehintola FA
author	Bamaga OA	Bamaga OA
author	Baraka V, Mavoko HM, Nabasumba C, Francis F, Lutumba P, Alifrangis M, Van Geertruyden JP	Baraka V, Mavoko HM, Nabasumba C, Francis F, Lutumba P, Alifrangis M, Van Geertruyden JP
author	Baraka V, Tinto H, Valea I, Fitzhenry R, Delgado-Ratto C, Mbonye MK, Van Overmeir C, Rosanas-Urgell A, Van Geertruyden JP, D'Alessandro U, Erhart A	Baraka V, Tinto H, Valea I, Fitzhenry R, Delgado-Ratto C, Mbonye MK, Van Overmeir C, Rosanas-Urgell A, Van Geertruyden JP, D'Alessandro U, Erhart A
author	Bareng APN, Grignard L, Reyes R, Fornace K, Spencer F, Macalinao ML, Luchavez J, Espino FE, Drakeley C, Hafalla JCR.	Bareng APN, Grignard L, Reyes R, Fornace K, Spencer F, Macalinao ML, Luchavez J, Espino FE, Drakeley C, Hafalla JCR.
author	Barnadas C, Senn N, Iga J, Timinao L, Javati S, Malau E, Rarau P, Reeder JC, Siba P, Karunajeewa H, Zimmerman PA, Davis TM, Mueller I	Barnadas C, Senn N, Iga J, Timinao L, Javati S, Malau E, Rarau P, Reeder JC, Siba P, Karunajeewa H, Zimmerman PA, Davis TM, Mueller I
author	Barnadas C, Timinao L, Javati S, Iga J, Malau E, Koepfli C, Robinson LJ, Senn N, Kiniboro B, Rare L, Reeder JC, Siba PM, Zimmerman PA, Karunajeewa H, Davis TM, Mueller I	Barnadas C, Timinao L, Javati S, Iga J, Malau E, Koepfli C, Robinson LJ, Senn N, Kiniboro B, Rare L, Reeder JC, Siba PM, Zimmerman PA, Karunajeewa H, Davis TM, Mueller I
author	Basco L	Basco L
author	Basco LK	Basco LK
author	Bell DJ	Bell DJ
author	Berens N	Berens N
author	Bertin G	Bertin G
author	Berzosa P, Esteban-Cantos A, García L, González V, Navarro M, Fernández T, Romay-Barja M, Herrador Z, Rubio JM, Ncogo P, Santana-Morales M, Valladares B, Riloha M, Benito A	Berzosa P, Esteban-Cantos A, García L, González V, Navarro M, Fernández T, Romay-Barja M, Herrador Z, Rubio JM, Ncogo P, Santana-Morales M, Valladares B, Riloha M, Benito A
author	Berzosa P, Molina de la Fuente I, Ta-Tang TH, González V, García L, Rodríguez-Galet A, Díaz-Regañón R, Galán R, Cerrada-Gálvez L, Ncogo P, Riloha M, Benito A.	Berzosa P, Molina de la Fuente I, Ta-Tang TH, González V, García L, Rodríguez-Galet A, Díaz-Regañón R, Galán R, Cerrada-Gálvez L, Ncogo P, Riloha M, Benito A.
author	Beshir K	Beshir K
author	Best Plummer W	Best Plummer W
author	Bharti PK	Bharti PK
author	Bin Dajem SM	Bin Dajem SM
author	Biswas S	Biswas S
author	Bla BK, Yavo W, Trébissou J, Kipré RG, Yapi FH, N'guessan JD, Djaman JA	Bla BK, Yavo W, Trébissou J, Kipré RG, Yapi FH, N'guessan JD, Djaman JA
author	B. Lawal,corresponding author O. K. Shittu, A. Abubakar, and A. Y. Kabiru	B. Lawal,corresponding author O. K. Shittu, A. Abubakar, and A. Y. Kabiru
author	Bob NS	Bob NS
author	Bonizzoni M	Bonizzoni M
author	Boussaroque A, Fall B, Madamet M, Wade KA, Fall M, Nakoulima A, Fall KB, Dionne P, Benoit N, Diatta B, Diemé Y, Wade B, Pradines B	Boussaroque A, Fall B, Madamet M, Wade KA, Fall M, Nakoulima A, Fall KB, Dionne P, Benoit N, Diatta B, Diemé Y, Wade B, Pradines B
author	Bridges DJ	Bridges DJ
author	Brown T	Brown T
author	Bwire GM, Ngasala B, Mikomangwa WP, Kilonzi M, Kamuhabwa AAR.	Bwire GM, Ngasala B, Mikomangwa WP, Kilonzi M, Kamuhabwa AAR.
author	Carnevale EP	Carnevale EP
author	Carrara VI	Carrara VI
author	Chaijaroenkul W	Chaijaroenkul W
author	Chan CW	Chan CW
author	Chaorattanakawee S, Lanteri CA, Sundrakes S, Yingyuen K, Gosi P, Chanarat N, Wongarunkochakorn S, Buathong N, Chann S, Kuntawunginn W, Arsanok M, Lin JT, Juliano JJ, Tyner SD, Char M, Lon C, Saunders DL	Chaorattanakawee S, Lanteri CA, Sundrakes S, Yingyuen K, Gosi P, Chanarat N, Wongarunkochakorn S, Buathong N, Chann S, Kuntawunginn W, Arsanok M, Lin JT, Juliano JJ, Tyner SD, Char M, Lon C, Saunders DL
author	Charles M, Das S, Daniels R, Kirkman L, Delva GG, Destine R, Escalante A, Villegas L, Daniels NM, Shigyo K, Volkman SK, Pape JW, Golightly LM	Charles M, Das S, Daniels R, Kirkman L, Delva GG, Destine R, Escalante A, Villegas L, Daniels NM, Shigyo K, Volkman SK, Pape JW, Golightly LM
author	Chatterjee M, Ganguly S, Saha P, Guha SK, Basu N, Bera DK, Maji AK	Chatterjee M, Ganguly S, Saha P, Guha SK, Basu N, Bera DK, Maji AK
author	Chauhan K	Chauhan K
author	Checchi F	Checchi F
author	Chenet SM, Okoth SA, Kelley J, Lucchi N, Huber CS, Vreden S, Macedo de Oliveira A, Barnwell JW, Udhayakumar V, Adhin MR	Chenet SM, Okoth SA, Kelley J, Lucchi N, Huber CS, Vreden S, Macedo de Oliveira A, Barnwell JW, Udhayakumar V, Adhin MR
author	Chen N	Chen N
author	Cheruiyot J	Cheruiyot J
author	Cojean S	Cojean S
author	Congpuong K	Congpuong K
author	Conrad	Conrad
author	Conrad MD, Mota D, Foster M, Tukwasibwe S, Legac J, Tumwebaze P, Whalen M, Kakuru A, Nayebare P, Wallender E, Havlir DV, Jagannathan P, Huang L, Aweeka F, Kamya MR, Dorsey G, Rosenthal PJ	Conrad MD, Mota D, Foster M, Tukwasibwe S, Legac J, Tumwebaze P, Whalen M, Kakuru A, Nayebare P, Wallender E, Havlir DV, Jagannathan P, Huang L, Aweeka F, Kamya MR, Dorsey G, Rosenthal PJ
author	Contreras CE	Contreras CE
author	Costa GL, Amaral LC, Fontes CJF, Carvalho LH, de Brito CFA, de Sousa TN	Costa GL, Amaral LC, Fontes CJF, Carvalho LH, de Brito CFA, de Sousa TN
author	Cox-Singh J	Cox-Singh J
author	Dahlström S	Dahlström S
author	Dama S, Niangaly H, Ouattara A, Sagara I, Sissoko S, Traore OB, Bamadio A, Dara N, Djimde M, Alhousseini ML, Goita S, Maiga H, Dara A, Doumbo OK, Djimde AA	Dama S, Niangaly H, Ouattara A, Sagara I, Sissoko S, Traore OB, Bamadio A, Dara N, Djimde M, Alhousseini ML, Goita S, Maiga H, Dara A, Doumbo OK, Djimde AA
author	Danquah I	Danquah I
author	DaRe JT	DaRe JT
author	Das MK	Das MK
author	Das S	Das S
author	Das S, Manna S, Saha B, Hati AK, Roy S.	Das S, Manna S, Saha B, Hati AK, Roy S.
author	Das Sutar SK	Das Sutar SK
author	de Almeida A	de Almeida A
author	Dentinger CM, Rakotomanga TA, Rakotondrandriana A, Rakotoarisoa A, Rason MA, Moriarty LF, Steinhardt LC, Kapesa L, Razafindrakoto J, Svigel SS, Lucchi NW, Udhayakumar V, Halsey ES, Ratsimbasoa CA.	Dentinger CM, Rakotomanga TA, Rakotondrandriana A, Rakotoarisoa A, Rason MA, Moriarty LF, Steinhardt LC, Kapesa L, Razafindrakoto J, Svigel SS, Lucchi NW, Udhayakumar V, Halsey ES, Ratsimbasoa CA.
author	Diakit SAS, Traor K, Sanogo I, Clark TG, Campino S, Sangar M, Dabitao D, Dara A, Konat DS, Doucour F, Ciss A, Keita B, Doumbouya M, Guindo MA, Toure MB, Sogoba N, Doumbia S, Awandare GA, Diakit M.	Diakit SAS, Traor K, Sanogo I, Clark TG, Campino S, Sangar M, Dabitao D, Dara A, Konat DS, Doucour F, Ciss A, Keita B, Doumbouya M, Guindo MA, Toure MB, Sogoba N, Doumbia S, Awandare GA, Diakit M.
author	Diallo DA	Diallo DA
author	Diawara F, Steinhardt LC, Mahamar A, Traore T, Kone DT, Diawara H, Kamate B, Kone D, Diallo M, Sadou A, Mihigo J, Sagara I, Djimde AA, Eckert E, Dicko A	Diawara F, Steinhardt LC, Mahamar A, Traore T, Kone DT, Diawara H, Kamate B, Kone D, Diallo M, Sadou A, Mihigo J, Sagara I, Djimde AA, Eckert E, Dicko A
author	Dieng CC, Gonzalez L, Pestana K, Dhikrullahi SB, Amoah LE, Afrane YA, Lo E.	Dieng CC, Gonzalez L, Pestana K, Dhikrullahi SB, Amoah LE, Afrane YA, Lo E.
author	Dittrich S	Dittrich S
author	Djimdé A	Djimdé A
author	Djimdé AA	Djimdé AA
author	Dlamini SV	Dlamini SV
author	Dokomajilar C	Dokomajilar C
author	Dondorp AM	Dondorp AM
author	Dorsey G	Dorsey G
author	Dossou-Yovo LR, Ntoumi F, Koukouikila-Koussounda F, Vouvoungui JC, Adedoja A, Nderu D, Velavan TP, Lenga A.	Dossou-Yovo LR, Ntoumi F, Koukouikila-Koussounda F, Vouvoungui JC, Adedoja A, Nderu D, Velavan TP, Lenga A.
author	Doumbo S	Doumbo S
author	Dr. Aungkana Saejeng, Prof. Mallika Imwong	Dr. Aungkana Saejeng, Prof. Mallika Imwong
author	Dr. Bouasy Hongvanthong, Prof. Mayfong Mayxay, Prof. Mallika Imwong, Prof. Olivo Miotto	Dr. Bouasy Hongvanthong, Prof. Mayfong Mayxay, Prof. Mallika Imwong, Prof. Olivo Miotto
author	Dr. Francois Nosten  and Dr. Mallika Imwong	Dr. Francois Nosten  and Dr. Mallika Imwong
author	Dr. Frank Smithuis and Dr. Mallika Imwong	Dr. Frank Smithuis and Dr. Mallika Imwong
author	Dr. Frank Smithuis, Assoc. Prof. Mallika Imwong	Dr. Frank Smithuis, Assoc. Prof. Mallika Imwong
author	Dr. Mallika Imwong	Dr. Mallika Imwong
author	Dr Mayfong Mayxay, Assoc. Prof. Mallika Imwong	Dr Mayfong Mayxay, Assoc. Prof. Mallika Imwong
author	Dr. Nguyen Thanh Thuy Nhien, Assoc. Prof. Mallika Imwong	Dr. Nguyen Thanh Thuy Nhien, Assoc. Prof. Mallika Imwong
author	Dr. Nguyen Thanh Thuy Nhien, Assoc. Prof. Mallika Imwong, Prof. Olivo Miotto	Dr. Nguyen Thanh Thuy Nhien, Assoc. Prof. Mallika Imwong, Prof. Olivo Miotto
author	Dr. Nhien Nguyen Thanh Thuy, Dr. Huynh Hong Quang, Prof.Dr. Mallika Imwong	Dr. Nhien Nguyen Thanh Thuy, Dr. Huynh Hong Quang, Prof.Dr. Mallika Imwong
author	Dr. Nhien Nguyen Thanh Thuy, Dr. Mallika Imwong	Dr. Nhien Nguyen Thanh Thuy, Dr. Mallika Imwong
author	Dr. Paul Newton  and Dr. Mallika Imwong	Dr. Paul Newton  and Dr. Mallika Imwong
author	Dr. Paul Newton and Dr. Mallika Imwong	Dr. Paul Newton and Dr. Mallika Imwong
author	Dr. Paul Newton , Assoc. Prof. Mallika Imwong	Dr. Paul Newton , Assoc. Prof. Mallika Imwong
author	Duah NO	Duah NO
author	Durand R	Durand R
author	Echeverry DF	Echeverry DF
author	Ehrhardt	Ehrhardt
author	Ehrhardt S	Ehrhardt S
author	ElBadry MA	ElBadry MA
author	Enosse S	Enosse S
author	Erasmus Kamugisha, Sun Jing, Mercy Minde, Johaness Kataraihya, Gilbert Kongola, Fred Kironde,Göte Swedberg	Erasmus Kamugisha, Sun Jing, Mercy Minde, Johaness Kataraihya, Gilbert Kongola, Fred Kironde,Göte Swedberg
author	Eshetu T	Eshetu T
author	Eyase FL	Eyase FL
author	Fall B	Fall B
author	Fançony C	Fançony C
author	Fang Huang, Linhua Tang, Henglin Yang, Shuisen Zhou, Xiaodong Sun, Hui Liu	Fang Huang, Linhua Tang, Henglin Yang, Shuisen Zhou, Xiaodong Sun, Hui Liu
author	Feng J	Feng J
author	Feng Lu	Feng Lu
author	Ferreira ID	Ferreira ID
author	Ferriera I	Ferriera I
author	Figueiredo P	Figueiredo P
author	Folarin OA	Folarin OA
author	Fontecha GA	Fontecha GA
author	Fontecha G, Pinto A, Archaga O, Betancourth S, Escober L, Henríquez J, Valdivia HO, Montoya A, Mejía RE.	Fontecha G, Pinto A, Archaga O, Betancourth S, Escober L, Henríquez J, Valdivia HO, Montoya A, Mejía RE.
author	Foumane Ngane V	Foumane Ngane V
author	Francis D	Francis D
author	Frank M	Frank M
author	Fröberg G	Fröberg G
author	Frosch AEP	Frosch AEP
author	FTM-Mahidol, Assoc. Prof. Mallika Imwong	FTM-Mahidol, Assoc. Prof. Mallika Imwong
author	Gabriela Valenzuela	Gabriela Valenzuela
author	Gadalla N	Gadalla N
author	Gadalla NB	Gadalla NB
author	Galatas B, Nhamussua L, Candrinho B, Mabote L, Cisteró P, Gupta H, Rabinovich R, Menéndez C, Macete E, Saute F, Mayor A, Alonso P, Bassat Q, Aide P	Galatas B, Nhamussua L, Candrinho B, Mabote L, Cisteró P, Gupta H, Rabinovich R, Menéndez C, Macete E, Saute F, Mayor A, Alonso P, Bassat Q, Aide P
author	Gama BE	Gama BE
author	Ganguly S	Ganguly S
author	Gbotosho GO	Gbotosho GO
author	Gendrot M, Wague Gueye M, Tsombeng Foguim F, Madamet M, Wade KA, Bou Kounta M, Fall M, Diawara S, Benoit N, Lo G, Bercion R, Amalvict R, Mosnier J, Fall B, Briolant S, Diatta B, Pradines B.	Gendrot M, Wague Gueye M, Tsombeng Foguim F, Madamet M, Wade KA, Bou Kounta M, Fall M, Diawara S, Benoit N, Lo G, Bercion R, Amalvict R, Mosnier J, Fall B, Briolant S, Diatta B, Pradines B.
author	Ghanchi NK	Ghanchi NK
author	Gharbi M	Gharbi M
author	Giha HA	Giha HA
author	Golassa L	Golassa L
author	Gonzales IJ	Gonzales IJ
author	Goomber S, Mishra N, Anvikar A, Yadav CP, Valecha N	Goomber S, Mishra N, Anvikar A, Yadav CP, Valecha N
author	Goswami D	Goswami D
author	Grais RF, Laminou IM, Woi-Messe L, Makarimi R, Bouriema SH, Langendorf C, Amambua-Ngwa A, D'Alessandro U, GuÃ©rin PJ, Fandeur T, Sibley CH.	Grais RF, Laminou IM, Woi-Messe L, Makarimi R, Bouriema SH, Langendorf C, Amambua-Ngwa A, D'Alessandro U, GuÃ©rin PJ, Fandeur T, Sibley CH.
author	Gresty KJ	Gresty KJ
author	Griffing S	Griffing S
author	Guerra M, Neres R, Salgueiro P, Mendes C, Ndong-Mabale N, Berzosa P, de Sousa B, Arez AP	Guerra M, Neres R, Salgueiro P, Mendes C, Ndong-Mabale N, Berzosa P, de Sousa B, Arez AP
author	Gupta H, Macete E, Bulo H, Salvador C, Warsame M, Carvalho E, Ménard D, Ringwald P, Bassat Q, Enosse S, Mayor A	Gupta H, Macete E, Bulo H, Salvador C, Warsame M, Carvalho E, Ménard D, Ringwald P, Bassat Q, Enosse S, Mayor A
author	Gupta P, Singh R, Khan H, Raza A, Yadavendu V, Bhatt RM, Singh V	Gupta P, Singh R, Khan H, Raza A, Yadavendu V, Bhatt RM, Singh V
author	Gupta R	Gupta R
author	Gwladys Bertin,Valérie Briand, Diana Bonaventure, Ambre Carrieu, Achille Massougbodji, Michel Cot, and Philippe Deloron	Gwladys Bertin,Valérie Briand, Diana Bonaventure, Ambre Carrieu, Achille Massougbodji, Michel Cot, and Philippe Deloron
author	Hallett RL	Hallett RL
author	Hamour S	Hamour S
author	Happi CT	Happi CT
author	Hatabu T	Hatabu T
author	Hemming-Schroeder E, Umukoro E, Lo E, Fung B, TomÃ¡s-Domingo P, Zhou G, Zhong D, Dixit A, Atieli H, Githeko A, Vardo-Zalik A, Yan G.	Hemming-Schroeder E, Umukoro E, Lo E, Fung B, TomÃ¡s-Domingo P, Zhou G, Zhong D, Dixit A, Atieli H, Githeko A, Vardo-Zalik A, Yan G.
author	Henriques	Henriques
author	Henry M	Henry M
author	Hodel EM	Hodel EM
author	Holmgren G	Holmgren G
author	Hoseah M. Akala, Fredrick L. Eyase, Agnes C. Cheruiyot, Angela A. Omondi, Bernhards R. Ogutu, Norman C. Waters, Jacob D. Johnson, Mark E. Polhemus, David C. Schnabel, and Douglas S. Walsh	Hoseah M. Akala, Fredrick L. Eyase, Agnes C. Cheruiyot, Angela A. Omondi, Bernhards R. Ogutu, Norman C. Waters, Jacob D. Johnson, Mark E. Polhemus, David C. Schnabel, and Douglas S. Walsh
author	Howard N	Howard N
author	Huaman MC	Huaman MC
author	Huang B, Wang Q, Deng C, Wang J, Yang T, Huang S, Su XZ, Liu Y, Pan L, Li G, Li D, Zhang H, Bacar A, Abdallah KS, Attoumane R, Mliva AM, Zheng S, Xu Q, Lu F, Guan Y, Song J	Huang B, Wang Q, Deng C, Wang J, Yang T, Huang S, Su XZ, Liu Y, Pan L, Li G, Li D, Zhang H, Bacar A, Abdallah KS, Attoumane R, Mliva AM, Zheng S, Xu Q, Lu F, Guan Y, Song J
author	Huang F	Huang F
author	Humphreys GS	Humphreys GS
author	Huong NM	Huong NM
author	Ibrahim ML	Ibrahim ML
author	Idowu A.O, Oyibo W.A, Bhattacharyya S, Khubbar M, Mendie U.E, Bumah V.V, Black C, Igietseme J, Azenabor A.A	Idowu A.O, Oyibo W.A, Bhattacharyya S, Khubbar M, Mendie U.E, Bumah V.V, Black C, Igietseme J, Azenabor A.A
author	Imwong M	Imwong M
author	Imwong M, Jindakhad T, Kunasol C, Sutawong K, Vejakama P, Dondorp AM	Imwong M, Jindakhad T, Kunasol C, Sutawong K, Vejakama P, Dondorp AM
author	Inoue J	Inoue J
author	Ishengoma D, Mandara C, Francis F, Talundzic E, Lucchi N, Ngasala B, Kabanywanyi A, Mahende M, Kamugisha E, Kavishe R, Muro F, Mohamed A, Mandike R, Mkude S, Chacky F, Paxton L, Greer G, Kitojo C, Njau R, Martin T, Venkatesan M, Warsame M, Halsey E, Udhayakumar V	Ishengoma D, Mandara C, Francis F, Talundzic E, Lucchi N, Ngasala B, Kabanywanyi A, Mahende M, Kamugisha E, Kavishe R, Muro F, Mohamed A, Mandike R, Mkude S, Chacky F, Paxton L, Greer G, Kitojo C, Njau R, Martin T, Venkatesan M, Warsame M, Halsey E, Udhayakumar V
author	Isozumi R	Isozumi R
author	Iwagami M, Tangpukdee N, Wilairatana P, Krudsood S, Dao LD, Nakazawa S, Sinuon M, Socheat D, Yasuoka J, Jimba M, Watanabe H, Kobayashi J, Toma H, Vanisaveth V, Hongvanthong B, Brey PT, Kano S.	Iwagami M, Tangpukdee N, Wilairatana P, Krudsood S, Dao LD, Nakazawa S, Sinuon M, Socheat D, Yasuoka J, Jimba M, Watanabe H, Kobayashi J, Toma H, Vanisaveth V, Hongvanthong B, Brey PT, Kano S.
author	Jafari	Jafari
author	Jaishree Raman, Katya Mauff, Pedro Muianga, Abdul Mussa, Rajendra Maharaj, Karen I. Barnes	Jaishree Raman, Katya Mauff, Pedro Muianga, Abdul Mussa, Rajendra Maharaj, Karen I. Barnes
author	Jakob Wedam, Costanza Tacoli, Prabhanjan P. Gai, Konrad Siegert, Suyamindra S. Kulkarni, Rashmi Rasalkar, Archith Boloor, Animesh Jain, Chakrapani Mahabala, Shantaram Baliga, Damodara Shenoy, Rajeshwari Devi, Pramod Gai, and Frank P. Mockenhaupt	Jakob Wedam, Costanza Tacoli, Prabhanjan P. Gai, Konrad Siegert, Suyamindra S. Kulkarni, Rashmi Rasalkar, Archith Boloor, Animesh Jain, Chakrapani Mahabala, Shantaram Baliga, Damodara Shenoy, Rajeshwari Devi, Pramod Gai, and Frank P. Mockenhaupt
author	Jalousian F	Jalousian F
author	Jelinek T	Jelinek T
author	Jovel IT	Jovel IT
author	Jovel IT, Björkman A, Roper C, Mårtensson A, Ursing J	Jovel IT, Björkman A, Roper C, Mårtensson A, Ursing J
author	Juliano JJ	Juliano JJ
author	Juliao PC	Juliao PC
author	Kamugisha E	Kamugisha E
author	Kar NP, Chauhan K, Nanda N, Kumar A, Carlton JM, Das A	Kar NP, Chauhan K, Nanda N, Kumar A, Carlton JM, Das A
author	Kateera F, Nsobya SL, Tukwasibwe S, Hakizimana E, Mutesa L, Mens PF, Grobusch MP, van Vugt M, Kumar N	Kateera F, Nsobya SL, Tukwasibwe S, Hakizimana E, Mutesa L, Mens PF, Grobusch MP, van Vugt M, Kumar N
author	Kavishe RA	Kavishe RA
author	Kawai A	Kawai A
author	Kebede S	Kebede S
author	Keen J	Keen J
author	Khatoon L	Khatoon L
author	Khattak AA	Khattak AA
author	Khim N	Khim N
author	Kiaco K, Teixeira J, Machado M, do Rosário V, Lopes D	Kiaco K, Teixeira J, Machado M, do Rosário V, Lopes D
author	Kiarie WC	Kiarie WC
author	Kinzer MH	Kinzer MH
author	Kiwuwa MS	Kiwuwa MS
author	Koita OA, Sangaré L, Miller HD, Sissako A, Coulibaly M, Thompson TA, Fongoro S, Diarra Y, Ba M, Maiga A, Diallo B, Mushatt DM, Mather FJ, Shaffer JG, Anwar AH, Krogstad DJ	Koita OA, Sangaré L, Miller HD, Sissako A, Coulibaly M, Thompson TA, Fongoro S, Diarra Y, Ba M, Maiga A, Diallo B, Mushatt DM, Mather FJ, Shaffer JG, Anwar AH, Krogstad DJ
author	Kolapo Muyiwa Oyebola	Kolapo Muyiwa Oyebola
author	Koleala T, Karl S, Laman M, Moore BR, Benjamin J, Barnadas C, Robinson LJ, Kattenberg JH, Javati S, Wong RP, Rosanas-Urgell A, Betuela I, Siba PM, Mueller I, Davis TM	Koleala T, Karl S, Laman M, Moore BR, Benjamin J, Barnadas C, Robinson LJ, Kattenberg JH, Javati S, Wong RP, Rosanas-Urgell A, Betuela I, Siba PM, Mueller I, Davis TM
author	Koukouikila-Koussounda F	Koukouikila-Koussounda F
author	Koukouikila-Koussounda F, Jeyaraj S, Nguetse CN, Nkonganyi CN, Kokou KC, Etoka-Beka MK, Ntoumi F, Velavan TP	Koukouikila-Koussounda F, Jeyaraj S, Nguetse CN, Nkonganyi CN, Kokou KC, Etoka-Beka MK, Ntoumi F, Velavan TP
author	Kumar A, Singh SP, Bhatt R, Singh V	Kumar A, Singh SP, Bhatt R, Singh V
author	Kunasol C, Dondorp AM, Batty EM, Nakhonsri V, Sinjanakhom P, Day NPJ, Imwong M.	Kunasol C, Dondorp AM, Batty EM, Nakhonsri V, Sinjanakhom P, Day NPJ, Imwong M.
author	Kwansa-Bentum B	Kwansa-Bentum B
author	Kyosiimire-Lugemwa J	Kyosiimire-Lugemwa J
author	Labadie-Bracho M	Labadie-Bracho M
author	Labbé AC	Labbé AC
author	Ladeia-Andrade S, de Melo GN, de Souza-Lima Rde C, Salla LC, Bastos MS, Rodrigues PT, Luz Fd, Ferreira MU	Ladeia-Andrade S, de Melo GN, de Souza-Lima Rde C, Salla LC, Bastos MS, Rodrigues PT, Luz Fd, Ferreira MU
author	Landier J, Parker DM, Thu AM, Lwin KM, Delmas G, Nosten FH,	Landier J, Parker DM, Thu AM, Lwin KM, Delmas G, Nosten FH,
author	Lanteri CA	Lanteri CA
author	Laufer MK	Laufer MK
author	Leang R	Leang R
author	Leang R, Khim N, Chea H, Huy R, Mairet-Khedim M, Mey Bouth D, Dorina Bustos M, Ringwald P, Witkowski B.	Leang R, Khim N, Chea H, Huy R, Mairet-Khedim M, Mey Bouth D, Dorina Bustos M, Ringwald P, Witkowski B.
author	Leang R, Mairet-Khedim M, Chea H, Huy R, Khim N, Mey Bouth D, Dorina Bustos M, Ringwald P, Witkowski B.	Leang R, Mairet-Khedim M, Chea H, Huy R, Khim N, Mey Bouth D, Dorina Bustos M, Ringwald P, Witkowski B.
author	Legrand E	Legrand E
author	Lekana-Douki JB	Lekana-Douki JB
author	Leroy D, Macintyre F, Adoke Y, Ouoba S, Barry A, Mombo-Ngoma G, Ndong Ngomo JM, Varo R, Dossou Y, Tshefu AK, Duong TT, Phuc BQ, Laurijssens B, Klopper R, Khim N, Legrand E, M?©nard D.	Leroy D, Macintyre F, Adoke Y, Ouoba S, Barry A, Mombo-Ngoma G, Ndong Ngomo JM, Varo R, Dossou Y, Tshefu AK, Duong TT, Phuc BQ, Laurijssens B, Klopper R, Khim N, Legrand E, M?©nard D.
author	Li J	Li J
author	Lim P	Lim P
