variable	variable2	values	mappedTerm
prepared_birth_kit	groupanc_followup::prepared_birth_kit	2	No
where_baby_was_born	groupanc_followup::where_baby_was_born	1	At home
where_baby_was_born	groupanc_followup::where_baby_was_born	2	At a health Facility
where_baby_was_born	groupanc_followup::where_baby_was_born	3	In transit
where_baby_was_born	groupanc_followup::where_baby_was_born	4	Other
anc_influence_delivery	groupanc_followup::anc_influence_delivery	1	Yes
anc_influence_delivery	groupanc_followup::anc_influence_delivery	2	No
anc_influence_delivery	groupanc_followup::anc_influence_delivery	3	Not sure
went_to_pnc	groupanc_followup::went_to_pnc	1	Yes
went_to_pnc	groupanc_followup::went_to_pnc	2	No
went_to_pnc_2times	groupanc_followup::went_to_pnc_2times	1	Yes
went_to_pnc_2times	groupanc_followup::went_to_pnc_2times	2	No
anc_survey_q66a	groupanc_followup::anc_survey_q66a	1	Agree
anc_survey_q66a	groupanc_followup::anc_survey_q66a	2	Disagree
anc_survey_q66a	groupanc_followup::anc_survey_q66a	3	Neither agree nor disagree
anc_survey_q66b	groupanc_followup::anc_survey_q66b	1	Agree
anc_survey_q66b	groupanc_followup::anc_survey_q66b	2	Disagree
anc_survey_q66b	groupanc_followup::anc_survey_q66b	3	Neither agree nor disagree
anc_survey_q66c	groupanc_followup::anc_survey_q66c	1	Agree
anc_survey_q66c	groupanc_followup::anc_survey_q66c	2	Disagree
anc_survey_q66c	groupanc_followup::anc_survey_q66c	3	Neither agree nor disagree
anc_survey_q66d	groupanc_followup::anc_survey_q66d	1	Agree
anc_survey_q66d	groupanc_followup::anc_survey_q66d	2	Disagree
anc_survey_q66d	groupanc_followup::anc_survey_q66d	3	Neither agree nor disagree
anc_survey_q66f	groupanc_followup::anc_survey_q66f	1	Agree
anc_survey_q66f	groupanc_followup::anc_survey_q66f	2	Disagree
anc_survey_q66f	groupanc_followup::anc_survey_q66f	3	Neither agree nor disagree
want_to_delay_pregnancy	groupanc_followup::want_to_delay_pregnancy	1	Yes
want_to_delay_pregnancy	groupanc_followup::want_to_delay_pregnancy	2	No
want_to_delay_pregnancy	groupanc_followup::want_to_delay_pregnancy	3	Undecided
selected_fp_after_preg	groupanc_followup::selected_fp_after_preg	1	Yes
selected_fp_after_preg	groupanc_followup::selected_fp_after_preg	2	No
currently_using_it	groupanc_followup::currently_using_it	1	Yes
currently_using_it	groupanc_followup::currently_using_it	2	No
why_didnot_select_fp	groupanc_followup::why_didnot_select_fp	1	I don't want to space my next pregnancy/want to get pregnant again right away
why_didnot_select_fp	groupanc_followup::why_didnot_select_fp	2	I didn't know what the options were/wasn't counseled/my provider didn't talk to me about it
why_didnot_select_fp	groupanc_followup::why_didnot_select_fp	3	I couldn't decide
why_didnot_select_fp	groupanc_followup::why_didnot_select_fp	4	Other
anc_survey_recently_delivered_women_complete	groupanc_followup::anc_survey_recently_delivered_women_complete	0	Incomplete
anc_survey_recently_delivered_women_complete	groupanc_followup::anc_survey_recently_delivered_women_complete	1	Unverified
anc_survey_recently_delivered_women_complete	groupanc_followup::anc_survey_recently_delivered_women_complete	2	Complete
went_with_book	groupanc_followup::went_with_book	0	No
went_with_book	groupanc_followup::went_with_book	1	Yes
went_with_book	groupanc_followup::went_with_book	3	Unsure
book_card_available	groupanc_followup::book_card_available	0	No
book_card_available	groupanc_followup::book_card_available	1	Yes
permission	groupanc_followup::permission	0	Permission denied
permission	groupanc_followup::permission	1	Permission granted
attend_non_ganc	groupanc_followup::attend_non_ganc	0	No
attend_non_ganc	groupanc_followup::attend_non_ganc	1	Yes
visit_ifa	groupanc_followup_visits::visit_ifa	0	No
visit_ifa	groupanc_followup_visits::visit_ifa	1	Yes
visit_ifa	groupanc_followup_visits::visit_ifa	3	N/A
visit_iptp	groupanc_followup_visits::visit_iptp	0	No
visit_iptp	groupanc_followup_visits::visit_iptp	1	Yes
visit_iptp	groupanc_followup_visits::visit_iptp	3	N/A

given_llin_anc	groupanc_followup::given_llin_anc	0	No
given_llin_anc	groupanc_followup::given_llin_anc	1	Yes
given_llin_anc	groupanc_followup::given_llin_anc	3	N/A
hiv_status_anc	groupanc_followup::hiv_status_anc	0	No
hiv_status_anc	groupanc_followup::hiv_status_anc	1	Yes
hiv_status_anc	groupanc_followup::hiv_status_anc	3	N/A
hiv_status_anc	groupanc_followup::hiv_status_anc	na	N/A
hiv_partner_anc	groupanc_followup::hiv_partner_anc	0	No
hiv_partner_anc	groupanc_followup::hiv_partner_anc	1	Yes
hiv_partner_anc	groupanc_followup::hiv_partner_anc	3	N/A
hiv_partner_anc	groupanc_followup::hiv_partner_anc	na	N/A
syphillis_anc	groupanc_followup::syphillis_anc	0	No
syphillis_anc	groupanc_followup::syphillis_anc	1	Yes
syphillis_anc	groupanc_followup::syphillis_anc	3	N/A
conditions_detected___1	groupanc_followup::conditions_detected___1	0	No
conditions_detected___1	groupanc_followup::conditions_detected___1	1	Yes
conditions_detected___2	groupanc_followup::conditions_detected___2	0	No
conditions_detected___3	groupanc_followup::conditions_detected___3	0	No
conditions_detected___3	groupanc_followup::conditions_detected___3	1	Yes
conditions_detected___4	groupanc_followup::conditions_detected___4	0	No
conditions_detected___4	groupanc_followup::conditions_detected___4	1	Yes
conditions_detected___5	groupanc_followup::conditions_detected___5	0	No
conditions_detected___5	groupanc_followup::conditions_detected___5	1	Yes
conditions_detected___6	groupanc_followup::conditions_detected___6	0	No
conditions_detected___6	groupanc_followup::conditions_detected___6	1	Yes
conditions_treated___1	groupanc_followup::conditions_treated___1	0	No
conditions_treated___1	groupanc_followup::conditions_treated___1	1	Yes
conditions_treated___2	groupanc_followup::conditions_treated___2	0	No
conditions_treated___3	groupanc_followup::conditions_treated___3	0	No
conditions_treated___3	groupanc_followup::conditions_treated___3	1	Yes
conditions_treated___4	groupanc_followup::conditions_treated___4	0	No
conditions_treated___4	groupanc_followup::conditions_treated___4	1	Yes
conditions_treated___5	groupanc_followup::conditions_treated___5	0	No
conditions_treated___5	groupanc_followup::conditions_treated___5	1	Yes
conditions_treated___6	groupanc_followup::conditions_treated___6	0	No
conditions_treated___6	groupanc_followup::conditions_treated___6	1	Yes
data_source___1	groupanc_followup::data_source___1	0	No
data_source___1	groupanc_followup::data_source___1	1	Yes
data_source___2	groupanc_followup::data_source___2	0	No
data_source___2	groupanc_followup::data_source___2	1	Yes
data_source___3	groupanc_followup::data_source___3	0	No
data_source___3	groupanc_followup::data_source___3	1	Yes
data_source___4	groupanc_followup::data_source___4	0	No
data_source___4	groupanc_followup::data_source___4	1	Yes
section_2_and_3_data_complete	groupanc_followup::section_2_and_3_data_complete	0	Incomplete
section_2_and_3_data_complete	groupanc_followup::section_2_and_3_data_complete	1	Unverified
section_2_and_3_data_complete	groupanc_followup::section_2_and_3_data_complete	2	Complete	
ses_q1	groupanc_phase2::ses_q1	1	Piped water
ses_q1	groupanc_phase2::ses_q1	2	Dug well 
ses_q1	groupanc_phase2::ses_q1	3	Water from spring
ses_q1	groupanc_phase2::ses_q1	4	Rainwater
ses_q1	groupanc_phase2::ses_q1	5	Tanker truck
ses_q1	groupanc_phase2::ses_q1	6	Cart with small tank
ses_q1	groupanc_phase2::ses_q1	7	Surface water(river/dam/lake/pond/stream/canal)
ses_q1	groupanc_phase2::ses_q1	8	Irrigation channel
ses_q1	groupanc_phase2::ses_q1	9	Bottled water
ses_q1	groupanc_phase2::ses_q1	10	Sachet water
ses_q1	groupanc_phase2::ses_q1	11	Other
ses_q2	groupanc_phase2::ses_q2	1	In own dwelling
ses_q2	groupanc_phase2::ses_q2	2	In own yard/plot
ses_q2	groupanc_phase2::ses_q2	3	Elsewhere
ses_q3	groupanc_phase2::ses_q3	1	Flush or pour toilet
ses_q3	groupanc_phase2::ses_q3	2	Pit latrine
ses_q3	groupanc_phase2::ses_q3	3	Other
ses_q4	groupanc_phase2::ses_q4	1	Yes
ses_q4	groupanc_phase2::ses_q4	2	No
ses_q5a	groupanc_phase2::ses_q5a	1	Yes
ses_q5a	groupanc_phase2::ses_q5a	2	No
ses_q5b	groupanc_phase2::ses_q5b	1	Yes
ses_q5b	groupanc_phase2::ses_q5b	2	No
ses_q5c	groupanc_phase2::ses_q5c	1	Yes
ses_q5c	groupanc_phase2::ses_q5c	2	No
ses_q5d	groupanc_phase2::ses_q5d	1	Yes
ses_q5d	groupanc_phase2::ses_q5d	2	No
ses_q5e	groupanc_phase2::ses_q5e	1	Yes
ses_q5e	groupanc_phase2::ses_q5e	2	No
ses_q5f	groupanc_phase2::ses_q5f	1	Yes
ses_q5f	groupanc_phase2::ses_q5f	2	No
ses_q5g	groupanc_phase2::ses_q5g	1	Yes
ses_q5g	groupanc_phase2::ses_q5g	2	No
ses_q5h	groupanc_phase2::ses_q5h	1	Yes
ses_q5h	groupanc_phase2::ses_q5h	2	No
ses_q5i	groupanc_phase2::ses_q5i	1	Yes
ses_q5i	groupanc_phase2::ses_q5i	2	No
ses_q5j	groupanc_phase2::ses_q5j	1	Yes
ses_q5j	groupanc_phase2::ses_q5j	2	No
ses_q5k	groupanc_phase2::ses_q5k	1	Yes
ses_q5k	groupanc_phase2::ses_q5k	2	No
ses_q6	groupanc_phase2::ses_q6	1	Electricity
ses_q6	groupanc_phase2::ses_q6	2	LPG
ses_q6	groupanc_phase2::ses_q6	3	Natural gas
ses_q6	groupanc_phase2::ses_q6	4	Biogas
ses_q6	groupanc_phase2::ses_q6	5	Kerosene
ses_q6	groupanc_phase2::ses_q6	6	Coal lignite
ses_q6	groupanc_phase2::ses_q6	7	Charcoal
ses_q6	groupanc_phase2::ses_q6	8	Wood
ses_q6	groupanc_phase2::ses_q6	9	Straw/shrubs/grass
ses_q7	groupanc_phase2::ses_q7	1	Natural floor
ses_q7	groupanc_phase2::ses_q7	2	Rudimentary floor
ses_q7	groupanc_phase2::ses_q7	3	Finished floor
ses_q7a	groupanc_phase2::ses_q7a	1	Earth/sand
ses_q7a	groupanc_phase2::ses_q7a	2	Dung
ses_q7b	groupanc_phase2::ses_q7b	1	Wood planks
ses_q7c	groupanc_phase2::ses_q7c	1	Parquet or polished wood
ses_q7c	groupanc_phase2::ses_q7c	3	Ceramic tiles
ses_q7c	groupanc_phase2::ses_q7c	4	Cement
ses_q7c	groupanc_phase2::ses_q7c	5	Carpet/rug
ses_q7c	groupanc_phase2::ses_q7c	6	Other
ses_q10a	groupanc_phase2::ses_q10a	1	Yes
ses_q10a	groupanc_phase2::ses_q10a	2	No
ses_q10b	groupanc_phase2::ses_q10b	1	Yes
ses_q10b	groupanc_phase2::ses_q10b	2	No
ses_q10c	groupanc_phase2::ses_q10c	1	Yes
ses_q10c	groupanc_phase2::ses_q10c	2	No
ses_q10d	groupanc_phase2::ses_q10d	1	Yes
ses_q10d	groupanc_phase2::ses_q10d	2	No
ses_q10e	groupanc_phase2::ses_q10e	1	Yes
ses_q10e	groupanc_phase2::ses_q10e	2	No
ses_q10f	groupanc_phase2::ses_q10f	1	Yes
ses_q10f	groupanc_phase2::ses_q10f	2	No
ses_q10g	groupanc_phase2::ses_q10g	1	Yes
ses_q10g	groupanc_phase2::ses_q10g	2	No
demographic_ses_survey_complete	groupanc_phase2::demographic_ses_survey_complete	0	Incomplete
demographic_ses_survey_complete	groupanc_phase2::demographic_ses_survey_complete	1	Unverified
demographic_ses_survey_complete	groupanc_phase2::demographic_ses_survey_complete	2	Complete
hmhb_data_source	groupanc_phase2::hmhb_data_source	1	Mother baby booklet
hmhb_data_source	groupanc_phase2::hmhb_data_source	2	Child health card
hmhb_data_source	groupanc_phase2::hmhb_data_source	3	Individual facility based records
hmhb_data_source	groupanc_phase2::hmhb_data_source	4	Facility register	
malnutrition_diagnosed	groupanc_phase2::malnutrition_diagnosed	1	Yes
malnutrition_diagnosed	groupanc_phase2::malnutrition_diagnosed	2	No
hmhb_data_extraction_form_complete	groupanc_phase2::hmhb_data_extraction_form_complete	0	Incomplete
hmhb_data_extraction_form_complete	groupanc_phase2::hmhb_data_extraction_form_complete	1	Unverified
hmhb_data_extraction_form_complete	groupanc_phase2::hmhb_data_extraction_form_complete	2	Complete
timepoint	groupanc_screening::timepoint	1	Screening and consent
timepoint	groupanc_baseline::timepoint	2	Baseline
timepoint	groupanc_followup::timepoint	3	Follow-up
timepoint	groupanc_followup_meetings::timepoint	4	Meeting 1
timepoint	groupanc_followup_meetings::timepoint	5	Meeting 2
timepoint	groupanc_followup_meetings::timepoint	6	Meeting 3
timepoint	groupanc_followup_meetings::timepoint	7	Meeting 4
timepoint	groupanc_followup_meetings::timepoint	8	Meeting 5
timepoint	groupanc_followup_visits::timepoint	9	Visit 1
timepoint	groupanc_followup_visits::timepoint	10	Visit 2
timepoint	groupanc_followup_visits::timepoint	11	Visit 3
timepoint	groupanc_followup_visits::timepoint	12	Visit 4
timepoint	groupanc_followup_visits::timepoint	13	Visit 5
timepoint	groupanc_followup_visits::timepoint	14	Visit 6
timepoint	groupanc_followup_visits::timepoint	15	Visit 7
timepoint	groupanc_followup_visits::timepoint	16	Visit 8
timepoint	groupanc_phase2::timepoint	17	Phase 2
timepoint	groupanc_phase2_childvisits::timepoint	18	Child visit 1
timepoint	groupanc_phase2_childvisits::timepoint	19	Child visit 1
timepoint	groupanc_phase2_childvisits::timepoint	20	Child visit 1
timepoint	groupanc_phase2_childvisits::timepoint	21	Child visit 1
timepoint	groupanc_phase2_childvisits::timepoint	22	Child visit 1
timepoint	groupanc_phase2_childvisits::timepoint	23	Child visit 1
timepoint	groupanc_phase2_childvisits::timepoint	24	Child visit 1
timepoint	groupanc_phase2_childvisits::timepoint	25	Child visit 1
timepoint	groupanc_phase2_childvisits::timepoint	26	Child visit 1
timepoint	groupanc_phase2_childvisits::timepoint	27	Child visit 1
----	----	----	----
able_to_ask_questions	able_to_ask_questions	NA	:::UNDEF:::
additional_strategies	additional_strategies	NA	:::UNDEF:::
advtg_birth_spacing___1	advtg_birth_spacing___1	NA	:::UNDEF:::
advtg_birth_spacing___2	advtg_birth_spacing___2	NA	:::UNDEF:::
advtg_birth_spacing___3	advtg_birth_spacing___3	NA	:::UNDEF:::
advtg_birth_spacing___4	advtg_birth_spacing___4	NA	:::UNDEF:::
advtg_birth_spacing___5	advtg_birth_spacing___5	NA	:::UNDEF:::
agree_on_decision_maker	agree_on_decision_maker	NA	:::UNDEF:::
all_women_talked	all_women_talked	NA	:::UNDEF:::
alternative_to_decision_maker	alternative_to_decision_maker	NA	:::UNDEF:::
anc_influence_delivery	anc_influence_delivery	NA	:::UNDEF:::
anc_survey_date	anc_survey_date	NA	:::UNDEF:::
anc_survey_q57a	anc_survey_q57a	NA	:::UNDEF:::
anc_survey_q57b	anc_survey_q57b	NA	:::UNDEF:::
anc_survey_q57c	anc_survey_q57c	NA	:::UNDEF:::
anc_survey_q57d	anc_survey_q57d	NA	:::UNDEF:::
anc_survey_q57e	anc_survey_q57e	NA	:::UNDEF:::
anc_survey_q57e_preg	anc_survey_q57e_preg	NA	:::UNDEF:::
anc_survey_q57f	anc_survey_q57f	NA	:::UNDEF:::
anc_survey_q57g	anc_survey_q57g	NA	:::UNDEF:::
anc_survey_q57h	anc_survey_q57h	NA	:::UNDEF:::
anc_survey_q58a	anc_survey_q58a	NA	:::UNDEF:::
anc_survey_q58b	anc_survey_q58b	NA	:::UNDEF:::
anc_survey_q58c	anc_survey_q58c	NA	:::UNDEF:::
anc_survey_q58d	anc_survey_q58d	NA	:::UNDEF:::
anc_survey_q66a	anc_survey_q66a	NA	:::UNDEF:::
anc_survey_q66b	anc_survey_q66b	NA	:::UNDEF:::
anc_survey_q66c	anc_survey_q66c	NA	:::UNDEF:::
anc_survey_q66d	anc_survey_q66d	NA	:::UNDEF:::
anc_survey_q66f	anc_survey_q66f	NA	:::UNDEF:::
anc_survey_recently_delivered_women_complete	anc_survey_recently_delivered_women_complete	NA	:::UNDEF:::
asked_if_had_bleeding	asked_if_had_bleeding	NA	:::UNDEF:::
asked_if_had_fever	asked_if_had_fever	NA	:::UNDEF:::
asked_if_had_leakage	asked_if_had_leakage	NA	:::UNDEF:::
asked_if_had_pain	asked_if_had_pain	NA	:::UNDEF:::
ask_to_use_condom	ask_to_use_condom	NA	:::UNDEF:::
attempts_done	attempts_done	NA	:::UNDEF:::
attend_anc_dueto_hbp	attend_anc_dueto_hbp	NA	:::UNDEF:::
attend_meetings	attend_meetings	NA	:::UNDEF:::
attend_non_ganc	attend_non_ganc	NA	:::UNDEF:::
baby_alive	baby_alive	NA	:::UNDEF:::
baby_premature	baby_premature	NA	:::UNDEF:::
baby_slept_under_net	baby_slept_under_net	NA	:::UNDEF:::
baseline_desc_q15	baseline_desc_q15	NA	:::UNDEF:::
baseline_survey_pregnant_women_complete	baseline_survey_pregnant_women_complete	NA	:::UNDEF:::
baseline_women_date	baseline_women_date	NA	:::UNDEF:::
baseline_women_q1	baseline_women_q1	NA	:::UNDEF:::
baseline_women_q10	baseline_women_q10	NA	:::UNDEF:::
baseline_women_q11	baseline_women_q11	NA	:::UNDEF:::
baseline_women_q12___1	baseline_women_q12___1	NA	:::UNDEF:::
baseline_women_q12___2	baseline_women_q12___2	NA	:::UNDEF:::
baseline_women_q12___3	baseline_women_q12___3	NA	:::UNDEF:::
baseline_women_q12___4	baseline_women_q12___4	NA	:::UNDEF:::
baseline_women_q12___5	baseline_women_q12___5	NA	:::UNDEF:::
baseline_women_q13	baseline_women_q13	NA	:::UNDEF:::
baseline_women_q14	baseline_women_q14	NA	:::UNDEF:::
baseline_women_q15_months	baseline_women_q15_months	NA	:::UNDEF:::
baseline_women_q15_weeks	baseline_women_q15_weeks	NA	:::UNDEF:::
baseline_women_q16	baseline_women_q16	NA	:::UNDEF:::
baseline_women_q17___1	baseline_women_q17___1	NA	:::UNDEF:::
baseline_women_q17___2	baseline_women_q17___2	NA	:::UNDEF:::
baseline_women_q17___3	baseline_women_q17___3	NA	:::UNDEF:::
baseline_women_q17___4	baseline_women_q17___4	NA	:::UNDEF:::
baseline_women_q18	baseline_women_q18	NA	:::UNDEF:::
baseline_women_q19___1	baseline_women_q19___1	NA	:::UNDEF:::
baseline_women_q19___10	baseline_women_q19___10	NA	:::UNDEF:::
baseline_women_q19___11	baseline_women_q19___11	NA	:::UNDEF:::
baseline_women_q19___12	baseline_women_q19___12	NA	:::UNDEF:::
baseline_women_q19___2	baseline_women_q19___2	NA	:::UNDEF:::
baseline_women_q19___3	baseline_women_q19___3	NA	:::UNDEF:::
baseline_women_q19___4	baseline_women_q19___4	NA	:::UNDEF:::
baseline_women_q19___5	baseline_women_q19___5	NA	:::UNDEF:::
baseline_women_q19___6	baseline_women_q19___6	NA	:::UNDEF:::
baseline_women_q19___7	baseline_women_q19___7	NA	:::UNDEF:::
baseline_women_q19___8	baseline_women_q19___8	NA	:::UNDEF:::
baseline_women_q2	baseline_women_q2	NA	:::UNDEF:::
baseline_women_q20___1	baseline_women_q20___1	NA	:::UNDEF:::
baseline_women_q20___10	baseline_women_q20___10	NA	:::UNDEF:::
baseline_women_q20___11	baseline_women_q20___11	NA	:::UNDEF:::
baseline_women_q20___12	baseline_women_q20___12	NA	:::UNDEF:::
baseline_women_q20___13	baseline_women_q20___13	NA	:::UNDEF:::
baseline_women_q20___14	baseline_women_q20___14	NA	:::UNDEF:::
baseline_women_q20___15	baseline_women_q20___15	NA	:::UNDEF:::
baseline_women_q20___2	baseline_women_q20___2	NA	:::UNDEF:::
baseline_women_q20___3	baseline_women_q20___3	NA	:::UNDEF:::
baseline_women_q20___4	baseline_women_q20___4	NA	:::UNDEF:::
baseline_women_q20___5	baseline_women_q20___5	NA	:::UNDEF:::
baseline_women_q20___6	baseline_women_q20___6	NA	:::UNDEF:::
baseline_women_q20___7	baseline_women_q20___7	NA	:::UNDEF:::
baseline_women_q20___8	baseline_women_q20___8	NA	:::UNDEF:::
baseline_women_q20___9	baseline_women_q20___9	NA	:::UNDEF:::
baseline_women_q21___1	baseline_women_q21___1	NA	:::UNDEF:::
baseline_women_q21___10	baseline_women_q21___10	NA	:::UNDEF:::
baseline_women_q21___11	baseline_women_q21___11	NA	:::UNDEF:::
baseline_women_q21___2	baseline_women_q21___2	NA	:::UNDEF:::
baseline_women_q21___3	baseline_women_q21___3	NA	:::UNDEF:::
baseline_women_q21___4	baseline_women_q21___4	NA	:::UNDEF:::
baseline_women_q21___5	baseline_women_q21___5	NA	:::UNDEF:::
baseline_women_q21___6	baseline_women_q21___6	NA	:::UNDEF:::
baseline_women_q21___7	baseline_women_q21___7	NA	:::UNDEF:::
baseline_women_q21___8	baseline_women_q21___8	NA	:::UNDEF:::
baseline_women_q21___9	baseline_women_q21___9	NA	:::UNDEF:::
baseline_women_q22___1	baseline_women_q22___1	NA	:::UNDEF:::
baseline_women_q22___10	baseline_women_q22___10	NA	:::UNDEF:::
baseline_women_q22___11	baseline_women_q22___11	NA	:::UNDEF:::
baseline_women_q22___2	baseline_women_q22___2	NA	:::UNDEF:::
baseline_women_q22___3	baseline_women_q22___3	NA	:::UNDEF:::
baseline_women_q22___4	baseline_women_q22___4	NA	:::UNDEF:::
baseline_women_q22___5	baseline_women_q22___5	NA	:::UNDEF:::
baseline_women_q22___6	baseline_women_q22___6	NA	:::UNDEF:::
baseline_women_q22___7	baseline_women_q22___7	NA	:::UNDEF:::
baseline_women_q22___8	baseline_women_q22___8	NA	:::UNDEF:::
baseline_women_q22___9	baseline_women_q22___9	NA	:::UNDEF:::
baseline_women_q23___1	baseline_women_q23___1	NA	:::UNDEF:::
baseline_women_q23___10	baseline_women_q23___10	NA	:::UNDEF:::
baseline_women_q23___2	baseline_women_q23___2	NA	:::UNDEF:::
baseline_women_q23___3	baseline_women_q23___3	NA	:::UNDEF:::
baseline_women_q23___4	baseline_women_q23___4	NA	:::UNDEF:::
baseline_women_q23___5	baseline_women_q23___5	NA	:::UNDEF:::
baseline_women_q23___6	baseline_women_q23___6	NA	:::UNDEF:::
baseline_women_q23___7	baseline_women_q23___7	NA	:::UNDEF:::
baseline_women_q23___8	baseline_women_q23___8	NA	:::UNDEF:::
baseline_women_q23___9	baseline_women_q23___9	NA	:::UNDEF:::
baseline_women_q24	baseline_women_q24	NA	:::UNDEF:::
baseline_women_q25	baseline_women_q25	NA	:::UNDEF:::
baseline_women_q26a	baseline_women_q26a	NA	:::UNDEF:::
baseline_women_q26b	baseline_women_q26b	NA	:::UNDEF:::
baseline_women_q26c	baseline_women_q26c	NA	:::UNDEF:::
baseline_women_q26d	baseline_women_q26d	NA	:::UNDEF:::
baseline_women_q26e	baseline_women_q26e	NA	:::UNDEF:::
baseline_women_q26f	baseline_women_q26f	NA	:::UNDEF:::
baseline_women_q26g	baseline_women_q26g	NA	:::UNDEF:::
baseline_women_q26h	baseline_women_q26h	NA	:::UNDEF:::
baseline_women_q27a	baseline_women_q27a	NA	:::UNDEF:::
baseline_women_q27b	baseline_women_q27b	NA	:::UNDEF:::
baseline_women_q27c	baseline_women_q27c	NA	:::UNDEF:::
baseline_women_q27d	baseline_women_q27d	NA	:::UNDEF:::
baseline_women_q3	baseline_women_q3	NA	:::UNDEF:::
baseline_women_q4a	baseline_women_q4a	NA	:::UNDEF:::
baseline_women_q4b	baseline_women_q4b	NA	:::UNDEF:::
baseline_women_q4c	baseline_women_q4c	NA	:::UNDEF:::
baseline_women_q4d	baseline_women_q4d	NA	:::UNDEF:::
baseline_women_q4e	baseline_women_q4e	NA	:::UNDEF:::
baseline_women_q4f	baseline_women_q4f	NA	:::UNDEF:::
baseline_women_q4g	baseline_women_q4g	NA	:::UNDEF:::
baseline_women_q4h	baseline_women_q4h	NA	:::UNDEF:::
baseline_women_q4i	baseline_women_q4i	NA	:::UNDEF:::
baseline_women_q4j	baseline_women_q4j	NA	:::UNDEF:::
baseline_women_q5	baseline_women_q5	NA	:::UNDEF:::
baseline_women_q6	baseline_women_q6	NA	:::UNDEF:::
baseline_women_q7	baseline_women_q7	NA	:::UNDEF:::
baseline_women_q8___1	baseline_women_q8___1	NA	:::UNDEF:::
baseline_women_q8___11	baseline_women_q8___11	NA	:::UNDEF:::
baseline_women_q8___12	baseline_women_q8___12	NA	:::UNDEF:::
baseline_women_q8___2	baseline_women_q8___2	NA	:::UNDEF:::
baseline_women_q8___3	baseline_women_q8___3	NA	:::UNDEF:::
baseline_women_q8___4	baseline_women_q8___4	NA	:::UNDEF:::
baseline_women_q8___5	baseline_women_q8___5	NA	:::UNDEF:::
baseline_women_q8___6	baseline_women_q8___6	NA	:::UNDEF:::
baseline_women_q8___7	baseline_women_q8___7	NA	:::UNDEF:::
baseline_women_q8___8	baseline_women_q8___8	NA	:::UNDEF:::
baseline_women_q8___9	baseline_women_q8___9	NA	:::UNDEF:::
baseline_women_q9	baseline_women_q9	NA	:::UNDEF:::
bcg_dose	bcg_dose	NA	:::UNDEF:::
birth_classification	birth_classification	NA	:::UNDEF:::
birth_spacing	birth_spacing	NA	:::UNDEF:::
birth_spacing_time	birth_spacing_time	NA	:::UNDEF:::
bleeding_sought_help	bleeding_sought_help	NA	:::UNDEF:::
book_card_available	book_card_available	NA	:::UNDEF:::
bp_counseling	bp_counseling	NA	:::UNDEF:::
changed_my_thinking	changed_my_thinking	NA	:::UNDEF:::
chose_method_g4	chose_method_g4	NA	:::UNDEF:::
chose_method_g5	chose_method_g5	NA	:::UNDEF:::
clinic_visits	clinic_visits	NA	:::UNDEF:::
conditions_detected___1	conditions_detected___1	NA	:::UNDEF:::
conditions_detected___2	conditions_detected___2	NA	:::UNDEF:::
conditions_detected___3	conditions_detected___3	NA	:::UNDEF:::
conditions_detected___4	conditions_detected___4	NA	:::UNDEF:::
conditions_detected___5	conditions_detected___5	NA	:::UNDEF:::
conditions_detected___6	conditions_detected___6	NA	:::UNDEF:::
conditions_treated___1	conditions_treated___1	NA	:::UNDEF:::
conditions_treated___2	conditions_treated___2	NA	:::UNDEF:::
conditions_treated___3	conditions_treated___3	NA	:::UNDEF:::
conditions_treated___4	conditions_treated___4	NA	:::UNDEF:::
conditions_treated___5	conditions_treated___5	NA	:::UNDEF:::
conditions_treated___6	conditions_treated___6	NA	:::UNDEF:::
consent_to_continue	consent_to_continue	NA	:::UNDEF:::
country	country	NA	:::UNDEF:::
currently_using_it	currently_using_it	NA	:::UNDEF:::
danger_signs___1	danger_signs___1	NA	:::UNDEF:::
danger_signs___10	danger_signs___10	NA	:::UNDEF:::
danger_signs___11	danger_signs___11	NA	:::UNDEF:::
danger_signs___12	danger_signs___12	NA	:::UNDEF:::
danger_signs___13	danger_signs___13	NA	:::UNDEF:::
danger_signs___14	danger_signs___14	NA	:::UNDEF:::
danger_signs___15	danger_signs___15	NA	:::UNDEF:::
danger_signs___2	danger_signs___2	NA	:::UNDEF:::
danger_signs___3	danger_signs___3	NA	:::UNDEF:::
danger_signs___4	danger_signs___4	NA	:::UNDEF:::
danger_signs___5	danger_signs___5	NA	:::UNDEF:::
danger_signs___6	danger_signs___6	NA	:::UNDEF:::
danger_signs___7	danger_signs___7	NA	:::UNDEF:::
danger_signs___8	danger_signs___8	NA	:::UNDEF:::
danger_signs___9	danger_signs___9	NA	:::UNDEF:::
danger_signs_for_newborn___1	danger_signs_for_newborn___1	NA	:::UNDEF:::
danger_signs_for_newborn___10	danger_signs_for_newborn___10	NA	:::UNDEF:::
danger_signs_for_newborn___11	danger_signs_for_newborn___11	NA	:::UNDEF:::
danger_signs_for_newborn___2	danger_signs_for_newborn___2	NA	:::UNDEF:::
danger_signs_for_newborn___3	danger_signs_for_newborn___3	NA	:::UNDEF:::
danger_signs_for_newborn___4	danger_signs_for_newborn___4	NA	:::UNDEF:::
danger_signs_for_newborn___5	danger_signs_for_newborn___5	NA	:::UNDEF:::
danger_signs_for_newborn___6	danger_signs_for_newborn___6	NA	:::UNDEF:::
