variable	variable2	values	mappedTerm
ask_to_use_condom	groupanc_followup::ask_to_use_condom	2	No
ask_to_use_condom	groupanc_followup::ask_to_use_condom	3	Not sure/Depends
use_contraception_decision	groupanc_followup::use_contraception_decision	1	Your decision
use_contraception_decision	groupanc_followup::use_contraception_decision	2	Your husband/partners decision
use_contraception_decision	groupanc_followup::use_contraception_decision	3	Joint decision
use_contraception_decision	groupanc_followup::use_contraception_decision	4	Other
anc_survey_q57a	groupanc_followup::anc_survey_q57a	1	Agree
anc_survey_q57a	groupanc_followup::anc_survey_q57a	2	Disagree
anc_survey_q57a	groupanc_followup::anc_survey_q57a	3	Neither agree nor disagree
anc_survey_q57b	groupanc_followup::anc_survey_q57b	1	Agree
anc_survey_q57b	groupanc_followup::anc_survey_q57b	2	Disagree
anc_survey_q57b	groupanc_followup::anc_survey_q57b	3	Neither agree nor disagree
anc_survey_q57c	groupanc_followup::anc_survey_q57c	1	Agree
anc_survey_q57c	groupanc_followup::anc_survey_q57c	2	Disagree
anc_survey_q57c	groupanc_followup::anc_survey_q57c	3	Neither agree nor disagree
anc_survey_q57d	groupanc_followup::anc_survey_q57d	1	Agree
anc_survey_q57d	groupanc_followup::anc_survey_q57d	2	Disagree
anc_survey_q57d	groupanc_followup::anc_survey_q57d	3	Neither agree nor disagree
anc_survey_q57e	groupanc_followup::anc_survey_q57e	1	Agree
anc_survey_q57e	groupanc_followup::anc_survey_q57e	2	Disagree
anc_survey_q57e	groupanc_followup::anc_survey_q57e	3	Neither agree nor disagree
anc_survey_q57e_preg	groupanc_followup::anc_survey_q57e_preg	1	Agree
anc_survey_q57e_preg	groupanc_followup::anc_survey_q57e_preg	2	Disagree
anc_survey_q57e_preg	groupanc_followup::anc_survey_q57e_preg	3	Neither agree nor disagree
anc_survey_q57f	groupanc_followup::anc_survey_q57f	1	Agree
anc_survey_q57f	groupanc_followup::anc_survey_q57f	2	Disagree
anc_survey_q57f	groupanc_followup::anc_survey_q57f	3	Neither agree nor disagree
anc_survey_q57g	groupanc_followup::anc_survey_q57g	1	Agree
anc_survey_q57g	groupanc_followup::anc_survey_q57g	2	Disagree
anc_survey_q57g	groupanc_followup::anc_survey_q57g	3	Neither agree nor disagree
anc_survey_q57h	groupanc_followup::anc_survey_q57h	1	Agree
anc_survey_q57h	groupanc_followup::anc_survey_q57h	2	Disagree
anc_survey_q57h	groupanc_followup::anc_survey_q57h	3	Neither agree nor disagree
anc_survey_q58a	groupanc_followup::anc_survey_q58a	1	Agree
anc_survey_q58a	groupanc_followup::anc_survey_q58a	2	Disagree
anc_survey_q58b	groupanc_followup::anc_survey_q58b	1	Agree
anc_survey_q58b	groupanc_followup::anc_survey_q58b	2	Disagree
anc_survey_q58c	groupanc_followup::anc_survey_q58c	1	Agree
anc_survey_q58c	groupanc_followup::anc_survey_q58c	2	Disagree
anc_survey_q58d	groupanc_followup::anc_survey_q58d	1	Agree
anc_survey_q58d	groupanc_followup::anc_survey_q58d	2	Disagree
identified_facility	groupanc_followup::identified_facility	1	Yes
identified_facility	groupanc_followup::identified_facility	2	No
planned_how_to_go	groupanc_followup::planned_how_to_go	1	Yes
planned_how_to_go	groupanc_followup::planned_how_to_go	2	No
planned_who_to_go_with	groupanc_followup::planned_who_to_go_with	1	Yes
planned_who_to_go_with	groupanc_followup::planned_who_to_go_with	2	No
saved_emergency_cash	groupanc_followup::saved_emergency_cash	1	Yes
saved_emergency_cash	groupanc_followup::saved_emergency_cash	2	No
agree_on_decision_maker	groupanc_followup::agree_on_decision_maker	1	Yes
agree_on_decision_maker	groupanc_followup::agree_on_decision_maker	2	No
alternative_to_decision_maker	groupanc_followup::alternative_to_decision_maker	1	Yes
alternative_to_decision_maker	groupanc_followup::alternative_to_decision_maker	2	No
prepared_birth_kit	groupanc_followup::prepared_birth_kit	1	Yes
prepared_birth_kit	groupanc_followup::prepared_birth_kit	2	No
where_baby_was_born	groupanc_followup::where_baby_was_born	1	At home
where_baby_was_born	groupanc_followup::where_baby_was_born	2	At a health Facility
where_baby_was_born	groupanc_followup::where_baby_was_born	3	In transit
where_baby_was_born	groupanc_followup::where_baby_was_born	4	Other
anc_influence_delivery	groupanc_followup::anc_influence_delivery	1	Yes
anc_influence_delivery	groupanc_followup::anc_influence_delivery	2	No
anc_influence_delivery	groupanc_followup::anc_influence_delivery	3	Not sure
went_to_pnc	groupanc_followup::went_to_pnc	1	Yes
went_to_pnc	groupanc_followup::went_to_pnc	2	No
went_to_pnc_2times	groupanc_followup::went_to_pnc_2times	1	Yes
went_to_pnc_2times	groupanc_followup::went_to_pnc_2times	2	No
anc_survey_q66a	groupanc_followup::anc_survey_q66a	1	Agree
anc_survey_q66a	groupanc_followup::anc_survey_q66a	2	Disagree
anc_survey_q66a	groupanc_followup::anc_survey_q66a	3	Neither agree nor disagree
anc_survey_q66b	groupanc_followup::anc_survey_q66b	1	Agree
anc_survey_q66b	groupanc_followup::anc_survey_q66b	2	Disagree
anc_survey_q66b	groupanc_followup::anc_survey_q66b	3	Neither agree nor disagree
anc_survey_q66c	groupanc_followup::anc_survey_q66c	1	Agree
anc_survey_q66c	groupanc_followup::anc_survey_q66c	2	Disagree
anc_survey_q66c	groupanc_followup::anc_survey_q66c	3	Neither agree nor disagree
anc_survey_q66d	groupanc_followup::anc_survey_q66d	1	Agree
anc_survey_q66d	groupanc_followup::anc_survey_q66d	2	Disagree
anc_survey_q66d	groupanc_followup::anc_survey_q66d	3	Neither agree nor disagree
anc_survey_q66f	groupanc_followup::anc_survey_q66f	1	Agree
anc_survey_q66f	groupanc_followup::anc_survey_q66f	2	Disagree
anc_survey_q66f	groupanc_followup::anc_survey_q66f	3	Neither agree nor disagree
want_to_delay_pregnancy	groupanc_followup::want_to_delay_pregnancy	1	Yes
want_to_delay_pregnancy	groupanc_followup::want_to_delay_pregnancy	2	No
want_to_delay_pregnancy	groupanc_followup::want_to_delay_pregnancy	3	Undecided
selected_fp_after_preg	groupanc_followup::selected_fp_after_preg	1	Yes
selected_fp_after_preg	groupanc_followup::selected_fp_after_preg	2	No
currently_using_it	groupanc_followup::currently_using_it	1	Yes
currently_using_it	groupanc_followup::currently_using_it	2	No
why_didnot_select_fp	groupanc_followup::why_didnot_select_fp	1	I don't want to space my next pregnancy/want to get pregnant again right away
why_didnot_select_fp	groupanc_followup::why_didnot_select_fp	2	I didn't know what the options were/wasn't counseled/my provider didn't talk to me about it
why_didnot_select_fp	groupanc_followup::why_didnot_select_fp	3	I couldn't decide
why_didnot_select_fp	groupanc_followup::why_didnot_select_fp	4	Other
anc_survey_recently_delivered_women_complete	groupanc_followup::anc_survey_recently_delivered_women_complete	0	Incomplete
anc_survey_recently_delivered_women_complete	groupanc_followup::anc_survey_recently_delivered_women_complete	1	Unverified
anc_survey_recently_delivered_women_complete	groupanc_followup::anc_survey_recently_delivered_women_complete	2	Complete
went_with_book	groupanc_followup::went_with_book	0	No
went_with_book	groupanc_followup::went_with_book	1	Yes
went_with_book	groupanc_followup::went_with_book	3	Unsure
book_card_available	groupanc_followup::book_card_available	0	No
book_card_available	groupanc_followup::book_card_available	1	Yes
permission	groupanc_followup::permission	0	Permission denied
permission	groupanc_followup::permission	1	Permission granted
attend_non_ganc	groupanc_followup::attend_non_ganc	0	No
attend_non_ganc	groupanc_followup::attend_non_ganc	1	Yes
visit_1_ifa	groupanc_followup::visit_1_ifa	0	No
visit_1_ifa	groupanc_followup::visit_1_ifa	1	Yes
visit_1_ifa	groupanc_followup::visit_1_ifa	3	N/A
visit_1_iptp	groupanc_followup::visit_1_iptp	0	No
visit_1_iptp	groupanc_followup::visit_1_iptp	1	Yes
visit_1_iptp	groupanc_followup::visit_1_iptp	3	N/A
visit_2_ifa	groupanc_followup::visit_2_ifa	0	No
visit_2_ifa	groupanc_followup::visit_2_ifa	1	Yes
visit_2_ifa	groupanc_followup::visit_2_ifa	3	N/A
visit_2_iptp	groupanc_followup::visit_2_iptp	0	No
visit_2_iptp	groupanc_followup::visit_2_iptp	1	Yes
visit_2_iptp	groupanc_followup::visit_2_iptp	3	N/A
visit_3_ifa	groupanc_followup::visit_3_ifa	0	No
visit_3_ifa	groupanc_followup::visit_3_ifa	1	Yes
visit_3_ifa	groupanc_followup::visit_3_ifa	3	N/A
visit_3_iptp	groupanc_followup::visit_3_iptp	0	No
visit_3_iptp	groupanc_followup::visit_3_iptp	1	Yes
visit_3_iptp	groupanc_followup::visit_3_iptp	3	N/A
visit_4_ifa	groupanc_followup::visit_4_ifa	0	No
visit_4_ifa	groupanc_followup::visit_4_ifa	1	Yes
visit_4_ifa	groupanc_followup::visit_4_ifa	3	N/A
visit_4_iptp	groupanc_followup::visit_4_iptp	0	No
visit_4_iptp	groupanc_followup::visit_4_iptp	1	Yes
visit_4_iptp	groupanc_followup::visit_4_iptp	3	N/A
visit_5_ifa	groupanc_followup::visit_5_ifa	0	No
visit_5_ifa	groupanc_followup::visit_5_ifa	1	Yes
visit_5_ifa	groupanc_followup::visit_5_ifa	3	N/A
visit_5_iptp	groupanc_followup::visit_5_iptp	0	No
visit_5_iptp	groupanc_followup::visit_5_iptp	1	Yes
visit_5_iptp	groupanc_followup::visit_5_iptp	3	N/A
visit_6_ifa	groupanc_followup::visit_6_ifa	0	No
visit_6_ifa	groupanc_followup::visit_6_ifa	1	Yes
visit_6_ifa	groupanc_followup::visit_6_ifa	3	N/A
visit_6_iptp	groupanc_followup::visit_6_iptp	0	No
visit_6_iptp	groupanc_followup::visit_6_iptp	1	Yes
visit_6_iptp	groupanc_followup::visit_6_iptp	3	N/A
visit_7_ifa	groupanc_followup::visit_7_ifa	0	No
visit_7_ifa	groupanc_followup::visit_7_ifa	1	Yes
visit_7_ifa	groupanc_followup::visit_7_ifa	3	N/A
visit_7_iptp	groupanc_followup::visit_7_iptp	0	No
visit_7_iptp	groupanc_followup::visit_7_iptp	1	Yes
visit_7_iptp	groupanc_followup::visit_7_iptp	3	N/A
visit_8_ifa	groupanc_followup::visit_8_ifa	0	No
visit_8_ifa	groupanc_followup::visit_8_ifa	1	Yes
visit_8_iptp	groupanc_followup::visit_8_iptp	0	No
visit_8_iptp	groupanc_followup::visit_8_iptp	1	Yes
visit_8_iptp	groupanc_followup::visit_8_iptp	3	N/A
given_llin_anc	groupanc_followup::given_llin_anc	0	No
given_llin_anc	groupanc_followup::given_llin_anc	1	Yes
given_llin_anc	groupanc_followup::given_llin_anc	3	N/A
hiv_status_anc	groupanc_followup::hiv_status_anc	0	No
hiv_status_anc	groupanc_followup::hiv_status_anc	1	Yes
hiv_status_anc	groupanc_followup::hiv_status_anc	3	N/A
hiv_partner_anc	groupanc_followup::hiv_partner_anc	0	No
hiv_partner_anc	groupanc_followup::hiv_partner_anc	1	Yes
hiv_partner_anc	groupanc_followup::hiv_partner_anc	3	N/A
syphillis_anc	groupanc_followup::syphillis_anc	0	No
syphillis_anc	groupanc_followup::syphillis_anc	1	Yes
syphillis_anc	groupanc_followup::syphillis_anc	3	N/A
conditions_detected___1	groupanc_followup::conditions_detected___1	0	Unchecked
conditions_detected___1	groupanc_followup::conditions_detected___1	1	Checked
conditions_detected___2	groupanc_followup::conditions_detected___2	0	Unchecked
conditions_detected___3	groupanc_followup::conditions_detected___3	0	Unchecked
conditions_detected___3	groupanc_followup::conditions_detected___3	1	Checked
conditions_detected___4	groupanc_followup::conditions_detected___4	0	Unchecked
conditions_detected___4	groupanc_followup::conditions_detected___4	1	Checked
conditions_detected___5	groupanc_followup::conditions_detected___5	0	Unchecked
conditions_detected___5	groupanc_followup::conditions_detected___5	1	Checked
conditions_detected___6	groupanc_followup::conditions_detected___6	0	Unchecked
conditions_detected___6	groupanc_followup::conditions_detected___6	1	Checked
conditions_treated___1	groupanc_followup::conditions_treated___1	0	Unchecked
conditions_treated___1	groupanc_followup::conditions_treated___1	1	Checked
conditions_treated___2	groupanc_followup::conditions_treated___2	0	Unchecked
conditions_treated___3	groupanc_followup::conditions_treated___3	0	Unchecked
conditions_treated___3	groupanc_followup::conditions_treated___3	1	Checked
conditions_treated___4	groupanc_followup::conditions_treated___4	0	Unchecked
conditions_treated___4	groupanc_followup::conditions_treated___4	1	Checked
conditions_treated___5	groupanc_followup::conditions_treated___5	0	Unchecked
conditions_treated___5	groupanc_followup::conditions_treated___5	1	Checked
conditions_treated___6	groupanc_followup::conditions_treated___6	0	Unchecked
conditions_treated___6	groupanc_followup::conditions_treated___6	1	Checked
data_source___1	groupanc_followup::data_source___1	0	Unchecked
data_source___1	groupanc_followup::data_source___1	1	Checked
data_source___2	groupanc_followup::data_source___2	0	Unchecked
data_source___2	groupanc_followup::data_source___2	1	Checked
data_source___3	groupanc_followup::data_source___3	0	Unchecked
data_source___3	groupanc_followup::data_source___3	1	Checked
data_source___4	groupanc_followup::data_source___4	0	Unchecked
data_source___4	groupanc_followup::data_source___4	1	Checked
section_2_and_3_data_complete	groupanc_followup::section_2_and_3_data_complete	0	Incomplete
section_2_and_3_data_complete	groupanc_followup::section_2_and_3_data_complete	1	Unverified
section_2_and_3_data_complete	groupanc_followup::section_2_and_3_data_complete	2	Complete	
ses_q1	groupanc_phase2::ses_q1	1      Piped water
ses_q1	groupanc_phase2::ses_q1	2      Dug well 
ses_q1	groupanc_phase2::ses_q1	3      Water from spring
ses_q1	groupanc_phase2::ses_q1	4      Rainwater
ses_q1	groupanc_phase2::ses_q1	5      Tanker truck
ses_q1	groupanc_phase2::ses_q1	6      Cart with small tank
ses_q1	groupanc_phase2::ses_q1	7      Surface water(river/dam/lake/pond/stream/canal)
ses_q1	groupanc_phase2::ses_q1	8      Irrigation channel
ses_q1	groupanc_phase2::ses_q1	9      Bottled water
ses_q1	groupanc_phase2::ses_q1	10     Sachet water
ses_q1	groupanc_phase2::ses_q1	11     Other
ses_q2	groupanc_phase2::ses_q2	1	In own dwelling
ses_q2	groupanc_phase2::ses_q2	2	In own yard/plot
ses_q2	groupanc_phase2::ses_q2	3	Elsewhere
ses_q3	groupanc_phase2::ses_q3	1	Flush or pour toilet
ses_q3	groupanc_phase2::ses_q3	2	Pit latrine
ses_q3	groupanc_phase2::ses_q3	3	Other
ses_q4	groupanc_phase2::ses_q4	1	Yes
ses_q4	groupanc_phase2::ses_q4	2	No
ses_q5a	groupanc_phase2::ses_q5a	1	Yes
ses_q5a	groupanc_phase2::ses_q5a	2	No
ses_q5b	groupanc_phase2::ses_q5b	1	Yes
ses_q5b	groupanc_phase2::ses_q5b	2	No
ses_q5c	groupanc_phase2::ses_q5c	1	Yes
ses_q5c	groupanc_phase2::ses_q5c	2	No
ses_q5d	groupanc_phase2::ses_q5d	1	Yes
ses_q5d	groupanc_phase2::ses_q5d	2	No
ses_q5e	groupanc_phase2::ses_q5e	1	Yes
ses_q5e	groupanc_phase2::ses_q5e	2	No
ses_q5f	groupanc_phase2::ses_q5f	1	Yes
ses_q5f	groupanc_phase2::ses_q5f	2	No
ses_q5g	groupanc_phase2::ses_q5g	1	Yes
ses_q5g	groupanc_phase2::ses_q5g	2	No
ses_q5h	groupanc_phase2::ses_q5h	1	Yes
ses_q5h	groupanc_phase2::ses_q5h	2	No
ses_q5i	groupanc_phase2::ses_q5i	1	Yes
ses_q5i	groupanc_phase2::ses_q5i	2	No
ses_q5j	groupanc_phase2::ses_q5j	1	Yes
ses_q5j	groupanc_phase2::ses_q5j	2	No
ses_q5k	groupanc_phase2::ses_q5k	1	Yes
ses_q5k	groupanc_phase2::ses_q5k	2	No
ses_q6	groupanc_phase2::ses_q6	1	Electricity
ses_q6	groupanc_phase2::ses_q6	2	LPG
ses_q6	groupanc_phase2::ses_q6	3	Natural gas
ses_q6	groupanc_phase2::ses_q6	4	Biogas
ses_q6	groupanc_phase2::ses_q6	5	Kerosene
ses_q6	groupanc_phase2::ses_q6	6	Coal lignite
ses_q6	groupanc_phase2::ses_q6	7	Charcoal
ses_q6	groupanc_phase2::ses_q6	8	Wood
ses_q6	groupanc_phase2::ses_q6	9	Straw/shrubs/grass
ses_q7	groupanc_phase2::ses_q7	1	Natural floor
ses_q7	groupanc_phase2::ses_q7	2	Rudimentary floor
ses_q7	groupanc_phase2::ses_q7	3	Finished floor
ses_q7a	groupanc_phase2::ses_q7a	1	Earth/sand
ses_q7a	groupanc_phase2::ses_q7a	2	Dung
ses_q7b	groupanc_phase2::ses_q7b	1	Wood planks
ses_q7c	groupanc_phase2::ses_q7c	1	Parquet or polished wood
ses_q7c	groupanc_phase2::ses_q7c	3	Ceramic tiles
ses_q7c	groupanc_phase2::ses_q7c	4	Cement
ses_q7c	groupanc_phase2::ses_q7c	5	Carpet/rug
ses_q7c	groupanc_phase2::ses_q7c	6	Other
ses_q10a	groupanc_phase2::ses_q10a	1	Yes
ses_q10a	groupanc_phase2::ses_q10a	2	No
ses_q10b	groupanc_phase2::ses_q10b	1	Yes
ses_q10b	groupanc_phase2::ses_q10b	2	No
ses_q10c	groupanc_phase2::ses_q10c	1	Yes
ses_q10c	groupanc_phase2::ses_q10c	2	No
ses_q10d	groupanc_phase2::ses_q10d	1	Yes
ses_q10d	groupanc_phase2::ses_q10d	2	No
ses_q10e	groupanc_phase2::ses_q10e	1	Yes
ses_q10e	groupanc_phase2::ses_q10e	2	No
ses_q10f	groupanc_phase2::ses_q10f	1	Yes
ses_q10f	groupanc_phase2::ses_q10f	2	No
ses_q10g	groupanc_phase2::ses_q10g	1	Yes
ses_q10g	groupanc_phase2::ses_q10g	2	No
demographic_ses_survey_complete	groupanc_phase2::demographic_ses_survey_complete	0	Incomplete
demographic_ses_survey_complete	groupanc_phase2::demographic_ses_survey_complete	1	Unverified
demographic_ses_survey_complete	groupanc_phase2::demographic_ses_survey_complete	2	Complete
hmhb_data_source	groupanc_phase2::hmhb_data_source	1	Mother baby booklet
hmhb_data_source	groupanc_phase2::hmhb_data_source	2	Child health card
hmhb_data_source	groupanc_phase2::hmhb_data_source	3	Individual facility based records
hmhb_data_source	groupanc_phase2::hmhb_data_source	4	Facility register	
malnutrition_diagnosed	groupanc_phase2::malnutrition_diagnosed	1	Yes
malnutrition_diagnosed	groupanc_phase2::malnutrition_diagnosed	2	No
hmhb_data_extraction_form_complete	groupanc_phase2::hmhb_data_extraction_form_complete	0	Incomplete
hmhb_data_extraction_form_complete	groupanc_phase2::hmhb_data_extraction_form_complete	1	Unverified
hmhb_data_extraction_form_complete	groupanc_phase2::hmhb_data_extraction_form_complete	2	Complete
