colOrder,variable,dataFile,IRI,label,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,notesForOnt,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
21,ravc_data_deidentified::sprayed_last,ravc_data_deidentified,,Sprayed in the last time,When was it last sprayed against mosquitoes?,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,When was it last sprayed against mosquitoes?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
20,ravc_data_deidentified::sprayed_mohss_namep,ravc_data_deidentified,,Who sprayed home,Who sprayed this home?,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,Who sprayed this home?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
31,ravc_data_deidentified::spraynow_whynotsprayed,ravc_data_deidentified,,Reasons not sprayed,spray:now_whynotsprayed,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,spray:now_whynotsprayed,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
32,ravc_data_deidentified::spraynow_whynotsprayed_other,ravc_data_deidentified,,Other reason why not sprayed,spray:now_whynotsprayed_other,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,spray:now_whynotsprayed_other,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
29,ravc_data_deidentified::spraynr_sleep_structures,ravc_data_deidentified,,Sleeping structures count,Total number of sleeping structures,Household,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,Total number of sleeping structures,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
5,ravc_data_deidentified::start_time,ravc_data_deidentified,,,,Household,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
22,ravc_data_deidentified::structures_sprayed,ravc_data_deidentified,,Sprayed all sleeping structure,Were all the sleeping structures sprayed?,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,Were all the sleeping structures sprayed?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
13,ravc_data_deidentified::team,ravc_data_deidentified,,Team,Team,Household,,,Team,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
11,ravc_data_deidentified::village | sdss_index_deidentified_forclinepidb::village,ravc_data_deidentified,,Village code,Village name,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,Village name,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
12,ravc_data_deidentified::village_other,ravc_data_deidentified,,,,Household,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
10,ravc_data_deidentified::villagesearch,ravc_data_deidentified,http://purl.obolibrary.org/obo/ENVO_01000773,village name,villageSearch,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,villageSearch,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
24,ravc_data_deidentified::why_not_sprayed,ravc_data_deidentified,,Reason not sprayed,consenter_present:spraying_history:whynotsprayed,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,consenter_present:spraying_history:whynotsprayed,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
26,ravc_data_deidentified::why_not_sprayed_other,ravc_data_deidentified,,Other reason not sprayed within last 12 months,Why was this home not sprayed against mosquitoes within the last 12 months?,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,Why was this home not sprayed against mosquitoes within the last 12 months?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
26,sdss_index_deidentified_forclinepidb::travhist,sdss_index_deidentified_forclinepidb,,Other home in the past 8 weeks?,Spent >= 1 night anywhere other than your usual residence in the past 8 weeks?,Participant,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,Spent >= 1 night anywhere other than your usual residence in the past 8 weeks?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
63,ea_level_dataset::mohss_distance_500m,ea_level_dataset,,Proportion of households within 500m of mohss intv EA,prop households in EA within 500m of mohss intv,Community,http://purl.obolibrary.org/obo/EUPATH_0030001,Village level information,prop households in EA within 500m of mohss intv,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
54,individual_deidentified_forclinepidb::family_history_long_qt,individual_deidentified_forclinepidb,,Familial long QT syndrome,Does your family have a history of long QT syndrome?,Participant,http://purl.obolibrary.org/obo/EUPATH_0042161,Medical history,Does your family have a history of long QT syndrome?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
50,ea_level_dataset::proportion_local_cases,ea_level_dataset,,Proportion of local cases,,Community,http://purl.obolibrary.org/obo/EUPATH_0030001,Village level information,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
48,ea_level_dataset::proportion_ea_hh_ravc,ea_level_dataset,,Proportion of RAVC for household,,Community,http://purl.obolibrary.org/obo/EUPATH_0030001,Village level information,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
44,sdss_index_deidentified_forclinepidb::tpe_racd,sdss_index_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0015457,Study arm,TPE or RACD study arm-derived,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,TPE or RACD study arm-derived,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
15,sdss_index_deidentified_forclinepidb::village_covered,sdss_index_deidentified_forclinepidb,,Village covered by an intervention,Village covered by an intervention- derived,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Village covered by an intervention- derived,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
14,sdss_index_deidentified_forclinepidb::villageid,sdss_index_deidentified_forclinepidb,,Village ID,Village ID- matched to village name,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Village ID- matched to village name,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
28,individual_deidentified_forclinepidb::fever_2weeks |endline_individual_cross_sectional_forclinepidb::fever_2weeks,individual_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0021096,Fever in last 2 weeks,Have you had fever in the last 2 weeks?,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Have you had fever in the last 2 weeks?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
22,individual_deidentified_forclinepidb::fever48,individual_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0021090,Fever in last 48 hours,Has this person had a fever in the past 48 hours?,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Has this person had a fever in the past 48 hours?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
25,ravc_data_deidentified::why_not_sprayed_other_method,ravc_data_deidentified,,consenter_present:spraying_history:whynotsprayed_othermethod,consenter_present:spraying_history:whynotsprayed_othermethod,Household,http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,consenter_present:spraying_history:whynotsprayed_othermethod,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
49,ea_level_dataset::proportion_ea_pop_recieved_tpe,ea_level_dataset,,Proportion of TPE received population,,Community,http://purl.obolibrary.org/obo/EUPATH_0030001,Village level information,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
72,ea_level_dataset::ravc_2016_date,ea_level_dataset,,RAVC in 2016,(min) ravc_2016_date,Community,http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,(min) ravc_2016_date,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
33,ea_level_dataset::ravc_2017_firstdate,ea_level_dataset,,RAVC start time in 2017,(min) start_time,Community,http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,(min) start_time,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
11,ea_level_dataset::region,ea_level_dataset,,Region in Zambezi,,Community,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
9,ea_level_dataset::ea_sq_km,ea_level_dataset,,SQ_KM,SQ_KM,Community,,,SQ_KM,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
8,ea_level_dataset::ea_sq_m,ea_level_dataset,,SQ_M,SQ_M,Community,,,SQ_M,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
8,endline_individual_cross_sectional_forclinepidb::gender,endline_individual_cross_sectional_forclinepidb,,,,Participant,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
5,ea_level_dataset::ravc | sdss_index_deidentified_forclinepidb::ravc,ea_level_dataset,,Study arm RAVC,In RAVC study arm-derived,Community,http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,In RAVC study arm-derived,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
23,ea_level_dataset::study_end_date,ea_level_dataset,,Study end date,,Community,http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
75,ea_level_dataset::ea_tested_2016,ea_level_dataset,,Tested in 2016,(max) ea_tested_2016,Community,http://purl.obolibrary.org/obo/EUPATH_0030001,Village level information,(max) ea_tested_2016,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
71,ea_level_dataset::households_sprayed_2016,ea_level_dataset,,Total households sprayed in 2016,(sum) households_sprayed_2016,Community,http://purl.obolibrary.org/obo/EUPATH_0030001,Village level information,(sum) households_sprayed_2016,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
60,ea_level_dataset::mohss_ea_treated,ea_level_dataset,,Treated,(max) ea_treated,Community,http://purl.obolibrary.org/obo/EUPATH_0030001,Village level information,(max) ea_treated,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
77,ea_level_dataset::ea_treated_2016,ea_level_dataset,,Treated in 2016,(max) ea_treated_2016,Community,http://purl.obolibrary.org/obo/EUPATH_0030001,Village level information,(max) ea_treated_2016,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
29,ea_level_dataset::ea_time_years,ea_level_dataset,,Length from post 8weeks to study end date,Years from post 8wks to study end date,Community,http://purl.obolibrary.org/obo/EUPATH_0030002,Village level information,Years from post 8wks to study end date,,variable,,,,,Namibia_RACD_rfMDA_RAVC,years,http://purl.obolibrary.org/obo/UO_0000036|UO_0000036,,,,,,
88,ea_level_dataset::average_annual_incidence,ea_level_dataset,,Annual Incidence,,Community,http://purl.obolibrary.org/obo/EUPATH_0030001,Village level information,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
81,ea_level_dataset::cases2012,ea_level_dataset,,,,Community,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
94,ea_level_dataset::enrollment_prop_mean,ea_level_dataset,,,,Community,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
82,ea_level_dataset::incidence_cases2012,ea_level_dataset,,,,Community,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
87,ea_level_dataset::incidence_cases2016,ea_level_dataset,,,,Community,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
57,ea_level_dataset::mohss_any,ea_level_dataset,,,,Community,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
56,ea_level_dataset::mohss_racd,ea_level_dataset,,,,Community,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
55,ea_level_dataset::mohss_spray,ea_level_dataset,,,,Community,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
62,ea_level_dataset::mohss_spray_coverage_ea,ea_level_dataset,,,,Community,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
54,ea_level_dataset::mohss_treated_breeding_sites,ea_level_dataset,,,,Community,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
37,ea_level_dataset::proportion_ea_cases_covered,ea_level_dataset,,,,Community,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
38,ea_level_dataset::proportion_ea_cases_covered_r,ea_level_dataset,,,,Community,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
39,ea_level_dataset::proportion_ea_cases_covered_t,ea_level_dataset,,,,Community,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
6,ea_level_dataset::ro_v_tv,ea_level_dataset,,,,Community,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
4,ea_level_dataset::tpe,ea_level_dataset,,,,Community,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
89,ea_level_dataset::transmission_intensity,ea_level_dataset,,,,Community,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
1,sdss_index_deidentified_forclinepidb::investigation_date,sdss_index_deidentified_forclinepidb,,Investigation date,investigation date,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
6,individual_deidentified_forclinepidb::gr_combined |ravc_data_deidentified::gr_combined |sdss_index_deidentified_forclinepidb::gr_combined,individual_deidentified_forclinepidb,,GR/household code,GR/household code,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,GR/household code,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
57,individual_deidentified_forclinepidb::heart_meds,individual_deidentified_forclinepidb,,"Medicine sideeffect, heart rhythms",Are you currently taking certain medicines that affect heart rhythms?,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Are you currently taking certain medicines that affect heart rhythms?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
2,endline_individual_cross_sectional_forclinepidb::hhid,endline_individual_cross_sectional_forclinepidb,,,,Participant,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
3,endline_individual_cross_sectional_forclinepidb::iid,endline_individual_cross_sectional_forclinepidb,,,,Participant,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
61,endline_individual_cross_sectional_forclinepidb::interv_again,endline_individual_cross_sectional_forclinepidb,,,,Participant,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
60,endline_individual_cross_sectional_forclinepidb::irsvsravc,endline_individual_cross_sectional_forclinepidb,,Difference between NAMEP's RAVC and  MoHSS seasonal spraying,How did you find NAMEP's RAVC compared to MoHSS seasonal spraying?,Participant,http://purl.obolibrary.org/obo/EUPATH_0021097,Personal vector intervention,How did you find NAMEP's RAVC compared to MoHSS seasonal spraying?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
53,individual_deidentified_forclinepidb::long_qt,individual_deidentified_forclinepidb,,Long QT syndrome,Have you ever been told that you have a condition called long QT syndrome?,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Have you ever been told that you have a condition called long QT syndrome?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
62,individual_deidentified_forclinepidb::methadone,individual_deidentified_forclinepidb,,"Medicine taken, pain/drug addiction ",Are you currently taking certain medicines to treat pain/drug addiction?-from ta,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Are you currently taking certain medicines to treat pain/drug addiction?-from ta,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
47,individual_deidentified_forclinepidb::not_present,individual_deidentified_forclinepidb,,Not present-from tablet,Not present-from tablet,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Not present-from tablet,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
31,endline_individual_cross_sectional_forclinepidb::not_sleep_net_other,endline_individual_cross_sectional_forclinepidb,,,,Participant,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
52,endline_individual_cross_sectional_forclinepidb::num_comm_interv,endline_individual_cross_sectional_forclinepidb,,Times of community-level intervention,How many community-level interventions have taken place?,Participant,http://purl.obolibrary.org/obo/EUPATH_0021097,Personal vector intervention,How many community-level interventions have taken place?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
19,endline_individual_cross_sectional_forclinepidb::occupation_12,endline_individual_cross_sectional_forclinepidb,,"Occupation, type of self-employment",Specify type of self-employment,Participant,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,Specify type of self-employment,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
20,endline_individual_cross_sectional_forclinepidb::occupation_13,endline_individual_cross_sectional_forclinepidb,,"Occupation, type of small business",Specify type of small business,Participant,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,Specify type of small business,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
18,endline_individual_cross_sectional_forclinepidb::occupation_9,endline_individual_cross_sectional_forclinepidb,,"Occupation, type of piece work",Specify type of piece work,Participant,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,Specify type of piece work,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
22,endline_individual_cross_sectional_forclinepidb::occupation_earnings_1,endline_individual_cross_sectional_forclinepidb,,"Occupation, type of cattle herder",Type of cattle herder,Participant,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,Type of cattle herder,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
25,endline_individual_cross_sectional_forclinepidb::occupation_earnings_10,endline_individual_cross_sectional_forclinepidb,,"Occupation, type of reed/wood cutter",Type of reed/wood cutter,Participant,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,Type of reed/wood cutter,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
23,endline_individual_cross_sectional_forclinepidb::occupation_earnings_5,endline_individual_cross_sectional_forclinepidb,,"Occupation, type of farm worker",Type of farm worker,Participant,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,Type of farm worker,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
24,endline_individual_cross_sectional_forclinepidb::occupation_earnings_6,endline_individual_cross_sectional_forclinepidb,,"Occupation, type of fisherman",Type of fisherman,Participant,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,Type of fisherman,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
21,endline_individual_cross_sectional_forclinepidb::occupation_other,endline_individual_cross_sectional_forclinepidb,,,,Participant,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
40,endline_individual_cross_sectional_forclinepidb::primary_constituency,endline_individual_cross_sectional_forclinepidb,,,,Participant,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
37,endline_individual_cross_sectional_forclinepidb::primary_country,endline_individual_cross_sectional_forclinepidb,,,,Participant,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
38,endline_individual_cross_sectional_forclinepidb::primary_country_other,endline_individual_cross_sectional_forclinepidb,,,,Participant,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
39,endline_individual_cross_sectional_forclinepidb::primary_region,endline_individual_cross_sectional_forclinepidb,,,,Participant,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
38,individual_deidentified_forclinepidb::primary_residence | endline_individual_cross_sectional_forclinepidb::primary_residence,individual_deidentified_forclinepidb,,"First dwelling settlement, community",Is this community the usual place you sleep or is your main residence somewhere.,Participant,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,Is this community the usual place you sleep or is your main residence somewhere.,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
41,endline_individual_cross_sectional_forclinepidb::primary_village,endline_individual_cross_sectional_forclinepidb,,,,Participant,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
42,endline_individual_cross_sectional_forclinepidb::primary_village_other,endline_individual_cross_sectional_forclinepidb,,,,Participant,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
11,individual_deidentified_forclinepidb::ravc_ea,individual_deidentified_forclinepidb,,"Intervention arm, RAVC ",EA assigned to receive RAVC- derived,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,EA assigned to receive RAVC- derived,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
41,individual_deidentified_forclinepidb::received_al,individual_deidentified_forclinepidb,,Received AL,Received AL- derived,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Received AL- derived,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
44,individual_deidentified_forclinepidb::received_pq,individual_deidentified_forclinepidb,,Received PQ,Received PQ-derived,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Received PQ-derived,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
46,individual_deidentified_forclinepidb::refused_al,individual_deidentified_forclinepidb,,Refused AL,Refused AL-derived,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Refused AL-derived,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
13,endline_individual_cross_sectional_forclinepidb::relation_to_head,endline_individual_cross_sectional_forclinepidb,,,,Participant,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
14,endline_individual_cross_sectional_forclinepidb::relation_to_head_other,endline_individual_cross_sectional_forclinepidb,,,,Participant,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
34,endline_individual_cross_sectional_forclinepidb::residence_length_1y,endline_individual_cross_sectional_forclinepidb,,,,Participant,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
36,endline_individual_cross_sectional_forclinepidb::residence_length_m,endline_individual_cross_sectional_forclinepidb,,,,Participant,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
3,individual_deidentified_forclinepidb::start_date,individual_deidentified_forclinepidb,,Intervention date,Date of intervention- from tablet,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Date of intervention- from tablet,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
61,individual_deidentified_forclinepidb::stomach_meds,individual_deidentified_forclinepidb,,Medicine taken for stomach problem,Are you currently taking certain medicines that treat stomach problems?,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Are you currently taking certain medicines that treat stomach problems?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
31,individual_deidentified_forclinepidb::taken_medication,individual_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0000410,Took antimalarial medication,Did you take all the malaria medication as prescribed?,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Did you take all the malaria medication as prescribed?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
49,endline_individual_cross_sectional_forclinepidb::taken_medication1,endline_individual_cross_sectional_forclinepidb,,Take all given pills/dosage,Did you take all the pills/dosage given?,Participant,,,Did you take all the pills/dosage given?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
55,endline_individual_cross_sectional_forclinepidb::test_treat,endline_individual_cross_sectional_forclinepidb,,Intervention type,What was the intervention?,Participant,,,What was the intervention?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
56,endline_individual_cross_sectional_forclinepidb::test_treat_mohss,endline_individual_cross_sectional_forclinepidb,,MoHSS spray,Did the MoHSS also spray?,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Did the MoHSS also spray?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
59,endline_individual_cross_sectional_forclinepidb::tpevsracd,endline_individual_cross_sectional_forclinepidb,,How did you find TPE compared to MoHSS test & treat?,How did you find TPE compared to MoHSS test & treat?,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,How did you find TPE compared to MoHSS test & treat?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
39,individual_deidentified_forclinepidb::traveled_recently |endline_individual_cross_sectional_forclinepidb::traveled_recently,individual_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0024014,Reside in multiple homes,Spent at least 1 night anywhere other than your usual home in the past 8 weeks?,Participant,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,Spent at least 1 night anywhere other than your usual home in the past 8 weeks?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
39,individual_deidentified_forclinepidb::traveled_recently |endline_individual_cross_sectional_forclinepidb::traveled_recently,individual_deidentified_forclinepidb,,,,Participant,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
47,endline_individual_cross_sectional_forclinepidb::treatment,endline_individual_cross_sectional_forclinepidb,,Type of prescribed treatment,What treatment was prescribed?,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,What treatment was prescribed?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
48,endline_individual_cross_sectional_forclinepidb::treatment_other,endline_individual_cross_sectional_forclinepidb,,,,Participant,,,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
40,individual_deidentified_forclinepidb::usual_resident | endline_individual_cross_sectional_forclinepidb::usual_resident,individual_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0022182,First dwelling settlement,Are you a usual resident of this household?-from tablet,Participant,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,Are you a usual resident of this household?-from tablet,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
4,individual_deidentified_forclinepidb::week |sdss_index_deidentified_forclinepidb::week,individual_deidentified_forclinepidb,,Week Number,Week Number- derived,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Week Number- derived,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
51,individual_deidentified_forclinepidb::weeks_pregnant,individual_deidentified_forclinepidb,,Weeks of pregnant,For how many weeks do you believe you have been pregnant?,Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,For how many weeks do you believe you have been pregnant?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
65,individual_deidentified_forclinepidb::weight,individual_deidentified_forclinepidb,http://purl.obolibrary.org/obo/IAO_0000414,Weight,"Weight in kilograms, to 1 decimal place (nearest 100g)",Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,"Weight in kilograms, to 1 decimal place (nearest 100g)",,variable,,,,,Namibia_RACD_rfMDA_RAVC,kg,http://purl.obolibrary.org/obo/UO_0000009|UO_0000009,,,,,,
23,individual_deidentified_forclinepidb::well_enough |endline_individual_cross_sectional_forclinepidb::well_enough,individual_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0025171,Participant enrolled,Is this person well enough to participate?,Participant,http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,Is this person well enough to participate?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
54,endline_individual_cross_sectional_forclinepidb::who_invest,endline_individual_cross_sectional_forclinepidb,,Investigators resource,Where were the investigators from?,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Where were the investigators from?,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
