ID	Name	EuPathDBLabel	Definition	EupathDefinition	Synonyms	URI
EUPATH_0000314	scheduled clinical visit					http://purl.obolibrary.org/obo/EUPATH_0000314
EUPATH_0000315	unscheduled clinical visit					http://purl.obolibrary.org/obo/EUPATH_0000315
EUPATH_0000316	malaria severity and basis information					http://purl.obolibrary.org/obo/EUPATH_0000316
EUPATH_0000317	diagnosis other than malaria					http://purl.obolibrary.org/obo/EUPATH_0000317
EUPATH_0000318	hospital admission information					http://purl.obolibrary.org/obo/EUPATH_0000318
EUPATH_0000319	date of hospital admission					http://purl.obolibrary.org/obo/EUPATH_0000319
EUPATH_0000320	date of hospital discharge					http://purl.obolibrary.org/obo/EUPATH_0000320
EUPATH_0000321	diagnosis at discharge					http://purl.obolibrary.org/obo/EUPATH_0000321
EUPATH_0000322	Anopheles funestus related information					http://purl.obolibrary.org/obo/EUPATH_0000322
EUPATH_0000323	Anopheles gambiae sensu lato related information					http://purl.obolibrary.org/obo/EUPATH_0000323
EUPATH_0000324	mosquito parity information					http://purl.obolibrary.org/obo/EUPATH_0000324
EUPATH_0000325	sporozoite testing information					http://purl.obolibrary.org/obo/EUPATH_0000325
EUPATH_0000326	aggregated sporozoite testing information					http://purl.obolibrary.org/obo/EUPATH_0000326
EUPATH_0000327	entomological measurement data					http://purl.obolibrary.org/obo/EUPATH_0000327
EUPATH_0000328	clinical visit information					http://purl.obolibrary.org/obo/EUPATH_0000328
EUPATH_0000333	easting coordinate measurement datum		One dimensional cartesian spatial coordinate datum refers to eastward-measured distance (or the x-coordinate). The terms easting and northing are geographic Cartesian coordinates for a point. Easting and northing coordinates are commonly measured in meters from a horizontal datum.			http://purl.obolibrary.org/obo/EUPATH_0000333
EUPATH_0000334	northing coordinate measurement datum		One dimensional cartesian spatial coordinate datum refers to the northward-measured distance (or the y-coordinate). The terms easting and northing are geographic Cartesian coordinates for a point. Easting and northing coordinates are commonly measured in meters from a horizontal datum.			http://purl.obolibrary.org/obo/EUPATH_0000334
EUPATH_0000335	human waste disposal		An environmental feature for disposing human waste.			http://purl.obolibrary.org/obo/EUPATH_0000335
EUPATH_0000336	number of non-scheduled visits		A count of the total number of non-scheduled clinical visits in an investigation.			http://purl.obolibrary.org/obo/EUPATH_0000336
EUPATH_0000337	number of scheduled visits		A count of the total number of scheduled clinical visits in an investigation.			http://purl.obolibrary.org/obo/EUPATH_0000337
EUPATH_0000338	malaria diagnosis and blood smear information		An information content entity that is about malaria diagnosis or blood smear.			http://purl.obolibrary.org/obo/EUPATH_0000338
EUPATH_0000339	dwelling animal information		A dwelling information about animal living in a human dwelling.			http://purl.obolibrary.org/obo/EUPATH_0000339
EUPATH_0000340	human traveling information		An information content entity that is about human traveling.			http://purl.obolibrary.org/obo/EUPATH_0000340
EUPATH_0000341	vector control intervention information		An information content entity that is about vector control intervention towards interruption of transmission of infectious diseases.			http://purl.obolibrary.org/obo/EUPATH_0000341
EUPATH_0000342	employment information		An information content entity that is about employment.			http://purl.obolibrary.org/obo/EUPATH_0000342
EUPATH_0000343	domesticated animal in a human dwelling		An organism that raised by people and lives in a human dwelling.			http://purl.obolibrary.org/obo/EUPATH_0000343
EUPATH_0000344	information of when bed net last treated		An information content entity that is about when the bed net is last treated.			http://purl.obolibrary.org/obo/EUPATH_0000344
EUPATH_0000345	education level information		An information content entity that is about the highest level of schooling that a person has reached.			http://purl.obolibrary.org/obo/EUPATH_0000345
EUPATH_0000346	number of infections with P. vivax in lifetime		A count of the total times of a person who infected with P. vivax in his lifetime.			http://purl.obolibrary.org/obo/EUPATH_0000346
EUPATH_0000347	number of infections with P. vivax in the last year		A count of the total times of a person who infected with P. falciparum last year.			http://purl.obolibrary.org/obo/EUPATH_0000347
EUPATH_0000348	number of infections with P. falciparum in lifetime		A count of the total times of a person who infected with P. vivax in his lifetime.			http://purl.obolibrary.org/obo/EUPATH_0000348
EUPATH_0000349	number of infections with P. falciparum in the last year		A count of the total times of a person who infected with P. falciparum last year.			http://purl.obolibrary.org/obo/EUPATH_0000349
EUPATH_0000350	number of days per week at primary job		A time measurement datum of days in a week at primary job.			http://purl.obolibrary.org/obo/EUPATH_0000350
EUPATH_0000351	number of days per week at secondary job		A time measurement datum of days in a week at secondary job.			http://purl.obolibrary.org/obo/EUPATH_0000351
EUPATH_0000352	job role		"A human social role realized in a process that often performed in exchange for payment. Many people have multiple job roles, such as those of parent, homemaker, and employee."			http://purl.obolibrary.org/obo/EUPATH_0000352
EUPATH_0000353	economic activity		A planned process that a person participates in exchange for payment. The job role born by the person is realized in the process.			http://purl.obolibrary.org/obo/EUPATH_0000353
EUPATH_0000354	primary economic activity		An economic activity that a person is involved in primarily.			http://purl.obolibrary.org/obo/EUPATH_0000354
EUPATH_0000355	secondary economic activity		An economic activity that a person is not involved in primarily.			http://purl.obolibrary.org/obo/EUPATH_0000355
EUPATH_0000356	primary economic activity description		A textual entity that describes a person's primary economic activity.			http://purl.obolibrary.org/obo/EUPATH_0000356
EUPATH_0000357	secondary economic activity description		A textual entity that describes a person's secondary economic activity.			http://purl.obolibrary.org/obo/EUPATH_0000357
EUPATH_0000358	secondary economic activity in last month		An information content entity about secondary economic activity a person participates in the last month.			http://purl.obolibrary.org/obo/EUPATH_0000358
EUPATH_0000359	occupation		an activity in which one engages An information content entity that is about something people are occupied with and you're not necessarily doing it to exchange for payment.			http://purl.obolibrary.org/obo/EUPATH_0000359
EUPATH_0000360	primary economic activity pay period		A time measurement datum about the pay period of primary economic activity.			http://purl.obolibrary.org/obo/EUPATH_0000360
EUPATH_0000361	secondary economic activity  pay period		A time measurement datum about the pay period of secondary economic activity.			http://purl.obolibrary.org/obo/EUPATH_0000361
EUPATH_0000362	information of received payment from primary economic activity		An information content entity about whether a person received payment from primary economic activity.			http://purl.obolibrary.org/obo/EUPATH_0000362
EUPATH_0000363	information of received payment from secondary economic activity		An information content entity about whether a person received payment from secondary economic activity.			http://purl.obolibrary.org/obo/EUPATH_0000363
EUPATH_0000364	salary of primary economic activity		A data item of salary of primary job.			http://purl.obolibrary.org/obo/EUPATH_0000364
EUPATH_0000365	salary of secondary economic activity		A data item of salary of other job.			http://purl.obolibrary.org/obo/EUPATH_0000365
EUPATH_0000366	number of hours per day at primary economic activity		A time measurement datum about number of hours per day spend at primary economic activity.			http://purl.obolibrary.org/obo/EUPATH_0000366
EUPATH_0000367	number of hours per day at secondary economic activity		A time measurement datum about number of hours per day spend at secondary economic activity.			http://purl.obolibrary.org/obo/EUPATH_0000367
EUPATH_0000368	garbage disposal		An environmental feature for disposing garbage.			http://purl.obolibrary.org/obo/EUPATH_0000368
EUPATH_0000369	community name		A textual entity about community where a person is living.			http://purl.obolibrary.org/obo/EUPATH_0000369
EUPATH_0000370	study location name		A textual entity about community where a study taken place.			http://purl.obolibrary.org/obo/EUPATH_0000370
EUPATH_0000371	first line malaria medication		A malaria medication that is generally taken for initial treatment of malaria.			http://purl.obolibrary.org/obo/EUPATH_0000371
EUPATH_0000372	second line malaria medication		"A malaria medication that is given when first-line medication doesn't work, or stops working."			http://purl.obolibrary.org/obo/EUPATH_0000372
EUPATH_0000373	information of whether malaria medication is given					http://purl.obolibrary.org/obo/EUPATH_0000373
EUPATH_0000374	marital status					http://purl.obolibrary.org/obo/EUPATH_0000374
EUPATH_0000375	information of whether a person plan to move					http://purl.obolibrary.org/obo/EUPATH_0000375
EUPATH_0000376	relationship to head of Family					http://purl.obolibrary.org/obo/EUPATH_0000376
EUPATH_0000377	years of living in the dwelling					http://purl.obolibrary.org/obo/EUPATH_0000377
EUPATH_0000378	years of living in the community					http://purl.obolibrary.org/obo/EUPATH_0000378
EUPATH_0000379	number of common areas in a dwelling					http://purl.obolibrary.org/obo/EUPATH_0000379
EUPATH_0000380	covered area measured in square meter					http://purl.obolibrary.org/obo/EUPATH_0000380
EUPATH_0000381	information of kitchen location		An information content entity about where the kitchen is located inside or outside of a dwelling.			http://purl.obolibrary.org/obo/EUPATH_0000381
EUPATH_0000382	total area measured in square meter					http://purl.obolibrary.org/obo/EUPATH_0000382
EUPATH_0000383	information of rent or own a dwelling					http://purl.obolibrary.org/obo/EUPATH_0000383
EUPATH_0000384	days of travel					http://purl.obolibrary.org/obo/EUPATH_0000384
EUPATH_0000385	information of whether ship is taken during a trip					http://purl.obolibrary.org/obo/EUPATH_0000385
EUPATH_0000386	information of place visited during a trip					http://purl.obolibrary.org/obo/EUPATH_0000386
EUPATH_0000387	information of travel in the last month		An information content entity about travel to any place more than 10 km away from where a person live.			http://purl.obolibrary.org/obo/EUPATH_0000387
EUPATH_0000388	information about travel before malaria					http://purl.obolibrary.org/obo/EUPATH_0000388
EUPATH_0000389	bed net material		A material entity that is used to make bed net.			http://purl.obolibrary.org/obo/EUPATH_0000389
EUPATH_0000390	date of last fumigation					http://purl.obolibrary.org/obo/EUPATH_0000390
EUPATH_0000391	information of organization that responsible of treated bed nets					http://purl.obolibrary.org/obo/EUPATH_0000391
EUPATH_0000392	information of contact with malaria					http://purl.obolibrary.org/obo/EUPATH_0000392
EUPATH_0000393	information of participant status at visit					http://purl.obolibrary.org/obo/EUPATH_0000393
EUPATH_0000394	information of whether address has changed					http://purl.obolibrary.org/obo/EUPATH_0000394
EUPATH_0000395	number of livestock					http://purl.obolibrary.org/obo/EUPATH_0000395
EUPATH_0000396	number of pets					http://purl.obolibrary.org/obo/EUPATH_0000396
EUPATH_0000397	bed net treatment information					http://purl.obolibrary.org/obo/EUPATH_0000397
EUPATH_0000398	number of insecticide-treated bed nets that treated less than 6 months ago					http://purl.obolibrary.org/obo/EUPATH_0000398
EUPATH_0000399	number of insecticide-treated bed nets that treated more than 6 months ago					http://purl.obolibrary.org/obo/EUPATH_0000399
EUPATH_0000400	number of long last insecticide-treated bed nets					http://purl.obolibrary.org/obo/EUPATH_0000400
EUPATH_0000401	number of untreated bed net					http://purl.obolibrary.org/obo/EUPATH_0000401
EUPATH_0000402	blood pressure measurement datum					http://purl.obolibrary.org/obo/EUPATH_0000402
EUPATH_0000403	proximity to case dwelling datum		A categorical measurement datum about proximity to case dwelling.			http://purl.obolibrary.org/obo/EUPATH_0000403
EUPATH_0000404	information of whether a census form filled at enrollment					http://purl.obolibrary.org/obo/EUPATH_0000404
EUPATH_0000405	clinic					http://purl.obolibrary.org/obo/EUPATH_0000405
EUPATH_0000406	clinic location		A geographic location where the clinic is located.			http://purl.obolibrary.org/obo/EUPATH_0000406
EUPATH_0000407	district name					http://purl.obolibrary.org/obo/EUPATH_0000407
EUPATH_0000408	division number		A textual entity about a 'division' or 'ward' being a sub-division of a city.			http://purl.obolibrary.org/obo/EUPATH_0000408
EUPATH_0000409	information of whether took antimalarial drugs as advised					http://purl.obolibrary.org/obo/EUPATH_0000409
EUPATH_0000410	information of whether took antimalarial drugs in last 2 weeks					http://purl.obolibrary.org/obo/EUPATH_0000410
EUPATH_0000411	information of existing illness					http://purl.obolibrary.org/obo/EUPATH_0000411
EUPATH_0000412	information of whether having an existing illness					http://purl.obolibrary.org/obo/EUPATH_0000412
EUPATH_0000413	information of where a fever person treated					http://purl.obolibrary.org/obo/EUPATH_0000413
EUPATH_0000414	duration of febrile		A time measurement datum that measures the duration of having febrile.			http://purl.obolibrary.org/obo/EUPATH_0000414
EUPATH_0000415	information of whether a person is family head					http://purl.obolibrary.org/obo/EUPATH_0000415
EUPATH_0000416	hospital registration number					http://purl.obolibrary.org/obo/EUPATH_0000416
EUPATH_0000417	information of whether a person is sick now					http://purl.obolibrary.org/obo/EUPATH_0000417
EUPATH_0000418	indoor residents information		"An information content entity is about who are indoor residents, such as only human, or human and animals."			http://purl.obolibrary.org/obo/EUPATH_0000418
EUPATH_0000419	frequence of larvicide in use					http://purl.obolibrary.org/obo/EUPATH_0000419
EUPATH_0000420	information of where malaria diagnosed in last 12 months					http://purl.obolibrary.org/obo/EUPATH_0000420
EUPATH_0000421	number of asexual parasite					http://purl.obolibrary.org/obo/EUPATH_0000421
EUPATH_0000422	number of sexual parasite					http://purl.obolibrary.org/obo/EUPATH_0000422
EUPATH_0000423	parasite species information		A data item of which parasite species detected in a blood specimen.			http://purl.obolibrary.org/obo/EUPATH_0000423
EUPATH_0000424	birth country name		A country name denote where a person was born.			http://purl.obolibrary.org/obo/EUPATH_0000424
EUPATH_0000425	information of malaria parasite infection diagnosis past year					http://purl.obolibrary.org/obo/EUPATH_0000425
EUPATH_0000426	number of malaria diagnosis past year		A count of malaria diagnosis past year.			http://purl.obolibrary.org/obo/EUPATH_0000426
EUPATH_0000427	number of months since malaria diagnosis		A time measurement datum of number of months since malaria diagnosis.			http://purl.obolibrary.org/obo/EUPATH_0000427
EUPATH_0000428	information of whether antimalarial drug treated last year		An information content entity about whether antimalarial drug treated last year			http://purl.obolibrary.org/obo/EUPATH_0000428
EUPATH_0000429	antimalarial drug used date		A time measurement datum about when the antimalarial drug used last year			http://purl.obolibrary.org/obo/EUPATH_0000429
EUPATH_0000430	information of antimalarial drug used last year		An information content entity about what antimalarial drug used last year			http://purl.obolibrary.org/obo/EUPATH_0000430
EUPATH_0000431	information of who treated malaria last year		An information about who treated malaria last year			http://purl.obolibrary.org/obo/EUPATH_0000431
EUPATH_0000432	specimen used for DNA PCR		A specimen that is used for DNA extraction and following PCR assay.			http://purl.obolibrary.org/obo/EUPATH_0000432
EUPATH_0000433	parasite species identification by PCR assay		An organism identification assay that identifies the species of parasites by PCR.			http://purl.obolibrary.org/obo/EUPATH_0000433
EUPATH_0000434	primary health center name		A textual entity that denotes the public health clinic/hospital that the human subject normally uses (for non malaria illness).			http://purl.obolibrary.org/obo/EUPATH_0000434
EUPATH_0000435	poverty line		A data item of income level issued annually by the Department of Health and Human Services. Federal poverty levels are used to determine your eligibility for certain programs and benefits.			http://purl.obolibrary.org/obo/EUPATH_0000435
EUPATH_0000436	no illness information		An information that specifies a person has no illness.			http://purl.obolibrary.org/obo/EUPATH_0000436
EUPATH_0000437	falcivax rapid diagnostic test		A laboratory test that can quickly establishing the diagnosis of  P. falciparum or P. vivax malaria infection by detecting the antigens in a person's blood.			http://purl.obolibrary.org/obo/EUPATH_0000437
EUPATH_0000438	optimal-IT rapid diagnostic test		"A laboratory test that is a rapid, sensitive malaria test that is able to differentiate between P. falciparum and other malaria parasites. "			http://purl.obolibrary.org/obo/EUPATH_0000438
EUPATH_0000439	personal mosquito repellent		A material entity that a person uses to deter mosquitoes from approaching or settling.			http://purl.obolibrary.org/obo/EUPATH_0000439
EUPATH_0000440	resident status information		"An information content entity about a person's resident status, permanent or temporary."			http://purl.obolibrary.org/obo/EUPATH_0000440
EUPATH_0000441	information of mosquito repellent sprayed in last 12 months		An information content entity about repellent sprayed in last 12 months in a dwelling.			http://purl.obolibrary.org/obo/EUPATH_0000441
EUPATH_0000442	state name of birth		A text entity denotes to a state where a person was born.			http://purl.obolibrary.org/obo/EUPATH_0000442
EUPATH_0000443	take fever suppressant information		An information content entity that is about whether a person take fever suppressant.			http://purl.obolibrary.org/obo/EUPATH_0000443
EUPATH_0000444	taluk name		A text entity denotes to a taluk.			http://purl.obolibrary.org/obo/EUPATH_0000444
EUPATH_0000445	visited country name		A country name denote a geographic location that a person has visited.			http://purl.obolibrary.org/obo/EUPATH_0000445
EUPATH_0000446	visited district name		A text entity denotes to a district that a person has visited.			http://purl.obolibrary.org/obo/EUPATH_0000446
EUPATH_0000447	visited state name		A text entity denotes to a state that a person has visited.			http://purl.obolibrary.org/obo/EUPATH_0000447
EUPATH_0000448	visited taluk name		A taluk name denote a geographic location that a person has visited.			http://purl.obolibrary.org/obo/EUPATH_0000448
EUPATH_0000449	visited village name		A village name denote a geographic location that a person has visited.			http://purl.obolibrary.org/obo/EUPATH_0000449
EUPATH_0000450	traveled information in last 14 days		An information content entity about whether a person travelled in last 14 days.			http://purl.obolibrary.org/obo/EUPATH_0000450
EUPATH_0000451	healthcare information		An information content entity about healthcare that is private or public.			http://purl.obolibrary.org/obo/EUPATH_0000451
EUPATH_0000452	village name		A text entity denotes to a village.			http://purl.obolibrary.org/obo/EUPATH_0000452
EUPATH_0000453	location zone number		A text entity of a zone number denotes to a geographic location.			http://purl.obolibrary.org/obo/EUPATH_0000453
EUPATH_0000454	average mapping coverage					http://purl.obolibrary.org/obo/EUPATH_0000454
EUPATH_0000455	proportion mapped reads					http://purl.obolibrary.org/obo/EUPATH_0000455
EUPATH_0000456	number mapped reads					http://purl.obolibrary.org/obo/EUPATH_0000456
EUPATH_0000457	average read length					http://purl.obolibrary.org/obo/EUPATH_0000457
EUPATH_0000458	unstranded unique average mapping coverage					http://purl.obolibrary.org/obo/EUPATH_0000458
EUPATH_0000459	unstranded unique proportion mapped reads					http://purl.obolibrary.org/obo/EUPATH_0000459
EUPATH_0000460	unstranded unique number mapped reads					http://purl.obolibrary.org/obo/EUPATH_0000460
EUPATH_0000461	unstranded unique average read length					http://purl.obolibrary.org/obo/EUPATH_0000461
EUPATH_0000462	unstranded non unique average mapping coverage					http://purl.obolibrary.org/obo/EUPATH_0000462
EUPATH_0000463	unstranded non unique proportion mapped reads					http://purl.obolibrary.org/obo/EUPATH_0000463
EUPATH_0000464	unstranded non unique number mapped reads					http://purl.obolibrary.org/obo/EUPATH_0000464
EUPATH_0000465	unstranded non unique average read length					http://purl.obolibrary.org/obo/EUPATH_0000465
EUPATH_0000466	first strand unique average mapping coverage					http://purl.obolibrary.org/obo/EUPATH_0000466
EUPATH_0000467	first strand unique proportion mapped reads					http://purl.obolibrary.org/obo/EUPATH_0000467
EUPATH_0000468	first strand unique number mapped reads					http://purl.obolibrary.org/obo/EUPATH_0000468
EUPATH_0000469	first strand unique average read length					http://purl.obolibrary.org/obo/EUPATH_0000469
EUPATH_0000470	first strand non unique unstranded unique average mapping coverage					http://purl.obolibrary.org/obo/EUPATH_0000470
EUPATH_0000471	first strand non unique unstranded unique proportion mapped reads					http://purl.obolibrary.org/obo/EUPATH_0000471
EUPATH_0000472	first strand non unique unstranded unique number mapped reads					http://purl.obolibrary.org/obo/EUPATH_0000472
EUPATH_0000473	first strand non unique unstranded unique average read length					http://purl.obolibrary.org/obo/EUPATH_0000473
EUPATH_0000474	second strand unique unstranded non unique average mapping coverage					http://purl.obolibrary.org/obo/EUPATH_0000474
EUPATH_0000475	second strand unique unstranded non unique proportion mapped reads					http://purl.obolibrary.org/obo/EUPATH_0000475
EUPATH_0000476	second strand unique unstranded non unique number mapped reads					http://purl.obolibrary.org/obo/EUPATH_0000476
EUPATH_0000477	second strand unique unstranded non unique average read length					http://purl.obolibrary.org/obo/EUPATH_0000477
EUPATH_0000478	second strand non unique first strand unique average mapping coverage					http://purl.obolibrary.org/obo/EUPATH_0000478
EUPATH_0000479	second strand non unique first strand unique proportion mapped reads					http://purl.obolibrary.org/obo/EUPATH_0000479
EUPATH_0000480	second strand non unique first strand unique proportion mapped reads					http://purl.obolibrary.org/obo/EUPATH_0000480
EUPATH_0000481	second strand non unique first strand unique average read length					http://purl.obolibrary.org/obo/EUPATH_0000481
GAZ_00000448	geographic location		A reference to a place on the Earth, by its name or by its geographical location.			http://purl.obolibrary.org/obo/GAZ_00000448
GAZ_00001102						http://purl.obolibrary.org/obo/GAZ_00001102
GO_0008150	biological_process		Any process specifically pertinent to the functioning of integrated living units: cells, tissues, organs, and organisms. A process is a collection of molecular events with a defined beginning and end.			http://purl.obolibrary.org/obo/GO_0008150
HP_0000118	Phenotypic abnormality		A phenotypic abnormality.			http://purl.obolibrary.org/obo/HP_0000118
HP_0000421	Epistaxis		Epistaxis, or nosebleed, refers to a hemorrhage localized in thenose.			http://purl.obolibrary.org/obo/HP_0000421
HP_0000692	Misalignment of teeth		Abnormal alignment, positioning, or spacing of the teeth, i.e., misaligned teeth.			http://purl.obolibrary.org/obo/HP_0000692
HP_0000952	Jaundice		Yellow pigmentation of the skin or sclera due to bilirubin, which in turn is the result of increased bilirubin concentration in the bloodstream.			http://purl.obolibrary.org/obo/HP_0000952
HP_0000989	Pruritus		Pruritus is an itch or a sensation that makes a person want to scratch. This term refers to an abnormally increased disposition to experience pruritus.			http://purl.obolibrary.org/obo/HP_0000989
HP_0001944	Dehydration					http://purl.obolibrary.org/obo/HP_0001944
HP_0002013	Vomiting		Forceful ejection of the contents of the stomach through the mouth by means of a series of involuntary spasmic contractions.			http://purl.obolibrary.org/obo/HP_0002013
HP_0002027	Abdominal pain		An unpleasant sensation characterized by physical discomfort (such as pricking, throbbing, or aching) and perceived to originate in the abdomen.			http://purl.obolibrary.org/obo/HP_0002027
HP_0002315	Headache		Cephalgia, or pain sensed in various parts of the head, not confined to the area of distribution of any nerve.			http://purl.obolibrary.org/obo/HP_0002315
HP_0003249	Genital ulcers					http://purl.obolibrary.org/obo/HP_0003249
HP_0004395	Malnutrition					http://purl.obolibrary.org/obo/HP_0004395
HP_0011801	Enlargement of parotid gland		Increased size of the parotid gland.			http://purl.obolibrary.org/obo/HP_0011801
HP_0011848	Abdominal colic					http://purl.obolibrary.org/obo/HP_0011848
HP_0012531	Pain		An unpleasant sensory and emotional experience associated with actual or potential tissue damage, or described in terms of such damage.,An unpleasant sensory and emotional experience associated with actual or potential tissue damage, or described in terms of such damage.			http://purl.obolibrary.org/obo/HP_0012531
HP_0100845	Anaphylactic shock		An acute hypersensitivity reaction due to exposure to a previously encountered antigen.			http://purl.obolibrary.org/obo/HP_0100845
HP_0200039	Pustule		A small elevation of the skin containing cloudy or purulent material usually consisting of necrotic inflammatory cells.			http://purl.obolibrary.org/obo/HP_0200039
HP_0200043	Verrucae		Warts, benign growths on the skin or mucous membranes that cause cosmetic problems as well as pain and discomfort. Warts most often occur on the hands, feet, and genital areas.			http://purl.obolibrary.org/obo/HP_0200043
IAO_0000002	example to be eventually removed					http://purl.obolibrary.org/obo/IAO_0000002
IAO_0000003	measurement unit label		A measurement unit label is as a label that is part of a scalar measurement datum and denotes a unit of measure.			http://purl.obolibrary.org/obo/IAO_0000003
IAO_0000005	objective specification		a directive information entity that describes an intended process endpoint. When part of a plan specification the concretization is realized in a planned process in which the bearer tries to effect the world so that the process endpoint is achieved.		goal specification	http://purl.obolibrary.org/obo/IAO_0000005
IAO_0000007	action specification		a directive information entity that describes an action the bearer will take			http://purl.obolibrary.org/obo/IAO_0000007
IAO_0000009	datum label		A label is a symbol that is part of some other datum and is used to either partially define  the denotation of that datum or to provide a means for identifying the datum as a member of the set of data with the same label			http://purl.obolibrary.org/obo/IAO_0000009
IAO_0000027	data item		a data item is an information content entity that is intended to be a truthful statement about something (modulo, e.g., measurement precision or other systematic errors) and is constructed/acquired by a method which reliably tends to produce (approximately) truthful statements.		data	http://purl.obolibrary.org/obo/IAO_0000027
IAO_0000028	symbol		An information content entity that is a mark(s) or character(s) used as a conventional representation of another entity.			http://purl.obolibrary.org/obo/IAO_0000028
IAO_0000030	information content entity		A generically dependent continuant that is about some thing.			http://purl.obolibrary.org/obo/IAO_0000030
IAO_0000032	scalar measurement datum		a scalar measurement datum is a measurement datum that is composed of two parts, numerals and a unit label.			http://purl.obolibrary.org/obo/IAO_0000032
IAO_0000033	directive information entity		An information content entity whose concretizations indicate to their bearer how to realize them in a process.			http://purl.obolibrary.org/obo/IAO_0000033
IAO_0000039	has measurement unit label					http://purl.obolibrary.org/obo/IAO_0000039
IAO_0000064	algorithm		A plan specification which describes the inputs and output of mathematical functions as well as workflow of execution for achieving an predefined objective. Algorithms are realized usually by means of implementation as computer programs for execution by automata.			http://purl.obolibrary.org/obo/IAO_0000064
IAO_0000078	curation status specification		The curation status of the term. The allowed values come from an enumerated list of predefined terms. See the specification of these instances for more detailed definitions of each enumerated value.			http://purl.obolibrary.org/obo/IAO_0000078
IAO_0000100	data set		A data item that is an aggregate of other data items of the same type that have something in common. Averages and distributions can be determined for data sets.			http://purl.obolibrary.org/obo/IAO_0000100
IAO_0000102	data about an ontology part		data about an ontology part is a data item about a part of an ontology, for example a term			http://purl.obolibrary.org/obo/IAO_0000102
IAO_0000104	plan specification		A directive information entity with action specifications and objective specifications as parts that, when concretized, is realized in a process in which the bearer tries to achieve the objectives by taking the actions specified.			http://purl.obolibrary.org/obo/IAO_0000104
IAO_0000109	measurement datum		A measurement datum is an information content entity that is a recording of the output of a measurement such as produced by a device.			http://purl.obolibrary.org/obo/IAO_0000109
IAO_0000120	metadata complete		Class has all its metadata, but is either not guaranteed to be in its final location in the asserted IS_A hierarchy or refers to another class that is not complete.			http://purl.obolibrary.org/obo/IAO_0000120
IAO_0000121	organizational term		term created to ease viewing/sort terms for development purpose, and will not be included in a release			http://purl.obolibrary.org/obo/IAO_0000121
IAO_0000122	ready for release		Class has undergone final review, is ready for use, and will be included in the next release. Any class lacking "ready_for_release" should be considered likely to change place in hierarchy, have its definition refined, or be obsoleted in the next release.  Those classes deemed "ready_for_release" will also derived from a chain of ancestor classes that are also "ready_for_release."			http://purl.obolibrary.org/obo/IAO_0000122
IAO_0000123	metadata incomplete		Class is being worked on; however, the metadata (including definition) are not complete or sufficiently clear to the branch editors.			http://purl.obolibrary.org/obo/IAO_0000123
IAO_0000124	uncurated		Nothing done yet beyond assigning a unique class ID and proposing a preferred term.			http://purl.obolibrary.org/obo/IAO_0000124
IAO_0000125	pending final vetting		All definitions, placement in the asserted IS_A hierarchy and required minimal metadata are complete. The class is awaiting a final review by someone other than the term editor.			http://purl.obolibrary.org/obo/IAO_0000125
IAO_0000136	is about		is_about is a (currently) primitive relation that relates an information artifact to an entity.			http://purl.obolibrary.org/obo/IAO_0000136
IAO_0000219	denotes		denotes is a primitive, instance-level, relation obtaining between an information content entity and some portion of reality. Denotation is what happens when someone creates an information content entity E in order to specifically refer to something. The only relation between E and the thing is that E can be used to 'pick out' the thing. This relation connects those two together. Freedictionary.com sense 3: To signify directly; refer to specifically			http://purl.obolibrary.org/obo/IAO_0000219
IAO_0000221	is quality measurement of		m is a quality measurement of q at t when q is a quality  there is a measurement process p that has specified output m, a measurement datum, that is about q			http://purl.obolibrary.org/obo/IAO_0000221
IAO_0000300	textual entity		A textual entity is a part of a manifestation (FRBR sense), a generically dependent continuant whose concretizations are patterns of glyphs intended to be interpreted as words, formulas, etc.		text	http://purl.obolibrary.org/obo/IAO_0000300
IAO_0000310	document		A collection of information content entities intended to be understood together as a whole			http://purl.obolibrary.org/obo/IAO_0000310
IAO_0000311	publication		A document that has been accepted by a publisher			http://purl.obolibrary.org/obo/IAO_0000311
IAO_0000312	publication about an investigation		A publication that is about an investigation		scientific publication	http://purl.obolibrary.org/obo/IAO_0000312
IAO_0000401	one dimensional cartesian spatial coordinate datum		A cartesion spatial coordinate datum that  uses one value to specify a position along a one dimensional spatial region			http://purl.obolibrary.org/obo/IAO_0000401
IAO_0000408	length measurement datum		A scalar measurement datum that is the result of measurement of length quality			http://purl.obolibrary.org/obo/IAO_0000408
IAO_0000413	is duration of		relates a process to a time-measurement-datum that represents the duration of the process			http://purl.obolibrary.org/obo/IAO_0000413
IAO_0000414	mass measurement datum		A scalar measurement datum that is the result of measurement of mass quality			http://purl.obolibrary.org/obo/IAO_0000414
IAO_0000416	time measurement datum		A scalar measurement datum that is the result of measuring a temporal interval			http://purl.obolibrary.org/obo/IAO_0000416
IAO_0000423	to be replaced with external ontology term		Terms with this status should eventually replaced with a term from another ontology.			http://purl.obolibrary.org/obo/IAO_0000423
IAO_0000428	requires discussion		A term that is metadata complete, has been reviewed, and problems have been identified that require discussion before release. Such a term requires editor note(s) to identify the outstanding issues.			http://purl.obolibrary.org/obo/IAO_0000428
IAO_0000429	email address					http://purl.obolibrary.org/obo/IAO_0000429
IAO_0000572	documenting		a planned process in which a document is created or added to by including the specified input in it.			http://purl.obolibrary.org/obo/IAO_0000572
