ID,Label,unitLabel,unitIRI,dataset
EUPATH_0000191,Time since enrollment,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_india_fever_surv
EUPATH_0000191,Time since enrollment,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_myanmar
EUPATH_0000191,Time since enrollment,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_prism
EUPATH_0000191,Time since enrollment,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_prism2
EUPATH_0000191,Time since enrollment,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_prism2_border_cohort
EUPATH_0000350,Days worked every week,days,http://purl.obolibrary.org/obo/UO_0000033,gates_jilinde_costing_survey
EUPATH_0000350,Days worked every week,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_amazonia_peru
EUPATH_0000350,Time spent in occupation every week,days,http://purl.obolibrary.org/obo/UO_0000033,gates_jilinde_costing_survey
EUPATH_0000350,Time spent in occupation every week,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_amazonia_peru
EUPATH_0000351,Time spent in occupation 2 every week,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_amazonia_peru
EUPATH_0000414,Fever duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_promote
EUPATH_0000414,Fever duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_india_cohort
EUPATH_0000414,Fever duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_india_cx
EUPATH_0000414,Fever duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_sub_saharan_africa_kenya_cohort
EUPATH_0000427,Time since last malaria diagnosis,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_india_behavior
EUPATH_0000427,Time since last malaria diagnosis,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_india_cohort
EUPATH_0000427,Time since last malaria diagnosis,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_india_cx
EUPATH_0000427,Time since last malaria diagnosis,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_india_fever_surv
EUPATH_0000742,Total time in all diarrheal episodes,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0000742,Total time in all diarrheal episodes,days,http://purl.obolibrary.org/obo/UO_0000033,gates_provide
EUPATH_0000743,Cumulative illness surveillance,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0010238,Diarrheal episode duration,days,http://purl.obolibrary.org/obo/UO_0000033,gates_crypto
EUPATH_0010238,Diarrheal episode duration,days,http://purl.obolibrary.org/obo/UO_0000033,gates_gems
EUPATH_0010238,Diarrheal episode duration,days,http://purl.obolibrary.org/obo/UO_0000033,gates_gems1a
EUPATH_0010238,Diarrheal episode duration,days,http://purl.obolibrary.org/obo/UO_0000033,gates_gems1a_huas
EUPATH_0010238,Diarrheal episode duration,days,http://purl.obolibrary.org/obo/UO_0000033,gates_gems_huas
EUPATH_0010238,Diarrheal episode duration,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0010238,Diarrheal episode duration,days,http://purl.obolibrary.org/obo/UO_0000033,gates_provide
EUPATH_0010238,Diarrheal episode duration,days,http://purl.obolibrary.org/obo/UO_0000033,gates_vida
EUPATH_0010238,Diarrheal episode duration,days,http://purl.obolibrary.org/obo/UO_0000033,gates_vida_hucs_gambia_mali
EUPATH_0010238,Diarrheal episode duration,days,http://purl.obolibrary.org/obo/UO_0000033,gates_vida_hucs_kenya
EUPATH_0010277,Earning time lost due to care,days,http://purl.obolibrary.org/obo/UO_0000033,gates_gems
EUPATH_0010277,Earning time lost due to care,days,http://purl.obolibrary.org/obo/UO_0000033,gates_gems1a
EUPATH_0010278,"Earning time lost due to care, other caregivers",days,http://purl.obolibrary.org/obo/UO_0000033,gates_gems
EUPATH_0010278,"Earning time lost due to care, other caregivers",days,http://purl.obolibrary.org/obo/UO_0000033,gates_gems1a
EUPATH_0010346,Hospitalization duration,days,http://purl.obolibrary.org/obo/UO_0000033,gates_gems
EUPATH_0010346,Hospitalization duration,days,http://purl.obolibrary.org/obo/UO_0000033,gates_gems1a
EUPATH_0010346,Hospitalization duration,days,http://purl.obolibrary.org/obo/UO_0000033,gates_sip
EUPATH_0010346,Hospitalization duration,days,http://purl.obolibrary.org/obo/UO_0000033,gates_vida
EUPATH_0010346,Hospitalization duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_prism2_border_cohort
EUPATH_0010368,Age at eligibility form completion,days,http://purl.obolibrary.org/obo/UO_0000033,gates_vida
EUPATH_0010475,Cumulative time in this diarrheal episode,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0010476,"Total time in all diarrheal episodes, excluding 1st days",days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0010480,Cumulative time within diarrheal episodes,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0010482,Time since last diarrheal episode,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0010483,Time between diarrheal episodes,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0010486,Vomiting at episode,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0010489,Decreased appetite at episode,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0010502,Total illness surveillance time,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0010502,Total illness surveillance time,days,http://purl.obolibrary.org/obo/UO_0000033,gates_provide
EUPATH_0010503,Total illness surveillance time with data,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0010505,Age at last illness surveillance,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0010511,Cumulative time with ALRI,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0010512,Total time with ALRI,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0010513,"Total time with fever, caregiver report",days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0010514,Cumulative time within ALRI episodes,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0010515,Total time in all ALRI episodes,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0010518,Cumulative time in this ALRI episode,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0011010,Time between childbirth and 1st breastfeeding,days,http://purl.obolibrary.org/obo/UO_0000033,gates_crypto
EUPATH_0011014,Cumulative time exclusive breastfeeding,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0011014,Cumulative time exclusive breastfeeding,days,http://purl.obolibrary.org/obo/UO_0000033,gates_provide
EUPATH_0011015,Cumulative time no breastfeeding,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0011017,Cumulative time partial breastfeeding,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0011019,Cumulative time predominant breastfeeding,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0011028,Age at 1st day of biweekly breastfeeding surveillance,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0011030,Age 1st animal milk or formula given,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0011031,Age at complete weaning,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0011033,Age 1st animal milk or solids given,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0011035,Age 1st clear liquid given,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0011036,Age 1st solid food given,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0011049,Age last exclusively breastfed,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0011049,Age last exclusively breastfed,days,http://purl.obolibrary.org/obo/UO_0000033,gates_provide
EUPATH_0011147,Age at last contact,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0011147,Age at last contact,days,http://purl.obolibrary.org/obo/UO_0000033,gates_provide
EUPATH_0011931,Age at household data collection,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
EUPATH_0015519,Ongoing diarrhea duration,days,http://purl.obolibrary.org/obo/UO_0000033,gates_vida_hucs_gambia_mali
EUPATH_0015519,Ongoing diarrhea duration,days,http://purl.obolibrary.org/obo/UO_0000033,gates_vida_hucs_kenya
EUPATH_0020231,Time since last fumigation,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_prism2
EUPATH_0020231,Time since last fumigation,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_prism2_border_cohort
EUPATH_0021270,Proposed time to seek malaria treatment,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_india_behavior
EUPATH_0021270,Proposed time to seek malaria treatment,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_india_meghalaya
EUPATH_0021302,Time from fever onset to treatment seeking,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_india_behavior
EUPATH_0021302,Time from fever onset to treatment seeking,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_india_meghalaya
EUPATH_0021305,Time from malaria test until treatment started,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_india_behavior
EUPATH_0021305,Time from malaria test until treatment started,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_india_meghalaya
EUPATH_0022034,Most recent trip duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_amazonia_peru
EUPATH_0022034,Most recent trip duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_india_meghalaya
EUPATH_0022034,Most recent trip duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_malawi
EUPATH_0022035,Second most recent trip duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_amazonia_peru
EUPATH_0022036,Third most recent trip duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_amazonia_peru
EUPATH_0022037,Fourth most recent trip duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_amazonia_peru
EUPATH_0022055,Most recent travel,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_amazonia_peru
EUPATH_0022147,Time in study area in April,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_amazonia_brazil
EUPATH_0022148,Time in study area in August,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_amazonia_brazil
EUPATH_0022149,Time in study area in December,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_amazonia_brazil
EUPATH_0022150,Time in study area in February,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_amazonia_brazil
EUPATH_0022151,Time in study area in January,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_amazonia_brazil
EUPATH_0022152,Time in study area in July,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_amazonia_brazil
EUPATH_0022153,Time in study area in June,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_amazonia_brazil
EUPATH_0022154,Time in study area in May,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_amazonia_brazil
EUPATH_0022155,Time in study area in March,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_amazonia_brazil
EUPATH_0022156,Time in study area in November,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_amazonia_brazil
EUPATH_0022157,Time in study area in October,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_amazonia_brazil
EUPATH_0022158,Time in study area in September,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_amazonia_brazil
EUPATH_0022162,Time living in survey area,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_amazonia_brazil
EUPATH_0022185,Time per month in area,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_amazonia_brazil
EUPATH_0022187,Time in other home,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_amazonia_brazil
EUPATH_0022437,Duration of travel to destination,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_amazonia_peru_cx
EUPATH_0022443,Duration of stay at destination,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_amazonia_peru_cx
EUPATH_0023016,Medication timepoint,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_south_asia
EUPATH_0024207,Time to diagnosis,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_southern_africa
EUPATH_0024209,Time since diarrhea onset,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_southern_africa
EUPATH_0024211,Time since diarrhea stopped,days,http://purl.obolibrary.org/obo/UO_0000033,gates_gems1a_huas
EUPATH_0024211,Time since diarrhea stopped,days,http://purl.obolibrary.org/obo/UO_0000033,gates_gems_huas
EUPATH_0024211,Time since diarrhea stopped,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_southern_africa
EUPATH_0025065,Fever in last 2 weeks duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_malawi
EUPATH_0027023,Amodiaquine in last 2 weeks treatment duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_west_africa
EUPATH_0027028,Amodiaquine/artesunate in last 2 weeks treatment duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_west_africa
EUPATH_0027036,Antipyretics in last 2 weeks treatment duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_west_africa
EUPATH_0027037,Antipyretics treatment duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_west_africa
EUPATH_0027041,Artemether/lumefantrine in last 2 weeks treatment duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_west_africa
EUPATH_0027042,Artemether/lumefantrine treatment duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_west_africa
EUPATH_0027044,Artesunate derivatives treatment duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_west_africa
EUPATH_0027047,Artesunate/sulfadoxine/pyrimethamine in last 2 weeks treatment duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_west_africa
EUPATH_0027053,Co-trimoxazole in last 2 weeks treatment duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_west_africa
EUPATH_0027054,Co-trimoxazole treatment duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_west_africa
EUPATH_0027066,Other antibiotics in last 2 weeks treatment duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_west_africa
EUPATH_0027068,Other antibiotics treatment duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_west_africa
EUPATH_0027073,Other antimalarial in last 2 weeks treatment duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_west_africa
EUPATH_0027075,Other antimalarial treatment duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_west_africa
EUPATH_0027078,Other medication treatment duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_west_africa
EUPATH_0027080,Other treatment in last 2 weeks duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_west_africa
EUPATH_0027086,Penicillin derivatives in last 2 weeks treatment duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_west_africa
EUPATH_0027087,Penicillin derivatives treatment duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_west_africa
EUPATH_0027094,Quinine in last 2 weeks treatment duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_west_africa
EUPATH_0027095,Quinine treatment duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_west_africa
EUPATH_0027099,Sulfadoxine/pyrimethamine in last 2 weeks treatment duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_west_africa
EUPATH_0027104,Tetracycline in last 2 weeks treatment duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_west_africa
EUPATH_0027105,Tetracycline treatment duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_west_africa
EUPATH_0028009,Shortness of breath duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_prism2_border_cohort
EUPATH_0031113,Vesikari vomiting duration,days,http://purl.obolibrary.org/obo/UO_0000033,gates_provide
EUPATH_0031114,Vesikari diarrhea duration,days,http://purl.obolibrary.org/obo/UO_0000033,gates_provide
EUPATH_0031203,Age at follow-up,days,http://purl.obolibrary.org/obo/UO_0000033,gates_vida
EUPATH_0031209,Days after birth 1st weight taken,days,http://purl.obolibrary.org/obo/UO_0000033,gates_vida
EUPATH_0031210,Time from enrollment to follow-up,days,http://purl.obolibrary.org/obo/UO_0000033,gates_vida
EUPATH_0033152,Breastfeeding duration,days,http://purl.obolibrary.org/obo/UO_0000033,gates_provide
EUPATH_0033181,Exclusive breastfeeding duration,days,http://purl.obolibrary.org/obo/UO_0000033,gates_crypto
EUPATH_0033195,Illness duration,days,http://purl.obolibrary.org/obo/UO_0000033,gates_perch
EUPATH_0033255,Runny nose duration,days,http://purl.obolibrary.org/obo/UO_0000033,gates_perch
EUPATH_0033278,Wheezing duration,days,http://purl.obolibrary.org/obo/UO_0000033,gates_perch
EUPATH_0036430,"Polio shedding duration, by culture",days,http://purl.obolibrary.org/obo/UO_0000033,gates_provide
EUPATH_0036431,"Polio serotype 1 shedding duration, by multiplexed qRT-PCR",days,http://purl.obolibrary.org/obo/UO_0000033,gates_provide
EUPATH_0036432,"Polio serotype 2 shedding duration, by multiplexed qRT-PCR",days,http://purl.obolibrary.org/obo/UO_0000033,gates_provide
EUPATH_0036433,"Polio serotype 3 shedding duration, by multiplexed qRT-PCR",days,http://purl.obolibrary.org/obo/UO_0000033,gates_provide
EUPATH_0036462,Diarrheal episode duration standard deviation,days,http://purl.obolibrary.org/obo/UO_0000033,gates_provide
EUPATH_0036463,Maximum diarrheal episode duration,days,http://purl.obolibrary.org/obo/UO_0000033,gates_provide
EUPATH_0036465,Mean diarrheal episode duration,days,http://purl.obolibrary.org/obo/UO_0000033,gates_provide
EUPATH_0036467,Median diarrheal episode duration,days,http://purl.obolibrary.org/obo/UO_0000033,gates_provide
EUPATH_0036469,Minimum diarrheal episode duration,days,http://purl.obolibrary.org/obo/UO_0000033,gates_provide
EUPATH_0036472,Total time in all severe diarrheal episodes,days,http://purl.obolibrary.org/obo/UO_0000033,gates_provide
EUPATH_0037022,Age at symptoms,days,http://purl.obolibrary.org/obo/UO_0000033,gates_washb_bangladesh
EUPATH_0037022,Age at symptoms,days,http://purl.obolibrary.org/obo/UO_0000033,gates_washb_kenya
EUPATH_0037026,Age at anthropometry,days,http://purl.obolibrary.org/obo/UO_0000033,gates_washb_bangladesh
EUPATH_0037026,Age at anthropometry,days,http://purl.obolibrary.org/obo/UO_0000033,gates_washb_kenya
EUPATH_0038102,Time from steroid dose to delivery,days,http://purl.obolibrary.org/obo/UO_0000033,gates_sip
EUPATH_0038733,Age at first exam,days,http://purl.obolibrary.org/obo/UO_0000033,gates_sip
EUPATH_0038734,Time since hospital admission,days,http://purl.obolibrary.org/obo/UO_0000033,gates_sip
EUPATH_0041170,Adverse event duration,days,http://purl.obolibrary.org/obo/UO_0000033,gates_provide
EUPATH_0041170,Adverse event duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_kalifabougou
EUPATH_0041171,Concomitant medication duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_kalifabougou
EUPATH_0042065,Dysphagia duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_promote
EUPATH_0042071,Eye symptom duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_promote
EUPATH_0042080,Gastrointestinal symptom duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_promote
EUPATH_0042081,Genitourinary symptom duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_promote
EUPATH_0042094,Musculoskeletal symptom duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_promote
EUPATH_0042095,Nausea duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_promote
EUPATH_0042096,Neurological symptom duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_promote
EUPATH_0042109,Other symptom duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_promote
EUPATH_0042110,"Other symptom duration, 2",days,http://purl.obolibrary.org/obo/UO_0000033,general_promote
EUPATH_0042139,Respiratory symptom duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_promote
EUPATH_0042142,Skin symptom duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_promote
EUPATH_0042171,Chills duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_promote
EUPATH_0042247,Child anorexia duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_promote
EUPATH_0042254,Child chills duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_promote
EUPATH_0042256,Child cough duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_promote
EUPATH_0042259,Child diarrhea duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_promote
EUPATH_0042263,Child dysphagia duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_promote
EUPATH_0042266,Child endocrine symptom duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_promote
EUPATH_0042269,Child eye symptom duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_promote
EUPATH_0042271,Child fatigue duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_promote
EUPATH_0042276,Child subjective fever duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_promote
EUPATH_0042283,Child gastrointestinal symptom duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_promote
EUPATH_0042286,Child genitourinary symptom duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_promote
EUPATH_0042310,Child neurological symptom duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_promote
EUPATH_0042317,Child other symptom duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_promote
EUPATH_0042326,Child respiratory symptom duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_promote
EUPATH_0042332,Child skin symptom duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_promote
EUPATH_0042344,Child vomiting duration,days,http://purl.obolibrary.org/obo/UO_0000033,general_promote
EUPATH_0047343,Time between delivery and attending PNC for second time,days,http://purl.obolibrary.org/obo/UO_0000033,gates_ganc
EUPATH_0047344,Time between delivery and attending PNC,days,http://purl.obolibrary.org/obo/UO_0000033,gates_ganc
EUPATH_0049455,Age at weight,days,http://purl.obolibrary.org/obo/UO_0000033,gates_elicit
EUPATH_0049849,Child age at death,days,http://purl.obolibrary.org/obo/UO_0000033,gates_betterbirth
EUPATH_0053043,Duration between illness and seeking treatment,days,http://purl.obolibrary.org/obo/UO_0000033,gates_namibia
EUPATH_0053044,Duration of study,days,http://purl.obolibrary.org/obo/UO_0000033,gates_namibia
EUPATH_0053514,Time to take PrEP in first month,days,http://purl.obolibrary.org/obo/UO_0000033,gates_jilinde_retrospective_survey
EUPATH_0054100,Frequency of sex with most recent partner in the last 6 months,days,http://purl.obolibrary.org/obo/UO_0000033,gates_jilinde_prospective_cohort
EUPATH_0054165,Longest period away from home in last 6 months,days,http://purl.obolibrary.org/obo/UO_0000033,gates_jilinde_prospective_cohort
EUPATH_0054179,Length of retaking PrEP before stopping again,days,http://purl.obolibrary.org/obo/UO_0000033,gates_jilinde_prospective_cohort
EUPATH_0054299,Time between getting and starting PrEP,days,http://purl.obolibrary.org/obo/UO_0000033,gates_jilinde_prospective_cohort
EUPATH_0057550,Time from clinic visit to 180 day contact,days,http://purl.obolibrary.org/obo/UO_0000033,general_guatemala_oi_cohort
EUPATH_0057551,Time from clinic visit to 30 day contact,days,http://purl.obolibrary.org/obo/UO_0000033,general_guatemala_oi_cohort
EUPATH_0057552,Time from clinic visit to 90 day contact,days,http://purl.obolibrary.org/obo/UO_0000033,general_guatemala_oi_cohort
EUPATH_0057592,Time without antiretroviral therapy,days,http://purl.obolibrary.org/obo/UO_0000033,general_guatemala_oi_cohort
EUPATH_0057928,Medication duration,days,http://purl.obolibrary.org/obo/UO_0000033,icemr_sw_pacific
EUPATH_0058343,Days ago when have had sexual intercouse last time,days,http://purl.obolibrary.org/obo/UO_0000033,gates_jilinde_demand_creation_evaluation_questionnaire
EUPATH_0060008,Mixed feeding duration,days,http://purl.obolibrary.org/obo/UO_0000033,gates_crypto
EUPATH_0060137,Bayley scales assessment age,days,http://purl.obolibrary.org/obo/UO_0000033,gates_crypto
EUPATH_0061010,Time since intervention started,days,http://purl.obolibrary.org/obo/UO_0000033,gates_betterbirth
EUPATH_0061010,Time since intervention started,days,http://purl.obolibrary.org/obo/UO_0000033,gates_nectar1
OBI_0001169,Age,days,http://purl.obolibrary.org/obo/UO_0000033,gates_crypto
OBI_0001169,Age,days,http://purl.obolibrary.org/obo/UO_0000033,gates_elicit
OBI_0001169,Age,days,http://purl.obolibrary.org/obo/UO_0000033,gates_gamin
OBI_0001169,Age,days,http://purl.obolibrary.org/obo/UO_0000033,gates_maled
OBI_0001169,Age,days,http://purl.obolibrary.org/obo/UO_0000033,gates_provide
OBI_0003075,Age at enrollment,days,http://purl.obolibrary.org/obo/UO_0000033,gates_elicit
OBI_0003075,Age at enrollment,days,http://purl.obolibrary.org/obo/UO_0000033,gates_provide
OBI_0003075,Age at enrollment,days,http://purl.obolibrary.org/obo/UO_0000033,gates_washb_bangladesh
ONTONEO_00000255,Gestational age,days,http://purl.obolibrary.org/obo/UO_0000033,gates_shine
OBI_0001620,Latitude,degrees,http://purl.obolibrary.org/obo/UO_0000185,gates_score_moz
OBI_0001620,Latitude,degrees,http://purl.obolibrary.org/obo/UO_0000185,gates_score_nig
OBI_0001620,Latitude,degrees,http://purl.obolibrary.org/obo/UO_0000185,gates_score_seasonal
OBI_0001620,Latitude,degrees,http://purl.obolibrary.org/obo/UO_0000185,gates_score_sm_crt
OBI_0001620,Latitude,degrees,http://purl.obolibrary.org/obo/UO_0000185,general_umsp
OBI_0001620,Latitude,degrees,http://purl.obolibrary.org/obo/UO_0000185,general_umsp_aggregate
OBI_0001621,Longitude,degrees,http://purl.obolibrary.org/obo/UO_0000185,gates_score_moz
OBI_0001621,Longitude,degrees,http://purl.obolibrary.org/obo/UO_0000185,gates_score_nig
OBI_0001621,Longitude,degrees,http://purl.obolibrary.org/obo/UO_0000185,gates_score_seasonal
OBI_0001621,Longitude,degrees,http://purl.obolibrary.org/obo/UO_0000185,gates_score_sm_crt
OBI_0001621,Longitude,degrees,http://purl.obolibrary.org/obo/UO_0000185,general_umsp
OBI_0001621,Longitude,degrees,http://purl.obolibrary.org/obo/UO_0000185,general_umsp_aggregate
EUPATH_0030123,"Schistosoma haematobium, by microscopy",eggs per 10 ml,http://purl.obolibrary.org/obo/EUPATH_0030168,gates_score_nig
EUPATH_0030124,"Schistosoma haematobium infection intensity, by microscopy",eggs per 10 ml,http://purl.obolibrary.org/obo/EUPATH_0030168,gates_score_five_country
EUPATH_0030124,"Schistosoma haematobium infection intensity, by microscopy",eggs per 10 ml,http://purl.obolibrary.org/obo/EUPATH_0030168,gates_score_moz
EUPATH_0030124,"Schistosoma haematobium infection intensity, by microscopy",eggs per 10 ml,http://purl.obolibrary.org/obo/EUPATH_0030168,gates_score_seasonal
EUPATH_0030124,"Schistosoma haematobium infection intensity, by microscopy",eggs per 10 ml,http://purl.obolibrary.org/obo/EUPATH_0030168,gates_score_zanzibar
EUPATH_0030024,"Schistosoma mansoni infection intensity, by microscopy",eggs per gram,http://purl.obolibrary.org/obo/EUPATH_0030176,gates_score_burundi
EUPATH_0030024,"Schistosoma mansoni infection intensity, by microscopy",eggs per gram,http://purl.obolibrary.org/obo/EUPATH_0030176,gates_score_five_country
EUPATH_0030024,"Schistosoma mansoni infection intensity, by microscopy",eggs per gram,http://purl.obolibrary.org/obo/EUPATH_0030176,gates_score_sm_cohort
EUPATH_0030024,"Schistosoma mansoni infection intensity, by microscopy",eggs per gram,http://purl.obolibrary.org/obo/EUPATH_0030176,gates_score_sm_crt
EUPATH_0030121,"Schistosoma mansoni, by microscopy",eggs per gram,http://purl.obolibrary.org/obo/EUPATH_0030176,gates_score_rwanda
