variable	variable2	values	mappedTerm
form03b::n81specifytest	form03b::n81specifytest	Peticlocyte count-normal, coombs test-negative,pre-term,	
form03b::n81specifytest	form03b::n81specifytest	Peticocyte count-normal, Coombs test-negative	
form03b::n81specifytest	form03b::n81specifytest	Preterm + LBW+AGA+RD 2' to RDS+TEF+Hypothermia	
form03b::n81specifytest	form03b::n81specifytest	Preterm +LBW+ACA+RD 2 RDS+EONS+Preterm From+Moderate hypothermic	
form03b::n81specifytest	form03b::n81specifytest	Preterm,LBW,AGA,Bo 2' RDS	
form03b::n81specifytest	form03b::n81specifytest	preterm+LBW+ACA+ RD 2 TO RDS+Hypothermia	
form03b::n81specifytest	form03b::n81specifytest	Preterm+LBW+ACA+ Stage Prua seiver Econs +NEC+cord prolapse	
form03b::n81specifytest	form03b::n81specifytest	preterm+LBW+ACA+Econs+neonatal seizuke 2 menmets+hyoothermic	
form03b::n81specifytest	form03b::n81specifytest	preterm+LBW+ACA+Eons PROM	
form03b::n81specifytest	form03b::n81specifytest	preterm+LBW+ACA+Eons+Prom+Hypothermic	
form03b::n81specifytest	form03b::n81specifytest	preterm+LBW+ACA+Hypothermic+Neonatal Jaundice	:::UNDEF:::
form03b::n81specifytest	form03b::n81specifytest	preterm+LBW+ACA+Hypothermic+rd 2 RDS	
form03b::n81specifytest	form03b::n81specifytest	preterm+lbw+aca+hypothermic+rd 2 to eons	
form03b::n81specifytest	form03b::n81specifytest	Preterm+LBW+LBW+RD 2 RDST +Hypothermic serve preclamsia	
form03b::n81specifytest	form03b::n81specifytest	preterm+lbw+scat+rd2to rds+hypothermic +ivh grade i	
form03b::n81specifytest	form03b::n81specifytest	preterm+nbw+aca+hypothremia +baby of mother is chariaminiotis+rus exposed	
form03b::n81specifytest	form03b::n81specifytest	preterm+NBW+ACA+RD 2 cons prom	
form03b::n81specifytest	form03b::n81specifytest	preterm+NBW+ACA+RD TO RDS+Hypothermic	
form03b::n81specifytest	form03b::n81specifytest	preterm+NBW+ACA+RD2 to RDS+preterm Prom+econs+chronica	
form03b::n81specifytest	form03b::n81specifytest	preterm+VLBW+ACA+ Hypothermia+RD 2 To RDS+	
form03b::n81specifytest	form03b::n81specifytest	preterm+VLBW+SCA+RD 20to RDS+Apnea of prematrity+moderat hypotheric+Rlopna is stage	
form03b::n81specifytest	form03b::n81specifytest	pretern+Lbw+sca+hypothermic rd 2 rds+pre-eclamptic mother	
form03b::n81specifytest	form03b::n81specifytest	pretrm+LBW+ACA+ hyperbillrobinemic 2 to?	
form03b::n81specifytest	form03b::n81specifytest	pretrm+LBW+ACA+Hypothermia+RD 2+o TTN	
form03b::n81specifytest	form03b::n81specifytest	pretrm+lbw+aca+hypothermic+eons+neonatal jaundice	:::UNDEF:::
form03b::n81specifytest	form03b::n81specifytest	Pripheral morphology-normal, coombs test-negative	
form03b::n81specifytest	form03b::n81specifytest	PT,PTT, Ine-normal	
form03b::n81specifytest	form03b::n81specifytest	Pt=19.8,PLt=23.8,INR=16.78	
form03b::n81specifytest	form03b::n81specifytest	R/G, B -ve	
form03b::n81specifytest	form03b::n81specifytest	Ranal function	Renal function test
form03b::n81specifytest	form03b::n81specifytest	Rc&Rh-0+va ,Hct=55%	
form03b::n81specifytest	form03b::n81specifytest	RC&Rh-O+	Blood group O+
form03b::n81specifytest	form03b::n81specifytest	Reficietunt	
form03b::n81specifytest	form03b::n81specifytest	Renal function tend	Renal function test
form03b::n81specifytest	form03b::n81specifytest	Renal Function test	Renal function test
form03b::n81specifytest	form03b::n81specifytest	Renal function test normal	
form03b::n81specifytest	form03b::n81specifytest	Renal Function test- normal	Renal function test normal
form03b::n81specifytest	form03b::n81specifytest	Renal function test, creatinine=1.1 mg/dl	
form03b::n81specifytest	form03b::n81specifytest	Renal Function Test,certine=1.11,Bun=38	
form03b::n81specifytest	form03b::n81specifytest	Renal function Test. Bun-25,Cr-1.1	
form03b::n81specifytest	form03b::n81specifytest	Renal Function test.BUN-49,creatinine-1.2	
form03b::n81specifytest	form03b::n81specifytest	Renal Function test=BUN-29.4 mg/dl, Cr-0.74mg/dl	
form03b::n81specifytest	form03b::n81specifytest	Renal function tests	Renal function test
form03b::n81specifytest	form03b::n81specifytest	Renal Functional test,PT,PTT,INR	
form03b::n81specifytest	form03b::n81specifytest	Rental function test	Renal function test
form03b::n81specifytest	form03b::n81specifytest	Reti-count- 0.6%,coomb's direct=negative	
form03b::n81specifytest	form03b::n81specifytest	Retialocyte coonte- Normal 0.5	
form03b::n81specifytest	form03b::n81specifytest	reticloeyte cart-Normal, Coombs Test- negative	
form03b::n81specifytest	form03b::n81specifytest	Reticloyte count =2.8%,Bg/Rh=A+	
form03b::n81specifytest	form03b::n81specifytest	Reticulocyte count peripheral morphology/Normal -combs test -Negative	
form03b::n81specifytest	form03b::n81specifytest	Reticulocyte=2%,Combs test direct=Negative	
form03b::n81specifytest	form03b::n81specifytest	Reticuocyte count 08	
form03b::n81specifytest	form03b::n81specifytest	RFL	
form03b::n81specifytest	form03b::n81specifytest	RFT	Renal function test
form03b::n81specifytest	form03b::n81specifytest	RFT - normal	Renal function test normal
form03b::n81specifytest	form03b::n81specifytest	RFT BUN 49 CR-1.9,g/dl, 17 hudroxy progestrone-5.6+	
form03b::n81specifytest	form03b::n81specifytest	RFT Bun=33.7mg/dl,Creatinin 1.0mg/dl	
form03b::n81specifytest	form03b::n81specifytest	RFT creat 1.89 m/dl	
form03b::n81specifytest	form03b::n81specifytest	RFT Createni=1.5	
form03b::n81specifytest	form03b::n81specifytest	RFT Namd	
form03b::n81specifytest	form03b::n81specifytest	RFT Normal	Renal function test normal
form03b::n81specifytest	form03b::n81specifytest	Rft normal Bg/rh=0+ Hct =57.9%	
form03b::n81specifytest	form03b::n81specifytest	RFT urea-27,cr-06	
form03b::n81specifytest	form03b::n81specifytest	RFT- crear 35, creat 0.8	
form03b::n81specifytest	form03b::n81specifytest	RFT- creatnin-1.3	
form03b::n81specifytest	form03b::n81specifytest	RFT- deone	Renal function test
form03b::n81specifytest	form03b::n81specifytest	RFT- Normal	Renal function test normal
form03b::n81specifytest	form03b::n81specifytest	RFT-119,1.8	
form03b::n81specifytest	form03b::n81specifytest	RFT-Bun-56.6,CH-1.96	
form03b::n81specifytest	form03b::n81specifytest	RFT-Bun-92high	
form03b::n81specifytest	form03b::n81specifytest	RFT-Cht=1.4, Bun=142.3	
form03b::n81specifytest	form03b::n81specifytest	RFT-createnim	
form03b::n81specifytest	form03b::n81specifytest	RFT-createnin	
form03b::n81specifytest	form03b::n81specifytest	RFT-Createnm-25	
form03b::n81specifytest	form03b::n81specifytest	RFT-Creathin 1.5	
form03b::n81specifytest	form03b::n81specifytest	RFT-creathin 1.8	
form03b::n81specifytest	form03b::n81specifytest	RFT-Creathin increase	
form03b::n81specifytest	form03b::n81specifytest	RFT-Creathin-010, urea-20.3	
form03b::n81specifytest	form03b::n81specifytest	RFT-Creatimil1.1	
form03b::n81specifytest	form03b::n81specifytest	RFT-Creatin 0.9	
form03b::n81specifytest	form03b::n81specifytest	RFT-Creatin-0.8,Urea-8	
form03b::n81specifytest	form03b::n81specifytest	RFT-Creatnim 1.5	
form03b::n81specifytest	form03b::n81specifytest	RFT-high 89	
form03b::n81specifytest	form03b::n81specifytest	RFT-increase 1.2	
form03b::n81specifytest	form03b::n81specifytest	RFT-Namal	Renal function test normal
form03b::n81specifytest	form03b::n81specifytest	RFT-narmal	Renal function test normal
form03b::n81specifytest	form03b::n81specifytest	RFT-Normal	Renal function test normal
form03b::n81specifytest	form03b::n81specifytest	RFT-normal & TFT	Renal function test normal, thyroid function test normal
form03b::n81specifytest	form03b::n81specifytest	RFT-Normal &TFT normal	Renal function test normal, thyroid function test normal
form03b::n81specifytest	form03b::n81specifytest	RFT-normal CMV,Rubella,Toxo IFG-postive Toxo Igm-negative,RPR-negative	
form03b::n81specifytest	form03b::n81specifytest	RFT-normal preterm +LBW+ACA+RD 2 to RDS+Eons+TEF+ aspiration pnemonic	
form03b::n81specifytest	form03b::n81specifytest	RFT-Normal preterm+LBW+ACA+TEF+lepting hypoplaia+hypothrmic+Aspiration phenomia+Rlocons	
form03b::n81specifytest	form03b::n81specifytest	RFT-normal,uninanaysis-normal	
form03b::n81specifytest	form03b::n81specifytest	RFT-Raised	
form03b::n81specifytest	form03b::n81specifytest	RFT-Scort -60and other normal RFT normal	
form03b::n81specifytest	form03b::n81specifytest	RFT-urea -4	
form03b::n81specifytest	form03b::n81specifytest	RFT-Urea & creathin increase	
form03b::n81specifytest	form03b::n81specifytest	RFT-urea 39, Creatnin 2.4	
form03b::n81specifytest	form03b::n81specifytest	RFT-urea 43 creatin-1.1	
form03b::n81specifytest	form03b::n81specifytest	RFT-Urea 62,cleathin normal 0.9	
form03b::n81specifytest	form03b::n81specifytest	RFT-urea 82	
form03b::n81specifytest	form03b::n81specifytest	RFT-urea-21 creat-1.6	
form03b::n81specifytest	form03b::n81specifytest	RFT-urea-27 creathin -1.7	
form03b::n81specifytest	form03b::n81specifytest	RFT-urea-41 & 54.7	
form03b::n81specifytest	form03b::n81specifytest	RFT-urea-66	
form03b::n81specifytest	form03b::n81specifytest	RFT-urea-86,creatin-1.3	
form03b::n81specifytest	form03b::n81specifytest	RFT-urea-88 ALP-3021	
form03b::n81specifytest	form03b::n81specifytest	RFT, Rectal biopsy done MSD confirmed	
form03b::n81specifytest	form03b::n81specifytest	RFT(cr-1.3)	
form03b::n81specifytest	form03b::n81specifytest	RFT(renal function Test)	Renal function test
form03b::n81specifytest	form03b::n81specifytest	RFT=1.6,1.2	
form03b::n81specifytest	form03b::n81specifytest	RFT=1.77increase,Bun-69.1	
form03b::n81specifytest	form03b::n81specifytest	RFT=Cleathin and increase	
form03b::n81specifytest	form03b::n81specifytest	RFT=Creathin-1.7 (increase)	
form03b::n81specifytest	form03b::n81specifytest	RFT=Noraml	Renal function test normal
form03b::n81specifytest	form03b::n81specifytest	RFT=Normal	
form03b::n81specifytest	form03b::n81specifytest	RFT=Urea -32,Creathin -0.5	
form03b::n81specifytest	form03b::n81specifytest	RFT=vera=17 creat =1.3 preterm +VLBW+ACA+Hypothermic RD 2to RDS+Prua stage I RUI-encsurd	
form03b::n81specifytest	form03b::n81specifytest	Rg/Rh=O+	Blood group O+
form03b::n81specifytest	form03b::n81specifytest	RH	
form03b::n81specifytest	form03b::n81specifytest	rh nh +ct=618	
form03b::n81specifytest	form03b::n81specifytest	RIT Cr=2.93 Bun=75.9	
form03b::n81specifytest	form03b::n81specifytest	RTF- Normal	Renal function test normal
form03b::n81specifytest	form03b::n81specifytest	serum albumin low	
form03b::n81specifytest	form03b::n81specifytest	Serum cartisol-Normal	Serum cortisol normal
form03b::n81specifytest	form03b::n81specifytest	serum cortisol- peudng -low3.02, Serum Insulin -Normal	
form03b::n81specifytest	form03b::n81specifytest	Shak test -ve	Shake test negative
form03b::n81specifytest	form03b::n81specifytest	Shak test Negative	Shake test negative
form03b::n81specifytest	form03b::n81specifytest	shake taest -negative	Shake test negative
form03b::n81specifytest	form03b::n81specifytest	Shake taste	Shake test
form03b::n81specifytest	form03b::n81specifytest	Shake Tesr =negative	Shake test negative
form03b::n81specifytest	form03b::n81specifytest	Shake test	Shake test
form03b::n81specifytest	form03b::n81specifytest	Shake test -ve	Shake test negative
form03b::n81specifytest	form03b::n81specifytest	Shake Test : Positive	Shake test positive
form03b::n81specifytest	form03b::n81specifytest	Shake Test (Negative)	Shake test negative
form03b::n81specifytest	form03b::n81specifytest	Shake test = Negative	Shake test negative
form03b::n81specifytest	form03b::n81specifytest	Shake Test negative	Shake test negative
form03b::n81specifytest	form03b::n81specifytest	Shake Test-Intermiditee	Shake test intermediate
form03b::n81specifytest	form03b::n81specifytest	Shake Test-Negative	Shake test negative
form03b::n81specifytest	form03b::n81specifytest	Shake test-Positive	Shake test positive
form03b::n81specifytest	form03b::n81specifytest	Shake Test(Negative)	Shake test negative
form03b::n81specifytest	form03b::n81specifytest	shake test=negative (stye )	Shake test negative
form03b::n81specifytest	form03b::n81specifytest	shek test	Shake test
form03b::n81specifytest	form03b::n81specifytest	Slak test	
form03b::n81specifytest	form03b::n81specifytest	Stool Examination -parasit seen	
form03b::n81specifytest	form03b::n81specifytest	Stool ocult blood -negalue	
form03b::n81specifytest	form03b::n81specifytest	TB=0.514 cr=134 cr=0.71	
form03b::n81specifytest	form03b::n81specifytest	TFT_pending	Thyroid function test pending
form03b::n81specifytest	form03b::n81specifytest	TFT- T3=0.54-low, T4=1.51-low, T5H=14.5 high	
form03b::n81specifytest	form03b::n81specifytest	TFT-Normal	Thyroid function test normal
form03b::n81specifytest	form03b::n81specifytest	TFT-T3 T4 T5H- penolg	
form03b::n81specifytest	form03b::n81specifytest	TFT-TSH=3.08 Bg/Rh=O+ Hct 60%	
form03b::n81specifytest	form03b::n81specifytest	Thyroid Funchia test	Thyroid function test pending
form03b::n81specifytest	form03b::n81specifytest	Thyroid function test- normal	Thyroid function test normal
form03b::n81specifytest	form03b::n81specifytest	Total protein=3.96u/l	
form03b::n81specifytest	form03b::n81specifytest	u/4=narmal	
form03b::n81specifytest	form03b::n81specifytest	U/A-Normal	Urinalysis normal
form03b::n81specifytest	form03b::n81specifytest	URCS=11.1cres-0.23	
form03b::n81specifytest	form03b::n81specifytest	Urinanalaysis	Urinalysis
form03b::n81specifytest	form03b::n81specifytest	urinanalysis-Normal	Urinalysis normal
form03b::n81specifytest	form03b::n81specifytest	Urine analysis PH-6,Sg=1.025	
form03b::n82wereanyconditionsdiagnosed	form03b::n82wereanyconditionsdiagnosed	missing	:::UNDEF:::
form03b::n8othermetabolicdisorders	form03b::n8othermetabolicdisorders	missing	:::UNDEF:::
form03b::n9earlyonsetneonatalsepsis72hours	form03b::n9earlyonsetneonatalsepsis72hours	missing	:::UNDEF:::
form03b::nasalflaring	form03b::nasalflaring	missing	:::UNDEF:::
form03b::necdiagnosedbyxray	form03b::necdiagnosedbyxray	missing	:::UNDEF:::
form03b::necknormal	form03b::necknormal	Missing	Don't know
form03b::necknormal	form03b::necknormal	No	Abnormal
form03b::necknormal	form03b::necknormal	Yes	Normal
form03b::necrotizingenterocolitisnec	form03b::necrotizingenterocolitisnec	missing	:::UNDEF:::
form03b::neuraltubedefect	form03b::neuraltubedefect	missing	:::UNDEF:::
form03b::neurologicspecify	form03b::neurologicspecify	Cephalohematoma	Cephalohematoma
form03b::neurologicspecify	form03b::neurologicspecify	Cephalone motome	Cephalohematoma
form03b::neurologicspecify	form03b::neurologicspecify	CHD	
form03b::neurologicspecify	form03b::neurologicspecify	craniosyntosis	Craniosynostosis
form03b::neurologicspecify	form03b::neurologicspecify	Global ischemia	Global ischemia
form03b::neurologicspecify	form03b::neurologicspecify	Grade I periventricular/eu leubo	
form03b::neurologicspecify	form03b::neurologicspecify	Hydraencephalos	Hydrocephalus
form03b::neurologicspecify	form03b::neurologicspecify	hydrocephalus	Hydrocephalus
form03b::neurologicspecify	form03b::neurologicspecify	Hyper extended knel jont	Hyperextended knee joint
form03b::neurologicspecify	form03b::neurologicspecify	Hypoplastic left hand	
form03b::neurologicspecify	form03b::neurologicspecify	LOW APAGAR	Low APGAR score
form03b::neurologicspecify	form03b::neurologicspecify	low Apgar scone	Low APGAR score
form03b::neurologicspecify	form03b::neurologicspecify	n	:::UNDEF:::
form03b::neurologicspecify	form03b::neurologicspecify	No	
form03b::neurologicspecify	form03b::neurologicspecify	Occuet spneBfdo	Spina bifida
form03b::neurologicspecify	form03b::neurologicspecify	stage 3 PNA	PNA stage 3
form03b::neurologicspecify	form03b::neurologicspecify	Subgalael hge	Subgaleal hemorrhage
form03b::neurologicspecify	form03b::neurologicspecify	subgaleal hemorhope	Subgaleal hemorrhage
form03b::neurologicspecify	form03b::neurologicspecify	Subgalial hemorhage	Subgaleal hemorrhage
form03b::neurologicspecify	form03b::neurologicspecify	Subselea	
form03b::neurologicspecify	form03b::neurologicspecify	TE-Fistula	Tracheoesophageal fistula
form03b::neurologicspecify	form03b::neurologicspecify	Twin A	Twin
form03b::neurologicspecify	form03b::neurologicspecify	wrist(lt) drop	Wrist drop
form03b::normalposture	form03b::normalposture	1	Normal
form03b::normalposture	form03b::normalposture	2	Abnormal
form03b::normalposture	form03b::normalposture	3	Don't know
form03b::nosepatent	form03b::nosepatent	Missing	Don't know
form03b::nosepatent	form03b::nosepatent	No	Abnormal
form03b::nosepatent	form03b::nosepatent	Yes	Normal
form03b::ophthalmianeonatorum	form03b::ophthalmianeonatorum	missing	:::UNDEF:::
form03b::organsizenormal	form03b::organsizenormal	1	Normal
form03b::organsizenormal	form03b::organsizenormal	2	Abnormal
form03b::organsizenormal	form03b::organsizenormal	3	Don't know
form03b::organsizenormal	form03b::organsizenormal	4	:::UNDEF:::
form03b::other	form03b::other	missing	:::UNDEF:::
form03b::other1	form03b::other1	missing	:::UNDEF:::
form03b::other2	form03b::other2	missing	:::UNDEF:::
form03b::otherxray	form03b::otherxray	1	Yes
form03b::otherxray	form03b::otherxray	2	No
form03b::periodicapnea	form03b::periodicapnea	missing	:::UNDEF:::
form03b::periodsofapneanotbreathingatall	form03b::periodsofapneanotbreathingatall	missing	:::UNDEF:::
form03b::presenceofseizures	form03b::presenceofseizures	1	Absent
form03b::presenceofseizures	form03b::presenceofseizures	2	Present
form03b::presenceofseizures	form03b::presenceofseizures	3	Don't know
form03b::preterm	form03b::preterm	missing	:::UNDEF:::
form03b::qualityofcry	form03b::qualityofcry	1	Normal
form03b::qualityofcry	form03b::qualityofcry	2	High-pitched
form03b::qualityofcry	form03b::qualityofcry	3	Don't know
form03b::referred	form03b::referred	missing	:::UNDEF:::
form03b::reflexesappropriateforage	form03b::reflexesappropriateforage	Missing	Don't know
form03b::reflexesappropriateforage	form03b::reflexesappropriateforage	No	Abnormal
form03b::reflexesappropriateforage	form03b::reflexesappropriateforage	Yes	Normal
form03b::renalfailure	form03b::renalfailure	missing	:::UNDEF:::
form03b::respiratorydistress	form03b::respiratorydistress	1	Yes
form03b::respiratorydistress	form03b::respiratorydistress	2	No
form03b::respiratorydistress	form03b::respiratorydistress	3	Don't know
form03b::seizure	form03b::seizure	missing	:::UNDEF:::
form03b::seizuredisorder	form03b::seizuredisorder	missing	:::UNDEF:::
form03b::shock	form03b::shock	missing	:::UNDEF:::
form03b::skincolor	form03b::skincolor	1	Pink
form03b::skincolor	form03b::skincolor	2	Plethoric
form03b::skincolor	form03b::skincolor	3	Pale
form03b::skincolor	form03b::skincolor	4	Cyanotic
form03b::skincolor	form03b::skincolor	5	Jaundice
form03b::skincolor	form03b::skincolor	6	Dusky
form03b::skintexturenormal	form03b::skintexturenormal	1	Normal
form03b::skintexturenormal	form03b::skintexturenormal	2	Abnormal
form03b::skintexturenormal	form03b::skintexturenormal	3	Don't know
form03b::skullnormal	form03b::skullnormal	Missing	Don't know
form03b::skullnormal	form03b::skullnormal	No	Abnormal
form03b::skullnormal	form03b::skullnormal	Yes	Normal
form03b::specify	form03b::specify	Germet cynacological and speciality aiminic	
form03b::specify	form03b::specify	Halelujah Higher clinic	Halelujah Higher Clinic
form03b::specify	form03b::specify	Hemen mch	
form03b::specify	form03b::specify	home	Home
form03b::specify	form03b::specify	in Ambulance	In the ambulance
form03b::specify	form03b::specify	in the Abulance	In the ambulance
form03b::specify	form03b::specify	In The Ambulance	In the ambulance
form03b::specify	form03b::specify	in the Ambulance (on the way to seka Hospital)	In the ambulance
form03b::specify	form03b::specify	in the ambulance on the way to JMC	In the ambulance
form03b::specify	form03b::specify	Kolfe Keraniyo	Kolfe Keraniyo
form03b::specify	form03b::specify	Minaung chrisrian medical center	Myungsung Christian Medical Center
form03b::specify	form03b::specify	Myungyang medical center	Myungsung Christian Medical Center
form03b::specify	form03b::specify	Myunsung christian medicd center	Myungsung Christian Medical Center
form03b::specify	form03b::specify	n	:::UNDEF:::
form03b::specify	form03b::specify	NFSL	
form03b::specify	form03b::specify	Not Mentioned	Not mentioned
form03b::specify	form03b::specify	On Street	On the street
form03b::specify	form03b::specify	on the way to debark Hospital( in the ambulance)	In the ambulance
form03b::specify	form03b::specify	on the way to H\c	On the way to the health center
form03b::specify	form03b::specify	on the way to health center	On the way to the health center
form03b::specify	form03b::specify	on the way to hosipital	On the way to the hospital
form03b::specify	form03b::specify	On the way to hospital on transportation	On the way to the hospital
form03b::specify	form03b::specify	on the way to limmu genet hospital	On the way to the hospital
form03b::specify	form03b::specify	on the way to shenen Gibe	On the way to the hospital
form03b::specify	form03b::specify	on the way to the health center	On the way to the health center
form03b::specify	form03b::specify	on the way to the near by haleth center	On the way to the health center
form03b::specify	form03b::specify	on the way to the nearly health center	On the way to the health center
form03b::specify	form03b::specify	Private Clunic (Fromsis)	Private clinic
form03b::specify	form03b::specify	Robera Medical Clinuc	Robera Medical Clinic
form03b::specify	form03b::specify	Robera medium clinic	Robera Medical Clinic
form03b::specify	form03b::specify	Selam Helath Center	Selam Health Center
form03b::specify	form03b::specify	Taxi	Taxi
form03b::specify	form03b::specify	tezena ceneral Hospital	
form03b::specify	form03b::specify	Transpolt(on the way to TASH)	On the way to the hospital
form03b::specify	form03b::specify	Transport	On the way to the health center
form03b::specify	form03b::specify	With in Bajaj	In transport
form03b::specify1	form03b::specify1	ABO set up,SGA,VLBW	
form03b::specify1	form03b::specify1	abortions	Abortions
form03b::specify1	form03b::specify1	anuria	
form03b::specify1	form03b::specify1	APH on Mother	Antepartum hemorrhage
form03b::specify1	form03b::specify1	Apnea	Apnea
form03b::specify1	form03b::specify1	Apruptiopaenta	Abruptio placentae
form03b::specify1	form03b::specify1	Asphyxia	Asphyxia
form03b::specify1	form03b::specify1	Asphyxine	
form03b::specify1	form03b::specify1	baby of APH Mother	Antepartum hemorrhage
form03b::specify1	form03b::specify1	Baby of choicamihionits mother	Chorioamnionitis
form03b::specify1	form03b::specify1	Baby of chonioaminots mother	Chorioamnionitis
form03b::specify1	form03b::specify1	baby of chorioanotis mother	Chorioamnionitis
form03b::specify1	form03b::specify1	Baby of choriocmanioric mother	Chorioamnionitis
form03b::specify1	form03b::specify1	Baby of mother with prolonged	Prolonged
form03b::specify1	form03b::specify1	Baby of preeclomptic mother	Preeclampsia
form03b::specify1	form03b::specify1	Baby with choriominitos mother	Chorioamnionitis
form03b::specify1	form03b::specify1	Bilateral hydro nephroin in uterio	
form03b::specify1	form03b::specify1	Birth trauma	Birth trauma
form03b::specify1	form03b::specify1	BLChoriaminotic mother	Chorioamnionitis
form03b::specify1	form03b::specify1	Bleeding per mouth	
form03b::specify1	form03b::specify1	Blood loss 2o Improrer cord tie	
form03b::specify1	form03b::specify1	Bowel Obstraction	Bowel obstruction
form03b::specify1	form03b::specify1	Bowel/Obstraction	Bowel obstruction
form03b::specify1	form03b::specify1	Breach, Material Preeclamsia	Breech, preeclampsia
form03b::specify1	form03b::specify1	Breech Delivery,Birth trawma	Birth trauma, breech
form03b::specify1	form03b::specify1	c/s delivery, chorioaminitis mother	Cesarean section, chorioamnionitis
form03b::specify1	form03b::specify1	Cardiac Disease	Cardiac disease
form03b::specify1	form03b::specify1	Cephal Hematoma	Cephalohematoma 
form03b::specify1	form03b::specify1	Cery low birth weight,Rh-ve mother	Rh-negative mother, very low birth weight
form03b::specify1	form03b::specify1	CHD	Congential heart defect
form03b::specify1	form03b::specify1	Choriamionis	Chorioamnionitis
form03b::specify1	form03b::specify1	Chorioamion	Chorioamnionitis
form03b::specify1	form03b::specify1	chorionambionits,RH-ve mother	Chorioamnionitis, Rh-negative mother
form03b::specify1	form03b::specify1	Co twin	Twin
form03b::specify1	form03b::specify1	Co Twin death	Twin death
form03b::specify1	form03b::specify1	Cogenital Anomalis	Congenital malformation
form03b::specify1	form03b::specify1	cogenital malformation	Congenital malformation
form03b::specify1	form03b::specify1	Compental malformatives	Congenital malformation
form03b::specify1	form03b::specify1	congenital anamely	Congenital malformation
form03b::specify1	form03b::specify1	Congenital Malformation	Congenital malformation
form03b::specify1	form03b::specify1	congenital mali....	Congenital malformation
form03b::specify1	form03b::specify1	corwh difult,	
form03b::specify1	form03b::specify1	Cotulin death	
form03b::specify1	form03b::specify1	Cyanesis	
form03b::specify1	form03b::specify1	Discardant twin +Prom+twin	PROM, twin growth discordance
form03b::specify1	form03b::specify1	Discordant Twine	Twin growth discordance
form03b::specify1	form03b::specify1	Dithcuety of breathing	Difficulty breathing
form03b::specify1	form03b::specify1	Duodinol atnesia +RDS	Duodenal atresia, respiratory distress syndrome
form03b::specify1	form03b::specify1	ELBW	Extremely low birth weight
form03b::specify1	form03b::specify1	Eons	Early onset neonatal sepsis
form03b::specify1	form03b::specify1	Esophageal atersia with TEF	Esophageal atresia, tracheoesophageal fistula
form03b::specify1	form03b::specify1	EUVLBW	Extremely low birth weight
form03b::specify1	form03b::specify1	evaluate	
form03b::specify1	form03b::specify1	EVLBWt,SGA	Extremely low birth weight, small for gestational age
form03b::specify1	form03b::specify1	Excessive crying	Excessive crying
form03b::specify1	form03b::specify1	failed to eneam and buy musknatic	
form03b::specify1	form03b::specify1	Faillre to sick on age of 3	
form03b::specify1	form03b::specify1	Failme to breath	Failure to breath
form03b::specify1	form03b::specify1	Failure To sucle	Failure to suckle
form03b::specify1	form03b::specify1	Farintr to Resoul 124 ???	
form03b::specify1	form03b::specify1	filure to breast feed	Failure to suckle
form03b::specify1	form03b::specify1	for evaluation	
form03b::specify1	form03b::specify1	Generalited body swelling	Body swelling
form03b::specify1	form03b::specify1	HB exposed	Hepatitis B-exposed
form03b::specify1	form03b::specify1	Heptitis B exposed	Hepatitis B-exposed
form03b::specify1	form03b::specify1	HIV & HCV exposed	Hepatitis C-exposed, HIV-exposed
form03b::specify1	form03b::specify1	HIV Expoed	HIV-exposed
form03b::specify1	form03b::specify1	HIV exposed	HIV-exposed
form03b::specify1	form03b::specify1	Home delivere, co-twin beath	Home delivery, twin death
form03b::specify1	form03b::specify1	Home delivery	Home delivery
form03b::specify1	form03b::specify1	home delivery,bleeding	Bleeding, home delivery
form03b::specify1	form03b::specify1	Home delvery	Home delivery
form03b::specify1	form03b::specify1	Homw Delivery	Home delivery
form03b::specify1	form03b::specify1	Hydrocephalus	Hydrocephalus
form03b::specify1	form03b::specify1	hypo glycemia	Hypoglycemia
form03b::specify1	form03b::specify1	Hypoglycemia	Hypoglycemia
form03b::specify1	form03b::specify1	Hypology cemia, hypothermia+grode3 MSAF	
form03b::specify1	form03b::specify1	hypormcemia	Hypothermia
form03b::specify1	form03b::specify1	Hypothermia	Hypothermia
form03b::specify1	form03b::specify1	Hypothermia Low birth Weight	Hypothermia, low birth weight
form03b::specify1	form03b::specify1	Hypothermia, hypoglyce	Hypoglycemia, hypothermia
form03b::specify1	form03b::specify1	Hypothermia, Hypoglycemine	Hypoglycemia, hypothermia
form03b::specify1	form03b::specify1	Hypothermia, Low Birth Weight	Hypothermia, low birth weight
form03b::specify1	form03b::specify1	hypothermic	Hypothermia
form03b::specify1	form03b::specify1	Infant of Diabate moother	Diabetic mother
form03b::specify1	form03b::specify1	Infant of dlobetic mother	Diabetic mother
form03b::specify1	form03b::specify1	infort of DM	Diabetic mother
form03b::specify1	form03b::specify1	IUCOR	
form03b::specify1	form03b::specify1	IUCR	Intrauterine growth restriction
form03b::specify1	form03b::specify1	IUGE	Intrauterine growth restriction
form03b::specify1	form03b::specify1	IUGR	Intrauterine growth restriction
form03b::specify1	form03b::specify1	IURG	Intrauterine growth restriction
form03b::specify1	form03b::specify1	IV ge	
form03b::specify1	form03b::specify1	IVCR	
form03b::specify1	form03b::specify1	IVGR	Intrauterine growth restriction
form03b::specify1	form03b::specify1	Janduce	Jaundice
form03b::specify1	form03b::specify1	Jaundice	Jaundice
form03b::specify1	form03b::specify1	Jaunduce	Jaundice
