order,colOrder,IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth,forceStringType
205,73,http://purl.obolibrary.org/obo/EUPATH_0027010,"Plasmodium falciparum gametocytes, by microscopy",household member level data baseline survey::gametocytes,3,household member level data baseline survey,,Sample,http://purl.obolibrary.org/obo/EUPATH_0033308,Plasmodium in blood,,,variable,,,,LLINEUP2,,,,,,,,,,
26,3,http://purl.obolibrary.org/obo/EUPATH_0044124,Cluster study arm,clusterarm final::llinarm,1,clusterarm final,,Community,http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,,,variable,,,,LLINEUP2,,,,,,,,,,
27,4,http://purl.obolibrary.org/obo/EUPATH_0063003,LLIN distribution date,clusterarm final::llindistmonth,2,clusterarm final,,Community,http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,,,variable,,,,LLINEUP2,,,,,,,,,,
,,http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,,2,,,Community,http://purl.obolibrary.org/obo/EUPATH_0035127,Community,,,category,,,,LLINEUP2,,,,,,,,,,
,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,1,,,Community,http://purl.obolibrary.org/obo/EUPATH_0035127,Community,,,category,,,,LLINEUP2,,,,,,,,,,
104,110,http://purl.obolibrary.org/obo/EUPATH_0044142,UCC LLIN received,household level data baseline survey::receivenet,1,household level data baseline survey,,Household,http://purl.obolibrary.org/obo/EUPATH_0044150,Universal Coverage Campaign,Bednets were distributed in your community on <<Dates >> (programmed to know MRC date of distribution)  Did you receive one or more bednets in the recent net campaign (Universal Coverage Campaign) led by the Ministry of Health?,"1 - Yes
0 - No
-7: Don't know
-8: Refused to answer",variable,,,,LLINEUP2,,,,,,,,,,
105,111,http://purl.obolibrary.org/obo/EUPATH_0044146,UCC LLIN count,household level data baseline survey::manynet,2,household level data baseline survey,,Household,http://purl.obolibrary.org/obo/EUPATH_0044150,Universal Coverage Campaign,"If yes - 
How many nets did you receive? 
",,variable,,,,LLINEUP2,,,,,,,,,,
106,113,http://purl.obolibrary.org/obo/EUPATH_0044144,Remaining UCC LLIN count,household level data baseline survey::manynow,3,household level data baseline survey,,Household,http://purl.obolibrary.org/obo/EUPATH_0044150,Universal Coverage Campaign,How many nets from the campaign do you still have?,,variable,,,,LLINEUP2,,,,,,,,,,
107,115,http://purl.obolibrary.org/obo/EUPATH_0044148,UCC LLIN type,household level data baseline survey::nettype,4,household level data baseline survey,,Household,http://purl.obolibrary.org/obo/EUPATH_0044150,Universal Coverage Campaign,What type of nets did you receive,"1 : Royal Guard
2 :  Permanet 3.0
3:  Other
-7: Don't Know
-8: Refused to answer",variable,,,,LLINEUP2,,,,,,,,,,
108,116,http://purl.obolibrary.org/obo/EUPATH_0044148,UCC LLIN type,household level data baseline survey::othernet,,household level data baseline survey,,Household,http://purl.obolibrary.org/obo/EUPATH_0044150,Universal Coverage Campaign,Please specify other net type,,variable,,,,LLINEUP2,,,,,,,,,,
109,117,http://purl.obolibrary.org/obo/EUPATH_0044143,UCC LLIN instructions received,household level data baseline survey::neteduc,5,household level data baseline survey,,Household,http://purl.obolibrary.org/obo/EUPATH_0044150,Universal Coverage Campaign,Did you receive any education on how to hang(or use) the bednets prior to or during distribution?,"1 - Yes
0 - No
-7: Don't know
-8: Refused to answer",variable,,,,LLINEUP2,,,,,,,,,,
110,118,http://purl.obolibrary.org/obo/EUPATH_0044145,Reason UCC LLIN not received,household level data baseline survey::whynonet,6,household level data baseline survey,,Household,http://purl.obolibrary.org/obo/EUPATH_0044150,Universal Coverage Campaign,"If no, why did you not receive nets?","1 - No nets were delivered to the area (village or parish) 
2 - We did not go to collect the nets
3 - We were never told to collect the nets 
4 -We were told our household did not need nets
5 -We were away when the nets were distributed 
6 -The local leaders refused to accept the nets 
7 - Given to a child to take to boarding school 
8 - Other
-7: Don't know
-8: Refused to answer",variable,,,,LLINEUP2,,,,,,,,,,
111,119,http://purl.obolibrary.org/obo/EUPATH_0044145,Reason UCC LLIN not received,household level data baseline survey::whyother,,household level data baseline survey,,Household,http://purl.obolibrary.org/obo/EUPATH_0044150,Universal Coverage Campaign,Please specify other reason,,variable,,,,LLINEUP2,,,,,,,,,,
133,142,http://purl.obolibrary.org/obo/EUPATH_0051107,Heard of COVID-19,household level data baseline survey::cov_hear,1,household level data baseline survey,Only answered by one person per household,Participant,http://purl.obolibrary.org/obo/EUPATH_0051106,COVID-19 knowledge,"Have you heard of the coronavirus (Covid-19, ""Corona"", SARS-COV-2)?
","1 - yes
2 - no
-7 - don't know
-8 - refused to answer

",variable,,,,LLINEUP2,,,,,,,,,,
134,143,http://purl.obolibrary.org/obo/EUPATH_0064007,COVID-19 causes knowledge,household level data baseline survey::cov_spread,2,household level data baseline survey,Only answered by one person per household,Participant,http://purl.obolibrary.org/obo/EUPATH_0051106,COVID-19 knowledge,How can the coronavirus be spread?,"1 - cough/sneeze
2 - face to face talking 
3- handshakes/hugs/touch
4 - indirect hand contact (touching an item someone else has touched)
5- food
-7 - don't know
-8 - refused to answer
",variable,,,,LLINEUP2,,,,,,,,,,
135,144,http://purl.obolibrary.org/obo/EUPATH_0064031,Proposed action with COVID-19 symptoms,household level data baseline survey::cov_sx,3,household level data baseline survey,"What the participant would do if they had symptoms like cough, fever, and sore throat. Only answered by one person per household",Participant,http://purl.obolibrary.org/obo/EUPATH_0051106,COVID-19 knowledge,"If you had symptoms like cough, fever, and sore throat, what would you do?","1 - Stay at home and wait to get better 
2 - Use stored medicine at home 
3 - Contact health worker 
4 - Seek antibiotics 
5 - Visit health facility
6 - Visit a pharmacy 
7 - Visit private hospital 
8 - Visit traditional medicine practioner 
9 - Go for a test
10 - Call the ministry of health helpline 
-7 - don't know
-8 - refused to answer",variable,,,,LLINEUP2,,,,,,,,,,
141,150,http://purl.obolibrary.org/obo/EUPATH_0064040,Worry about contracting COVID-19,household level data baseline survey::cov_cont,4,household level data baseline survey,Whether the participant worries about themselves or their family contracting coronavirus. Only answered by one person per household,Participant,http://purl.obolibrary.org/obo/EUPATH_0051106,COVID-19 knowledge,Do you worry about you or your family contracting the coronavirus?,"1 - yes
2 - no
-7 - don't know
-8 - refused to answer",variable,,,,LLINEUP2,,,,,,,,,,
152,160,http://purl.obolibrary.org/obo/EUPATH_0064011,COVID-19 knowledge source,household level data baseline survey::cov_know,5,household level data baseline survey,Where does the participant learn/stay up to date about the new coronavirus. Only answered by one person per household,Participant,http://purl.obolibrary.org/obo/EUPATH_0051106,COVID-19 knowledge,Where do you learn/stay up to date about the new coronavirus?,"1 - TV (news)
2 - Radio 
3 - Social media
4 - Internet (webpages)
5 - Friends, relatives or neighbors
6 - Govt officals (local, healthcare workers)
7 -Annoucements at work
-7 - don't know
-8 - refused to answer

",variable,,,,LLINEUP2,,,,,,,,,,
153,161,http://purl.obolibrary.org/obo/EUPATH_0064015,COVID-19 prevention knowledge,household level data baseline survey::cov_protect,6,household level data baseline survey,How can you protect yourself against the coronavirus? Only answered by one person per household,Participant,http://purl.obolibrary.org/obo/EUPATH_0051106,COVID-19 knowledge,How can you protect yourself against the coronavirus?,"1 - Hand washing
2 - Face masks
3 - Hand sanitizer
4 - Social distancing
5 - Vitamins, herbal remedies
6 - Avoiding crowds/public transit
7 -Drinking alcohol 
8 - Changing clothes after coming home
-7 - don't know
-8 - refused to answer",variable,,,,LLINEUP2,,,,,,,,,,
143,151,http://purl.obolibrary.org/obo/EUPATH_0064001,Avoid crowded places,household level data baseline survey::cov_crowd,1,household level data baseline survey,Only answered by one person per household,Participant,http://purl.obolibrary.org/obo/EUPATH_0064014,COVID-19 prevention,"Since the news of the coronavirus
Do you avoid crowded places?","1 - yes
2 - no
-7 - don't know
-8 - refused to answer",value,,,,LLINEUP2,,,,,,,,,,
144,152,http://purl.obolibrary.org/obo/EUPATH_0064038,Wash hands more frequently,household level data baseline survey::cov_handwash,2,household level data baseline survey,Only answered by one person per household,Participant,http://purl.obolibrary.org/obo/EUPATH_0064014,COVID-19 prevention,Do you wash your hands more frequently?,"1 - yes
2 - no
-7 - don't know
-8 - refused to answer",value,,,,LLINEUP2,,,,,,,,,,
145,153,http://purl.obolibrary.org/obo/EUPATH_0064037,Use hand sanitizer,household level data baseline survey::cov_sanit,3,household level data baseline survey,Only answered by one person per household,Participant,http://purl.obolibrary.org/obo/EUPATH_0064014,COVID-19 prevention,Do you have access to hand sanitizer?,"1 - yes
2 - no
-7 - don't know
-8 - refused to answer",value,,,,LLINEUP2,,,,,,,,,,
146,154,http://purl.obolibrary.org/obo/EUPATH_0064039,Wear mask outside home,household level data baseline survey::cov_mask,4,household level data baseline survey,Only answered by one person per household,Participant,http://purl.obolibrary.org/obo/EUPATH_0064014,COVID-19 prevention,Do you wear a mask outside of the home now because of the coronavirus?,"1 - yes
2 - no
-7 - don't know
-8 - refused to answer",value,,,,LLINEUP2,,,,,,,,,,
151,159,http://purl.obolibrary.org/obo/EUPATH_0064022,Keep physical distance from those with flu symptoms,household level data baseline survey::cov_flu,5,household level data baseline survey,Only answered by one person per household,Participant,http://purl.obolibrary.org/obo/EUPATH_0064014,COVID-19 prevention,Do you keep physical distance from people with flu-like symptoms or cough?,"1 - yes
2 - no
-7 - don't know
-8 - refused to answer",value,,,,LLINEUP2,,,,,,,,,,
24,1,http://purl.obolibrary.org/obo/EUPATH_0025072,Health center,clusterarm final::mrccode,1,clusterarm final,,Community,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,variable,,,,LLINEUP2,,,,,,,,,,
25,2,http://purl.obolibrary.org/obo/EUPATH_0044180,Region in Uganda,clusterarm final::region,3,clusterarm final,,Community,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,variable,,,,LLINEUP2,,,,,,,,,,
30,7,http://purl.obolibrary.org/obo/ENVO_01000773,Village,household level data baseline survey::village,2,household level data baseline survey,,Community,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,variable,,,,LLINEUP2,,,,,,,,,,
,,http://purl.obolibrary.org/obo/OBI_0002649,Blood microbiology test,,1,,,Sample,http://purl.obolibrary.org/obo/OBI_0000070,Laboratory test,,,category,,,,LLINEUP2,,,,,,,,,,
,,http://purl.obolibrary.org/obo/OBI_0003040,Blood test,,2,,,Sample,http://purl.obolibrary.org/obo/OBI_0000070,Laboratory test,,,category,,,,LLINEUP2,,,,,,,,,,
,,http://purl.obolibrary.org/obo/EUPATH_0011482,Blood sample collection process,,,,,Sample,http://purl.obolibrary.org/obo/OBI_0000659,Sample collection process,,,category,,,,LLINEUP2,,,,,,,,,,
,,http://purl.obolibrary.org/obo/EUPATH_0020125,Blood microbiology tests procedures,,3,,,Sample,http://purl.obolibrary.org/obo/OBI_0002649,Blood microbiology test,,,category,,,,LLINEUP2,,,,,,,,,,
,,http://purl.obolibrary.org/obo/EUPATH_0033307,Eukaryota in blood,,1,,,Sample,http://purl.obolibrary.org/obo/OBI_0002649,Blood microbiology test,,,category,,,,LLINEUP2,,,,,,,,,,
,,http://purl.obolibrary.org/obo/OBI_0003244,Raw test result for blood,,2,,,Sample,http://purl.obolibrary.org/obo/OBI_0002649,Blood microbiology test,,,category,,,,LLINEUP2,,,,,,,,,,
8,16,http://purl.obolibrary.org/obo/CMO_0000026,Hemoglobin,clinical survey level data baseline survey::hemoglobin,1,clinical survey level data baseline survey,,Sample,http://purl.obolibrary.org/obo/OBI_0003040,Blood test,Record hemoglobin level,-9: Skipped,variable,,,,LLINEUP2,,,,,,,,,,
10,18,http://purl.obolibrary.org/obo/EUPATH_0011161,Anemia (hemoglobin <11 g/dL),clinical survey level data baseline survey::anemia11,2,clinical survey level data baseline survey,,Sample,http://purl.obolibrary.org/obo/OBI_0003040,Blood test,,,variable,,,,LLINEUP2,,,,,,,,,,
11,19,http://purl.obolibrary.org/obo/EUPATH_0020209,Anemia (hemoglobin <10 g/dL),clinical survey level data baseline survey::anemia10,3,clinical survey level data baseline survey,,Sample,http://purl.obolibrary.org/obo/OBI_0003040,Blood test,,,variable,,,,LLINEUP2,,,,,,,,,,
12,20,http://purl.obolibrary.org/obo/EUPATH_0044112,Anemia (hemoglobin <8 g/dL),clinical survey level data baseline survey::anemia8,4,clinical survey level data baseline survey,,Sample,http://purl.obolibrary.org/obo/OBI_0003040,Blood test,,,variable,,,,LLINEUP2,,,,,,,,,,
199,66,http://purl.obolibrary.org/obo/CMO_0000026,Hemoglobin,household member level data baseline survey::hemoglobin,,household member level data baseline survey,,Sample,http://purl.obolibrary.org/obo/OBI_0003040,Blood test,Record hemoglobin level,-9: Skipped,variable,,,,LLINEUP2,,g/dL,http://purl.obolibrary.org/obo/UO_0000208,,,,,,,
200,67,http://purl.obolibrary.org/obo/EUPATH_0011161,Anemia (hemoglobin <11 g/dL),household member level data baseline survey::anemia11,,household member level data baseline survey,,Sample,http://purl.obolibrary.org/obo/OBI_0003040,Blood test,,,variable,,,,LLINEUP2,,,,,,,,,,
201,68,http://purl.obolibrary.org/obo/EUPATH_0020209,Anemia (hemoglobin <10 g/dL),household member level data baseline survey::anemia10,,household member level data baseline survey,,Sample,http://purl.obolibrary.org/obo/OBI_0003040,Blood test,,,variable,,,,LLINEUP2,,,,,,,,,,
202,69,http://purl.obolibrary.org/obo/EUPATH_0044112,Anemia (hemoglobin <8 g/dL),household member level data baseline survey::anemia8,,household member level data baseline survey,,Sample,http://purl.obolibrary.org/obo/OBI_0003040,Blood test,,,variable,,,,LLINEUP2,,,,,,,,,,
,,http://purl.obolibrary.org/obo/EUPATH_0027019,Blood tests performed,,5,,,Sample,http://purl.obolibrary.org/obo/OBI_0003040,Blood test,,,category,,,,LLINEUP2,,,,,,,,,,
,,http://purl.obolibrary.org/obo/OBI_0003263,Raw eukaryota data for blood,,,,,Sample,http://purl.obolibrary.org/obo/OBI_0003244,Raw test result for blood,,,category,,,,LLINEUP2,,,,,,,,,,
203,71,http://purl.obolibrary.org/obo/EUPATH_0000092,"Plasmodium asexual stages, by microscopy result",household member level data baseline survey::parasitedensity,,household member level data baseline survey,,Sample,http://purl.obolibrary.org/obo/OBI_0003263,Raw eukaryota data for blood,,,variable,,,,LLINEUP2,,/uL,http://purl.obolibrary.org/obo/UO_0000316,,,,,,,
169,23,http://purl.obolibrary.org/obo/EUPATH_0064024,Malaria in last 6 months,household member level data baseline survey::hm_malaria,1,household member level data baseline survey,,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,In the past 6 months has this household member been treated for malaria?,"1 - Yes
0 - No
-7 - Don't know",variable,,,,LLINEUP2,,,,,,,,,,
170,24,http://purl.obolibrary.org/obo/EUPATH_0050586,Health facility name,household member level data baseline survey::hm_malaria_mrc,2,household member level data baseline survey,,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,"If so, were they diagnosed with malaria at [specific UMSP MRC]? (if treated more than once, only focus on last treatment for malaria)","1 - Yes
0 - No",variable,,,,LLINEUP2,,,,,,,,,,
171,25,http://purl.obolibrary.org/obo/EUPATH_0021179,Malaria care source,household member level data baseline survey::hm_seekcare,3,household member level data baseline survey,,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,"If no to the above,  who provided their treatment for malaria (again, just focus on the last treatment for malaria) - tick only one","1-Other public health facility  
2-Traditional healer
3-Private pharmacy
4-Private health facility
5-Community Health Worker 
6-Self-treatment  with none of the above involved
7-Other, specify 
-7 - Don't know",variable,,,,LLINEUP2,,,,,,,,,,
172,26,http://purl.obolibrary.org/obo/EUPATH_0021179,Malaria care source,household member level data baseline survey::seekcare_oth,,household member level data baseline survey,,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Specify other place where household member was treated for malaria,,variable,,,,LLINEUP2,,,,,,,,,,
173,27,http://purl.obolibrary.org/obo/EUPATH_0021096,Fever in last 2 weeks,household member level data baseline survey::fever2wks,4,household member level data baseline survey,,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,"In the past two weeks, did this household member have fever related illness?","1 - Yes
0 - No
-7 - Don't know",variable,,,,LLINEUP2,,,,,,,,,,
174,28,http://purl.obolibrary.org/obo/EUPATH_0000413,Fever treatment location,household member level data baseline survey::fever2wks_act,5,household member level data baseline survey,,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,"If yes to the above, where did the household member seek care? (tick all that apply)","OLD CODES FROM BASELINE
0-[specific UMSP MRC]
1-Other public health facility  
2-Traditional healer
3-Private pharmacy
4-Private health facility
5-Community Health Worker 
6-Self-treatment  with none of the above involved
7-Other, specify 
-7 - Don't know",variable,,,,LLINEUP2,,,,,,,,,,
175,29,http://purl.obolibrary.org/obo/EUPATH_0000413,Fever treatment location,household member level data baseline survey::fever2wks_oth,,household member level data baseline survey,,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Specify other place where household member sought care for fever,,variable,,,,LLINEUP2,,,,,,,,,,
176,32,http://purl.obolibrary.org/obo/EUPATH_0064016,COVID-19 suspected in last 9 months,household member level data baseline survey::hm_covid,6,household member level data baseline survey,In the past 9 months whether the household member had an illness suspected to be caused by the coronavirus,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,In the past 9 months has this household member had an illness you suspect was caused by the coronavirus?,"1 - Yes
0 - No
-7 - Don't know",variable,,,,LLINEUP2,,,,,,,,,,
177,33,http://purl.obolibrary.org/obo/EUPATH_0064013,COVID-19 positive in last 9 months,household member level data baseline survey::hm_covidtest,7,household member level data baseline survey,"In the past 9 months, whether the household member tested positive for the coronavirus",Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,"In the past 9 months, has this household member tested positive for the coronavirus?","1 - Yes
0 - No
-7 - Don't know",variable,,,,LLINEUP2,,,,,,,,,,
178,34,http://purl.obolibrary.org/obo/EUPATH_0064009,COVID-19 in last 9 months diagnosis date,household member level data baseline survey::hm_datecovid,8,household member level data baseline survey,"In the past 9 month, when the household member tested positive for coronavirus",Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,,,variable,,,,LLINEUP2,,,,,,,,,,
14,22,http://purl.obolibrary.org/obo/OBI_0003073,Temperature,clinical survey level data baseline survey::temperature,,clinical survey level data baseline survey,,Participant,http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,Temperature of [[participantsname]]?,-8 Refused,variable,,,,LLINEUP2,,,,,,,,,,
187,47,http://purl.obolibrary.org/obo/OBI_0003073,Temperature,household member level data baseline survey::temperature,,household member level data baseline survey,,Participant,http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,Temperature of [[participantsname]]?,-8 Refused,variable,,,,LLINEUP2,,,,,,,,,,
19,30,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided,clinical survey level data baseline survey::meds,1,clinical survey level data baseline survey,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Any medication prescribed to [[participantsname]]?,"1 - Yes
0 - No",variable,,,,LLINEUP2,,,,,,,,,,
20,31,http://purl.obolibrary.org/obo/EUPATH_0025092,Medication,clinical survey level data baseline survey::whichmeds,2,clinical survey level data baseline survey,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Which medication was prescribed?,"1 - AL
2 - Panadol
9 - Other
-9: Skipped",variable,,,,LLINEUP2,,,,,,,,,,
21,35,http://purl.obolibrary.org/obo/EUPATH_0038686,Other medication,clinical survey level data baseline survey::descothermed,3,clinical survey level data baseline survey,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Which 'other' medication was used?,,variable,,,,LLINEUP2,,,,,,,,,,
192,55,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided,household member level data baseline survey::meds,,household member level data baseline survey,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Any medication prescribed to [[participantsname]]?,"1 - Yes
0 - No",variable,,,,LLINEUP2,,,,,,,,,,
193,56,http://purl.obolibrary.org/obo/EUPATH_0025092,Medication,household member level data baseline survey::whichmeds,,household member level data baseline survey,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Which medication was prescribed?,"1 - AL
2 - Panadol
9 - Other
-9: Skipped",variable,,,,LLINEUP2,,,,,,,,,,
194,60,http://purl.obolibrary.org/obo/EUPATH_0038686,Other medication,household member level data baseline survey::descothermed,,household member level data baseline survey,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Which 'other' medication was used?,,variable,,,,LLINEUP2,,,,,,,,,,
,,http://purl.obolibrary.org/obo/EUPATH_0000302,Dwelling facilities,,3,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,category,,,,LLINEUP2,,,,,,,,,,
,,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,,4,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,category,,,,LLINEUP2,,,,,,,,,,
,,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,,6,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,category,,,,LLINEUP2,,,,,,,,,,
,,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,,7,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,category,,,,LLINEUP2,,,,,,,,,,
,,http://purl.obolibrary.org/obo/EUPATH_0000731,Household water,,5,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,category,,,,LLINEUP2,,,,,,,,,,
,,http://purl.obolibrary.org/obo/EUPATH_0010032,Dwelling environment,,2,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,category,,,,LLINEUP2,,,,,,,,,,
,,http://purl.obolibrary.org/obo/EUPATH_0011995,Household observation details,,1,,,Household,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,category,,,,LLINEUP2,,,,,,,,,,
,,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,,,Participant,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,LLINEUP2,,,,,,,,,,
,,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,,,,,Sample,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,LLINEUP2,,,,,,,,,,
,,http://purl.obolibrary.org/obo/EUPATH_0035127,Community,,,,,Community,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,LLINEUP2,,,,,,,,,,
,,http://purl.obolibrary.org/obo/PCO_0000024,Household,,,,,Household,http://www.w3.org/2002/07/owl#Thing,,,,category,,,,LLINEUP2,,,,,,,,,,
