colOrder,variable,dataFile,keepDiscard,definition,category,codebookDescription,codebookValues,termType,notesForOnt,notesForProvider,notesForDL,uniqueVar,dataSet,variable_dataFile,type,example,dateTime,formatCode,values,uniqueValueCount,percentMissing,flag
152,cov_handwash,household level data baseline survey,keep,,,Do you wash your hands more frequently?,"1 <U+2013> yes
2 <U+2013> no
-7 <U+2013> don<U+2019>t know
-8 <U+2013> refused to answer",,,,NA,household level data baseline survey::cov_handwash,LLINEUP2,cov_handwash,int,1,NA,NA,-9 to 1,3,0,NA
153,cov_sanit,household level data baseline survey,keep,,,Do you have access to hand sanitizer?,"1 <U+2013> yes
2 <U+2013> no
-7 <U+2013> don<U+2019>t know
-8 <U+2013> refused to answer",,,,NA,household level data baseline survey::cov_sanit,LLINEUP2,cov_sanit,int,0,NA,NA,-9 to 1,3,0,NA
154,cov_mask,household level data baseline survey,keep,,,Do you wear a mask outside of the home now because of the coronavirus?,"1 <U+2013> yes
2 <U+2013> no
-7 <U+2013> don<U+2019>t know
-8 <U+2013> refused to answer",,,,NA,household level data baseline survey::cov_mask,LLINEUP2,cov_mask,int,1,NA,NA,-9 to 1,3,0,NA
155,cov_masktype,household level data baseline survey,keep,,,What type of mask do you wear?,"1 <U+2013> bandana/cloth
2 <U+2013> surgical
3 <U+2013> N95
4 - Govt provided mask
5 - face shield 
-7 <U+2013> don<U+2019>t know
-8 <U+2013> refused to answer",,,,NA,household level data baseline survey::cov_masktype,LLINEUP2,cov_masktype,chr,1,NA,NA,"-7, -9, 1, 1,2, 1,2,3, 2",6,0,NA
156,othmask,household level data baseline survey,keep,,,Any other type of mask mentioned,NA,,,,NA,household level data baseline survey::othmask,LLINEUP2,othmask,chr,NO,NA,NA,>10 unique values,30,0,NA
157,cov_nomask,household level data baseline survey,keep,,,"If no, why don't you wear a mask in public?
","1 <U+2013> I do not have one
2<U+2014> too expensive
3 <U+2013> gave to family member
4 <U+2013> too hot to wear                                                                                                            5 <U+2013> Uncomfortable/cannot breathe well
6 <U+2013> I don<U+2019>t think it helps 
-7 <U+2013> don<U+2019>t know
-8 <U+2013> refused to answer",,,,NA,household level data baseline survey::cov_nomask,LLINEUP2,cov_nomask,int,-9,NA,NA,-9 to 1245,15,0,NA
158,oth_nomask,household level data baseline survey,keep,,,Any other reason for not wearing a mask,NA,,,,NA,household level data baseline survey::oth_nomask,LLINEUP2,oth_nomask,chr,-9,NA,NA,>10 unique values,19,0,NA
159,cov_flu,household level data baseline survey,keep,,,Do you keep physical distance from people with flu-like symptoms or cough?,"1 <U+2013> yes
2 <U+2013> no
-7 <U+2013> don<U+2019>t know
-8 <U+2013> refused to answer",,,,NA,household level data baseline survey::cov_flu,LLINEUP2,cov_flu,int,1,NA,NA,-9 to 1,4,0,NA
160,cov_know,household level data baseline survey,keep,,,Where do you learn/stay up to date about the new coronavirus?,"1 <U+2013> TV (news)
2 <U+2013> Radio 
3 <U+2013> Social media
4 <U+2013> Internet (webpages)
5 - Friends, relatives or neighbors
6 <U+2013> Govt officals (local, healthcare workers)
7 <U+2013>Annoucements at work
-7 <U+2013> don<U+2019>t know
-8 <U+2013> refused to answer

",,,,NA,household level data baseline survey::cov_know,LLINEUP2,cov_know,chr,"2,5",NA,NA,>10 unique values,46,0,NA
161,cov_protect,household level data baseline survey,keep,,,How can you protect yourself against the coronavirus?,"1 <U+2013> Hand washing
2 <U+2013> Face masks
3 <U+2013> Hand sanitizer
4 <U+2013> Social distancing
5 <U+2013> Vitamins, herbal remedies
6 <U+2013> Avoiding crowds/public transit
7 <U+2013>Drinking alcohol 
8 <U+2013> Changing clothes after coming home
-7 <U+2013> don<U+2019>t know
-8 <U+2013> refused to answer",,,,NA,household level data baseline survey::cov_protect,LLINEUP2,cov_protect,chr,"1,2,3,4,5",NA,NA,>10 unique values,41,0,NA
162,hhpsf_covid,household level data baseline survey,keep,,,Have you had additional problems satisifying the food needs of the household since the coronavirus pandemic?,"1 <U+2013> never
2 <U+2013> seldom
3 <U+2013> sometimes 
4 <U+2013> often
5 <U+2013> always
-7 <U+2013> don<U+2019>t know
-8 <U+2013> refused to answer",,,,NA,household level data baseline survey::hhpsf_covid,LLINEUP2,hhpsf_covid,int,4,NA,NA,-9 to 5,6,0,NA
163,hfcty_covid1,household level data baseline survey,keep,,,Did the prior national lockdown due to coronavirus make it more difficult to travel to the nearest health facility?,"1-	Yes
2-	No
-7 <U+2013> don<U+2019>t know
-8 <U+2013> refused to answer",,,,NA,household level data baseline survey::hfcty_covid1,LLINEUP2,hfcty_covid1,int,0,NA,NA,-9 to 1,3,0,NA
164,hfcty_covid2,household level data baseline survey,keep,,,Is public transport to the nearest health facility readily available now?,"1-	yes 
2-	no 
-7 <U+2013> don<U+2019>t know
-8 <U+2013> refused to answer
",,,,NA,household level data baseline survey::hfcty_covid2,LLINEUP2,hfcty_covid2,int,1,NA,NA,-9 to 1,3,0,NA
165,other_hfcty_cov2,household level data baseline survey,keep,,,Have there been any other effects of the coronavirus pandemic on your ability to access health facilities?,"1 - Do not have masks and masks required to attend HF
2 - Social distancing protocols make accessing care difficult 
3 - Staff are fearful of patients 
4 - I have fear of traveling to HF or of patients at HF 
5 - Children at home 
6 - Transport limited
-7 - Don't know  
",,,,Free text field,household level data baseline survey::other_hfcty_cov2,LLINEUP2,other_hfcty_cov2,chr,NO,NA,NA,>10 unique values,94,0,NA
166,hfcty_covid3,household level data baseline survey,keep,,,Have there been any changes you have noticed regarding the care available at your local health facility?,"1 <U+2013> No (or less) medication available
2 <U+2013> No malaria tests available
3 <U+2013> Fewer staff present at clinic 
4 -Masks/SOPs make accessing care more difficult 
5- Staff are fearful 
6 -More hand washing 
7 - Quality of care has worsened
-7 <U+2013> don<U+2019>t know
-8 <U+2013> refused to answer",,,,NA,household level data baseline survey::hfcty_covid3,LLINEUP2,hfcty_covid3,chr,"1,3",NA,NA,>10 unique values,14,0,NA
167,other_hfcty_cov3,household level data baseline survey,keep,,,NA,NA,,,,NA,household level data baseline survey::other_hfcty_cov3,LLINEUP2,other_hfcty_cov3,chr,-9,NA,NA,>10 unique values,101,0,NA
168,travel_cov,household level data baseline survey,keep,,,Has the coronavirus made you less likely to travel?,"1-	yes 
2-	no 
-7 <U+2013> don<U+2019>t know
-8 <U+2013> refused to answer",,,,NA,household level data baseline survey::travel_cov,LLINEUP2,travel_cov,int,1,NA,NA,-9 to 1,3,0,NA
169,totvisit,household level data baseline survey,discard,,,How many visits have you made to this household?,NA,,,,NA,household level data baseline survey::totvisit,LLINEUP2,totvisit,int,1,NA,NA,1 to 3,3,0,NA
170,sw_ver,household level data baseline survey,discard,,,NA,NA,,,,NA,household level data baseline survey::sw_ver,LLINEUP2,sw_ver,chr,LLINEUP2 ver.2021.03.23,NA,NA,LLINEUP2 ver.2021.03.23,1,0,NA
171,stoptime,household level data baseline survey,discard,,,End time of interview,NA,,,,automatically generated,household level data baseline survey::stoptime,LLINEUP2,stoptime,chr,14:29.0,NA,NA,>10 unique values,992,0,duplicated variable
1,starttime,household member level data baseline survey,discard,,,Date/time of start of interview,NA,,,,Datetime stamp - automatically generated,household member level data baseline survey::starttime,LLINEUP2,starttime,chr,33:15.0,NA,NA,>10 unique values,3338,0,duplicated variable
2,date,household member level data baseline survey,keep,,,NA,NA,,,,NA,household member level data baseline survey::date,LLINEUP2,date,chr,5/1/21,date?,%Y-%m-%d,>10 unique values,26,0,duplicated variable
3,mrccode,household member level data baseline survey,discard,,,NA,NA,,,,NA,household member level data baseline survey::mrccode,LLINEUP2,mrccode,int,60,NA,NA,6 to 63,12,0,duplicated variable
4,region,household member level data baseline survey,discard,,,NA,NA,,,,NA,household member level data baseline survey::region,LLINEUP2,Region,int,7,NA,NA,1 to 7,6,0,duplicated variable
5,llinarm,household member level data baseline survey,discard,,,NA,NA,,,,NA,household member level data baseline survey::llinarm,LLINEUP2,LLINarm,int,2,NA,NA,1 to 2,2,0,duplicated variable
6,llindistmonth,household member level data baseline survey,discard,,,NA,NA,,,,NA,household member level data baseline survey::llindistmonth,LLINEUP2,LLINdistmonth,int,734,NA,NA,731 to 734,2,0,duplicated variable
7,hhid,household member level data baseline survey,discard,,,Household ID,NA,,,,"9-digit number generated at the time of the first HH visit, composed of the following:

Survey: 1 digit
MRC: 2 digits [01-70]
village code: 2 digits [01-99]
Household number: 4 digits [0001-_ _]
",household member level data baseline survey::hhid,LLINEUP2,hhid,int,160010089,NA,NA,106010004 to 163070043,634,0,duplicated variable
8,linenum,household member level data baseline survey,discard,,,Household member's line number (person answering the survey=1),NA,,,,Consecutive number starting with 1 and continuing for all household members.  (person answering the survey must be 1) Will be used to generate a unique HH member ID number,household member level data baseline survey::linenum,LLINEUP2,linenum,int,5,NA,NA,1 to 14,14,0,duplicated variable
9,uniqueid,household member level data baseline survey,discard,,,NA,NA,,,,NA,household member level data baseline survey::uniqueid,LLINEUP2,uniqueid,dbl,16001008905,NA,NA,10601000401 to 16307004310,3342,0,duplicated variable
10,gender,household member level data baseline survey,keep,,,Gender of [[participantsname]]?,"1 - Male
2 - Female",,,,Note that I've changed this variable name from 'sex' to 'gender',household member level data baseline survey::gender,LLINEUP2,gender,chr,Male,NA,NA,"Female, Male",2,0,NA
11,gender01,household member level data baseline survey,discard,,,NA,NA,,,,NA,household member level data baseline survey::gender01,LLINEUP2,gender01,int,0,NA,NA,0 to 1,2,0,NA
12,hoh,household member level data baseline survey,discard,,,NA,NA,,,,"Used for programing logic, can be ignored for analysis",household member level data baseline survey::hoh,LLINEUP2,hoh,chr,Not head of household,NA,NA,"Head of household, Not head of household",2,0,NA
13,relation,household member level data baseline survey,keep,,,What is [[participantsname]]'s relationship to the household head?,"0: Head of household (self)
1: husband/wife
2: son/daughter
3: father/mother
4: grandson/granddaughter/great-grandson/great-granddaughter
5: grandmother/grandfather/great-grandmother/great-grandfather
6: Brother/Sister
7: Aunt/Uncle 
8: Cousin
9: Niece/Nephew
10: Stepchild
11: Foster child
12: Girlfriend
13: Boyfriend
14: House helper
15: Employee
16: Renter
17: Student-boarder
18: Other",,,,NA,household member level data baseline survey::relation,LLINEUP2,relation,chr,son/daughter,NA,NA,>10 unique values,12,0,NA
14,relation_oth,household member level data baseline survey,keep,,,Enter [[participantsname]]'s relationship to the household head,NA,,,,NA,household member level data baseline survey::relation_oth,LLINEUP2,relation_oth,chr,-9,NA,NA,"-9, DAUGHTER IN LAW, FATHER -IN- LAW, SON IN LAW",4,0,NA
15,relationcat,household member level data baseline survey,keep,,,NA,NA,,,,NA,household member level data baseline survey::relationcat,LLINEUP2,relationCAT,int,2,NA,NA,1 to 4,4,0,NA
16,lessthantwo,household member level data baseline survey,keep,,,Is [[participantsname]] less than 2 years old?,"1 - Yes
0 - No
-9: Skipped (fof HoH)",,,,NA,household member level data baseline survey::lessthantwo,LLINEUP2,lessthantwo,chr,No,NA,NA,"No, Yes",2,0,NA
17,age,household member level data baseline survey,discard,,,"If 2 years or older, record age in years
",-9 skipped,,,,NA,household member level data baseline survey::age,LLINEUP2,age,int,14,NA,NA,-9 to 90,87,0,duplicated variable
18,agemonths,household member level data baseline survey,discard,,,"If less than 2 years, record age in months
",-9 skipped,,,,NA,household member level data baseline survey::agemonths,LLINEUP2,agemonths,dbl,-9,NA,NA,-9 to 23,24,0,NA
19,ageforlogic,household member level data baseline survey,discard,,,NA,NA,,,,NA,household member level data baseline survey::ageforlogic,LLINEUP2,ageforlogic,int,14,NA,NA,0 to 90,87,0,NA
20,ageyrs,household member level data baseline survey,keep,,,NA,NA,,,,NA,household member level data baseline survey::ageyrs,LLINEUP2,ageyrs,dbl,14,NA,NA,0.0416666679084301 to 90,109,0,NA
21,agecat,household member level data baseline survey,keep,,,NA,NA,,,,NA,household member level data baseline survey::agecat,LLINEUP2,agecat,int,2,NA,NA,1 to 3,3,0,NA
22,agecat2,household member level data baseline survey,discard,,,NA,NA,,,,NA,household member level data baseline survey::agecat2,LLINEUP2,agecat2,int,1,NA,NA,1 to 3,3,0,NA
23,hm_malaria,household member level data baseline survey,keep,,,In the past 6 months has this household member been treated for malaria?,"1 - Yes
0 - No
-7 - Don't know",,,,NA,household member level data baseline survey::hm_malaria,LLINEUP2,hm_malaria,chr,No,NA,NA,"Don't know, No, Yes",3,0,NA
24,hm_malaria_mrc,household member level data baseline survey,keep,,,"If so, were they diagnosed with malaria at [specific UMSP MRC]? (if treated more than once, only focus on last treatment for malaria)","1 - Yes
0 - No",,,,NA,household member level data baseline survey::hm_malaria_mrc,LLINEUP2,hm_malaria_mrc,int,-9,NA,NA,-9 to 1,3,0,NA
25,hm_seekcare,household member level data baseline survey,keep,,,"If no to the above,  who provided their treatment for malaria (again, just focus on the last treatment for malaria) - tick only one","1-Other public health facility  
2-Traditional healer
3-Private pharmacy
4-Private health facility
5-Community Health Worker 
6-Self-treatment  with none of the above involved
7-Other, specify 
-7 - Don't know",,,,NA,household member level data baseline survey::hm_seekcare,LLINEUP2,hm_seekcare,int,-9,NA,NA,-9 to 8,7,0,NA
26,seekcare_oth,household member level data baseline survey,keep,,,Specify other place where household member was treated for malaria,NA,,,,NA,household member level data baseline survey::seekcare_oth,LLINEUP2,seekcare_oth,chr,-9,NA,NA,"-9, ADJUMANI HOSPITAL, DRUG SHOP, OUTREACH, SCHOOL CLINIC, SCHOOL DISPENSARY",6,0,NA
27,fever2wks,household member level data baseline survey,keep,,,"In the past two weeks, did this household member have fever related illness?","1 - Yes
0 - No
-7 - Don't know",,,,NA,household member level data baseline survey::fever2wks,LLINEUP2,fever2wks,chr,No,NA,NA,"No, Yes",2,0,NA
28,fever2wks_act,household member level data baseline survey,keep,,,"If yes to the above, where did the household member seek care? (tick all that apply)","OLD CODES FROM BASELINE
0-[specific UMSP MRC]
1-Other public health facility  
2-Traditional healer
3-Private pharmacy
4-Private health facility
5-Community Health Worker 
6-Self-treatment  with none of the above involved
7-Other, specify 
-7 - Don<U+2019>t know",,,,NA,household member level data baseline survey::fever2wks_act,LLINEUP2,fever2wks_act,int,-9,NA,NA,-9 to 9,9,0,NA
29,fever2wks_oth,household member level data baseline survey,keep,,,Specify other place where household member sought care for fever,NA,,,,preskip here,household member level data baseline survey::fever2wks_oth,LLINEUP2,fever2wks_oth,chr,-9,NA,NA,"-9, DRUG SHOP, HAD NOT YET GOT TREATMENT, N/A, NEVER WENT FOR TREATMENT, NO TREATMENT GIVEN, NOT APPLICABLE, NOT TAKEN FOR CARE, NOT YET TAKEN TO THE HEALTH FACILITY, SCHOOL  DISPENSARY",10,0,NA
30,fever2wks_dich,household member level data baseline survey,discard,,,NA,NA,,,,NA,household member level data baseline survey::fever2wks_dich,LLINEUP2,fever2wks_dich,int,1,NA,NA,0 to 1,2,0.910233393,NA
31,feverandmrc,household member level data baseline survey,discard,,,NA,NA,,combo of fever2wks and fever2wks_act if they were treated at the MRC,,NA,household member level data baseline survey::feverandmrc,LLINEUP2,feverandMRC,int,0,NA,NA,0 to 1,2,0,NA
32,hm_covid,household member level data baseline survey,keep,,,In the past 9 months has this household member had an illness you suspect was caused by the coronavirus?,"1 - Yes
0 - No
-7 - Don't know",,,,NA,household member level data baseline survey::hm_covid,LLINEUP2,hm_covid,chr,No,NA,NA,"No, Yes",2,0,NA
33,hm_covidtest,household member level data baseline survey,keep,,,"In the past 9 months, has this household member tested positive for the coronavirus?","1 - Yes
0 - No
-7 - Don't know",,,,"entered as Yes , No, Skipped options  instead of line number",household member level data baseline survey::hm_covidtest,LLINEUP2,hm_covidtest,chr,No,date?,NA,"No, Yes",2,0,NA
34,hm_datecovid,household member level data baseline survey,keep,,,NA,NA,,,,NA,household member level data baseline survey::hm_datecovid,LLINEUP2,hm_datecovid,chr,-9,date?,NA,"-9, 2-10-2020",2,0,NA
35,netlastnight,household member level data baseline survey,keep,,,NA,NA,,,,NA,household member level data baseline survey::netlastnight,LLINEUP2,netlastnight,int,1,NA,NA,0 to 1,2,0,NA
36,llinlastnight,household member level data baseline survey,keep,,,NA,NA,,,,NA,household member level data baseline survey::llinlastnight,LLINEUP2,LLINlastnight,int,1,NA,NA,0 to 1,2,0,NA
37,intnum,household member level data baseline survey,discard,,,Interviewer's Number,NA,,,,Each census worker will be assigned a unique ID,household member level data baseline survey::intnum,LLINEUP2,intnum,int,19,NA,NA,11 to 21,10,0.651705566,duplicated variable
38,age2to10,household member level data baseline survey,discard,,,NA,NA,,,,NA,household member level data baseline survey::age2to10,LLINEUP2,age2to10,int,0,NA,NA,0 to 1,2,0,NA
39,inclusion_criteria,household member level data baseline survey,keep,,,NA,NA,,,,NA,household member level data baseline survey::inclusion_criteria,LLINEUP2,inclusion_criteria,chr,No,NA,NA,"No, Yes",2,0,NA
40,consent,household member level data baseline survey,keep,,,"Does [[participantsname]] consent to laboratory testing?

(Adult consents if it is a child)","1 - Yes
0 - No
2 - Not at home",,,,NA,household member level data baseline survey::consent,LLINEUP2,consent,chr,Not at home,NA,NA,"No, Not at home, Yes, NA",3,0.651705566,duplicated variable
41,consent2,household member level data baseline survey,keep,,,Does [[participantsname]] consent to future use of biological specimens?,"1 - Yes
0 - No",,,,NA,household member level data baseline survey::consent2,LLINEUP2,consent2,chr,Skipped,NA,NA,"No, Skipped, Yes, NA",3,0.651705566,duplicated variable
42,fpbarcode1,household member level data baseline survey,keep,,,Barcode for Filter paper,-9: Skipped,,,,NA,household member level data baseline survey::fpbarcode1,LLINEUP2,fpbarcode1,chr,-9,NA,NA,>10 unique values,838,0.651705566,duplicated variable
43,fpbarcode2,household member level data baseline survey,discard,,,Re-enter Barcode for Filter paper,-9: Skipped,,,,Barcodes must be the same,household member level data baseline survey::fpbarcode2,LLINEUP2,fpbarcode2,chr,-9,NA,NA,>10 unique values,838,0.651705566,duplicated variable
44,bsbarcode1,household member level data baseline survey,keep,,,Barcode for blood smear,-9: Skipped,,,,NA,household member level data baseline survey::bsbarcode1,LLINEUP2,bsbarcode1,chr,-9,NA,NA,>10 unique values,838,0.651705566,duplicated variable
45,bsbarcode2,household member level data baseline survey,discard,,,Re-enter Barcode for blood smear,-9: Skipped,,,,Barcodes must be the same,household member level data baseline survey::bsbarcode2,LLINEUP2,bsbarcode2,chr,-9,NA,NA,>10 unique values,838,0.651705566,duplicated variable
46,fever,household member level data baseline survey,keep,,,Did [[participantsname]] have a fever in the last 48 hours?,"1 - Yes
0 - No
-7: Don't know",,,,NA,household member level data baseline survey::fever,LLINEUP2,fever,int,-9,NA,NA,-9 to 1,3,0.651705566,duplicated variable
47,temperature,household member level data baseline survey,keep,,,Temperature of [[participantsname]]?,-8 Refused,,,,NA,household member level data baseline survey::temperature,LLINEUP2,temperature,dbl,-9,NA,NA,-9 to 38.7000007629395,42,0.651705566,duplicated variable
48,elevatedtemp,household member level data baseline survey,discard,,,NA,NA,,,,NA,household member level data baseline survey::elevatedtemp,LLINEUP2,elevatedtemp,int,0,date?,NA,0 to 1,2,0.749551167,duplicated variable
49,febrile,household member level data baseline survey,keep,,,NA,NA,,,,NA,household member level data baseline survey::febrile,LLINEUP2,febrile,int,0,NA,NA,0 to 1,2,0.749551167,duplicated variable
50,rdtdone,household member level data baseline survey,keep,,,RDT Done?,"1 - Yes
0 - No",,,,NA,household member level data baseline survey::rdtdone,LLINEUP2,rdtdone,int,-9,date?,NA,-9 to 1,3,0.651705566,duplicated variable
51,rdtiffebrile,household member level data baseline survey,discard,,,NA,NA,,,,NA,household member level data baseline survey::rdtiffebrile,LLINEUP2,RDTiffebrile,int,1,date?,NA,0 to 1,2,0.876720527,duplicated variable
52,rdtrslt,household member level data baseline survey,keep,,,Result of RDT,"1 - Positive
2 - Negative
-9: Skipped",,,,NA,household member level data baseline survey::rdtrslt,LLINEUP2,rdtrslt,chr,Skipped,date?,NA,"Negative, Positive, Skipped, NA",3,0.651705566,duplicated variable
53,requireweight,household member level data baseline survey,discard,,,NA,NA,,,,NA,household member level data baseline survey::requireweight,LLINEUP2,requireweight,chr,Skipped,NA,NA,"No, Skipped, Yes, NA",3,0.651705566,duplicated variable
54,weight,household member level data baseline survey,keep,,,Weight,NA,,,,NA,household member level data baseline survey::weight,LLINEUP2,weight,dbl,-9,NA,NA,-9 to 31,26,0.651705566,duplicated variable
55,meds,household member level data baseline survey,keep,,,Any medication prescribed to [[participantsname]]?,"1 - Yes
0 - No",,,,NA,household member level data baseline survey::meds,LLINEUP2,meds,int,-9,NA,NA,-9 to 1,3,0.651705566,duplicated variable
56,whichmeds,household member level data baseline survey,keep,,,Which medication was prescribed?,"1 - AL
2 - Panadol
9 - Other
-9: Skipped",,,,"Multiple response question; Comma separated list of each item selected
For example if 'Panadol' and 'Other' were both selected, 
the response would be: ""2,9""",household member level data baseline survey::whichmeds,LLINEUP2,whichmeds,chr,None,NA,NA,", AL + pandadol, None, Only panadol",3,0.651705566,duplicated variable
57,al,household member level data baseline survey,discard,,,<U+2026>AL,"1 - Yes
0 - No",,,,"Individual responses for the 'whichmeds' question.  For example, if 'Panadol' and 'Other' were both selected, the response would be:
al = 0
panadol = 1
other = 1",household member level data baseline survey::al,LLINEUP2,al,int,-9,NA,NA,-9 to 1,3,0.651705566,duplicated variable
58,panadol,household member level data baseline survey,discard,,,<U+2026>Panadol,"1 - Yes
0 - No",,,,NA,household member level data baseline survey::panadol,LLINEUP2,panadol,int,-9,NA,NA,-9 to 1,2,0.651705566,duplicated variable
59,other,household member level data baseline survey,discard,,,<U+2026>Other,"1 - Yes
0 - No",,,,NA,household member level data baseline survey::other,LLINEUP2,other,int,-9,NA,NA,-9 to 0,2,0.651705566,duplicated variable
60,descothermed,household member level data baseline survey,keep,,,Which 'other' medication was used?,NA,,,,NA,household member level data baseline survey::descothermed,LLINEUP2,descothermed,int,-9,NA,NA,-9 to -9,1,0.651705566,duplicated variable
61,referred,household member level data baseline survey,keep,,,Was [[participantsname]] referred for additional care?,"1 - Yes
0 - No",,,,NA,household member level data baseline survey::referred,LLINEUP2,referred,int,-9,NA,NA,-9 to 1,3,0.651705566,duplicated variable
62,whyreferred,household member level data baseline survey,keep,,,Why was [[participantsname]] referred for additional care?,NA,,,,NA,household member level data baseline survey::whyreferred,LLINEUP2,whyreferred,chr,-9,NA,NA,", -9, FOR FURTHER MANAGEMENT, FOR FUTHER MANAGEMNET, FURTHER MANAGEMENT, FURTHER MANAGENT, HB IS TOO LOW",6,0.651705566,duplicated variable
63,age2to4,household member level data baseline survey,discard,,,NA,NA,,,,NA,household member level data baseline survey::age2to4,LLINEUP2,age2to4,int,0,NA,NA,0 to 1,2,0.749551167,duplicated variable
64,hemocue,household member level data baseline survey,keep,,,Result code of hemocue test.,"1 - Tested
2 - Not enough blood drawn
3 - Test Failed
-9: Skipped",,,,NA,household member level data baseline survey::hemocue,LLINEUP2,hemocue,chr,Skipped,NA,NA,"Skipped, Tested, NA",2,0.651705566,duplicated variable
65,hbdone,household member level data baseline survey,keep,,,NA,NA,,,,NA,household member level data baseline survey::hbdone,LLINEUP2,hbdone,int,1,NA,NA,0 to 1,2,0.902752843,duplicated variable
66,hemoglobin,household member level data baseline survey,keep,,,Record hemoglobin level,-9: Skipped,,,,NA,household member level data baseline survey::hemoglobin,LLINEUP2,hemoglobin,dbl,12.80000019,NA,NA,7.09999990463257 to 14.5,52,0.903052065,duplicated variable
67,anemia11,household member level data baseline survey,keep,,,NA,NA,,,,NA,household member level data baseline survey::anemia11,LLINEUP2,anemia11,int,0,NA,NA,0 to 1,2,0.903052065,duplicated variable
68,anemia10,household member level data baseline survey,keep,,,NA,NA,,,,NA,household member level data baseline survey::anemia10,LLINEUP2,anemia10,int,0,NA,NA,0 to 1,2,0.903052065,duplicated variable
69,anemia8,household member level data baseline survey,keep,,,NA,NA,,,,NA,household member level data baseline survey::anemia8,LLINEUP2,anemia8,int,0,NA,NA,0 to 1,2,0.903052065,duplicated variable
70,stoptime,household member level data baseline survey,discard,,,End time of interview,NA,,,,automatically generated,household member level data baseline survey::stoptime,LLINEUP2,stoptime,chr,28:10.0,NA,NA,>10 unique values,1161,0.651705566,duplicated variable
71,parasitedensity,household member level data baseline survey,keep,,,NA,NA,,,,NA,household member level data baseline survey::parasitedensity,LLINEUP2,parasitedensity,int,0,NA,NA,0 to 144280,146,0.749850389,NA
72,bsdich,household member level data baseline survey,keep,,,NA,NA,,,,NA,household member level data baseline survey::bsdich,LLINEUP2,BSdich,int,0,NA,NA,0 to 1,2,0.749850389,NA
73,gametocytes,household member level data baseline survey,keep,,,NA,NA,,,,NA,household member level data baseline survey::gametocytes,LLINEUP2,gametocytes,chr,Gametocytes not detected,NA,NA,"Gametocytes detected, Gametocytes not detected, NA",2,0.749850389,NA
