colOrder,variable,dataFile,keepDiscard,definition,category,codebookDescription,codebookValues,termType,notesForOnt,notesForProvider,notesForDL,uniqueVar,dataSet,variable_dataFile,type,example,dateTime,formatCode,values,uniqueValueCount,percentMissing,flag
29,malaria_acd_v2___8,active_case_detect_arm_2020_reshaped,keep,,,NA,NA,,,,NA,active_case_detect_arm_2020_reshaped::malaria_acd_v2___8,RIMDAMAL,malaria_acd_v2___8,int,0,NA,NA,0 to 0,1,0,NA
30,malaria_acd_v2___9,active_case_detect_arm_2020_reshaped,keep,,,NA,NA,,,,NA,active_case_detect_arm_2020_reshaped::malaria_acd_v2___9,RIMDAMAL,malaria_acd_v2___9,int,0,NA,NA,0 to 0,1,0,NA
3,mda_number,mass_drug_administ_arm_2020_reshaped,keep,,,NA,NA,,,,NA,mass_drug_administ_arm_2020_reshaped::mda_number,RIMDAMAL,MDA_number,chr,mda5,NA,NA,"mda5, mda6, mda7, mda8",4,0,duplicated variable
3,mda_number,mass_drug_administ_arm_reshaped,keep,,,NA,NA,,,,NA,mass_drug_administ_arm_reshaped::mda_number,RIMDAMAL,MDA_number,chr,mda1,NA,NA,"mda1, mda2, mda3, mda4, mda6, mda7",6,0,duplicated variable
18,medication,pregnancy_monitori_arm_reshaped,keep,,,Does the participant take any medications or herbal medicines?,NA,,,,NA,pregnancy_monitori_arm_reshaped::medication,RIMDAMAL,medication,int,0,NA,NA,0 to 1,2,0.107142857,NA
18,medication,pregnancy_monitori_arm_reshaped,keep,,,Does the participant take any medications or herbal medicines?,"1, Oui | 0, Non",,,,NA,pregnancy_monitori_arm_reshaped::medication,RIMDAMAL,medication,int,0,NA,NA,0 to 1,2,0.107142857,NA
18,medication_v2,pregnancy_monitori_arm_2020_reshaped,keep,,,NA,NA,,,,NA,pregnancy_monitori_arm_2020_reshaped::medication_v2,RIMDAMAL,medication_v2,int,0,NA,NA,0 to 1,2,0.048780488,NA
19,medpreg_dose_freq,pregnancy_monitori_arm_reshaped,keep,,,"List the name of the medication(s), dose and frequency.",NA,,,,NA,pregnancy_monitori_arm_reshaped::medpreg_dose_freq,RIMDAMAL,medpreg_dose_freq,chr,"Fer200mg+acide folique0,4mg.1cp/jr",NA,NA,"Fer 200mg+acide folique0,4:1cp/j. Sulfdoxine 500mg pyrimetamine 25mg:3cp, p.u, Fer+Acide Folique 1cp*2/j, Fer+acide folique 1cp/jr, Fer200mg+acide folique0,4mg.1cp/jr, NA",4,0.952380952,NA
17,menopause,enrollment__base_d_arm_reshaped,keep,,,NA,NA,,,,NA,enrollment__base_d_arm_reshaped::menopause,RIMDAMAL,menopause,int,2,NA,NA,1 to 2,2,0.902349278,duplicated variable
17,menopause,enrollment_year1_year2_arm_2020_reshaped,keep,,,NA,NA,,,,NA,enrollment_year1_year2_arm_2020_reshaped::menopause,RIMDAMAL,menopause,int,2,NA,NA,1 to 2,2,0.957920489,duplicated variable
40,menopause_v2,enrollment_year1_year2_arm_2020_reshaped,keep,,,NA,NA,,,,NA,enrollment_year1_year2_arm_2020_reshaped::menopause_v2,RIMDAMAL,menopause_v2,int,2,NA,NA,1 to 2,2,0.952415902,NA
53,mother_edu_level_hsc,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::mother_edu_level_hsc,RIMDAMAL,mother_edu_level_hsc,int,2,NA,NA,2 to 4,3,0.631828979,NA
55,mother_edu_level_hsc_v2,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::mother_edu_level_hsc_v2,RIMDAMAL,mother_edu_level_hsc_v2,int,2,NA,NA,1 to 4,4,0.644124169,NA
51,mtf_unc_malaria_doc_,malaria_arm_reshaped,keep,,,NA,NA,,,,NA,malaria_arm_reshaped::mtf_unc_malaria_doc_,RIMDAMAL,mtf_unc_malaria_doc_,int,1,NA,NA,1 to 1,1,0,NA
25,mtf_unc_malaria_doc_diag_1,malaria_arm_2020_reshaped,keep,,,"This will be recorded later by the Investigator.

 Treatment failed after 28 days,  how is this therapeutic failure classified?","1, early therapeutic failure | 2, late clinical failure",,,,NA,malaria_arm_2020_reshaped::mtf_unc_malaria_doc_diag_1,RIMDAMAL,mtf_unc_malaria_doc_diag_1,int,1,NA,NA,1 to 1,1,0.995412844,NA
27,mtf_unc_malaria_doc_diag_2,malaria_arm_reshaped,keep,,,"This will be completed after 28 days of follow-up by the investigator:

What is the classification of the result of the treatment after 28 days for this participant?","1, early therapeutic failure | 2, late clinical failure | 3, Sufficient clinical and parasitological response",,,,NA,malaria_arm_reshaped::mtf_unc_malaria_doc_diag_2,RIMDAMAL,mtf_unc_malaria_doc_diag_2,lgl,NA,NA,NA,n/a,0,1,no data
29,mtf_unc_malaria_doc_diag_3,malaria_arm_2020_reshaped,keep,,,NA,NA,,,,NA,malaria_arm_2020_reshaped::mtf_unc_malaria_doc_diag_3,RIMDAMAL,mtf_unc_malaria_doc_diag_3,int,2,NA,NA,2 to 2,1,0.995412844,NA
23,mtf_unc_malaria_med_date,malaria_arm_2020_reshaped,keep,,,Approximately how many weeks prior was the patient treated for malaria?,"0, < 1 week ago | 1, 1 to 2 weeks ago | 2, 2 to 3 weeks ago | 3, three to four weeks ago",,,,NA,malaria_arm_2020_reshaped::mtf_unc_malaria_med_date,RIMDAMAL,mtf_unc_malaria_med_date,int,3,date?,NA,0 to 3,4,0.922018349,duplicated variable
22,mtf_unc_malaria_med_date,malaria_arm_reshaped,keep,,,Approximately how many weeks prior was the patient treated for malaria?,"0, < 1 week ago | 1, 1 to 2 weeks ago | 2, 2 to 3 weeks ago | 3, three to four weeks ago",,,,NA,malaria_arm_reshaped::mtf_unc_malaria_med_date,RIMDAMAL,mtf_unc_malaria_med_date,int,2,date?,NA,2 to 2,1,0,duplicated variable
24,mtf_unc_malaria_med_type,malaria_arm_2020_reshaped,keep,,,What medication did they receive for this recent episode of malaria?,"1, artemether-lumefantrine | 2, artesunate-amodiaquine | 3, artesunate | 4, oral quinine | 5, quinine IV | 6, other",,,,NA,malaria_arm_2020_reshaped::mtf_unc_malaria_med_type,RIMDAMAL,mtf_unc_malaria_med_type,int,1,NA,NA,1 to 1,1,0.894495413,duplicated variable
23,mtf_unc_malaria_med_type,malaria_arm_reshaped,keep,,,What medication did they receive for this recent episode of malaria?,"1, artemether-lumefantrine | 2, artesunate-amodiaquine | 3, artesunate | 4, oral quinine | 5, quinine IV | 6, other",,,,NA,malaria_arm_reshaped::mtf_unc_malaria_med_type,RIMDAMAL,mtf_unc_malaria_med_type,int,1,NA,NA,1 to 1,1,0,duplicated variable
25,mtf_unc_malaria_med_type2,malaria_arm_reshaped,keep,,,"The participant should be treated according to the standard of care in Burkina Faso, for therapeutic failure of malaria treat with oral quinine or other medication. Please enter the drug that will be used to treat this episode of malaria.",NA,,,,NA,malaria_arm_reshaped::mtf_unc_malaria_med_type2,RIMDAMAL,mtf_unc_malaria_med_type2,lgl,NA,NA,NA,n/a,0,1,no data
38,net_type_hsc_v2,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::net_type_hsc_v2,RIMDAMAL,net_type_hsc_v2,chr,USAID,NA,NA,>10 unique values,14,0.899113082,NA
37,nets_visualized_v2,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::nets_visualized_v2,RIMDAMAL,nets_visualized_v2,int,1,NA,NA,0 to 1,2,0.899113082,NA
8,no_blood_exp_cross_sec,crosssectional_sam_arm_reshaped,discard,,,NA,NA,,,,NA,crosssectional_sam_arm_reshaped::no_blood_exp_cross_sec,RIMDAMAL,no_blood_exp_cross_sec,chr,Voyage,NA,NA,"Voyage, NA",1,0.995186522,NA
18,no_filter_paper_exp_acd,active_case_detect_arm_reshaped,keep,,,"If the filter paper was not prepared, explain why not.",NA,,,,NA,active_case_detect_arm_reshaped::no_filter_paper_exp_acd,RIMDAMAL,no_filter_paper_exp_acd,chr,TDR negatif,NA,NA,"TDR negatif, NA",1,0.999634732,NA
16,no_paper_exp_cross_sec,crosssectional_sam_arm_reshaped,keep,,,NA,NA,,,,NA,crosssectional_sam_arm_reshaped::no_paper_exp_cross_sec,RIMDAMAL,no_paper_exp_cross_sec,chr,Ks08-Diokiri KAMBIRE-78-11/11/9,NA,NA,"Ks08-Diokiri KAMBIRE-78-11/11/9, Ks08-Gaoua DABIRE-63-11/11/19, NA",2,0.997593261,NA
9,no_smear_exp_acd,active_case_detect_arm_reshaped,keep,,,If no thick/thin smear was prepared explain why,NA,,,,NA,active_case_detect_arm_reshaped::no_smear_exp_acd,RIMDAMAL,no_smear_exp_acd,chr,TDR negatif,NA,NA,"TDR NEGATIF, TDR Negatif, TDR negatif, NA",3,0.999478188,NA
10,no_smear_exp_acd_v2,active_case_detect_arm_2020_reshaped,keep,,,NA,NA,,,,NA,active_case_detect_arm_2020_reshaped::no_smear_exp_acd_v2,RIMDAMAL,no_smear_exp_acd_v2,chr,TDR negatif,NA,NA,"TDR NEGATIF, TDR negatif, TDR négatif, NA",3,0.999593165,NA
29,not_eligible_gender,enrollment_year1_year2_arm_2020_reshaped,keep,,,NA,NA,,,,NA,enrollment_year1_year2_arm_2020_reshaped::not_eligible_gender,RIMDAMAL,not_eligible_gender,int,1,NA,NA,1 to 2,2,0.971131498,NA
17,numb_indiv_house_hsc,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::numb_indiv_house_hsc,RIMDAMAL,numb_indiv_house_hsc,int,5,NA,NA,1 to 9,7,0.944180523,NA
85,numb_indiv_house_hsc_v2,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::numb_indiv_house_hsc_v2,RIMDAMAL,numb_indiv_house_hsc_v2,int,5,NA,NA,1 to 10,10,0.396674584,NA
17,numb_indiv_house_hsc_v2_e3698f,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::numb_indiv_house_hsc_v2_e3698f,RIMDAMAL,numb_indiv_house_hsc_v2_e3698f,int,3,NA,NA,1 to 11,7,0.94789357,NA
87,numb_indiv_house_hsc_v2_v2,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::numb_indiv_house_hsc_v2_v2,RIMDAMAL,numb_indiv_house_hsc_v2_v2,int,3,NA,NA,1 to 11,9,0.359201774,NA
23,number_antenatal,pregnancy_monitori_arm_reshaped,keep,,,How many times has the participant visited the antenatal clinic or CSPS during her pregnancy?,NA,,,,NA,pregnancy_monitori_arm_reshaped::number_antenatal,RIMDAMAL,number_antenatal,int,1,NA,NA,1 to 5,5,0.535714286,NA
23,number_antenatal,pregnancy_monitori_arm_reshaped,keep,,,How many times did the participant consult the clinic or the CSPS during her pregnancy?,NA,,,,NA,pregnancy_monitori_arm_reshaped::number_antenatal,RIMDAMAL,number_antenatal,int,1,NA,NA,1 to 5,5,0.535714286,NA
24,number_antenatal_v2,pregnancy_monitori_arm_2020_reshaped,keep,,,NA,NA,,,,NA,pregnancy_monitori_arm_2020_reshaped::number_antenatal_v2,RIMDAMAL,number_antenatal_v2,int,1,NA,NA,1 to 3,3,0.56097561,NA
32,number_children,pregnancy_monitori_arm_reshaped,keep,,,How many children were delivered?,"1, Single | 2, Twins | 3, Triplets",,,,NA,pregnancy_monitori_arm_reshaped::number_children,RIMDAMAL,number_children,int,1,NA,NA,1 to 1,1,0.988095238,NA
32,number_children,pregnancy_monitori_arm_reshaped,keep,,,How many children were born during childbirth?,"1, One | 2, Twins (two) | 3, Triplets (three)",,,,NA,pregnancy_monitori_arm_reshaped::number_children,RIMDAMAL,number_children,int,1,NA,NA,1 to 1,1,0.988095238,NA
33,number_children_v2,pregnancy_monitori_arm_2020_reshaped,keep,,,NA,NA,,,,NA,pregnancy_monitori_arm_2020_reshaped::number_children_v2,RIMDAMAL,number_children_v2,lgl,TRUE,NA,NA,"TRUE, NA",1,0.926829268,NA
36,number_nets,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::number_nets,RIMDAMAL,number_nets,int,2,NA,NA,1 to 4,4,0.883610451,NA
36,number_nets_v2,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::number_nets_v2,RIMDAMAL,number_nets_v2,int,5,NA,NA,1 to 8,6,0.899113082,NA
55,occupation_hsc,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::occupation_hsc,RIMDAMAL,occupation_hsc,chr,menagere,NA,NA,>10 unique values,14,0.640142518,NA
57,occupation_hsc_v2,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::occupation_hsc_v2,RIMDAMAL,occupation_hsc_v2,chr,Cultivateur,NA,NA,>10 unique values,26,0.644124169,NA
47,open_eaves_hsc,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::open_eaves_hsc,RIMDAMAL,open_eaves_hsc,int,0,NA,NA,0 to 0,1,0.86935867,NA
48,open_eaves_hsc_v2,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::open_eaves_hsc_v2,RIMDAMAL,open_eaves_hsc_v2,int,0,NA,NA,0 to 0,1,0.889135255,NA
50,paludisme_2020_complete,malaria_arm_2020_reshaped,discard,,,NA,NA,,,,NA,malaria_arm_2020_reshaped::paludisme_2020_complete,RIMDAMAL,paludisme_2020_complete,int,2,NA,NA,2 to 2,1,0,NA
21,pass_report_preg_v2,pregnancy_monitori_arm_2020_reshaped,keep,,,NA,NA,,,,NA,pregnancy_monitori_arm_2020_reshaped::pass_report_preg_v2,RIMDAMAL,pass_report_preg_v2,lgl,TRUE,NA,NA,"TRUE, NA",1,0.87804878,NA
32,pkpd_2020_complete,pkpd_cohort_arm_2020_reshaped,discard,,,NA,NA,,,,NA,pkpd_cohort_arm_2020_reshaped::pkpd_2020_complete,RIMDAMAL,pkpd_2020_complete,int,2,NA,NA,0 to 2,2,0,NA
22,pkpd_cohort,enrollment__base_d_arm_reshaped,keep,,,NA,NA,,,,NA,enrollment__base_d_arm_reshaped::pkpd_cohort,RIMDAMAL,pkpd_cohort,int,0,NA,NA,0 to 1,2,0.902349278,duplicated variable
22,pkpd_cohort,enrollment_year1_year2_arm_2020_reshaped,keep,,,NA,NA,,,,NA,enrollment_year1_year2_arm_2020_reshaped::pkpd_cohort,RIMDAMAL,pkpd_cohort,int,0,NA,NA,0 to 1,2,0.999266055,duplicated variable
47,pkpd_cohort_v2,enrollment_year1_year2_arm_2020_reshaped,keep,,,NA,NA,,,,NA,enrollment_year1_year2_arm_2020_reshaped::pkpd_cohort_v2,RIMDAMAL,pkpd_cohort_v2,int,1,NA,NA,0 to 1,2,0.977981651,NA
9,postterm_birth,pregnancy_monitori_arm_reshaped,keep,,,How many previous post-term births has the participant had?,NA,,,,NA,pregnancy_monitori_arm_reshaped::postterm_birth,RIMDAMAL,postterm_birth,int,0,NA,NA,0 to 9,5,0.702380952,NA
9,postterm_birth_v2,pregnancy_monitori_arm_2020_reshaped,keep,,,NA,NA,,,,NA,pregnancy_monitori_arm_2020_reshaped::postterm_birth_v2,RIMDAMAL,postterm_birth_v2,chr,0,NA,NA,"0, 00, 1, 3, 4, FALSE, NA",6,0.146341463,NA
35,pre_mda_acd,active_case_detect_arm_reshaped,keep,,,Is this visit occuring the week before a mass drug administration (MDA)?,NA,,,,NA,active_case_detect_arm_reshaped::pre_mda_acd,RIMDAMAL,pre_mda_acd,int,1,NA,NA,0 to 1,2,0.001982885,NA
36,pre_mda_acd_filter,active_case_detect_arm_reshaped,keep,,,Did the participant have a malaria blood filter paper taken during this visit?,NA,,,,NA,active_case_detect_arm_reshaped::pre_mda_acd_filter,RIMDAMAL,pre_mda_acd_filter,int,0,NA,NA,0 to 1,2,0.654664997,NA
37,pre_mda_acd_filter_obtain,active_case_detect_arm_reshaped,keep,,,Was the filter paper prepared with four spots of capillary blood from the participant?,NA,,,,NA,active_case_detect_arm_reshaped::pre_mda_acd_filter_obtain,RIMDAMAL,pre_mda_acd_filter_obtain,int,1,NA,NA,0 to 1,2,0.744155709,NA
38,pre_mda_acd_filter_obtain_v2,active_case_detect_arm_2020_reshaped,keep,,,NA,NA,,,,NA,active_case_detect_arm_2020_reshaped::pre_mda_acd_filter_obtain_v2,RIMDAMAL,pre_mda_acd_filter_obtain_v2,int,1,NA,NA,0 to 1,2,0.85257323,NA
37,pre_mda_acd_filter_v2,active_case_detect_arm_2020_reshaped,keep,,,NA,NA,,,,NA,active_case_detect_arm_2020_reshaped::pre_mda_acd_filter_v2,RIMDAMAL,pre_mda_acd_filter_v2,int,0,NA,NA,0 to 1,2,0.824145647,NA
36,pre_mda_acd_v2,active_case_detect_arm_2020_reshaped,keep,,,NA,NA,,,,NA,active_case_detect_arm_2020_reshaped::pre_mda_acd_v2,RIMDAMAL,pre_mda_acd_v2,int,0,NA,NA,0 to 1,2,0.005797396,NA
21,preg_other_per,pregnancy_monitori_arm_reshaped,keep,,,Pregnancy was detected in a period other than the MDA,NA,,,,NA,pregnancy_monitori_arm_reshaped::preg_other_per,RIMDAMAL,preg_other_per,lgl,FALSE,NA,NA,"FALSE, NA",1,0.964285714,NA
21,preg_other_per,pregnancy_monitori_arm_reshaped,keep,,,Pregnancy was detected in a period other than the MDA,"1, Oui | 0, Non",,,,NA,pregnancy_monitori_arm_reshaped::preg_other_per,RIMDAMAL,preg_other_per,lgl,FALSE,NA,NA,"FALSE, NA",1,0.964285714,NA
20,preg_other_per_v2,pregnancy_monitori_arm_2020_reshaped,keep,,,NA,NA,,,,NA,pregnancy_monitori_arm_2020_reshaped::preg_other_per_v2,RIMDAMAL,preg_other_per_v2,lgl,TRUE,NA,NA,"FALSE, TRUE, NA",2,0.56097561,NA
31,preg_outcome,pregnancy_monitori_arm_reshaped,keep,,,Pregnancy outcome,"1, Does not apply (early in the pregnancy) | 2, Baby(ies) born | 3, Miscarriage or stillbirth | 4, Other",,,,NA,pregnancy_monitori_arm_reshaped::preg_outcome,RIMDAMAL,preg_outcome,int,1,NA,NA,1 to 3,3,0.25,NA
31,preg_outcome,pregnancy_monitori_arm_reshaped,keep,,,The outcome of pregnancy,"1, Does not apply (early in pregnancy) | 2, Baby was born | 3, Miscarriage or stillbirth | 4, Other",,,,NA,pregnancy_monitori_arm_reshaped::preg_outcome,RIMDAMAL,preg_outcome,int,1,NA,NA,1 to 3,3,0.25,NA
32,preg_outcome_v2,pregnancy_monitori_arm_2020_reshaped,keep,,,NA,NA,,,,NA,pregnancy_monitori_arm_2020_reshaped::preg_outcome_v2,RIMDAMAL,preg_outcome_v2,int,1,NA,NA,1 to 2,2,0.390243902,NA
27,preg_part_malaria,pregnancy_monitori_arm_reshaped,keep,,,Has the participant had malaria during this pregnancy?,NA,,,,NA,pregnancy_monitori_arm_reshaped::preg_part_malaria,RIMDAMAL,preg_part_malaria,int,0,NA,NA,0 to 1,2,0.44047619,NA
27,preg_part_malaria,pregnancy_monitori_arm_reshaped,keep,,,Did the participant have malaria during this pregnancy?,"1, Oui | 0, Non",,,,NA,pregnancy_monitori_arm_reshaped::preg_part_malaria,RIMDAMAL,preg_part_malaria,int,0,NA,NA,0 to 1,2,0.44047619,NA
28,preg_part_malaria_v2,pregnancy_monitori_arm_2020_reshaped,keep,,,NA,NA,,,,NA,pregnancy_monitori_arm_2020_reshaped::preg_part_malaria_v2,RIMDAMAL,preg_part_malaria_v2,lgl,FALSE,NA,NA,"FALSE, NA",1,0.926829268,NA
20,preg_test_pos_mda,pregnancy_monitori_arm_reshaped,keep,,,Participant tested positive in the pre-treatment urine pregnancy test  for MDA,NA,,,,NA,pregnancy_monitori_arm_reshaped::preg_test_pos_mda,RIMDAMAL,preg_test_pos_mda,int,1,NA,NA,0 to 1,2,0.678571429,NA
20,preg_test_pos_mda,pregnancy_monitori_arm_reshaped,keep,,,Participant tested positive in the pre-treatment urine pregnancy test for MDA,"1, Oui | 0, Non",,,,NA,pregnancy_monitori_arm_reshaped::preg_test_pos_mda,RIMDAMAL,preg_test_pos_mda,int,1,NA,NA,0 to 1,2,0.678571429,NA
19,preg_test_pos_mda_v2,pregnancy_monitori_arm_2020_reshaped,keep,,,NA,NA,,,,NA,pregnancy_monitori_arm_2020_reshaped::preg_test_pos_mda_v2,RIMDAMAL,preg_test_pos_mda_v2,int,1,NA,NA,0 to 1,2,0.12195122,NA
30,preg_trim,pregnancy_monitori_arm_reshaped,keep,,,Pregnancy trimester as of today,"1, First | 2, Second | 3, Third",,,,NA,pregnancy_monitori_arm_reshaped::preg_trim,RIMDAMAL,preg_trim,int,1,NA,NA,1 to 3,3,0.130952381,NA
30,preg_trim,pregnancy_monitori_arm_reshaped,keep,,,Trimester of pregnancy (as of today),"1, First | 2, Second | 3, Third",,,,NA,pregnancy_monitori_arm_reshaped::preg_trim,RIMDAMAL,preg_trim,int,1,NA,NA,1 to 3,3,0.130952381,NA
31,preg_trim_v2,pregnancy_monitori_arm_2020_reshaped,keep,,,NA,NA,,,,NA,pregnancy_monitori_arm_2020_reshaped::preg_trim_v2,RIMDAMAL,preg_trim_v2,int,2,NA,NA,1 to 3,3,0.170731707,NA
7,preterm_birth,pregnancy_monitori_arm_reshaped,keep,,,How many previous preterm births has the participant had?,NA,,,,NA,pregnancy_monitori_arm_reshaped::preterm_birth,RIMDAMAL,preterm_birth,int,1,NA,NA,0 to 9,4,0.69047619,NA
7,preterm_birth_v2,pregnancy_monitori_arm_2020_reshaped,keep,,,NA,NA,,,,NA,pregnancy_monitori_arm_2020_reshaped::preterm_birth_v2,RIMDAMAL,preterm_birth_v2,chr,0,NA,NA,"0, 00, 1, FALSE, NA",4,0.12195122,NA
24,previous_part,enrollment_year1_year2_arm_2020_reshaped,keep,,,NA,NA,,,,NA,enrollment_year1_year2_arm_2020_reshaped::previous_part,RIMDAMAL,previous_part,int,1,NA,NA,0 to 1,2,0.501529052,NA
6,previous_pregnancy,pregnancy_monitori_arm_reshaped,keep,,,How many times has the participant been previously pregnant?,NA,,,,NA,pregnancy_monitori_arm_reshaped::previous_pregnancy,RIMDAMAL,previous_pregnancy,int,1,NA,NA,0 to 9,6,0.761904762,NA
6,previous_pregnancy_v2,pregnancy_monitori_arm_2020_reshaped,keep,,,NA,NA,,,,NA,pregnancy_monitori_arm_2020_reshaped::previous_pregnancy_v2,RIMDAMAL,previous_pregnancy_v2,int,1,NA,NA,0 to 7,8,0.317073171,NA
29,prob_preg_rep,pregnancy_monitori_arm_reshaped,keep,,,Is any health problem associated with pregnancy being reported today?,NA,,,,NA,pregnancy_monitori_arm_reshaped::prob_preg_rep,RIMDAMAL,prob_preg_rep,int,0,NA,NA,0 to 1,2,0.130952381,NA
29,prob_preg_rep,pregnancy_monitori_arm_reshaped,keep,,,Is a pregnancy-related health problem reported today?,"1, Oui | 0, Non",,,,NA,pregnancy_monitori_arm_reshaped::prob_preg_rep,RIMDAMAL,prob_preg_rep,int,0,NA,NA,0 to 1,2,0.130952381,NA
30,prob_preg_rep_v2,pregnancy_monitori_arm_2020_reshaped,keep,,,NA,NA,,,,NA,pregnancy_monitori_arm_2020_reshaped::prob_preg_rep_v2,RIMDAMAL,prob_preg_rep_v2,int,0,NA,NA,0 to 0,1,0.048780488,NA
13,rda_ae_date,adverse_events_arm_2020_reshaped,keep,,,NA,NA,,,,NA,adverse_events_arm_2020_reshaped::rda_ae_date,RIMDAMAL,rda_ae_date,chr,17/09/2020,date?,%Y-%m-%d,>10 unique values,27,0.581699346,NA
20,rdt_acd,active_case_detect_arm_reshaped,keep,,,Was a malaria rapid diagnostic test (RDT) performed?,"1, Oui | 0, Non",,,,NA,active_case_detect_arm_reshaped::rdt_acd,RIMDAMAL,rdt_acd,int,1,NA,NA,0 to 1,2,0.97150908,NA
20,rdt_acd_v2,active_case_detect_arm_2020_reshaped,keep,,,NA,NA,,,,NA,active_case_detect_arm_2020_reshaped::rdt_acd_v2,RIMDAMAL,rdt_acd_v2,int,1,NA,NA,0 to 1,2,0.990897071,NA
12,rdt_ae,adverse_events_arm_2020_reshaped,keep,,,NA,NA,,,,NA,adverse_events_arm_2020_reshaped::rdt_ae,RIMDAMAL,rdt_ae,int,1,NA,NA,0 to 1,2,0.503267974,NA
21,rdt_result_acd,active_case_detect_arm_reshaped,keep,,,RTD result,"1, Positive: control (C) and both Pf and Pan lines | 2,Positive: control (C) and Pan line only | 3, Positive: control (C) and Pf line only | 4, Negative: control (C) line only",,,,NA,active_case_detect_arm_reshaped::rdt_result_acd,RIMDAMAL,rdt_result_acd,int,3,NA,NA,1 to 4,4,0.971665623,NA
21,rdt_result_acd_v2,active_case_detect_arm_2020_reshaped,keep,,,NA,NA,,,,NA,active_case_detect_arm_2020_reshaped::rdt_result_acd_v2,RIMDAMAL,rdt_result_acd_v2,int,1,NA,NA,1 to 4,4,0.990998779,NA
14,rdt_result_ae,adverse_events_arm_2020_reshaped,keep,,,NA,NA,,,,NA,adverse_events_arm_2020_reshaped::rdt_result_ae,RIMDAMAL,rdt_result_ae,int,1,NA,NA,0 to 1,2,0.516339869,NA
90,recent_nets_hsc_v2,household_survey_f_arm_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_reshaped::recent_nets_hsc_v2,RIMDAMAL,recent_nets_hsc_v2,int,1,NA,NA,0 to 1,2,0.397862233,NA
92,recent_nets_hsc_v2_v2,household_survey_f_arm_2020_reshaped,keep,,,NA,NA,,,,NA,household_survey_f_arm_2020_reshaped::recent_nets_hsc_v2_v2,RIMDAMAL,recent_nets_hsc_v2_v2,int,0,NA,NA,0 to 1,2,0.359201774,NA
1,record_id,active_case_detect_arm_2020_reshaped,discard,,,NA,NA,,,,NA,active_case_detect_arm_2020_reshaped::record_id,RIMDAMAL,record_id,int,20111,NA,NA,10108 to 144207,1382,0,duplicated variable
1,record_id,active_case_detect_arm_reshaped,discard,,,NA,NA,,,,NA,active_case_detect_arm_reshaped::record_id,RIMDAMAL,record_id,int,20111,NA,NA,10108 to 144104,1311,0,duplicated variable
1,record_id,adverse_events_arm_2020_reshaped,discard,,,NA,NA,,,,NA,adverse_events_arm_2020_reshaped::record_id,RIMDAMAL,record_id,int,20109,NA,NA,12903 to 144204,117,0,duplicated variable
1,record_id,adverse_events_arm_reshaped,discard,,,NA,NA,,,,NA,adverse_events_arm_reshaped::record_id,RIMDAMAL,record_id,int,20110,NA,NA,10202 to 143501,210,0,duplicated variable
1,record_id,crosssectional_sam_arm_2020_reshaped,discard,,,NA,NA,,,,NA,crosssectional_sam_arm_2020_reshaped::record_id,RIMDAMAL,record_id,int,71301,NA,NA,10101 to 133409,331,0,duplicated variable
1,record_id,crosssectional_sam_arm_reshaped,discard,,,NA,NA,,,,NA,crosssectional_sam_arm_reshaped::record_id,RIMDAMAL,record_id,int,71301,NA,NA,10101 to 132703,340,0,duplicated variable
1,record_id,death_report_arm_1_reshaped,discard,,,NA,NA,,,,NA,death_report_arm_1_reshaped::record_id,RIMDAMAL,record_id,int,50502,NA,NA,50502 to 50502,1,0,duplicated variable
1,record_id,death_report_arm_2020_reshaped,discard,,,NA,NA,,,,NA,death_report_arm_2020_reshaped::record_id,RIMDAMAL,record_id,int,31003,NA,NA,31003 to 140902,8,0,duplicated variable
1,record_id,enrollment__base_d_arm_reshaped,discard,,,NA,NA,,,,NA,enrollment__base_d_arm_reshaped::record_id,RIMDAMAL,record_id,int,20101,NA,NA,10101 to 144303,3533,0,duplicated variable
