sid,label,parent_entity,parent_label,project,new_label
EUPATH_0010849,"Stool type, based on surveillance",http://purl.obolibrary.org/obo/EUPATH_0011877,Stool sample,gates_maled,
EUPATH_0010850,Per protocol diarrheal stool collection,http://purl.obolibrary.org/obo/EUPATH_0011769,Diarrheal stool samples,gates_maled,
EUPATH_0010851,Cumulative per protocol diarrheal stool sample count,http://purl.obolibrary.org/obo/EUPATH_0011769,Diarrheal stool samples,gates_maled,
EUPATH_0010852,Cumulative stool sample count,http://purl.obolibrary.org/obo/EUPATH_0011877,Stool sample,gates_maled,
EUPATH_0010853,"Stool type, severe diarrhea",http://purl.obolibrary.org/obo/EUPATH_0011877,Stool sample,gates_maled,
EUPATH_0010857,First sample ID if recollection,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,gates_maled,
EUPATH_0010859,Sample ID for 1st recollection,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,gates_maled,
EUPATH_0010860,Sample ID for 2nd recollection,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,gates_maled,
EUPATH_0010861,Sample ID for 3rd recollection,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,gates_maled,
EUPATH_0010864,Cumulative completely tested stool count,http://purl.obolibrary.org/obo/EUPATH_0011766,Complete testing of stool samples,gates_maled,
EUPATH_0010865,"First diarrheal stool, for microbiology testing",http://purl.obolibrary.org/obo/EUPATH_0011769,Diarrheal stool samples,gates_maled,
EUPATH_0010866,Cumulative 1st diarrheal stool sample count,http://purl.obolibrary.org/obo/EUPATH_0011769,Diarrheal stool samples,gates_maled,
EUPATH_0010867,"First monthly stool, for microbiology testing",http://purl.obolibrary.org/obo/EUPATH_0011803,Monthly stool samples,gates_maled,
EUPATH_0010868,Cumulative 1st monthly stool sample count,http://purl.obolibrary.org/obo/EUPATH_0011803,Monthly stool samples,gates_maled,
EUPATH_0010869,Stool type,http://purl.obolibrary.org/obo/EUPATH_0011877,Stool sample,gates_maled,
EUPATH_0010870,"Stool type, 14 day window",http://purl.obolibrary.org/obo/EUPATH_0011877,Stool sample,gates_maled,
EUPATH_0010871,"Stool type, 28 day window",http://purl.obolibrary.org/obo/EUPATH_0011877,Stool sample,gates_maled,
EUPATH_0010872,"Stool type, 7 day window",http://purl.obolibrary.org/obo/EUPATH_0011877,Stool sample,gates_maled,
EUPATH_0010873,Stool collected in window,http://purl.obolibrary.org/obo/EUPATH_0010039,Stool sample collection process,gates_maled,
EUPATH_0010875,"Any bacteria, by any method",http://purl.obolibrary.org/obo/EUPATH_0011876,Summary of test result,gates_maled,
EUPATH_0010876,Cumulative sum stools with bacteria,http://purl.obolibrary.org/obo/EUPATH_0011760,Bacteria detection aggregate data,gates_maled,
EUPATH_0010877,Cumulative sum 1st diarrheal stools with bacteria,http://purl.obolibrary.org/obo/EUPATH_0011760,Bacteria detection aggregate data,gates_maled,
EUPATH_0010878,Cumulative sum 1st monthly stools with bacteria,http://purl.obolibrary.org/obo/EUPATH_0011760,Bacteria detection aggregate data,gates_maled,
EUPATH_0010879,Mean bacteria species count in stool samples,http://purl.obolibrary.org/obo/EUPATH_0011760,Bacteria detection aggregate data,gates_maled,
EUPATH_0010880,Mean bacteria species count in 1st diarrheal stools,http://purl.obolibrary.org/obo/EUPATH_0011760,Bacteria detection aggregate data,gates_maled,
EUPATH_0010881,Mean bacteria species count in 1st monthly stools,http://purl.obolibrary.org/obo/EUPATH_0011760,Bacteria detection aggregate data,gates_maled,
EUPATH_0010882,"Any parasites, by any method",http://purl.obolibrary.org/obo/EUPATH_0011876,Summary of test result,gates_maled,
EUPATH_0010883,Cumulative sum stools with parasites,http://purl.obolibrary.org/obo/EUPATH_0011810,Eukaryote detection aggregate data,gates_maled,
EUPATH_0010884,Cumulative sum 1st monthly stools with parasites,http://purl.obolibrary.org/obo/EUPATH_0011810,Eukaryote detection aggregate data,gates_maled,
EUPATH_0010885,Cumulative sum 1st diarrheal stools with parasites,http://purl.obolibrary.org/obo/EUPATH_0011810,Eukaryote detection aggregate data,gates_maled,
EUPATH_0010886,Mean parasite species count in stool samples,http://purl.obolibrary.org/obo/EUPATH_0011810,Eukaryote detection aggregate data,gates_maled,
EUPATH_0010887,Mean parasite species count in 1st diarrheal stools,http://purl.obolibrary.org/obo/EUPATH_0011810,Eukaryote detection aggregate data,gates_maled,
EUPATH_0010888,Mean parasite species count in 1st monthly stools,http://purl.obolibrary.org/obo/EUPATH_0011810,Eukaryote detection aggregate data,gates_maled,
EUPATH_0010889,"Any pathogen, by any method",http://purl.obolibrary.org/obo/EUPATH_0011876,Summary of test result,gates_maled,
EUPATH_0010890,"Any pathogen, by any method (ex NRV)",http://purl.obolibrary.org/obo/EUPATH_0011876,Summary of test result,gates_maled,
EUPATH_0010891,Mean pathogen species count in stool samples,http://purl.obolibrary.org/obo/EUPATH_0010983,Aggregate organism detection data,gates_maled,
EUPATH_0010892,Mean pathogen species count in 1st diarrheal stools,http://purl.obolibrary.org/obo/EUPATH_0010983,Aggregate organism detection data,gates_maled,
EUPATH_0010893,Mean pathogen species count in 1st diarrheal stools (ex NRV),http://purl.obolibrary.org/obo/EUPATH_0010983,Aggregate organism detection data,gates_maled,
EUPATH_0010894,Mean pathogen species count in 1st monthly stools,http://purl.obolibrary.org/obo/EUPATH_0010983,Aggregate organism detection data,gates_maled,
EUPATH_0010895,Mean pathogen species count in 1st monthly stools (ex NRV),http://purl.obolibrary.org/obo/EUPATH_0010983,Aggregate organism detection data,gates_maled,
EUPATH_0010896,Mean pathogen species count in stool samples (ex NRV),http://purl.obolibrary.org/obo/EUPATH_0010983,Aggregate organism detection data,gates_maled,
EUPATH_0010897,Bacteria species count,http://purl.obolibrary.org/obo/EUPATH_0011876,Summary of test result,gates_maled,
EUPATH_0010898,Cumulative sum bacteria species in stool samples,http://purl.obolibrary.org/obo/EUPATH_0011760,Bacteria detection aggregate data,gates_maled,
EUPATH_0010899,Cumulative sum bacteria species in 1st diarrheal stools,http://purl.obolibrary.org/obo/EUPATH_0011760,Bacteria detection aggregate data,gates_maled,
EUPATH_0010900,Cumulative sum bacteria species in 1st monthly stools,http://purl.obolibrary.org/obo/EUPATH_0011760,Bacteria detection aggregate data,gates_maled,
EUPATH_0010901,Parasite species count,http://purl.obolibrary.org/obo/EUPATH_0011876,Summary of test result,gates_maled,
EUPATH_0010902,Cumulative sum parasite species in stool samples,http://purl.obolibrary.org/obo/EUPATH_0011810,Eukaryote detection aggregate data,gates_maled,
EUPATH_0010903,Cumulative sum parasite species in 1st monthly stools,http://purl.obolibrary.org/obo/EUPATH_0011810,Eukaryote detection aggregate data,gates_maled,
EUPATH_0010904,Cumulative sum parasite species in 1st diarrheal stools,http://purl.obolibrary.org/obo/EUPATH_0011810,Eukaryote detection aggregate data,gates_maled,
EUPATH_0010905,Unique pathogen species count in stool samples,http://purl.obolibrary.org/obo/EUPATH_0011876,Summary of test result,gates_maled,
EUPATH_0010906,Cumulative sum unique pathogens in stool samples,http://purl.obolibrary.org/obo/EUPATH_0010983,Aggregate organism detection data,gates_maled,
EUPATH_0010907,"Cumulative sum unique pathogen species, 1st diarrheal stools",http://purl.obolibrary.org/obo/EUPATH_0010983,Aggregate organism detection data,gates_maled,
EUPATH_0010908,Cumulative sum unique pathogens in 1st monthly stools,http://purl.obolibrary.org/obo/EUPATH_0010983,Aggregate organism detection data,gates_maled,
EUPATH_0010909,Unique pathogen species count in diarrheal stool,http://purl.obolibrary.org/obo/EUPATH_0011876,Summary of test result,gates_maled,
EUPATH_0010910,Unique pathogen species count in monthly stool,http://purl.obolibrary.org/obo/EUPATH_0011876,Summary of test result,gates_maled,
EUPATH_0010911,Unique pathogen species count in stool samples (ex NRV),http://purl.obolibrary.org/obo/EUPATH_0011876,Summary of test result,gates_maled,
EUPATH_0010912,Cumulative sum unique pathogens in stool samples (ex NRV),http://purl.obolibrary.org/obo/EUPATH_0010983,Aggregate organism detection data,gates_maled,
EUPATH_0010913,"Cumulative sum unique pathogen species, 1st diarrheal stools (ex NRV)",http://purl.obolibrary.org/obo/EUPATH_0010983,Aggregate organism detection data,gates_maled,
EUPATH_0010914,Cumulative sum unique pathogens in 1st monthly stools (ex NRV),http://purl.obolibrary.org/obo/EUPATH_0010983,Aggregate organism detection data,gates_maled,
EUPATH_0010915,Pathogen species count,http://purl.obolibrary.org/obo/EUPATH_0011876,Summary of test result,gates_gems1a,
EUPATH_0010915,Pathogen species count,http://purl.obolibrary.org/obo/EUPATH_0011876,Summary of test result,gates_maled,
EUPATH_0010916,Cumulative sum pathogen species in stool samples,http://purl.obolibrary.org/obo/EUPATH_0010983,Aggregate organism detection data,gates_maled,
EUPATH_0010917,Cumulative sum pathogen species in 1st diarrheal stools,http://purl.obolibrary.org/obo/EUPATH_0010983,Aggregate organism detection data,gates_maled,
EUPATH_0010918,Cumulative sum pathogen species in 1st monthly stools,http://purl.obolibrary.org/obo/EUPATH_0010983,Aggregate organism detection data,gates_maled,
EUPATH_0010919,Pathogen species count (ex NRV),http://purl.obolibrary.org/obo/EUPATH_0011876,Summary of test result,gates_maled,
EUPATH_0010920,Cumulative sum pathogen species in stool sampless (ex NRV),http://purl.obolibrary.org/obo/EUPATH_0010983,Aggregate organism detection data,gates_maled,
EUPATH_0010921,Cumulative sum pathogen species in 1st diarrheal stools (ex NRV),http://purl.obolibrary.org/obo/EUPATH_0010983,Aggregate organism detection data,gates_maled,
EUPATH_0010922,Cumulative sum pathogen species in 1st monthly stools (ex NRV),http://purl.obolibrary.org/obo/EUPATH_0010983,Aggregate organism detection data,gates_maled,
EUPATH_0010923,Virus species count,http://purl.obolibrary.org/obo/EUPATH_0011876,Summary of test result,gates_maled,
EUPATH_0010924,Cumulative sum virus species in stool samples,http://purl.obolibrary.org/obo/EUPATH_0011832,Virus detection aggregate data,gates_maled,
EUPATH_0010925,Cumulative sum virus species in 1st diarrheal stools,http://purl.obolibrary.org/obo/EUPATH_0011832,Virus detection aggregate data,gates_maled,
EUPATH_0010926,Cumulative sum virus species in 1st monthly stools,http://purl.obolibrary.org/obo/EUPATH_0011832,Virus detection aggregate data,gates_maled,
EUPATH_0010927,Virus species count (ex NRV),http://purl.obolibrary.org/obo/EUPATH_0011876,Summary of test result,gates_maled,
EUPATH_0010928,Cumulative sum virus species in stool samples (ex NRV),http://purl.obolibrary.org/obo/EUPATH_0011832,Virus detection aggregate data,gates_maled,
EUPATH_0010929,Cumulative sum virus species in 1st diarrheal stools (ex NRV),http://purl.obolibrary.org/obo/EUPATH_0011832,Virus detection aggregate data,gates_maled,
EUPATH_0010930,Cumulative sum virus species in 1st monthly stools (ex NRV),http://purl.obolibrary.org/obo/EUPATH_0011832,Virus detection aggregate data,gates_maled,
EUPATH_0010931,"Any virus, by any method",http://purl.obolibrary.org/obo/EUPATH_0011876,Summary of test result,gates_maled,
EUPATH_0010932,Cumulative sum stools with virus,http://purl.obolibrary.org/obo/EUPATH_0011832,Virus detection aggregate data,gates_maled,
EUPATH_0010933,Cumulative sum 1st diarrheal stools with virus,http://purl.obolibrary.org/obo/EUPATH_0011832,Virus detection aggregate data,gates_maled,
EUPATH_0010934,Cumulative sum 1st monthly stools with virus,http://purl.obolibrary.org/obo/EUPATH_0011832,Virus detection aggregate data,gates_maled,
EUPATH_0010935,"Any virus, by any method (ex NRV)",http://purl.obolibrary.org/obo/EUPATH_0011876,Summary of test result,gates_maled,
EUPATH_0010936,Cumulative sum stools with virus (ex NRV),http://purl.obolibrary.org/obo/EUPATH_0011832,Virus detection aggregate data,gates_maled,
EUPATH_0010937,Cumulative sum 1st diarrheal stools with virus (ex NRV),http://purl.obolibrary.org/obo/EUPATH_0011832,Virus detection aggregate data,gates_maled,
EUPATH_0010938,Cumulative sum 1st monthly stools with virus (ex NRV),http://purl.obolibrary.org/obo/EUPATH_0011832,Virus detection aggregate data,gates_maled,
EUPATH_0010939,Mean virus species count in stool samples (ex NRV),http://purl.obolibrary.org/obo/EUPATH_0011832,Virus detection aggregate data,gates_maled,
EUPATH_0010940,Mean virus species count in 1st diarrheal stools (ex NRV),http://purl.obolibrary.org/obo/EUPATH_0011832,Virus detection aggregate data,gates_maled,
EUPATH_0010941,Mean virus species count in 1st monthly stools (ex NRV),http://purl.obolibrary.org/obo/EUPATH_0011832,Virus detection aggregate data,gates_maled,
EUPATH_0010942,Mean virus species count in stool samples,http://purl.obolibrary.org/obo/EUPATH_0011832,Virus detection aggregate data,gates_maled,
EUPATH_0010943,Mean virus species count in 1st diarrheal stools,http://purl.obolibrary.org/obo/EUPATH_0011832,Virus detection aggregate data,gates_maled,
EUPATH_0010944,Mean virus species count in 1st monthly stools,http://purl.obolibrary.org/obo/EUPATH_0011832,Virus detection aggregate data,gates_maled,
EUPATH_0010946,Acute diarrhea,http://purl.obolibrary.org/obo/EUPATH_0011750,Diarrheal episode severity,gates_maled,
EUPATH_0010971,Persistent diarrhea (more than 14 days),http://purl.obolibrary.org/obo/EUPATH_0011750,Diarrheal episode severity,gates_maled,
EUPATH_0010973,Prolonged diarrheal episode (7 to 14 days),http://purl.obolibrary.org/obo/EUPATH_0011750,Diarrheal episode severity,gates_maled,
EUPATH_0010981,Demographics,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,gates_gems,
EUPATH_0010981,Demographics,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,gates_gems1a,
EUPATH_0010981,Demographics,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,gates_maled,
EUPATH_0010981,Demographics,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,icemr_amazoniaPeru_long,
EUPATH_0010981,Demographics,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,icemr_indian,
EUPATH_0010981,Demographics,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,icemr_prism,
EUPATH_0010981,Demographics,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,icemr_southAsia,
EUPATH_0010983,Aggregate organism detection data,http://purl.obolibrary.org/obo/EUPATH_0000724,Stool microbiology test,gates_maled,
EUPATH_0010985,Raw test result,http://purl.obolibrary.org/obo/EUPATH_0000724,Stool microbiology test,gates_gems,
EUPATH_0010985,Raw test result,http://purl.obolibrary.org/obo/EUPATH_0000724,Stool microbiology test,gates_gems1a,
EUPATH_0010985,Raw test result,http://purl.obolibrary.org/obo/EUPATH_0000724,Stool microbiology test,gates_maled,
EUPATH_0010995,Hospitalized,http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,gates_gems1a,
EUPATH_0010995,Hospitalized,http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,gates_maled,
EUPATH_0010997,"Any parasites, by modified acid stain microscopy",http://purl.obolibrary.org/obo/EUPATH_0011876,Summary of test result,gates_maled,
EUPATH_0010998,"Campylobacter, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_194,Campylobacter,gates_gems,
EUPATH_0010998,"Campylobacter, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_194,Campylobacter,gates_gems1a,
EUPATH_0010998,"Campylobacter, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_194,Campylobacter,gates_maled,
EUPATH_0010999,"Campylobacter, by ELISA",http://purl.obolibrary.org/obo/NCBITaxon_194,Campylobacter,gates_maled,
EUPATH_0011000,"Cryptosporidium, by ELISA",http://purl.obolibrary.org/obo/NCBITaxon_5806,Cryptosporidium,gates_gems,
EUPATH_0011000,"Cryptosporidium, by ELISA",http://purl.obolibrary.org/obo/NCBITaxon_5806,Cryptosporidium,gates_gems1a,
EUPATH_0011000,"Cryptosporidium, by ELISA",http://purl.obolibrary.org/obo/NCBITaxon_5806,Cryptosporidium,gates_maled,
EUPATH_0011001,"Cryptosporidium, by modified acid stain microscopy result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_maled,
EUPATH_0011002,"Entamoeba histolytica, by microscopy result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_maled,
EUPATH_0011003,"Giardia, by ELISA",http://purl.obolibrary.org/obo/NCBITaxon_5740,Giardia,gates_gems,
EUPATH_0011003,"Giardia, by ELISA",http://purl.obolibrary.org/obo/NCBITaxon_5740,Giardia,gates_gems1a,
EUPATH_0011003,"Giardia, by ELISA",http://purl.obolibrary.org/obo/NCBITaxon_5740,Giardia,gates_maled,
EUPATH_0011004,"Giardia lamblia, by microscopy result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_maled,
EUPATH_0011005,"Isospora, by microscopy",http://purl.obolibrary.org/obo/NCBITaxon_56625,Isospora,gates_maled,
EUPATH_0011006,"Any other organisms, by modified acid stain microscopy",http://purl.obolibrary.org/obo/EUPATH_0011876,Summary of test result,gates_maled,
EUPATH_0011008,Exclusively breastfed at 1st day of surveillance,http://purl.obolibrary.org/obo/EUPATH_0011690,Breastfeeding summary,gates_maled,
EUPATH_0011009,Breastfed within 1st 24 hours,http://purl.obolibrary.org/obo/EUPATH_0011690,Breastfeeding summary,gates_maled,
EUPATH_0011010,Time between childbirth and 1st breastfeeding,http://purl.obolibrary.org/obo/EUPATH_0011690,Breastfeeding summary,gates_maled,
EUPATH_0011011,Fed colostrum,http://purl.obolibrary.org/obo/EUPATH_0011690,Breastfeeding summary,gates_maled,
EUPATH_0011012,Prelacteal feeding,http://purl.obolibrary.org/obo/EUPATH_0011690,Breastfeeding summary,gates_maled,
EUPATH_0011014,Cumulative days exclusively breastfed,http://purl.obolibrary.org/obo/EUPATH_0011730,Breastfeeding,gates_maled,
EUPATH_0011015,Cumulative days not breastfed,http://purl.obolibrary.org/obo/EUPATH_0011730,Breastfeeding,gates_maled,
EUPATH_0011017,Cumulative days partially breastfed,http://purl.obolibrary.org/obo/EUPATH_0011730,Breastfeeding,gates_maled,
EUPATH_0011019,Cumulative days predominantly breastfed,http://purl.obolibrary.org/obo/EUPATH_0011730,Breastfeeding,gates_maled,
EUPATH_0011020,Dairy reported at last visit,http://purl.obolibrary.org/obo/FOODON_03430151,Solids for consumption,gates_maled,
EUPATH_0011023,Exclusively breastfed,http://purl.obolibrary.org/obo/EUPATH_0011730,Breastfeeding,gates_maled,
EUPATH_0011024,Survival analysis event,http://purl.obolibrary.org/obo/EUPATH_0000307,Participant study details,gates_maled,
EUPATH_0011027,"Age last exclusively breastfed, censored (days)",http://purl.obolibrary.org/obo/EUPATH_0011690,Breastfeeding summary,gates_maled,
EUPATH_0011028,Age at 1st day of biweekly surveillance (days),http://purl.obolibrary.org/obo/EUPATH_0000307,Participant study details,gates_maled,
EUPATH_0011030,Age 1st animal milk or formula given (days),http://purl.obolibrary.org/obo/EUPATH_0011191,Weaning summary,gates_maled,
EUPATH_0011031,Age at complete weaning (days),http://purl.obolibrary.org/obo/EUPATH_0011191,Weaning summary,gates_maled,
EUPATH_0011033,Age 1st animal milk or solids given (days),http://purl.obolibrary.org/obo/EUPATH_0011191,Weaning summary,gates_maled,
EUPATH_0011035,Age 1st clear liquid given (days),http://purl.obolibrary.org/obo/EUPATH_0011191,Weaning summary,gates_maled,
EUPATH_0011036,Age 1st solid food given (days),http://purl.obolibrary.org/obo/EUPATH_0011191,Weaning summary,gates_maled,
EUPATH_0011041,Breastfeeding not reported last visit,http://purl.obolibrary.org/obo/EUPATH_0011730,Breastfeeding,gates_maled,
EUPATH_0011043,Partially breastfed,http://purl.obolibrary.org/obo/EUPATH_0011730,Breastfeeding,gates_maled,
EUPATH_0011046,Predominantly breastfed,http://purl.obolibrary.org/obo/EUPATH_0011730,Breastfeeding,gates_maled,
EUPATH_0011048,Breastfeeding status,http://purl.obolibrary.org/obo/EUPATH_0011730,Breastfeeding,gates_maled,
EUPATH_0011049,Age last exclusively breastfed (days),http://purl.obolibrary.org/obo/EUPATH_0011690,Breastfeeding summary,gates_maled,
EUPATH_0011050,Data present today,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,gates_maled,
EUPATH_0011054,Calcium phytate to zinc ratio,http://purl.obolibrary.org/obo/EUPATH_0011813,Phytate ratios,gates_maled,
EUPATH_0011056,Date of 24hr food recall survey,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,gates_maled,
EUPATH_0011057,"Breastfeedings during recall, daytime",http://purl.obolibrary.org/obo/EUPATH_0011730,Breastfeeding,gates_maled,
EUPATH_0011059,"Breastfeedings during recall, nighttime",http://purl.obolibrary.org/obo/EUPATH_0011730,Breastfeeding,gates_maled,
EUPATH_0011060,Form collected for dietary intake secondary recall,http://purl.obolibrary.org/obo/EUPATH_0011732,Diet,gates_maled,
EUPATH_0011061,Breastfeedings during recall,http://purl.obolibrary.org/obo/EUPATH_0011730,Breastfeeding,gates_maled,
EUPATH_0011064,Calories from carbohydrates (Kcal),http://purl.obolibrary.org/obo/EUPATH_0011734,Calories,gates_maled,
EUPATH_0011065,Calories from fat (Kcal),http://purl.obolibrary.org/obo/EUPATH_0011734,Calories,gates_maled,
EUPATH_0011066,Calories from protein (Kcal),http://purl.obolibrary.org/obo/EUPATH_0011734,Calories,gates_maled,
EUPATH_0011067,Meal count during recall,http://purl.obolibrary.org/obo/EUPATH_0011732,Diet,gates_maled,
EUPATH_0011068,Phytate to calcium ratio,http://purl.obolibrary.org/obo/EUPATH_0011813,Phytate ratios,gates_maled,
EUPATH_0011069,Phytate to iron ratio,http://purl.obolibrary.org/obo/EUPATH_0011813,Phytate ratios,gates_maled,
EUPATH_0011070,Phytate to zinc ratio,http://purl.obolibrary.org/obo/EUPATH_0011813,Phytate ratios,gates_maled,
EUPATH_0011072,Days since prior dietary intake recall,http://purl.obolibrary.org/obo/EUPATH_0011732,Diet,gates_maled,
EUPATH_0011073,Dietary intake secondary recall,http://purl.obolibrary.org/obo/EUPATH_0011732,Diet,gates_maled,
EUPATH_0011074,Dairy count,http://purl.obolibrary.org/obo/FOODON_03430151,Solids for consumption,gates_maled,
EUPATH_0011075,Dark green leafy vegetable count,http://purl.obolibrary.org/obo/FOODON_03430151,Solids for consumption,gates_maled,
EUPATH_0011076,Egg count,http://purl.obolibrary.org/obo/FOODON_03430151,Solids for consumption,gates_maled,
EUPATH_0011077,Fish or shellfish count,http://purl.obolibrary.org/obo/FOODON_03430151,Solids for consumption,gates_maled,
EUPATH_0011078,Legume count,http://purl.obolibrary.org/obo/FOODON_03430151,Solids for consumption,gates_maled,
EUPATH_0011079,Meat count,http://purl.obolibrary.org/obo/FOODON_03430151,Solids for consumption,gates_maled,
EUPATH_0011080,Other fruit or vegetable count,http://purl.obolibrary.org/obo/FOODON_03430151,Solids for consumption,gates_maled,
EUPATH_0011081,Organ meat count,http://purl.obolibrary.org/obo/FOODON_03430151,Solids for consumption,gates_maled,
EUPATH_0011082,Sweets count,http://purl.obolibrary.org/obo/FOODON_03430151,Solids for consumption,gates_maled,
EUPATH_0011083,Daily protein from animal sources (g),http://purl.obolibrary.org/obo/EUPATH_0011739,Proteins,gates_maled,
EUPATH_0011084,Daily calcium (mg),http://purl.obolibrary.org/obo/EUPATH_0011801,Minerals,gates_maled,
EUPATH_0011085,Daily carbohydrates (g),http://purl.obolibrary.org/obo/EUPATH_0011740,Daily consumption,gates_maled,
EUPATH_0011086,Daily cholesterol (mg),http://purl.obolibrary.org/obo/EUPATH_0011740,Daily consumption,gates_maled,
EUPATH_0011087,Coffee or tea count,http://purl.obolibrary.org/obo/FOODON_03412974,Liquids for consumption,gates_maled,
EUPATH_0011088,Daily copper (mg),http://purl.obolibrary.org/obo/EUPATH_0011801,Minerals,gates_maled,
EUPATH_0011089,Daily monounsaturated fat (g),http://purl.obolibrary.org/obo/EUPATH_0011783,Fat,gates_maled,
EUPATH_0011090,Daily polyunsaturated fat (g),http://purl.obolibrary.org/obo/EUPATH_0011783,Fat,gates_maled,
EUPATH_0011091,Daily saturated fat (g),http://purl.obolibrary.org/obo/EUPATH_0011783,Fat,gates_maled,
EUPATH_0011092,Daily fat (g),http://purl.obolibrary.org/obo/EUPATH_0011783,Fat,gates_maled,
EUPATH_0011093,Daily iron from all sources (mg),http://purl.obolibrary.org/obo/EUPATH_0011801,Minerals,gates_maled,
EUPATH_0011094,Daily fiber (g),http://purl.obolibrary.org/obo/EUPATH_0011740,Daily consumption,gates_maled,
EUPATH_0011095,Daily folate (mg),http://purl.obolibrary.org/obo/EUPATH_0011743,Vitamins,gates_maled,
EUPATH_0011096,Grain count,http://purl.obolibrary.org/obo/FOODON_03430151,Solids for consumption,gates_maled,
EUPATH_0011097,Daily potassium (mg),http://purl.obolibrary.org/obo/EUPATH_0011801,Minerals,gates_maled,
EUPATH_0011098,Daily calories (Kcal),http://purl.obolibrary.org/obo/EUPATH_0011734,Calories,gates_maled,
EUPATH_0011099,"Daily iron from meat, poultry, fish (mg)",http://purl.obolibrary.org/obo/EUPATH_0011801,Minerals,gates_maled,
EUPATH_0011100,"Daily protein from meat, poultry, fish (g)",http://purl.obolibrary.org/obo/EUPATH_0011739,Proteins,gates_maled,
EUPATH_0011101,Daily magnesium (mg),http://purl.obolibrary.org/obo/EUPATH_0011801,Minerals,gates_maled,
EUPATH_0011102,Daily manganese (mg),http://purl.obolibrary.org/obo/EUPATH_0011801,Minerals,gates_maled,
EUPATH_0011103,Daily sodium (mg),http://purl.obolibrary.org/obo/EUPATH_0011801,Minerals,gates_maled,
EUPATH_0011104,Daily niacin (mg),http://purl.obolibrary.org/obo/EUPATH_0011743,Vitamins,gates_maled,
EUPATH_0011105,Daily phosphorus (mg),http://purl.obolibrary.org/obo/EUPATH_0011801,Minerals,gates_maled,
EUPATH_0011106,Daily pantothenic acid (mg),http://purl.obolibrary.org/obo/EUPATH_0011743,Vitamins,gates_maled,
EUPATH_0011107,Daily phytate (mg),http://purl.obolibrary.org/obo/EUPATH_0011740,Daily consumption,gates_maled,
EUPATH_0011108,Daily protein from all sources (g),http://purl.obolibrary.org/obo/EUPATH_0011739,Proteins,gates_maled,
EUPATH_0011109,Daily riboflavin (mg),http://purl.obolibrary.org/obo/EUPATH_0011743,Vitamins,gates_maled,
EUPATH_0011110,Roots or tubers count,http://purl.obolibrary.org/obo/FOODON_03430151,Solids for consumption,gates_maled,
EUPATH_0011111,Daily sugars (g),http://purl.obolibrary.org/obo/EUPATH_0011740,Daily consumption,gates_maled,
EUPATH_0011112,Daily thiamin (mg),http://purl.obolibrary.org/obo/EUPATH_0011743,Vitamins,gates_maled,
EUPATH_0011113,Daily vitamin A (ug),http://purl.obolibrary.org/obo/EUPATH_0011743,Vitamins,gates_maled,
EUPATH_0011114,Daily vitamin B12 (mg),http://purl.obolibrary.org/obo/EUPATH_0011743,Vitamins,gates_maled,
EUPATH_0011115,Daily vitamin B6 (mg),http://purl.obolibrary.org/obo/EUPATH_0011743,Vitamins,gates_maled,
EUPATH_0011116,Daily vitamin C (mg),http://purl.obolibrary.org/obo/EUPATH_0011743,Vitamins,gates_maled,
EUPATH_0011117,Daily vitamin D (ug),http://purl.obolibrary.org/obo/EUPATH_0011743,Vitamins,gates_maled,
EUPATH_0011118,Daily vitamin E (mg),http://purl.obolibrary.org/obo/EUPATH_0011743,Vitamins,gates_maled,
EUPATH_0011119,Yellow fruits count,http://purl.obolibrary.org/obo/FOODON_03430151,Solids for consumption,gates_maled,
EUPATH_0011120,Yellow vegetables count,http://purl.obolibrary.org/obo/FOODON_03430151,Solids for consumption,gates_maled,
EUPATH_0011121,Daily zinc (mg),http://purl.obolibrary.org/obo/EUPATH_0011801,Minerals,gates_maled,
EUPATH_0011122,Target month for surveillance data collection,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,gates_maled,
EUPATH_0011132,Food security data entry date,http://purl.obolibrary.org/obo/EUPATH_0011683,Food security,gates_maled,
EUPATH_0011134,Food security questionnaire date,http://purl.obolibrary.org/obo/EUPATH_0011683,Food security,gates_maled,
