sid,label,multifilter,parent_entity,parent_label,project
EUPATH_0015105,Paid by relative or friend,value,http://purl.obolibrary.org/obo/EUPATH_0010379,Money source for expenses before visit,gates_gems1a
EUPATH_0015106,Other money source,value,http://purl.obolibrary.org/obo/EUPATH_0010379,Money source for expenses before visit,gates_gems
EUPATH_0015106,Other money source,value,http://purl.obolibrary.org/obo/EUPATH_0010379,Money source for expenses before visit,gates_gems1a
EUPATH_0015107,Cutting down expenses from meal,value,http://purl.obolibrary.org/obo/EUPATH_0010011,Money source for hospitalization or clinical visit expenses,gates_gems
EUPATH_0015107,Cutting down expenses from meal,value,http://purl.obolibrary.org/obo/EUPATH_0010011,Money source for hospitalization or clinical visit expenses,gates_gems1a
EUPATH_0015108,Cutting down from other expenses,value,http://purl.obolibrary.org/obo/EUPATH_0010011,Money source for hospitalization or clinical visit expenses,gates_gems
EUPATH_0015108,Cutting down from other expenses,value,http://purl.obolibrary.org/obo/EUPATH_0010011,Money source for hospitalization or clinical visit expenses,gates_gems1a
EUPATH_0015109,Using savings,value,http://purl.obolibrary.org/obo/EUPATH_0010011,Money source for hospitalization or clinical visit expenses,gates_gems
EUPATH_0015109,Using savings,value,http://purl.obolibrary.org/obo/EUPATH_0010011,Money source for hospitalization or clinical visit expenses,gates_gems1a
EUPATH_0015110,Borrowing,value,http://purl.obolibrary.org/obo/EUPATH_0010011,Money source for hospitalization or clinical visit expenses,gates_gems
EUPATH_0015110,Borrowing,value,http://purl.obolibrary.org/obo/EUPATH_0010011,Money source for hospitalization or clinical visit expenses,gates_gems1a
EUPATH_0015111,Selling assets,value,http://purl.obolibrary.org/obo/EUPATH_0010011,Money source for hospitalization or clinical visit expenses,gates_gems
EUPATH_0015111,Selling assets,value,http://purl.obolibrary.org/obo/EUPATH_0010011,Money source for hospitalization or clinical visit expenses,gates_gems1a
EUPATH_0015112,Asking for donations outside the household,value,http://purl.obolibrary.org/obo/EUPATH_0010011,Money source for hospitalization or clinical visit expenses,gates_gems
EUPATH_0015112,Asking for donations outside the household,value,http://purl.obolibrary.org/obo/EUPATH_0010011,Money source for hospitalization or clinical visit expenses,gates_gems1a
EUPATH_0015113,Paid by relative or friend,value,http://purl.obolibrary.org/obo/EUPATH_0010011,Money source for hospitalization or clinical visit expenses,gates_gems
EUPATH_0015113,Paid by relative or friend,value,http://purl.obolibrary.org/obo/EUPATH_0010011,Money source for hospitalization or clinical visit expenses,gates_gems1a
EUPATH_0015114,Other money source,value,http://purl.obolibrary.org/obo/EUPATH_0010011,Money source for hospitalization or clinical visit expenses,gates_gems
EUPATH_0015114,Other money source,value,http://purl.obolibrary.org/obo/EUPATH_0010011,Money source for hospitalization or clinical visit expenses,gates_gems1a
EUPATH_0015121,WAZ <-6 or >5,value,http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,gates_gems
EUPATH_0015121,WAZ <-6 or >5,value,http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,gates_gems1a
EUPATH_0015122,HAZ <-6 or >6,value,http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,gates_gems
EUPATH_0015122,HAZ <-6 or >6,value,http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,gates_gems1a
EUPATH_0015123,WHZ <-5 or >5,value,http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,gates_gems
EUPATH_0015123,WHZ <-5 or >5,value,http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,gates_gems1a
EUPATH_0015124,HAZ <-6 or >6 (median ht),value,http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,gates_gems
EUPATH_0015124,HAZ <-6 or >6 (median ht),value,http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,gates_gems1a
EUPATH_0015125,WHZ <-5 or >5 (median ht),value,http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,gates_gems
EUPATH_0015125,WHZ <-5 or >5 (median ht),value,http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,gates_gems1a
EUPATH_0015126,MUAC for age z-score <-5 or >5,value,http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,gates_gems
EUPATH_0015126,MUAC for age z-score <-5 or >5,value,http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,gates_gems1a
EUPATH_0015127,MUAC for age z-score <-5 or >5 (median ac),value,http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,gates_gems
EUPATH_0015127,MUAC for age z-score <-5 or >5 (median ac),value,http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,gates_gems1a
EUPATH_0015128,BMI z-score<-5 or >5,value,http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,gates_gems
EUPATH_0015128,BMI z-score<-5 or >5,value,http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,gates_gems1a
EUPATH_0015129,BMI z-score<-5 or >5 (median ht),value,http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,gates_gems
EUPATH_0015129,BMI z-score<-5 or >5 (median ht),value,http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,gates_gems1a
EUPATH_0015130,Diarrhea,value,http://purl.obolibrary.org/obo/EUPATH_0000321,Diagnosis at discharge,gates_gems
EUPATH_0015130,Diarrhea,value,http://purl.obolibrary.org/obo/EUPATH_0000321,Diagnosis at discharge,gates_gems1a
EUPATH_0015131,Dysentery,value,http://purl.obolibrary.org/obo/EUPATH_0000321,Diagnosis at discharge,gates_gems
EUPATH_0015131,Dysentery,value,http://purl.obolibrary.org/obo/EUPATH_0000321,Diagnosis at discharge,gates_gems1a
EUPATH_0015132,Pneumonia/Lower respiratory infection,value,http://purl.obolibrary.org/obo/EUPATH_0000321,Diagnosis at discharge,gates_gems
EUPATH_0015132,Pneumonia/Lower respiratory infection,value,http://purl.obolibrary.org/obo/EUPATH_0000321,Diagnosis at discharge,gates_gems1a
EUPATH_0015133,Meningitis,value,http://purl.obolibrary.org/obo/EUPATH_0000321,Diagnosis at discharge,gates_gems
EUPATH_0015133,Meningitis,value,http://purl.obolibrary.org/obo/EUPATH_0000321,Diagnosis at discharge,gates_gems1a
EUPATH_0015134,Other invasive bacterial infection,value,http://purl.obolibrary.org/obo/EUPATH_0000321,Diagnosis at discharge,gates_gems
EUPATH_0015134,Other invasive bacterial infection,value,http://purl.obolibrary.org/obo/EUPATH_0000321,Diagnosis at discharge,gates_gems1a
EUPATH_0015135,Malaria,value,http://purl.obolibrary.org/obo/EUPATH_0000321,Diagnosis at discharge,gates_gems
EUPATH_0015135,Malaria,value,http://purl.obolibrary.org/obo/EUPATH_0000321,Diagnosis at discharge,gates_gems1a
EUPATH_0015136,Malnutrition,value,http://purl.obolibrary.org/obo/EUPATH_0000321,Diagnosis at discharge,gates_gems
EUPATH_0015136,Malnutrition,value,http://purl.obolibrary.org/obo/EUPATH_0000321,Diagnosis at discharge,gates_gems1a
EUPATH_0015137,Typhoid,value,http://purl.obolibrary.org/obo/EUPATH_0000321,Diagnosis at discharge,gates_gems
EUPATH_0015137,Typhoid,value,http://purl.obolibrary.org/obo/EUPATH_0000321,Diagnosis at discharge,gates_gems1a
EUPATH_0015138,Other diagnosis,value,http://purl.obolibrary.org/obo/EUPATH_0000321,Diagnosis at discharge,gates_gems
EUPATH_0015138,Other diagnosis,value,http://purl.obolibrary.org/obo/EUPATH_0000321,Diagnosis at discharge,gates_gems1a
EUPATH_0015139,ORS,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems
EUPATH_0015139,ORS,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems1a
EUPATH_0015140,Intravenous fluids,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems
EUPATH_0015140,Intravenous fluids,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems1a
EUPATH_0015141,Cotrimoxazole,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems
EUPATH_0015141,Cotrimoxazole,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems1a
EUPATH_0015142,Normal food withheld,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems
EUPATH_0015142,Normal food withheld,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems1a
EUPATH_0015143,Gentamycin,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems
EUPATH_0015143,Gentamycin,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems1a
EUPATH_0015144,Chloramphenicol,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems
EUPATH_0015144,Chloramphenicol,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems1a
EUPATH_0015145,Erythromycin,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems
EUPATH_0015145,Erythromycin,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems1a
EUPATH_0015146,Azithromycin,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems
EUPATH_0015146,Azithromycin,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems1a
EUPATH_0015147,Other macrolides,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems
EUPATH_0015147,Other macrolides,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems1a
EUPATH_0015148,Penicillin,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems
EUPATH_0015148,Penicillin,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems1a
EUPATH_0015149,Amoxycillin,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems
EUPATH_0015149,Amoxycillin,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems1a
EUPATH_0015150,Ampicillin,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems
EUPATH_0015150,Ampicillin,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems1a
EUPATH_0015151,Nalidixic acid,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems
EUPATH_0015151,Nalidixic acid,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems1a
EUPATH_0015152,Ciprofloxacin,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems
EUPATH_0015152,Ciprofloxacin,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems1a
EUPATH_0015153,Selexid,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems
EUPATH_0015153,Selexid,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems1a
EUPATH_0015154,Other antibiotic,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems
EUPATH_0015154,Other antibiotic,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems1a
EUPATH_0015155,Zinc,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems
EUPATH_0015155,Zinc,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems1a
EUPATH_0015156,Homemade fluid,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems
EUPATH_0015156,Homemade fluid,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems1a
EUPATH_0015157,Antimalarial,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems
EUPATH_0015157,Antimalarial,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems1a
EUPATH_0015158,Other medicine,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems
EUPATH_0015158,Other medicine,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems1a
EUPATH_0015159,Other medicine,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems1a
EUPATH_0015160,Other medicine,value,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,gates_gems1a
EUPATH_0015161,ORS,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems
EUPATH_0015161,ORS,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems1a
EUPATH_0015162,Intravenous fluids,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems
EUPATH_0015162,Intravenous fluids,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems1a
EUPATH_0015163,Cotrimoxazole,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems
EUPATH_0015163,Cotrimoxazole,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems1a
EUPATH_0015164,Normal food withheld,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems
EUPATH_0015164,Normal food withheld,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems1a
EUPATH_0015165,Gentamycin,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems
EUPATH_0015165,Gentamycin,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems1a
EUPATH_0015166,Chloramphenicol,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems
EUPATH_0015166,Chloramphenicol,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems1a
EUPATH_0015167,Erythromycin,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems
EUPATH_0015167,Erythromycin,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems1a
EUPATH_0015168,Azithromycin,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems
EUPATH_0015168,Azithromycin,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems1a
EUPATH_0015169,Other macrolides,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems
EUPATH_0015169,Other macrolides,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems1a
EUPATH_0015170,Penicillin,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems
EUPATH_0015170,Penicillin,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems1a
EUPATH_0015171,Amoxycillin,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems
EUPATH_0015171,Amoxycillin,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems1a
EUPATH_0015172,Ampicillin,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems
EUPATH_0015172,Ampicillin,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems1a
EUPATH_0015173,Nalidixic acid,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems
EUPATH_0015173,Nalidixic acid,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems1a
EUPATH_0015174,Ciprofloxacin,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems
EUPATH_0015174,Ciprofloxacin,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems1a
EUPATH_0015175,Selexid,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems
EUPATH_0015175,Selexid,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems1a
EUPATH_0015176,Other antibiotic,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems
EUPATH_0015176,Other antibiotic,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems1a
EUPATH_0015177,Zinc,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems
EUPATH_0015177,Zinc,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems1a
EUPATH_0015178,Homemade fluid,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems
EUPATH_0015178,Homemade fluid,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems1a
EUPATH_0015179,Antimalarial,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems
EUPATH_0015179,Antimalarial,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems1a
EUPATH_0015180,Other medicine,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems
EUPATH_0015180,Other medicine,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems1a
EUPATH_0015181,Other medicine,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems1a
EUPATH_0015182,Other medicine,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems1a
EUPATH_0015183,None prescribed or taken,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems
EUPATH_0015183,None prescribed or taken,value,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,gates_gems1a
EUPATH_0015187,ORS,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems
EUPATH_0015187,ORS,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems1a
EUPATH_0015188,Intravenous fluids,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems
EUPATH_0015188,Intravenous fluids,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems1a
EUPATH_0015189,Cotrimoxazole,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems
EUPATH_0015189,Cotrimoxazole,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems1a
EUPATH_0015190,Normal food withheld,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems
EUPATH_0015190,Normal food withheld,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems1a
EUPATH_0015191,Gentamycin,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems
EUPATH_0015191,Gentamycin,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems1a
EUPATH_0015192,Chloramphenicol,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems
EUPATH_0015192,Chloramphenicol,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems1a
EUPATH_0015193,Erythromycin,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems
EUPATH_0015193,Erythromycin,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems1a
EUPATH_0015194,Azithromycin,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems
EUPATH_0015194,Azithromycin,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems1a
EUPATH_0015195,Other macrolide,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems
EUPATH_0015195,Other macrolide,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems1a
EUPATH_0015196,Penicillin,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems
EUPATH_0015196,Penicillin,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems1a
EUPATH_0015197,Amoxycillin,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems
EUPATH_0015197,Amoxycillin,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems1a
EUPATH_0015198,Ampicillin,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems
EUPATH_0015198,Ampicillin,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems1a
EUPATH_0015199,Nalidixic acid,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems
EUPATH_0015199,Nalidixic acid,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems1a
EUPATH_0015200,Ciprofloxacin,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems
EUPATH_0015200,Ciprofloxacin,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems1a
EUPATH_0015201,Selexid,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems
EUPATH_0015201,Selexid,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems1a
EUPATH_0015202,Other antibiotic,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems
EUPATH_0015202,Other antibiotic,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems1a
EUPATH_0015203,Zinc,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems
EUPATH_0015203,Zinc,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems1a
EUPATH_0015204,Homemade fluid,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems
EUPATH_0015204,Homemade fluid,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems1a
EUPATH_0015205,Antimalarial,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems
EUPATH_0015205,Antimalarial,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems1a
EUPATH_0015206,Other medicine,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems
EUPATH_0015206,Other medicine,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems1a
EUPATH_0015207,Other medicine,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems
EUPATH_0015207,Other medicine,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems1a
EUPATH_0015208,Other medicine,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems1a
EUPATH_0015209,Not currently receiving medication,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems
EUPATH_0015209,Not currently receiving medication,value,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,gates_gems1a
EUPATH_0015220,Ampicillin,value,http://purl.obolibrary.org/obo/EUPATH_0010040,Antibiotic administered before stool collection?,gates_gems
EUPATH_0015220,Ampicillin,value,http://purl.obolibrary.org/obo/EUPATH_0010040,Antibiotic administered before stool collection?,gates_gems1a
EUPATH_0015221,Nalidixic acid,value,http://purl.obolibrary.org/obo/EUPATH_0010040,Antibiotic administered before stool collection?,gates_gems
EUPATH_0015221,Nalidixic acid,value,http://purl.obolibrary.org/obo/EUPATH_0010040,Antibiotic administered before stool collection?,gates_gems1a
EUPATH_0015222,Cotrimoxazole,value,http://purl.obolibrary.org/obo/EUPATH_0010040,Antibiotic administered before stool collection?,gates_gems
EUPATH_0015222,Cotrimoxazole,value,http://purl.obolibrary.org/obo/EUPATH_0010040,Antibiotic administered before stool collection?,gates_gems1a
EUPATH_0015223,Ciprofloxacin,value,http://purl.obolibrary.org/obo/EUPATH_0010040,Antibiotic administered before stool collection?,gates_gems
EUPATH_0015223,Ciprofloxacin,value,http://purl.obolibrary.org/obo/EUPATH_0010040,Antibiotic administered before stool collection?,gates_gems1a
EUPATH_0015224,Selexid/Pivmecillinam,value,http://purl.obolibrary.org/obo/EUPATH_0010040,Antibiotic administered before stool collection?,gates_gems
EUPATH_0015224,Selexid/Pivmecillinam,value,http://purl.obolibrary.org/obo/EUPATH_0010040,Antibiotic administered before stool collection?,gates_gems1a
EUPATH_0015225,Gentamycin,value,http://purl.obolibrary.org/obo/EUPATH_0010040,Antibiotic administered before stool collection?,gates_gems
EUPATH_0015225,Gentamycin,value,http://purl.obolibrary.org/obo/EUPATH_0010040,Antibiotic administered before stool collection?,gates_gems1a
EUPATH_0015226,Chloramphenicol/Thiamphenicol,value,http://purl.obolibrary.org/obo/EUPATH_0010040,Antibiotic administered before stool collection?,gates_gems
EUPATH_0015226,Chloramphenicol/Thiamphenicol,value,http://purl.obolibrary.org/obo/EUPATH_0010040,Antibiotic administered before stool collection?,gates_gems1a
EUPATH_0015227,Erythromycin,value,http://purl.obolibrary.org/obo/EUPATH_0010040,Antibiotic administered before stool collection?,gates_gems
EUPATH_0015227,Erythromycin,value,http://purl.obolibrary.org/obo/EUPATH_0010040,Antibiotic administered before stool collection?,gates_gems1a
EUPATH_0015228,Azithromycin,value,http://purl.obolibrary.org/obo/EUPATH_0010040,Antibiotic administered before stool collection?,gates_gems
EUPATH_0015228,Azithromycin,value,http://purl.obolibrary.org/obo/EUPATH_0010040,Antibiotic administered before stool collection?,gates_gems1a
EUPATH_0015229,Other macrolides,value,http://purl.obolibrary.org/obo/EUPATH_0010040,Antibiotic administered before stool collection?,gates_gems
EUPATH_0015229,Other macrolides,value,http://purl.obolibrary.org/obo/EUPATH_0010040,Antibiotic administered before stool collection?,gates_gems1a
EUPATH_0015230,Penicillin,value,http://purl.obolibrary.org/obo/EUPATH_0010040,Antibiotic administered before stool collection?,gates_gems
EUPATH_0015230,Penicillin,value,http://purl.obolibrary.org/obo/EUPATH_0010040,Antibiotic administered before stool collection?,gates_gems1a
