IRI,label,displayOrder,variable,dataFile,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType
http://purl.obolibrary.org/obo/EUPATH_0010614,Cumulative sum Astrovirus-pos 1st monthly stools,2,micro_x::astro_cum_m,micro_x,"Cumulative sum of first monthly asymptomatic stool samples positive for Astrovirus by ELISA to date per participant. Work up for detection of enteric pathogens was performed on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Astrovirus aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011759,cumulative count of the number of positive astrovirus samples by PID in first monthly stools. . Source=Calculated. continuous numeric,", 0, 1, 2, 3, 4",variable
http://purl.obolibrary.org/obo/EUPATH_0010612,Cumulative sum Astrovirus-pos stools,1,micro_x::astro_cum,micro_x,"Cumulative sum of stool samples positive for Astrovirus by ELISA to date per participant. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Astrovirus aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011759,cumulative count of the number of positive astrovirus samples by PID. . Source=Calculated. continuous numeric,", 0, 1, 2, 3, 4, 5",variable
http://purl.obolibrary.org/obo/EUPATH_0010611,"Astrovirus, by ELISA",,micro_x::astro,micro_x,"Whether Astrovirus was detected by ELISA for this stool sample. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Astrovirus in stool,http://purl.obolibrary.org/obo/EUPATH_0011985,Astrovirus detected?. Indeterminate test result is coded as no.. Source=Calculated. 1=yes;0=no,", 0, 1",value
http://purl.obolibrary.org/obo/EUPATH_0015329,"Astrovirus, by RT-PCR",1,f19_astro_virus | pn41,vida_enrl_040119.csv | gems1a_case_control_study_data | GEMS1_Case_control_Study_data_June2018.csv,,Sample,Astrovirus in stool,http://purl.obolibrary.org/obo/EUPATH_0011985,Astrovirus (~719bp) | Cacluated: Astrovirus,"1 = ""Positive"", 0 = ""Negative"", 9 = Not done",value
http://purl.obolibrary.org/obo/EUPATH_0036312,"Astrovirus, by qPCR",,ext_lab_bv_pcr::astro,ext_lab_bv_pcr,,Sample,Astrovirus in stool,http://purl.obolibrary.org/obo/EUPATH_0011985,Astrovirus,"Positive = 1, Negative = 2, Inconclusive =3, -9 = Missing",variable
http://purl.obolibrary.org/obo/EUPATH_0033294,Acinetobacter in blood,5,,,,Sample,Bacteria in blood,http://purl.obolibrary.org/obo/EUPATH_0033293,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032202,"Any bacteria, by culture",1,_anybac_all_bcx,_lab_rev_de,,Sample,Bacteria in blood,http://purl.obolibrary.org/obo/EUPATH_0033293,Any bacteria blood culture positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032203,"Any noncontaminant bacteria, by culture",2,_anybac_noncontam_bcx,_lab_rev_de,,Sample,Bacteria in blood,http://purl.obolibrary.org/obo/EUPATH_0033293,Any noncontaminant bacteria blood culture positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0023004,"Bacteria, by microscopy",,Bacteria_seen_in_slide,Diagnostics Assay,Bacteria seen in blood smear,Sample,Bacteria in blood,http://purl.obolibrary.org/obo/EUPATH_0033293,,,variable
http://purl.obolibrary.org/obo/EUPATH_0033296,Enterobacter in blood,6,,,,Sample,Bacteria in blood,http://purl.obolibrary.org/obo/EUPATH_0033293,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032205,"Enterobacteriaceae, by culture",7,_entrb_gp_bcx,_lab_rev_de,"E. coli, Klebsiella pneumoniae, and/or Enterobacter cloacae",Sample,Bacteria in blood,http://purl.obolibrary.org/obo/EUPATH_0033293,"Enterobacteriaceae on blood culture (organism grouping; E. coli, Klebsiella pneumoniae, Enterobacter cloacae)",0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0033297,Enterococcus in blood,8,,,,Sample,Bacteria in blood,http://purl.obolibrary.org/obo/EUPATH_0033293,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0033298,Escherichia in blood,9,,,,Sample,Bacteria in blood,http://purl.obolibrary.org/obo/EUPATH_0033293,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0033303,Haemophilus in blood,10,,,,Sample,Bacteria in blood,http://purl.obolibrary.org/obo/EUPATH_0033293,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0033299,Klebsiella in blood,11,,,,Sample,Bacteria in blood,http://purl.obolibrary.org/obo/EUPATH_0033293,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0033300,Moraxella in blood,12,,,,Sample,Bacteria in blood,http://purl.obolibrary.org/obo/EUPATH_0033293,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0033301,Neisseria in blood,13,,,,Sample,Bacteria in blood,http://purl.obolibrary.org/obo/EUPATH_0033293,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032217,"Other Streptococci and Enterobacteriaceae, by culture",4,_othstr_gp_bcx,_lab_rev_de,Entercoccus faecium and/or Streptococcus Group A,Sample,Bacteria in blood,http://purl.obolibrary.org/obo/EUPATH_0033293,"Other Streptococci and Enterobacteriaceae on blood culture (organism grouping: Entercoccus faecium, Streptococcus Group A)",0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032216,"Other non-fermentative gram-negative rods, by culture",3,_nfgnr_gp_bcx,_lab_rev_de,"Acinetobacter, Pseudomonas aeroginosa, Pseudomonas species, Pasteurella species, and/or Pseudomonas stutzeri",Sample,Bacteria in blood,http://purl.obolibrary.org/obo/EUPATH_0033293,"Other non-fermentative gram-negative rods on blood culture (organism grouping: Acinetobacter, Pseudomonas aeroginosa, Pseudomonas species, Pasteurella species, Pseudomonas stutzeri)",0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0033306,Pseudomonas in blood,14,,,,Sample,Bacteria in blood,http://purl.obolibrary.org/obo/EUPATH_0033293,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0033304,Salmonella in blood,15,,,,Sample,Bacteria in blood,http://purl.obolibrary.org/obo/EUPATH_0033293,,,category | multifilter category
http://purl.obolibrary.org/obo/EUPATH_0033302,Staphylococcus in blood,16,,,,Sample,Bacteria in blood,http://purl.obolibrary.org/obo/EUPATH_0033293,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0033305,Streptococcus in blood,17,,,,Sample,Bacteria in blood,http://purl.obolibrary.org/obo/EUPATH_0033293,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0021131,Typhus in blood,,,,,Sample,Bacteria in blood,http://purl.obolibrary.org/obo/EUPATH_0033293,,,category
http://purl.obolibrary.org/obo/EUPATH_0032131,Acinetobacter in induced sputum,7,,,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032132,Aeromonas in induced sputum,8,,,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032133,Agregattibacter in induced sputum,9,,,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032272,"Any noncontaminant bacteria, by culture",1,_anybac_noncontam_iscx,_lab_rev_de,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,Any noncontaminant bacteria induced sputum culture positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032273,"Any noncontaminant bacteria, by multiplexed qPCR",2,_anybac_noncontam_ispcr,_lab_rev_de,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,Any noncontaminant bacteria induced sputum PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032135,Bordetella in induced sputum,10,,,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032136,Burkholderia in induced sputum,11,,,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032138,Chlamydophila in induced sputum,12,,,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032137,Citrobacter in induced sputum,13,,,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032140,Coliform in induced sputum,14,,,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032288,"Commensal diphtheroid bacilli, by bacteriology",6,_diph_iscxg,_lab_rev_de,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,DIPH ISCx gram stain confirmed,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032289,"Commensal diphtheroid bacilli, by culture",5,_diph_iscx,_lab_rev_de,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032142,Corynebacterium in induced sputum,15,,,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032143,Cronobacter in induced sputum,16,,,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032144,Enterobacter in induced sputum,17,,,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032147,Enterococcus in induced sputum,18,,,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032149,Escherichia coli in induced sputum,19,,,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032150,Haemophilus in induced sputum,20,,,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032155,Kingella in induced sputum,21,,,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032156,Klebsiella in induced sputum,22,,,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032175,Legionella in induced sputum,23,,,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032339,"Mixed gram-negative rods, by bacteriology",4,_mgnr_iscxg,_lab_rev_de,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,Mixed gram negative rods induced sputum culture gram strain confirmed,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032340,"Mixed gram-negative rods, by culture",3,_mgnr_iscx,_lab_rev_de,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,Mixed Gram Negative Rods induced sputum culture positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032161,Moraxella in induced sputum,24,,,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032178,Mycoplasma in induced sputum,25,,,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032164,Neisseria in induced sputum,26,,,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032165,Proteus in induced sputum,27,,,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032166,Pseudomonas in induced sputum,28,,,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032170,Salmonella in induced sputum,29,,,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032172,Serratia in induced sputum,30,,,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032174,Staphylococcus in induced sputum,31,,,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032176,Stenotrophomonas in induced sputum,32,,,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032177,Streptococcus in induced sputum,33,,,,Sample,Bacteria in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0032002,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032633,"Any noncontaminant bacteria, by culture",,_anybac_noncontam_lacx,_lab_rev_de,,Sample,Bacteria in lung aspirate,http://purl.obolibrary.org/obo/EUPATH_0032018,Any noncontaminant bacteria detected by lung aspirate culture,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032634,"Any noncontaminant bacteria, by multiplexed qPCR",,_anybac_noncontam_lapcr,_lab_rev_de,,Sample,Bacteria in lung aspirate,http://purl.obolibrary.org/obo/EUPATH_0032018,Any noncontaminant bacteria detected by lung aspirate PCR,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0033313,Bordetella in lung aspirate,,,,,Sample,Bacteria in lung aspirate,http://purl.obolibrary.org/obo/EUPATH_0032018,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0033312,Chlamydia in lung aspirate,,,,,Sample,Bacteria in lung aspirate,http://purl.obolibrary.org/obo/EUPATH_0032018,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032187,Haemophilus in lung aspirate,,,,,Sample,Bacteria in lung aspirate,http://purl.obolibrary.org/obo/EUPATH_0032018,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0033314,Legionella in lung aspirate,,,,,Sample,Bacteria in lung aspirate,http://purl.obolibrary.org/obo/EUPATH_0032018,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032188,Moraxella in lung aspirate,,,,,Sample,Bacteria in lung aspirate,http://purl.obolibrary.org/obo/EUPATH_0032018,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0033311,Mycoplasma in lung aspirate,,,,,Sample,Bacteria in lung aspirate,http://purl.obolibrary.org/obo/EUPATH_0032018,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0033310,Salmonella in lung aspirate,,,,,Sample,Bacteria in lung aspirate,http://purl.obolibrary.org/obo/EUPATH_0032018,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032189,Staphylococcus in lung aspirate,,,,,Sample,Bacteria in lung aspirate,http://purl.obolibrary.org/obo/EUPATH_0032018,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032190,Streptococcus in lung aspirate,,,,,Sample,Bacteria in lung aspirate,http://purl.obolibrary.org/obo/EUPATH_0032018,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032827,"Any bacteria, by multiplexed qPCR",,_anybac_all_nppcr,_lab_rev_de,,Sample,Bacteria in nasopharyngeal/oropharyngeal swabs,http://purl.obolibrary.org/obo/EUPATH_0032026,Any bacteria NP PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032828,"Any noncolonizer bacteria, by multiplexed qPCR",,_anybac_noncolon_nppcr,_lab_rev_de,,Sample,Bacteria in nasopharyngeal/oropharyngeal swabs,http://purl.obolibrary.org/obo/EUPATH_0032026,Any noncolonizer bacteria NP PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032977,"Any noncontaminant bacteria, by absolute qPCR",,_anybac_noncontam_thr_nppcr,_lab_rev_de,,Sample,Bacteria in nasopharyngeal/oropharyngeal swabs,http://purl.obolibrary.org/obo/EUPATH_0032026,"Any non-contaminant bacteria on NPPCR, with threshold",0 = No 1 = Yes,variable
http://purl.obolibrary.org/obo/EUPATH_0032829,"Any noncontaminant bacteria, by multiplexed qPCR",,_anybac_noncontam_nppcr,_lab_rev_de,,Sample,Bacteria in nasopharyngeal/oropharyngeal swabs,http://purl.obolibrary.org/obo/EUPATH_0032026,Any noncontaminant bacteria NP PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0033321,Bordetella in nasopharyngeal/oropharyngeal swabs,,,,,Sample,Bacteria in nasopharyngeal/oropharyngeal swabs,http://purl.obolibrary.org/obo/EUPATH_0032026,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0033322,Chlamydia in nasopharyngeal/oropharyngeal swabs,,,,,Sample,Bacteria in nasopharyngeal/oropharyngeal swabs,http://purl.obolibrary.org/obo/EUPATH_0032026,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032195,Haemophilus in nasopharyngeal/oropharyngeal swabs,,,,,Sample,Bacteria in nasopharyngeal/oropharyngeal swabs,http://purl.obolibrary.org/obo/EUPATH_0032026,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0033320,Legionella in nasopharyngeal/oropharyngeal swabs,,,,,Sample,Bacteria in nasopharyngeal/oropharyngeal swabs,http://purl.obolibrary.org/obo/EUPATH_0032026,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0033319,Moraxella in nasopharyngeal/oropharyngeal swabs,,,,,Sample,Bacteria in nasopharyngeal/oropharyngeal swabs,http://purl.obolibrary.org/obo/EUPATH_0032026,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0033317,Mycoplasma in nasopharyngeal/oropharyngeal swabs,,,,,Sample,Bacteria in nasopharyngeal/oropharyngeal swabs,http://purl.obolibrary.org/obo/EUPATH_0032026,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0033316,Salmonella in nasopharyngeal/oropharyngeal swabs,,,,,Sample,Bacteria in nasopharyngeal/oropharyngeal swabs,http://purl.obolibrary.org/obo/EUPATH_0032026,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0033318,Staphylococcus in nasopharyngeal/oropharyngeal swabs,,,,,Sample,Bacteria in nasopharyngeal/oropharyngeal swabs,http://purl.obolibrary.org/obo/EUPATH_0032026,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032196,Streptococcus in nasopharyngeal/oropharyngeal swabs,,,,,Sample,Bacteria in nasopharyngeal/oropharyngeal swabs,http://purl.obolibrary.org/obo/EUPATH_0032026,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032993,"Any noncontaminant bacteria, by culture",,_anybac_noncontam_pfcx,_lab_rev_de,,Sample,Bacteria in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0032010,Any noncontaminant bacteria detected by plerual fluid culture,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032994,"Any noncontaminant bacteria, by multiplexed qPCR",,_anybac_noncontam_pfpcr,_lab_rev_de,,Sample,Bacteria in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0032010,Any noncontaminant bacteria detected by plerual fluid PCR,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0033343,Bordetella in pleural fluid,,,,,Sample,Bacteria in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0032010,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0033342,Escherichia coli in pleural fluid,,,,,Sample,Bacteria in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0032010,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0032198,Haemophilus in pleural fluid,,,,,Sample,Bacteria in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0032010,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0033344,Legionella in pleural fluid,,,,,Sample,Bacteria in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0032010,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0033341,Moraxella in pleural fluid,,,,,Sample,Bacteria in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0032010,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0033340,Mycoplasma in pleural fluid,,,,,Sample,Bacteria in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0032010,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0033339,Salmonella in pleural fluid,,,,,Sample,Bacteria in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0032010,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0033338,Staphylococcus in pleural fluid,,,,,Sample,Bacteria in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0032010,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0033337,Streptococcus in pleural fluid,,,,,Sample,Bacteria in pleural fluid,http://purl.obolibrary.org/obo/EUPATH_0032010,,,multifilter category
http://purl.obolibrary.org/obo/EUPATH_0011965,Aeromonas in stool,1,,gems1a_case_control_study_data,,Sample,Bacteria in stool,http://purl.obolibrary.org/obo/EUPATH_0011967,NA,NA,category
http://purl.obolibrary.org/obo/EUPATH_0015717,Bacteroides in stool,,,gems1a_case_control_study_data,,Sample,Bacteria in stool,http://purl.obolibrary.org/obo/EUPATH_0011967,,,category
http://purl.obolibrary.org/obo/EUPATH_0011969,Campylobacter in stool,2,,gems1a_case_control_study_data,,Sample,Bacteria in stool,http://purl.obolibrary.org/obo/EUPATH_0011967,NA,NA,"category | category, value"
http://purl.obolibrary.org/obo/EUPATH_0015718,Clostridium in stool,,,gems1a_case_control_study_data,,Sample,Bacteria in stool,http://purl.obolibrary.org/obo/EUPATH_0011967,,,category
http://purl.obolibrary.org/obo/EUPATH_0011976,Escherichia in stool,3,,gems1a_case_control_study_data,,Sample,Bacteria in stool,http://purl.obolibrary.org/obo/EUPATH_0011967,NA,NA,"category | multifilter category | category, value"
http://purl.obolibrary.org/obo/EUPATH_0015719,Helicobacter in stool,,,gems1a_case_control_study_data,,Sample,Bacteria in stool,http://purl.obolibrary.org/obo/EUPATH_0011967,,,category
http://purl.obolibrary.org/obo/EUPATH_0011981,Plesiomonas in stool,4,,,,Sample,Bacteria in stool,http://purl.obolibrary.org/obo/EUPATH_0011967,NA,NA,category
http://purl.obolibrary.org/obo/EUPATH_0011983,Salmonella in stool,4 | 5,,gems1a_case_control_study_data,,Sample,Bacteria in stool,http://purl.obolibrary.org/obo/EUPATH_0011967,NA,NA,"category | category, value"
http://purl.obolibrary.org/obo/EUPATH_0011984,Shigella in stool,5 | 6,,gems1a_case_control_study_data,,Sample,Bacteria in stool,http://purl.obolibrary.org/obo/EUPATH_0011967,NA,NA,"category | category, value"
http://purl.obolibrary.org/obo/EUPATH_0011958,Vibrio in stool,6 | 7,,gems1a_case_control_study_data,,Sample,Bacteria in stool,http://purl.obolibrary.org/obo/EUPATH_0011967,NA,NA,"category | category, value"
http://purl.obolibrary.org/obo/EUPATH_0011960,Yersinia in stool,8,,,,Sample,Bacteria in stool,http://purl.obolibrary.org/obo/EUPATH_0011967,NA,NA,category
http://purl.obolibrary.org/obo/EUPATH_0015460,"Bacteroides fragilis toxin-pos, by PCR",2,pn50,gems1a_case_control_study_data,,Sample,Bacteroides in stool,http://purl.obolibrary.org/obo/EUPATH_0015717,Toxin positive Bacteroides fragilis,,value
http://purl.obolibrary.org/obo/EUPATH_0010625,Cumulative sum Balantidium coli-pos 1st diarrheal stools,3,micro_x::bcoli_cum_d,micro_x,"Cumulative sum of first diarrheal stool samples positive for Balantidium coli by microscopy to date per participant. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age).",Sample,Balantidium coli aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011762,cumulative count of the number of positive B. coli samples by PID in first diarrhea stools. . Source=Calculated. continuous numeric,", 0",variable
http://purl.obolibrary.org/obo/EUPATH_0010626,Cumulative sum Balantidium coli-pos 1st monthly stools,2,micro_x::bcoli_cum_m,micro_x,"Cumulative sum of first monthly asymptomatic stool samples positive for Balantidium coli by microscopy to date per participant. Work up for detection of enteric pathogens was performed on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Balantidium coli aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011762,cumulative count of the number of positive B. coli samples by PID in first monthly stools. . Source=Calculated. continuous numeric,", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0010624,Cumulative sum Balantidium coli-pos stools,1,micro_x::bcoli_cum,micro_x,"Cumulative sum of stool samples positive for Balantidium coli by microscopy to date per participant. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Balantidium coli aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011762,cumulative count of the number of positive B. coli samples by PID. . Source=Calculated. continuous numeric,", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0010623,"Balantidium coli, by microscopy",,micro_x::bcoli,micro_x,"Whether Balantidium coli was detected by microscopy for this stool sample. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Balantidium in stool,http://purl.obolibrary.org/obo/EUPATH_0011968,Balantidium coli detected?. . Source=Calculated. 1=yes;0=no,", 0, 1",value
http://purl.obolibrary.org/obo/EUPATH_0032613,"Coronavirus 43, by multiplexed qPCR",,cor_43_ispcr,_lab_rev_de,,Sample,Betacoronavirus in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0033369,Cor43 induced sputum PCR positive,0 = No 1 = Yes,value
http://purl.obolibrary.org/obo/EUPATH_0032615,"Coronavirus HKU, by multiplexed qPCR",,cor_hku_ispcr,_lab_rev_de,,Sample,Betacoronavirus in induced sputum,http://purl.obolibrary.org/obo/EUPATH_0033369,CorHKU induced sputum PCR positive,0 = No 1 = Yes,value
