colOrder,variable,dataFile,keepDiscard,definition,category,codebookDescription,codebookValues,termType,notesForOnt,notesForProvider,notesForDL,uniqueVar,dataSet,variable_dataFile,type,example,dateTime,formatCode,values,uniqueValueCount,percentMissing,flag
190,cmantimal_10_stdat,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,"អ្នកប្រើថ្នាំគ្រុនចាញ់នេះនៅពេលណាដែរ?
What was the start date of the medication ""Quinine tablet""?",NA,,,,[cmantimal_name(10)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::cmantimal_10_stdat,SW PACIFIC,cmantimal_10_stdat,lgl,NA,NA,NA,n/a,0,1,no data
191,cmantimal_11_stdat,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,"តើអ្នកប្រើថ្នាំគ្រុនចាញ់នេះនៅពេលណាដែរ?
What was the start date of the medication ""Tetracycline""?",NA,,,,[cmantimal_name(11)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::cmantimal_11_stdat,SW PACIFIC,cmantimal_11_stdat,lgl,NA,NA,NA,n/a,0,1,no data
192,cmantimal_98_stdat,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,"​តើអ្នកប្រើថ្នាំគ្រុនចាញ់ដែលអ្នកមិនស្គាល់នេះនៅពេលណាដែរ?
What was the start date of the unknown medication?",NA,,,,[cmantimal_name(98)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::cmantimal_98_stdat,SW PACIFIC,cmantimal_98_stdat,lgl,NA,NA,NA,n/a,0,1,no data
193,cmantimal_99_stdat,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,"តើអ្នកប្រើថ្នាំគ្រុនចាញ់នេះនៅពេលណាដែរ?
What was the start date of the medication ""[cmantimal_name_oth]""?",NA,,,,[cmantimal_name(99)] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::cmantimal_99_stdat,SW PACIFIC,cmantimal_99_stdat,lgl,NA,NA,NA,n/a,0,1,no data
194,cmyn,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"តើអ្នកមានព្យាបាលជាមួយថ្នាំអ្វី ផ្សេងទៀតដែលមិនមែនជាថ្នាំគ្រុនចាញ់ទេកាលពី២ខែមុន?
Were any other medications taken?","1, មានប្រើ (Yes) | 0, មិនមានប្រើទេ (No)",,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::cmyn,SW PACIFIC,cmyn,int,1,NA,NA,0 to 1,2,0.001430274,NA
195,cmtrt,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"ប្រសិនបើមានប្រើនោះតើអ្នកប្រើរយះពេលប៉ុន្មានដែរ?
If YES, what was the term(s) for the medication taken?",NA,,,,[cmyn] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::cmtrt,SW PACIFIC,cmtrt,chr,2<U+1790><U+17D2><U+1784><U+17C3>,NA,NA,>10 unique values,192,0.628843862,NA
196,sick_recent,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"កាលពី១ខែមុនតើអ្នកមានស្វែងរកការព្យាបាលជំងឺគ្រុនចាញ់ទេ?
Has the subject sought treatment for any illness in the last month?","1, Yes | 0, No",,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::sick_recent,SW PACIFIC,sick_recent,int,1,NA,NA,0 to 1,2,0.00476758,NA
197,sick_recent_location,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"ប្រសិនបើអ្នកមានស្វែងរកការព្យាបាលជំងឺគ្រុនចាញ់ អញ្ចឹងតើអ្នកបានទៅស្វែងរកការព្យាបាលនោះនៅទីណា?
If YES, where did the subject go?","1, ពេទ្យស្ម័គ្រចិត្តព្យាបាលជំងឺគ្រុនចាញ់តាមភូមិ (VMW) | 2, មណ្ឌលសុខភាព (Health Center) | 3, ប៉ុស្តសុខភាព (Health post) | 4, កន្លែងលក់ថ្នាំតាមភូមិ (Local Pharmacy) | 5, ពេទ្យឯកជន (Private Clinic) | 6, មនី្ទរពេទ្យ (Hospital) | 99, កន្លែងព្យាបាលណាមួយផ្សេងទៀត (Other)",,,,[sick_recent] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::sick_recent_location,SW PACIFIC,sick_recent_location,int,2,NA,NA,1 to 99,7,0.638140644,NA
198,sick_recent_location_oth,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"សូមបញ្ជាក់កន្លែងព្យាបាលណាមួយផ្សេងទៀតនោះ
If ""Other"", specify",NA,,,,[sick_recent] = '1' and [sick_recent_location] = '99',icemrcambodiaprevalence_data_2022-06-06_2029_sak::sick_recent_location_oth,SW PACIFIC,sick_recent_location_oth,chr,VMW,NA,NA,", Calmette hospital, Hospital in Thailand, Hospital in Vietnam, IPC Keoseima, Ipc, Kantha Bopha Hospital, VMW",7,0.992133492,NA
199,sick_recent_dist,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"ប្រសិនបើអ្នកមានស្វែងរកការព្យាបាលជំងឺគ្រុនចាញ់អញ្ចឹងតើអ្នកចំណាយពេលវេលាប៉ុន្មាន(ជានាទី)ដើម្បីធ្វើដំណើរពីផ្ទះរបស់អ្នកទៅដល់ទីនោះ?(សំនួរនេះនឹងសួរតែក្នុងករណីដែលទីកន្លែងព្យាបាលដែលអ្នកទៅនោះខុសពីទីកន្លែងព្យាបាលក្នុងសំនួរទី១)
If YES, how long did it take for the subject to reach there from his household (min)?",NA,,,,[sick_recent] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::sick_recent_dist,SW PACIFIC,sick_recent_dist,int,30,NA,NA,2 to 380,23,0.638379023,NA
200,sick_recent_distu,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"ប្រសិនបើអ្នកមានស្វែងរកការព្យាបាលជំងឺគ្រុនចាញ់អញ្ចឹងតើអ្នកទៅទីនោះដោយរបៀបណា? (សំនួរនេះនឹងសួរតែក្នុងករណីដែលទីកន្លែងព្យាបាលដែលអ្នកទៅនោះខុសពីទីកន្លែងព្យាបាលក្នុងសំនួរទី១)
If YES, what transportation method did the subject use?","1, ម៉ូតូ (Motorbike) | 2, ឡាន (Car) | 3, ដើរថ្មើរជីង (Foot) | 99, តាមមធ្យោបាយណាមួយផ្សេងទៀត (Other)",,,,[sick_recent] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::sick_recent_distu,SW PACIFIC,sick_recent_distu,int,1,NA,NA,1 to 99,4,0.638379023,NA
201,sick_recent_distu_other,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"សូមបញ្ជាក់មធ្យោបាយណាមួយផ្សេងទៀតនោះ 
If ""Other"", specify",NA,,,,[sick_recent] = '1' and [sick_recent_distu] = '99',icemrcambodiaprevalence_data_2022-06-06_2029_sak::sick_recent_distu_other,SW PACIFIC,sick_recent_distu_other,chr,Bicycle,NA,NA,", Bicycle",1,0.999761621,NA
202,sick_recent_usual_1,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"ប្រសិនបើអ្នកស្វែងរកការព្យាបាលជំងឺគ្រុនចាញ់នៅទីនោះអញ្ចឹងតើអ្នកនិងសមាជិកគ្រួសាររបស់អ្នកទៅទីនោះជាញឹកញាប់នៅពេលដែលអ្នកនិងសមាជិកគ្រួសាររបស់អ្នកឈឺ?
If YES, does the subject (or his/her family) usually go there when they are feeling sick?","1, មាន (Yes) | 0, មិនមាន (No)",,,,[sick_recent] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::sick_recent_usual_1,SW PACIFIC,sick_recent_usual_1,int,1,NA,NA,0 to 1,2,0.638855781,NA
203,sick_recent_usual_2,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"ប្រសិនបើអ្នកមិនស្វែងរកការព្យាបាលជំងឺគ្រុនចាញ់នៅទីនោះអញ្ចឹងតើអ្នកនិងសមាជិកគ្រួសាររបស់អ្នកទៅទីណាវិញនៅពេលដែលអ្នកនិងសមាជិកគ្រួសាររបស់អ្នកឈឺ?
If NO, where does the subject (or his family) usually go when they are feeling sick?","1, ពេទ្យស្ម័គ្រចិត្តព្យាបាលជំងឺគ្រុនចាញ់តាមភូមិ (VMW) | 2, មណ្ឌលសុខភាព (Health Center) | 3, ប៉ុស្តសុខភាព (Health post) | 4, កន្លែងលក់ថ្នាំតាមភូមិ (Local Pharmacy) | 5, ពេទ្យឯកជន (Private Clinic) | 6, មនី្ទរពេទ្យ (Hospital) | 99, កន្លែងព្យាបាលណាមួយផ្សេងទៀត (Other)",,,,[sick_recent] = '1' and [sick_recent_usual_1] = '0',icemrcambodiaprevalence_data_2022-06-06_2029_sak::sick_recent_usual_2,SW PACIFIC,sick_recent_usual_2,int,2,NA,NA,2 to 6,5,0.989988081,NA
204,sick_recent_usual_2_oth,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,"សូមបញ្ជាក់កន្លែងព្យាបាលណាមួយផ្សេងទៀតនោះ
If ""Other"", specify",NA,,,,[sick_recent] = '1' and [sick_recent_usual_1] = '0' and [sick_recent_usual_2] = '99',icemrcambodiaprevalence_data_2022-06-06_2029_sak::sick_recent_usual_2_oth,SW PACIFIC,sick_recent_usual_2_oth,lgl,NA,NA,NA,n/a,0,1,no data
205,sick_today,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"តើអ្នកមានឈឺទេថ្ងៃនេះ?
Is the subject sick today?","1, មានឈឺ (Yes) | 0, មិនមានឈឺទេ (No)",,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::sick_today,SW PACIFIC,sick_today,int,0,NA,NA,0 to 1,2,0.003098927,NA
206,fever_today,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"តើអ្នកមានក្តៅខ្លួនទេថ្ងៃនេះ?
Does the subject have a fever today?","1, មានក្តៅខ្លួន (Yes) | 0, មិនមានក្តៅខ្លួនទេ (No)",,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::fever_today,SW PACIFIC,fever_today,int,0,NA,NA,0 to 1,2,0.005005959,NA
207,fever_last2days,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"តើអ្នកមានក្តៅខ្លួនទេកាលពី២ថ្ងៃមុន?
Has the subject had a fever in the last two days?","1, មានក្តៅខ្លួន  (Yes) | 0, មិនមានក្តៅខ្លួនទេ (No)",,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::fever_last2days,SW PACIFIC,fever_last2days,int,0,NA,NA,0 to 1,2,0.004529201,NA
208,temp,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"សីតុណ្ហភាពរបស់អ្នកដែលជ្រើសរើសចូលរួមក្នុងការសិក្សានេះ?
What is the subject axillary temperature (°C)?",NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::temp,SW PACIFIC,temp,dbl,36,NA,NA,35.1 to 40,38,0.00238379,NA
209,rdtres,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"លទ្ធផលតេស្តរហ័ស
RDT result
<span style=""font-weight: lighter; font-style:italic;"">[Only in case of <u>fever</u> or <u>history of fever</u>]</span>","1, Positive P. falciparum | 2, Positive P. vivax | 3, Positive P. falciparum + P. vivax | 0, Negative",,,,[sick_today] = '1' or [fever_today] = '1' or [fever_last2days] = '1' or [temp] >= 37.5,icemrcambodiaprevalence_data_2022-06-06_2029_sak::rdtres,SW PACIFIC,rdtres,int,0,NA,NA,0 to 1,2,0.928724672,NA
210,hb,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"អេម៉ូគ្លូប៊ីនរបស់អ្នកដែលជ្រើសរើសចូលរួមក្នុងការសិក្សានេះ
What is the subject's haemoglobin level (g/dL)?
<span style=""font-weight: lighter; font-style:italic;"">[Use the Masimo Rad-57 or HemoCue device]</span>",NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::hb,SW PACIFIC,hb,dbl,15.1,NA,NA,5.7 to 19.9,107,0,NA
211,referral,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"តើអ្នកមានធ្លាប់ត្រូវបានគេបញ្ជូនទៅគ្លីនិកណាមួយទេ?
Has the subject been referred to the clinic?","1, ធ្លាប់ត្រូវបានបញ្ជូន (Yes) | 0, មិនធ្លាប់ត្រូវបានបញ្ជូនទេ (No)",,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::referral,SW PACIFIC,referral,int,0,NA,NA,0 to 1,2,0.002145411,NA
212,referral_location,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,"ប្រសិនបើធ្លាប់បានបញ្ជូនតើគ្លីនិកនោះឈ្មោះអ្វីដែរ?
If YES, what is the name of the referral facility?",NA,,,,[referral] = '1',icemrcambodiaprevalence_data_2022-06-06_2029_sak::referral_location,SW PACIFIC,referral_location,chr,<U+1796><U+17C1><U+1791><U+17D2><U+1799><U+178F><U+17B6><U+1798><U+1797><U+17BC><U+1798><U+17B7>,NA,NA,>10 unique values,62,0.970202622,NA
87,inv_comments,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,Interviewer comments or observations,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::inv_comments,SW PACIFIC,inv_comments,chr,<e1><9e><94><e1><9f><92><e1><9e><9a><e1><9f><81><e1><9e><b8><e1><9e><92><e1><9e><bc><e1><9e><98><e1><9e><98><e1><9e><bc><e1><9e><9f> (Participant is using mosquito coils),NA,NA,", <e1><9e><94><e1><9f><92><e1><9e><9a><e1><9f><81><e1><9e><b8><e1><9e><90><e1><9f><92><e1><9e><93><e1><9e><b6><e1><9f><86><e1><9e><94><e1><9e><b6><e1><9e><89><e1><9e><98><e1><9e><bc><e1><9e><9f> (Participant told to apply mosquito repellent), <e1><9e><94><e1><9f><92><e1><9e><9a><e1><9f><81><e1><9e><b8><e1><9e><92><e1><9e><bc><e1><9e><98><e1><9e><98><e1><9e><bc><e1><9e><9f> (Participant is using mosquito coils), <e1><9e><9f><e1><9f><92><e1><9e><9a><e1><9e><9c><e1><9e><b9><e1><9e><84><e1><9e><9f><e1><9f><92><e1><9e><9a><e1><9e><b6> (Participant was inhebriated)",3,0.99738676,duplicated variable
213,inv_comments,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,Interviewer comments or observations,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::inv_comments,SW PACIFIC,inv_comments,lgl,NA,NA,NA,n/a,0,1,no data
215,mb_px_lm_n_asexual,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,LM Result: Number of asexual stages of parasite on slide,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_px_lm_n_asexual,SW PACIFIC,mb_px_lm_n_asexual,int,0,NA,NA,0 to 2613,35,0.824791418,NA
216,mb_px_lm_n_sexual,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,LM Result: Number of sexual stages of parasite on slide,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_px_lm_n_sexual,SW PACIFIC,mb_px_lm_n_sexual,int,0,NA,NA,0 to 11,8,0.824791418,NA
217,mb_px_lm_n_wbc,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,LM Result: Number of white blood cells on slide,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_px_lm_n_wbc,SW PACIFIC,mb_px_lm_n_wbc,int,511,NA,NA,492 to 559,44,0.824791418,NA
218,mb_px_lm_parasitaemia_asexual,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,LM Result: Parasitaemia derived as per WHO's formula N_asexual * 8000 / N_wbc (asexual stages),[mb_px_lm_n_asexual] * 8000 / [mb_px_lm_n_wbc],,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_px_lm_parasitaemia_asexual,SW PACIFIC,mb_px_lm_parasitaemia_asexual,dbl,0,NA,NA,0 to 41724.550898204,58,0.824791418,NA
219,mb_px_lm_parasitaemia_sexual,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,LM Result: Parasitaemia derived as per WHO's formula N_sexual * 8000 / N_wbc (sexual stages),[mb_px_lm_n_sexual] * 8000 / [mb_px_lm_n_wbc],,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_px_lm_parasitaemia_sexual,SW PACIFIC,mb_px_lm_parasitaemia_sexual,dbl,0,NA,NA,0 to 174.95029821074,12,0.824791418,NA
220,mb_pf_lm_res,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,LM Result: <i>P. falciparum</i> detection,"1, Positive | 0, Negative",,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_pf_lm_res,SW PACIFIC,mb_pf_lm_res,int,0,NA,NA,0 to 1,2,0.824791418,NA
221,mb_pv_lm_res,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,LM Result: <i>P. vivax</i> detection,"1, Positive | 0, Negative",,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_pv_lm_res,SW PACIFIC,mb_pv_lm_res,int,0,NA,NA,0 to 1,2,0.824791418,NA
222,mb_pm_lm_res,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,LM Result: <i>P. malariae</i> detection,"1, Positive | 0, Negative",,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_pm_lm_res,SW PACIFIC,mb_pm_lm_res,int,0,NA,NA,0 to 0,1,0.824791418,NA
223,mb_po_lm_res,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,LM Result: <i>P. ovale</i> detection,"1, Positive | 0, Negative",,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_po_lm_res,SW PACIFIC,mb_po_lm_res,int,0,NA,NA,0 to 0,1,0.824791418,NA
224,mb_qpcr_assay_plate,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,qPCR assay Plate ID,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_qpcr_assay_plate,SW PACIFIC,mb_qpcr_assay_plate,chr,P29,NA,NA,>10 unique values,55,0,NA
225,mb_qpcr_assay_well,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,qPCR assay Well (within Plate),NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_qpcr_assay_well,SW PACIFIC,mb_qpcr_assay_well,chr,B07,NA,NA,>10 unique values,80,0,NA
226,mb_pf_qpcr_res,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,qPCR Result : <i>P. falciparum</i> detection,"1, Positive | 0, Negative",,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_pf_qpcr_res,SW PACIFIC,mb_pf_qpcr_res,int,0,NA,NA,0 to 1,2,0,NA
227,mb_pv_qpcr_res,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,qPCR Result : <i>P. vivax</i> detection,"1, Positive | 0, Negative",,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_pv_qpcr_res,SW PACIFIC,mb_pv_qpcr_res,int,0,NA,NA,0 to 1,2,0,NA
228,mb_pm_qpcr_res,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,qPCR Result : <i>P. malariae</i> detection,"1, Positive | 0, Negative",,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_pm_qpcr_res,SW PACIFIC,mb_pm_qpcr_res,int,0,NA,NA,0 to 1,2,0,NA
229,mb_po_qpcr_res,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,qPCR Result : <i>P. ovale</i> detection,"1, Positive | 0, Negative",,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_po_qpcr_res,SW PACIFIC,mb_po_qpcr_res,int,0,NA,NA,0 to 0,1,0,NA
230,mb_sero_assay_plate,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,Serological assay Plate ID,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_sero_assay_plate,SW PACIFIC,mb_sero_assay_plate,chr,P29,NA,NA,>10 unique values,55,0,NA
231,mb_sero_assay_well,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,Serological assay Well (within Plate),NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_sero_assay_well,SW PACIFIC,mb_sero_assay_well,chr,B07,NA,NA,>10 unique values,80,0,NA
232,mb_l01_plasmodb_id,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L01: Corresponding PlasmoDB ID,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l01_plasmodb_id,SW PACIFIC,mb_l01_plasmodb_id,chr,PVX_099980,NA,NA,PVX_099980,1,0,NA
233,mb_l01_internal_id,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L01: Other known internal protein IDs,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l01_internal_id,SW PACIFIC,mb_l01_internal_id,chr,"W01, L01",NA,NA,"W01, L01",1,0,NA
234,mb_l01_annotation,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L01: Gene annotation,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l01_annotation,SW PACIFIC,mb_l01_annotation,chr,merozoite surface protein 1 (MSP1-19),NA,NA,merozoite surface protein 1 (MSP1-19),1,0,NA
235,mb_l01_construct,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L01: Construct region (aa),NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l01_construct,SW PACIFIC,mb_l01_construct,chr,1622-1729 (108),NA,NA,1622-1729 (108),1,0,NA
236,mb_l01_ig_type,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L01: Type of immunoglobulin,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l01_ig_type,SW PACIFIC,mb_l01_ig_type,chr,IgG,NA,NA,IgG,1,0,NA
237,mb_l01_measurement_platform,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L01: Immunoglobulin measurement platform,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l01_measurement_platform,SW PACIFIC,mb_l01_measurement_platform,chr,Luminex Magpix,NA,NA,Luminex Magpix,1,0,NA
238,mb_l01_measurement_type,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L01: Immunoglobulin measdurement type (RAU or MFI),NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l01_measurement_type,SW PACIFIC,mb_l01_measurement_type,chr,RAU,NA,NA,RAU,1,0,NA
239,mb_l01_measurement_value,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,L01: Immuglobulin measurement value,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l01_measurement_value,SW PACIFIC,mb_l01_measurement_value,dbl,0.00105721,NA,NA,1.95e-05 to 0.02,2772,7.15E-04,NA
240,mb_l02_plasmodb_id,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L02: Corresponding PlasmoDB ID,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l02_plasmodb_id,SW PACIFIC,mb_l02_plasmodb_id,chr,PVX_096995,NA,NA,PVX_096995,1,0,NA
241,mb_l02_internal_id,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L02: Other known internal protein IDs,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l02_internal_id,SW PACIFIC,mb_l02_internal_id,chr,"W02, L02",NA,NA,"W02, L02",1,0,NA
242,mb_l02_annotation,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L02: Gene annotation,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l02_annotation,SW PACIFIC,mb_l02_annotation,chr,tryptophan-rich antigen (Pv-fam-a),NA,NA,tryptophan-rich antigen (Pv-fam-a),1,0,NA
243,mb_l02_construct,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L02: Construct region (aa),NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l02_construct,SW PACIFIC,mb_l02_construct,chr,61-end (420),NA,NA,61-end (420),1,0,NA
244,mb_l02_ig_type,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L02: Type of immunoglobulin,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l02_ig_type,SW PACIFIC,mb_l02_ig_type,chr,IgG,NA,NA,IgG,1,0,NA
245,mb_l02_measurement_platform,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L02: Immunoglobulin measurement platform,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l02_measurement_platform,SW PACIFIC,mb_l02_measurement_platform,chr,Luminex Magpix,NA,NA,Luminex Magpix,1,0,NA
246,mb_l02_measurement_type,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L02: Immunoglobulin measdurement type (RAU or MFI),NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l02_measurement_type,SW PACIFIC,mb_l02_measurement_type,chr,RAU,NA,NA,RAU,1,0,NA
247,mb_l02_measurement_value,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,L02: Immuglobulin measurement value,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l02_measurement_value,SW PACIFIC,mb_l02_measurement_value,dbl,0.00149633,NA,NA,1.95e-05 to 0.02,2833,0.003098927,NA
248,mb_l07_plasmodb_id,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L07: Corresponding PlasmoDB ID,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l07_plasmodb_id,SW PACIFIC,mb_l07_plasmodb_id,chr,PVX_097715,NA,NA,PVX_097715,1,0,NA
249,mb_l07_internal_id,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L07: Other known internal protein IDs,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l07_internal_id,SW PACIFIC,mb_l07_internal_id,chr,"W05, L07",NA,NA,"W05, L07",1,0,NA
250,mb_l07_annotation,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L07: Gene annotation,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l07_annotation,SW PACIFIC,mb_l07_annotation,chr,hypothetical protein,NA,NA,hypothetical protein,1,0,NA
251,mb_l07_construct,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L07: Construct region (aa),NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l07_construct,SW PACIFIC,mb_l07_construct,chr,20-end (431),NA,NA,20-end (431),1,0,NA
252,mb_l07_ig_type,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L07: Type of immunoglobulin,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l07_ig_type,SW PACIFIC,mb_l07_ig_type,chr,IgG,NA,NA,IgG,1,0,NA
253,mb_l07_measurement_platform,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L07: Immunoglobulin measurement platform,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l07_measurement_platform,SW PACIFIC,mb_l07_measurement_platform,chr,Luminex Magpix,NA,NA,Luminex Magpix,1,0,NA
