colOrder,variable,dataFile,IRI,label,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,notesForOnt,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth,forceStringType
127,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rice_protect_oth,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Malaria protection used whilst sleeping in rice field,,,EUPATH_0021097,Personal vector intervention,"សូមបញ្ជាក់វិធីការពារផ្សេងទៀតប្រសិនបើមាន
If ""Other"", specify",,,new term needed,,,,SW PACIFIC,,,,,,,,,
128,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rice_alone,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Travel alone to rice field,,,EUPATH_0022066,Activity,"តើអ្នកទៅទីនោះតែម្នាក់ឯង?
Did the subject go alone in the rice field?","1, ទៅតែម្នាក់ឯង (Yes) | 0, មិនទៅម្នាក់ឯងទេ (No)",,new term needed,,,,SW PACIFIC,,,,,,,,,
134,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rice_invillage,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,rice field in village area,,,EUPATH_0022066,Activity,"តើវាលស្រែនេះនៅក្នុងភូមិ?  
Is the rice field in the village area?","1, នៅក្នុងភូមិ (Yes) | 0, មិននៅក្នុងភូមិទេ (No)",,new term needed,,,,SW PACIFIC,,,,,,,,,
135,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rice_dist,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Transit time to rice field,,,EUPATH_0022066,Activity,"ប្រសិនបើមិននៅក្នុងភូមិដូច្នេះតើអ្នកចំណាយពេលប៉ុន្មានដើម្បីធ្វើដំណើរទៅដល់ទីនោះ?
If NO, how long does it take for the subject to reach the rice field (min)?",,,new term needed,,,,SW PACIFIC,minutes,,,,,,,,
136,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_rice_distu,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Transportation to rice field,,,EUPATH_0022066,Activity,"ហើយតាមរយះពេលខាងលើនេះតើអ្នកធ្វើដំណើរតាមមធ្យោបាយអ្វី?
If NO, what is the transportation method used for the above duration?","1, ជិះម៉ូតូ (Motorbike / motor vehicle) | 2, ដើរថ្មើជើង (Walking)",,new term needed,,,,SW PACIFIC,,,,,,,,,
137,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_other_oth,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Travel to rice field with,,,EUPATH_0022066,Activity,"តើទីកន្លែងនោះជាប្រភេទទីកន្លែងយ៉ាងដូចម្តេច?
What is that place?",,,new term needed,,,,SW PACIFIC,,,,,,,,,
138,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_other_freq,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Trips to other location,,,EUPATH_0022066,Activity,"តើអ្នកទៅទីនោះប៉ុន្មានដងដែរ?
How often did the subject visit this place?","1, រៀងរាល់ថ្ងៃ (Daily) | 2, ២ទៅ៣ដងក្នុង១អាទិត្យ (Several times a week) | 3, ១ដងក្នុង១អាទិត្យ (Once a week) | 4, ២ទៅ៣ដង​ក្នុង១ខែ (Several times a month) | 5, ១​ដងក្នុង១ខែ (Once a month) | 6, ១ដង (Once)",,new term needed,,,,SW PACIFIC,,,,,,,,,
139,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_other_dur,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Time in other location,,,EUPATH_0022066,Activity,"ជាមធ្យមតើអ្នកស្នាក់នៅទីនោះយូរប៉ុន្មានដែរ?
What was the average time the subject spent each time he went there?","1, ១ថ្ងែ (One day) | 2, ២ទៅ៣ថ្ងៃ (តិចជាង១អាទិត្យ) (Several days (less than a week)) | 3, ២ទៅ៣អាទិត្យ (តិចជាង១ខែ) (Several weeks (less than a month)) | 4, ១ខែ (1 month) | 5, ២ខែរឺច្រើនជាង (2 months or more)",,new term needed,,,,SW PACIFIC,,,,,,,,,
140,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_other_night,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Overnight stay in other location,,,EUPATH_0022066,Activity,"តើអ្នកមានដេកយប់នៅទីនោះទេ?
Did the subject stay the night there?","1, មាន (Yes) | 0, មិនមាន (No)",,new term needed,,,,SW PACIFIC,,,,,,,,,
146,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_other_protect_oth,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Malaria protection used whilst sleeping in other location,,,EUPATH_0021097,Personal vector intervention,"សូមបញ្ជាក់វិធីការពារផ្សេងទៀតប្រសិនបើមាន
If ""Other"", specify",,,new term needed,,,,SW PACIFIC,,,,,,,,,
147,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_other_alone,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Travel alone to other location,,,EUPATH_0022066,Activity,"តើអ្នកទៅទីនោះតែម្នាក់ឯង?
Did the subject go there alone?","1, ទៅតែម្នាក់ឯង (Yes) | 0, មិនទៅម្នាក់ឯងទេ (No)",,new term needed,,,,SW PACIFIC,,,,,,,,,
152,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_other_with_oth,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Travel to other location with,,,EUPATH_0022066,Activity,"សូមបញ្ជាក់ប្រសិនបើអ្នកទៅជាមួយអ្នកផ្សេងទៀត
If ""Other"", specify",,,new term needed,,,,SW PACIFIC,,,,,,,,,
153,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_other_invillage,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Other location in village area,,,EUPATH_0022066,Activity,"តើទីកន្លែងនេះនៅក្នុងភូមិ?
Is this place in the village area?","1, នៅក្នុងភូមិ (Yes) | 0, មិននៅក្នុងភូមិទេ (No)",,new term needed,,,,SW PACIFIC,,,,,,,,,
154,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_other_dist,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Transit time to other location,,,EUPATH_0022066,Activity,"ប្រសិនបើមិននៅក្នុងភូមិដូច្នេះតើអ្នកចំណាយពេលប៉ុន្មានដើម្បីធ្វើដំណើរទៅដល់ទីនោះ?
If NO, how long does it take for the subject to reach this place (min)?",,,new term needed,,,,SW PACIFIC,minutes,,,,,,,,
155,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scwork_other_distu,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Transportation to other location,,,EUPATH_0022066,Activity,"ហើយតាមរយះពេលខាងលើនេះតើអ្នកធ្វើដំណើរតាមមធ្យោបាយអ្វី?
If NO, what is the transportation method used for the above duration?","1, ជិះម៉ូតូ (Motorbike / motor vehicle) | 2, ដើរថ្មើជើង (Walking)",,new term needed,,,,SW PACIFIC,,,,,,,,,
156,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scin_outdoors,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Slept indoors or outdoors last night,,,EUPATH_0022066,Activity,"តើអ្នកដេកក្នុងផ្ទះរឺក្រៅផ្ទះកាលពីយប់ម៉ិញ?
Did the subject sleep indoors (in the household) or outdoors last night?","1, Indoors | 2, Outdoors",,new term needed,,,,SW PACIFIC,,,,,,,,,
157,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scin_time,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Time entered house last night,,,EUPATH_0022066,Activity,"តើម៉ោងប៉ុន្មានដែលអ្នកបានមកដល់ផ្ទះកាលពីយប់ម៉ិញ?
At what time did the subject go into the house last night?","16, 4:00pm | 17, 5:00pm | 18, 6:00pm | 19, 7:00pm | 20, 8:00pm | 21, 9:00pm | 22, 10:00pm | 23, 11:00pm | 00, 12:00am | 01, 1:00am | 02, 2:00am",,new term needed,,yes,,SW PACIFIC,,,,,,,,,
158,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scsleep_time,icemrcambodiaprevalence_data_2022-06-06_2029_sak,NCIT_C64593,Bed time,,,EUPATH_0022066,Activity,"តើម៉ោងប៉ុន្មានដែលអ្នកចូលដេកកាលពីយប់ម៉ិញ?
At what time did the subject go to bed last night?","16, 4:00pm | 17, 5:00pm | 18, 6:00pm | 19, 7:00pm | 20, 8:00pm | 21, 9:00pm | 22, 10:00pm | 23, 11:00pm | 00, 12:00am | 01, 1:00am | 02, 2:00am",,,,yes,,SW PACIFIC,,,,,,,,,
159,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scsleep_repellent,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Usually spray repellent before bed time,,,EUPATH_0021097,Personal vector intervention,"ជាធម្មតាតើអ្នកមានប្រើថ្នាំបាញ់មូសទេពេលដែលអ្នកចូលដេក?
Does the subject usually spray repellent when he goes to sleep?","1, មាន (Yes) | 0, មិនមាន (No)",,new term needed,,,,SW PACIFIC,,,,,,,,,
160,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scsleeplast_net,icemrcambodiaprevalence_data_2022-06-06_2029_sak,EUPATH_0025013,Bednet last night,,,EUPATH_0021097,Personal vector intervention,"តើអ្នកមានដេកក្នុងមុងទេកាលពីយប់ម៉ិញ?
Did the subject sleep under a mosquito net last night?","1, មាន (Yes) | 0, មិនមាន (No)",,,,,,SW PACIFIC,,,,,,,,,
161,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scsleep_net_treat,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Treated mosquito net last night,,,EUPATH_0021097,Personal vector intervention,"ប្រសិនបើមានតើមុងនោះមានប្រើថ្នាំការពារមូសទេ?
If YES, was it a treated net?","1, មាន (Yes) | 0, មិនមាន (No)",,new term needed,,,,SW PACIFIC,,,,,,,,,
162,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scsleep_net_age,icemrcambodiaprevalence_data_2022-06-06_2029_sak,???,Time used bednet last night,,,EUPATH_0021097,Personal vector intervention,"ប្រសិនបើដេកក្នុងមុងនោះតើអ្នកបានដេកក្នុងមុងនេះយូរប៉ុន្មានមកហើយ?
If YES, for how long has the subject been sleeping under <ur>this</u> mosquito net?","1, ​តិចជាង៦ខែ (For the last 6 months or less) | 2, ១ឆ្នាំមកហើយ (For the last year) | 3, ២ឆ្នាំរឺច្រើនជាង២ឆ្នាំមកហើយ (For the last 2 years or more)",,new term needed,,,,SW PACIFIC,,,,,,,,,
163,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scsleep_hammock,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Slept in hammock last night,,,EUPATH_0021097,Personal vector intervention,"ប្រសិនបើមិនបានដេកក្នុងមុងតើអ្នកដេកក្នុងអង្រឹងកាលពីយប់ម៉ិញ?
If NO, did the subject sleep in a hammock last night?","1, ដេកក្នុងអង្រឹង (Yes) | 0, មិនដេកក្នុងអង្រឹងទេ (No)",,new term needed,,,,SW PACIFIC,,,,,,,,,
164,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scsleep_open,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Mosquito protection last night,,,EUPATH_0021097,Personal vector intervention,"ប្រសិនបើមិនបានដេកក្នុងអង្រឹងដូច្នេះអ្នកដេកដោយមិនមានការការពារមិនអោយមូសខាំទេកាលពីយប់ម៉ិញ?
If NO, did the subject sleep without any mosquito protection last night?","1, មិនមានការការពារ (Yes) | 0, មានការការពារ (No)",,new term needed,,,,SW PACIFIC,,,,,,,,,
165,icemrcambodiaprevalence_data_2022-06-06_2029_sak::scsleep_net,icemrcambodiaprevalence_data_2022-06-06_2029_sak,EUPATH_0029019,Bednet use frequency,,,EUPATH_0021097,Personal vector intervention,"តើអ្នកមានដេកក្នុងមុងញឹកញាប់ទេ?
How often does the subject sleep under a mosquito net?","1, ជួនកាលដេកជួនកាលអត់ (On and off) | 2, ជារៀងរាល់យប់ (Every night) | 0, ​មិនដែលដេកក្នុងមុងទេ (Never)",,,,,,SW PACIFIC,,,,,,,,,
166,icemrcambodiaprevalence_data_2022-06-06_2029_sak::cmantimal,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Treated with antimalarials in last 2 months,,,OGMS_0000015,Clinical history,"តើអ្នកមានប្រើថ្នាំគ្រុនចាញ់ទេកាលពី២ខែមុន?
Were any antimalarial medications taken by the subject in the last two months?","1, មានប្រើ (Yes) | 0, មិនមានប្រើទេ (No) | 98, មិនដឹង (Don't know)",,new term needed,,,,SW PACIFIC,,,,,,,,,
181,icemrcambodiaprevalence_data_2022-06-06_2029_sak::cmantimal_01_stdat,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Start date of artesunate-mefloquine,,,EUPATH_0000429,Antimalarial treatment date,"តើអ្នកប្រើថ្នាំគ្រុនចាញ់នេះនៅពេលណាដែរ?
What was the start date of the medication ""Artesunate-Mefloquine""?",,,new term needed,,yes,,SW PACIFIC,,,,,,,,,
184,icemrcambodiaprevalence_data_2022-06-06_2029_sak::cmantimal_04_stdat,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Start date of quinine injection,,,EUPATH_0000429,Antimalarial treatment date,"អ្នកប្រើថ្នាំគ្រុនចាញ់នេះនៅពេលណាដែរ?
What was the start date of the medication ""Quinine injection""?",,,new term needed,,yes,,SW PACIFIC,,,,,,,,,
194,icemrcambodiaprevalence_data_2022-06-06_2029_sak::cmyn,icemrcambodiaprevalence_data_2022-06-06_2029_sak,EUPATH_0038686,Other medication,,,OGMS_0000090,Treatment,"តើអ្នកមានព្យាបាលជាមួយថ្នាំអ្វី ផ្សេងទៀតដែលមិនមែនជាថ្នាំគ្រុនចាញ់ទេកាលពី២ខែមុន?
Were any other medications taken?","1, មានប្រើ (Yes) | 0, មិនមានប្រើទេ (No)",,,,,,SW PACIFIC,,,,,,,,,
195,icemrcambodiaprevalence_data_2022-06-06_2029_sak::cmtrt,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Reason for medication,,,OGMS_0000090,Treatment,"ប្រសិនបើមានប្រើនោះតើអ្នកប្រើរយះពេលប៉ុន្មានដែរ?
If YES, what was the term(s) for the medication taken?",,,need new term,,,,SW PACIFIC,,,,,,,,,
196,icemrcambodiaprevalence_data_2022-06-06_2029_sak::sick_recent,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Treatment for illness in last month,,,OGMS_0000015,Clinical history,"កាលពី១ខែមុនតើអ្នកមានស្វែងរកការព្យាបាលជំងឺគ្រុនចាញ់ទេ?
Has the subject sought treatment for any illness in the last month?","1, Yes | 0, No",,new term needed,,,,SW PACIFIC,,,,,,,,,
197,icemrcambodiaprevalence_data_2022-06-06_2029_sak::sick_recent_location,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Treatment location,,,OGMS_0000015,Clinical history,"ប្រសិនបើអ្នកមានស្វែងរកការព្យាបាលជំងឺគ្រុនចាញ់ អញ្ចឹងតើអ្នកបានទៅស្វែងរកការព្យាបាលនោះនៅទីណា?
If YES, where did the subject go?","1, ពេទ្យស្ម័គ្រចិត្តព្យាបាលជំងឺគ្រុនចាញ់តាមភូមិ (VMW) | 2, មណ្ឌលសុខភាព (Health Center) | 3, ប៉ុស្តសុខភាព (Health post) | 4, កន្លែងលក់ថ្នាំតាមភូមិ (Local Pharmacy) | 5, ពេទ្យឯកជន (Private Clinic) | 6, មនី្ទរពេទ្យ (Hospital) | 99, កន្លែងព្យាបាលណាមួយផ្សេងទៀត (Other)",mulitfilter,new term needed,,,,SW PACIFIC,,,,,,,,,
198,icemrcambodiaprevalence_data_2022-06-06_2029_sak::sick_recent_location_oth,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,,,,,Treatment location,"សូមបញ្ជាក់កន្លែងព្យាបាលណាមួយផ្សេងទៀតនោះ
If ""Other"", specify",,value,,,,,SW PACIFIC,,,,,,,,,
199,icemrcambodiaprevalence_data_2022-06-06_2029_sak::sick_recent_dist,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Time to seek medical treatment,,,EUPATH_0022066,Activity,"ប្រសិនបើអ្នកមានស្វែងរកការព្យាបាលជំងឺគ្រុនចាញ់អញ្ចឹងតើអ្នកចំណាយពេលវេលាប៉ុន្មាន(ជានាទី)ដើម្បីធ្វើដំណើរពីផ្ទះរបស់អ្នកទៅដល់ទីនោះ?(សំនួរនេះនឹងសួរតែក្នុងករណីដែលទីកន្លែងព្យាបាលដែលអ្នកទៅនោះខុសពីទីកន្លែងព្យាបាលក្នុងសំនួរទី១)
If YES, how long did it take for the subject to reach there from his household (min)?",,,new term needed,,yes,,SW PACIFIC,minutes,,,,,,,,
200,icemrcambodiaprevalence_data_2022-06-06_2029_sak::sick_recent_distu,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Transport to health facility,,,EUPATH_0022066,Activity,"ប្រសិនបើអ្នកមានស្វែងរកការព្យាបាលជំងឺគ្រុនចាញ់អញ្ចឹងតើអ្នកទៅទីនោះដោយរបៀបណា? (សំនួរនេះនឹងសួរតែក្នុងករណីដែលទីកន្លែងព្យាបាលដែលអ្នកទៅនោះខុសពីទីកន្លែងព្យាបាលក្នុងសំនួរទី១)
If YES, what transportation method did the subject use?","1, ម៉ូតូ (Motorbike) | 2, ឡាន (Car) | 3, ដើរថ្មើរជីង (Foot) | 99, តាមមធ្យោបាយណាមួយផ្សេងទៀត (Other)",,new term needed,,,,SW PACIFIC,,,,,,,,,
201,icemrcambodiaprevalence_data_2022-06-06_2029_sak::sick_recent_distu_other,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,,,,,Transport to health facility,"សូមបញ្ជាក់មធ្យោបាយណាមួយផ្សេងទៀតនោះ 
If ""Other"", specify",,,,,,,SW PACIFIC,,,,,,,,,
202,icemrcambodiaprevalence_data_2022-06-06_2029_sak::sick_recent_usual_1,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Use primary healthcare facility,,,OGMS_0000015,Clinical history,"ប្រសិនបើអ្នកស្វែងរកការព្យាបាលជំងឺគ្រុនចាញ់នៅទីនោះអញ្ចឹងតើអ្នកនិងសមាជិកគ្រួសាររបស់អ្នកទៅទីនោះជាញឹកញាប់នៅពេលដែលអ្នកនិងសមាជិកគ្រួសាររបស់អ្នកឈឺ?
If YES, does the subject (or his/her family) usually go there when they are feeling sick?","1, មាន (Yes) | 0, មិនមាន (No)",value,new term needed,,,,SW PACIFIC,,,,,,,,,
203,icemrcambodiaprevalence_data_2022-06-06_2029_sak::sick_recent_usual_2,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Other healthcare used,,,OGMS_0000015,Clinical history,"ប្រសិនបើអ្នកមិនស្វែងរកការព្យាបាលជំងឺគ្រុនចាញ់នៅទីនោះអញ្ចឹងតើអ្នកនិងសមាជិកគ្រួសាររបស់អ្នកទៅទីណាវិញនៅពេលដែលអ្នកនិងសមាជិកគ្រួសាររបស់អ្នកឈឺ?
If NO, where does the subject (or his family) usually go when they are feeling sick?","1, ពេទ្យស្ម័គ្រចិត្តព្យាបាលជំងឺគ្រុនចាញ់តាមភូមិ (VMW) | 2, មណ្ឌលសុខភាព (Health Center) | 3, ប៉ុស្តសុខភាព (Health post) | 4, កន្លែងលក់ថ្នាំតាមភូមិ (Local Pharmacy) | 5, ពេទ្យឯកជន (Private Clinic) | 6, មនី្ទរពេទ្យ (Hospital) | 99, កន្លែងព្យាបាលណាមួយផ្សេងទៀត (Other)",value,new term needed,,,,SW PACIFIC,,,,,,,,,
205,icemrcambodiaprevalence_data_2022-06-06_2029_sak::sick_today,icemrcambodiaprevalence_data_2022-06-06_2029_sak,EUPATH_0000417,Ill now,,,OGMS_0000073,Diagnosis,"តើអ្នកមានឈឺទេថ្ងៃនេះ?
Is the subject sick today?","1, មានឈឺ (Yes) | 0, មិនមានឈឺទេ (No)",value,,,,,SW PACIFIC,,,,,,,,,
206,icemrcambodiaprevalence_data_2022-06-06_2029_sak::fever_today,icemrcambodiaprevalence_data_2022-06-06_2029_sak,EUPATH_0024082,Fever,,,EUPATH_0024011,Symptoms in past day,"តើអ្នកមានក្តៅខ្លួនទេថ្ងៃនេះ?
Does the subject have a fever today?","1, មានក្តៅខ្លួន (Yes) | 0, មិនមានក្តៅខ្លួនទេ (No)",value,,,,,SW PACIFIC,,,,,,,,,
207,icemrcambodiaprevalence_data_2022-06-06_2029_sak::fever_last2days,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,Fever,,,,Symptoms in past 2 days,"តើអ្នកមានក្តៅខ្លួនទេកាលពី២ថ្ងៃមុន?
Has the subject had a fever in the last two days?","1, មានក្តៅខ្លួន  (Yes) | 0, មិនមានក្តៅខ្លួនទេ (No)",value,need new term,,,,SW PACIFIC,,,,,,,,,
208,icemrcambodiaprevalence_data_2022-06-06_2029_sak::temp,icemrcambodiaprevalence_data_2022-06-06_2029_sak,OBI_0003072,Axillary temperature,,,OGMS_0000083,Physical examination,"សីតុណ្ហភាពរបស់អ្នកដែលជ្រើសរើសចូលរួមក្នុងការសិក្សានេះ?
What is the subject axillary temperature (°C)?",,,,,,,SW PACIFIC,,,,,,,,,
209,icemrcambodiaprevalence_data_2022-06-06_2029_sak::rdtres,icemrcambodiaprevalence_data_2022-06-06_2029_sak,EUPATH_0021306,"Plasmodium species, by RDT",,,EUPATH_0033308,Plasmodium in blood,"លទ្ធផលតេស្តរហ័ស
RDT result
<span style=""font-weight: lighter; font-style:italic;"">[Only in case of <u>fever</u> or <u>history of fever</u>]</span>","1, Positive P. falciparum | 2, Positive P. vivax | 3, Positive P. falciparum + P. vivax | 0, Negative",,,,,,SW PACIFIC,,,,,,,,,
210,icemrcambodiaprevalence_data_2022-06-06_2029_sak::hb,icemrcambodiaprevalence_data_2022-06-06_2029_sak,CMO_0000026,Hemoglobin,,,OBI_0003040,Blood test,"អេម៉ូគ្លូប៊ីនរបស់អ្នកដែលជ្រើសរើសចូលរួមក្នុងការសិក្សានេះ
What is the subject's haemoglobin level (g/dL)?
<span style=""font-weight: lighter; font-style:italic;"">[Use the Masimo Rad-57 or HemoCue device]</span>",,,,,,,SW PACIFIC,,,,,,,,,
211,icemrcambodiaprevalence_data_2022-06-06_2029_sak::referral,icemrcambodiaprevalence_data_2022-06-06_2029_sak,EUPATH_0041011,Referred to clinic,,,EUPATH_0000310,Observation details,"តើអ្នកមានធ្លាប់ត្រូវបានគេបញ្ជូនទៅគ្លីនិកណាមួយទេ?
Has the subject been referred to the clinic?","1, ធ្លាប់ត្រូវបានបញ្ជូន (Yes) | 0, មិនធ្លាប់ត្រូវបានបញ្ជូនទេ (No)",,,,,,SW PACIFIC,,,,,,,,,
212,icemrcambodiaprevalence_data_2022-06-06_2029_sak::referral_location,icemrcambodiaprevalence_data_2022-06-06_2029_sak,EUPATH_0036553,Clinic referred to,,,EUPATH_0000308,Hospitalization,"ប្រសិនបើធ្លាប់បានបញ្ជូនតើគ្លីនិកនោះឈ្មោះអ្វីដែរ?
If YES, what is the name of the referral facility?",,,,,,,SW PACIFIC,,,,,,,,,
215,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_px_lm_n_asexual,icemrcambodiaprevalence_data_2022-06-06_2029_sak,,"Plasmodium asexual stages count, by microscopy result",,,EUPATH_0022270,Raw eukaryota data for blood,LM Result: Number of asexual stages of parasite on slide,,,new term needed?,,,,SW PACIFIC,,,,,,,,,
216,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_px_lm_n_sexual,icemrcambodiaprevalence_data_2022-06-06_2029_sak,EUPATH_0023018,"Plasmodium gametocytes count, by microscopy result",,,EUPATH_0022270,Raw eukaryota data for blood,LM Result: Number of sexual stages of parasite on slide,,,nrew term needed?,,,,SW PACIFIC,,,,,,,,,
217,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_px_lm_n_wbc,icemrcambodiaprevalence_data_2022-06-06_2029_sak,EUPATH_0024317,White blood cell count,,,OBI_0003040,Blood test,LM Result: Number of white blood cells on slide,,,,,,,SW PACIFIC,,,,,,,,,
218,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_px_lm_parasitaemia_asexual,icemrcambodiaprevalence_data_2022-06-06_2029_sak,EUPATH_0000092,"Plasmodium asexual stages, by microscopy result",,,EUPATH_0022270,Raw eukaryota data for blood,LM Result: Parasitaemia derived as per WHO's formula N_asexual * 8000 / N_wbc (asexual stages),[mb_px_lm_n_asexual] * 8000 / [mb_px_lm_n_wbc],,,,,,SW PACIFIC,parasite density,,,,,,,,
219,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_px_lm_parasitaemia_sexual,icemrcambodiaprevalence_data_2022-06-06_2029_sak,EUPATH_0023018,"Plasmodium gametocytes, by microscopy result",,,EUPATH_0022270,Raw eukaryota data for blood,LM Result: Parasitaemia derived as per WHO's formula N_sexual * 8000 / N_wbc (sexual stages),[mb_px_lm_n_sexual] * 8000 / [mb_px_lm_n_wbc],,,,,,SW PACIFIC,parasite density,,,,,,,,
220,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_pf_lm_res,icemrcambodiaprevalence_data_2022-06-06_2029_sak,EUPATH_0021028,Plasmodium falciparum,,,EUPATH_0000423,"Plasmodium species, by microscopy",LM Result: <i>P. falciparum</i> detection,"1, Positive | 0, Negative",,,,,,SW PACIFIC,,,,,,,,,
221,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_pv_lm_res,icemrcambodiaprevalence_data_2022-06-06_2029_sak,EUPATH_0021029,Plasmodium vivax,,,EUPATH_0000423,"Plasmodium species, by microscopy",LM Result: <i>P. vivax</i> detection,"1, Positive | 0, Negative",,,,,,SW PACIFIC,,,,,,,,,
222,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_pm_lm_res,icemrcambodiaprevalence_data_2022-06-06_2029_sak,EUPATH_0021030,Plasmodium malariae,,,EUPATH_0000423,"Plasmodium species, by microscopy",LM Result: <i>P. malariae</i> detection,"1, Positive | 0, Negative",,,,,,SW PACIFIC,,,,,,,,,
223,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_po_lm_res,icemrcambodiaprevalence_data_2022-06-06_2029_sak,EUPATH_0020167,Plasmodium ovale,,,EUPATH_0000423,"Plasmodium species, by microscopy",LM Result: <i>P. ovale</i> detection,"1, Positive | 0, Negative",,,,,,SW PACIFIC,,,,,,,,,
226,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_pf_qpcr_res,icemrcambodiaprevalence_data_2022-06-06_2029_sak,EUPATH_0021049,Plasmodium falciparum,,,OBI_0003044,"Plasmodium species, by qPCR",qPCR Result : <i>P. falciparum</i> detection,"1, Positive | 0, Negative",,,,,,SW PACIFIC,,,,,,,,,
227,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_pv_qpcr_res,icemrcambodiaprevalence_data_2022-06-06_2029_sak,EUPATH_0021050,Plasmodium vivax,,,OBI_0003044,"Plasmodium species, by qPCR",qPCR Result : <i>P. vivax</i> detection,"1, Positive | 0, Negative",,,,,,SW PACIFIC,,,,,,,,,
228,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_pm_qpcr_res,icemrcambodiaprevalence_data_2022-06-06_2029_sak,EUPATH_0021051,Plasmodium malariae,,,OBI_0003044,"Plasmodium species, by qPCR",qPCR Result : <i>P. malariae</i> detection,"1, Positive | 0, Negative",,,,,,SW PACIFIC,,,,,,,,,
