"IRI","label","displayOrder","variable","dataFile","definition","category","parentLabel","parentIRI","codebookDescription","codebookValues","termType","replaces","unitLabel","unitIRI","hidden"
"http://purl.obolibrary.org/obo/EUPATH_0028013","Plasmodium prevalence, by qPCR","","prism border cohort study individual level database::qpcrpp","prism border cohort study individual level database","The total number of positive qPCR tests divided by the total number of qPCR tests","Participant","Aggregated lab tests","http://purl.obolibrary.org/obo/EUPATH_0028019","Parasite prevalence by qPCR","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0028015","Total incident Plasmodium infections","","","prism border cohort study individual level database","Total number of new Plasmodium infections in the participant","Participant","Aggregated lab tests","http://purl.obolibrary.org/obo/EUPATH_0028019","","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0028012","Total routine Plasmodium qPCR","","prism border cohort study individual level database::qpcrdone","prism border cohort study individual level database","Total number of routine qPCR performed to detect Plasmodium infection in the participant","Participant","Aggregated lab tests","http://purl.obolibrary.org/obo/EUPATH_0028019","Number of routine qPCR done","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0028010","Total routine blood smears","","prism border cohort study individual level database::bsdone","prism border cohort study individual level database","Total number of routine blood smears for the participant","Participant","Aggregated lab tests","http://purl.obolibrary.org/obo/EUPATH_0028019","Number of routine BS done","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0000123","Total visits with microscopic parasitemia","","prism border cohort study individual level database::bspos","prism border cohort study individual level database","Total number of routine blood smears positive for plasmodium for the participant","Participant","Aggregated lab tests","http://purl.obolibrary.org/obo/EUPATH_0028019","Number of positive routine BS","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0028018","Total visits with parasitemia","","prism border cohort study individual level database::qpcrpos","prism border cohort study individual level database","Total number of routine qPCR positive for Plasmodium infection in the participant","Participant","Aggregated lab tests","http://purl.obolibrary.org/obo/EUPATH_0028019","Number of positive routine qPCR","","variable","","","",""
"http://www.ebi.ac.uk/efo/EFO_0004950","Birth date","","prism border cohort study expanded database::dob","prism border cohort study expanded database","","Participant","Demographics","http://purl.obolibrary.org/obo/EUPATH_0010981","Date of birth","","variable","","","","yes"
"http://purl.obolibrary.org/obo/PATO_0000047","Sex","","prism border cohort study expanded database::gender","prism border cohort study expanded database","","Participant","Demographics","http://purl.obolibrary.org/obo/EUPATH_0010981","Gender","1-Male
2-Female","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0026005","Interviewee household head","","prism border cohort study expanded database::headofhh","prism border cohort study expanded database","","Participant","Individuals related to participant","http://purl.obolibrary.org/obo/EUPATH_0010037","Is this the head of the household?","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0028019","Aggregated lab tests","","","","","Participant","Participant","http://purl.obolibrary.org/obo/EUPATH_0000096","","","category","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010981","Demographics","","","","","Participant","Participant","http://purl.obolibrary.org/obo/EUPATH_0000096","","","category","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010037","Individuals related to participant","","","","","Participant","Participant","http://purl.obolibrary.org/obo/EUPATH_0000096","","","category","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0000307","Participant study details","","","","","Participant","Participant","http://purl.obolibrary.org/obo/EUPATH_0000096","","","category","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0000120","Age at enrollment","","prism border cohort study individual level database::ageenrollment","prism border cohort study individual level database","","Participant","Participant study details","http://purl.obolibrary.org/obo/EUPATH_0000307","Age at enrollment","","variable","","years","http://purl.obolibrary.org/obo/UO_0000036",""
"http://purl.obolibrary.org/obo/EUPATH_0000151","Enrollment date","","prism border cohort study expanded database::enrolldate","prism border cohort study expanded database","Date of Enrollment","Participant","Participant study details","http://purl.obolibrary.org/obo/EUPATH_0000307","Date of enrollment","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0000152","Last date observed","","prism border cohort study expanded database::lastdate","prism border cohort study expanded database","","Participant","Participant study details","http://purl.obolibrary.org/obo/EUPATH_0000307","Last date of observation","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0000138","Observation period","","prism border cohort study individual level database::days","prism border cohort study individual level database","","Participant","Participant study details","http://purl.obolibrary.org/obo/EUPATH_0000307","Days of observation","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0020258","Re-enrollment date","","prism border cohort study expanded database::reenrolldate","prism border cohort study expanded database","","Participant","Participant study details","http://purl.obolibrary.org/obo/EUPATH_0000307","Date participant re-enrolled","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0000208","Reason for withdrawal","","prism border cohort study individual level database::withdrawnreason","prism border cohort study individual level database","","Participant","Participant study details","http://purl.obolibrary.org/obo/EUPATH_0000307","Reason for withdrawal","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0000219","Timing of enrollment","","prism border cohort study expanded database::screening","prism border cohort study expanded database","","Participant","Participant study details","http://purl.obolibrary.org/obo/EUPATH_0000307","Whether subject was enrolled during initial household enrollment or after","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0020259","Withdrawal date","","prism border cohort study individual level database::dow","prism border cohort study individual level database","","Participant","Participant study details","http://purl.obolibrary.org/obo/EUPATH_0000307","date of withdrawl","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0000609","Sample","","","","","Sample","","http://www.w3.org/2002/07/owl#Thing","","","category","","","","yes"
"http://purl.obolibrary.org/obo/EUPATH_0020055","Blood smear reading","","prism border cohort study expanded database::bsreading","prism border cohort study expanded database","","Sample","Blood eukaryote testing","http://purl.obolibrary.org/obo/EUPATH_0021130","Blood smear reading","1-Urgent
0-Routine","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0020125","Blood microbiology tests procedures","","","","","Sample","Blood microbiology test","http://purl.obolibrary.org/obo/OBI_0002649","","","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0033307","Eukaryota in blood","","","","","Sample","Blood microbiology test","http://purl.obolibrary.org/obo/OBI_0002649","","","category","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0021130","Blood eukaryote testing","","","","","Sample","Blood microbiology tests procedures","http://purl.obolibrary.org/obo/EUPATH_0020125","","","category","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0011161","Anemia (hemoglobin less than 11g/dL)","","prism border cohort study expanded database::anemia11","prism border cohort study expanded database","","Sample","Blood test","http://purl.obolibrary.org/obo/EUPATH_0011795","Hb < 11 gm/dL","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0000047","Hemoglobin","","prism border cohort study expanded database::hemoglobin","prism border cohort study expanded database","","Sample","Blood test","http://purl.obolibrary.org/obo/EUPATH_0011795","Hemoglobin level in gm/dL","","variable","","g/dL","http://purl.obolibrary.org/obo/UO_0000208",""
"http://purl.obolibrary.org/obo/EUPATH_0033308","Plasmodium in blood","","","","","Sample","Eukaryota in blood","http://purl.obolibrary.org/obo/EUPATH_0033307","","","category","","","",""
"http://purl.obolibrary.org/obo/OBI_0002649","Blood microbiology test","","","","","Sample","Laboratory test","http://purl.obolibrary.org/obo/OGMS_0000056","","","category","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0011795","Blood test","","","","","Sample","Laboratory test","http://purl.obolibrary.org/obo/OGMS_0000056","","","category","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0020054","Blood leaking from feeders","10","prism border cohort study expanded database::leaking","prism border cohort study expanded database","","Sample","Membrane feeding","http://purl.obolibrary.org/obo/EUPATH_0020239","Blood leaking from feeders","1- Yes
0- No","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0020067","Dead mosquitoes (count)","12","prism border cohort study expanded database::deadmosq","prism border cohort study expanded database","","Sample","Membrane feeding","http://purl.obolibrary.org/obo/EUPATH_0020239","Number of dead mosquitoes","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0020081","Fed mosquitoes (count)","5","prism border cohort study expanded database::numfed","prism border cohort study expanded database","","Sample","Membrane feeding","http://purl.obolibrary.org/obo/EUPATH_0020239","Number of mosquitoes fed","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0020085","Feeding method","2","prism border cohort study expanded database::feedingmethod","prism border cohort study expanded database","","Sample","Membrane feeding","http://purl.obolibrary.org/obo/EUPATH_0020239","Method of feeding","1- Membrane feeding
2- Skin feeding","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0020108","Media type","3","prism border cohort study expanded database::media","prism border cohort study expanded database","","Sample","Membrane feeding","http://purl.obolibrary.org/obo/EUPATH_0020239","Type of media","1- Whole blood
2- Serum replacement
3-  Autologous Plasma","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0020240","Membrane feeding performed","1","prism border cohort study expanded database::mfdone","prism border cohort study expanded database","","Sample","Membrane feeding","http://purl.obolibrary.org/obo/EUPATH_0020239","Membrane feeding done","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0020118","Mosquito source","4","prism border cohort study expanded database::source","prism border cohort study expanded database","","Sample","Membrane feeding","http://purl.obolibrary.org/obo/EUPATH_0020239","Source of mosquitoes","1-  Colony
2- Wild colleced","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0020120","Mosquitoes dissected (count)","6","prism border cohort study expanded database::numdissected","prism border cohort study expanded database","","Sample","Membrane feeding","http://purl.obolibrary.org/obo/EUPATH_0020239","Number of mosquitoes dissected","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0020121","Mosquitoes not feeding","11","prism border cohort study expanded database::notfeeding","prism border cohort study expanded database","","Sample","Membrane feeding","http://purl.obolibrary.org/obo/EUPATH_0020239","Mosquitoes were not feeding","1- Yes
0- No","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0020242","Mosquitos with oocysts (count)","7","prism border cohort study expanded database::anyoocysts","prism border cohort study expanded database","","Sample","Membrane feeding","http://purl.obolibrary.org/obo/EUPATH_0020239","Number of mosquitoes with any oocyst","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0020243","Mosquitos with oocysts (proportion)","8","prism border cohort study expanded database::propinfected","prism border cohort study expanded database","Proportion of mosquitos with oocysts to all fed mosquitos","Sample","Membrane feeding","http://purl.obolibrary.org/obo/EUPATH_0020239","Proportion of feed mosquitoes with oocysts","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0020251","Total oocysts","9","prism border cohort study expanded database::totaloocysts","prism border cohort study expanded database","Total number of oocysts from all blood-fed mosquitos","Sample","Membrane feeding","http://purl.obolibrary.org/obo/EUPATH_0020239","Total number of oocyst","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0020223","Asexual Plasmodium categorization, by microscopy","4","prism border cohort study expanded database::bscat","prism border cohort study expanded database","","Sample","Plasmodium in blood","http://purl.obolibrary.org/obo/EUPATH_0033308","BS categories","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0020166","Plasmodium, by qPCR","9","prism border cohort study expanded database::qpcr","prism border cohort study expanded database","","Sample","Raw eukaryota data for blood","http://purl.obolibrary.org/obo/EUPATH_0022270","Parasite density by qPCR","","variable","","/uL blood","http://purl.obolibrary.org/obo/UO_0000101",""
"http://purl.obolibrary.org/obo/EUPATH_0000092","Plasmodium asexual stages, by microscopy","3","prism border cohort study expanded database::parasitedensity","prism border cohort study expanded database","","Sample","Raw eukaryota data for blood","http://purl.obolibrary.org/obo/EUPATH_0022270","Parasite density by microscopy","","variable","","/uL blood","http://purl.obolibrary.org/obo/UO_0000101",""
"http://purl.obolibrary.org/obo/EUPATH_0000048","Plasmodium asexual stages, by microscopy","2","prism border cohort study expanded database::bsdich","prism border cohort study expanded database","","Sample","Plasmodium in blood","http://purl.obolibrary.org/obo/EUPATH_0033308","Whether parasitemic by microscopy","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0020248","Plasmodium density categorization, by qPCR","10","prism border cohort study expanded database::qpcrcat","prism border cohort study expanded database","","Sample","Plasmodium in blood","http://purl.obolibrary.org/obo/EUPATH_0033308","qPCR categories","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0023018","Plasmodium gametocytes, by microscopy","6","prism border cohort study expanded database::gametocytes","prism border cohort study expanded database","","Sample","Raw eukaryota data for blood","http://purl.obolibrary.org/obo/EUPATH_0022270","Gametocyte density by microscopy","","variable","","/uL blood","http://purl.obolibrary.org/obo/UO_0000101",""
"http://purl.obolibrary.org/obo/EUPATH_0000207","Plasmodium gametocytes, by microscopy","5","prism border cohort study expanded database::gamdich","prism border cohort study expanded database","","Sample","Plasmodium in blood","http://purl.obolibrary.org/obo/EUPATH_0033308","Whether gametocytes present by microscopy","","variable","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0025125","Plasmodium, by qPCR","8","prism border cohort study expanded database::qpcrdich","prism border cohort study expanded database","","Sample","Plasmodium in blood","http://purl.obolibrary.org/obo/EUPATH_0033308","Whether parasitemic by qPCR","","variable","","","",""
"http://purl.obolibrary.org/obo/OGMS_0000056","Laboratory test","","","","","Sample","Sample","http://purl.obolibrary.org/obo/EUPATH_0000609","","","category","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0020239","Membrane feeding","","","","","Sample","Sample","http://purl.obolibrary.org/obo/EUPATH_0000609","","","category","","","",""
"http://purl.obolibrary.org/obo/OBI_0001616","Sample ID","","prism border cohort study expanded database::barcode","prism border cohort study expanded database","","Sample","Sample","http://purl.obolibrary.org/obo/EUPATH_0000609","Laboratory barcode","","variable","","","",""
"http://purl.obolibrary.org/obo/OBI_0100051","Sample type","","prism border cohort study expanded database::labalgorithm","prism border cohort study expanded database","A thick smear, filter paper, WB qPCR (2 aliquots), and WB RNA Protect (3 aliquots) were always collected.","Sample","Sample","http://purl.obolibrary.org/obo/EUPATH_0000609","Which laboratory tests done","1 - Routine ( 2-4 kg)
 2 - Routine ( >= 5 kg,  Yes PBMC, no positive qpcr  ...)
 3 - Routine ( >=5 kg,   Yes PBMC, Yes Positive qpcr, no membrane feeding ….)
 4 - Routine ( >=5 kg,   Yes PBMC, Yes Positive qpcr, Yes membrane feeding.. )
 5 - Routine ( 5-7 kg,    No PBMC, No positive qpcr )
 6 - Routine ( 5-7 kg ,   No PBMC, Yes Positive qpcr, No membrane feeding...)
 7 - Routine ( 5-7 kg ,   No PBMC, Yes Positive qpcr, Yes membrane feeding.. )
 8 - Routine ( >= 8 kg,  No PBMC, No positive qpcr  )
 9 - Routine ( >= 8 kg,  No PBMC, Yes Positive qpcr, No membrane feeding... )
10-Routine  ( >= 8 kg,  No PBMC, Yes Positive qpcr, Yes membrane feeding )                    11 - Non-routine ( 2-4 kg) 
12 - Non-routine ( >= 5 kg, yes malaria previously ..)
13 - Non-routine ( >= 5 kg , no malaria, yes membrane feeding, no parasite culture)
14 - Non-routine ( >= 5 kg, no malaria,   no membrane feeding, yes parasite culture)
15 - Non-routine ( >= 5 kg, no malaria, yes membrane feeding, yes parasite culture)","variable","","","",""
