IRI,label,variable,dataset,definition,codebookValues,parentIRI,parentLabel,termType,replaces,category,ISA_Type,ISA_Parent
http://purl.obolibrary.org/obo/EUPATH_0000492,Courses of antibiotics,course_num,EMP_10249_ECAM.txt,the number of courses of antibiotics received by the human or animal,,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/ENVO_00000176,Elevation (feet),elevation,EMP_10249_ECAM.txt,the elevation of the sampling site as measured by the vertical distance from mean sea level,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/ENVO_00000428,Environment (biome),env_biome,EMP_10249_ECAM.txt,"Biomes are defined based on factors such as plant structures, leaf types, plant spacing, and other factors like climate. Biome should be treated as the descriptor of the broad ecological context of a sample. Examples include: desert, taiga, deciduous wood",,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/ENVO_01000739,Habitat,env_feature,EMP_10249_ECAM.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,ENVO_00002297,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/UBERON_0000466,Host body habitat,body_habitat,EMP_10249_ECAM.txt,original body habitat where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/UBERON_0000463,Host body product,body_product,EMP_10249_ECAM.txt,"substance produced by the body, e.g. stool, mucus, where the sample was obtained from. For Foundational Model of Anatomy Ontology (FMA) (v 3.1) terms, please see http://purl.bioontology.org/ontology/FMA",,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/UBERON_0000061,Host body site,body_site,EMP_10249_ECAM.txt,name of body site where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0000512,Host common name,host_common_name,EMP_10249_ECAM.txt,"common name of the host, e.g. human",,http://purl.obolibrary.org/obo/EUPATH_0000589,Host information,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0000590,Host diet,diet,EMP_10249_ECAM.txt,"type of diet depending on the host, for animals omnivore, herbivore etc., for humans high-fat, meditteranean etc.; can include multiple diet types",,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/OBI_0001620,Latitude (degrees),latitude,EMP_10249_ECAM.txt,,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/OBI_0001621,Longitude (degrees),longitude,EMP_10249_ECAM.txt,,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0000497,Mom's courses of delivery antibiotics,mom_courses_ofdeliveryabx,EMP_10249_ECAM.txt,Number of courses of antibiotics received by mom prior to delivery,,http://purl.obolibrary.org/obo/EUPATH_0036493,Maternal clinical history,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0000594,Mother or child,mom_child,EMP_10249_ECAM.txt,"Choose samples obtained from the mother, from the child, or both.",,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009121,Perinatal antibiotics given,abx_pmp_all,EMP_10249_ECAM.txt,,,http://purl.obolibrary.org/obo/EUPATH_0036493,Maternal clinical history,variable,MICRO_0000463,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0000599,Prenatal antibiotics (yes/no),mom_prenatal_abx,EMP_10249_ECAM.txt,boolean for mom given prenatal antibiotics,,http://purl.obolibrary.org/obo/EUPATH_0036493,Maternal clinical history,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0000600,Prenatal antibotics (by class),mom_prenatal_abx_class,EMP_10249_ECAM.txt,class of antibiotics given to mom,,http://purl.obolibrary.org/obo/EUPATH_0036493,Maternal clinical history,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0000601,Prenatal antibotics (by trimester),mom_prenatal_abx_trimester,EMP_10249_ECAM.txt,Trimester antibiotics given to mom,,http://purl.obolibrary.org/obo/EUPATH_0036493,Maternal clinical history,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/SO_0001000,Region of 16S rRNA sequenced,region,EMP_10249_ECAM.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000603,Sequencing,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/OBI_0001619,Sample collection date,collection_timestamp,EMP_10249_ECAM.txt,"The time of sampling, either as an instance (single point in time) or interval. In case no exact time is available, the date/time can be right truncated i.e. all of these are valid times: 2008-01-23T19:23:10+00:00; 2008-01-23T19:23:10; 2008-01-23; 2008-01",,http://purl.obolibrary.org/obo/OBI_0000659,Sample collection,variable,,Human,protocolParameter,specimen collection
http://purl.obolibrary.org/obo/OBI_0100051,Sample type,sample_type,EMP_10249_ECAM.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0000604,Sequencing batch,run_prefix_prep,EMP_10249_ECAM.txt,In which batch were samples sequenced together,,http://purl.obolibrary.org/obo/EUPATH_0000603,Sequencing,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/PATO_0000047,Sex,sex,EMP_10249_ECAM.txt,physical sex of the host,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0000606,Subject ID,host_subject_id,EMP_10249_ECAM.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000611,Sample source,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/OBI_0001622,Title,title,EMP_10249_ECAM.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000605,Study summary,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/ENVO_00000004,Country,geo_loc_name,EMP_1927_HMP_V13.txt,,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,OBI_0001627,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/ENVO_00000176,Elevation (feet),elevation,EMP_1927_HMP_V13.txt,the elevation of the sampling site as measured by the vertical distance from mean sea level,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/ENVO_00000428,Environment (biome),env_biome,EMP_1927_HMP_V13.txt,"Biomes are defined based on factors such as plant structures, leaf types, plant spacing, and other factors like climate. Biome should be treated as the descriptor of the broad ecological context of a sample. Examples include: desert, taiga, deciduous wood",,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/ENVO_00010483,Environment (material),env_matter,EMP_1927_HMP_V13.txt,"The environmental material level refers to the material that was displaced by the sample, or material in which a sample was embedded, prior to the sampling event. Environmental material terms are generally mass nouns. Examples include: air, soil, or water",,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/ENVO_01000739,Habitat,env_feature,EMP_1927_HMP_V13.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,ENVO_00002297,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/UBERON_0000466,Host body habitat,body_habitat,EMP_1927_HMP_V13.txt,original body habitat where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/UBERON_0000463,Host body product,body_product,EMP_1927_HMP_V13.txt,"substance produced by the body, e.g. stool, mucus, where the sample was obtained from. For Foundational Model of Anatomy Ontology (FMA) (v 3.1) terms, please see http://purl.bioontology.org/ontology/FMA",,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/UBERON_0000061,Host body site,body_site,EMP_1927_HMP_V13.txt,name of body site where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0000512,Host common name,host_common_name,EMP_1927_HMP_V13.txt,"common name of the host, e.g. human",,http://purl.obolibrary.org/obo/EUPATH_0000589,Host information,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/OBI_0001620,Latitude (degrees),latitude,EMP_1927_HMP_V13.txt,,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/OBI_0001621,Longitude (degrees),longitude,EMP_1927_HMP_V13.txt,,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/MICRO_0000494,psn,psn,EMP_1927_HMP_V13.txt,participant identifier,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/SO_0001000,Region of 16S rRNA sequenced,region,EMP_1927_HMP_V13.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000603,Sequencing,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/OBI_0100051,Sample type,sample_type,EMP_1927_HMP_V13.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/OBI_0001891,Sequencing center,sequencecenter,EMP_1927_HMP_V13.txt,At which center were samples sequenced,,http://purl.obolibrary.org/obo/EUPATH_0000603,Sequencing,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0000606,Subject ID,host_subject_id,EMP_1927_HMP_V13.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000611,Sample source,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/OBI_0001622,Title,title,EMP_1927_HMP_V13.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000605,Study summary,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/ENVO_00000004,Country,geo_loc_name,EMP_1928_HMP_V35.txt,,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,OBI_0001627,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/ENVO_00000176,Elevation (feet),elevation,EMP_1928_HMP_V35.txt,the elevation of the sampling site as measured by the vertical distance from mean sea level,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/ENVO_00000428,Environment (biome),env_biome,EMP_1928_HMP_V35.txt,"Biomes are defined based on factors such as plant structures, leaf types, plant spacing, and other factors like climate. Biome should be treated as the descriptor of the broad ecological context of a sample. Examples include: desert, taiga, deciduous wood",,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/ENVO_00010483,Environment (material),env_matter,EMP_1928_HMP_V35.txt,"The environmental material level refers to the material that was displaced by the sample, or material in which a sample was embedded, prior to the sampling event. Environmental material terms are generally mass nouns. Examples include: air, soil, or water",,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/ENVO_01000739,Habitat,env_feature,EMP_1928_HMP_V35.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,ENVO_00002297,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/UBERON_0000466,Host body habitat,body_habitat,EMP_1928_HMP_V35.txt,original body habitat where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/UBERON_0000463,Host body product,body_product,EMP_1928_HMP_V35.txt,"substance produced by the body, e.g. stool, mucus, where the sample was obtained from. For Foundational Model of Anatomy Ontology (FMA) (v 3.1) terms, please see http://purl.bioontology.org/ontology/FMA",,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/UBERON_0000061,Host body site,body_site,EMP_1928_HMP_V35.txt,name of body site where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0000512,Host common name,host_common_name,EMP_1928_HMP_V35.txt,"common name of the host, e.g. human",,http://purl.obolibrary.org/obo/EUPATH_0000589,Host information,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/OBI_0001620,Latitude (degrees),latitude,EMP_1928_HMP_V35.txt,,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/OBI_0001621,Longitude (degrees),longitude,EMP_1928_HMP_V35.txt,,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/MICRO_0000494,psn,psn,EMP_1928_HMP_V35.txt,participant identifier,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/SO_0001000,Region of 16S rRNA sequenced,region,EMP_1928_HMP_V35.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000603,Sequencing,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/OBI_0100051,Sample type,sample_type,EMP_1928_HMP_V35.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/OBI_0001891,Sequencing center,sequencecenter,EMP_1928_HMP_V35.txt,At which center were samples sequenced,,http://purl.obolibrary.org/obo/EUPATH_0000603,Sequencing,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0000606,Subject ID,host_subject_id,EMP_1928_HMP_V35.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000611,Sample source,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/OBI_0001622,Title,title,EMP_1928_HMP_V35.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000605,Study summary,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009029,Age at sample collection (months),Age (months),GEMS.txt,,,http://purl.obolibrary.org/obo/OBI_0000659,Sample collection,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0010367,Age group,age_factor,GEMS.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0010375,Case or control subject,case_control,GEMS.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009017,ClinEpiDB sample ID,gems_sample_id,GEMS.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/ENVO_00000004,Country,country,GEMS.txt,,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,OBI_0001627,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/ENVO_01000739,Habitat,env_feature,GEMS.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,ENVO_00002297,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/UBERON_0000466,Host body habitat,body_habitat,GEMS.txt,original body habitat where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/UBERON_0000463,Host body product,body_product,GEMS.txt,"substance produced by the body, e.g. stool, mucus, where the sample was obtained from. For Foundational Model of Anatomy Ontology (FMA) (v 3.1) terms, please see http://purl.bioontology.org/ontology/FMA",,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/UBERON_0000061,Host body site,body_site,GEMS.txt,name of body site where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0000512,Host common name,host_common_name,GEMS.txt,"common name of the host, e.g. human",,http://purl.obolibrary.org/obo/EUPATH_0000589,Host information,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/SO_0001000,Region of 16S rRNA sequenced,region,GEMS.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000603,Sequencing,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/OBI_0100051,Sample type,sample_type,GEMS.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/OBI_0001169,Age (years),Age (years),HMPWgs.txt,"age of host at the time of sampling; relevant scale depends on species and study, e.g. could be seconds for amoebae or centuries for trees. The unit of age is year.",,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/ENVO_00000004,Country,country,HMPWgs.txt,,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,OBI_0001627,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/ENVO_01000739,Habitat,env_feature,HMPWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,ENVO_00002297,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/UBERON_0000466,Host body habitat,body_habitat,HMPWgs.txt,original body habitat where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/UBERON_0000463,Host body product,body_product,HMPWgs.txt,"substance produced by the body, e.g. stool, mucus, where the sample was obtained from. For Foundational Model of Anatomy Ontology (FMA) (v 3.1) terms, please see http://purl.bioontology.org/ontology/FMA",,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/UBERON_0000061,Host body site,body_site,HMPWgs.txt,name of body site where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0000512,Host common name,host_common_name,HMPWgs.txt,"common name of the host, e.g. human",,http://purl.obolibrary.org/obo/EUPATH_0000589,Host information,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/OBI_0100051,Sample type,sample_type,HMPWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/PATO_0000047,Sex,Sex,HMPWgs.txt,physical sex of the host,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0000606,Subject ID,subject_id,HMPWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000611,Sample source,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009029,Age at sample collection (months),age in months,MALED_diarrhea.txt,,,http://purl.obolibrary.org/obo/OBI_0000659,Sample collection,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0009216,Born stunted,born stunted,MALED_diarrhea.txt,whether the individual was born stunted (LAZ less than -2),,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,variable,EuPathDB_0009032,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/ENVO_00000004,Country,country,MALED_diarrhea.txt,,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,OBI_0001627,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009238,Days on antibiotics,days on antibiotics,MALED_diarrhea.txt,number of days spent under antibiotics treatment,,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,variable,EuPathDB_0009054,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009239,Days since last diarrheal episode,days since last diarrheal episode,MALED_diarrhea.txt,number of days since last diarrheal episode,,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,variable,EuPathDB_0009055,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0011678,Different food groups consumed,number of who food groups,MALED_diarrhea.txt,"Sum of food groups consumed yesterday, based on WHO diet diversity for all children. Values ranged from 0-7. The 7 foods groups used for tabulation of this indicator were: (a) grains, roots and tubers; (b) legumes and nuts; (c) dairy products (milk, yogurt, cheese); (d) flesh foods (meat, fish, poultry and liver/organ meats); (e) eggs; (f) vitamin-A rich fruits and vegetables; (g) other fruits and vegetables. Qualitative dietary diversity was assessed on a monthly basis up to and including 8 months of age.",,http://purl.obolibrary.org/obo/EUPATH_0011732,Diet,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0000493,Family ID,family id,MALED_diarrhea.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000087,Household information,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/ENVO_01000739,Habitat,env_feature,MALED_diarrhea.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,ENVO_00002297,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/UBERON_0000466,Host body habitat,body_habitat,MALED_diarrhea.txt,original body habitat where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/UBERON_0000463,Host body product,body_product,MALED_diarrhea.txt,"substance produced by the body, e.g. stool, mucus, where the sample was obtained from. For Foundational Model of Anatomy Ontology (FMA) (v 3.1) terms, please see http://purl.bioontology.org/ontology/FMA",,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/UBERON_0000061,Host body site,body_site,MALED_diarrhea.txt,name of body site where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0000512,Host common name,host_common_name,MALED_diarrhea.txt,"common name of the host, e.g. human",,http://purl.obolibrary.org/obo/EUPATH_0000589,Host information,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009220,LAZ 1 month after sampling,laz 1 month after sampling,MALED_diarrhea.txt,Length-to-height Z-score 1 month after sampling,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,variable,EuPathDB_0009036,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009221,LAZ 3 months after sampling,laz 3 months after sampling,MALED_diarrhea.txt,Length-to-height Z-score 3 months after sampling,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,variable,EuPathDB_0009037,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009222,LAZ at enrollment,laz at enrollment,MALED_diarrhea.txt,Length-to-height Z-score at enrollment,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,variable,EuPathDB_0009038,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009223,LAZ at sampling,laz at sampling,MALED_diarrhea.txt,Length-to-height Z-score at sampling,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,variable,EuPathDB_0009039,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009224,Mean daily feeds at breast,mean daily feeds at breast,MALED_diarrhea.txt,Mean daily feeds at breast in the observation window,,http://purl.obolibrary.org/obo/EUPATH_0011730,Breastfeeding,variable,EuPathDB_0009040,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009225,Mean duration of Campylobacter-neg diarrheal episodes (days),mean duration of campylobacter-negative diarrheal episodes in days,MALED_diarrhea.txt,"mean duration of campylobacter-negative diarrheal episodes in the observation window, in days",,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,variable,EuPathDB_0009041,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009226,Mean duration of Campylobacter-pos diarrheal episodes (days),mean duration of campylobacter-positive diarrheal episodes in days,MALED_diarrhea.txt,"mean duration of campylobacter-positive diarrheal episodes in the observation window, in days",,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,variable,EuPathDB_0009042,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009227,Mean duration of diarrheal episodes (days),mean duration of diarrheal episodes in days,MALED_diarrhea.txt,"mean duration of diarrheal episodes in the observation window, in days",,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,variable,EuPathDB_0009043,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009228,Mean severity of Campylobacter-neg diarrheal episodes,mean severity of campylobacter-negative diarrheal episodes,MALED_diarrhea.txt,"mean severity of campylobacter-negative diarrheal episodes in the observation window, assessed using a community diarrheal assessment score",,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,variable,EuPathDB_0009044,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009229,Mean severity of Campylobacter-pos diarrheal episodes,mean severity of campylobacter-positive diarrheal episodes,MALED_diarrhea.txt,"mean severity of campylobacter-positive diarrheal episodes in the observation window, assessed using a community diarrheal assessment score",,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,variable,EuPathDB_0009045,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009230,Mean severity of diarrheal episodes,mean severity of diarrheal episodes,MALED_diarrhea.txt,"mean severity of diarrheal episodes in the observation window, assessed using a community diarrheal assessment score",,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,variable,EuPathDB_0009046,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009231,Number of Campylobacter-neg diarrheal episodes,number of campylobacter-negative diarrheal episodes,MALED_diarrhea.txt,number of campylobacter-negative diarrheal episodes in the observation window,,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,variable,EuPathDB_0009047,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009232,Number of Campylobacter-pos diarrheal episodes,number of campylobacter-positive diarrheal episodes,MALED_diarrhea.txt,number of campylobacter-positive diarrheal episodes in the observation window,,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,variable,EuPathDB_0009048,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009233,Number of diarrheal episodes,number of diarrheal episodes,MALED_diarrhea.txt,number of diarrheal episodes in the observation window,,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,variable,EuPathDB_0009049,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0000138,Observation period,observation period,MALED_diarrhea.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
