ID	Name	EuPathDBLabel	Definition	EupathDefinition	Synonyms	URI
OGMS_0000031	disease		A disposition (i) to undergo pathological processes that (ii) exists in an organism because of one or more disorders in that organism.			http://purl.obolibrary.org/obo/OGMS_0000031
OGMS_0000056	laboratory test		A measurement assay that has as input a patient-derived specimen, and as output a result that represents a quality of the specimen.			http://purl.obolibrary.org/obo/OGMS_0000056
OGMS_0000073	diagnosis	diagnosis	The representation of a conclusion of a diagnostic process.	The identification of the nature of an illness or other problem by examination of the symptoms.		http://purl.obolibrary.org/obo/OGMS_0000073
OGMS_0000090	treatment		A processual entity whose completion is hypothesized (by a healthcare provider) to alleviate the signs and symptoms associated with a disorder			http://purl.obolibrary.org/obo/OGMS_0000090
PATO_0000011	age		A time quality inhering in a bearer by virtue of how long the bearer has existed.			http://purl.obolibrary.org/obo/PATO_0000011
PATO_0000047	biological sex	sex	An organismal quality inhering in a bearer by virtue of the bearer's ability to undergo sexual reproduction in order to differentiate the individuals or types involved.	Either of the two main categories (male and female) into which humans and many other living things are divided on the basis of their reproductive functions		http://purl.obolibrary.org/obo/PATO_0000047
PATO_0001237	quality of a single physical entity		A physical object quality which inheres in a single-bearer.			http://purl.obolibrary.org/obo/PATO_0001237
PATO_0001995	organismal quality		A quality that inheres in an entire organism or part of an organism.			http://purl.obolibrary.org/obo/PATO_0001995
PCO_0000024	household					http://purl.obolibrary.org/obo/PCO_0000024
PR_000000001	protein		An amino acid chain that is produced de novo by ribosome-mediated translation of a genetically-encoded mRNA.			http://purl.obolibrary.org/obo/PR_000000001
RO_0001000	derives from					http://purl.obolibrary.org/obo/RO_0001000
RO_0002222	temporal relation					http://purl.obolibrary.org/obo/RO_0002222
RO_0002223	starts		inverse of starts with			http://purl.obolibrary.org/obo/RO_0002223
SO_0000001	region		A sequence_feature with an extent greater than zero. A nucleotide region is composed of bases and a polypeptide region is composed of amino acids.		sequence,primary structure of sequence macromolecule	http://purl.obolibrary.org/obo/SO_0000001
SO_0000353	sequence_assembly		A sequence of nucleotides that has been algorithmically derived from an alignment of two or more different sequences.			http://purl.obolibrary.org/obo/SO_0000353
SO_0001248	assembly		A region of the genome of known length that is composed by ordering and aligning two or more different regions.			http://purl.obolibrary.org/obo/SO_0001248
UO_0000003	time unit		A unit which is a standard measure of the dimension in which events occur in sequence.			http://purl.obolibrary.org/obo/UO_0000003
http://www.w3.org/2002/07/owl#Thing	Thing					http://www.w3.org/2002/07/owl#Thing
http://www.w3.org/2002/07/owl#topObjectProperty	topObjectProperty					http://www.w3.org/2002/07/owl#topObjectProperty
