Term Ontology ID	Display Label	Term Parent Ontology ID	Term Parent Display Label	Data Dictionary ID	Data Dictionary Label	Column Name	Term Type
DOID_0060053	Peripheral neuropathy	EUPATH_0000317	Other diagnosis	PRISM_0000511	Peripheral neuropathy		value
DOID_12765	Peritonsillar abscess	EUPATH_0000317	Other diagnosis	PRISM_0000512	Peritonsillar abscess		value
DOID_0060314	Persistent generalized lymphadenopathy (PGL)	EUPATH_0000317	Other diagnosis	PRISM_0000513	Persistent generalized lymphadenopathy (PGL)		value
DOID_2275	Pharyngitis	EUPATH_0000317	Other diagnosis	PRISM_0000514	Pharyngitis		value
DOID_2712	Phimosis	EUPATH_0000317	Other diagnosis	PRISM_0000515	Phimosis		value
DOID_11060	Placenta previa	EUPATH_0000317	Other diagnosis	PRISM_0000516	Placenta previa		value
DOID_11339	Pneumocystis jiroveci (carinii) infection	EUPATH_0000317	Other diagnosis	PRISM_0000517	Pneumocystis jiroveci (carinii) infection		value
DOID_552	Pneumonia	EUPATH_0000317	Other diagnosis	PRISM_0000518	Pneumonia		value
DOID_552	Pneumonia	EUPATH_0000317	Other diagnosis	PRISM_0000519	Pneumonia - severe		value
SNOMEDCT_75478009	Poisoning	EUPATH_0000317	Other diagnosis	PRISM_0000520	Poisoning		value
DOID_8488	Polyhydramnios	EUPATH_0000317	Other diagnosis	PRISM_0000521	Polyhydramnios		value
DOID_0060325	Polyp, cervical	EUPATH_0000317	Other diagnosis	PRISM_0000522	Polyp, cervical		value
MEDDRA_10036250	Post coital bleeding	EUPATH_0000317	Other diagnosis	PRISM_0000523	Post coital bleeding		value
MEDDRA_10048038	Wound infection	EUPATH_0000317	Other diagnosis	PRISM_0000524	Post-cesarean wound infection		value
MEDDRA_10048038	Wound infection	EUPATH_0000317	Other diagnosis	PRISM_0000525	Post-cesarean wound separation		value
HP_0011891	Postpartum hemorrhage	EUPATH_0000317	Other diagnosis	PRISM_0000526	Postpartum hemorrhage		value
DOID_1002	Postpartum/postoperative endometritis	EUPATH_0000317	Other diagnosis	PRISM_0000527	Postpartum/postoperative endometritis		value
DOID_10591	Pre-eclampsia	EUPATH_0000317	Other diagnosis	PRISM_0000528	Pre-eclampsia, Mild		value
DOID_10591	Pre-eclampsia	EUPATH_0000317	Other diagnosis	PRISM_0000529	Pre-eclampsia, Severe		value
HP_0001788	Premature rupture of membranes	EUPATH_0000317	Other diagnosis	PRISM_0000530	Premature rupture of membranes (PROM)		value
SNOMEDCT_289733005	Preterm contractions	EUPATH_0000317	Other diagnosis	PRISM_0000531	Preterm contractions		value
HP_0001622	Preterm delivery	EUPATH_0000317	Other diagnosis	PRISM_0000532	Preterm delivery		value
SNOMEDCT_6383007	Preterm labor	EUPATH_0000317	Other diagnosis	PRISM_0000533	Preterm labor		value
HP_0001788	Premature rupture of membranes	EUPATH_0000317	Other diagnosis	PRISM_0000534	Preterm premature rupture of membranes (PPROM)		value
DOID_643	Progressive multifocal leukoenchephalopathy (PML)	EUPATH_0000317	Other diagnosis	PRISM_0000535	Progressive multifocal leukoenchephalopathy (PML)		value
HP_0000989	Pruritis	EUPATH_0000317	Other diagnosis	PRISM_0000536	Pruritis		value
DOID_2468	Psychosis	EUPATH_0000317	Other diagnosis	PRISM_0000537	Psychosis		value
DOID_9477	Pulmonary embolus	EUPATH_0000317	Other diagnosis	PRISM_0000538	Pulmonary embolus		value
DOID_5330	Pulp space infection	EUPATH_0000317	Other diagnosis	PRISM_0000539	Pulp space infection		value
DOID_3326	Purpura	EUPATH_0000317	Other diagnosis	PRISM_0000540	Purpura		value
DOID_11400	Pyelonephritis	EUPATH_0000317	Other diagnosis	PRISM_0000541	Pyelonephritis		value
DOID_4223	Pyoderma	EUPATH_0000317	Other diagnosis	PRISM_0000542	Pyoderma		value
DOID_876	Pyomyositis	EUPATH_0000317	Other diagnosis	PRISM_0000543	Pyomyositis		value
DOID_0050486	Rash, allergic	EUPATH_0000317	Other diagnosis	PRISM_0000544	Rash, allergic		value
DOID_6196	Reactive arthritis	EUPATH_0000317	Other diagnosis	PRISM_0000545	Reactive arthritis		value
DOID_9307	Rectal prolapse	EUPATH_0000317	Other diagnosis	PRISM_0000546	Rectal prolapse		value
SYMP_0000623	Renal failure - acute	EUPATH_0000317	Other diagnosis	PRISM_0000547	Renal failure - acute		value
MEDDRA_10009119	Renal failure - chronic	EUPATH_0000317	Other diagnosis	PRISM_0000548	Renal failure - chronic		value
DOID_11162	Respiratory failure	EUPATH_0000317	Other diagnosis	PRISM_0000549	Respiatory Distress Syndrome		value
DOID_11162	Respiratory failure	EUPATH_0000317	Other diagnosis	PRISM_0000550	Respiratory failure		value
DOID_1586	Rheumatic fever	EUPATH_0000317	Other diagnosis	PRISM_0000551	Rheumatic fever		value
DOID_9814	Rheumatic heart disease	EUPATH_0000317	Other diagnosis	PRISM_0000552	Rheumatic heart disease		value
DOID_7148	Rheumatoid arthritis	EUPATH_0000317	Other diagnosis	PRISM_0000553	Rheumatoid arthritis		value
DOID_8781	Rubella, congenital	EUPATH_0000317	Other diagnosis	PRISM_0000554	Rubella, congenital		value
DOID_8295	Scabies	EUPATH_0000317	Other diagnosis	PRISM_0000555	Scabies		value
DOID_9063	Scalded skin syndrome	EUPATH_0000317	Other diagnosis	PRISM_0000556	Scalded skin syndrome		value
DOID_1395	Schistosomiasis	EUPATH_0000317	Other diagnosis	PRISM_0000557	Schistosomiasis		value
DOID_11446	Sciatica	EUPATH_0000317	Other diagnosis	PRISM_0000558	Sciatica		value
HP_0100806	Sepsis	EUPATH_0000317	Other diagnosis	PRISM_0000559	Sepsis		value
SYMP_0019148	Septicaemia	EUPATH_0000317	Other diagnosis	PRISM_0000560	Septicaemia		value
SNOMEDCT_38013005	Severe immunosuppression	EUPATH_0000317	Other diagnosis	PRISM_0000561	Severe immunosuppression		value
DOID_10922	Sickle cell crisis	EUPATH_0000317	Other diagnosis	PRISM_0000562	Sickle cell crisis - acute chest syndrome		value
DOID_10922	Sickle cell crisis	EUPATH_0000317	Other diagnosis	PRISM_0000563	Sickle cell crisis - dactylitis		value
DOID_10922	Sickle cell crisis	EUPATH_0000317	Other diagnosis	PRISM_0000564	Sickle cell crisis - mesenteric		value
DOID_10922	Sickle cell crisis	EUPATH_0000317	Other diagnosis	PRISM_0000565	Sickle cell crisis - painful		value
DOID_10922	Sickle cell crisis	EUPATH_0000317	Other diagnosis	PRISM_0000566	Sickle cell crisis - sequestration		value
DOID_4	Sickle cell disease	EUPATH_0000317	Other diagnosis	PRISM_0000567	Sickle cell disease		value
DOID_0050127	Sinusitis	EUPATH_0000317	Other diagnosis	PRISM_0000568	Sinusitis - acute		value
DOID_0050127	Sinusitis	EUPATH_0000317	Other diagnosis	PRISM_0000569	Sinusitis - chronic		value
DOID_0050134	Skin Infection, Fungal	EUPATH_0000317	Other diagnosis	PRISM_0000570	Skin Infection, Fungal		value
SNOMEDCT_282026002	Soft tissue injury	EUPATH_0000317	Other diagnosis	PRISM_0000571	Soft tissue injury		value
HP_0008443	Spinal deformities	EUPATH_0000317	Other diagnosis	PRISM_0000572	Spinal deformities		value
HP_0001744	Splenomegaly	EUPATH_0000317	Other diagnosis	PRISM_0000573	Splenomegaly		value
DOID_722	Spontaneous abortion/miscarriage	EUPATH_0000317	Other diagnosis	PRISM_0000574	Spontaneous abortion/miscarriage		value
DOID_0050426	Stevens - Johnson syndrome	EUPATH_0000317	Other diagnosis	PRISM_0000575	Stevens - Johnson syndrome		value
DOID_9637	Stomatitis	EUPATH_0000317	Other diagnosis	PRISM_0000576	Stomatis		value
DOID_9637	Stomatitis	EUPATH_0000317	Other diagnosis	PRISM_0000577	Stomatitis, aphthous		value
DOID_6713	Stroke	EUPATH_0000317	Other diagnosis	PRISM_0000578	Stroke		value
DOID_9909	Stye	EUPATH_0000317	Other diagnosis	PRISM_0000579	Stye		value
HP_0011896	Subconjuctival Haemorrhages	EUPATH_0000317	Other diagnosis	PRISM_0000580	Subconjuctival Haemorrhages		value
DOID_9007	Sudden infant death syndorme (SIDS)	EUPATH_0000317	Other diagnosis	PRISM_0000581	Sudden infant death syndorme (SIDS)		value
DOID_4166	Syphillis	EUPATH_0000317	Other diagnosis	PRISM_0000582	Syphillis		value
DOID_11338	Tetanus	EUPATH_0000317	Other diagnosis	PRISM_0000583	Tetanus		value
SNOMEDCT_53638009	Therapeutic abortion (elective/induced)	EUPATH_0000317	Other diagnosis	PRISM_0000584	Therapeutic abortion (elective/induced)		value
SNOMEDCT_54048003	Threatened abortion	EUPATH_0000317	Other diagnosis	PRISM_0000585	Threatened abortion		value
DOID_1588	Thrombocytopenia	EUPATH_0000317	Other diagnosis	PRISM_0000586	Thrombocytopenia - general		value
DOID_1588	Thrombocytopenia	EUPATH_0000317	Other diagnosis	PRISM_0000587	Thrombocytopenia - HIV related		value
HP_0010518	Thyroglossal cyst	EUPATH_0000317	Other diagnosis	PRISM_0000588	Thyroglossal cyst		value
DOID_4337	Tinea Capitis	EUPATH_0000317	Other diagnosis	PRISM_0000589	Tinea Capitis		value
HP_0000360	Tinnitus	EUPATH_0000317	Other diagnosis	PRISM_0000590	Tinnitus		value
DOID_10456	Tonsillitis	EUPATH_0000317	Other diagnosis	PRISM_0000591	Tonsillitis		value
DOID_0050840	Torticolis	EUPATH_0000317	Other diagnosis	PRISM_0000592	Torticolis		value
DOID_9965	Toxoplasmosis	EUPATH_0000317	Other diagnosis	PRISM_0000593	Toxoplasmosis - CNS		value
DOID_9965	Toxoplasmosis	EUPATH_0000317	Other diagnosis	PRISM_0000594	Toxoplasmosis - systemic		value
HP_0002575	Tracheo-oesophageal fistula	EUPATH_0000317	Other diagnosis	PRISM_0000595	Tracheo-oesophageal fistula		value
DOID_0060313	Tracheomalacia	EUPATH_0000317	Other diagnosis	PRISM_0000596	Tracheomalacia		value
DOID_1947	Trichomonas	EUPATH_0000317	Other diagnosis	PRISM_0000597	Trichomonas		value
DOID_399	Tuberculosis	EUPATH_0000317	Other diagnosis	PRISM_0000598	Tuberculosis - extrapulmonary		value
DOID_399	Tuberculosis	EUPATH_0000317	Other diagnosis	PRISM_0000599	Tuberculosis - lymph node		value
DOID_399	Tuberculosis	EUPATH_0000317	Other diagnosis	PRISM_0000600	Tuberculosis - pulmonary		value
DOID_399	Tuberculosis	EUPATH_0000317	Other diagnosis	PRISM_0000601	Tuberculosis - unconfirmed		value
SNOMEDCT_58949002	Tubo-Ovarian Abscess	EUPATH_0000317	Other diagnosis	PRISM_0000602	Tubo-Ovarian Abscess		value
DOID_13258	Typhoid	EUPATH_0000317	Other diagnosis	PRISM_0000603	Typhoid		value
SYMP_0000475	Underweight	EUPATH_0000317	Other diagnosis	PRISM_0000604	Underweight		value
DOID_2275	Upper respiratory tract infection (URTI)	EUPATH_0000317	Other diagnosis	PRISM_0000605	Upper respiratory tract infection (URTI)		value
DOID_13148	Urinary tract infection	EUPATH_0000317	Other diagnosis	PRISM_0000606	Urinary tract infection		value
DOID_1555	Urticaria	EUPATH_0000317	Other diagnosis	PRISM_0000607	Urticaria		value
HP_0100718	Uterine rupture	EUPATH_0000317	Other diagnosis	PRISM_0000608	Uterine rupture		value
Thing	Uterine scar dehiscence	EUPATH_0000317	Other diagnosis	PRISM_0000609	Uterine scar dehiscence		value
SNOMEDCT_385494008	Vaginal or vulvar hematoma	EUPATH_0000317	Other diagnosis	PRISM_0000610	Vaginal or vulvar hematoma		value
DOID_799	Varicose veins	EUPATH_0000317	Other diagnosis	PRISM_0000611	Varicose veins		value
DOID_8672	Viral Exanthem (Not otherwise Specified)	EUPATH_0000317	Other diagnosis	PRISM_0000612	Viral Exanthem (Not otherwise Specified)		value
IDO_0000505	Viremia	EUPATH_0000317	Other diagnosis	PRISM_0000613	Viremia		value
DOID_9790	Visceral larva migrans	EUPATH_0000317	Other diagnosis	PRISM_0000614	Visceral larva migrans		value
DOID_9146	Visceral leishmaniasis	EUPATH_0000317	Other diagnosis	PRISM_0000615	Visceral leishmaniasis		value
SNOMEDCT_397540003	Visual disturbance	EUPATH_0000317	Other diagnosis	PRISM_0000616	Visual disturbance		value
HP_0002013	Vomiting	EUPATH_0000317	Other diagnosis	PRISM_0000617	Vomiting		value
DOID_2273	Vulvovaginitis, unexplained	EUPATH_0000317	Other diagnosis	PRISM_0000618	Vulvovaginitis, unexplained		value
DOID_11165	Wart	EUPATH_0000317	Other diagnosis	PRISM_0000619	Wart, common mild		value
DOID_11165	Wart	EUPATH_0000317	Other diagnosis	PRISM_0000620	Wart, extensive (common or flat)		value
HP_0200043	Wart, flat (Verruca planus)	EUPATH_0000317	Other diagnosis	PRISM_0000621	Wart, flat (Verruca planus)		value
SYMP_0000174	Wasting, unexplained severe	EUPATH_0000317	Other diagnosis	PRISM_0000622	Wasting, unexplained severe		value
HP_0001824	Weight loss, moderate, unexplained	EUPATH_0000317	Other diagnosis	PRISM_0000623	Weight loss, moderate, unexplained		value
EFO_0000546	Wound	EUPATH_0000317	Other diagnosis	PRISM_0000624	Wound		value
PATO_0000383	female	PATO_0000047	Sex	PRISM_0000625	female		value
PATO_0000384	male	PATO_0000047	Sex	PRISM_0000626	male		value
EUPATH_0000314	Scheduled visit	EUPATH_0000311	Visit type	PRISM_0000627	Scheduled visit		value
EUPATH_0000315	Unscheduled visit	EUPATH_0000311	Visit type	PRISM_0000628	Unscheduled visit		value
ICEMR_0000006	Malaria category	OGMS_0000073	Diagnosis	PRISM_0000629	malariacat		value
