IRI,label,displayOrder,variable,dataFile,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType
http://purl.obolibrary.org/obo/EUPATH_0010812,Cumulative sum Strongyloides stercoralis-pos 1st monthly stools,2,micro_x::sstero_cum_m,micro_x,"Cumulative sum of first monthly asymptomatic stool samples positive for Strongyloides stercoralis by microscopy to date per participant. Work up for detection of enteric pathogens was performed on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Strongyloides stercoralis aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011821,cumulative count of the number of positive s. stercoralis samples by PID in first monthly stools. . Source=Calculated. continuous numeric,", 0, 1, 2",variable
http://purl.obolibrary.org/obo/EUPATH_0010810,Cumulative sum Strongyloides stercoralis-pos stools,1,micro_x::sstero_cum,micro_x,"Cumulative sum of stool samples positive for Strongyloides stercoralis by microscopy to date per participant. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Strongyloides stercoralis aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011821,cumulative count of the number of positive s. stercoralis samples by PID. . Source=Calculated. continuous numeric,", 0, 1, 2, 3, 4, 5",variable
http://purl.obolibrary.org/obo/EUPATH_0010823,Cumulative sum Taenia-pos 1st diarrheal stools,3,micro_x::taenia_cum_d,micro_x,"Cumulative sum of first diarrheal stool samples positive for Taenia to date by microscopy per participant. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age).",Sample,Taenia aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011822,cumulative count of the number of positive taenia samples by PID in first diarrhea stools. . Source=Calculated. continuous numeric,", 0",variable
http://purl.obolibrary.org/obo/EUPATH_0010824,Cumulative sum Taenia-pos 1st monthly stools,2,micro_x::taenia_cum_m,micro_x,"Cumulative sum of first monthly asymptomatic stool samples positive for Taenia by microscopy to date per participant. Work up for detection of enteric pathogens was performed on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Taenia aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011822,cumulative count of the number of positive taenia samples by PID in first monthly stools. . Source=Calculated. continuous numeric,", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0010822,Cumulative sum Taenia-pos stools,1,micro_x::taenia_cum,micro_x,"Cumulative sum of stool samples positive for Taenia by microscopy to date per participant. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Taenia aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011822,cumulative count of the number of positive taenia samples by PID. . Source=Calculated. continuous numeric,", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0010821,"Taenia, by microscopy",,micro_x::taenia,micro_x,"Whether Taenia was detected by microscopy for this stool sample. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Taenia in stool,http://purl.obolibrary.org/obo/EUPATH_0011957,Taenia sp. detected?. . Source=Calculated. 1=yes;0=no,", 0, 1",value
http://purl.obolibrary.org/obo/EUPATH_0010875,"Any bacteria, by any method",10,micro_x::bacteria,micro_x,"Whether this stool sample had any bacteria detected ('Aeromonas, by bacteriology;' 'Campylobacter, by ELISA;' 'EAEC aatA-pos or aaiC-pos, by PCR;' 'EIEC ipaH-pos, by PCR;' 'Atypical EPEC, by PCR;' 'EPEC eae-pos and bfpA-pos, by PCR;' 'ETEC LT-pos ST-neg, by PCR;' 'ETEC ST-pos, by PCR;' 'STEC stx1-pos or stx2-pos, by PCR;' 'Plesiomonas shigelloides, by bacteriology;' 'Salmonella, by bacteriology;' 'Shigella, by bacteriology;' and/or 'Vibrio, by bacteriology.') Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Test result summary for stool,http://purl.obolibrary.org/obo/EUPATH_0011876,Did this stool sample have bacteria detected?. if aeromonas =1 or campy =1 or eaec=1 or eiec=1 or atypicalepec =1 or epec =1 or Lt_etec=1 or st_etec=1 or pshigyn=1 or salmonella =1 or shigella=1 or stec=1 or vibrio=1 or yenteryn=1 then bacteria=1;else bacteria=0;. Source=Calculated. 1=yes;0=no,", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0011006,"Any other parasites, by modified acid stain microscopy",19,micro_x::modother,micro_x,"Whether any parasites other than Cryptosporidium, Cyclospora, or Isospora were detected by modified acid fast stain microscopy. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Test result summary for stool,http://purl.obolibrary.org/obo/EUPATH_0011876,Were other organisms detected by modified acid fast stain?. Uses information from variable ''mdfstaindetect''. Source=Calculated. 1=yes;0=no,", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0010882,"Any parasites, by any method",16,micro_x::parasite,micro_x,"Whether this stool sample had any parasites detected ('Ascaris lumbricoides, by microscopy;' 'Balantidium coli, by microscopy;' 'Chilomastix mesnili, by microscopy;' 'Cryptosporidium, by ELISA;' 'Cyclospora, by microscopy;' 'Entamoeba histolytica, by ELISA;' 'Endolimax nana, by microscopy;' 'Enterobius vermicularis, by microscopy;' 'Giardia, by ELISA;' 'Hymenolepis diminuta, by microscopy;' 'Hymenolepis nana, by microscopy;' 'Hookworm, by microscopy;' 'Iodamoeba butschlii, by microscopy;' 'Isospora, by microscopy;' 'Strongyloides stercoralis, by microscopy;' 'Schistosoma, by microscopy;' 'Trichuris trichiura, by microscopy;' and/or 'Taenia, by microscopy'). Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Test result summary for stool,http://purl.obolibrary.org/obo/EUPATH_0011876,Did this stool sample have a parasite detected?. if alumb=1 or bcoli=1 or cmes=1 or crypt=1 or cyclo=1 or ehist=1 or enana=1 or everm=1 or giard=1 or hdim=1 or hnana=1 or hook=1 or ibut=1 or isos=1 or sstero=1 or schist=1 or atric=1 or taenia=1 then parasite =1; else parasite=0;. Source=Calculated. 1=yes;0=no,", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0010997,"Any parasites, by modified acid stain microscopy",18,micro_x::modresult,micro_x,"Whether this stool sample had any parasites detected by modified acid fast stain microscopy. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Test result summary for stool,http://purl.obolibrary.org/obo/EUPATH_0011876,Were any pathogens detected by modified acid fast stain?. Collapsed variable for mdfstaindetect. Source=Calculated. 1=yes;0=no,", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0010760,"Any parasites, by wet prep microscopy",17,micro_x::mdfparayn,micro_x,"Whether this stool sample had any parasites detected by direct and/or formalin concentrate wet prep microscopy. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Test result summary for stool,http://purl.obolibrary.org/obo/EUPATH_0011876,Were parasites observed?. Raw variable from MDF form.. Source=MDF. 1=yes;0=no,", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0010890,"Any pathogen (ex NRV), by any method",7,micro_x::pathogeng_nonrv,micro_x,"Whether this stool sample had any pathogens (excluding Norovirus) detected by any method. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on diarrheal stool samples collected until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Test result summary for stool,http://purl.obolibrary.org/obo/EUPATH_0011876,any pathogen present in this stool sample (not including NoV) . In a particular stool sample. Source=Calculated. 1=yes;0=no,", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0010889,"Any pathogen, by any method",6,micro_x::pathogeng,micro_x,"Whether this stool sample had any pathogens detected by any method. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on diarrheal stool samples collected until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Test result summary for stool,http://purl.obolibrary.org/obo/EUPATH_0011876,Is there any pathogen present in the stool sample?. In a particular stool sample. Source=Calculated. 1=yes;0=no,", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0010935,"Any virus (ex NRV), by any method",15,micro_x::virus_nonrv,micro_x,"Whether this stool sample had any viruses other than Norovirus detected ('Astrovirus, by ELISA;' 'Adenovirus, by ELISA;' and/or 'Rotavirus, by ELISA'). Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Test result summary for stool,http://purl.obolibrary.org/obo/EUPATH_0011876,Did this stool sample have a virus detected (excluding NRV information)?. if astro =1 or rota=1 or adeno=1 then virus_nonrv=1;else virus_nonrv =0. Source=Calculated. continuous numeric,", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0010931,"Any virus, by any method",14,micro_x::virus,micro_x,"Whether this stool sample had any viruses detected ('Astrovirus, by ELISA;' 'Adenovirus, by ELISA;' 'Rotavirus, by ELISA;' 'Norovirus GI, by RT-PCR;' and/or 'Norovirus GII, by RT-PCR'). Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Test result summary for stool,http://purl.obolibrary.org/obo/EUPATH_0011876,Did this stool sample have a virus detected?. if astro =1 or nrvgeno1=1 or or nrvgeno2 =1 or rota=1 or adeno=1 then virus=1;else virus =0 /**allows for monthly stool sample to be positive if have positive NRV test result***/. Source=Calculated. 1=yes;0=no,", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0010897,Bacteria species count,11,micro_x::sumbacteria,micro_x,"Sum of all bacteria species ('Aeromonas, by bacteriology;' 'Campylobacter, by ELISA;' 'EAEC aatA-pos or aaiC-pos, by PCR;' 'EIEC ipaH-pos, by PCR;' 'Atypical EPEC, by PCR;' 'EPEC eae-pos and bfpA-pos, by PCR;' 'ETEC LT-pos ST-neg, by PCR;' 'ETEC ST-pos, by PCR;' 'STEC stx1-pos or stx2-pos, by PCR;' 'Plesiomonas shigelloides, by bacteriology;' 'Salmonella, by bacteriology;' 'Shigella, by bacteriology;' and 'Vibrio, by bacteriology') identified in this specific stool sample. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Test result summary for stool,http://purl.obolibrary.org/obo/EUPATH_0011876,Sum of all bacteria identified in a specific stool sample. sum (of aeromonas campy eaec eiec atypicalepec epec lt_etec st_etc pshigyn salmonella shigella stec vibrio yenteryn). Source=Calculated. continuous numeric,", 0, 1, 2, 3, 4, 5, 6",variable
http://purl.obolibrary.org/obo/EUPATH_0010901,Parasite species count,20,micro_x::sumparasite,micro_x,"Sum of all parasite species ('Ascaris lumbricoides, by microscopy;' 'Balantidium coli, by microscopy;' 'Chilomastix mesnili, by microscopy;' 'Cryptosporidium, by ELISA;' 'Cyclospora, by microscopy;' 'Entamoeba histolytica, by ELISA;' 'Endolimax nana, by microscopy;' 'Enterobius vermicularis, by microscopy;' 'Giardia, by ELISA;' 'Hymenolepis diminuta, by microscopy;' 'Hymenolepis nana, by microscopy;' 'Hookworm, by microscopy;' 'Iodamoeba butschlii, by microscopy;' 'Isospora, by microscopy;' 'Strongyloides stercoralis, by microscopy;' 'Schistosoma, by microscopy;' 'Trichuris trichiura, by microscopy;' and 'Taenia, by microscopy') identified in this specific stool sample. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Test result summary for stool,http://purl.obolibrary.org/obo/EUPATH_0011876,Sum of all parasites identified in a specific stool sample. sum (of alumb bcoli cmes crypt cyclo ehist enana everm giard hdim hnana hook ibut isos sstero schist atric taenia). Source=Calculated. continuous numeric,", 0, 1, 2, 3, 4, 5",variable
http://purl.obolibrary.org/obo/EUPATH_0010919,Pathogen species (ex NRV) count,9,micro_x::sumpathg_nonrv,micro_x,"Sum of all pathogen species except for Norovirus identified in this specific stool sample. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on diarrheal stool samples collected until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Test result summary for stool,http://purl.obolibrary.org/obo/EUPATH_0011876,number of pathogens identified in a specific stool sample excluding information on norovirus. Information from the first monthly stool collected for each month or the first diarrhea stool collected for each diarrhea episode. Complete testing required of stool samples. . Source=Calculated. continuous numeric,", 0, 1, 2, 3, 4, 5, 6, 7",variable
http://purl.obolibrary.org/obo/EUPATH_0010915,Pathogen species count,8,micro_x::sumpathg,micro_x,"Sum of all pathogen species identified in this specific stool sample. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on diarrheal stool samples collected until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Test result summary for stool,http://purl.obolibrary.org/obo/EUPATH_0011876,number of pathogens identified in a specific stool sample. Information from the first monthly stool collected for each month or the first diarrhea stool collected for each diarrhea episode. Complete testing required of stool samples. . Source=Calculated. continuous numeric,", 0, 1, 2, 3, 4, 5, 6, 7, 8",variable
http://purl.obolibrary.org/obo/EUPATH_0010911,Unique pathogen species (ex NRV) count,2,micro_x::sumpath_u_nonrv,micro_x,"Sum of unique pathogen species (excluding Norovirus) identified in this specific stool sample. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on diarrheal stool samples collected until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Test result summary for stool,http://purl.obolibrary.org/obo/EUPATH_0011876,number of UNIQUE pathogens identified in this stool sample excluding information from NRV. Requires complete testing of stool sample. Source=Calculated. continuous numeric,", 0, 1, 2, 3, 4, 5, 6",variable
http://purl.obolibrary.org/obo/EUPATH_0010905,Unique pathogen species count,1,micro_x::sumpath_u,micro_x,"Sum of unique pathogen species identified in this specific stool sample. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on diarrheal stool samples collected until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Test result summary for stool,http://purl.obolibrary.org/obo/EUPATH_0011876,number of UNIQUE pathogens identified in this stool sample. Requires complete testing of stool sample. Source=Calculated. continuous numeric,", 0, 1, 2, 3, 4, 5, 6",variable
http://purl.obolibrary.org/obo/EUPATH_0010909,"Unique pathogen species count, diarrheal stools",4,micro_x::sumpath_u_d,micro_x,"Sum of unique pathogen species identified in this specific diarrheal stool sample. Complete testing of stool samples is required to calculate this variable. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on diarrheal stool samples collected until 24 months of age (with a possible extension to 36 months of age).",Sample,Test result summary for stool,http://purl.obolibrary.org/obo/EUPATH_0011876,number of UNIQUE pathogens identified in this diarrhea stool sample. Complete testing required of stool samples. . Source=Calculated. continuous numeric,", 0, 1, 2, 3, 4, 5, 6, 8",variable
http://purl.obolibrary.org/obo/EUPATH_0010910,"Unique pathogen species count, monthly stools",3,micro_x::sumpath_u_m,micro_x,"Sum of unique pathogen species identified in this specific monthly stool sample. Complete testing of stool samples is required to calculate this variable. Work up for detection of enteric pathogens was performed on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Test result summary for stool,http://purl.obolibrary.org/obo/EUPATH_0011876,number of UNIQUE pathogens identified in this monthly stool sample. Information from the first monthly stool collected for each month. Complete testing required of stool samples. . Source=Calculated. continuous numeric,", 0, 1, 2, 3, 4, 5, 6",variable
http://purl.obolibrary.org/obo/EUPATH_0010927,Virus species (ex NRV) count,13,micro_x::sumvirus_nonrv,micro_x,"Sum of all virus species except for Norovirus ('Astrovirus, by ELISA;' 'Adenovirus, by ELISA;' and 'Rotavirus, by ELISA') identified in this specific stool sample. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Test result summary for stool,http://purl.obolibrary.org/obo/EUPATH_0011876,Sum of all viruses identified in a specific stool sample excluding NRV information. Information from the first monthly stool collected for each month or the first diarrhea stool collected for each diarrhea episode. Complete testing required of stool samples. . Source=Calculated. continuous numeric,", 0, 1, 2, 3",variable
http://purl.obolibrary.org/obo/EUPATH_0010923,Virus species count,12,micro_x::sumvirus,micro_x,"Sum of all virus species ('Astrovirus, by ELISA;' 'Adenovirus, by ELISA;' 'Rotavirus, by ELISA;' 'Norovirus GI, by RT-PCR;' and 'Norovirus GII, by RT-PCR') identified in this specific stool sample. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Test result summary for stool,http://purl.obolibrary.org/obo/EUPATH_0011876,"Sum of all viruses identified in a specific stool sample. sum of astrovirus, NoV GI, NoV GII, rotavirus, and adenovirus. Source=Calculated. continuous numeric",", 0, 1, 2, 3, 4",variable
http://purl.obolibrary.org/obo/EUPATH_0010615,"Trichuris trichiura, by microscopy",,micro_x::atric,micro_x,"Whether Trichuris trichiura was detected by microscopy for this stool sample. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Trichuris in stool,http://purl.obolibrary.org/obo/EUPATH_0030120,T. trichiura detected?. . Source=Calculated. 1=yes;0=no,", 0, 1",value
http://purl.obolibrary.org/obo/EUPATH_0010617,Cumulative sum Trichuris trichiura-pos 1st diarrheal stools,3,micro_x::atric_cum_d,micro_x,"Cumulative sum of first diarrheal stool samples positive for Trichuris trichiura by microscopy to date per participant. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age).",Sample,Trichuris trichiura aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011823,cumulative count of the number of positive T. trichiura samples by PID in first diarrhea stools. . Source=Calculated. continuous numeric,", 0, 1, 2",variable
http://purl.obolibrary.org/obo/EUPATH_0010618,Cumulative sum Trichuris trichiura-pos 1st monthly stools,2,micro_x::atric_cum_m,micro_x,"Cumulative sum of first monthly asymptomatic stool samples positive for Trichuris trichiura by microscopy to date per participant. Work up for detection of enteric pathogens was performed on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Trichuris trichiura aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011823,cumulative count of the number of positive T. trichiura samples by PID in first monthly stools. . Source=Calculated. continuous numeric,", 0, 1, 2, 3",variable
http://purl.obolibrary.org/obo/EUPATH_0010616,Cumulative sum Trichuris trichiura-pos stools,1,micro_x::atric_cum,micro_x,"Cumulative sum of stool samples positive for Trichuris trichiura by microscopy to date per participant. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Trichuris trichiura aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011823,cumulative count of the number of positive T. trichiura samples by PID. . Source=Calculated. continuous numeric,", 0, 1, 2, 3, 4",variable
http://purl.obolibrary.org/obo/EUPATH_0011437,Urine included in L:M analysis,2,lmz::suspect_result,lmz,"Flag for Lactulose:Mannitol (L:M) urine samples that were excluded from analysis. Reasons for exclusion include (i) if either lactulose or mannitol were not detected, (ii) if either lactulose or mannitol excretion was more than 100% of the dosage, (iii) if the duration of urine collection was either less than 4.5 hours or more than 5.5 hours, or (iv) if there was some other known issue with the sample. The Lactulose:Mannitol dual sugar test for gut permeability was used for analysis of environmental enteropathy and was assessed in urine samples collected at 3, 6, 9, and 15 months of age.",Sample,Urine sample,http://purl.obolibrary.org/obo/OBI_0000651,.,", 1",variable
http://purl.obolibrary.org/obo/EUPATH_0011194,Urine volume (mL),1,lmz::ucfvol | mn_iar::urinevol,mn_iar | lmz,"Volume of urine collected from participant, in mL. Urine samples were collected at 3, 6, 9, 15, 24, and 36 months of age.",Sample,Urine sample,http://purl.obolibrary.org/obo/OBI_0000651,. .UCFVOL. Source=UCF.,>10 unique values,variable
http://purl.obolibrary.org/obo/EUPATH_0011235,Duration of urine collection (hrs),6,lmz::duration_urine_collection,lmz,"Number of hours to collect Lactulose:Mannitol (L:M) urine. The protocol specified that urine should be collected for 5 hours after ingestion of the Lactulose:Mannitol (L:M) solution. The Lactulose:Mannitol dual sugar test for gut permeability was used for analysis of environmental enteropathy and was assessed in urine samples collected at 3, 6, 9, and 15 months of age.",Sample,Urine sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011473,.,>10 unique values,variable
http://purl.obolibrary.org/obo/EUPATH_0011468,Duration of urine collection greater than 5.5 hrs,8,lmz::urine_collection_long,lmz,"Flag for Lactulose:Mannitol (L:M) urine samples that were collected for more than 5.5 hours. The protocol specified that urine should be collected for 5 hours after ingestion of the Lactulose:Mannitol (L:M) solution. The Lactulose:Mannitol dual sugar test for gut permeability was used for analysis of environmental enteropathy and was assessed in urine samples collected at 3, 6, 9, and 15 months of age.",Sample,Urine sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011473,.,", 1",variable
http://purl.obolibrary.org/obo/EUPATH_0011469,Duration of urine collection less than 4.5 hrs,7,lmz::urine_collection_short,lmz,"Flag for Lactulose:Mannitol (L:M) urine samples that were collected for less than 4.5 hours.The protocol specified that urine should be collected for 5 hours after ingestion of the Lactulose:Mannitol (L:M) solution. The Lactulose:Mannitol dual sugar test for gut permeability was used for analysis of environmental enteropathy and was assessed in urine samples collected at 3, 6, 9, and 15 months of age.",Sample,Urine sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011473,.,", 1",variable
http://purl.obolibrary.org/obo/EUPATH_0011333,Incorrect dose of L:M solution,9,lmz::note,lmz,"Flag for Lactulose:Mannitol (L:M) urine samples that were collected from participants who were administered an incorrect dosage of the Lactulose:Mannitol (L:M) solution. The Lactulose:Mannitol dual sugar test for gut permeability was used for analysis of environmental enteropathy and was assessed in urine samples collected at 3, 6, 9, and 15 months of age.",Sample,Urine sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011473,.,", CHILD TOOK ONLY 6ML OF LM. HAD ALLERGY TO THE SOLUTION W/PDF, DOSAGE BASED ON PRIOR MONTH'S WEIGHT, W/PDF, INCORRECT DOSAGE ADMINISTERED (21.86ML INSTEAD OF 20ML) W/PDF",variable
http://purl.obolibrary.org/obo/EUPATH_0011465,L:M urine collected in 14 day target window,2,lmz::ucf_in_14d_window,lmz,"Whether the Lactulose:Mannitol (L:M) urine sample was collected within a +/- 14 day window. The Lactulose:Mannitol dual sugar test for gut permeability was used for analysis of environmental enteropathy and was assessed in urine samples collected at 3, 6, 9, and 15 months of age.",Sample,Urine sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011473,.,", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0011466,L:M urine collected in 30 day target window,3,lmz::ucf_in_30d_window,lmz,"Whether the Lactulose:Mannitol (L:M) urine sample was collected within a +/- 30 day window. The Lactulose:Mannitol dual sugar test for gut permeability was used for analysis of environmental enteropathy and was assessed in urine samples collected at 3, 6, 9, and 15 months of age.",Sample,Urine sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011473,.,", 0, 1",variable
