overallOrder,variable,dataFile,dataSet,IRI,label,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,multifilter,notesForOnt
385,tetaaged6,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0000579,Age (days),,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,,
389,tetaaged7,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0000579,Age (days),,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,,
393,tetaaged8,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0000579,Age (days),,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,,
397,tetaaged9,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0000579,Age (days),,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,,
402,dptaged1,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0000579,Age (days),,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,,
406,dptaged2,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0000579,Age (days),,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,,
410,dptaged3,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0000579,Age (days),,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,,
414,dptaged4,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0000579,Age (days),,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,,
418,dptaged5,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0000579,Age (days),,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,,
423,bcgaged1,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0000579,Age (days),,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,,
427,bcgaged2,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0000579,Age (days),,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,,
6,target_month,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011851,Target month for sample collection,,Sample,Sample collection,http://purl.obolibrary.org/obo/OBI_0000659,Target/scheduled month. Source=FRQ/FSQ/BRF/UCF/SRF/FSE/MOA,,,
1,pid,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0000095,Participant ID,,Participant,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Child ID (original). Source=CAF/MOA/MOB/MOC/SAF/FSQ/BRF/UCF/FSE/MOA,unique identifier,,
2,Pid,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0000095,Participant ID,,Participant,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Child ID (original). Source=CAF/MOA/MOB/MOC/SAF/FSQ/BRF/UCF/FSE/MOA,unique identifier,,
2,Pid,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0000095,Participant ID,,Participant,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,Child ID (original). Source=CAF/MOA/MOB/MOC/SAF/FSQ/BRF/UCF/FSE/MOA,unique identifier,,
5,NCFLASTDATE,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011146,Last contact date,,Participant,Participant study details,http://purl.obolibrary.org/obo/EUPATH_0000307,,,,
2,cafsex,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/PATO_0000047,Sex,,Participant,Demographics,http://purl.obolibrary.org/obo/EUPATH_0010981,sex of child. Source=PIDs,"1=male, 2=female",,
3,CAFSEX,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/PATO_0000047,Sex,,Participant,Demographics,http://purl.obolibrary.org/obo/EUPATH_0010981,sex of child. Source=PIDs,"1=male, 2=female",,
37,CAFSEX,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/PATO_0000047,Sex,,Participant,Demographics,http://purl.obolibrary.org/obo/EUPATH_0010981,sex of child. Source=PIDs,"1=male, 2=female",,
43,A_lac_mmols_per_L,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011198,Adjusted lactulose (mmol/L),,Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,,,,
48,A_lac_perexc,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011199,Adjusted lactulose excreted (%),,Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,,,,
51,lac_bin,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011284,Adjusted lactulose excreted (%) greater than 90th percentile in Brazil,"Brazil data was used to represent the least abnormal gut permiability values. Since there was a small sample size, extreme values could not be transformed into z-scores with precision, so all values above the 90th percentile are indicated here",Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,,,,
46,A_lac_exc_mg,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011475,Adjusted lactulose excreted (mg),,Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,,,,
42,A_lmr,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011286,Adjusted lactulose/mannitol excretion ratio,,Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,,,,
57,lmr_bin,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011476,Adjusted lactulose/mannitol excretion ratio greater than 90th percentile in Brazil,"Brazil data was used to represent the least abnormal gut permiability values. Since there was a small sample size, extreme values could not be transformed into z-scores with precision, so all values above the 90th percentile are indicated here",Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,,,,
44,A_man_mmols_per_L,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011202,Adjusted mannitol (mmol/L),,Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,,,,
47,A_man_perexc,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011477,Adjusted mannitol excreted (%),,Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,,,,
54,man_bin,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011296,Adjusted mannitol excreted (%) greater than 90th percentile in Brazil,"Brazil data was used to represent the least abnormal gut permiability values. Since there was a small sample size, extreme values could not be transformed into z-scores with precision, so all values above the 90th percentile are indicated here",Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,,,,
45,A_man_exc_mg,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011203,Adjusted mannitol excreted (mg),,Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,,,,
17,duration_urine_collection,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011235,Duration of urine collection (hrs),Number of hours urine was collected. The protocol specified 5 hours.,Sample,Urine sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011473,,,,
31,urine_collection_long,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011468,Duration of urine collection greater than 5.5 hrs,Whether urine was collected for more than 5.5 hours. Urine was supposed to be collected for 5 hours.,Sample,Urine sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011473,,,,
30,urine_collection_short,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011469,Duration of urine collection less than 4.5 hrs,Whether urine was collected for less than 4.5 hours. Urine was supposed to be collected for 5 hours.,Sample,Urine sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011473,,,,
29,lacexc_100,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011285,Greater than 100% lactulose excreted,The sample fails quality control checks since more than 100% of the recorded lactulose dose given to the participant was excreted,Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,,,,
28,manexc_100,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011297,Greater than 100% mannitol excreted,The sample fails quality control checks since more than 100% of the recorded mannitol dose given to the participant was excreted,Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,,,,
41,lab,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011283,Lactulose and mannitol analysis lab,,Sample,Sample,http://purl.obolibrary.org/obo/EUPATH_0000609,,,,
16,D_lac_mg,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011215,Lactulose dosage (mg),,Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,,,,
27,no_lact_peak,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011331,Lactulose not detected,,Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,,,,
15,D_man_mg,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011216,Mannitol dosage (mg),,Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,,,,
26,no_mann_peak,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011332,Mannitol not detected,,Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,,,,
40,note,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011333,Other reason urine sample excluded,,Sample,Urine sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011473,,,,
18,datasheet,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011217,Sample analysis date,Date urine sample was analyzed by the lab,Sample,Laboratory test,http://purl.obolibrary.org/obo/OGMS_0000056,,,,
10,UCFDATE,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/OBI_0001619,Sample collection date,,Sample,Sample collection,http://purl.obolibrary.org/obo/OBI_0000659,,,,
12,UCFSAMPID,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/OBI_0001616,Sample ID,,Sample,Sample,http://purl.obolibrary.org/obo/EUPATH_0000609,,,,
7,target_date,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011438,Target date for sample collection,,Sample,Sample collection,http://purl.obolibrary.org/obo/OBI_0000659,,,,
13,ucf_in_14d_window,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011465,Urine collected in 14 day window,Collected with +/- 14 days of ideal date,Sample,Urine sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011473,,,,
14,ucf_in_30d_window,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011466,Urine collected in 30 day window,Collected with +/- 30 days of ideal date,Sample,Urine sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011473,,,,
8,urine_collection,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011467,Urine collection status,,Sample,Urine sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011473,,,,
32,suspect_result,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011437,Urine included in lactulose-mannitol analysis,"Urine samples were excluded from analysis if either lactulose or mannitol were not detected, if either lactulose or mannitol excretion was mor than 100% of the dosage, if the duration of urine collection was either less than 4.5 hours or more than 5.5 hours, or if there was some other known issue with the sample",Sample,Urine sample,http://purl.obolibrary.org/obo/OBI_0000651,,,,
11,UCFVOL,LMZ.csv,"MAL-ED, 0 to 36 months",hhttp://purl.obolibrary.org/obo/EUPATH_0011194,Urine volume,,Sample,Urine sample,http://purl.obolibrary.org/obo/OBI_0000651,,,,
49,Zcontin_BC_lac,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011404,Lactulose z-score,,Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,,,,
52,Zcontin_BC_man,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011405,Mannitol z-score,,Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,,,,
55,Zcontin_BC_lmr,LMZ.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011439,Lactulose/mannitol ratio z-score,,Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,,,,
197,age_measles,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011204,Age (days) at suspected measles infection,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,,
199,age_pertussis,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011205,Age (days) at suspected pertussis infection,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,,
40,dewormdate1,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011220,Deworming date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
44,dewormdate2,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011220,Deworming date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
184,dewormdate1,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011220,Deworming date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
48,dewormdoseN,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011222,Total deworm doses,,Participant,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,,,,
187,dewormdoseN,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011222,Total deworm doses,,Participant,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,,,,
69,vitadoseN,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011440,Total vitamin A supplement doses,,Participant,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,,,,
182,vitadoseN,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011440,Total vitamin A supplement doses,,Participant,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,,,,
9,rabdate1,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
13,rabdate2,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
17,rabdate3,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
21,rabdate4,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
25,rabdate5,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
30,cpoxdate1,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
35,typdate1,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
38,meadate1,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
41,meadate2,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
44,meadate3,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
49,tetadate1,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
52,tetadate2,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
55,tetadate3,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
58,tetadate4,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
61,tetadate5,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
64,tetadate6,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
67,tetadate7,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
70,mendate1,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
70,tetadate8,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
73,tetadate9,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
74,mendate2,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
78,mendate3,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
78,dptdate1,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
81,dptdate2,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
83,fludate1,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
84,dptdate3,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
87,fludate2,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
87,dptdate4,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
91,fludate3,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
92,rotadate1,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
95,fludate4,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
95,rotadate2,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
98,rotadate3,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
99,fludate5,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
103,opvdate1,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
104,jedate1,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
106,opvdate2,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
109,yfdate1,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
109,opvdate3,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
112,opvdate4,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
114,pcvdate1,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
115,opvdate5,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
118,pcvdate2,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
118,opvdate6,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
121,opvdate7,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
122,pcvdate3,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
124,opvdate8,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
126,pcvdate4,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
127,opvdate9,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
130,opvdate10,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
131,mumdate1,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
133,opvdate11,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
135,mumdate2,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
136,opvdate12,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
139,mumdate3,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
