overallOrder,variable,dataFile,IRI,label,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType,displayOrder,notesForOnt
194,window,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025050,Windows,,Household,Dwelling characteristics,http://purl.obolibrary.org/obo/EUPATH_0000303,"<font color=""blue"">Kodi nyumba yanu ili ndi mazenera?</font> (<i>observe</i>) Does your house have windows?","0, No | 1, Yes",variable,8,
232,dtyrem,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025060,Discarded tires distance,,Household,Dwelling environment,http://purl.obolibrary.org/obo/EUPATH_0010032,Distance from the house,,variable,2,
234,dtrashm,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025062,Discarded trash distance,,Household,Dwelling environment,http://purl.obolibrary.org/obo/EUPATH_0010032,Distance from the house,,variable,3,
238,forestm,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025067,Forest distance,,Household,Dwelling environment,http://purl.obolibrary.org/obo/EUPATH_0010032,Distance from the house,,variable,4,
230,gardenm,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025068,Garden distance,,Household,Dwelling environment,http://purl.obolibrary.org/obo/EUPATH_0010032,Distance from the house,,variable,5,
236,marshm,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025090,Marshes distance,,Household,Dwelling environment,http://purl.obolibrary.org/obo/EUPATH_0010032,Distance from the house,,variable,6,
226,breedingn,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025096,Mosquito breeding site count,,Household,Dwelling environment,http://purl.obolibrary.org/obo/EUPATH_0010032,"If yes, how many breeding sites are there? <i>(Observe)</i>",,variable,7,
,,,http://purl.obolibrary.org/obo/EUPATH_0025164,Specific dwelling environment,,Household,Dwelling environment,http://purl.obolibrary.org/obo/EUPATH_0010032,,,,1,
228,stwaterm,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025145,Standing water distance,,Household,Dwelling environment,http://purl.obolibrary.org/obo/EUPATH_0010032,Distance from the house,,variable,8,
206,fuelmat,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0000023,Cooking fuel,,Household,Dwelling facilities,http://purl.obolibrary.org/obo/EUPATH_0000302,"<font color=""blue"">Kodi mumagwiritsa ntchito chiani pophikira?</font> What do you use for cooking?","01, Electricity | 02, LPG/ natural gas | 03, Biogas | 04, Kerosene | 05, Coal/lignite | 06, Charcoal | 07, Firewood/straw | 08, Dung | 09, Other",variable,,
,,,http://purl.obolibrary.org/obo/EUPATH_0000596,Waste disposal,,Household,Dwelling facilities,http://purl.obolibrary.org/obo/EUPATH_0000302,,,category,,
7,site_ses,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025072,Health center,Health center where screening and enrollment was conducted,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Health centre,"1, Bangwe Health Centre | 2, Chileka Health Centre | 3, Chilomoni Health Centre | 4, Mpemba Health Centre | 5, Ndirande Health Centre | 6, Zingwangwa Health Centre",variable,1,
9,vil_bn1,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Bangwe zone 1 village,"1, Railways | 2, Namiyango Yard | 3, B.C.A Hills",variable,3,
10,vil_bn2,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Bangwe zone 2 village,"1, Chilambe | 2, Masala 1 & 2 | 3, Mgomanjira | 4, Mondiwa mapondo | 5, Mondiwa mwateya | 6, Namiyango maplot | 7, William | 8, Wisiki (Bangwe market) | 9, Wisiki lilaka | 10, Wisiki thundu",variable,3,
11,vil_bn3,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Bangwe zone 3 village,"1, Butawo | 2, Mathuli | 3, Mbalame | 4, Minyanga | 5, Mpingwe salvation | 6, Mpingwe school | 7, Mwamadi delunde | 8, Mwamadi mfumu | 9, Mwamadi mvula | 10, Naluso | 11, Namboya | 12, Nkhuku ten | 13, Sakaza",variable,3,
12,vil_bn4,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Bangwe zone 4 village,"1, B.C.A Chimaliro | 2, B.C.A Chipangala 1 | 3, B.C.A Chipangala 2 | 4, B.C.A Chiswe 1 | 5, B.C.A Chiswe 2 | 6, B.C.A Mtendere | 7, Mbayani 1 | 8, Mbayani 2 | 9, Nachamba | 10, Namatapa 1 | 11, Namatapa 2 | 12, Nthandizi 1 | 13, Nthandizi 2 | 14, Ntopwa | 15, Gangala | 16, B.C.A Chilumba",variable,3,
13,vil_bnun,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,"If zone is unknown, specify village",,variable,3,
15,vil_ck_zone1_ses,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Chileka zone 1 village,"1, Besitala | 2, Chatha | 3, Magombo | 4, Maleya | 5, Malizani | 6, Malunga | 7, Mbuka | 8, Mdala | 9, Mesala",variable,3,
16,vil_ck2,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Chileka zone 2 village,"1, Chindevu | 2, Galawanda | 3, Gavi | 4, Jonathan | 5, Kafere | 6, Kapitao | 7, Kumpanda | 8, Kunjawa | 9, Lunzu | 10, Makolosa | 11, Mpasuka | 12, Nkuweya | 13, Peter Bilira | 14, Puli | 15, Steven",variable,3,
17,vil_ck3,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Chileka zone 3 village,"1, Chikaoneka | 2, Chilawira | 3, Chinseu | 4, Chuma | 5, Dambo | 6, Gopani | 7, Holowa | 8, Khungulu | 9, Makwinja | 10, Malaka | 11, Manya | 12, Mapemba | 13, Masitala | 14, Mkunthiwa",variable,3,
18,vil_ck4,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Chileka zone 4 village,"1, Botomani | 2, Chaola | 3, Chinkango | 4, Chintumbira | 5, Chiwaya | 6, John | 7, Kachiwala | 8, Malindi | 9, Njolomole | 10, Nkata A, B & C | 11, Muotcha | 12, Pambaza | 13, Singano | 14, Solomoni | 15, Temani | 16, Zimphonje | 17, Mtiza | 18, Ntefula | 19, Mazongoza | 20, Mwansambo | 21, Thanganyika | 22, Samama | 23, Kuntasa | 24, Che Zimba",variable,3,
19,vil_ck5,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Chileka zone 5 village,"1, Kameza | 2, Malola Yard | 3, Mdala/Chatha | 4, Singano DCA lines | 5, Singano Police Quarters",variable,3,
20,vil_ckun,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,"If zone is unknown, specify village",,variable,3,
22,vil_cl1,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Chilomoni zone 1 village,"1, Chemusa 4 square | 2, Chemusa Anyamata Manda | 3, Chemusa Anyamata proper | 4, Chemusa Chinangwa 1 | 5, Chemusa Chinangwa 2 Kayange | 6, Chemusa Magasa Kachere | 7, Chemusa Magasa Mai Musa | 8, Chemusa Magasa Mbwelera | 9, Chemusa Magasa proper | 10, Chemusa Msika wanjala Four ways | 11, Chemusa Msika wanjala Maranatha | 12, Chemusa Msika wanjala Proper (Mibawa) | 13, Mbayani",variable,3,
23,vil_cl2,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Chilomoni zone 2 village,"1, Chirimba | 2, Mwachande A (rose Garden) & B | 3, Suya 1 A Mboni | 4, Suya 1 B Mlambe | 5, Suya 1 Kwaboti | 6, Suya 2 Kwamfumu | 7, Suya 2 Mboni | 8, Suya 2 Namatete",variable,3,
24,vil_cl3,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Chilomoni zone 3 village,"1, Chibwana 1 Maxwell 2 (SDA Area) | 2, Chibwana 1 Maxwell Four Ways | 3, Chibwana 1 Maxwell Likhubula | 4, Chibwana 1 Maxwell Taiwan | 5, Chibwana 1 rural (Mindano) | 6, Chibwana Sonkey | 7, Chilomoni Admarc | 8, Chilomoni Bwanoni | 9, Chilomoni Central | 10, Chilomoni Desilva | 11, Chilomoni Govt | 12, Khola 1 | 13, Lumbira A Zambia | 14, Lumbira B | 15, Mulunguzi A Hema | 16, Mulunguzi A Mangochi | 17, Mulunguzi A Nandolo | 18, Mulunguzi A Sosola | 19, Mulunguzi A Waterboard | 20, Mulunguzi B Ground | 21, Segelege A, B & C",variable,3,
25,vil_cl4,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Chilomoni zone 4 village,"1, Chigwaja village | 2, Chimwanga | 3, Jeweta 1 & 2 | 4, Pensulo A & B | 5, Zigala A & B | 6, Zinganguwo | 7, Pitala | 8, Chitakale",variable,3,
26,vil_cl5,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Chilomoni zone 5 village,"1, Khola 2 (Sanjika) | 2, Namiwawa | 3, Chilomoni fargo (lumbira)",variable,3,
27,vil_clun,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,"If zone is unknown, specify village",,variable,3,
29,vil_mp1,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Mpemba zone 1 village,"1, Beni A | 2, Beni B | 3, Chikunje | 4, Chilunduka | 5, Disi Lundu | 6, Duncan | 7, Jasamu | 8, Kabango | 9, Kalitsiro | 10, Kamtukule | 11, Kuloya | 12, Linolo | 13, Makanjira | 14, Mandevu | 15, Manyenje | 16, Mbinda | 17, Mkoka | 18, Mlanga | 19, Mpagaja | 20, Mtelera | 21, somba I | 22, somba II | 23, Pemba | 24, Robean | 25, Somanje",variable,3,
30,vil_mp2,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Mpemba zone 2 village,"1, Chamba | 2, Davide | 3, John | 4, Khudu | 5, Khunju | 6, Kuluwenda | 7, Malekano | 8, Mboola | 9, Mpingo | 10, Mwambula | 11, Mwembere | 12, Sanganiza | 13, Scott | 14, Solomoni | 15, Tambala",variable,3,
31,vil_mp3,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Mpemba zone 3 village,"1, Binali | 2, Chikoja | 3, Gombe | 4, Jana | 5, Kanyasulu | 6, Kumbokola | 7, Mabala | 8, Malonga | 9, Maluwa | 10, Mang'oma | 11, Matowa | 12, Mbande | 13, Mbendera | 14, Mphande | 15, Mwamadi | 16, Nambaja | 17, Namonde | 18, Pasonje | 19, Sankweche | 20, Sukali | 21, Suweja",variable,3,
32,vil_mp4,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Mpemba zone 4 village,"1, Chikaonda | 2, Chunga | 3, Kambalame | 4, Kapuchi | 5, Kumwambe | 6, Lomosi | 7, Luwayo | 8, Matanga | 9, Mkwapatira | 10, Mmanga | 11, Mwangata | 12, Mwengo | 13, Ndile | 14, Njowe",variable,3,
33,vil_mpun,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,"If zone is unknown, specify village",,variable,3,
35,vil_nd1,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Ndirande zone 1 village,"1, Nyambabwe (Magalasi, PTC, Superior) | 2, Newlines (mtamballika)",variable,3,
36,vil_nd2,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Ndirande zone 2 village,"1, Chakana | 2, Golio / Mulanga | 3, Matope | 4, Mpembu | 5, Mtambalika (proper) | 6, Makata (somanje)",variable,3,
37,vil_nd3,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Ndirande zone 3 village,"1, Gamulani | 2, George | 3, Majiga | 4, Zambia | 5, Nyambabwe B (Police lines)",variable,3,
38,vil_nd4,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Ndirande zone 4 village,"1, Gaisi (mbayani) | 2, Likhubula (mbayani) | 3, Mangochi (mbayani) | 4, Mateme (mbayani) | 5, Mwachande (chirimba) | 6, Ndalama (mbayani) | 7, Suya (chirimba)",variable,3,
39,vil_ndun,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,"If zone is unknown, specify village",,variable,3,
41,vil_zn1,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Zingwangwa zone 1 village,"1, Chitawira | 2, Manja | 3, Naperi | 4, Nkolokosa | 5, Mount pleasant | 6, Sunnyside | 7, Moneymen",variable,3,
42,vil_zn2,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Zingwangwa zone 2 village,"1, Chatha | 2, Chilobwe | 3, Chimwankhunda | 4, Soche Quarry | 5, Zingwangwa",variable,3,
43,vil_zn3,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Zingwangwa zone 3 village,"1, Baluti | 2, Kampala | 3, Manase Chiwandira | 4, Manase Sunani | 5, Maliro | 6, Kausiwa | 7, Martin | 8, Nancholi | 9, Wiskes",variable,3,
44,vil_zn4,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Zingwangwa zone 4 village,"1, Bismark | 2, Chingondo | 3, Chuma | 4, Kajombo | 5, Nkoma | 6, Songolo | 7, Chinzukira | 8, Daniel | 9, Kachulu A & B | 10, Kadammanja | 11, Kambango | 12, Milambo | 13, Monjeza | 14, Msusa",variable,3,
45,vil_znun,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/ENVO_01000773,Village,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,"If zone is unknown, specify village",,variable,3,
8,bn_zone,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/NCIT_C43428,Zone,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Bangwe zone,"1, Zone 1 | 2, Zone 2 | 3, Zone 3 | 4, Zone 4 | -9, Unknown",variable,2,
14,ck_zone,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/NCIT_C43428,Zone,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Chileka zone,"1, Zone 1 | 2, Zone 2 | 3, Zone 3 | 4, Zone 4 | 5, Zone 5 | -9, Unknown",variable,2,
21,cl_zone,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/NCIT_C43428,Zone,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Chilomoni zone,"1, Zone 1 | 2, Zone 2 | 3, Zone 3 | 4, Zone 4 | 5, Zone 5 | -9, Unknown",variable,2,
28,mp_zone,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/NCIT_C43428,Zone,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Mpemba zone,"1, Zone 1 | 2, Zone 2 | 3, Zone 3 | 4, Zone 4 | -9, Unknown",variable,2,
34,nd_zone,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/NCIT_C43428,Zone,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Ndirande zone,"1, Zone 1 | 2, Zone 2 | 3, Zone 3 | 4, Zone 4 | -9, Unknown",variable,2,
40,zn_zone,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/NCIT_C43428,Zone,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Zingwangwa zone,"1, Zone 1 | 2, Zone 2 | 3, Zone 3 | 4, Zone 4 | -9, Unknown",variable,2,
,,,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,category,2,
,,,http://purl.obolibrary.org/obo/EUPATH_0010032,Dwelling environment,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,category,3,
,,,http://purl.obolibrary.org/obo/EUPATH_0000302,Dwelling facilities,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,category,4,
,,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,category,5,
89,hhqdate,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0021085,Household data collection date,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,Visit date,,variable,1,
,,,http://purl.obolibrary.org/obo/EUPATH_0024182,Household relocation,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,category,6,
245,finalres,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025075,Household visit status,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,Final result of the household visit,"1, Completed | 2, No household member at home or no competent respondent at home at time of visit | 3, Entire household absent for extended period of time | 4, Postponed | 5, Withdrawn consent | 6, House vacant or address not a dwelling | 7, House not found | 8, Other",variable,9,
,,,http://purl.obolibrary.org/obo/EUPATH_0000731,Household water,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,category,7,
246,finalsp,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025106,Other household visit status,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,"If other, specify",,variable,10,
,,,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,category,8,
164,tmhouse,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025147,Time at current location,,Household,Household relocation,http://purl.obolibrary.org/obo/EUPATH_0024182,"<font color=""blue"">Kodi mwakhala nthawi yotalika bwanji chiloweleni mnyumbamu?</font> 
How long have you stayed in the house?
","1, < 1 week | 2, 1-2 weeks | 3, >2 weeks",variable,,
208,water,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/ENVO_00003064,Drinking water source,,Household,Household water,http://purl.obolibrary.org/obo/EUPATH_0000731,"<font color=""blue"">Kodi madzi akumwa mumawatenga kuti?</font> 
Where do you get your drinking water?","1, Piped water | 21, Tube well or borehole | 3, Dug well | 4, Water from spring | 51, Rainwater | 61, Tanker truck | 71, Cart with small tank | 81, Surface water (river/dam/lake/pond/stream/canal/irrigation channel) | 91, Bottled water | 96, Other | -9, Unknown",variable,,
209,pipewater,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025121,Piped drinking water source,,Household,Household water,http://purl.obolibrary.org/obo/EUPATH_0000731,Select the type of piped water,"11, Piped into dwelling | 12, Piped into yard/plot | 13, Public tap/standpipe",variable,,
211,spring,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025143,Spring drinking water source,,Household,Household water,http://purl.obolibrary.org/obo/EUPATH_0000731,Select the type of water from spring,"41, Protected spring | 42, Unprotected spring",variable,,
210,dug,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025159,Well drinking water source,,Household,Household water,http://purl.obolibrary.org/obo/EUPATH_0000731,Select the type of dug well,"31, Protected well | 32, Unprotected well",variable,,
,,,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,,Household,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,,,multifilter,,
163,nppllive,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0000019,Persons living in house,,Household,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,"<font color=""blue"">Kodi ndi athu angati amene mumakhala m'nyumbamu kuphatikizapo ana?</font> How many of you live in the household, including children?
",,variable,,
224,nslept,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0000714,Persons sleeping in dwelling,,Household,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,How many people slept in the house?,,variable,,
231,dtyre,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025051,Discarded tires,,Household,Specific dwelling environment,http://purl.obolibrary.org/obo/EUPATH_0025164,Discarded tyres,"0, No | 1, Yes",value,,
233,dtrash,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025061,Discarded trash,,Household,Specific dwelling environment,http://purl.obolibrary.org/obo/EUPATH_0025164,"Discarded trash (e.g., pots, pans, etc.)","0, No | 1, Yes",value,,
237,forest,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025066,Forest,,Household,Specific dwelling environment,http://purl.obolibrary.org/obo/EUPATH_0025164,Forest,"0, No | 1, Yes",value,,
229,garden,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025069,Gardens,,Household,Specific dwelling environment,http://purl.obolibrary.org/obo/EUPATH_0025164,Gardens,"0, No | 1, Yes",value,,
235,marsh,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025089,Marshes,,Household,Specific dwelling environment,http://purl.obolibrary.org/obo/EUPATH_0025164,Marshes,"0, No | 1, Yes",value,,
