colOrder,variable,dataFile,keepDiscard,definition,category,codebookDescription,codebookValues,termType,notesForOnt,notesForProvider,notesForDL,variable_dataFile,uniqueVar,type,example,dateTime,formatCode,values,uniqueValueCount,timeVarying,percentMissing,flag
62,intercellularedema,form08a,keep,,,,,,,,,Intercellularedema,form08a::intercellularedema,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
63,thrombosis1,form08a,keep,,,,,,,,,Thrombosis1,form08a::thrombosis1,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
64,cardiomyocyteslesions,form08a,keep,,,,,,,,,Cardiomyocyteslesions,form08a::cardiomyocyteslesions,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
65,cytoplasmicvacuolizationintracellularedema,form08a,keep,,,,,,,,,Cytoplasmicvacuolizationintracellularedema,form08a::cytoplasmicvacuolizationintracellularedema,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.210884354,duplicated variable
66,focalwavearrangement,form08a,keep,,,,,,,,,Focalwavearrangement,form08a::focalwavearrangement,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
67,otherfindings3,form08a,keep,,,Other findings in the heart,,,,,,Otherfindings3,form08a::otherfindings3,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
68,specify,form08a,discard,,,"If other findings in the heart, findings specified",,,,,,SPECIFY,form08a::specify,chr,None,NA,NA,", None, Nonre, none",3,NA,0.954648526,duplicated variable
69,pneumonia,form08a,keep,,,,,,,,,Pneumonia,form08a::pneumonia,chr,Yes,NA,NA,", Missing, No, Yes",3,NA,0.013605442,duplicated variable
70,thestromaltissueofimmaturelungshaveacuteinflammatorylesions,form08a,keep,,,,,,,,,Thestromaltissueofimmaturelungshaveacuteinflammatorylesions,form08a::thestromaltissueofimmaturelungshaveacuteinflammatorylesions,chr,Yes,NA,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
71,exudatefromvesselsasyetseparatedfromairspaceswouldbefound,form08a,keep,,,,,,,,,exudatefromvesselsasyetseparatedfromairspaceswouldbefound,form08a::exudatefromvesselsasyetseparatedfromairspaceswouldbefound,chr,No,date?,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
72,occasionallypolymorphswereseeninbronchiallymphnodesbuttheywereus,form08a,keep,,,,,,,,,Occasionallypolymorphswereseeninbronchiallymphnodesbuttheywereus,form08a::occasionallypolymorphswereseeninbronchiallymphnodesbuttheywereus,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
73,markedfibrinopurulentpleurisy,form08a,keep,,,,,,,,,markedfibrinopurulentpleurisy,form08a::markedfibrinopurulentpleurisy,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
74,otherfindings4,form08a,keep,,,Other findings of pneumonia,,,,,,Otherfindings4,form08a::otherfindings4,chr,Yes,NA,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
75,specifypneumonia,form08a,keep,,,"Other findings of pneumonia, specified",,,,,,SPECIFYPneumonia,form08a::specifypneumonia,chr,Vnsenlan cogestim,NA,NA,>10 unique values,16,NA,0.863945578,duplicated variable
76,meningitis,form08a,keep,,,,,,,,,Meningitis,form08a::meningitis,chr,No,NA,NA,", Missing, No, Yes, yes",4,NA,0.083900227,duplicated variable
77,edemaoftheparenchymawiththeaccumulationofinflammatorycellsinthep,form08a,keep,,,,,,,,,edemaoftheparenchymawiththeaccumulationofinflammatorycellsinthep,form08a::edemaoftheparenchymawiththeaccumulationofinflammatorycellsinthep,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
78,thecloseinviewoftheexudaterevealsthattheinflammatoryexudateiscom,form08a,keep,,,,,,,,,Thecloseinviewoftheexudaterevealsthattheinflammatoryexudateiscom,form08a::thecloseinviewoftheexudaterevealsthattheinflammatoryexudateiscom,chr,No,date?,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
79,suppurativemeningitiswithinflammatorysignsofthemeninges,form08a,keep,,,,,,,,,suppurativemeningitiswithinflammatorysignsofthemeninges,form08a::suppurativemeningitiswithinflammatorysignsofthemeninges,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
80,otherfindings5,form08a,keep,,,Other findings of meningitis,,,,,,Otherfindings5,form08a::otherfindings5,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
81,specifymeningitis,form08a,keep,,,"Other findings of meningitis, specified",,,,,,SPECIFYMeningitis,form08a::specifymeningitis,chr,None,NA,NA,", None, Section from mening shorus markrd congest of blood regset sheets of mixed inilammatory cells predomrated by neutohils, There is focus of intmmaroty cells infiltrnting the meninges, none, only historiccal signs of serne anelope edemas, section from the mening shoms inflammatory infiltrate predominated by nentrphills and some menonuclear ells extending to the cerbellar hemisphates, tew sheet of neutrophills and mononuclear inflammatory intilgase in the menigis",7,NA,0.918367347,duplicated variable
82,congenitalmalformationsandchromosomalanomaliestypicalofthefol,form08a,keep,,,,,,,,,Congenitalmalformationsandchromosomalanomaliestypicalofthefol,form08a::congenitalmalformationsandchromosomalanomaliestypicalofthefol,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
83,neuraltubedefectsandhydrocephalus,form08a,keep,,,,,,,,,Neuraltubedefectsandhydrocephalus,form08a::neuraltubedefectsandhydrocephalus,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
84,trisomiesdownsyndrome,form08a,keep,,,,,,,,,TrisomiesDownsyndrome,form08a::trisomiesdownsyndrome,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
85,pierrerobinsyndrome,form08a,keep,,,,,,,,,PierreRobinsyndrome,form08a::pierrerobinsyndrome,chr,No,NA,NA,", Missing, No",2,NA,0.224489796,duplicated variable
86,choanalatresia,form08a,keep,,,,,,,,,Choanalatresia,form08a::choanalatresia,chr,No,NA,NA,", Missing, No",2,NA,0.224489796,duplicated variable
87,cleftlipandcleftpalate,form08a,keep,,,,,,,,,Cleftlipandcleftpalate,form08a::cleftlipandcleftpalate,chr,No,NA,NA,", Missing, No",2,NA,0.224489796,duplicated variable
88,esophagealatresiatracheoesophagealfistula,form08a,keep,,,,,,,,,Esophagealatresiatracheoesophagealfistula,form08a::esophagealatresiatracheoesophagealfistula,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
89,hypospadias,form08a,keep,,,,,,,,,Hypospadias,form08a::hypospadias,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
90,undescendedtestis,form08a,keep,,,,,,,,,Undescendedtestis,form08a::undescendedtestis,chr,No,NA,NA,", Missing, No",2,NA,0.224489796,duplicated variable
91,others1,form08a,keep,,,Other findings of congenital malformation and chromosomal abnormalities,,,,,,Others1,form08a::others1,chr,No,NA,NA,", Missing, No",2,NA,0.224489796,duplicated variable
92,isthereacongenitalheartdisease,form08a,keep,,,,,,,,,Isthereacongenitalheartdisease,form08a::isthereacongenitalheartdisease,chr,No,NA,NA,", Missing, No, Turner syndrome, Yes",4,NA,0.653061224,duplicated variable
93,transposedgreatarterieshypoplasticleftheart,form08a,keep,,,,,,,,,Transposedgreatarterieshypoplasticleftheart,form08a::transposedgreatarterieshypoplasticleftheart,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
94,totalanomalouspulmonaryvenousdrainage,form08a,keep,,,,,,,,,totalanomalouspulmonaryvenousdrainage,form08a::totalanomalouspulmonaryvenousdrainage,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
95,coarctationoftheaortaand,form08a,keep,,,,,,,,,coarctationoftheaortaand,form08a::coarctationoftheaortaand,chr,No,NA,NA,", Missing, No",2,NA,0.224489796,duplicated variable
96,interruptedaorticarch,form08a,keep,,,,,,,,,interruptedaorticarch,form08a::interruptedaorticarch,chr,No,NA,NA,", Missing, No",2,NA,0.224489796,duplicated variable
97,asd,form08a,keep,,,,,,,,,ASD,form08a::asd,chr,No,NA,NA,", Missing, No",2,NA,0.224489796,duplicated variable
98,vsd,form08a,keep,,,,,,,,,VSD,form08a::vsd,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
99,pda,form08a,keep,,,,,,,,,PDA,form08a::pda,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
100,others2,form08a,keep,,,Other findings of congenital heart disease,,,,,,Others2,form08a::others2,chr,No,NA,NA,", Missing, No, Yes, yes",4,NA,0.224489796,duplicated variable
101,specify1,form08a,keep,,,"Other findings of congenital heart disease, specified",,,,,,SPECIFY1,form08a::specify1,chr,Never no cogeniral hear disease,NA,NA,", Biclespid aurhic vclve, Never no cogeniral hear disease",2,NA,0.995464853,duplicated variable
102,otherfindings11,form08a,keep,,,Other findings in autopsy,,,,,,Otherfindings11,form08a::otherfindings11,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.22675737,duplicated variable
103,pulmonaryhemorrhage,form08a,keep,,,,,,,,,Pulmonaryhemorrhage,form08a::pulmonaryhemorrhage,chr,Yes,NA,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
104,meconomiumaspirationsyndrome,form08a,keep,,,,,,,,,Meconomiumaspirationsyndrome,form08a::meconomiumaspirationsyndrome,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
105,congenitalsyphilis,form08a,keep,,,,,,,,,Congenitalsyphilis,form08a::congenitalsyphilis,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
106,dic,form08a,keep,,,,,,,,,DIC,form08a::dic,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
107,hyperbilirubinemiaacutebilirubinencephalopathyabe,form08a,keep,,,,,,,,,HyperbilirubinemiaAcutebilirubinencephalopathyABE,form08a::hyperbilirubinemiaacutebilirubinencephalopathyabe,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
108,heartfailure,form08a,keep,,,,,,,,,Heartfailure,form08a::heartfailure,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
109,renalfailure,form08a,keep,,,,,,,,,Renalfailure,form08a::renalfailure,chr,No,NA,NA,", Missing, No",2,NA,0.224489796,duplicated variable
110,traumaticinjury,form08a,keep,,,,,,,,,Traumaticinjury,form08a::traumaticinjury,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
111,hypothermiaorcoldinjurysyndrome,form08a,keep,,,,,,,,,Hypothermiaorcoldinjurysyndrome,form08a::hypothermiaorcoldinjurysyndrome,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.224489796,duplicated variable
112,summaryimpressionslistofcausesofdeathinorderoflikelihoodbasedonc1,form08a,keep,,,,,,,,,SummaryimpressionsListofcausesofdeathinorderoflikelihoodbasedonc1,form08a::summaryimpressionslistofcausesofdeathinorderoflikelihoodbasedonc1,chr,1. Hyaline membran disease 2. Neonatal pneumonia in cougestic=ve phase 3. sexere cerebral edema with infraventricular hemorrhage and eztensive gloiossis,NA,NA,>10 unique values,297,NA,0.181405896,NA
113,mitsminutes,form08a,keep,,,,,,,,,MITSminutes,form08a::mitsminutes,chr,20,NA,NA,>10 unique values,50,NA,0.832199546,duplicated variable
114,standardautopsyminutes,form08a,keep,,,,,,,,,StandardAutopsyminutes,form08a::standardautopsyminutes,int,30,NA,NA,10 to 180,32,NA,0.383219955,duplicated variable
115,nameofpersonwhocompletedform,form08a,discard,,,,,,,,,NAMEOFPERSONWHOCOMPLETEDFORM,form08a::nameofpersonwhocompletedform,chr,Dr.Ramon Pontnly Pezn,NA,NA,>10 unique values,136,NA,0.31292517,duplicated variable
116,nameofpersonwhoreviewform,form08a,discard,,,,,,,,,NAMEOFPERSONWHOREVIEWFORM,form08a::nameofpersonwhoreviewform,chr,Dr.Mahlet,NA,NA,>10 unique values,43,NA,0.682539683,duplicated variable
117,datecompletedformreviewed,form08a,discard,,,,,,,,,DATECOMPLETEDFORMREVIEWED,form08a::datecompletedformreviewed,chr,13-05-2017,date?,NA,>10 unique values,30,NA,0.766439909,duplicated variable
118,x,form08a,discard,,,,,,,,,X,form08a::x,chr,17-10-2016,NA,NA,>10 unique values,27,NA,0.868480726,duplicated variable
1,uniquekey,form08b,discard,,,,,,,,,UniqueKey,form08b::uniquekey,int,2,NA,NA,1 to 69,52,NA,0,duplicated variable
2,hospitalname,form08b,discard,,,,,,,,,HospitalName,form08b::hospitalname,chr,SPH,NA,NA,"GMH, GUH, JUSH, SPH, TAH",5,NA,0,duplicated variable
3,studyidmites,form08b,discard,,,,,,,,,StudyIDmites,form08b::studyidmites,chr,SP0561,NA,NA,>10 unique values,126,NA,0,NA
4,medicalrecordnumber,form08b,discard,,,,,,,,,MedicalRecordNumber,form08b::medicalrecordnumber,dbl,621136,NA,NA,123512 to 713386,87,NA,0.301587302,duplicated variable
5,dateofautopsy,form08b,keep,,,,,,,,,DATEOFAUTOPSY,form08b::dateofautopsy,chr,23-04-2017,date?,NA,>10 unique values,100,NA,0.071428571,duplicated variable
6,isthisstandardautopsycda,form08b,keep,,,,,,,,,IsthisstandardautopsyCDA,form08b::isthisstandardautopsycda,chr,Yes,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
7,isthisminimallyinvasivetissuesamplingmits,form08b,keep,,,,,,,,,IsthisMinimallyinvasiveTissueSamplingMITS,form08b::isthisminimallyinvasivetissuesamplingmits,chr,No,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
8,aretheregrossabnormalitiesseenexternally,form08b,keep,,,,,,,,,Aretheregrossabnormalitiesseenexternally,form08b::aretheregrossabnormalitiesseenexternally,chr,Yes,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
9,ifyesdescribe,form08b,keep,,,,,,,,,IFYESDESCRIBE,form08b::ifyesdescribe,chr,No Gross Abnormality,NA,NA,>10 unique values,10,NA,0.920634921,duplicated variable
10,respiratorydistresssyndromerds,form08b,keep,,,,,,,,,RespiratorydistresssyndromeRDS,form08b::respiratorydistresssyndromerds,chr,Yes,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
11,collapsedairspacesalternatingwithhyperexpandedareas,form08b,keep,,,,,,,,,Collapsedairspacesalternatingwithhyperexpandedareas,form08b::collapsedairspacesalternatingwithhyperexpandedareas,chr,Yes,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
12,waxyappearinglayersofhyalinemembranescomposedoffibrincellulardeb,form08b,keep,,,,,,,,,Waxyappearinglayersofhyalinemembranescomposedoffibrincellulardeb,form08b::waxyappearinglayersofhyalinemembranescomposedoffibrincellulardeb,chr,Yes,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
13,vascularcongestion,form08b,keep,,,,,,,,,Vascularcongestion,form08b::vascularcongestion,chr,Yes,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
14,structuralimmaturityasmanifestbydecreasednumberofgasexchangeunit,form08b,keep,,,,,,,,,Structuralimmaturityasmanifestbydecreasednumberofgasexchangeunit,form08b::structuralimmaturityasmanifestbydecreasednumberofgasexchangeunit,chr,Yes,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
15,otherfindings,form08b,keep,,,,,,,,,Otherfindings,form08b::otherfindings,chr,No,NA,NA,"Missing, No, Yes, yes",4,NA,0,duplicated variable
16,specifyrds,form08b,keep,,,,,,,,,SPECIFYRDS,form08b::specifyrds,chr,Focal areas showing alveolgr spaces lines by fibinnus layer,NA,NA,", Fibrin and neutrophilic infiltrates into airspaces, Focal Pulmonary hemorrhage, Focal areas showing alveolgr spaces lines by fibinnus layer, Focal pulmonary hemorrhage, Hemorhage in air space, None, immature long with thick alveolar septam along with cellular and congeslted congested Internastium And some alveolax spaces are lined by homogeneaus eojinophilic hyaline mateinl, lung porency not adequentely sampled",8,NA,0.928571429,duplicated variable
17,intraventricularhaemorrageivh,form08b,keep,,,,,,,,,IntraventricularhaemorrageIVH,form08b::intraventricularhaemorrageivh,chr,Yes,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
18,intraventricularhaemorrageacuteoroldinsectionsofthecerebrumatdee,form08b,keep,,,,,,,,,Intraventricularhaemorrageacuteoroldinsectionsofthecerebrumatdee,form08b::intraventricularhaemorrageacuteoroldinsectionsofthecerebrumatdee,chr,Yes,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
19,extensivematrixinfarction,form08b,keep,,,,,,,,,Extensivematrixinfarction,form08b::extensivematrixinfarction,chr,No,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
20,leakageofbloodintotheventricles,form08b,keep,,,,,,,,,Leakageofbloodintotheventricles,form08b::leakageofbloodintotheventricles,chr,Yes,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
21,braincongestedwithcharacteristicinfarctionofthesubepydymalmatrix,form08b,keep,,,,,,,,,Braincongestedwithcharacteristicinfarctionofthesubepydymalmatrix,form08b::braincongestedwithcharacteristicinfarctionofthesubepydymalmatrix,chr,No,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
22,necropsyrevealsorganicchangesassociatedwithsystemiccirculatoryfa,form08b,keep,,,,,,,,,Necropsyrevealsorganicchangesassociatedwithsystemiccirculatoryfa,form08b::necropsyrevealsorganicchangesassociatedwithsystemiccirculatoryfa,chr,Yes,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
23,otherfindings1,form08b,keep,,,,,,,,,Otherfindings1,form08b::otherfindings1,chr,Yes,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
24,specifyivh,form08b,keep,,,,,,,,,SPECIFYIVH,form08b::specifyivh,chr,Extensive intraveuticular hemorrlage and cerelnal edelua,NA,NA,", Brain not sampled/ lost during processing, Brain tissue lost during processing hemorrhage only, Brain tissue not represented, Brain tissue not resprasented, Extensive intraveuticular hemorrlage and cerelnal edelua, Severe brain edema and subarachnoid hemorhage, The Sample was inadewuate for processing, seuere cerebral edema and kernicters",8,NA,0.936507937,duplicated variable
25,timeofautopsy,form08b,discard,,,,,,,,,TimeofAUTOPSY,form08b::timeofautopsy,chr,No,NA,NA,", No, Yes",2,NA,0.976190476,duplicated variable
26,perinatalasphyxiawithmultipleorganinvolvementhie,form08b,keep,,,,,,,,,PerinatalasphyxiawithmultipleorganinvolvementHIE,form08b::perinatalasphyxiawithmultipleorganinvolvementhie,chr,Missing,NA,NA,", Missing, No, Yes",3,NA,0.055555556,duplicated variable
27,scatteredhyperintensityofbothhemispheresofthetelencephalonwithbl,form08b,keep,,,,,,,,,scatteredhyperintensityofbothhemispheresofthetelencephalonwithbl,form08b::scatteredhyperintensityofbothhemispheresofthetelencephalonwithbl,chr,Missing,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
28,parasagittalhyperintensityextendingintothecoronaradiatacorrespon,form08b,keep,,,,,,,,,parasagittalhyperintensityextendingintothecoronaradiatacorrespon,form08b::parasagittalhyperintensityextendingintothecoronaradiatacorrespon,chr,Missing,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
29,hyperandhypointenselesionsinthalamusandbasalgangliawhichrelateto,form08b,keep,,,,,,,,,hyperandhypointenselesionsinthalamusandbasalgangliawhichrelateto,form08b::hyperandhypointenselesionsinthalamusandbasalgangliawhichrelateto,chr,Missing,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
30,periventricularhyperintensitymainlyalongthelateralventriclesiepe,form08b,keep,,,,,,,,,periventricularhyperintensitymainlyalongthelateralventriclesiepe,form08b::periventricularhyperintensitymainlyalongthelateralventriclesiepe,chr,Missing,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
31,smallmultifocallesionsvaryingfromhypertohypointenseinterpretedas,form08b,keep,,,,,,,,,smallmultifocallesionsvaryingfromhypertohypointenseinterpretedas,form08b::smallmultifocallesionsvaryingfromhypertohypointenseinterpretedas,chr,Missing,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
32,periventricularcentrifugalhypointensestripesinthecentrumsemioval,form08b,keep,,,,,,,,,periventricularcentrifugalhypointensestripesinthecentrumsemioval,form08b::periventricularcentrifugalhypointensestripesinthecentrumsemioval,chr,Missing,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
33,others,form08b,keep,,,,,,,,,Others,form08b::others,chr,Missing,NA,NA,", Missing, No, Scatlered red Never intu brain, Yes",4,NA,0.015873016,duplicated variable
34,specifyhie,form08b,keep,,,,,,,,,SPECIFYHIE,form08b::specifyhie,chr,None,NA,NA,", No, None, Scatterd Red neurons",3,NA,0.96031746,duplicated variable
35,necrotizingenterocolitisnec,form08b,keep,,,,,,,,,NecrotizingenterocolitisNEC,form08b::necrotizingenterocolitisnec,chr,No,NA,NA,"Missing, No",2,NA,0,duplicated variable
36,abdominaldistension,form08b,keep,,,,,,,,,abdominaldistension,form08b::abdominaldistension,chr,No,NA,NA,"Missing, No",2,NA,0,duplicated variable
37,intestinalnecrosisandhemorrhage,form08b,keep,,,,,,,,,intestinalnecrosisandhemorrhage,form08b::intestinalnecrosisandhemorrhage,chr,No,NA,NA,"Missing, No",2,NA,0,duplicated variable
38,peritonitisduetoperforation,form08b,keep,,,,,,,,,peritonitisduetoperforation,form08b::peritonitisduetoperforation,chr,No,NA,NA,"Missing, No",2,NA,0,duplicated variable
39,otherfindings2,form08b,keep,,,,,,,,,Otherfindings2,form08b::otherfindings2,chr,No,NA,NA,"Missing, No, Yes, yes",4,NA,0,duplicated variable
40,specifynec,form08b,keep,,,,,,,,,SPECIFYNEC,form08b::specifynec,chr,none,NA,NA,", abdominal empty slide, none",2,NA,0.984126984,duplicated variable
41,sepsis,form08b,keep,,,,,,,,,Sepsis,form08b::sepsis,chr,Yes,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
42,endotheliumofbloodvesselofsmallmediumsize,form08b,keep,,,,,,,,,Endotheliumofbloodvesselofsmallmediumsize,form08b::endotheliumofbloodvesselofsmallmediumsize,chr,No,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
43,endothelialdamagenuclearswellingdetachmentapoptosis,form08b,keep,,,,,,,,,Endothelialdamagenuclearswellingdetachmentapoptosis,form08b::endothelialdamagenuclearswellingdetachmentapoptosis,chr,No,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
44,perivascularedema,form08b,keep,,,,,,,,,Perivascularedema,form08b::perivascularedema,chr,Yes,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
45,congestion,form08b,keep,,,,,,,,,Congestion,form08b::congestion,chr,No,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
46,intravascularcoagulation,form08b,keep,,,,,,,,,Intravascularcoagulation,form08b::intravascularcoagulation,chr,No,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
47,thrombosis,form08b,keep,,,,,,,,,Thrombosis,form08b::thrombosis,chr,No,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
48,kidney,form08b,keep,,,,,,,,,Kidney,form08b::kidney,chr,Missing,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
49,endothelialdamage,form08b,keep,,,,,,,,,Endothelialdamage,form08b::endothelialdamage,chr,No,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
50,interstitialedema,form08b,keep,,,,,,,,,Interstitialedema,form08b::interstitialedema,chr,No,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
51,bloodextravasationintotheinterstitium,form08b,keep,,,,,,,,,Bloodextravasationintotheinterstitium,form08b::bloodextravasationintotheinterstitium,chr,No,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
52,glomerulardamage,form08b,keep,,,,,,,,,Glomerulardamage,form08b::glomerulardamage,chr,No,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
53,lossofpodocytes,form08b,keep,,,,,,,,,Lossofpodocytes,form08b::lossofpodocytes,chr,No,NA,NA,"Missing, No",2,NA,0,duplicated variable
54,acutetubularnecrosisofproximaltubules,form08b,keep,,,,,,,,,Acutetubularnecrosisofproximaltubules,form08b::acutetubularnecrosisofproximaltubules,chr,No,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
55,lung,form08b,keep,,,,,,,,,Lung,form08b::lung,chr,Missing,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
56,endothelialdamage1,form08b,keep,,,,,,,,,Endothelialdamage1,form08b::endothelialdamage1,chr,Yes,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
57,alveolardamage,form08b,keep,,,,,,,,,Alveolardamage,form08b::alveolardamage,chr,Yes,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
58,neutrophilleukocyteserythrocytesandedemaintoalveolarspaces,form08b,keep,,,,,,,,,Neutrophilleukocyteserythrocytesandedemaintoalveolarspaces,form08b::neutrophilleukocyteserythrocytesandedemaintoalveolarspaces,chr,Yes,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
59,apoptosisofrespiratoryepithelium,form08b,keep,,,,,,,,,Apoptosisofrespiratoryepithelium,form08b::apoptosisofrespiratoryepithelium,chr,No,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
60,heart,form08b,keep,,,,,,,,,Heart,form08b::heart,chr,Missing,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
61,endothelialdamageofcoronaryarteriesandveins,form08b,keep,,,,,,,,,Endothelialdamageofcoronaryarteriesandveins,form08b::endothelialdamageofcoronaryarteriesandveins,chr,No,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
62,intercellularedema,form08b,keep,,,,,,,,,Intercellularedema,form08b::intercellularedema,chr,No,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
63,thrombosis1,form08b,keep,,,,,,,,,Thrombosis1,form08b::thrombosis1,chr,No,NA,NA,"Missing, No",2,NA,0,duplicated variable
64,cardiomyocyteslesions,form08b,keep,,,,,,,,,Cardiomyocyteslesions,form08b::cardiomyocyteslesions,chr,No,NA,NA,"Missing, No",2,NA,0,duplicated variable
65,cytoplasmicvacuolizationintracellularedema,form08b,keep,,,,,,,,,Cytoplasmicvacuolizationintracellularedema,form08b::cytoplasmicvacuolizationintracellularedema,chr,No,NA,NA,"Missing, No",2,NA,0,duplicated variable
66,focalwavearrangement,form08b,keep,,,,,,,,,Focalwavearrangement,form08b::focalwavearrangement,chr,No,NA,NA,"Missing, No",2,NA,0,duplicated variable
67,otherfindings3,form08b,keep,,,,,,,,,Otherfindings3,form08b::otherfindings3,chr,No,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
68,specify,form08b,discard,,,,,,,,,SPECIFY,form08b::specify,chr,None,NA,NA,", None, none",2,NA,0.984126984,duplicated variable
69,pneumonia,form08b,keep,,,,,,,,,Pneumonia,form08b::pneumonia,chr,Yes,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
70,thestromaltissueofimmaturelungshaveacuteinflammatorylesions,form08b,keep,,,,,,,,,Thestromaltissueofimmaturelungshaveacuteinflammatorylesions,form08b::thestromaltissueofimmaturelungshaveacuteinflammatorylesions,chr,Yes,NA,NA,"Missing, No, Yes",3,NA,0,duplicated variable
71,exudatefromvesselsasyetseparatedfromairspaceswouldbefound,form08b,keep,,,,,,,,,exudatefromvesselsasyetseparatedfromairspaceswouldbefound,form08b::exudatefromvesselsasyetseparatedfromairspaceswouldbefound,chr,No,date?,NA,"Missing, No, Yes",3,NA,0,duplicated variable
