hh,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth,forceStringType
http://purl.obolibrary.org/obo/EUPATH_0036163,Carbon dioxide at 100 min,ext_crypt_sb_btestr::qi_cd100 | ext_crypt_sb_btest::qi_cd100,,ext_crypt_sb_btest | ext_crypt_sb_btestr,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,100 minutes (Carbon Dioxide (CO2) ppm),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036164,Carbon dioxide at 120 min,ext_crypt_sb_btestr::qj_cd120 | ext_crypt_sb_btest::qj_cd120,,ext_crypt_sb_btestr | ext_crypt_sb_btest,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,120 minutes (Carbon Dioxide (CO2) ppm),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036165,Carbon dioxide at 140 min,ext_crypt_sb_btestr::qk_cd140 | ext_crypt_sb_btest::qk_cd140,,ext_crypt_sb_btest | ext_crypt_sb_btestr,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,"140 minutes (Carbon Dioxide (CO2) ppm), 999.9 = NA",,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036166,Carbon dioxide at 160 min,ext_crypt_sb_btestr::ql_cd160 | ext_crypt_sb_btest::ql_cd160,,ext_crypt_sb_btestr | ext_crypt_sb_btest,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,"160 minutes (Carbon Dioxide (CO2) ppm), 999.9 = NA",,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036167,Carbon dioxide at 180 min,ext_crypt_sb_btest::qm_cd180 | ext_crypt_sb_btestr::qm_cd180,,ext_crypt_sb_btestr | ext_crypt_sb_btest,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,"180 minutes (Carbon Dioxide (CO2) ppm), 999.9 = NA",,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036168,Carbon dioxide at 20 min,ext_crypt_sb_btest::qe_cd20 | ext_crypt_sb_btestr::qe_cd20,,ext_crypt_sb_btest | ext_crypt_sb_btestr,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,20 minutes (Carbon Dioxide (CO2) ppm),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036169,Carbon dioxide at 40 min,ext_crypt_sb_btestr::qf_cd40 | ext_crypt_sb_btest::qf_cd40,,ext_crypt_sb_btestr | ext_crypt_sb_btest,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,40 minutes (Carbon Dioxide (CO2) ppm),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036170,Carbon dioxide at 60 min,ext_crypt_sb_btestr::qg_cd60 | ext_crypt_sb_btest::qg_cd60,,ext_crypt_sb_btest | ext_crypt_sb_btestr,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,60 minutes (Carbon Dioxide (CO2) ppm),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036171,Carbon dioxide at 80 min,ext_crypt_sb_btestr::qh_cd80 | ext_crypt_sb_btest::qh_cd80,,ext_crypt_sb_btestr | ext_crypt_sb_btest,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,80 minutes (Carbon Dioxide (CO2) ppm),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036162,Carbon dioxide at baseline,ext_crypt_sb_btestr::q4b_cd | ext_crypt_sb_btest::q4b_cd,,ext_crypt_sb_btest | ext_crypt_sb_btestr,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,Baseline Reading(Carbon Dioxide (CO2) ppm),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036173,Hydrogen at 100 min,ext_crypt_sb_btestr::qi_hd100 | ext_crypt_sb_btest::qi_hd100,,ext_crypt_sb_btestr | ext_crypt_sb_btest,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,100 minutes (Hydrogen (H2) ppm ),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036174,Hydrogen at 120 min,ext_crypt_sb_btestr::qj_hd120 | ext_crypt_sb_btest::qj_hd120,,ext_crypt_sb_btestr | ext_crypt_sb_btest,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,120 minutes (Hydrogen (H2) ppm ),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036175,Hydrogen at 140 min,ext_crypt_sb_btestr::qk_hd140 | ext_crypt_sb_btest::qk_hd140,,ext_crypt_sb_btest | ext_crypt_sb_btestr,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,140 minutes (Hydrogen (H2) ppm ),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036176,Hydrogen at 160 min,ext_crypt_sb_btestr::ql_hd160 | ext_crypt_sb_btest::ql_hd160,,ext_crypt_sb_btestr | ext_crypt_sb_btest,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,160 minutes (Hydrogen (H2) ppm ),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036177,Hydrogen at 180 min,ext_crypt_sb_btest::qm_hd180 | ext_crypt_sb_btestr::qm_hd180,,ext_crypt_sb_btest | ext_crypt_sb_btestr,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,180 minutes (Hydrogen (H2) ppm ),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036178,Hydrogen at 20 min,ext_crypt_sb_btest::qe_hd20 | ext_crypt_sb_btestr::qe_hd20,,ext_crypt_sb_btest | ext_crypt_sb_btestr,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,20 minutes (Hydrogen (H2) ppm ),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036179,Hydrogen at 40 min,ext_crypt_sb_btest::qf_hd40 | ext_crypt_sb_btestr::qf_hd40,,ext_crypt_sb_btest | ext_crypt_sb_btestr,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,40 minutes (Hydrogen (H2) ppm ),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036180,Hydrogen at 60 min,ext_crypt_sb_btest::qg_hd60 | ext_crypt_sb_btestr::qg_hd60,,ext_crypt_sb_btestr | ext_crypt_sb_btest,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,60 minutes (Hydrogen (H2) ppm ),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036181,Hydrogen at 80 min,ext_crypt_sb_btest::qh_hd80 | ext_crypt_sb_btestr::qh_hd80,,ext_crypt_sb_btestr | ext_crypt_sb_btest,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,80 minutes (Hydrogen (H2) ppm ),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036172,Hydrogen at baseline,ext_crypt_sb_btest::q4b_hd | ext_crypt_sb_btestr::q4b_hd,,ext_crypt_sb_btest | ext_crypt_sb_btestr,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,Baseline Reading(Hydrogen (H2) ppm ),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036191,Methane at 100 min,ext_crypt_sb_btestr::qi_mt100 | ext_crypt_sb_btest::qi_mt100,,ext_crypt_sb_btestr | ext_crypt_sb_btest,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,100 minutes (Methane (CH4) ppm),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036183,Methane at 120 min,ext_crypt_sb_btestr::qj_mt120 | ext_crypt_sb_btest::qj_mt120,,ext_crypt_sb_btestr | ext_crypt_sb_btest,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,120 minutes (Methane (CH4) ppm),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036184,Methane at 140 min,ext_crypt_sb_btest::qk_mt140 | ext_crypt_sb_btestr::qk_mt140,,ext_crypt_sb_btest | ext_crypt_sb_btestr,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,"140 minutes (Methane (CH4) ppm ), 999.9 = NA",,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036185,Methane at 160 min,ext_crypt_sb_btestr::ql_mt160 | ext_crypt_sb_btest::ql_mt160,,ext_crypt_sb_btestr | ext_crypt_sb_btest,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,"160 minutes (Methane (CH4) ppm), 999.9 = NA",,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036186,Methane at 180 min,ext_crypt_sb_btest::qm_mt180 | ext_crypt_sb_btestr::qm_mt180,,ext_crypt_sb_btestr | ext_crypt_sb_btest,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,"180 minutes (Methane (CH4) ppm), 999.9 = NA",,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036187,Methane at 20 min,ext_crypt_sb_btest::qe_mt20 | ext_crypt_sb_btestr::qe_mt20,,ext_crypt_sb_btestr | ext_crypt_sb_btest,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,20 minutes (Methane (CH4) ppm),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036188,Methane at 40 min,ext_crypt_sb_btestr::qf_mt40 | ext_crypt_sb_btest::qf_mt40,,ext_crypt_sb_btestr | ext_crypt_sb_btest,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,40 minutes (Methane (CH4) ppm),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036189,Methane at 60 min,ext_crypt_sb_btestr::qg_mt60 | ext_crypt_sb_btest::qg_mt60,,ext_crypt_sb_btestr | ext_crypt_sb_btest,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,60 minutes (Methane (CH4) ppm),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036190,Methane at 80 min,ext_crypt_sb_btest::qh_mt80 | ext_crypt_sb_btestr::qh_mt80,,ext_crypt_sb_btest | ext_crypt_sb_btestr,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,80 minutes (Methane (CH4) ppm),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036182,Methane at baseline,ext_crypt_sb_btestr::q4b_mt | ext_crypt_sb_btest::q4b_mt,,ext_crypt_sb_btest | ext_crypt_sb_btestr,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,Baseline Reading(Methane (CH4) ppm) (CRF Q# 4b) | Baseline Reading(Methane (CH4) ppm),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036192,Glucose administered for breath test,ext_crypt_sb_btest::q4c,,ext_crypt_sb_btest,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036003,Breath test process,Amount of glucose solution administered in ml (5ml/kg) (CRF Q# 4c),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036194,Hydrogen breath testing completed,ext_crypt_sb_btest::q5a,,ext_crypt_sb_btest,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036003,Breath test process,What was the outcome of today's procedure? (CRF Q# 5a),"1 = Procedure complete,
2 = Child ineligible due to WAZ or WHZ < -3 SD,
3 = Child unable to complete procedure,
4 = Mother or caretaker refusal to complete procedure,
5 = Procedure incomplete due to equipment failure,
6 = Procedure incomplete per PI or staff discretion,
7 = Other",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036193,Time since last oral intake,ext_crypt_sb_btest::q4a | ext_crypt_sb_btestr::q4a,,ext_crypt_sb_btestr | ext_crypt_sb_btest,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036003,Breath test process,Number of hours since last oral intake (other than water | Number of hours since last oral intake (other than water (CRF Q# 4a),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060049,Time solution administration complete,ext_crypt_sb_btest::q4d | ext_crypt_sb_btestr::q4d | ext_crypt_sb_btestr::q4c,,ext_crypt_sb_btest | ext_crypt_sb_btestr,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036003,Breath test process,Start time of testing (time solution administration completed | Start time of testing (time solution administration completed (CRF Q# 4d),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010845,Diarrheal stool collection number,ext_crypto_dsmicro_3000::dsno | ext_crypto_ds_rt_3000::dsno | ext_crypt_cs_tac::dsno | ext_crypto_dsmicro_2000::dsno | ext_crypto_cr_ds_2000::dsno | ext_crypto_ds_rt_2000::dsno | ext_crypto_cr_ds_3000::dsno,,ext_crypt_cs_tac | ext_crypto_dsmicro_3000 | ext_crypto_dsmicro_2000 | ext_crypto_cr_ds_3000 | ext_crypto_ds_rt_2000 | ext_crypto_cr_ds_2000 | ext_crypto_ds_rt_3000,infant,Sample,http://purl.obolibrary.org/obo/EUPATH_0011769,Diarrheal stool samples,"Diarrheal Sample no 01,02,03����� | Sample no | Sample no 01,02,03",,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060101,Diarrheal stool sample ID,ext_crypto_cr_ds_3000::specid | ext_crypto_ds_rt_3000::specid | ext_crypto_ds_rt_2000::specid | ext_crypto_cr_ds_2000::specid | ext_crypto_dsmicro_3000::specid | ext_crypto_dsmicro_2000::specid,,ext_crypto_dsmicro_2000 | ext_crypto_cr_ds_2000 | ext_crypto_ds_rt_3000 | ext_crypto_ds_rt_2000 | ext_crypto_dsmicro_3000 | ext_crypto_cr_ds_3000,,Sample,http://purl.obolibrary.org/obo/EUPATH_0011769,Diarrheal stool samples,Diarrheal stool specimen ID ( Diarrheal stool code =12)                                           [ Site(1)-SID(4)-Specimen Code(2)-Sample Slno.(2) ] | Diarrheal stool specimen ID ( Diarrheal stool code =12) [ Site(1)-SID(4)-Specimen Code(2)-Sample Slno.(2) ] | Diarrheal stool specimen ID ( Diarrheal stool code =12)  [ Site(1)-SID(4)-Specimen Code(2)-Sample Slno.(2) ],,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010703,"Endolimax nana, by microscopy",ext_crypto_dsmicro_2000::enana | ext_crypto_dsmicro_3000::enana,,ext_crypto_dsmicro_2000 | ext_crypto_dsmicro_3000,infant,Sample,http://purl.obolibrary.org/obo/EUPATH_0011973,Endolimax in stool,ENANA,"1 = Yes, 2 = No",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036062,"Entamoeba histolytica or dispar, by microscopy",ext_crypto_dsmicro_2000::microeh | ext_crypto_dsmicro_3000::microeh,,ext_crypto_dsmicro_3000 | ext_crypto_dsmicro_2000,infant,Sample,http://purl.obolibrary.org/obo/EUPATH_0011974,Entamoeba in stool,Microscopic Eh/Ed.,"1=Yes,   2= No",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036321,"Entamoeba histolytica, by qPCR",ext_crypto_ds_rt_2000::ehctrt | ext_crypto_ms_rt_3000::ehctrt | ext_crypto_ms_rt_2000::ehctrt | ext_crypto_ds_rt_3000::ehctrt,,ext_crypto_ms_rt_3000 | ext_crypto_ms_rt_2000 | ext_crypto_ds_rt_2000 | ext_crypto_ds_rt_3000,,Sample,http://purl.obolibrary.org/obo/EUPATH_0011974,Entamoeba in stool,E.Histolitica Real time PCR value. Positive value is Cryctrt>0.0,,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036328,"Poliovirus serotype Sabin 1, by multiplexed qRT-PCR",ext_crypt_cs_polio_sna::sabin.1,,ext_crypt_cs_polio_sna,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036004,Enterovirus in stool,Titer Sabin 1 Log base 2 values (<3 =seronegative ),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036329,"Poliovirus serotype Sabin 2, by multiplexed qRT-PCR",ext_crypt_cs_polio_sna::sabin.2,,ext_crypt_cs_polio_sna,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036004,Enterovirus in stool,Titer Sabin 2 Log base 2 values,,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036330,"Poliovirus serotype Sabin 3, by multiplexed qRT-PCR",ext_crypt_cs_polio_sna::sabin.3,,ext_crypt_cs_polio_sna,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036004,Enterovirus in stool,Titer Sabin 3 Log base 2 values,,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0030118,Ancylostomatoidea in stool,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,,,value,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0030119,Ascaris in stool,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,,,value,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036001,Blastocystis in stool,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,,,value,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011973,Endolimax in stool,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,,,value,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011974,Entamoeba in stool,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,,,value,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011962,Giardia in stool,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,,,value,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011977,Hymenolepis in stool,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,,,value,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011978,Iodamoeba in stool,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,,,value,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011963,Strongyloides in stool,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,,,value,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036027,Trichomonas in stool,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,,,value,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0030120,Trichuris in stool,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,,,value,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036064,"Giardia, by microscopy",ext_crypto_dsmicro_2000::giardia | ext_crypto_dsmicro_3000::giardia,,ext_crypto_dsmicro_3000 | ext_crypto_dsmicro_2000,,Sample,http://purl.obolibrary.org/obo/EUPATH_0011962,Giardia in stool,GIARDIA,"1 = Yes, 2 = No",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036322,"Giardia, by qPCR",ext_crypto_ds_rt_3000::giactrt | ext_crypto_ds_rt_2000::giactrt | ext_crypto_ms_rt_2000::giactrt | ext_crypto_ms_rt_3000::giactrt,,ext_crypto_ms_rt_3000 | ext_crypto_ds_rt_2000 | ext_crypto_ds_rt_3000 | ext_crypto_ms_rt_2000,,Sample,http://purl.obolibrary.org/obo/EUPATH_0011962,Giardia in stool,Giardia Real time PCR value. Positive value is Cryctrt>0.0,,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010730,"Hymenolepis nana, by microscopy",ext_crypto_dsmicro_3000::hnana | ext_crypto_dsmicro_2000::hnana,,ext_crypto_dsmicro_2000 | ext_crypto_dsmicro_3000,infant,Sample,http://purl.obolibrary.org/obo/EUPATH_0011977,Hymenolepis in stool,H.nana,"1 = Yes, 2 = No",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010738,"Iodamoeba butschlii, by microscopy",ext_crypto_dsmicro_3000::ibut | ext_crypto_dsmicro_2000::ibut,,ext_crypto_dsmicro_2000 | ext_crypto_dsmicro_3000,infant,Sample,http://purl.obolibrary.org/obo/EUPATH_0011978,Iodamoeba in stool,IBUT,"1 = Yes, 2 = No",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0003040,Blood test,,,,,Sample,http://purl.obolibrary.org/obo/OBI_0000070,Laboratory test,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036030,Breath test,,,,,Sample,http://purl.obolibrary.org/obo/OBI_0000070,Laboratory test,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036022,Maternal blood test,,,,,Sample,http://purl.obolibrary.org/obo/OBI_0000070,Laboratory test,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036020,Maternal breast milk test,,,,,Sample,http://purl.obolibrary.org/obo/OBI_0000070,Laboratory test,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060113,Nasal wash microbiology test,,,,,Sample,http://purl.obolibrary.org/obo/OBI_0000070,Laboratory test,,,variable | category,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011748,Stool intestinal inflammation test,,,,,Sample,http://purl.obolibrary.org/obo/OBI_0000070,Laboratory test,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0003039,Stool microbiology test,,,,,Sample,http://purl.obolibrary.org/obo/OBI_0000070,Laboratory test,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0003237,Stool test,,,,,Sample,http://purl.obolibrary.org/obo/OBI_0000070,Laboratory test,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0003043,Urine test,,,,,Sample,http://purl.obolibrary.org/obo/OBI_0000070,Laboratory test,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036289,Maternal blood collection date,ext_crypt_cs_cytmp::specdt,,ext_crypt_cs_cytmp,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036015,Maternal blood sample collection process,Date of Specimen Collection dd/mm/yy,,variable,yes,yes,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036145,Maternal blood sample collected,ext_crypto_cr_mbl_2000::collect | ext_crypto_cr_mbl_3000::collect,,ext_crypto_cr_mbl_3000 | ext_crypto_cr_mbl_2000,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036015,Maternal blood sample collection process,Blood collected?,"1 = Yes, 2 = No",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036495,Granulocyte-colony stimulating factor,ext_crypt_cs_cytmp::gcsf,,ext_crypt_cs_cytmp,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036022,Maternal blood test,Granulocyte Colony-Stimulating Factor  Conc  (pg/ml),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036497,Granulocyte-macrophage colony stimulating factor,ext_crypt_cs_cytcp::gmcsf | ext_crypt_cs_cytmp::gmcsf,,ext_crypt_cs_cytcp | ext_crypt_cs_cytmp,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036022,Maternal blood test,Granulocyte-macrophage colony-stimulating factor Conc (pg/ml),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036499,Interferon gamma,ext_crypt_cs_cytmp::ifng,,ext_crypt_cs_cytmp,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036022,Maternal blood test,Gamma Interferon Conc (pg/ml),,variable,yes,,,NIH Crypto,,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036509,Interleukin 1 beta,ext_crypt_cs_cytmp::il1b,,ext_crypt_cs_cytmp,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036022,Maternal blood test,Interleukin-1_ Conc (pg/ml),,variable,yes,,,NIH Crypto,,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036501,Interleukin 10,ext_crypt_cs_cytmp::il10,,ext_crypt_cs_cytmp,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036022,Maternal blood test,IL-10 Conc (pg/ml) 0.00= below detectable limit,,variable,yes,,,NIH Crypto,,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036503,"Interleukin 12, p70",ext_crypt_cs_cytmp::il12p70,,ext_crypt_cs_cytmp,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036022,Maternal blood test,IL-12p70 Conc (pg/ml),,variable,yes,,,NIH Crypto,,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036505,Interleukin 13,ext_crypt_cs_cytmp::il13 | ext_crypt_cs_cytcp::il12p70,,ext_crypt_cs_cytcp | ext_crypt_cs_cytmp,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036022,Maternal blood test,IL-12p70 Conc (pg/ml) | IL-13 Conc (pg/ml),,variable,yes,,,NIH Crypto,,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036507,Interleukin 17A,ext_crypt_cs_cytmp::il17a,,ext_crypt_cs_cytmp,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036022,Maternal blood test,IL-17A Conc (pg/ml),,variable,yes,,,NIH Crypto,,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036533,Interleukin 2,ext_crypt_cs_cytmp::il2 | ext_crypt_cs_cytcp::il2,,ext_crypt_cs_cytmp | ext_crypt_cs_cytcp,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036022,Maternal blood test,IL-2 Conc (pg/ml),,variable,yes,,,NIH Crypto,,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,,,,,,,
