variable	variable2	values	mappedTerm
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	WALKING	Walk
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	WALKS	Walk
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	WEAVING MAT	Weave mat
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	WORK OUTSIDE	Work outside
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	WORK(WELDING SHOP)	Work in welding shop
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	WORKS	Work
malariabehaviorindiv_data_2020-05-27_1623::activities_other	malariabehaviorindiv_data_2020-05-27_1623::activities_other	WORKS IF CALLED OUTSIDE	Work if called outside
malariabehaviorindiv_data_2020-05-27_1623::activities_where_rad	malariabehaviorindiv_data_2020-05-27_1623::activities_where_rad	1	Inside the house
malariabehaviorindiv_data_2020-05-27_1623::activities_where_rad	malariabehaviorindiv_data_2020-05-27_1623::activities_where_rad	2	Outside the house
malariabehaviorindiv_data_2020-05-27_1623::activities_where_rad	malariabehaviorindiv_data_2020-05-27_1623::activities_where_rad	3	Location depends on season inside or outside
malariabehaviorindiv_data_2020-05-27_1623::activities_where_rad	malariabehaviorindiv_data_2020-05-27_1623::activities_where_rad	4	Location changes every time
malariabehaviorindiv_data_2020-05-27_1623::activities_where_rad	malariabehaviorindiv_data_2020-05-27_1623::activities_where_rad	5	Other
malariabehaviorindiv_data_2020-05-27_1623::activities_where_rad	malariabehaviorindiv_data_2020-05-27_1623::activities_where_rad	NA	:::UNDEF:::
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yn	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yn	0	No
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yn	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yn	1	Yes
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yn	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yn	NA	:::UNDEF:::
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	CHANGES ACCORDING TO SEASON	Changes due to the season
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	DEPENDS ON MOOD	Depends on mood
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	DK	Don't know
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	DOES NOT WANT TO ANSWER	No answer
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	DURING WINTERS,USUALLY NO WALKS	No walks in winter
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	EARLIER IN RAIN	Earlier in the rain
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	IF NO WORK AS DW SIT INSIDE	Sit inside if no work
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	IF NO WORK IN WINTERS THEY SLEEP EARLY	Sleep early in winter
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	IF TIRED SLEEP EARLY	Sometimes sleep early
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	IN WINTERS SIT AROUND BURNING WOODS	Sit around fire in winter
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	IN WINTERS SLEEP EARLY	Sleep early in winter
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	IN WINTERS SLEEP INSIDE AND EARLY	Sleep early in winter
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	IN WINTERS THEY SLEEP EARLY	Sleep early in winter
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	NO HOMEWORK,SLEEP EARLY	Sleep early when no homework
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	NO WORK SLEEP EARLY	Sleep early when no work
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	SLEEP EARLY IN WINTERS	Sleep early in winter
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	SOMETIMES HOMEWORK	Sometimes homework
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	SOMETIMES SLEEP EARLY	Sometimes sleep early
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	SOMETIMES SLEEPS EARLY	Sometimes sleep early
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	SOMETIMES SLEEPS EARLY WHEN NO WORK	Sleep early when no work
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	SOMETIMES SLEEPS IMMEDIATELY WHEN NO OFFICIAL WORK	Sleep early when no work
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	SOMETIMES SLEEPS IN WINTERS	Sleep early in winter
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	SOMETIMES SPEND TIME WITH FRIENDS	Sometimes spend time with friends
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	SOMETIMES SPENDS TIME WITH FRIENDS OUTSIDE	Sometimes spend time with friends outside
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	SPENDS TIME WITH FRIENDS	Sometimes spend time with friends
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	WHEN NO FRIENDS,NO MEETING,MOSTLY SLEEP	Sleep early when no friends
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	WHEN NO WORK MAY SLEEP EARLY	Sleep early when no work
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	WHEN NO WORK SLEEP EARLY	Sleep early when no work
malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_differ_yes	WINTERS FEELS LIKE SLEEPING EARLY	Sleep early in winter
malariabehaviorindiv_data_2020-05-27_1623::sleep_where_rad	malariabehaviorindiv_data_2020-05-27_1623::sleep_where_rad	1	Inside the house
malariabehaviorindiv_data_2020-05-27_1623::sleep_where_rad	malariabehaviorindiv_data_2020-05-27_1623::sleep_where_rad	2	Outside the house
malariabehaviorindiv_data_2020-05-27_1623::sleep_where_rad	malariabehaviorindiv_data_2020-05-27_1623::sleep_where_rad	3	Location depends on season
malariabehaviorindiv_data_2020-05-27_1623::sleep_where_rad	malariabehaviorindiv_data_2020-05-27_1623::sleep_where_rad	4	Location changes every time
malariabehaviorindiv_data_2020-05-27_1623::sleep_where_rad	malariabehaviorindiv_data_2020-05-27_1623::sleep_where_rad	NA	:::UNDEF:::
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	BE WITH MOTHER AND SOMETIMES PLAYS	With mother and plays
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	BREAKFAST AND SCHOOL	Breakfast and school
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	BRING WATER FROM BOREWELL	Fetch water from borewell
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	BRUSH	Brush
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	BRUSH AND PRAYERS	Brush and pray
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	BRUSHING TEETH	Brush teeth
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	CARPENTER WORK	Carpenter work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	CLEANING	Clean
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	CLEANING AND COOKING	Cook and clean
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	CLEANING HOUSE	House work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	CLEANING INSIDE	House work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	COLLECTION OF FOREST PRODUCTS	Collect forest products
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	COLLECTION OF FRUITS FROM FOREST	Collect forest products
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	COOK	Cook
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	COOKING	Cook
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	COOKING AND CLEANING	Cook and clean
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	COOKING AND CLEANING OF HOUSE	Cook and house work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	COOKING AND HOUSE CLEANING	Cook and house work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	COOKING AND HOUSE WORK	Cook and house work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	COOKING AND HOUSEHOLD WORK	Cook and house work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	COOKING FOR FAMILY	Cook
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	COOKING THEN FARMING	Cook and farm work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	COOKING,CLEANING	Cook and clean
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	COOKING/CLEANING OF HOUSE	Cook and house work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	COOKING/FARMING	Cook and farm work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	COOKING/FETCHING WATER FROM RIVER	Cook and fetch water from river
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	COOKS	Cook
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	COOKS AND FARM HELP	Cook and farm work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	COOKS AND FARM WORK	Cook and farm work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	COOKS AND HOUSE CLEANING	Cook and house work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	COOKS AND HOUSE DAILY WORK	Cook and house work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	COOKS/HELPS MOTHER	Cook and help mother
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	CULTIVATION	Farm work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	DAILY WORK	Daily work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	DOMESTIC HELP	House work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	DOMESTIC WORK	House work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	DON'T KNOW	Don't know
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	EXERCISE	Exercise
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	FARM	Farm work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	FARM HELP	Farm work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	FARM HELP AND COOKS	Cook and farm work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	FARM WORK	Farm work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	FARM WORK AND DAILY WAGE	Farm work and daily work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	FARM WORK THEN COOKING	Cook and farm work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	FARMING	Farm work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	FARMING AND HOUSEHOLD WORK	Farm and house work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	FEEDS PETS	Feed pets
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	FIELD WORK	Farm work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	FOR WORK GET READY	Get ready
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	FOREST FRUIT COLLECTION	Collect forest products
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	FRESHEN UP	Get ready
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	FRSHEN UP TO GO OUT FOR WORK	Get ready
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	GET READY FOR DUTY	Get ready
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	GET READY FOR PRAYER AND SCHOOL	Get ready
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	GET READY FOR PRAYERS	Get ready
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	GETS READY FOR FARM WORK	Get ready
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	GETS READY FOR SCHOOL	Get ready
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	GETS READY,GOES TO CHURCH (PRAYS)	Get ready, go to church
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	GOES OUT FOR WORK	Daily work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	GOES OUTSIDE AS DRIVER	Daily work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	GOES TO LOO,BACK TO SLEEP	Go to the toilet, sleep
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	GOES TOILET/FRESHEN UP IN THE MORNING	Get ready
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	HELPS IN COOKING	Cook
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	HOUSE CLEANING	House work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	HOUSE HELP	House work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	HOUSE HELP IN CLEANING	House work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	HOUSE HELP,COOKING	Cook and house work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	HOUSE WORK	House work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	HOUSEHOLD CLEANING	House work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	HOUSEHOLD WORK	House work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	HOUSEWORK	House work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	MORNING WALK	Walk
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	NO ANSWER	No answer
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	NONE	Nothing
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	NOT AVAILABLE	No answer
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	NOT SPECIFIC	No answer
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	NOTHING	Nothing
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	NOTHING DUE TO OLD AGE,HE DOES NOT SLEEP,JUST LIE DOWN	Lie down
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	NOTHING,JUST SIT	Sit
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	NOTHING,SOMETIMES COOKS	Nothing, cook
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	PLAY	Play
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	PLAYING AND GOING AROUND IN VILLAGE	Play, go around village
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	PLAYS	Play
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	PLAYS AND STUDIES	Play and study
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	PRAYER	Pray
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	PRAYER AT SCHOOL	Pray at school
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	PRAYERS	Pray
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	PRAYERS AND GET READY	Pray, get ready
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	PRAYERS AT SCHOOL	Pray at school
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	PRAYS	Pray
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	READING	Read
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	REFRESH AND GETS READY FOR WORK	Get ready
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	REFRESH AND GOES OUTSIDE FOR WORK	Get ready, daily work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	ROUTINE WORK	Daily work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	ROUTINE WORK OF PET ANIMALS	Take care of pets
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	SCHOOL AFTER BREAKFAST	Breakfast and school
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	SIT AND TALK	Sit and talk
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	SITTING OUTSIDE WITH FRIENDS	Sit and talk
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	STUDIES	Study
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	STUDY	Study
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	TAKE A WALK AROUND VILLAGE	Walk
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	TOILET	Go to the toilet
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	WALKS AROUND	Walk
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	WASHING,CLEANING,FARMING	Farm and house work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	WORK IN FARM	Farm work
malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	malariabehaviorindiv_data_2020-05-27_1623::activities_before_six	WORK IN THE FIELD	Farm work
malariabehaviorindiv_data_2020-05-27_1623::before_six_where_rad	malariabehaviorindiv_data_2020-05-27_1623::before_six_where_rad	1	Inside the house
malariabehaviorindiv_data_2020-05-27_1623::before_six_where_rad	malariabehaviorindiv_data_2020-05-27_1623::before_six_where_rad	2	Outside the house
malariabehaviorindiv_data_2020-05-27_1623::before_six_where_rad	malariabehaviorindiv_data_2020-05-27_1623::before_six_where_rad	4	Location changes every time
malariabehaviorindiv_data_2020-05-27_1623::before_six_where_rad	malariabehaviorindiv_data_2020-05-27_1623::before_six_where_rad	NA	:::UNDEF:::
malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yn	malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yn	0	No
malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yn	malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yn	1	Yes
malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yn	malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yn	NA	:::UNDEF:::
malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yes	DEPENDS ON FARMING SEASON	Depends on farming season
malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yes	DK	Don't know
malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yes	DOES NOT WANT TO ANSWER	No answer
malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yes	IN WINTERS DELAY IN GET UP	Rise later in winter
malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yes	IN WINTERS NO FARM WORK	No farm work in winter
malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yes	PATIENT WORKS OUTSTATION DURING HIS VISIT TO HOUSE,WORKS IN FIELD	Works outstation during visit to house, farm work
malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yes	SOMETIMES CULTIVATION/FARMING	Sometimes farm work
malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yes	SOMETIMES DO CULTIVATION	Sometimes farm work
malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yes	SOMETIMES HOUSEWORK	Sometimes house work
