"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
rdtres,prevalence_form,,radio,"លទ្ធផលតេស្តរហ័ស
RDT result
<span style=""font-weight: lighter; font-style:italic;"">[Only in case of <u>fever</u> or <u>history of fever</u>]</span>","1, Positive P. falciparum | 2, Positive P. vivax | 3, Positive P. falciparum + P. vivax | 0, Negative",,,,,,"[sick_today] = '1' or [fever_today] = '1' or [fever_last2days] = '1' or [temp] >= 37.5",,LV,,,,
hb,prevalence_form,,text,"អេម៉ូគ្លូប៊ីនរបស់អ្នកដែលជ្រើសរើសចូលរួមក្នុងការសិក្សានេះ
What is the subject's haemoglobin level (g/dL)?
<span style=""font-weight: lighter; font-style:italic;"">[Use the Masimo Rad-57 or HemoCue device]</span>",,,mesures,0,20,,,,RH,,,,
referral,prevalence_form,,radio,"តើអ្នកមានធ្លាប់ត្រូវបានគេបញ្ជូនទៅគ្លីនិកណាមួយទេ?
Has the subject been referred to the clinic?","1, ធ្លាប់ត្រូវបានបញ្ជូន (Yes) | 0, មិនធ្លាប់ត្រូវបានបញ្ជូនទេ (No)",,,,,,,,RH,,,,
referral_location,prevalence_form,,text,"ប្រសិនបើធ្លាប់បានបញ្ជូនតើគ្លីនិកនោះឈ្មោះអ្វីដែរ?
If YES, what is the name of the referral facility?",,,,,,,"[referral] = '1'",,RH,,,,
inv_comments,prevalence_form,,notes,"Interviewer comments or observations",,,,,,,,,RH,,,,
prev_dummy_text_5,prevalence_form,,descriptive,"<h4 style=""text-align:center;"">Please thank the participant. 

ត្រូវចាំថាត្រូវប្តូរទម្រង់បែបបទកត់ត្រាទិន្នន័យនេះទៅជា ""Unverified""ហើយបន្ទាប់មកធ្វើការរក្សា ទុកទិន្នន័យដោយប្រើប៊ូតុង ""Save Record"" ខាងក្រោម
Remember to change the form status to ""<b>Unverified</b>"" and then save the data by using the ""<b>Save Record</b>"" button below</h4>",,,,,,,,,,,,,
mb_px_lm_n_asexual,malaria_serology,"<h3 style=""text-align:center;font-weight:bold;"">Light Microscopy Results</h3>
<h4 style=""text-align:center;font-weight:bold;"">This section is READ-ONLY and will contain placeholders to import results of the LM reads</h4>",text,"LM Result: Number of asexual stages of parasite on slide",,,number,0,,,,,,,,," @READONLY"
mb_px_lm_n_sexual,malaria_serology,,text,"LM Result: Number of sexual stages of parasite on slide",,,number,0,,,,,,,,," @READONLY"
mb_px_lm_n_wbc,malaria_serology,,text,"LM Result: Number of white blood cells on slide",,,number,0,,,,,,,,," @READONLY"
mb_px_lm_parasitaemia_asexual,malaria_serology,,calc,"LM Result: Parasitaemia derived as per WHO's formula N_asexual * 8000 / N_wbc (asexual stages)","[mb_px_lm_n_asexual] * 8000 / [mb_px_lm_n_wbc]",,,,,,,,,,,," @READONLY"
mb_px_lm_parasitaemia_sexual,malaria_serology,,calc,"LM Result: Parasitaemia derived as per WHO's formula N_sexual * 8000 / N_wbc (sexual stages)","[mb_px_lm_n_sexual] * 8000 / [mb_px_lm_n_wbc]",,,,,,,,,,,," @READONLY"
mb_pf_lm_res,malaria_serology,,radio,"LM Result: <i>P. falciparum</i> detection","1, Positive | 0, Negative",,,,,,,,RH,,,," @READONLY"
mb_pv_lm_res,malaria_serology,,radio,"LM Result: <i>P. vivax</i> detection","1, Positive | 0, Negative",,,,,,,,RH,,,," @READONLY"
mb_pm_lm_res,malaria_serology,,radio,"LM Result: <i>P. malariae</i> detection","1, Positive | 0, Negative",,,,,,,,RH,,,," @READONLY"
mb_po_lm_res,malaria_serology,,radio,"LM Result: <i>P. ovale</i> detection","1, Positive | 0, Negative",,,,,,,,RH,,,," @READONLY"
mb_qpcr_assay_plate,malaria_serology,"<h3 style=""text-align:center;font-weight:bold;"">qPCR Results</h3>
<h4 style=""text-align:center;font-weight:bold;"">This section is READ-ONLY and will contain placeholders to import results of the qPCR assay</h4>",text,"qPCR assay Plate ID",,,,,,,,,,,,," @READONLY"
mb_qpcr_assay_well,malaria_serology,,text,"qPCR assay Well (within Plate)",,,,,,,,,,,,," @READONLY"
mb_pf_qpcr_res,malaria_serology,,radio,"qPCR Result : <i>P. falciparum</i> detection","1, Positive | 0, Negative",,,,,,,,RH,,,," @READONLY"
mb_pv_qpcr_res,malaria_serology,,radio,"qPCR Result : <i>P. vivax</i> detection","1, Positive | 0, Negative",,,,,,,,RH,,,," @READONLY"
mb_pm_qpcr_res,malaria_serology,,radio,"qPCR Result : <i>P. malariae</i> detection","1, Positive | 0, Negative",,,,,,,,RH,,,," @READONLY"
mb_po_qpcr_res,malaria_serology,,radio,"qPCR Result : <i>P. ovale</i> detection","1, Positive | 0, Negative",,,,,,,,RH,,,," @READONLY"
mb_sero_assay_plate,malaria_serology,"<h3 style=""text-align:center;font-weight:bold;"">IgG Measurements</h3>
<h4 style=""text-align:center;font-weight:bold;"">This section is READ-ONLY and will contain placeholders to import results of the serological assay</h4>",text,"Serological assay Plate ID",,,,,,,,,,,,," @READONLY"
mb_sero_assay_well,malaria_serology,,text,"Serological assay Well (within Plate)",,,,,,,,,,,,," @READONLY"
mb_l01_plasmodb_id,malaria_serology,,text,"L01: Corresponding PlasmoDB ID",,,,,,,,,,,,," @READONLY"
mb_l01_internal_id,malaria_serology,,text,"L01: Other known internal protein IDs",,,,,,,,,,,,," @READONLY"
mb_l01_annotation,malaria_serology,,text,"L01: Gene annotation",,,,,,,,,,,,," @READONLY"
mb_l01_construct,malaria_serology,,text,"L01: Construct region (aa)",,,,,,,,,,,,," @READONLY"
mb_l01_ig_type,malaria_serology,,text,"L01: Type of immunoglobulin",,,,,,,,,,,,," @READONLY"
mb_l01_measurement_platform,malaria_serology,,text,"L01: Immunoglobulin measurement platform",,,,,,,,,,,,," @READONLY"
mb_l01_measurement_type,malaria_serology,,text,"L01: Immunoglobulin measdurement type (RAU or MFI)",,,,,,,,,,,,," @READONLY"
mb_l01_measurement_value,malaria_serology,,text,"L01: Immuglobulin measurement value",,,number,,,,,,,,,," @READONLY"
mb_l02_plasmodb_id,malaria_serology,,text,"L02: Corresponding PlasmoDB ID",,,,,,,,,,,,," @READONLY"
mb_l02_internal_id,malaria_serology,,text,"L02: Other known internal protein IDs",,,,,,,,,,,,," @READONLY"
mb_l02_annotation,malaria_serology,,text,"L02: Gene annotation",,,,,,,,,,,,," @READONLY"
mb_l02_construct,malaria_serology,,text,"L02: Construct region (aa)",,,,,,,,,,,,," @READONLY"
mb_l02_ig_type,malaria_serology,,text,"L02: Type of immunoglobulin",,,,,,,,,,,,," @READONLY"
mb_l02_measurement_platform,malaria_serology,,text,"L02: Immunoglobulin measurement platform",,,,,,,,,,,,," @READONLY"
mb_l02_measurement_type,malaria_serology,,text,"L02: Immunoglobulin measdurement type (RAU or MFI)",,,,,,,,,,,,," @READONLY"
mb_l02_measurement_value,malaria_serology,,text,"L02: Immuglobulin measurement value",,,number,,,,,,,,,," @READONLY"
mb_l07_plasmodb_id,malaria_serology,,text,"L07: Corresponding PlasmoDB ID",,,,,,,,,,,,," @READONLY"
mb_l07_internal_id,malaria_serology,,text,"L07: Other known internal protein IDs",,,,,,,,,,,,," @READONLY"
mb_l07_annotation,malaria_serology,,text,"L07: Gene annotation",,,,,,,,,,,,," @READONLY"
mb_l07_construct,malaria_serology,,text,"L07: Construct region (aa)",,,,,,,,,,,,," @READONLY"
mb_l07_ig_type,malaria_serology,,text,"L07: Type of immunoglobulin",,,,,,,,,,,,," @READONLY"
mb_l07_measurement_platform,malaria_serology,,text,"L07: Immunoglobulin measurement platform",,,,,,,,,,,,," @READONLY"
mb_l07_measurement_type,malaria_serology,,text,"L07: Immunoglobulin measdurement type (RAU or MFI)",,,,,,,,,,,,," @READONLY"
mb_l07_measurement_value,malaria_serology,,text,"L07: Immuglobulin measurement value",,,number,,,,,,,,,," @READONLY"
mb_l12_plasmodb_id,malaria_serology,,text,"L12: Corresponding PlasmoDB ID",,,,,,,,,,,,," @READONLY"
mb_l12_internal_id,malaria_serology,,text,"L12: Other known internal protein IDs",,,,,,,,,,,,," @READONLY"
mb_l12_annotation,malaria_serology,,text,"L12: Gene annotation",,,,,,,,,,,,," @READONLY"
mb_l12_construct,malaria_serology,,text,"L12: Construct region (aa)",,,,,,,,,,,,," @READONLY"
mb_l12_ig_type,malaria_serology,,text,"L12: Type of immunoglobulin",,,,,,,,,,,,," @READONLY"
mb_l12_measurement_platform,malaria_serology,,text,"L12: Immunoglobulin measurement platform",,,,,,,,,,,,," @READONLY"
mb_l12_measurement_type,malaria_serology,,text,"L12: Immunoglobulin measdurement type (RAU or MFI)",,,,,,,,,,,,," @READONLY"
mb_l12_measurement_value,malaria_serology,,text,"L12: Immuglobulin measurement value",,,number,,,,,,,,,," @READONLY"
mb_l18_plasmodb_id,malaria_serology,,text,"L18: Corresponding PlasmoDB ID",,,,,,,,,,,,," @READONLY"
mb_l18_internal_id,malaria_serology,,text,"L18: Other known internal protein IDs",,,,,,,,,,,,," @READONLY"
mb_l18_annotation,malaria_serology,,text,"L18: Gene annotation",,,,,,,,,,,,," @READONLY"
mb_l18_construct,malaria_serology,,text,"L18: Construct region (aa)",,,,,,,,,,,,," @READONLY"
mb_l18_ig_type,malaria_serology,,text,"L18: Type of immunoglobulin",,,,,,,,,,,,," @READONLY"
mb_l18_measurement_platform,malaria_serology,,text,"L18: Immunoglobulin measurement platform",,,,,,,,,,,,," @READONLY"
mb_l18_measurement_type,malaria_serology,,text,"L18: Immunoglobulin measdurement type (RAU or MFI)",,,,,,,,,,,,," @READONLY"
mb_l18_measurement_value,malaria_serology,,text,"L18: Immuglobulin measurement value",,,number,,,,,,,,,," @READONLY"
mb_l19_plasmodb_id,malaria_serology,,text,"L19: Corresponding PlasmoDB ID",,,,,,,,,,,,," @READONLY"
mb_l19_internal_id,malaria_serology,,text,"L19: Other known internal protein IDs",,,,,,,,,,,,," @READONLY"
mb_l19_annotation,malaria_serology,,text,"L19: Gene annotation",,,,,,,,,,,,," @READONLY"
mb_l19_construct,malaria_serology,,text,"L19: Construct region (aa)",,,,,,,,,,,,," @READONLY"
mb_l19_ig_type,malaria_serology,,text,"L19: Type of immunoglobulin",,,,,,,,,,,,," @READONLY"
mb_l19_measurement_platform,malaria_serology,,text,"L19: Immunoglobulin measurement platform",,,,,,,,,,,,," @READONLY"
mb_l19_measurement_type,malaria_serology,,text,"L19: Immunoglobulin measdurement type (RAU or MFI)",,,,,,,,,,,,," @READONLY"
mb_l19_measurement_value,malaria_serology,,text,"L19: Immuglobulin measurement value",,,number,,,,,,,,,," @READONLY"
mb_l23_plasmodb_id,malaria_serology,,text,"L23: Corresponding PlasmoDB ID",,,,,,,,,,,,," @READONLY"
mb_l23_internal_id,malaria_serology,,text,"L23: Other known internal protein IDs",,,,,,,,,,,,," @READONLY"
mb_l23_annotation,malaria_serology,,text,"L23: Gene annotation",,,,,,,,,,,,," @READONLY"
mb_l23_construct,malaria_serology,,text,"L23: Construct region (aa)",,,,,,,,,,,,," @READONLY"
mb_l23_ig_type,malaria_serology,,text,"L23: Type of immunoglobulin",,,,,,,,,,,,," @READONLY"
mb_l23_measurement_platform,malaria_serology,,text,"L23: Immunoglobulin measurement platform",,,,,,,,,,,,," @READONLY"
mb_l23_measurement_type,malaria_serology,,text,"L23: Immunoglobulin measdurement type (RAU or MFI)",,,,,,,,,,,,," @READONLY"
mb_l23_measurement_value,malaria_serology,,text,"L23: Immuglobulin measurement value",,,number,,,,,,,,,," @READONLY"
mb_l24_plasmodb_id,malaria_serology,,text,"L24: Corresponding PlasmoDB ID",,,,,,,,,,,,," @READONLY"
mb_l24_internal_id,malaria_serology,,text,"L24: Other known internal protein IDs",,,,,,,,,,,,," @READONLY"
mb_l24_annotation,malaria_serology,,text,"L24: Gene annotation",,,,,,,,,,,,," @READONLY"
mb_l24_construct,malaria_serology,,text,"L24: Construct region (aa)",,,,,,,,,,,,," @READONLY"
mb_l24_ig_type,malaria_serology,,text,"L24: Type of immunoglobulin",,,,,,,,,,,,," @READONLY"
mb_l24_measurement_platform,malaria_serology,,text,"L24: Immunoglobulin measurement platform",,,,,,,,,,,,," @READONLY"
mb_l24_measurement_type,malaria_serology,,text,"L24: Immunoglobulin measdurement type (RAU or MFI)",,,,,,,,,,,,," @READONLY"
mb_l24_measurement_value,malaria_serology,,text,"L24: Immuglobulin measurement value",,,number,,,,,,,,,," @READONLY"
mb_l28_plasmodb_id,malaria_serology,,text,"L28: Corresponding PlasmoDB ID",,,,,,,,,,,,," @READONLY"
mb_l28_internal_id,malaria_serology,,text,"L28: Other known internal protein IDs",,,,,,,,,,,,," @READONLY"
mb_l28_annotation,malaria_serology,,text,"L28: Gene annotation",,,,,,,,,,,,," @READONLY"
mb_l28_construct,malaria_serology,,text,"L28: Construct region (aa)",,,,,,,,,,,,," @READONLY"
mb_l28_ig_type,malaria_serology,,text,"L28: Type of immunoglobulin",,,,,,,,,,,,," @READONLY"
mb_l28_measurement_platform,malaria_serology,,text,"L28: Immunoglobulin measurement platform",,,,,,,,,,,,," @READONLY"
mb_l28_measurement_type,malaria_serology,,text,"L28: Immunoglobulin measdurement type (RAU or MFI)",,,,,,,,,,,,," @READONLY"
mb_l28_measurement_value,malaria_serology,,text,"L28: Immuglobulin measurement value",,,number,,,,,,,,,," @READONLY"
mb_l30_plasmodb_id,malaria_serology,,text,"L30: Corresponding PlasmoDB ID",,,,,,,,,,,,," @READONLY"
mb_l30_internal_id,malaria_serology,,text,"L30: Other known internal protein IDs",,,,,,,,,,,,," @READONLY"
mb_l30_annotation,malaria_serology,,text,"L30: Gene annotation",,,,,,,,,,,,," @READONLY"
mb_l30_construct,malaria_serology,,text,"L30: Construct region (aa)",,,,,,,,,,,,," @READONLY"
mb_l30_ig_type,malaria_serology,,text,"L30: Type of immunoglobulin",,,,,,,,,,,,," @READONLY"
mb_l30_measurement_platform,malaria_serology,,text,"L30: Immunoglobulin measurement platform",,,,,,,,,,,,," @READONLY"
mb_l30_measurement_type,malaria_serology,,text,"L30: Immunoglobulin measdurement type (RAU or MFI)",,,,,,,,,,,,," @READONLY"
mb_l30_measurement_value,malaria_serology,,text,"L30: Immuglobulin measurement value",,,number,,,,,,,,,," @READONLY"
mb_l31_plasmodb_id,malaria_serology,,text,"L31: Corresponding PlasmoDB ID",,,,,,,,,,,,," @READONLY"
mb_l31_internal_id,malaria_serology,,text,"L31: Other known internal protein IDs",,,,,,,,,,,,," @READONLY"
mb_l31_annotation,malaria_serology,,text,"L31: Gene annotation",,,,,,,,,,,,," @READONLY"
mb_l31_construct,malaria_serology,,text,"L31: Construct region (aa)",,,,,,,,,,,,," @READONLY"
mb_l31_ig_type,malaria_serology,,text,"L31: Type of immunoglobulin",,,,,,,,,,,,," @READONLY"
mb_l31_measurement_platform,malaria_serology,,text,"L31: Immunoglobulin measurement platform",,,,,,,,,,,,," @READONLY"
mb_l31_measurement_type,malaria_serology,,text,"L31: Immunoglobulin measdurement type (RAU or MFI)",,,,,,,,,,,,," @READONLY"
mb_l31_measurement_value,malaria_serology,,text,"L31: Immuglobulin measurement value",,,number,,,,,,,,,," @READONLY"
mb_l32_plasmodb_id,malaria_serology,,text,"L32: Corresponding PlasmoDB ID",,,,,,,,,,,,," @READONLY"
mb_l32_internal_id,malaria_serology,,text,"L32: Other known internal protein IDs",,,,,,,,,,,,," @READONLY"
mb_l32_annotation,malaria_serology,,text,"L32: Gene annotation",,,,,,,,,,,,," @READONLY"
mb_l32_construct,malaria_serology,,text,"L32: Construct region (aa)",,,,,,,,,,,,," @READONLY"
mb_l32_ig_type,malaria_serology,,text,"L32: Type of immunoglobulin",,,,,,,,,,,,," @READONLY"
mb_l32_measurement_platform,malaria_serology,,text,"L32: Immunoglobulin measurement platform",,,,,,,,,,,,," @READONLY"
mb_l32_measurement_type,malaria_serology,,text,"L32: Immunoglobulin measdurement type (RAU or MFI)",,,,,,,,,,,,," @READONLY"
mb_l32_measurement_value,malaria_serology,,text,"L32: Immuglobulin measurement value",,,number,,,,,,,,,," @READONLY"
mb_l34_plasmodb_id,malaria_serology,,text,"L34: Corresponding PlasmoDB ID",,,,,,,,,,,,," @READONLY"
mb_l34_internal_id,malaria_serology,,text,"L34: Other known internal protein IDs",,,,,,,,,,,,," @READONLY"
mb_l34_annotation,malaria_serology,,text,"L34: Gene annotation",,,,,,,,,,,,," @READONLY"
mb_l34_construct,malaria_serology,,text,"L34: Construct region (aa)",,,,,,,,,,,,," @READONLY"
mb_l34_ig_type,malaria_serology,,text,"L34: Type of immunoglobulin",,,,,,,,,,,,," @READONLY"
mb_l34_measurement_platform,malaria_serology,,text,"L34: Immunoglobulin measurement platform",,,,,,,,,,,,," @READONLY"
mb_l34_measurement_type,malaria_serology,,text,"L34: Immunoglobulin measdurement type (RAU or MFI)",,,,,,,,,,,,," @READONLY"
mb_l34_measurement_value,malaria_serology,,text,"L34: Immuglobulin measurement value",,,number,,,,,,,,,," @READONLY"
mb_l36_plasmodb_id,malaria_serology,,text,"L36: Corresponding PlasmoDB ID",,,,,,,,,,,,," @READONLY"
mb_l36_internal_id,malaria_serology,,text,"L36: Other known internal protein IDs",,,,,,,,,,,,," @READONLY"
mb_l36_annotation,malaria_serology,,text,"L36: Gene annotation",,,,,,,,,,,,," @READONLY"
mb_l36_construct,malaria_serology,,text,"L36: Construct region (aa)",,,,,,,,,,,,," @READONLY"
mb_l36_ig_type,malaria_serology,,text,"L36: Type of immunoglobulin",,,,,,,,,,,,," @READONLY"
mb_l36_measurement_platform,malaria_serology,,text,"L36: Immunoglobulin measurement platform",,,,,,,,,,,,," @READONLY"
mb_l36_measurement_type,malaria_serology,,text,"L36: Immunoglobulin measdurement type (RAU or MFI)",,,,,,,,,,,,," @READONLY"
mb_l36_measurement_value,malaria_serology,,text,"L36: Immuglobulin measurement value",,,number,,,,,,,,,," @READONLY"
mb_l54_plasmodb_id,malaria_serology,,text,"L54: Corresponding PlasmoDB ID",,,,,,,,,,,,," @READONLY"
mb_l54_internal_id,malaria_serology,,text,"L54: Other known internal protein IDs",,,,,,,,,,,,," @READONLY"
mb_l54_annotation,malaria_serology,,text,"L54: Gene annotation",,,,,,,,,,,,," @READONLY"
mb_l54_construct,malaria_serology,,text,"L54: Construct region (aa)",,,,,,,,,,,,," @READONLY"
mb_l54_ig_type,malaria_serology,,text,"L54: Type of immunoglobulin",,,,,,,,,,,,," @READONLY"
mb_l54_measurement_platform,malaria_serology,,text,"L54: Immunoglobulin measurement platform",,,,,,,,,,,,," @READONLY"
mb_l54_measurement_type,malaria_serology,,text,"L54: Immunoglobulin measdurement type (RAU or MFI)",,,,,,,,,,,,," @READONLY"
mb_l54_measurement_value,malaria_serology,,text,"L54: Immuglobulin measurement value",,,number,,,,,,,,,," @READONLY"
mb_l55_plasmodb_id,malaria_serology,,text,"L55: Corresponding PlasmoDB ID",,,,,,,,,,,,," @READONLY"
mb_l55_internal_id,malaria_serology,,text,"L55: Other known internal protein IDs",,,,,,,,,,,,," @READONLY"
mb_l55_annotation,malaria_serology,,text,"L55: Gene annotation",,,,,,,,,,,,," @READONLY"
mb_l55_construct,malaria_serology,,text,"L55: Construct region (aa)",,,,,,,,,,,,," @READONLY"
mb_l55_ig_type,malaria_serology,,text,"L55: Type of immunoglobulin",,,,,,,,,,,,," @READONLY"
mb_l55_measurement_platform,malaria_serology,,text,"L55: Immunoglobulin measurement platform",,,,,,,,,,,,," @READONLY"
mb_l55_measurement_type,malaria_serology,,text,"L55: Immunoglobulin measdurement type (RAU or MFI)",,,,,,,,,,,,," @READONLY"
mb_l55_measurement_value,malaria_serology,,text,"L55: Immuglobulin measurement value",,,number,,,,,,,,,," @READONLY"
mb_f2_plasmodb_id,malaria_serology,,text,"F2: Corresponding PlasmoDB ID",,,,,,,,,,,,," @READONLY"
mb_f2_internal_id,malaria_serology,,text,"F2: Other known internal protein IDs",,,,,,,,,,,,," @READONLY"
mb_f2_annotation,malaria_serology,,text,"F2: Gene annotation",,,,,,,,,,,,," @READONLY"
mb_f2_construct,malaria_serology,,text,"F2: Construct region (aa)",,,,,,,,,,,,," @READONLY"
mb_f2_ig_type,malaria_serology,,text,"F2: Type of immunoglobulin",,,,,,,,,,,,," @READONLY"
mb_f2_measurement_platform,malaria_serology,,text,"F2: Immunoglobulin measurement platform",,,,,,,,,,,,," @READONLY"
mb_f2_measurement_type,malaria_serology,,text,"F2: Immunoglobulin measdurement type (RAU or MFI)",,,,,,,,,,,,," @READONLY"
mb_f2_measurement_value,malaria_serology,,text,"F2: Immuglobulin measurement value",,,number,,,,,,,,,," @READONLY"
mb_pvebp_plasmodb_id,malaria_serology,,text,"PvEBP: Corresponding PlasmoDB ID",,,,,,,,,,,,," @READONLY"
mb_pvebp_internal_id,malaria_serology,,text,"PvEBP: Other known internal protein IDs",,,,,,,,,,,,," @READONLY"
mb_pvebp_annotation,malaria_serology,,text,"PvEBP: Gene annotation",,,,,,,,,,,,," @READONLY"
mb_pvebp_construct,malaria_serology,,text,"PvEBP: Construct region (aa)",,,,,,,,,,,,," @READONLY"
mb_pvebp_ig_type,malaria_serology,,text,"PvEBP: Type of immunoglobulin",,,,,,,,,,,,," @READONLY"
mb_pvebp_measurement_platform,malaria_serology,,text,"PvEBP: Immunoglobulin measurement platform",,,,,,,,,,,,," @READONLY"
mb_pvebp_measurement_type,malaria_serology,,text,"PvEBP: Immunoglobulin measdurement type (RAU or MFI)",,,,,,,,,,,,," @READONLY"
mb_pvebp_measurement_value,malaria_serology,,text,"PvEBP: Immuglobulin measurement value",,,number,,,,,,,,,," @READONLY"
