colOrder,variable,dataFile,keepDiscard,definition,category,codebookDescription,codebookValues,termType,notesForOnt,notesForProvider,notesForDL,variable_dataFile,uniqueVar,type,example,dateTime,formatCode,values,uniqueValueCount,timeVarying,percentMissing,flag
194,renal_impairment_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Renal impairment,"1, Yes |2, No |99999, unknown",,,,NA,renal_impairment_rad,gujaratseveremalaria_data_2020-03-015_revised::renal_impairment_rad,int,2,NA,NA,2 to 99999,2,once,0,NA
195,pulmonary_edema_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Pulmonary edema,"1, Yes |2, No |99999, unknown",,,,NA,pulmonary_edema_rad,gujaratseveremalaria_data_2020-03-015_revised::pulmonary_edema_rad,int,2,NA,NA,2 to 99999,2,once,0,NA
196,hyperparasitemia_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Hyperparasitemia,"1, Yes |2, No |99999, unknown",,,,NA,hyperparasitemia_rad,gujaratseveremalaria_data_2020-03-015_revised::hyperparasitemia_rad,int,2,NA,NA,2 to 99999,2,once,0,NA
197,severe_malaria,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Severe malaria,"1, Yes | 2, No | 99999, unknown | 88888, missing",,,,NA,severe_malaria,gujaratseveremalaria_data_2020-03-015_revised::severe_malaria,int,1,NA,NA,1 to 2,2,once,0,NA
198,notes,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Notes,NA,,,,NA,notes,gujaratseveremalaria_data_2020-03-015_revised::notes,chr,There is no sever malaria symptoms but patient was admitted in the ward.,NA,NA,>10 unique values,32,repeated,0.846889952,NA
199,form_completed_by,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Form completed by,NA,,,,NA,form_completed_by,gujaratseveremalaria_data_2020-03-015_revised::form_completed_by,chr,Ankita Patel,NA,NA,", Ankita Patel, Megnesh Patel, Sanal Kumar",3,repeated,0.755980861,NA
200,date_completed_by,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Date,NA,,,,dd-mm-yyyy,date_completed_by,gujaratseveremalaria_data_2020-03-015_revised::date_completed_by,chr,12/28/16,date?,NA,>10 unique values,41,repeated,0.755980861,NA
201,form_checked_by,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Form checked by,NA,,,,NA,form_checked_by,gujaratseveremalaria_data_2020-03-015_revised::form_checked_by,chr,Dr. Suchi Tyagi,NA,NA,", Ankita Patel, Brijesh Kumar Prajapati, Dr. B. K. Prajapati, Dr. Suchi Tyagi",4,repeated,0.755980861,NA
202,date_checked_by,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Date,NA,,,,dd-mm-yyyy,date_checked_by,gujaratseveremalaria_data_2020-03-015_revised::date_checked_by,chr,12/28/16,date?,NA,>10 unique values,37,repeated,0.755980861,NA
203,deo_notes,gujaratseveremalaria_data_2020-03-015_revised,discard,,,DEO data entry notes,NA,,,,DEOs: Use this box to add comments or to describe problems encountered during this data entry,deo_notes,gujaratseveremalaria_data_2020-03-015_revised::deo_notes,lgl,NA,NA,NA,n/a,0,no data,0,NA
204,enrollment_complete,gujaratseveremalaria_data_2020-03-015_revised,discard,,,NA,NA,,,,NA,enrollment_complete,gujaratseveremalaria_data_2020-03-015_revised::enrollment_complete,int,2,NA,NA,2 to 2,1,once,0,NA
205,sid_fu,gujaratseveremalaria_data_2020-03-015_revised,discard,,,SID,NA,,,,NA,sid_fu,gujaratseveremalaria_data_2020-03-015_revised::sid_fu,chr,A0001,NA,NA,>10 unique values,49,repeated,0.765550239,NA
206,date_admit,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Admission date,NA,,,,NA,date_admit,gujaratseveremalaria_data_2020-03-015_revised::date_admit,chr,12/27/16,date?,NA,>10 unique values,39,repeated,0.765550239,NA
207,date_fu,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Followup date,NA,,,,NA,date_fu,gujaratseveremalaria_data_2020-03-015_revised::date_fu,chr,12/28/16,date?,NA,>10 unique values,39,repeated,0.765550239,NA
208,temperature_fu,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Temperature,NA,,,,'not done' is allowed,temperature_fu,gujaratseveremalaria_data_2020-03-015_revised::temperature_fu,dbl,NA,NA,NA,36.6 to 38,9,once,0,NA
209,heart_rate_fu,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Heart rate,NA,,,,'not done' is allowed,heart_rate_fu,gujaratseveremalaria_data_2020-03-015_revised::heart_rate_fu,int,NA,NA,NA,72 to 128,13,once,0,NA
210,blood_pressure_fu,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Blood pressure,NA,,,,'not done' is allowed,blood_pressure_fu,gujaratseveremalaria_data_2020-03-015_revised::blood_pressure_fu,chr,120/80,NA,NA,>10 unique values,34,repeated,0.765550239,NA
211,o2_saturation_fu,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Oxygen saturation,NA,,,,'not done' is allowed,o2_saturation_fu,gujaratseveremalaria_data_2020-03-015_revised::o2_saturation_fu,chr,Not Done,NA,NA,", Not Done",1,repeated,0.765550239,NA
212,blood_smear_fu_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Blood smear,"1, done | 2, not done",,,,NA,blood_smear_fu_rad,gujaratseveremalaria_data_2020-03-015_revised::blood_smear_fu_rad,int,NA,NA,NA,1 to 2,2,once,0,NA
213,labtest1_fu,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Lab test 1,NA,,,"Instead of using this as is, reshaped labtest variables to have 1 column per test type",NA,labtest1_fu,gujaratseveremalaria_data_2020-03-015_revised::labtest1_fu,chr,S.bilirubin,NA,NA,>10 unique values,14,repeated,0.799043062,NA
214,labtest1_fu_result,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Lab test 1 result,NA,,,"Instead of using this as is, reshaped labtest variables to have 1 column per test type",NA,labtest1_fu_result,gujaratseveremalaria_data_2020-03-015_revised::labtest1_fu_result,chr,2.29,NA,NA,>10 unique values,33,repeated,0.799043062,NA
215,labtest2_fu,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Lab test 2,NA,,,"Instead of using this as is, reshaped labtest variables to have 1 column per test type",NA,labtest2_fu,gujaratseveremalaria_data_2020-03-015_revised::labtest2_fu,chr,S.urea,NA,NA,>10 unique values,15,repeated,0.842105263,NA
216,labtest2_fu_result,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Lab test 2 result,NA,,,"Instead of using this as is, reshaped labtest variables to have 1 column per test type",NA,labtest2_fu_result,gujaratseveremalaria_data_2020-03-015_revised::labtest2_fu_result,chr,26.7,NA,NA,>10 unique values,33,repeated,0.842105263,NA
217,labtest3_fu,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Lab test 3,NA,,,"Instead of using this as is, reshaped labtest variables to have 1 column per test type",NA,labtest3_fu,gujaratseveremalaria_data_2020-03-015_revised::labtest3_fu,chr,Creatinine,NA,NA,>10 unique values,15,repeated,0.842105263,NA
218,labtest3_fu_result,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Lab test 3 result,NA,,,"Instead of using this as is, reshaped labtest variables to have 1 column per test type",NA,labtest3_fu_result,gujaratseveremalaria_data_2020-03-015_revised::labtest3_fu_result,chr,0.92,NA,NA,>10 unique values,33,repeated,0.842105263,NA
219,labtest4_fu,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Lab test 4,NA,,,"Instead of using this as is, reshaped labtest variables to have 1 column per test type",NA,labtest4_fu,gujaratseveremalaria_data_2020-03-015_revised::labtest4_fu,chr,Hb,NA,NA,>10 unique values,19,repeated,0.842105263,NA
220,labtest4_fu_result,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Lab test 4 result,NA,,,"Instead of using this as is, reshaped labtest variables to have 1 column per test type",NA,labtest4_fu_result,gujaratseveremalaria_data_2020-03-015_revised::labtest4_fu_result,chr,11.10 gm/dl,NA,NA,>10 unique values,32,repeated,0.842105263,NA
221,labtest5_fu,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Lab test 5,NA,,,"Instead of using this as is, reshaped labtest variables to have 1 column per test type",NA,labtest5_fu,gujaratseveremalaria_data_2020-03-015_revised::labtest5_fu,chr,MP test,NA,NA,>10 unique values,18,repeated,0.870813397,NA
222,labtest5_fu_result,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Lab test 5 result,NA,,,"Instead of using this as is, reshaped labtest variables to have 1 column per test type",NA,labtest5_fu_result,gujaratseveremalaria_data_2020-03-015_revised::labtest5_fu_result,chr,Not seen,NA,NA,>10 unique values,27,repeated,0.870813397,NA
223,treatment_fu,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Treatment,NA,,,,NA,treatment_fu,gujaratseveremalaria_data_2020-03-015_revised::treatment_fu,chr,"Falcigo,  Pantop, PCM",NA,NA,>10 unique values,49,repeated,0.765550239,NA
224,notes_fu,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Notes,NA,,,,NA,notes_fu,gujaratseveremalaria_data_2020-03-015_revised::notes_fu,chr,Patient was still positive for malaria,NA,NA,>10 unique values,24,repeated,0.885167464,NA
225,deo_notes_fu,gujaratseveremalaria_data_2020-03-015_revised,discard,,,DEO Notes,NA,,,,DEO: put your data entry notes here,deo_notes_fu,gujaratseveremalaria_data_2020-03-015_revised::deo_notes_fu,lgl,NA,NA,NA,n/a,0,no data,0,NA
226,followup_1_of_3_complete,gujaratseveremalaria_data_2020-03-015_revised,discard,,,NA,NA,,,,NA,followup_1_of_3_complete,gujaratseveremalaria_data_2020-03-015_revised::followup_1_of_3_complete,int,NA,NA,NA,2 to 2,1,once,0,NA
227,date_fu_v2,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Followup date,NA,,,,NA,date_fu_v2,gujaratseveremalaria_data_2020-03-015_revised::date_fu_v2,chr,12/29/16,date?,NA,>10 unique values,43,repeated,0.722488038,NA
228,temperature_fu_v2,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Temperature,NA,,,,'not done' is allowed,temperature_fu_v2,gujaratseveremalaria_data_2020-03-015_revised::temperature_fu_v2,dbl,NA,NA,NA,37 to 98.6,7,repeated,0,NA
229,heart_rate_fu_v2,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Heart rate,NA,,,,'not done' is allowed,heart_rate_fu_v2,gujaratseveremalaria_data_2020-03-015_revised::heart_rate_fu_v2,int,NA,NA,NA,60 to 128,20,repeated,0,NA
230,blood_pressure_fu_v2,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Blood pressure,NA,,,,'not done' is allowed,blood_pressure_fu_v2,gujaratseveremalaria_data_2020-03-015_revised::blood_pressure_fu_v2,chr,120/81,NA,NA,>10 unique values,40,repeated,0.722488038,NA
231,o2_saturation_fu_v2,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Oxygen saturation,NA,,,,'not done' is allowed,o2_saturation_fu_v2,gujaratseveremalaria_data_2020-03-015_revised::o2_saturation_fu_v2,chr,Not Done,NA,NA,", 89%, 92%, Not Done",3,repeated,0.722488038,NA
232,blood_smear_fu_rad_v2,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Blood smear,"1, done | 2, not done",,,,NA,blood_smear_fu_rad_v2,gujaratseveremalaria_data_2020-03-015_revised::blood_smear_fu_rad_v2,int,NA,NA,NA,1 to 2,2,repeated,0,NA
233,labtest1_fu_v2,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Lab test 1,NA,,,"Instead of using this as is, reshaped labtest variables to have 1 column per test type",NA,labtest1_fu_v2,gujaratseveremalaria_data_2020-03-015_revised::labtest1_fu_v2,chr,ALT,NA,NA,>10 unique values,10,repeated,0.813397129,NA
234,labtest1_fu_result_v2,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Lab test 1 result,NA,,,"Instead of using this as is, reshaped labtest variables to have 1 column per test type",NA,labtest1_fu_result_v2,gujaratseveremalaria_data_2020-03-015_revised::labtest1_fu_result_v2,chr,10.10 IU/L,NA,NA,>10 unique values,39,repeated,0.813397129,NA
235,labtest2_fu_v2,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Lab test 2,NA,,,"Instead of using this as is, reshaped labtest variables to have 1 column per test type",NA,labtest2_fu_v2,gujaratseveremalaria_data_2020-03-015_revised::labtest2_fu_v2,chr,AST,NA,NA,>10 unique values,15,repeated,0.822966507,NA
236,labtest2_fu_result_v2,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Lab test 2 result,NA,,,"Instead of using this as is, reshaped labtest variables to have 1 column per test type",NA,labtest2_fu_result_v2,gujaratseveremalaria_data_2020-03-015_revised::labtest2_fu_result_v2,chr,28.00 IU/L,NA,NA,>10 unique values,35,repeated,0.827751196,NA
237,labtest3_fu_v2,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Lab test 3,NA,,,"Instead of using this as is, reshaped labtest variables to have 1 column per test type",NA,labtest3_fu_v2,gujaratseveremalaria_data_2020-03-015_revised::labtest3_fu_v2,chr,S. creat,NA,NA,>10 unique values,17,repeated,0.822966507,NA
238,labtest3_fu_result_v2,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Lab test 3 result,NA,,,"Instead of using this as is, reshaped labtest variables to have 1 column per test type",NA,labtest3_fu_result_v2,gujaratseveremalaria_data_2020-03-015_revised::labtest3_fu_result_v2,chr,0.84 mg/dl,NA,NA,>10 unique values,37,repeated,0.822966507,NA
239,labtest4_fu_v2,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Lab test 4,NA,,,"Instead of using this as is, reshaped labtest variables to have 1 column per test type",NA,labtest4_fu_v2,gujaratseveremalaria_data_2020-03-015_revised::labtest4_fu_v2,chr,Urea,NA,NA,>10 unique values,20,repeated,0.832535885,NA
240,labtest4_fu_result_v2,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Lab test 4 result,NA,,,"Instead of using this as is, reshaped labtest variables to have 1 column per test type",NA,labtest4_fu_result_v2,gujaratseveremalaria_data_2020-03-015_revised::labtest4_fu_result_v2,chr,14.10 mg/dl,NA,NA,>10 unique values,32,repeated,0.827751196,NA
241,labtest5_fu_v2,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Lab test 5,NA,,,"Instead of using this as is, reshaped labtest variables to have 1 column per test type",NA,labtest5_fu_v2,gujaratseveremalaria_data_2020-03-015_revised::labtest5_fu_v2,chr,Malaria Test,NA,NA,>10 unique values,16,repeated,0.880382775,NA
242,labtest5_fu_result_v2,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Lab test 5 result,NA,,,"Instead of using this as is, reshaped labtest variables to have 1 column per test type",NA,labtest5_fu_result_v2,gujaratseveremalaria_data_2020-03-015_revised::labtest5_fu_result_v2,chr,Not seen (Negative),NA,NA,>10 unique values,22,repeated,0.880382775,NA
243,treatment_fu_v2,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Treatment,NA,,,,NA,treatment_fu_v2,gujaratseveremalaria_data_2020-03-015_revised::treatment_fu_v2,chr,"Falcigo, Pantop, PCM",NA,NA,>10 unique values,56,repeated,0.722488038,NA
244,notes_fu_v2,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Notes,NA,,,,NA,notes_fu_v2,gujaratseveremalaria_data_2020-03-015_revised::notes_fu_v2,chr,He is not willing to give blood,NA,NA,>10 unique values,19,repeated,0.909090909,NA
245,deo_notes_fu_v2,gujaratseveremalaria_data_2020-03-015_revised,discard,,,DEO Notes,NA,,,,DEO: put your data entry notes here,deo_notes_fu_v2,gujaratseveremalaria_data_2020-03-015_revised::deo_notes_fu_v2,lgl,NA,NA,NA,n/a,0,no data,0,NA
246,followup_23_of_3_complete,gujaratseveremalaria_data_2020-03-015_revised,discard,,,NA,NA,,,,NA,followup_23_of_3_complete,gujaratseveremalaria_data_2020-03-015_revised::followup_23_of_3_complete,int,NA,NA,NA,2 to 2,1,once,0,NA
247,sid_eos,gujaratseveremalaria_data_2020-03-015_revised,discard,,,SID,NA,,,,NA,sid_eos,gujaratseveremalaria_data_2020-03-015_revised::sid_eos,chr,A0001,NA,NA,>10 unique values,51,repeated,0.755980861,NA
248,date_eos,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Date,NA,,,,NA,date_eos,gujaratseveremalaria_data_2020-03-015_revised::date_eos,chr,12/30/16,date?,NA,>10 unique values,42,repeated,0.755980861,NA
249,date_admit_eos,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Admission Date,NA,,,,NA,date_admit_eos,gujaratseveremalaria_data_2020-03-015_revised::date_admit_eos,chr,12/27/16,date?,NA,>10 unique values,42,repeated,0.755980861,NA
250,date_depart_eos,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Date of departure from ward,NA,,,,NA,date_depart_eos,gujaratseveremalaria_data_2020-03-015_revised::date_depart_eos,chr,12/30/16,date?,NA,>10 unique values,37,repeated,0.76076555,NA
251,how_left_eos_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,How did the participant leave the hospital?,"1, Recovered | 2, Recovering | 3, Died | 4, Discharged against advice | 5, Other | 88888, missing",,,,NA,how_left_eos_rad,gujaratseveremalaria_data_2020-03-015_revised::how_left_eos_rad,int,NA,NA,NA,1 to 5,5,once,0,NA
252,left_specify_eos,gujaratseveremalaria_data_2020-03-015_revised,discard,,,"If other, specify",NA,,,,NA,left_specify_eos,gujaratseveremalaria_data_2020-03-015_revised::left_specify_eos,chr,Not Known,NA,NA,", Not Known",1,repeated,0.995215311,NA
253,problem_1_eos,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Problem 1,NA,,,,NA,problem_1_eos,gujaratseveremalaria_data_2020-03-015_revised::problem_1_eos,chr,NOT KNOWN,NA,NA,", NOT KNOWN, Tierdness (Prostration)",2,repeated,0.966507177,NA
254,problem_2_eos,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Problem 2,NA,,,,NA,problem_2_eos,gujaratseveremalaria_data_2020-03-015_revised::problem_2_eos,lgl,NA,NA,NA,n/a,0,no data,0,NA
255,typhoid_eos_chk,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Typhoid,"1, Positive | 2, Negative | 3, Not clear | 4, Not done | 88888, missing",,,,NA,typhoid_eos_chk,gujaratseveremalaria_data_2020-03-015_revised::typhoid_eos_chk,int,NA,NA,NA,1 to 88888,4,once,0,NA
256,dengue_eos_chk,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Dengue,"1, Positive | 2, Negative | 3, Not clear | 4, Not done | 88888, missing",,,,NA,dengue_eos_chk,gujaratseveremalaria_data_2020-03-015_revised::dengue_eos_chk,int,NA,NA,NA,1 to 88888,4,once,0,NA
257,chik_eos_chk,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Chikungunya,"1, Positive | 2, Negative | 3, Not clear | 4, Not done | 88888, missing",,,,NA,chik_eos_chk,gujaratseveremalaria_data_2020-03-015_revised::chik_eos_chk,int,NA,NA,NA,1 to 88888,4,once,0,NA
258,meningitis_eos_chk,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Meningitis,"1, Positive | 2, Negative | 3, Not clear | 4, Not done | 88888, missing",,,,NA,meningitis_eos_chk,gujaratseveremalaria_data_2020-03-015_revised::meningitis_eos_chk,int,NA,NA,NA,2 to 88888,3,once,0,NA
259,lepto_eos_chk,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Leptospirosis,"1, Positive | 2, Negative | 3, Not clear | 4, Not done | 88888, missing",,,,NA,lepto_eos_chk,gujaratseveremalaria_data_2020-03-015_revised::lepto_eos_chk,int,NA,NA,NA,2 to 88888,3,once,0,NA
260,scrubty_eos_chk,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Scrub typhus,"1, Positive | 2, Negative | 3, Not clear | 4, Not done | 88888, missing",,,,NA,scrubty_eos_chk,gujaratseveremalaria_data_2020-03-015_revised::scrubty_eos_chk,int,NA,NA,NA,2 to 88888,3,once,0,NA
261,septicemia_eso_chk,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Septicemia,"1, Positive | 2, Negative | 3, Not clear | 4, Not done | 88888, missing",,,,NA,septicemia_eso_chk,gujaratseveremalaria_data_2020-03-015_revised::septicemia_eso_chk,int,NA,NA,NA,2 to 88888,3,once,0,NA
262,vhep_eos_chk,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Viral hepatitis,"1, Positive | 2, Negative | 3, Not clear | 4, Not done | 88888, missing",,,,NA,vhep_eos_chk,gujaratseveremalaria_data_2020-03-015_revised::vhep_eos_chk,int,NA,NA,NA,2 to 88888,3,once,0,NA
263,hiv_eos_chk,gujaratseveremalaria_data_2020-03-015_revised,keep,,,HIV,"1, Positive | 2, Negative | 3, Not clear | 4, Not done | 88888, missing",,,,NA,hiv_eos_chk,gujaratseveremalaria_data_2020-03-015_revised::hiv_eos_chk,int,NA,NA,NA,1 to 88888,4,once,0,NA
264,gi_infect_eos_chk,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Gi infection (diarrhea),"1, Positive | 2, Negative | 3, Not clear | 4, Not done | 88888, missing",,,,NA,gi_infect_eos_chk,gujaratseveremalaria_data_2020-03-015_revised::gi_infect_eos_chk,int,NA,NA,NA,2 to 88888,3,once,0,NA
265,pneumonia_eos_chk,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Pneumonia,"1, Positive | 2, Negative | 3, Not clear | 4, Not done | 88888, missing",,,,NA,pneumonia_eos_chk,gujaratseveremalaria_data_2020-03-015_revised::pneumonia_eos_chk,int,NA,NA,NA,2 to 88888,3,once,0,NA
266,other1_eos_chk,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Other 1,"1, Positive | 2, Negative | 3, Not clear | 4, Not done | 88888, missing",,,,NA,other1_eos_chk,gujaratseveremalaria_data_2020-03-015_revised::other1_eos_chk,int,NA,NA,NA,1 to 88888,4,once,0,NA
267,other2_eos_chk,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Other 2,"1, Positive | 2, Negative | 3, Not clear | 4, Not done | 88888, missing",,,,NA,other2_eos_chk,gujaratseveremalaria_data_2020-03-015_revised::other2_eos_chk,int,NA,NA,NA,4 to 88888,2,once,0,NA
268,other1_spec_eos,gujaratseveremalaria_data_2020-03-015_revised,keep,,,"Other 1 , specify",NA,,,,NA,other1_spec_eos,gujaratseveremalaria_data_2020-03-015_revised::other1_spec_eos,chr,HEV,NA,NA,", HEV, T.B",2,repeated,0.990430622,NA
269,other2_spec_eos,gujaratseveremalaria_data_2020-03-015_revised,discard,,,"Other 2, specify",NA,,,,NA,other2_spec_eos,gujaratseveremalaria_data_2020-03-015_revised::other2_spec_eos,lgl,NA,NA,NA,n/a,0,no data,0,NA
270,treat_finish_eos_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Did the participant finish his/her malaria treatment?,"1, Yes | 2, No | 3, Unknown | 88888, missing",,,,NA,treat_finish_eos_rad,gujaratseveremalaria_data_2020-03-015_revised::treat_finish_eos_rad,int,NA,NA,NA,1 to 3,3,once,0,NA
271,drug1_name_eos,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Drug 1 name,NA,,,,NA,drug1_name_eos,gujaratseveremalaria_data_2020-03-015_revised::drug1_name_eos,chr,PCM,NA,NA,>10 unique values,19,repeated,0.765550239,NA
272,drug1_dose_eos,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Drug 1 dose,NA,,,,NA,drug1_dose_eos,gujaratseveremalaria_data_2020-03-015_revised::drug1_dose_eos,chr,10 Tablets,NA,NA,>10 unique values,24,repeated,0.775119617,NA
273,drug1_freq_eos,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Drug 1 frequency,NA,,,,NA,drug1_freq_eos,gujaratseveremalaria_data_2020-03-015_revised::drug1_freq_eos,chr,DK,NA,NA,>10 unique values,18,repeated,0.770334928,NA
274,drug1_route_eos_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Drug 1 route,"1, oral | 2, intramuscular | 3, intravenous | 4, rectal | 5, other | 88888, missing",,,,NA,drug1_route_eos_rad,gujaratseveremalaria_data_2020-03-015_revised::drug1_route_eos_rad,int,NA,NA,NA,1 to 3,2,once,0,NA
275,drug1_rxlen_eos,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Drug 1 length of prescription,NA,,,,NA,drug1_rxlen_eos,gujaratseveremalaria_data_2020-03-015_revised::drug1_rxlen_eos,chr,99,NA,NA,", 01 Day, 04 DAYS, 1 Day, 2 Days, 3 Days, 4 Days, 5 Days, 7 Days, 99",9,repeated,0.784688995,NA
276,drug2_name_eos,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Drug 2 name,NA,,,,NA,drug2_name_eos,gujaratseveremalaria_data_2020-03-015_revised::drug2_name_eos,chr,Cozole,NA,NA,>10 unique values,25,repeated,0.765550239,NA
277,drug2_dose_eos,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Drug 2 dose,NA,,,,NA,drug2_dose_eos,gujaratseveremalaria_data_2020-03-015_revised::drug2_dose_eos,chr,15 Tablets,NA,NA,>10 unique values,31,repeated,0.779904306,NA
278,drug2_freq_eos,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Drug 2 frequency,NA,,,,NA,drug2_freq_eos,gujaratseveremalaria_data_2020-03-015_revised::drug2_freq_eos,chr,DK,NA,NA,>10 unique values,18,repeated,0.775119617,NA
279,drug2_route_eos_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Drug 2 route,"1, oral | 2, intramuscular | 3, intravenous | 4, rectal | 5, other | 88888, missing",,,,NA,drug2_route_eos_rad,gujaratseveremalaria_data_2020-03-015_revised::drug2_route_eos_rad,int,NA,NA,NA,1 to 3,3,once,0,NA
280,drug2_rxlen_eos,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Drug 2 length of prescription,NA,,,,NA,drug2_rxlen_eos,gujaratseveremalaria_data_2020-03-015_revised::drug2_rxlen_eos,chr,99,NA,NA,", 04 Days, 1 Day, 2 Days, 3 Days, 4 Days, 5 Days, 8 Days, 99",8,repeated,0.784688995,NA
281,drug3_name_eos,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Drug 3 name,NA,,,,NA,drug3_name_eos,gujaratseveremalaria_data_2020-03-015_revised::drug3_name_eos,chr,Polivita - NF1 - Formula,NA,NA,>10 unique values,18,repeated,0.765550239,NA
282,drug3_dose_eos,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Drug 3 dose,NA,,,,NA,drug3_dose_eos,gujaratseveremalaria_data_2020-03-015_revised::drug3_dose_eos,chr,16 Tablets,NA,NA,>10 unique values,24,repeated,0.784688995,NA
283,drug3_freq_eos,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Drug 3 frequency,NA,,,,NA,drug3_freq_eos,gujaratseveremalaria_data_2020-03-015_revised::drug3_freq_eos,chr,DK,NA,NA,>10 unique values,19,repeated,0.775119617,NA
284,drug3_route_eos_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Drug 3 route,"1, oral | 2, intramuscular | 3, intravenous | 4, rectal | 5, other | 88888, missing",,,,NA,drug3_route_eos_rad,gujaratseveremalaria_data_2020-03-015_revised::drug3_route_eos_rad,int,NA,NA,NA,1 to 3,2,once,0,NA
285,drug3_rxlen_eos,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Drug 3 length of prescription,NA,,,,NA,drug3_rxlen_eos,gujaratseveremalaria_data_2020-03-015_revised::drug3_rxlen_eos,chr,99,NA,NA,", 04 Days, 1 Day, 2 Days, 3 Days, 4 Days, 5 Days, 6 Days, 99",8,repeated,0.803827751,NA
286,drug4_name_eos,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Drug 4 name,NA,,,,NA,drug4_name_eos,gujaratseveremalaria_data_2020-03-015_revised::drug4_name_eos,chr,3 Pantop,NA,NA,>10 unique values,22,repeated,0.794258373,NA
