displayOrder,variable,dataFile,IRI,label,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType
3,taenia_cum_d,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010823,Cumulative sum Taenia-pos 1st diarrheal stools,,Sample,Taenia aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011822,cumulative count of the number of positive taenia samples by PID in first diarrhea stools. . Source=Calculated. continuous numeric,", 0",variable
2,taenia_cum_m,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010824,Cumulative sum Taenia-pos 1st monthly stools,,Sample,Taenia aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011822,cumulative count of the number of positive taenia samples by PID in first monthly stools. . Source=Calculated. continuous numeric,", 0, 1",variable
1,taenia_cum,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010822,Cumulative sum Taenia-pos stools,,Sample,Taenia aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011822,cumulative count of the number of positive taenia samples by PID. . Source=Calculated. continuous numeric,", 0, 1",variable
3,atric_cum_d,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010617,Cumulative sum Trichuris trichiura-pos 1st diarrheal stools,,Sample,Trichuris trichiura aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011823,cumulative count of the number of positive T. trichiura samples by PID in first diarrhea stools. . Source=Calculated. continuous numeric,", 0, 1, 2",variable
2,atric_cum_m,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010618,Cumulative sum Trichuris trichiura-pos 1st monthly stools,,Sample,Trichuris trichiura aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011823,cumulative count of the number of positive T. trichiura samples by PID in first monthly stools. . Source=Calculated. continuous numeric,", 0, 1, 2, 3",variable
1,atric_cum,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010616,Cumulative sum Trichuris trichiura-pos stools,,Sample,Trichuris trichiura aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011823,cumulative count of the number of positive T. trichiura samples by PID. . Source=Calculated. continuous numeric,", 0, 1, 2, 3, 4",variable
17,sumpath_u_cum_d,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010907,Cumulative sum unique pathogen species in 1st diarrheal stools,,Sample,Aggregate organism detection data,http://purl.obolibrary.org/obo/EUPATH_0010983,number of UNIQUE pathogens identified in a specific child using information from diarrhea stools only. Information from all protocol-compliant diarrhea stools. Therefore includes information from additional diarrhea samples collected after 14 study-defined diarrhea days. Complete testing required of stool samples. . Source=Calculated. continuous numeric,>10 unique values,variable
18,sumpath_u_nonrv_cum_d,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010913,Cumulative sum unique pathogen species in 1st diarrheal stools (ex NRV),,Sample,Aggregate organism detection data,http://purl.obolibrary.org/obo/EUPATH_0010983,number of UNIQUE pathogens identified in a specific child using information from diarrhea stools only and excluding NRV information. Information from all protocol-compliant diarrhea stools. Therefore includes information from additional diarrhea samples collected after 14 study-defined diarrhea days. Complete testing required of stool samples. . Source=Calculated. continuous numeric,,variable
15,sumpath_u_cum_m,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010908,Cumulative sum unique pathogen species in 1st monthly stools,,Sample,Aggregate organism detection data,http://purl.obolibrary.org/obo/EUPATH_0010983,number of UNIQUE pathogens identified in a specific child using information from monthly stools only. Information from the first monthly stool collected for each month. Complete testing required of stool samples. . Source=Calculated. continuous numeric,>10 unique values,variable
16,sumpath_u_nonrv_d,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010914,Cumulative sum unique pathogen species in 1st monthly stools (ex NRV),,Sample,Aggregate organism detection data,http://purl.obolibrary.org/obo/EUPATH_0010983,number of UNIQUE pathogens identified in this diarrhea stool sample excluding information from NRV. Requires complete testing of stool sample. Source=Calculated. continuous numeric,", 0",variable
13,sumpath_u_cum,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010906,Cumulative sum unique pathogen species in stool samples,,Sample,Aggregate organism detection data,http://purl.obolibrary.org/obo/EUPATH_0010983,number of UNIQUE pathogens identified in a specific child. Includes first monthly stools and all protocol-compliant diarrhea stool samples. Therefore includes information from additional diarrhea samples collected after 14 study-defined diarrhea days.. Source=Calculated. continuous numeric,>10 unique values,variable
14,sumpath_u_nonrv_cum,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010912,Cumulative sum unique pathogen species in stool samples (ex NRV),,Sample,Aggregate organism detection data,http://purl.obolibrary.org/obo/EUPATH_0010983,number of UNIQUE pathogens identified in a specific child excluding information from NRV. Includes first monthly stools and all protocol-compliant diarrhea stool samples. Therefore includes information from additional diarrhea samples collected after 14 study-defined diarrhea days.. Source=. continuous numeric,>10 unique values,variable
3,vibrio_cum_d,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010827,Cumulative sum Vibrio-pos 1st diarrheal stools,,Sample,Vibrio aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011825,cumulative count of the number of positive vibrio samples by PID in first diarrhea stools. . Source=Calculated. continuous numeric,", 0, 1, 2",variable
2,vibrio_cum_m,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010828,Cumulative sum Vibrio-pos 1st monthly stools,,Sample,Vibrio aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011825,cumulative count of the number of positive vibrio samples by PID in first monthly stools. . Source=Calculated. continuous numeric,", 0, 1, 2, 3",variable
1,vibrio_cum,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010826,Cumulative sum Vibrio-pos stools,,Sample,Vibrio aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011825,cumulative count of the number of positive vibrio samples by PID. . Source=Calculated. continuous numeric,", 0, 1, 2, 3, 4",variable
11,sumvirus_cum_d,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010925,Cumulative sum virus species in 1st diarrheal stools,,Sample,Virus detection aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011832,Sum of all viruses identified for a specific child using only diarrhea stool samples. Information from the first diarrhea stool collected for each diarrhea episode. Complete testing required of stool samples. . Source=Calculated. continuous numeric,>10 unique values,variable
12,sumvirus_nonrv_cum_d,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010929,Cumulative sum virus species in 1st diarrheal stools (ex NRV),,Sample,Virus detection aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011832,Sum of all viruses identified for a specific child using only diarrhea stool samples and excluding NRV information. Information from the first diarrhea stool collected for each diarrhea episode. Complete testing required of stool samples. . Source=Calculated. continuous numeric,", 0, 1, 2, 3, 4, 5, 6, 7, 8",variable
9,sumvirus_cum_m,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010926,Cumulative sum virus species in 1st monthly stools,,Sample,Virus detection aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011832,Sum of all viruses identified for a specific child using only monthly stool samples. Information from the first monthly stool collected for each month. Complete testing required of stool samples. . Source=Calculated. continuous numeric,>10 unique values,variable
10,sumvirus_nonrv_cum_m,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010930,Cumulative sum virus species in 1st monthly stools (ex NRV),,Sample,Virus detection aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011832,Sum of all viruses identified for a specific child using only monthly stool samples and excluding NRV information. Information from the first monthly stool collected for each month. Complete testing required of stool samples. . Source=Calculated. continuous numeric,", 0, 1, 2, 3, 4, 5, 6, 7",variable
7,sumvirus_cum,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010924,Cumulative sum virus species in stool samples,,Sample,Virus detection aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011832,Sum of all viruses identified in a specific child. Information from the first monthly stool collected for each month or the first diarrhea stool collected for each diarrhea episode. Complete testing required of stool samples. . Source=Calculated. continuous numeric,>10 unique values,variable
8,sumvirus_nonrv_cum,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010928,Cumulative sum virus species in stool samples (ex NRV),,Sample,Virus detection aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011832,Sum of all viruses identified for a specific child excluding information from NRV. Information from the first monthly stool collected for each month and the first diarrhea stool collected for each diarrhea episode. Complete testing required of stool samples. . Source=Calculated. continuous numeric,>10 unique values,variable
3,yenteryn_cum_d,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010831,Cumulative sum Yersinia enterocolitica-pos 1st diarrheal stools,,Sample,Yersinia enterocolitica aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011835,cumulative count of the number of positive Yersinia enterocolitica samples by PID in first diarrhea stools. . Source=Calculated. continuous numeric,", 0, 1",variable
2,yenteryn_cum_m,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010832,Cumulative sum Yersinia enterocolitica-pos 1st monthly stools,,Sample,Yersinia enterocolitica aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011835,cumulative count of the number of positive Yersinia enterocolitica samples by PID in first monthly stools. . Source=Calculated. continuous numeric,", 0, 1",variable
1,yenteryn_cum,micro_x.csv,http://purl.obolibrary.org/obo/EUPATH_0010830,Cumulative sum Yersinia enterocolitica-pos stools,,Sample,Yersinia enterocolitica aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011835,cumulative count of the number of positive Yersinia enterocolitica samples by PID. . Source=Calculated. continuous numeric,", 0, 1",variable
4,exch,WAMI.csv,http://purl.obolibrary.org/obo/EUPATH_0011579,Currency exchange rate to USD,,Household,Income,http://purl.obolibrary.org/obo/EUPATH_0011680,Currrency exchange rate to buy US Dollars. Source=Compiled from http://www.oanda.com/currency/historical-rates/. #.###,5e-04 to 0.65,variable
1,sumca,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011084,Daily calcium (mg),,Observation,Minerals,http://purl.obolibrary.org/obo/EUPATH_0011801,Sum of calcium in mg for this day of food recall. Source=Calculated.,0 to 10955.25,variable
1,sumkcal,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011098,Daily calories (Kcal),,Observation,Calories,http://purl.obolibrary.org/obo/EUPATH_0011734,Sum of calories in Kcal for this day of food recall. Source=Calculated.,0 to 4394.291773,variable
6,sumcho,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011085,Daily carbohydrates (g),,Observation,Daily consumption,http://purl.obolibrary.org/obo/EUPATH_0011740,Sum of carbohydrates in grams for this day of food recall. Source=Calculated.,0 to 1027.084581,variable
7,sumchole,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011086,Daily cholesterol (mg),,Observation,Daily consumption,http://purl.obolibrary.org/obo/EUPATH_0011740,sum of cholesterol in mg for this day of food recall. Source=Calculated.,0 to 1767.45,variable
2,sumcu,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011088,Daily copper (mg),,Observation,Minerals,http://purl.obolibrary.org/obo/EUPATH_0011801,Sum of copper in mg for this day of food recall. Source=Calculated.,0 to 135.45,variable
1,sumfat,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011092,Daily fat (g),,Observation,Fat,http://purl.obolibrary.org/obo/EUPATH_0011783,Sum of fat in grams for this day of food recall. Source=Calculated.,0 to 189.5768,variable
8,sumfib,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011094,Daily fiber (g),,Observation,Daily consumption,http://purl.obolibrary.org/obo/EUPATH_0011740,Sum of fiber in grams for this day of food recall. Source=Calculated.,0 to 67.126,variable
1,sumfol,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011095,Daily folate (mg),,Observation,Vitamins,http://purl.obolibrary.org/obo/EUPATH_0011743,Sum of folate in mg for this day of food recall. Source=Calculated.,0 to 1503.783,variable
3,sumfe,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011093,Daily iron from all sources (mg),,Observation,Minerals,http://purl.obolibrary.org/obo/EUPATH_0011801,Sum of iron in mg for this day of food recall. Source=Calculated.,0 to 241.655,variable
4,summfpfe,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011099,"Daily iron from meat, poultry, fish (mg)",,Observation,Minerals,http://purl.obolibrary.org/obo/EUPATH_0011801,"Sum of iron in mg from meat, fish, poultry for this day of recall. Source=Calculated.",0 to 35.83966,variable
5,summg,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011101,Daily magnesium (mg),,Observation,Minerals,http://purl.obolibrary.org/obo/EUPATH_0011801,Sum of magnesium in mg for this day of food recall. Source=Calculated.,0 to 1769.544,variable
6,summn,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011102,Daily manganese (mg),,Observation,Minerals,http://purl.obolibrary.org/obo/EUPATH_0011801,Sum of manganese in mg for this day of food recall. Source=Calculated.,0 to 227.7676808,variable
3,sumfams,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011089,Daily monounsaturated fat (g),,Observation,Fat,http://purl.obolibrary.org/obo/EUPATH_0011783,Sum of mono-unsaturated fat in grams for this day of food recall. Source=Calculated.,0 to 74.59,variable
2,sumnia,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011104,Daily niacin (mg),,Observation,Vitamins,http://purl.obolibrary.org/obo/EUPATH_0011743,Sum of niacin in mg for this day of food recall. Source=Calculated.,0 to 128.8693,variable
3,sumpant,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011106,Daily pantothenic acid (mg),,Observation,Vitamins,http://purl.obolibrary.org/obo/EUPATH_0011743,Sum of Pantothenic Acid (mg) for this day of food recall. Source=Calculated.,0 to 98.0224,variable
7,sump,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011105,Daily phosphorus (mg),,Observation,Minerals,http://purl.obolibrary.org/obo/EUPATH_0011801,Sum of phosphorus in mg for this day of food recall. Source=Calculated.,0 to 4227.728924,variable
10,sumphytate,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011107,Daily phytate (mg),,Observation,Daily consumption,http://purl.obolibrary.org/obo/EUPATH_0011740,Sum of phytate in mg for this day of food recall. Source=Calculated.,0 to 8384.042,variable
4,sumfapu,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011090,Daily polyunsaturated fat (g),,Observation,Fat,http://purl.obolibrary.org/obo/EUPATH_0011783,Sum of poly-unsaturated fat in grams for this day of food recall. Source=Calculated.,0 to 52.756,variable
8,sumk,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011097,Daily potassium (mg),,Observation,Minerals,http://purl.obolibrary.org/obo/EUPATH_0011801,Sum of potassium in mg for this day of food recall. Source=Calculated.,0 to 8037.023694,variable
1,sumpro,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011108,Daily protein from all sources (g),,Observation,Proteins,http://purl.obolibrary.org/obo/EUPATH_0011739,Sum of protein in grams for this day of food recall. Source=Calculated.,0 to 188.2342,variable
2,sumapro,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011083,Daily protein from animal sources (g),,Observation,Proteins,http://purl.obolibrary.org/obo/EUPATH_0011739,Sum of animal protein in grams for this day of food recall. Source=Calculated.,0 to 171.8512,variable
3,summfppro,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011100,"Daily protein from meat, poultry, fish (g)",,Observation,Proteins,http://purl.obolibrary.org/obo/EUPATH_0011739,"sum of protein from meat, fish poultry for this day of food recall. Source=Calculated.",0 to 143.548,variable
4,sumribf,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011109,Daily riboflavin (mg),,Observation,Vitamins,http://purl.obolibrary.org/obo/EUPATH_0011743,Sum of riboflavin in mg for this day of food recall. Source=Calculated.,0 to 34.2694,variable
2,sumfasat,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011091,Daily saturated fat (g),,Observation,Fat,http://purl.obolibrary.org/obo/EUPATH_0011783,Sum of saturated fat in grams for this day of food recall. Source=Calculated.,0 to 109.8849,variable
9,sumna,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011103,Daily sodium (mg),,Observation,Minerals,http://purl.obolibrary.org/obo/EUPATH_0011801,sum of sodium from the foods for this day of food recall. Source=Calculated.,0 to 29324.96,variable
9,sumsucs,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011111,Daily sugars (g),,Observation,Daily consumption,http://purl.obolibrary.org/obo/EUPATH_0011740,Sum of sugars in grams for this day of food recall. Source=Calculated.,0 to 556.3420582,variable
5,sumthi,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011112,Daily thiamin (mg),,Observation,Vitamins,http://purl.obolibrary.org/obo/EUPATH_0011743,Sum of thiamin in mg for this day of food recall. Source=Calculated.,0 to 29.11591,variable
6,sumvita,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011113,Daily vitamin A (ug),,Observation,Vitamins,http://purl.obolibrary.org/obo/EUPATH_0011743,Sum of VitaminA in ug for this day of food recall. Source=Calculated.,0 to 17438.45,variable
7,sumvitb12,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011114,Daily vitamin B12 (mg),,Observation,Vitamins,http://purl.obolibrary.org/obo/EUPATH_0011743,Sum of VitaminB12 in mg for this day of food recall. Source=Calculated.,0 to 178.88,variable
8,sumvitb6,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011115,Daily vitamin B6 (mg),,Observation,Vitamins,http://purl.obolibrary.org/obo/EUPATH_0011743,Sum of VitaminB6 in mg for this day of food recall. Source=Calculated.,0 to 63.6394,variable
9,sumvitc,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011116,Daily vitamin C (mg),,Observation,Vitamins,http://purl.obolibrary.org/obo/EUPATH_0011743,Sum of VitaminC in mg for this day of food recall. Source=Calculated.,0 to 5659.094116,variable
10,sumvitd,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011117,Daily vitamin D (ug),,Observation,Vitamins,http://purl.obolibrary.org/obo/EUPATH_0011743,Sum of VitaminD in ug. Source=Calculated.,0 to 50,variable
11,sumvite,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011118,Daily vitamin E (mg),,Observation,Vitamins,http://purl.obolibrary.org/obo/EUPATH_0011743,Sum of VitaminE in mg for this day of food recall. Source=Calculated.,0 to 3149.21,variable
10,sumzn,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011121,Daily zinc (mg),,Observation,Minerals,http://purl.obolibrary.org/obo/EUPATH_0011801,Sum of zinc in mg for this day of food recall. Source=Calculated.,0 to 61.7006,variable
9,moadai,WHOcoreallsites.csv,http://purl.obolibrary.org/obo/EUPATH_0011649,Dairy,,Observation,Liquids for consumption,http://purl.obolibrary.org/obo/FOODON_03412974,"0/1; Consumption of cheese, yogurt or other dairy products?. Source=MOA.",", 0, 1",variable
10,sum_dairy,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011074,Dairy count,,Observation,Liquids for consumption,http://purl.obolibrary.org/obo/FOODON_03412974,Number of foods/beverages that are dairy. Source=Calculated.,0 to 15,variable
11,dairyrun,bf2.csv,http://purl.obolibrary.org/obo/EUPATH_0011020,Dairy reported at last visit,,Observation,Liquids for consumption,http://purl.obolibrary.org/obo/FOODON_03412974,"Dairy intake (milk, formula, yogurt, cheese, or other dairy products, as reported on the SAF or MOA). This is a simple variable that reflects the presence of dairy in the diet at last reported diet day.. Source=calculated.",", 0, 1",variable
17,sum_dglv,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011075,Dark green leafy vegetable count,,Observation,Solids for consumption,http://purl.obolibrary.org/obo/FOODON_03430151,Number of foods/beverages that are DGLV. Source=Calculated.,0 to 6,variable
16,moaspi,WHOcoreallsites.csv,http://purl.obolibrary.org/obo/EUPATH_0011668,Dark green leafy vegetables,,Observation,Solids for consumption,http://purl.obolibrary.org/obo/FOODON_03430151,0/1; Consumption of any dark green leafy vegetables such as spinach?. Source=MOA.,", 0, 1",variable
37,iron1_whocore,WHOcoreallsites.csv,http://purl.obolibrary.org/obo/EUPATH_0011630,"Dark green leafy vegetables, organ meat, any meat",,Observation,Solids for consumption,http://purl.obolibrary.org/obo/FOODON_03430151,"0/1; 1 if consumption of iron-rich or iron-fortified foods, Version 1 with dark green leafy vegetables, organ meat and any meat. . Source=calculated.",0 to 1,variable
36,iron2_whocore,WHOcoreallsites.csv,http://purl.obolibrary.org/obo/EUPATH_0011632,"Dark green leafy vegetables, organ meat, any meat, eggs",,Observation,Solids for consumption,http://purl.obolibrary.org/obo/FOODON_03430151,"0/1; 1 if consumption  of iron-rich or iron-fortified foods, Version 2 with dark green leafy vegetables, organ meat, any meat, and eggs. . Source=calculated.",0 to 1,variable
34,iron4_whocore,WHOcoreallsites.csv,http://purl.obolibrary.org/obo/EUPATH_0011636,"Dark green leafy vegetables, organ meat, any meat, eggs, fish",,Observation,Solids for consumption,http://purl.obolibrary.org/obo/FOODON_03430151,"0/1; 1 if consumption of iron-rich or iron-fortified foods, Version 4  with dark green leafy vegetables, organ meat, any meat, eggs and fish.. Source=calculated.",0 to 1,variable
35,iron3_whocore,WHOcoreallsites.csv,http://purl.obolibrary.org/obo/EUPATH_0011634,"Dark green leafy vegetables, organ meat, any meat, fish",,Observation,Solids for consumption,http://purl.obolibrary.org/obo/FOODON_03430151,"0/1; 1 if consumption  of iron-rich or iron-fortified foods, Version 3 with dark green leafy vegetables, organ meat, any meat, and fish. . Source=calculated.",0 to 1,variable
5,aprev3,illnessfull.csv,http://purl.obolibrary.org/obo/EUPATH_0010510,Day in ALRI episode,,Observation,ALRI episodes,http://purl.obolibrary.org/obo/EUPATH_0011756,1 for all days in episode (all days with ''ALRI''). Source=calculated.,0 to 1,variable
5,dprev3,"illnessfull.csv, mpo_neo_ala.csv",http://purl.obolibrary.org/obo/EUPATH_0010474,Day in diarrheal episode,,Observation,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,Was study-defined diarrhea reported on this day?. 1 for all days in episode (all days with ''diarrhea''). From illness dataset. Source=illnessfull.csv. 1=yes;0=no,"0 to 1; , 0, 1; 0, 1, NA",variable
4,adayep,illnessfull.csv,http://purl.obolibrary.org/obo/EUPATH_0010518,Day of ALRI episode,,Observation,ALRI episodes,http://purl.obolibrary.org/obo/EUPATH_0011756,Day of ALRI episode. Source=calculated.,>10 unique values,variable
4,dayep,"illnessfull.csv, micro_x.csv",http://purl.obolibrary.org/obo/EUPATH_0010475,Day of diarrheal episode (ex LM induced),,Observation,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,Day of diarrhea episode. From illness dataset. Source=illnessfull.csv. ##,>10 unique values,variable
15,untildiar,illnessfull.csv,http://purl.obolibrary.org/obo/EUPATH_0010483,Days between diarrheal episodes,,Observation,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,Days until next diarrhea starts (missing indicates time from last episode to end of follow up (or from birth if no diarrhea)). From illness dataset. Source=illnessfull.csv. ###,>10 unique values,variable
16,lastdiar,"illnessfull.csv, mpo_neo_ala.csv, micro_x.csv",http://purl.obolibrary.org/obo/EUPATH_0010482,Days since last diarrheal episode,,Observation,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,Days since last diarrhea episode ended (missing indicates time from birth until first episode). From illness dataset. Source=illnessfull.csv. ###,>10 unique values,variable
3,seconddiffd,diet.csv,http://purl.obolibrary.org/obo/EUPATH_0011072,Days since prior 24hr food recall survey,,Observation,Diet,http://purl.obolibrary.org/obo/EUPATH_0011732,days since prior recall (missing for first recall). Source=Calculated.,>10 unique values,variable
10,sumsafint,illnessfull.csv,http://purl.obolibrary.org/obo/EUPATH_0010489,Days with decreased appetite at episode,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Total number of days with decreased appetite during episode. Source=calculated.,>10 unique values,variable
6,sumvom,"illnessfull.csv, micro_x.csv",http://purl.obolibrary.org/obo/EUPATH_0010486,Days with vomiting at episode,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Sum of days with vomiting during diarrhea episode. From illness dataset. Source=illnessfull.csv. ##,>10 unique values,variable
5,vom_sc,"illnessfull.csv, micro_x.csv",http://purl.obolibrary.org/obo/EUPATH_0010497,"Days with vomiting at episode, level",,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Sum of days with vomiting score. From illness dataset. Source=. 1: 1 day; 2: 2 days; 3: 3+ days with vomiting during diarrhea episode,", 0, 1, 2, 3",variable
9,maxsafint,illnessfull.csv,http://purl.obolibrary.org/obo/EUPATH_0010488,Decreased appetite at episode,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,"0 if appetite was normal during episode, 1 if mother reported 'less than normal' appetite. Source=calculated. 0=normal; 1=less than normal",", 0, 1",variable
7,safdehyd,"illnessfull.csv, micro_x.csv",http://purl.obolibrary.org/obo/HP_0001944,"Dehydration, maternal report",,Observation,Symptoms by maternal report,http://purl.obolibrary.org/obo/EUPATH_0011878,Was children dehydrated? Maternal report of dehydration. From illness dataset. Source=illnessfull.csv. 1=yes;0=no,", 0, 1, 2",variable
7,"dewormdate1, dewormdate2",Vaccine_wide_moa.csv,http://purl.obolibrary.org/obo/EUPATH_0011220,Deworming date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,.,2012-01-02 to 2013-09-03; 2013-07-24 to 2013-07-24,variable
11,dewormNbefbl,vax_and_titer_wdates.csv,http://purl.obolibrary.org/obo/EUPATH_0011223,Deworming doses prior to blood draw,,Sample,Blood sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011482,.,0 to 1,variable
11,dur_sc,"illnessfull.csv, micro_x.csv",http://purl.obolibrary.org/obo/EUPATH_0010495,Diarrhea duration level,,Observation,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,Duration of episode score. From illness dataset. Source=illnessfull.csv. 1= 2-4 days; 2= 5-7 days; 3= 8+ days,", 0, 1, 2, 3",variable
5,scoreep,mpo_neo_ala.csv,http://purl.obolibrary.org/obo/EUPATH_0011539,Diarrhea severity score within 2 days of stool collection,,Sample,Diarrheal stool samples,http://purl.obolibrary.org/obo/EUPATH_0011769,severity score for diarrhea days within +/2 days of stool collection. Source=illnessfull.,>10 unique values,variable
4,ill,"illnessfull.csv, micro_x.csv",http://purl.obolibrary.org/obo/EUPATH_0010519,"Diarrhea, ALRI, fever, or vomiting present",,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,"Illness variable indicates whether diarrhea episode, ALRI episode, fever, or vomiting was present on that day. (1 if dprev3==1, aprev3==1, saffev==1, safvom==1) . From illness dataset. Source=illnessfull.csv. 1=yes;0=no","0 to 1; , 0, 1",variable
4,safdiar,illnessfull.csv,http://purl.obolibrary.org/obo/EUPATH_0010532,"Diarrhea, maternal report",,Observation,Symptoms by maternal report,http://purl.obolibrary.org/obo/EUPATH_0011878,"Maternal assessment of diarrhea. This was not used in the identification of diarrhea. Source=SAF. 1=yes, 0=no",", 0, 1",variable
1,day,illnessfull.csv,http://purl.obolibrary.org/obo/EUPATH_0010501,Diarrheal data present,,Observation,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,"1 if diarrhea data is present, 0 if missing. Source=calculated. 1 if diarrhea data is present, 0 if missing",0 to 1,variable
1,ddiar,illnessfull.csv,http://purl.obolibrary.org/obo/EUPATH_0010520,Diarrheal diagnosis by medical professional,,Observation,Diagnosis,http://purl.obolibrary.org/obo/OGMS_0000073,REF - diagnosis of dehydrating diarrhea by a medical professional. Source=REF.,", 0, 1",variable
7,dnum3,"illnessfull.csv, micro_x.csv",http://purl.obolibrary.org/obo/EUPATH_0010472,Diarrheal episode #,,Observation,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,All days in episode coded with number of episode. From illness dataset. Source=CAF. ##,0 to 45; >10 unique values,variable
