"variable","dataFile","codebookDescription","suggested_IRI","suggested_label","parent_in_ontology","parent_IRI","score"
"mc_why_no_bednet___15","","Q16. If none, what is the reason you do not have a bed net in your house? 15. Other","http://purl.obolibrary.org/obo/EUPATH_0015273","Not applicable (none observed)","Chlorine treatment brand","http://purl.obolibrary.org/obo/EUPATH_0010398","10.994822"
"mc_why_no_bednet___15","","Q16. If none, what is the reason you do not have a bed net in your house? 15. Other","http://purl.obolibrary.org/obo/ENVO_00000501","Bed","Assets","http://purl.obolibrary.org/obo/EUPATH_0000144","10.617045"
"mc_why_no_bednet___15","","Q16. If none, what is the reason you do not have a bed net in your house? 15. Other","http://purl.obolibrary.org/obo/EUPATH_0010300","Reason not evaluated after rehydration","Rehydration therapy","http://purl.obolibrary.org/obo/EUPATH_0010024","10.147111"
"mc_why_no_bednet___15","","Q16. If none, what is the reason you do not have a bed net in your house? 15. Other","http://purl.obolibrary.org/obo/EUPATH_0010062","Reason follow-up interview not conducted","Observation details","http://purl.obolibrary.org/obo/EUPATH_0000310","9.299877"
"mc_why_no_bednet___15","","Q16. If none, what is the reason you do not have a bed net in your house? 15. Other","http://purl.obolibrary.org/obo/EUPATH_0022058","Other reason for sample collection","Sample collection","http://purl.obolibrary.org/obo/OBI_0000659","8.847684"
"mc_why_no_bednet___15","","Q16. If none, what is the reason you do not have a bed net in your house? 15. Other","http://purl.obolibrary.org/obo/EUPATH_0021013","None","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","8.491232"
"mc_why_no_bednet___15","","Q16. If none, what is the reason you do not have a bed net in your house? 15. Other","http://purl.obolibrary.org/obo/EUPATH_0021016","None","Personal bednet treatment","http://purl.obolibrary.org/obo/EUPATH_0000344","8.491232"
"mc_why_no_bednet___15","","Q16. If none, what is the reason you do not have a bed net in your house? 15. Other","http://purl.obolibrary.org/obo/EUPATH_0021061","None","Personal mosquito repellent","http://purl.obolibrary.org/obo/EUPATH_0000439","8.491232"
"mc_sleep_bednet","","Q17. Do you sleep under a bed net?","http://purl.obolibrary.org/obo/EUPATH_0011139","Went to sleep hungry last month","Food security","http://purl.obolibrary.org/obo/EUPATH_0011683","12.369391"
"mc_sleep_bednet","","Q17. Do you sleep under a bed net?","http://purl.obolibrary.org/obo/ENVO_00000501","Bed","Assets","http://purl.obolibrary.org/obo/EUPATH_0000144","10.617045"
"mc_sleep_bednet","","Q17. Do you sleep under a bed net?","http://purl.obolibrary.org/obo/EUPATH_0000389","Bednet material","Household vector intervention","http://purl.obolibrary.org/obo/EUPATH_0000341","7.086578"
"mc_sleep_bednet","","Q17. Do you sleep under a bed net?","http://purl.obolibrary.org/obo/EUPATH_0000391","Bednet treater","Household vector intervention","http://purl.obolibrary.org/obo/EUPATH_0000341","7.086578"
"mc_sleep_bednet","","Q17. Do you sleep under a bed net?","http://purl.obolibrary.org/obo/EUPATH_0010409","Participant under 60 months","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","6.9066358"
"mc_sleep_bednet","","Q17. Do you sleep under a bed net?","http://purl.obolibrary.org/obo/EUPATH_0000344","Personal bednet treatment","Personal vector intervention","http://purl.obolibrary.org/obo/EUPATH_0021097","6.2971425"
"mc_sleep_bednet","","Q17. Do you sleep under a bed net?","http://purl.obolibrary.org/obo/EUPATH_0000401","Untreated bednet count","Household vector intervention","http://purl.obolibrary.org/obo/EUPATH_0000341","6.2971425"
"mc_sleep_bednet","","Q17. Do you sleep under a bed net?","http://purl.obolibrary.org/obo/EUPATH_0022064","Last bednet treatment","Household vector intervention","http://purl.obolibrary.org/obo/EUPATH_0000341","6.2971425"
"mc_sleep_bednet","","Q17. Do you sleep under a bed net?","http://purl.obolibrary.org/obo/EUPATH_0010232","Children under 60 months in dwelling","Socioeconomic factors","http://purl.obolibrary.org/obo/EUPATH_0000304","5.7532973"
"mc_sleep_bednet","","Q17. Do you sleep under a bed net?","http://purl.obolibrary.org/obo/EUPATH_0000170","Boat without a motor","Assets","http://purl.obolibrary.org/obo/EUPATH_0000144","5.3595066"
"mc_no_sleep_bednet___1","","Q18. If NO, why not? 1. It is too hot under the net","http://purl.obolibrary.org/obo/EUPATH_0015032","No animals","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","14.49057"
"mc_no_sleep_bednet___1","","Q18. If NO, why not? 1. It is too hot under the net","http://purl.obolibrary.org/obo/EUPATH_0021070","No/not applicable","Sprayed in the last 12 months","http://purl.obolibrary.org/obo/EUPATH_0000441","12.876341"
"mc_no_sleep_bednet___1","","Q18. If NO, why not? 1. It is too hot under the net","http://purl.obolibrary.org/obo/EUPATH_0000599","Prenatal antibiotics (yes/no)","Clinical history","http://purl.obolibrary.org/obo/OGMS_0000015","11.585707"
"mc_no_sleep_bednet___1","","Q18. If NO, why not? 1. It is too hot under the net","http://purl.obolibrary.org/obo/EUPATH_0015087","No special remedies given","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","11.585707"
"mc_no_sleep_bednet___1","","Q18. If NO, why not? 1. It is too hot under the net","http://purl.obolibrary.org/obo/EUPATH_0000631","Skin lesion cured (yes/no)","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","10.530233"
"mc_no_sleep_bednet___1","","Q18. If NO, why not? 1. It is too hot under the net","http://purl.obolibrary.org/obo/EUPATH_0000637","Affected by atopic dermatitis (yes/no)","Skin symptom or sign","http://purl.obolibrary.org/obo/EUPATH_0000610","9.6510105"
"mc_no_sleep_bednet___1","","Q18. If NO, why not? 1. It is too hot under the net","http://purl.obolibrary.org/obo/EUPATH_0011142","No food of any kind last month","Food security","http://purl.obolibrary.org/obo/EUPATH_0011683","8.907297"
"mc_no_sleep_bednet___1","","Q18. If NO, why not? 1. It is too hot under the net","http://purl.obolibrary.org/obo/EUPATH_0000389","Bednet material","Household vector intervention","http://purl.obolibrary.org/obo/EUPATH_0000341","7.086578"
"mc_no_sleep_bednet___1","","Q18. If NO, why not? 1. It is too hot under the net","http://purl.obolibrary.org/obo/EUPATH_0000391","Bednet treater","Household vector intervention","http://purl.obolibrary.org/obo/EUPATH_0000341","7.086578"
"mc_no_sleep_bednet___1","","Q18. If NO, why not? 1. It is too hot under the net","http://purl.obolibrary.org/obo/EUPATH_0010409","Participant under 60 months","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","6.9066358"
"mc_no_sleep_bednet___2","","Q18. If NO, why not? 2. Net is old, dirty or needs to be retreated","http://purl.obolibrary.org/obo/EUPATH_0015032","No animals","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","14.49057"
"mc_no_sleep_bednet___2","","Q18. If NO, why not? 2. Net is old, dirty or needs to be retreated","http://purl.obolibrary.org/obo/EUPATH_0021070","No/not applicable","Sprayed in the last 12 months","http://purl.obolibrary.org/obo/EUPATH_0000441","12.876341"
"mc_no_sleep_bednet___2","","Q18. If NO, why not? 2. Net is old, dirty or needs to be retreated","http://purl.obolibrary.org/obo/EUPATH_0000599","Prenatal antibiotics (yes/no)","Clinical history","http://purl.obolibrary.org/obo/OGMS_0000015","11.585707"
"mc_no_sleep_bednet___2","","Q18. If NO, why not? 2. Net is old, dirty or needs to be retreated","http://purl.obolibrary.org/obo/EUPATH_0015087","No special remedies given","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","11.585707"
"mc_no_sleep_bednet___2","","Q18. If NO, why not? 2. Net is old, dirty or needs to be retreated","http://purl.obolibrary.org/obo/EUPATH_0000631","Skin lesion cured (yes/no)","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","10.530233"
"mc_no_sleep_bednet___2","","Q18. If NO, why not? 2. Net is old, dirty or needs to be retreated","http://purl.obolibrary.org/obo/EUPATH_0000637","Affected by atopic dermatitis (yes/no)","Skin symptom or sign","http://purl.obolibrary.org/obo/EUPATH_0000610","9.6510105"
"mc_no_sleep_bednet___2","","Q18. If NO, why not? 2. Net is old, dirty or needs to be retreated","http://purl.obolibrary.org/obo/EUPATH_0011139","Went to sleep hungry last month","Food security","http://purl.obolibrary.org/obo/EUPATH_0011683","9.433783"
"mc_no_sleep_bednet___2","","Q18. If NO, why not? 2. Net is old, dirty or needs to be retreated","http://purl.obolibrary.org/obo/EUPATH_0011142","No food of any kind last month","Food security","http://purl.obolibrary.org/obo/EUPATH_0011683","8.907297"
"mc_no_sleep_bednet___2","","Q18. If NO, why not? 2. Net is old, dirty or needs to be retreated","http://purl.obolibrary.org/obo/EUPATH_0000389","Bednet material","Household vector intervention","http://purl.obolibrary.org/obo/EUPATH_0000341","7.086578"
"mc_no_sleep_bednet___2","","Q18. If NO, why not? 2. Net is old, dirty or needs to be retreated","http://purl.obolibrary.org/obo/EUPATH_0000391","Bednet treater","Household vector intervention","http://purl.obolibrary.org/obo/EUPATH_0000341","7.086578"
"mc_no_sleep_bednet___3","","Q18. If NO, why not? 3. There is not enough space under the net","http://purl.obolibrary.org/obo/EUPATH_0021070","No/not applicable","Sprayed in the last 12 months","http://purl.obolibrary.org/obo/EUPATH_0000441","18.496565"
"mc_no_sleep_bednet___3","","Q18. If NO, why not? 3. There is not enough space under the net","http://purl.obolibrary.org/obo/EUPATH_0015032","No animals","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","14.49057"
"mc_no_sleep_bednet___3","","Q18. If NO, why not? 3. There is not enough space under the net","http://purl.obolibrary.org/obo/EUPATH_0011143","Worried that there was not enough food last month","Food security","http://purl.obolibrary.org/obo/EUPATH_0011683","12.013748"
"mc_no_sleep_bednet___3","","Q18. If NO, why not? 3. There is not enough space under the net","http://purl.obolibrary.org/obo/EUPATH_0000599","Prenatal antibiotics (yes/no)","Clinical history","http://purl.obolibrary.org/obo/OGMS_0000015","11.585707"
"mc_no_sleep_bednet___3","","Q18. If NO, why not? 3. There is not enough space under the net","http://purl.obolibrary.org/obo/EUPATH_0015087","No special remedies given","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","11.585707"
"mc_no_sleep_bednet___3","","Q18. If NO, why not? 3. There is not enough space under the net","http://purl.obolibrary.org/obo/EUPATH_0000631","Skin lesion cured (yes/no)","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","10.530233"
"mc_no_sleep_bednet___3","","Q18. If NO, why not? 3. There is not enough space under the net","http://purl.obolibrary.org/obo/EUPATH_0000637","Affected by atopic dermatitis (yes/no)","Skin symptom or sign","http://purl.obolibrary.org/obo/EUPATH_0000610","9.6510105"
"mc_no_sleep_bednet___3","","Q18. If NO, why not? 3. There is not enough space under the net","http://purl.obolibrary.org/obo/EUPATH_0011142","No food of any kind last month","Food security","http://purl.obolibrary.org/obo/EUPATH_0011683","8.907297"
"mc_no_sleep_bednet___3","","Q18. If NO, why not? 3. There is not enough space under the net","http://purl.obolibrary.org/obo/EUPATH_0000389","Bednet material","Household vector intervention","http://purl.obolibrary.org/obo/EUPATH_0000341","7.086578"
"mc_no_sleep_bednet___3","","Q18. If NO, why not? 3. There is not enough space under the net","http://purl.obolibrary.org/obo/EUPATH_0000391","Bednet treater","Household vector intervention","http://purl.obolibrary.org/obo/EUPATH_0000341","7.086578"
"mc_no_sleep_bednet___4","","Q18. If NO, why not? 4. There are not enough bed nets for everyone","http://purl.obolibrary.org/obo/EUPATH_0021070","No/not applicable","Sprayed in the last 12 months","http://purl.obolibrary.org/obo/EUPATH_0000441","18.496565"
"mc_no_sleep_bednet___4","","Q18. If NO, why not? 4. There are not enough bed nets for everyone","http://purl.obolibrary.org/obo/EUPATH_0015032","No animals","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","14.49057"
"mc_no_sleep_bednet___4","","Q18. If NO, why not? 4. There are not enough bed nets for everyone","http://purl.obolibrary.org/obo/EUPATH_0011143","Worried that there was not enough food last month","Food security","http://purl.obolibrary.org/obo/EUPATH_0011683","12.013748"
"mc_no_sleep_bednet___4","","Q18. If NO, why not? 4. There are not enough bed nets for everyone","http://purl.obolibrary.org/obo/EUPATH_0000599","Prenatal antibiotics (yes/no)","Clinical history","http://purl.obolibrary.org/obo/OGMS_0000015","11.585707"
"mc_no_sleep_bednet___4","","Q18. If NO, why not? 4. There are not enough bed nets for everyone","http://purl.obolibrary.org/obo/EUPATH_0015087","No special remedies given","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","11.585707"
"mc_no_sleep_bednet___4","","Q18. If NO, why not? 4. There are not enough bed nets for everyone","http://purl.obolibrary.org/obo/ENVO_00000501","Bed","Assets","http://purl.obolibrary.org/obo/EUPATH_0000144","10.617045"
"mc_no_sleep_bednet___4","","Q18. If NO, why not? 4. There are not enough bed nets for everyone","http://purl.obolibrary.org/obo/EUPATH_0000631","Skin lesion cured (yes/no)","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","10.530233"
"mc_no_sleep_bednet___4","","Q18. If NO, why not? 4. There are not enough bed nets for everyone","http://purl.obolibrary.org/obo/EUPATH_0000637","Affected by atopic dermatitis (yes/no)","Skin symptom or sign","http://purl.obolibrary.org/obo/EUPATH_0000610","9.6510105"
"mc_no_sleep_bednet___4","","Q18. If NO, why not? 4. There are not enough bed nets for everyone","http://purl.obolibrary.org/obo/EUPATH_0010836","Quantity enough for bacteriology","Stool sample","http://purl.obolibrary.org/obo/EUPATH_0011877","9.032155"
"mc_no_sleep_bednet___4","","Q18. If NO, why not? 4. There are not enough bed nets for everyone","http://purl.obolibrary.org/obo/EUPATH_0011142","No food of any kind last month","Food security","http://purl.obolibrary.org/obo/EUPATH_0011683","8.907297"
"mc_no_sleep_bednet___5","","Q18. If NO, why not? 5. It does not protect against mosquitoes","http://purl.obolibrary.org/obo/EUPATH_0021070","No/not applicable","Sprayed in the last 12 months","http://purl.obolibrary.org/obo/EUPATH_0000441","18.496565"
"mc_no_sleep_bednet___5","","Q18. If NO, why not? 5. It does not protect against mosquitoes","http://purl.obolibrary.org/obo/EUPATH_0015032","No animals","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","14.49057"
"mc_no_sleep_bednet___5","","Q18. If NO, why not? 5. It does not protect against mosquitoes","http://purl.obolibrary.org/obo/EUPATH_0000599","Prenatal antibiotics (yes/no)","Clinical history","http://purl.obolibrary.org/obo/OGMS_0000015","11.585707"
"mc_no_sleep_bednet___5","","Q18. If NO, why not? 5. It does not protect against mosquitoes","http://purl.obolibrary.org/obo/EUPATH_0015087","No special remedies given","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","11.585707"
"mc_no_sleep_bednet___5","","Q18. If NO, why not? 5. It does not protect against mosquitoes","http://purl.obolibrary.org/obo/EUPATH_0000631","Skin lesion cured (yes/no)","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","10.530233"
"mc_no_sleep_bednet___5","","Q18. If NO, why not? 5. It does not protect against mosquitoes","http://purl.obolibrary.org/obo/EUPATH_0000637","Affected by atopic dermatitis (yes/no)","Skin symptom or sign","http://purl.obolibrary.org/obo/EUPATH_0000610","9.6510105"
"mc_no_sleep_bednet___5","","Q18. If NO, why not? 5. It does not protect against mosquitoes","http://purl.obolibrary.org/obo/EUPATH_0011142","No food of any kind last month","Food security","http://purl.obolibrary.org/obo/EUPATH_0011683","8.907297"
"mc_no_sleep_bednet___5","","Q18. If NO, why not? 5. It does not protect against mosquitoes","http://purl.obolibrary.org/obo/EUPATH_0000389","Bednet material","Household vector intervention","http://purl.obolibrary.org/obo/EUPATH_0000341","7.086578"
"mc_no_sleep_bednet___5","","Q18. If NO, why not? 5. It does not protect against mosquitoes","http://purl.obolibrary.org/obo/EUPATH_0000391","Bednet treater","Household vector intervention","http://purl.obolibrary.org/obo/EUPATH_0000341","7.086578"
"mc_no_sleep_bednet___5","","Q18. If NO, why not? 5. It does not protect against mosquitoes","http://purl.obolibrary.org/obo/EUPATH_0010857","1st sample ID if recollection","Sample","http://purl.obolibrary.org/obo/EUPATH_0000609","6.7481313"
"mc_no_sleep_bednet___6","","Q18. If NO, why not? 6. No mosquitoes around","http://purl.obolibrary.org/obo/EUPATH_0015032","No animals","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","21.735855"
"mc_no_sleep_bednet___6","","Q18. If NO, why not? 6. No mosquitoes around","http://purl.obolibrary.org/obo/EUPATH_0021070","No/not applicable","Sprayed in the last 12 months","http://purl.obolibrary.org/obo/EUPATH_0000441","19.31451"
"mc_no_sleep_bednet___6","","Q18. If NO, why not? 6. No mosquitoes around","http://purl.obolibrary.org/obo/EUPATH_0000599","Prenatal antibiotics (yes/no)","Clinical history","http://purl.obolibrary.org/obo/OGMS_0000015","17.37856"
"mc_no_sleep_bednet___6","","Q18. If NO, why not? 6. No mosquitoes around","http://purl.obolibrary.org/obo/EUPATH_0015087","No special remedies given","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","17.37856"
"mc_no_sleep_bednet___6","","Q18. If NO, why not? 6. No mosquitoes around","http://purl.obolibrary.org/obo/EUPATH_0000631","Skin lesion cured (yes/no)","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","15.79535"
"mc_no_sleep_bednet___6","","Q18. If NO, why not? 6. No mosquitoes around","http://purl.obolibrary.org/obo/EUPATH_0000637","Affected by atopic dermatitis (yes/no)","Skin symptom or sign","http://purl.obolibrary.org/obo/EUPATH_0000610","14.476516"
"mc_no_sleep_bednet___6","","Q18. If NO, why not? 6. No mosquitoes around","http://purl.obolibrary.org/obo/EUPATH_0011142","No food of any kind last month","Food security","http://purl.obolibrary.org/obo/EUPATH_0011683","13.360946"
"mc_no_sleep_bednet___6","","Q18. If NO, why not? 6. No mosquitoes around","http://purl.obolibrary.org/obo/EUPATH_0000398","ITN bednet count, treated less than 6 months ago","Household vector intervention","http://purl.obolibrary.org/obo/EUPATH_0000341","7.4736414"
"mc_no_sleep_bednet___6","","Q18. If NO, why not? 6. No mosquitoes around","http://purl.obolibrary.org/obo/EUPATH_0000399","ITN bednet count, treated more than 6 months ago","Household vector intervention","http://purl.obolibrary.org/obo/EUPATH_0000341","7.4736414"
"mc_no_sleep_bednet___6","","Q18. If NO, why not? 6. No mosquitoes around","http://purl.obolibrary.org/obo/EUPATH_0000389","Bednet material","Household vector intervention","http://purl.obolibrary.org/obo/EUPATH_0000341","7.086578"
"mc_no_sleep_bednet___7","","Q18. If NO, why not? 7. It is for only children and pregnant women","http://purl.obolibrary.org/obo/EUPATH_0015032","No animals","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","14.49057"
"mc_no_sleep_bednet___7","","Q18. If NO, why not? 7. It is for only children and pregnant women","http://purl.obolibrary.org/obo/EUPATH_0021070","No/not applicable","Sprayed in the last 12 months","http://purl.obolibrary.org/obo/EUPATH_0000441","12.876341"
"mc_no_sleep_bednet___7","","Q18. If NO, why not? 7. It is for only children and pregnant women","http://purl.obolibrary.org/obo/EUPATH_0000599","Prenatal antibiotics (yes/no)","Clinical history","http://purl.obolibrary.org/obo/OGMS_0000015","11.585707"
"mc_no_sleep_bednet___7","","Q18. If NO, why not? 7. It is for only children and pregnant women","http://purl.obolibrary.org/obo/EUPATH_0015087","No special remedies given","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","11.585707"
"mc_no_sleep_bednet___7","","Q18. If NO, why not? 7. It is for only children and pregnant women","http://purl.obolibrary.org/obo/EUPATH_0000631","Skin lesion cured (yes/no)","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","10.530233"
"mc_no_sleep_bednet___7","","Q18. If NO, why not? 7. It is for only children and pregnant women","http://purl.obolibrary.org/obo/EUPATH_0000637","Affected by atopic dermatitis (yes/no)","Skin symptom or sign","http://purl.obolibrary.org/obo/EUPATH_0000610","9.6510105"
"mc_no_sleep_bednet___7","","Q18. If NO, why not? 7. It is for only children and pregnant women","http://purl.obolibrary.org/obo/EUPATH_0011142","No food of any kind last month","Food security","http://purl.obolibrary.org/obo/EUPATH_0011683","8.907297"
"mc_no_sleep_bednet___7","","Q18. If NO, why not? 7. It is for only children and pregnant women","http://purl.obolibrary.org/obo/EUPATH_0011638","Min acceptable diet for breastfed children","Diet","http://purl.obolibrary.org/obo/EUPATH_0011732","7.9854393"
"mc_no_sleep_bednet___7","","Q18. If NO, why not? 7. It is for only children and pregnant women","http://purl.obolibrary.org/obo/EUPATH_0010548","Monthly archive only sample","Monthly stool samples","http://purl.obolibrary.org/obo/EUPATH_0011803","7.424515"
"mc_no_sleep_bednet___7","","Q18. If NO, why not? 7. It is for only children and pregnant women","http://purl.obolibrary.org/obo/EUPATH_0011639","Min acceptable diet for non-breastfed children","Diet","http://purl.obolibrary.org/obo/EUPATH_0011732","7.3700757"
"mc_no_sleep_bednet___8","","Q18. If NO, why not? 8. It is too expensive","http://purl.obolibrary.org/obo/EUPATH_0015032","No animals","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","14.49057"
"mc_no_sleep_bednet___8","","Q18. If NO, why not? 8. It is too expensive","http://purl.obolibrary.org/obo/EUPATH_0021070","No/not applicable","Sprayed in the last 12 months","http://purl.obolibrary.org/obo/EUPATH_0000441","12.876341"
"mc_no_sleep_bednet___8","","Q18. If NO, why not? 8. It is too expensive","http://purl.obolibrary.org/obo/EUPATH_0000599","Prenatal antibiotics (yes/no)","Clinical history","http://purl.obolibrary.org/obo/OGMS_0000015","11.585707"
"mc_no_sleep_bednet___8","","Q18. If NO, why not? 8. It is too expensive","http://purl.obolibrary.org/obo/EUPATH_0015087","No special remedies given","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","11.585707"
"mc_no_sleep_bednet___8","","Q18. If NO, why not? 8. It is too expensive","http://purl.obolibrary.org/obo/EUPATH_0000631","Skin lesion cured (yes/no)","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","10.530233"
"mc_no_sleep_bednet___8","","Q18. If NO, why not? 8. It is too expensive","http://purl.obolibrary.org/obo/EUPATH_0000637","Affected by atopic dermatitis (yes/no)","Skin symptom or sign","http://purl.obolibrary.org/obo/EUPATH_0000610","9.6510105"
"mc_no_sleep_bednet___8","","Q18. If NO, why not? 8. It is too expensive","http://purl.obolibrary.org/obo/EUPATH_0011142","No food of any kind last month","Food security","http://purl.obolibrary.org/obo/EUPATH_0011683","8.907297"
"mc_no_sleep_bednet___8","","Q18. If NO, why not? 8. It is too expensive","http://purl.obolibrary.org/obo/EUPATH_0000389","Bednet material","Household vector intervention","http://purl.obolibrary.org/obo/EUPATH_0000341","7.086578"
"mc_no_sleep_bednet___8","","Q18. If NO, why not? 8. It is too expensive","http://purl.obolibrary.org/obo/EUPATH_0000391","Bednet treater","Household vector intervention","http://purl.obolibrary.org/obo/EUPATH_0000341","7.086578"
"mc_no_sleep_bednet___8","","Q18. If NO, why not? 8. It is too expensive","http://purl.obolibrary.org/obo/EUPATH_0010857","1st sample ID if recollection","Sample","http://purl.obolibrary.org/obo/EUPATH_0000609","6.7481313"
"mc_no_sleep_bednet___9","","Q18. If NO, why not? 9. It is not the rainy or malaria season","http://purl.obolibrary.org/obo/EUPATH_0021070","No/not applicable","Sprayed in the last 12 months","http://purl.obolibrary.org/obo/EUPATH_0000441","18.496565"
"mc_no_sleep_bednet___9","","Q18. If NO, why not? 9. It is not the rainy or malaria season","http://purl.obolibrary.org/obo/EUPATH_0015032","No animals","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","14.49057"
"mc_no_sleep_bednet___9","","Q18. If NO, why not? 9. It is not the rainy or malaria season","http://purl.obolibrary.org/obo/EUPATH_0000599","Prenatal antibiotics (yes/no)","Clinical history","http://purl.obolibrary.org/obo/OGMS_0000015","11.585707"
"mc_no_sleep_bednet___9","","Q18. If NO, why not? 9. It is not the rainy or malaria season","http://purl.obolibrary.org/obo/EUPATH_0015087","No special remedies given","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","11.585707"
"mc_no_sleep_bednet___9","","Q18. If NO, why not? 9. It is not the rainy or malaria season","http://purl.obolibrary.org/obo/EUPATH_0000631","Skin lesion cured (yes/no)","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","10.530233"
"mc_no_sleep_bednet___9","","Q18. If NO, why not? 9. It is not the rainy or malaria season","http://purl.obolibrary.org/obo/EUPATH_0000637","Affected by atopic dermatitis (yes/no)","Skin symptom or sign","http://purl.obolibrary.org/obo/EUPATH_0000610","9.6510105"
"mc_no_sleep_bednet___9","","Q18. If NO, why not? 9. It is not the rainy or malaria season","http://purl.obolibrary.org/obo/EUPATH_0011142","No food of any kind last month","Food security","http://purl.obolibrary.org/obo/EUPATH_0011683","8.907297"
"mc_no_sleep_bednet___9","","Q18. If NO, why not? 9. It is not the rainy or malaria season","http://purl.obolibrary.org/obo/EUPATH_0000426","Malaria diagnoses in the past year (count)","Clinical history","http://purl.obolibrary.org/obo/OGMS_0000015","7.485181"
"mc_no_sleep_bednet___9","","Q18. If NO, why not? 9. It is not the rainy or malaria season","http://purl.obolibrary.org/obo/EUPATH_0000389","Bednet material","Household vector intervention","http://purl.obolibrary.org/obo/EUPATH_0000341","7.086578"
"mc_no_sleep_bednet___9","","Q18. If NO, why not? 9. It is not the rainy or malaria season","http://purl.obolibrary.org/obo/EUPATH_0000391","Bednet treater","Household vector intervention","http://purl.obolibrary.org/obo/EUPATH_0000341","7.086578"
"mc_no_sleep_bednet___10","","Q18. If NO, why not? 10. Cannot hang it over my sleeping place","http://purl.obolibrary.org/obo/EUPATH_0015032","No animals","Animals on property","http://purl.obolibrary.org/obo/EUPATH_0000343","14.49057"
"mc_no_sleep_bednet___10","","Q18. If NO, why not? 10. Cannot hang it over my sleeping place","http://purl.obolibrary.org/obo/EUPATH_0021070","No/not applicable","Sprayed in the last 12 months","http://purl.obolibrary.org/obo/EUPATH_0000441","12.876341"
"mc_no_sleep_bednet___10","","Q18. If NO, why not? 10. Cannot hang it over my sleeping place","http://purl.obolibrary.org/obo/EUPATH_0000599","Prenatal antibiotics (yes/no)","Clinical history","http://purl.obolibrary.org/obo/OGMS_0000015","11.585707"
"mc_no_sleep_bednet___10","","Q18. If NO, why not? 10. Cannot hang it over my sleeping place","http://purl.obolibrary.org/obo/EUPATH_0015087","No special remedies given","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","11.585707"
"mc_no_sleep_bednet___10","","Q18. If NO, why not? 10. Cannot hang it over my sleeping place","http://purl.obolibrary.org/obo/EUPATH_0000631","Skin lesion cured (yes/no)","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","10.530233"
"mc_no_sleep_bednet___10","","Q18. If NO, why not? 10. Cannot hang it over my sleeping place","http://purl.obolibrary.org/obo/EUPATH_0000637","Affected by atopic dermatitis (yes/no)","Skin symptom or sign","http://purl.obolibrary.org/obo/EUPATH_0000610","9.6510105"
"mc_no_sleep_bednet___10","","Q18. If NO, why not? 10. Cannot hang it over my sleeping place","http://purl.obolibrary.org/obo/EUPATH_0011142","No food of any kind last month","Food security","http://purl.obolibrary.org/obo/EUPATH_0011683","8.907297"
"mc_no_sleep_bednet___10","","Q18. If NO, why not? 10. Cannot hang it over my sleeping place","http://purl.obolibrary.org/obo/EUPATH_0010067","Place of death","Death information","http://purl.obolibrary.org/obo/EUPATH_0000671","8.251596"
"mc_no_sleep_bednet___10","","Q18. If NO, why not? 10. Cannot hang it over my sleeping place","http://purl.obolibrary.org/obo/EUPATH_0000201","Sleeping places count","Dwelling characteristics","http://purl.obolibrary.org/obo/EUPATH_0000303","7.2969074"
"mc_no_sleep_bednet___10","","Q18. If NO, why not? 10. Cannot hang it over my sleeping place","http://purl.obolibrary.org/obo/EUPATH_0000389","Bednet material","Household vector intervention","http://purl.obolibrary.org/obo/EUPATH_0000341","7.086578"
